SA3_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
11402,251,221,135,76,89,39,20,830,167,233,172,111,134,50,15,884,193,233,129,99,115,37,11,819,1571,1622,1088,692,811,249,84,6122,15,10,0,3,0,0,0,31,2195,2320,1523,983,1156,371,134,8684,10,11,7,8,25,8,0,70,31,56,35,43,46,12,5,226,10,27,17,19,20,8,8,105,168,296,264,191,224,59,38,1250,13,10,14,4,6,0,0,41,227,394,341,265,318,84,55,1698,2423,2715,1869,1250,1472,462,192,10376
11501,3761,5987,3411,2063,2565,1859,1186,20826,527,714,455,321,438,231,116,2803,632,747,450,279,370,231,111,2813,1911,2556,1891,1396,1919,1060,521,11247,32,47,14,8,7,4,0,118,6859,10047,6214,4074,5299,3384,1934,37809,111,315,283,181,305,231,177,1603,58,70,65,48,81,53,17,402,37,60,62,50,63,38,29,337,147,266,227,201,329,165,74,1409,13,11,12,8,5,3,0,56,365,723,643,488,782,497,304,3806,7221,10771,6859,4563,6075,3880,2235,41616
11502,151,255,204,150,202,145,92,1203,100,161,117,87,121,75,33,692,131,159,101,56,82,44,17,591,668,894,654,444,566,300,137,3674,11,0,0,0,0,0,0,15,1061,1480,1083,740,969,566,291,6183,3,20,15,14,18,11,11,96,11,13,7,12,19,11,4,78,7,9,9,9,9,7,0,54,63,98,87,63,82,28,15,439,4,4,0,0,0,0,0,4,78,137,118,99,134,59,34,663,1139,1613,1200,843,1108,622,323,6847
11503,35,38,39,31,35,21,8,206,91,91,69,50,59,25,10,406,76,101,65,33,59,19,11,367,1092,1125,688,435,539,184,75,4132,0,0,0,0,0,0,0,14,1294,1354,864,552,692,251,110,5116,0,4,6,5,3,0,0,21,3,12,13,10,22,7,0,67,4,13,12,11,8,4,4,50,91,124,93,80,91,31,10,525,3,0,0,0,3,0,0,11,103,160,126,104,129,45,19,677,1396,1508,991,654,818,296,128,5792
11504,1738,2156,1155,611,718,513,302,7185,281,293,186,113,163,85,37,1161,339,319,161,96,124,63,17,1115,1691,1603,1022,700,832,388,141,6371,13,14,10,5,3,0,0,45,4062,4379,2530,1527,1843,1042,495,15882,52,92,64,61,57,48,29,398,27,42,34,45,33,14,3,199,27,31,19,7,15,8,9,119,143,221,160,122,141,62,21,866,6,9,0,0,0,0,0,19,251,389,281,236,250,129,58,1604,4313,4773,2814,1767,2086,1176,552,17485
11601,5002,4659,2476,1479,1891,1324,775,17601,625,519,288,204,219,88,59,2008,530,443,233,138,178,96,34,1650,1860,1842,1018,663,813,374,151,6713,24,14,22,19,5,4,0,91,8028,7477,4044,2502,3104,1885,1013,28065,262,396,327,235,356,225,142,1940,141,176,109,91,104,38,27,682,69,95,62,56,60,30,12,381,559,678,456,332,370,115,61,2576,36,53,26,25,17,0,3,162,1073,1394,983,740,903,411,247,5745,9105,8872,5027,3245,4010,2296,1259,33806
11602,6747,7796,3979,2190,2537,1611,894,25760,712,607,310,205,249,99,39,2234,672,521,288,172,181,85,26,1937,2654,2423,1338,905,1107,432,165,9024,36,42,15,9,3,0,0,105,10818,11393,5932,3488,4074,2227,1125,39051,185,315,233,185,244,180,119,1460,102,141,78,80,78,28,13,522,58,91,59,46,52,30,13,344,362,512,366,278,302,105,57,1981,20,30,23,11,7,3,0,91,729,1081,759,611,676,347,203,4400,11547,12472,6690,4094,4749,2571,1325,43456
11603,3645,4124,2434,1442,1892,1244,743,15520,545,475,256,138,190,69,26,1692,396,415,209,116,149,46,18,1348,1523,1378,794,505,548,181,72,4995,60,49,25,19,12,0,3,166,6166,6438,3723,2223,2783,1539,857,23727,332,475,407,286,362,203,136,2196,237,262,146,100,98,30,16,892,81,141,83,52,66,22,10,460,1064,1188,672,465,437,89,40,3962,86,70,42,32,25,3,0,252,1801,2133,1355,933,992,355,205,7769,7969,8570,5075,3154,3773,1888,1063,31492
11701,1553,1057,528,308,435,280,180,4337,285,251,146,92,115,60,21,977,340,251,135,94,101,42,25,989,779,695,405,267,353,168,70,2744,5,12,4,0,0,0,0,25,2964,2260,1226,766,1008,542,298,9065,70,111,84,53,94,62,41,514,37,60,54,28,38,22,6,248,37,47,34,22,38,21,7,207,118,170,123,70,129,59,21,692,3,12,10,9,5,0,0,39,263,398,307,184,309,161,77,1702,3229,2656,1531,950,1315,713,375,10768
11702,456,413,227,148,187,121,58,1615,355,297,208,119,124,50,29,1170,336,280,161,91,123,59,21,1070,1047,896,545,332,398,168,74,3450,5,10,7,3,0,6,0,32,2202,1890,1154,685,830,398,180,7338,30,56,41,57,58,51,34,321,37,50,47,36,59,28,11,263,18,49,32,32,39,14,8,191,75,127,109,88,111,48,33,592,13,9,6,4,4,0,0,36,170,287,228,214,273,145,84,1403,2368,2182,1381,903,1104,540,265,8744
11703,2789,1603,649,332,398,281,146,6207,831,487,240,130,175,84,43,1987,1005,557,246,140,154,76,40,2220,1780,1016,557,373,437,248,121,4534,35,15,4,3,5,0,0,61,6440,3678,1702,978,1171,686,346,15008,232,261,185,147,213,219,161,1412,90,131,90,57,100,39,29,531,80,101,80,36,72,47,30,444,218,319,219,144,174,100,57,1241,27,26,11,12,8,0,0,91,644,838,578,397,572,408,277,3715,7087,4519,2281,1381,1742,1098,624,18725
11801,1600,1518,923,582,687,482,277,6070,975,820,498,321,421,206,112,3354,905,843,507,299,391,208,103,3251,2177,1864,1164,789,1044,553,335,7922,23,14,10,10,7,3,0,72,5681,5049,3101,2001,2561,1453,826,20672,72,200,156,130,189,103,72,918,65,150,111,84,125,58,36,631,43,103,96,65,80,40,27,463,119,237,200,176,242,143,71,1196,17,28,7,0,5,4,0,66,319,721,575,460,647,357,200,3278,5996,5774,3681,2458,3207,1806,1032,23948
11802,2182,1989,1067,641,825,532,333,7574,793,755,498,297,375,186,94,2998,861,860,480,299,359,171,92,3107,2114,2071,1289,829,1135,654,321,8408,16,20,7,3,3,0,0,56,5965,5693,3341,2063,2691,1546,831,22136,109,186,156,125,180,132,94,979,77,162,121,94,117,57,27,650,50,123,83,51,75,35,26,451,209,334,254,193,272,153,73,1480,30,26,10,8,12,3,3,94,476,822,623,474,651,383,224,3643,6434,6515,3965,2536,3345,1932,1053,25785
11901,4527,4771,2679,1846,2588,1907,1171,19488,1462,1521,907,567,735,385,147,5734,1032,967,516,330,386,168,92,3487,3298,2884,1572,973,1188,505,233,10643,84,79,39,26,4,5,0,240,10409,10220,5715,3743,4905,2969,1641,39597,513,793,622,450,672,499,334,3882,275,405,270,192,222,110,70,1546,148,182,126,83,118,58,38,741,714,717,422,311,364,122,81,2721,62,78,53,29,33,8,3,262,1700,2177,1490,1056,1401,796,535,9156,12105,12392,7208,4799,6305,3762,2179,48751
11902,4359,4094,2095,1267,1677,1212,823,15523,716,663,438,310,377,204,98,2799,634,585,360,208,258,139,52,2234,1839,1624,1040,625,778,395,167,6469,40,53,15,9,5,10,4,134,7594,7019,3944,2421,3092,1954,1138,27158,324,489,356,257,421,313,223,2383,139,227,153,95,139,65,34,844,92,109,88,70,81,31,20,483,302,337,232,168,213,104,46,1406,40,53,25,15,16,0,0,147,899,1202,852,608,864,510,320,5255,8493,8228,4788,3024,3962,2467,1460,32414
11903,2670,2985,1515,927,1285,1002,658,11033,513,531,344,230,305,196,101,2216,590,601,347,202,249,160,79,2222,1873,1866,1207,845,1126,685,326,7922,32,28,10,7,7,4,0,85,5674,6002,3416,2208,2965,2041,1163,23474,222,406,282,220,332,308,219,1982,79,132,103,73,82,47,33,549,73,101,70,78,74,26,10,436,189,291,189,158,202,131,57,1221,23,16,25,11,9,4,0,77,585,949,670,533,691,515,326,4269,6255,6952,4082,2742,3657,2561,1486,27744
11904,3325,2667,1320,806,1105,844,542,10602,766,699,467,273,336,215,85,2846,876,712,371,202,254,121,59,2602,2013,1826,1117,697,937,578,250,7419,27,32,17,3,0,8,0,95,7010,5934,3290,1985,2633,1768,936,23567,179,295,236,179,325,230,173,1612,126,158,110,100,135,65,44,738,63,116,111,60,79,42,25,500,265,350,227,173,234,107,63,1412,37,41,15,7,8,3,6,107,666,955,696,516,782,447,305,4365,7679,6895,3984,2503,3413,2221,1245,27934
12001,1628,1338,650,367,444,350,203,4972,452,493,286,169,242,115,62,1821,545,456,261,158,192,125,60,1794,1645,1575,1096,711,955,523,252,6754,20,16,4,3,4,0,0,54,4285,3874,2298,1406,1834,1116,574,15395,82,158,104,73,129,111,79,746,48,68,64,44,76,38,14,361,36,57,57,29,46,18,13,252,107,193,159,125,157,113,42,901,5,9,0,0,4,0,0,30,277,482,389,283,414,279,151,2288,4564,4361,2692,1690,2253,1392,727,17680
12002,611,594,336,186,218,109,35,2094,560,564,297,189,208,119,34,1984,501,459,234,123,159,96,33,1606,1393,1234,727,429,553,301,103,4741,9,18,8,0,0,0,0,31,3076,2869,1594,932,1134,634,212,10451,28,80,70,39,51,27,17,306,36,70,66,36,40,35,21,302,9,50,27,30,44,29,10,197,77,147,122,86,122,75,27,656,15,8,5,5,3,0,0,32,165,352,285,194,257,167,73,1500,3246,3221,1880,1127,1389,798,288,11954
12003,3050,3044,1556,953,1181,982,650,11417,711,591,377,262,376,203,107,2634,749,609,383,236,296,183,84,2536,2016,1760,1094,749,1017,612,304,7549,30,28,9,0,5,0,0,81,6567,6031,3417,2205,2872,1985,1152,24221,167,357,324,212,368,337,244,2019,62,143,86,80,105,68,26,559,55,75,71,61,76,53,42,426,173,261,212,160,221,115,61,1198,16,20,6,8,14,5,5,71,472,860,705,509,785,575,378,4281,7042,6891,4123,2711,3657,2561,1524,28506
12101,2557,3263,1580,919,1017,627,378,10337,636,660,416,278,387,200,127,2707,834,872,471,311,405,218,109,3216,1788,1898,1246,899,1231,734,342,8134,18,19,13,0,5,0,0,61,5835,6715,3724,2404,3048,1776,955,24450,132,341,269,194,297,220,143,1588,60,92,53,47,71,55,28,409,44,82,63,42,48,42,23,338,85,171,153,114,205,133,60,929,13,18,8,7,4,0,0,43,341,699,546,397,625,445,256,3311,6173,7415,4271,2803,3673,2219,1212,27765
12102,2281,2754,1394,758,942,600,354,9082,388,412,305,172,228,135,59,1703,534,590,321,188,239,124,73,2071,1432,1640,1097,769,986,527,253,6695,5,9,0,4,3,0,0,31,4636,5406,3122,1901,2400,1377,734,19579,78,244,174,122,190,133,79,1022,33,65,54,47,77,30,29,327,32,65,48,42,52,26,21,286,107,196,190,123,183,88,55,941,4,7,0,0,3,0,0,24,253,573,464,338,507,284,181,2605,4891,5984,3586,2234,2909,1657,919,22187
12103,2488,4088,2392,1463,1829,1244,748,14251,533,729,536,408,565,357,182,3308,639,903,641,396,492,285,168,3522,1446,1957,1496,1133,1737,1250,585,9614,25,27,8,4,3,3,8,74,5133,7702,5069,3398,4632,3142,1687,30767,122,410,315,243,396,256,164,1917,34,68,72,63,65,48,40,395,32,67,65,60,109,63,35,430,83,144,148,163,224,149,66,978,7,15,9,4,3,0,6,38,274,703,609,529,796,523,315,3756,5408,8405,5683,3925,5430,3670,2001,34524
12104,1362,1316,681,404,517,311,143,4737,547,482,302,176,235,144,63,1944,636,531,284,182,221,139,63,2068,1468,1128,700,472,636,405,203,5021,19,21,8,0,0,0,0,48,4031,3487,1966,1236,1611,998,484,13817,54,195,126,74,147,111,60,775,43,101,66,58,64,54,40,424,31,78,63,54,49,45,29,354,82,172,165,112,182,98,62,866,21,19,0,3,5,3,0,50,227,559,419,305,441,315,188,2461,4258,4050,2388,1544,2050,1309,674,16275
12201,710,756,426,269,318,169,90,2734,311,336,240,134,153,83,45,1307,329,378,234,135,194,90,39,1393,803,735,493,357,493,325,153,3366,7,13,6,0,0,0,0,28,2162,2217,1392,899,1153,672,324,8824,29,49,40,49,50,23,15,253,10,41,44,28,36,14,6,185,14,31,24,23,27,7,15,144,41,69,55,59,100,67,30,417,6,10,4,0,0,0,0,15,105,199,163,160,209,116,65,1018,2266,2412,1560,1055,1363,788,390,9842
12202,401,595,391,261,323,170,85,2235,375,450,314,207,297,148,62,1852,391,515,300,209,251,97,46,1809,1585,1778,1176,782,1085,498,228,7130,9,4,0,5,4,0,0,21,2757,3343,2188,1472,1956,913,429,13047,12,29,39,50,64,30,20,248,44,80,59,60,64,29,16,361,16,49,40,45,52,19,11,238,87,190,186,150,170,94,55,919,3,5,3,0,0,0,0,11,164,354,326,299,344,182,105,1776,2919,3699,2512,1773,2299,1091,532,14821
12203,2096,2443,1578,985,1193,729,367,9386,1077,1215,747,562,707,287,149,4748,1166,1233,783,490,597,279,148,4701,3531,3685,2394,1687,2119,1174,521,15109,25,25,7,3,7,0,0,71,7890,8602,5517,3730,4624,2465,1181,34015,83,147,178,139,198,99,79,924,91,165,141,111,166,58,34,765,75,137,121,89,112,52,37,624,207,386,314,271,420,225,120,1944,22,15,9,6,4,3,0,60,482,850,759,620,903,440,269,4323,8371,9448,6279,4353,5528,2906,1446,38335
12301,603,722,419,237,345,211,109,2646,377,433,252,188,223,111,46,1637,347,409,224,141,168,64,28,1376,3551,3208,1833,1174,1382,580,196,11928,20,14,9,0,6,0,0,46,4898,4780,2743,1748,2115,961,389,17636,38,74,54,34,53,21,18,297,91,131,79,59,69,28,11,461,31,44,41,27,35,16,14,199,449,635,443,350,366,121,58,2419,22,16,12,9,0,0,0,59,635,902,626,477,521,186,97,3439,5528,5683,3365,2229,2642,1151,485,21079
12302,5042,5434,2804,1731,2141,1317,778,19240,917,814,453,297,355,130,59,3028,796,662,341,202,257,112,59,2432,3256,2815,1610,1035,1216,392,175,10491,69,74,37,21,16,3,0,226,10079,9791,5243,3288,3987,1957,1071,35410,279,483,344,279,357,211,148,2098,283,345,199,156,191,55,38,1266,146,200,121,85,114,59,12,733,1421,1643,1013,688,751,181,76,5775,74,98,64,36,25,4,0,297,2208,2766,1730,1247,1435,501,274,10168,12288,12562,6971,4529,5420,2458,1348,45578
12303,82,101,73,61,70,46,25,464,143,168,118,69,81,43,7,634,127,169,120,88,83,48,14,651,2331,2196,1273,835,925,332,114,8006,9,14,11,7,8,4,0,45,2692,2657,1590,1054,1168,470,159,9786,5,6,12,9,13,4,3,47,38,41,42,19,31,4,3,177,11,25,18,13,12,5,7,89,299,402,241,178,192,53,27,1400,6,10,10,6,7,0,0,39,360,490,323,222,254,70,40,1751,3053,3140,1913,1279,1418,541,200,11542
12401,177,232,180,145,168,75,42,1006,315,456,330,212,287,111,54,1755,324,387,237,160,205,88,39,1442,2502,2627,1556,1022,1375,487,232,9799,11,9,8,6,0,0,0,34,3324,3715,2317,1536,2031,763,356,14042,14,28,26,14,26,16,10,149,35,107,72,67,64,35,18,401,22,59,56,37,57,22,15,283,283,534,386,274,382,103,54,2014,9,20,5,8,6,0,0,48,372,750,548,406,542,180,96,2890,3693,4460,2864,1947,2577,942,453,16932
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,2044,2215,1158,679,866,525,279,7765,695,651,388,298,316,142,58,2534,594,569,348,220,249,118,39,2143,5944,5221,2939,1897,2215,776,331,19314,35,34,15,16,3,0,0,101,9313,8687,4842,3102,3640,1557,706,31861,132,185,115,90,127,80,50,790,188,216,153,122,118,49,23,865,70,130,114,70,76,30,21,507,1326,1616,1029,657,788,245,96,5759,59,64,32,14,12,4,3,181,1778,2216,1446,956,1122,395,190,8098,11087,10905,6293,4059,4762,1956,896,39959
12404,169,130,77,46,69,43,18,555,107,118,67,61,73,14,14,456,127,127,75,40,55,19,9,459,1398,1187,762,472,554,179,73,4619,7,19,4,10,0,0,0,35,1812,1577,988,630,753,260,110,6132,9,21,3,12,8,9,7,59,24,28,31,24,29,11,7,153,17,24,9,17,23,6,3,102,350,453,231,147,212,57,27,1480,4,12,11,0,9,0,0,29,405,536,281,206,284,85,41,1824,2208,2113,1270,836,1029,345,150,7959
12405,1097,1135,609,401,504,302,171,4217,320,268,163,88,109,44,18,1005,263,199,102,73,85,29,20,764,1332,1170,691,429,502,163,64,4360,17,20,5,5,0,7,0,56,3023,2784,1570,1000,1207,538,275,10396,109,144,124,77,114,59,44,673,103,100,59,53,44,20,13,393,32,56,41,30,27,12,0,197,484,593,368,223,259,61,18,2003,18,33,15,10,0,0,0,86,754,930,607,393,448,155,75,3354,3777,3713,2171,1391,1657,689,354,13749
12501,3980,3379,1687,966,1249,1013,711,12983,424,348,202,102,136,63,26,1303,417,293,175,87,101,30,19,1125,689,423,208,115,162,75,31,1704,42,41,16,10,6,6,0,126,5559,4483,2288,1282,1662,1189,781,17246,288,412,295,197,307,229,178,1901,59,77,49,39,47,27,12,312,39,57,35,20,39,19,8,225,114,136,66,37,49,15,9,431,22,18,13,12,10,8,0,82,522,703,468,306,446,302,206,2951,6076,5181,2751,1587,2116,1492,986,20192
12502,2246,3107,1563,911,1029,846,560,10262,255,284,128,107,142,78,33,1026,343,331,173,115,128,63,29,1186,919,828,529,358,475,278,145,3534,17,28,13,3,5,0,0,61,3781,4582,2399,1494,1777,1266,774,16073,129,345,203,157,244,188,155,1427,38,79,34,28,39,24,13,262,26,54,25,28,27,18,12,187,113,156,98,99,130,74,42,709,22,12,9,5,10,0,0,62,334,649,372,320,453,299,221,2643,4107,5230,2776,1815,2232,1566,997,18720
12503,4893,4568,2705,1805,2356,1604,1022,18952,1436,1345,873,545,659,317,106,5283,807,726,446,228,290,137,64,2688,2327,1891,987,642,699,307,126,6977,99,87,46,20,9,3,5,273,9572,8620,5056,3248,4008,2362,1323,34176,450,733,519,378,626,424,265,3391,249,360,204,147,186,67,33,1252,111,150,94,71,94,35,11,558,492,483,281,190,231,93,37,1805,71,72,47,28,21,10,3,251,1374,1797,1137,817,1159,626,347,7260,10949,10411,6189,4063,5164,2984,1668,41432
12504,6543,6517,3049,1331,1709,1113,647,20914,482,397,253,149,213,99,47,1650,546,461,236,149,147,104,40,1682,1559,1443,844,578,695,328,150,5604,21,28,7,3,6,0,4,68,9158,8842,4391,2217,2768,1651,889,29918,252,421,289,241,313,265,178,1957,93,142,73,54,61,32,13,466,53,90,57,56,58,31,16,364,220,280,209,158,213,78,31,1192,28,37,14,6,8,0,4,97,644,975,639,516,647,412,247,4073,9799,9818,5034,2732,3417,2057,1134,33992
12601,1520,2284,1328,702,836,561,396,7621,189,195,114,100,140,70,43,854,235,245,147,113,145,76,58,1023,487,660,483,379,499,357,194,3061,10,18,6,0,0,0,0,45,2451,3401,2088,1294,1615,1072,690,12603,83,182,161,122,152,114,86,904,9,14,21,11,24,21,13,122,11,26,18,18,15,17,8,110,24,64,66,37,64,52,31,345,0,8,4,7,4,0,0,16,131,296,271,192,261,203,136,1500,2577,3698,2365,1484,1871,1274,828,14099
12602,3975,4010,1723,997,1161,960,618,13451,635,599,360,256,380,210,91,2533,794,734,413,244,291,160,85,2724,1818,1859,1209,857,1233,745,349,8078,25,35,13,5,4,3,0,89,7252,7242,3720,2359,3068,2082,1145,26870,215,423,258,187,328,241,187,1836,66,91,67,55,92,38,20,418,58,92,68,51,74,39,13,393,121,225,178,155,178,91,61,1015,22,9,9,8,5,0,3,57,486,837,582,449,672,411,288,3722,7733,8075,4306,2809,3736,2495,1433,30593
12701,4260,4746,2788,1811,2343,1532,889,18359,1143,927,475,351,387,175,90,3549,903,719,366,221,242,106,39,2591,3781,2664,1358,841,1012,394,187,10235,63,61,24,21,12,5,8,202,10151,9121,5015,3244,3995,2207,1212,34944,346,608,451,361,484,311,202,2761,224,275,168,114,132,54,17,980,106,143,105,72,88,32,11,553,669,786,475,297,382,106,56,2764,64,80,28,25,19,9,4,226,1399,1893,1223,865,1096,509,291,7284,11552,11017,6242,4110,5091,2715,1502,42233
12702,4989,6188,4016,2906,3942,2768,1682,26495,600,570,294,185,261,135,64,2114,748,659,311,170,204,120,57,2269,1325,1175,661,448,546,276,141,4583,45,70,38,14,8,0,3,176,7707,8662,5319,3725,4966,3308,1951,35631,788,1417,1071,901,1312,907,522,6910,160,243,143,120,133,38,23,857,127,169,104,64,92,44,15,615,423,456,270,174,211,81,29,1646,107,110,60,39,67,31,8,425,1608,2393,1651,1289,1812,1102,596,10447,9315,11058,6971,5010,6778,4402,2546,46081
12703,4194,4501,2503,1673,2149,1444,898,17362,892,797,411,257,344,167,82,2937,722,607,328,212,218,95,55,2240,2312,1986,1056,651,787,356,152,7298,38,65,35,17,13,6,8,182,8155,7954,4332,2812,3512,2066,1183,30015,387,652,478,371,504,292,203,2882,174,259,139,93,92,49,30,827,101,136,81,48,65,26,16,474,494,497,304,217,228,101,49,1883,58,66,35,28,11,8,3,201,1206,1604,1031,744,901,473,295,6267,9363,9563,5366,3558,4416,2544,1482,36282
12801,892,930,483,336,411,272,156,3476,565,656,363,249,361,157,75,2425,704,654,360,242,322,169,67,2507,3722,3603,2118,1488,1906,970,434,14237,17,12,5,10,6,0,0,50,5893,5858,3330,2320,3003,1571,737,22703,60,103,81,76,97,57,28,489,62,116,86,70,88,55,28,504,36,86,66,59,88,35,21,393,233,467,359,286,390,171,95,1991,11,19,9,4,8,3,0,54,402,785,598,491,667,326,173,3437,6290,6635,3920,2811,3679,1890,908,26138
12802,824,880,475,296,396,258,184,3304,539,657,425,275,359,225,88,2563,683,693,399,231,279,155,62,2504,3985,4070,2615,1756,2242,1074,495,16246,17,15,6,8,0,0,0,49,6046,6315,3920,2567,3275,1711,834,24670,29,88,75,44,66,49,30,385,58,116,80,66,88,43,24,464,33,75,48,48,54,33,22,312,278,525,399,292,401,193,102,2193,6,12,8,7,5,0,0,38,405,809,611,463,623,311,173,3396,6449,7120,4531,3032,3896,2024,1010,28063
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
