SA3_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
10304,0,0,0,0,0,0,0,0,0,0,0,4,0,43,18,16,15,6,5,107,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,3,4,12,25,77,55,129,102,93,37,529,0,0,0,12,7,14,4,0,0,30,0,3,0,9,3,5,0,0,0,17,0,0,5,12,4,11,22,24,7,90,0,0,0,0,0,0,3,0,4,17,0,0,0,7,4,4,5,0,0,19,3,21,16,162,21,11,6,5,0,242,0,0,0,20,4,0,0,0,6,30,0,0,0,6,0,0,0,0,0,9,0,3,3,3,0,0,0,0,0,12,0,0,0,0,6,3,9,0,5,21,0,0,0,4,4,6,15,8,7,53,0,0,0,6,7,8,0,0,0,25,0,3,5,26,4,0,0,0,0,39,0,0,0,0,0,5,0,0,0,6,0,0,0,13,9,8,3,0,0,31
10401,0,0,0,0,0,0,0,0,0,8,0,4,0,9,11,9,4,0,0,38,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,17,7,57,53,157,186,126,43,648,0,0,0,4,0,6,7,4,0,10,0,0,0,3,4,9,4,6,0,25,0,0,0,13,10,20,22,12,8,92,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,11,3,0,0,18,3,0,5,45,11,0,12,0,0,84,0,0,0,5,11,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,4,16,0,0,0,6,4,7,7,3,6,20,0,3,0,8,5,4,8,0,0,20,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,3,5,0,25
10402,0,0,0,5,8,0,6,0,0,19,0,5,10,58,22,23,12,0,4,137,0,0,0,0,0,7,5,8,0,15,0,0,0,6,0,0,7,0,0,13,0,34,47,176,199,360,374,275,129,1597,0,4,4,10,13,15,9,0,0,53,0,0,6,16,10,5,14,9,4,58,0,3,5,40,26,59,62,48,18,256,0,0,0,0,0,0,3,0,0,9,0,3,4,15,3,6,9,3,0,41,0,28,43,378,75,79,56,21,8,685,0,4,4,31,13,8,5,8,0,69,0,0,0,0,0,3,0,0,0,11,11,66,38,70,10,6,3,0,0,205,0,3,7,27,15,9,17,14,0,93,0,0,5,6,0,6,16,12,6,61,0,0,7,49,20,0,3,0,0,83,0,0,0,28,0,0,6,0,0,32,0,0,0,0,3,8,0,0,0,10,14,33,9,67,30,19,14,5,4,184
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,8,0,0,0,24,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,0,0,0,0,6,0,0,0,22,5,19,13,16,4,84,0,0,0,5,0,0,4,0,0,8,0,0,0,4,0,0,0,0,0,3,0,0,0,3,4,3,6,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,47,4,3,0,0,0,66,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,19,15,0,76,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,9,8,4,26,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,6,0,24,0,3,0,0,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,3,8,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8
10503,0,0,0,6,0,0,0,0,0,10,0,6,8,40,22,12,8,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,12,10,58,43,101,84,72,26,399,0,3,0,19,5,6,0,0,0,32,0,0,0,12,0,5,0,0,5,12,0,0,3,15,3,3,20,17,0,71,0,0,0,0,4,4,6,4,4,23,0,0,0,9,0,3,0,0,0,19,6,40,9,275,20,19,8,8,0,386,0,0,0,10,0,5,0,0,0,16,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,4,0,19,0,0,0,3,0,25,0,0,0,3,0,0,6,3,5,23,0,0,0,6,0,0,0,0,0,12,0,0,4,24,0,0,0,0,0,30,0,0,0,0,3,0,3,4,0,19,0,0,0,15,4,9,0,0,0,36
10601,0,0,0,0,0,4,0,0,0,8,0,0,0,22,21,13,3,4,0,68,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,3,4,0,0,6,0,12,22,105,130,229,214,131,46,888,0,0,0,10,8,0,4,0,0,30,0,0,0,14,4,3,0,0,0,27,0,0,5,4,12,16,45,29,5,111,0,0,0,0,0,0,6,0,0,6,0,0,0,8,3,5,0,3,0,26,0,7,7,72,8,9,11,4,4,116,0,0,0,9,7,0,5,5,0,22,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,7,4,8,8,15,12,0,0,55,0,0,0,0,0,8,5,0,0,23,0,0,0,3,0,6,0,0,0,8,0,0,7,8,0,0,0,0,0,22,0,0,0,5,0,3,0,0,0,11,0,4,0,14,8,12,9,3,0,50
10602,0,0,0,3,0,5,6,0,0,20,0,6,4,57,29,21,9,9,0,134,0,0,0,0,0,3,0,0,0,7,0,4,3,5,3,0,4,5,0,18,0,30,51,139,137,170,173,88,30,810,0,3,0,15,9,9,0,0,0,32,0,0,0,8,0,4,0,0,0,12,0,0,0,19,4,3,48,29,10,119,0,0,3,0,7,0,6,4,5,14,0,3,3,16,0,11,0,0,0,38,6,32,27,246,38,17,9,12,0,382,0,0,9,24,6,7,3,0,0,47,0,5,0,9,0,0,0,0,0,12,0,5,0,5,0,0,0,0,0,9,0,6,0,12,9,4,7,8,0,50,0,0,0,7,3,0,6,6,0,31,0,0,3,6,9,3,0,0,0,24,0,0,3,31,7,11,0,0,0,52,0,0,3,3,0,0,0,0,0,10,0,3,0,26,15,14,0,3,0,66
10603,0,0,0,3,5,4,7,9,0,21,0,5,4,29,21,13,4,4,4,83,0,0,0,4,5,8,11,19,3,41,0,0,4,5,0,0,9,4,0,19,3,34,36,115,191,318,435,334,98,1569,0,0,0,10,8,6,6,5,0,33,0,0,0,10,3,8,8,5,0,32,0,6,4,16,3,24,81,41,17,193,0,0,0,0,5,11,3,9,4,23,0,0,0,6,3,5,3,0,0,17,0,4,0,43,4,7,9,6,0,73,0,0,0,17,9,8,5,0,0,40,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,3,5,9,11,11,13,7,6,62,0,0,0,4,3,9,20,12,5,51,0,3,0,13,8,5,0,0,0,26,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,6,4,0,0,12,0,0,0,27,19,16,26,0,3,91
10604,0,0,0,0,0,0,0,0,0,3,0,4,0,43,14,14,0,0,0,71,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,60,32,58,46,30,15,255,0,0,0,3,3,0,4,0,0,11,0,0,0,12,0,0,0,0,0,18,0,0,0,9,0,8,5,8,0,32,0,0,0,0,0,0,0,5,0,7,0,4,0,4,0,5,0,0,0,15,0,4,8,48,0,4,0,0,0,66,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,27,3,4,10,0,0,46,0,0,0,0,0,0,4,0,4,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,16
10701,0,0,0,12,26,20,30,24,4,117,0,3,4,70,30,19,12,4,0,139,0,0,0,15,8,20,21,45,24,131,0,0,0,7,0,0,11,3,0,29,0,18,33,123,179,416,367,350,138,1617,0,0,0,11,9,11,5,0,0,39,0,0,0,5,0,12,4,4,0,39,0,0,0,19,17,27,81,56,31,226,0,0,0,0,3,18,33,37,28,121,0,0,0,6,0,5,4,0,0,15,0,29,11,137,26,13,20,7,4,248,0,0,0,9,16,4,7,0,0,46,0,0,3,10,0,6,0,0,0,22,0,4,8,20,10,4,0,0,0,46,0,14,0,9,10,10,11,10,0,67,0,0,0,9,14,62,130,151,130,492,0,0,0,5,6,0,3,4,0,15,0,0,6,15,17,0,0,0,0,37,0,3,8,59,39,37,29,6,0,185,0,0,8,10,10,9,5,0,0,45
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,3,15,27,14,25,27,3,112,0,0,4,46,18,25,19,3,0,119,0,0,0,4,12,17,29,29,14,105,0,12,0,20,3,7,16,6,0,66,8,36,51,199,294,619,516,433,147,2296,0,4,5,18,4,9,3,0,0,51,0,0,0,10,9,8,7,5,3,32,0,4,0,28,24,52,114,71,42,334,0,0,0,4,3,21,15,20,10,73,0,0,3,3,0,8,4,3,0,25,3,0,7,90,12,13,16,0,3,151,0,3,3,21,14,3,5,0,0,52,0,0,0,17,8,4,0,0,5,34,0,5,0,11,3,0,0,0,0,24,0,12,0,20,15,24,19,18,5,112,0,4,3,12,17,48,67,36,28,211,0,8,0,8,6,3,0,0,0,27,0,4,0,15,5,0,5,0,0,33,0,0,0,5,3,9,10,3,3,27,0,0,0,18,17,13,10,4,0,61
