SA3_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
11101,..,73,151,49,26,27,34,14,11,14,403,..,16,66,30,26,14,43,11,3,12,220,..,0,0,6,4,4,0,0,9,0,25,..,0,0,0,0,0,0,0,0,0,0,..,16,68,33,27,21,43,16,13,12,246,..,0,0,0,0,0,0,0,0,0,0,..,90,221,77,52,53,79,31,25,23,654,115,184,82,16,7,11,4,0,3,13,439,15,78,51,18,30,26,21,7,0,6,248,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,75,51,18,28,26,24,7,0,6,257,0,0,0,0,0,0,0,0,0,0,0,130,265,127,36,37,39,29,12,3,18,697,252,91,136,18,21,26,28,9,3,14,604,72,127,198,82,89,65,65,14,12,9,732,4,4,14,0,10,5,11,0,4,10,59,0,0,0,0,0,0,0,0,0,0,0,72,131
11102,..,31,65,17,17,5,21,9,0,13,175,..,19,71,16,12,18,19,7,4,7,168,..,0,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,19,77,13,12,22,21,7,5,5,174,..,0,0,0,0,0,0,0,0,0,0,..,50,136,29,29,26,51,14,5,11,353,65,130,40,8,5,5,8,6,3,7,269,10,72,51,8,12,14,17,9,3,4,198,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,68,49,12,12,19,17,9,3,4,203,0,0,0,0,0,0,0,0,0,0,0,75,196,93,22,13,21,29,13,6,9,477,163,60,74,11,18,12,12,9,5,12,365,61,94,162,32,48,29,32,6,0,4,468,0,4,18,12,3,5,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,63,91
11103,..,84,245,44,53,61,78,51,42,23,675,..,48,260,125,109,155,138,48,23,26,927,..,0,6,4,7,15,38,21,11,14,107,..,0,0,4,0,0,0,0,3,0,9,..,52,263,129,113,168,178,65,35,42,1041,..,0,0,0,0,0,0,0,0,0,0,..,136,511,172,168,224,257,116,78,64,1722,274,330,150,32,37,43,48,36,10,28,986,91,235,255,120,173,206,255,106,14,29,1484,8,0,0,3,7,20,29,12,5,3,92,0,0,0,0,0,0,0,0,0,0,5,100,236,259,122,175,223,290,117,16,31,1580,0,0,0,0,3,0,0,0,0,4,8,369,567,415,151,211,264,342,156,32,64,2571,565,184,372,87,95,110,133,66,19,33,1676,201,342,790,284,362,410,374,129,25,36,2948,0,17,80,36,31,48,49,14,6,10,290,0,0,0,0,0,0,0,0,0,0,8,207,364
11201,..,67,146,31,31,39,30,40,13,27,421,..,17,46,17,22,22,17,10,6,8,158,..,0,0,0,3,5,3,8,0,0,18,..,0,0,0,0,0,0,0,0,0,4,..,17,46,17,21,25,21,18,9,8,177,..,0,0,0,0,0,0,0,0,0,0,..,78,193,50,55,66,50,57,23,33,601,70,136,48,16,13,27,29,26,3,12,381,10,41,44,13,9,19,53,24,4,14,226,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,41,44,13,9,19,56,24,5,14,232,0,0,0,0,0,0,0,0,0,0,5,82,178,95,26,25,46,89,51,5,24,617,228,113,262,77,87,91,118,65,9,38,1081,47,74,255,114,121,186,224,94,5,29,1147,0,3,3,6,7,10,13,0,0,0,43,0,0,5,0,0,0,0,0,0,0,5,52,77
11202,..,28,56,7,8,10,12,0,7,17,145,..,10,30,8,11,17,5,7,7,0,99,..,0,0,0,0,0,6,0,0,0,12,..,0,0,0,0,0,0,0,0,0,3,..,10,34,5,11,20,13,13,7,0,113,..,0,0,0,0,0,0,0,0,0,0,..,40,94,15,19,29,22,13,18,17,254,39,69,21,5,9,0,9,0,0,7,158,6,19,24,8,5,13,31,3,0,5,110,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,19,24,8,6,17,27,3,0,5,119,0,0,0,0,0,0,0,0,0,0,4,54,85,44,11,8,17,39,8,3,5,280,101,38,51,21,17,15,18,10,0,9,277,27,46,102,41,33,38,62,17,6,7,367,0,4,8,0,6,3,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,27,46
11203,..,68,141,28,20,28,46,31,12,16,398,..,10,53,21,17,20,25,17,0,6,166,..,0,0,0,0,0,5,0,6,0,8,..,0,0,0,0,0,0,0,0,0,0,..,10,53,18,17,16,24,21,5,3,171,..,0,0,0,0,0,0,0,0,0,0,..,77,197,46,34,44,77,51,21,25,575,84,173,83,9,9,12,9,10,9,17,403,15,44,35,16,10,23,18,8,0,0,179,0,0,8,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,41,35,20,10,22,22,8,0,0,193,0,0,0,0,0,0,0,0,0,0,0,102,215,121,29,15,31,35,19,8,20,599,223,107,136,34,33,41,36,15,7,23,656,35,61,234,95,77,76,71,28,5,9,691,0,0,8,0,5,5,5,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,34,63
11301,..,14,52,14,8,13,32,7,0,12,144,..,15,74,19,27,57,60,20,14,13,301,..,0,0,0,3,6,7,10,3,11,42,..,0,0,0,0,0,0,0,0,0,5,..,18,78,19,28,69,69,28,19,25,343,..,0,0,0,0,0,0,0,0,0,4,..,26,126,34,34,82,98,34,17,35,491,44,50,35,8,5,10,25,5,10,14,197,20,77,92,30,34,50,79,26,3,15,427,0,0,0,0,5,9,10,7,0,0,30,0,0,3,0,0,0,0,0,0,0,3,22,77,95,35,35,52,93,33,3,15,455,0,0,0,0,0,0,0,0,0,0,0,62,128,130,43,41,58,108,43,12,31,657,81,41,77,22,30,19,38,13,3,10,336,80,138,278,125,172,203,215,62,19,24,1312,13,7,31,24,34,61,71,18,4,5,252,0,0,0,0,0,0,0,0,0,0,3,92,148
11302,..,4,13,3,6,0,0,0,0,0,35,..,7,10,0,5,4,10,0,0,0,32,..,0,0,0,0,0,0,0,0,4,0,..,0,0,0,0,0,0,0,0,0,0,..,7,10,0,5,4,10,3,0,4,37,..,0,0,0,0,0,0,0,0,0,0,..,11,25,3,14,5,10,5,0,3,70,3,19,3,0,0,0,0,0,3,4,26,0,10,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,3,29,7,3,3,0,0,0,3,8,60,15,11,7,3,3,6,8,0,0,0,49,9,8,31,6,9,4,5,11,0,0,86,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,15
11303,..,24,80,14,23,32,25,13,8,14,237,..,23,152,84,65,99,126,39,11,6,610,..,0,0,3,0,16,44,18,9,0,93,..,0,0,0,0,5,0,0,0,0,5,..,26,151,86,68,117,175,58,18,10,712,..,0,0,0,0,0,0,0,0,0,0,..,50,231,107,99,147,197,73,18,30,952,70,76,38,5,10,4,6,5,5,10,233,24,108,127,59,78,82,97,31,14,9,620,0,0,4,4,0,7,28,6,5,0,60,0,0,0,0,0,0,0,0,0,0,0,24,108,131,65,79,90,119,39,22,9,683,0,5,0,0,0,0,0,0,0,0,5,90,190,167,74,92,92,126,45,23,17,918,144,76,95,12,17,19,20,16,9,15,430,76,132,324,115,131,138,136,63,55,18,1191,0,6,22,26,41,43,94,18,7,3,263,0,0,0,0,0,0,7,0,3,0,10,80,142
11401,..,46,82,12,16,15,24,21,5,16,234,..,8,38,14,16,25,47,16,3,0,169,..,0,0,0,0,4,9,5,5,7,23,..,0,0,0,0,0,0,0,0,0,0,..,9,42,14,15,27,53,19,6,4,189,..,0,0,0,0,0,0,0,0,3,3,..,55,117,30,36,41,77,42,11,20,426,55,99,49,11,15,6,10,5,0,9,262,11,32,39,15,12,13,26,9,3,3,164,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,32,43,15,12,10,23,9,3,3,168,0,0,0,0,0,0,0,0,0,10,10,71,131,88,27,27,23,27,17,3,18,436,186,75,96,17,20,21,23,11,4,6,458,43,70,186,72,60,70,58,21,6,15,600,4,3,0,0,8,0,11,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,49,76
11402,..,36,68,9,18,8,13,18,6,18,201,..,4,32,18,10,17,17,16,0,5,108,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,4,26,18,10,17,13,13,3,5,112,..,0,0,0,0,0,0,0,0,0,6,..,41,94,24,29,30,29,33,13,25,321,66,85,27,4,7,7,5,3,0,3,216,3,22,17,8,14,21,32,11,0,0,129,0,0,0,0,0,5,10,4,0,0,22,0,0,0,3,0,0,0,0,0,0,3,3,22,17,12,12,23,39,13,0,0,152,0,0,0,0,0,0,0,0,0,0,0,71,110,49,17,17,37,41,20,0,6,374,85,36,70,11,14,16,16,9,0,8,259,20,85,195,57,64,93,68,26,0,12,627,0,3,4,0,0,4,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,27,87
11501,..,162,490,143,132,151,153,81,37,35,1382,..,229,924,315,351,305,271,130,70,70,2665,..,0,8,8,11,10,35,29,40,8,146,..,0,0,0,0,0,7,3,0,0,12,..,231,936,321,361,315,309,159,106,82,2824,..,0,0,0,0,0,0,0,0,4,9,..,393,1429,466,494,467,464,242,143,117,4213,430,636,255,39,35,57,81,60,4,23,1631,543,1012,577,125,132,121,153,59,10,36,2762,6,5,4,0,6,11,4,0,0,0,45,0,3,0,0,0,0,0,0,0,0,7,545,1025,587,126,137,128,155,56,11,41,2817,0,0,0,0,0,0,0,0,0,6,12,977,1657,839,167,176,191,238,125,21,65,4459,674,188,232,60,68,47,50,30,12,20,1381,1278,1171,1019,224,250,213,218,78,36,46,4530,6,59,86,23,23,24,15,0,7,5,244,0,0,0,0,0,0,0,0,0,0,3,1285,1232
11502,..,19,31,13,15,11,5,9,5,4,112,..,22,50,13,11,10,5,0,0,4,120,..,0,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,22,50,11,8,10,12,0,0,4,126,..,0,0,0,0,0,0,0,0,0,0,..,42,80,27,26,17,18,5,6,10,232,64,73,39,3,6,6,0,0,0,5,196,25,55,36,5,10,0,3,0,0,0,138,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,55,38,5,10,0,3,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,87,126,79,9,9,6,3,0,0,8,337,76,28,24,9,5,5,7,0,0,0,151,60,54,44,11,4,6,18,5,0,4,216,5,5,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,58,57
11503,..,11,10,7,4,3,5,0,0,3,42,..,0,0,0,7,0,6,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,7,0,6,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,12,10,6,11,0,8,0,0,7,60,27,28,16,0,0,0,3,0,0,0,72,4,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,26,35,14,0,0,0,4,0,0,3,95,53,28,29,8,4,3,8,3,0,4,136,13,15,14,9,0,4,11,6,0,0,61,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,17
11504,..,58,224,71,96,62,47,17,11,20,620,..,83,359,116,126,105,78,36,6,23,939,..,0,5,0,3,0,4,10,8,0,37,..,0,0,0,0,0,0,0,0,0,6,..,80,364,115,130,108,82,48,16,24,974,..,0,0,0,0,0,0,0,0,0,4,..,142,592,191,227,171,130,65,28,43,1592,114,231,124,23,28,12,9,0,3,13,550,121,320,189,30,32,39,38,13,3,6,801,0,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,126,318,190,38,31,38,43,13,3,6,813,0,0,0,0,0,0,0,0,0,0,0,240,550,310,55,63,46,55,15,3,23,1363,346,99,102,25,22,20,8,7,0,15,637,387,514,537,113,129,112,79,18,3,20,1918,4,22,28,6,5,7,9,7,3,0,88,0,3,0,0,0,0,0,0,0,0,4,395,541
11601,..,84,322,82,74,83,78,34,9,37,796,..,202,694,281,268,251,234,56,23,53,2070,..,0,15,7,10,31,41,13,19,16,155,..,0,0,0,0,3,3,4,0,6,21,..,202,710,283,274,287,282,77,40,81,2243,..,0,4,0,0,0,0,4,0,6,10,..,284,1029,372,347,369,362,115,53,121,3051,279,378,158,33,40,45,54,27,11,26,1058,464,1146,713,260,358,627,835,247,24,79,4745,11,9,13,8,12,23,29,4,6,3,118,0,3,0,0,0,0,3,0,0,0,16,470,1159,724,275,369,653,860,252,27,79,4872,0,0,0,0,0,0,0,0,0,5,13,754,1540,885,310,411,697,917,279,31,112,5939,719,204,264,72,77,89,67,26,3,56,1576,1286,1650,2711,823,939,1241,1301,273,51,143,10424,16,64,136,59,78,89,88,18,11,16,568,7,3,0,0,0,3,0,6,0,0,18,1310,1710
11602,..,164,536,161,179,184,127,66,21,43,1487,..,322,1386,479,448,432,273,107,35,67,3559,..,0,4,8,11,15,34,25,18,7,122,..,0,3,0,0,0,3,4,0,0,16,..,329,1393,493,458,454,311,134,61,78,3700,..,0,3,0,0,0,0,0,0,5,13,..,490,1938,658,643,643,434,200,75,128,5199,382,582,253,45,36,51,35,23,6,22,1433,577,1358,696,156,187,257,287,125,15,35,3692,4,11,3,5,3,11,10,3,0,0,53,0,0,0,0,0,0,0,0,0,0,3,585,1363,705,160,195,264,296,127,16,33,3745,0,5,0,0,0,0,0,0,0,39,44,967,1946,954,211,226,314,330,151,24,95,5224,912,262,307,83,67,71,73,21,7,29,1821,1491,2007,2673,725,721,639,572,166,54,82,9136,7,42,79,29,23,26,35,10,9,6,251,0,0,5,0,0,0,0,0,0,0,8,1497,2053
11603,..,93,302,67,79,68,48,9,9,58,734,..,157,671,215,204,189,172,69,3,59,1737,..,7,15,9,3,14,40,14,20,13,131,..,0,0,0,3,0,3,5,0,5,10,..,163,681,227,208,206,219,87,26,67,1879,..,0,0,0,0,0,0,0,0,8,12,..,252,989,292,293,274,266,99,31,129,2620,290,395,175,25,29,15,26,12,3,33,1005,480,923,668,198,149,164,194,75,3,36,2893,7,12,6,0,8,5,25,6,10,7,93,0,0,0,0,0,0,0,0,0,0,9,482,933,678,205,158,176,223,83,13,43,2989,0,0,8,0,0,0,0,0,0,3,11,777,1331,855,233,187,188,249,91,19,84,4009,779,192,193,47,41,43,36,8,8,54,1389,1278,1160,1393,310,324,352,372,109,19,65,5382,17,39,94,32,35,41,58,13,7,5,335,5,0,0,0,0,0,0,0,0,0,16,1301,1199
11701,..,30,68,26,9,19,26,19,11,15,219,..,29,122,52,73,77,72,35,5,31,498,..,0,0,0,3,19,27,7,18,5,84,..,0,0,0,0,0,0,3,0,0,7,..,29,124,60,78,96,100,46,22,41,587,..,0,0,0,0,0,0,0,0,0,3,..,58,194,83,84,110,123,62,29,59,808,91,113,60,24,44,43,87,37,4,20,530,106,182,389,297,371,387,434,158,3,44,2369,7,0,21,12,23,11,46,26,0,3,151,0,0,0,0,0,0,0,0,0,4,0,113,179,415,315,393,400,478,181,5,52,2528,0,0,0,0,0,0,0,0,0,5,7,206,299,474,338,436,439,563,219,11,78,3070,360,225,692,199,239,263,263,90,12,34,2382,495,826,1755,543,603,660,595,158,26,99,5764,22,18,70,24,53,94,94,19,0,10,402,0,0,0,0,0,0,0,0,0,4,0,513,843
11702,..,31,59,11,20,13,28,17,4,12,196,..,13,46,11,13,12,24,14,0,16,157,..,0,0,0,0,0,8,6,6,3,16,..,0,0,0,0,0,0,0,0,0,0,..,13,46,11,12,12,34,15,8,23,177,..,0,0,0,0,0,0,0,0,0,0,..,46,105,25,33,27,57,34,13,30,375,130,113,38,10,12,17,12,20,11,16,369,48,53,69,42,56,77,82,37,3,14,479,3,0,0,4,5,10,12,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,49,53,69,40,65,88,93,39,3,15,515,0,0,0,0,0,0,0,0,0,0,0,181,170,106,52,70,101,106,56,14,31,890,571,174,425,117,127,108,104,49,6,30,1714,293,202,408,121,153,157,156,33,3,30,1560,7,13,43,9,13,10,21,11,3,9,129,0,0,0,0,0,0,0,0,0,0,0,301,208
11703,..,64,161,45,66,61,77,73,54,40,636,..,34,227,96,96,101,150,79,41,49,877,..,0,7,6,10,12,53,30,38,30,172,..,0,0,0,0,0,8,10,4,4,21,..,34,230,96,106,111,196,119,85,81,1073,..,0,0,0,0,0,0,0,0,0,4,..,95,394,144,169,181,275,194,136,125,1713,642,492,249,137,194,251,436,253,129,69,2861,342,423,1175,940,1300,1489,2134,957,133,152,9048,41,13,45,60,124,146,276,108,9,26,839,0,0,0,0,4,5,0,0,0,0,10,384,437,1216,999,1422,1638,2410,1069,139,183,9900,0,0,0,0,0,4,5,0,0,13,22,1029,934,1476,1138,1617,1891,2851,1319,274,268,12781,2548,1066,3124,1148,1234,1561,1823,693,204,205,13603,1792,2502,5840,2077,2271,2555,3247,1048,198,284,21818,97,126,583,238,295,304,511,156,11,86,2408,5,6,3,8,0,6,5,3,0,0,38,1896,2633
11801,..,159,440,105,106,132,165,150,57,58,1376,..,41,185,57,54,95,85,65,14,19,615,..,0,0,0,0,4,7,17,15,3,45,..,0,0,0,0,0,0,3,0,0,7,..,41,186,58,56,96,97,85,32,22,671,..,0,0,0,0,0,0,0,0,0,4,..,196,624,158,161,233,259,231,89,82,2052,427,457,202,45,46,90,152,89,31,39,1587,87,115,151,45,64,128,155,84,11,15,857,0,0,0,0,0,0,10,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,87,115,158,45,60,126,164,82,15,22,873,0,0,0,0,0,0,0,0,0,4,5,518,575,360,94,108,218,317,177,41,67,2471,1206,401,1632,710,779,982,1070,395,89,109,7371,346,297,934,428,576,648,819,270,42,69,4420,7,7,11,14,11,16,47,19,0,4,143,0,0,0,0,0,0,0,0,0,0,4,356,304
11802,..,118,281,67,69,77,100,88,34,60,884,..,59,242,94,79,106,143,69,19,24,830,..,0,0,3,0,3,17,26,22,6,92,..,0,0,0,0,0,3,5,0,0,4,..,59,241,100,78,114,164,92,43,29,926,..,0,0,0,0,5,0,0,0,5,4,..,177,522,162,142,191,271,181,77,94,1819,354,331,148,46,90,122,189,107,45,27,1452,166,308,334,188,280,379,543,291,27,35,2555,0,0,8,7,10,8,46,11,0,4,100,0,0,0,0,0,0,0,0,0,0,0,172,311,342,193,293,388,592,302,31,35,2659,0,0,0,0,0,0,0,0,0,15,21,528,645,489,238,377,508,779,406,77,79,4130,737,390,1601,569,649,854,930,356,74,91,6251,580,538,1208,540,661,837,954,326,44,56,5745,3,13,37,10,19,33,81,19,6,9,223,0,0,0,0,0,0,0,0,0,0,0,589,549
11901,..,63,190,50,55,50,37,18,15,35,501,..,193,702,274,228,211,161,66,18,69,1922,..,0,14,16,17,36,58,37,38,18,232,..,0,0,0,0,7,7,9,0,4,18,..,192,722,291,242,255,216,108,57,86,2166,..,0,0,0,0,0,0,0,0,0,7,..,257,915,333,295,307,252,126,71,123,2681,182,232,103,21,25,31,34,9,6,23,678,543,899,844,350,361,340,383,144,27,84,3975,3,9,53,31,31,55,56,25,16,20,302,0,0,0,0,0,0,0,0,0,0,5,545,906,894,381,395,395,436,169,44,112,4276,0,0,0,0,0,0,0,0,0,8,12,728,1138,1000,402,422,430,475,183,54,143,4968,565,177,249,38,74,63,43,18,0,37,1266,1595,1757,2220,469,541,563,450,145,35,172,7953,42,254,530,135,127,143,110,54,28,41,1459,5,0,6,0,3,3,4,0,0,0,17,1634,2014
11902,..,48,157,39,38,41,53,25,10,23,441,..,128,661,206,215,228,240,75,30,57,1831,..,0,12,15,28,39,75,45,32,22,271,..,0,5,0,0,3,11,10,9,3,33,..,130,669,217,237,271,322,126,65,81,2134,..,0,0,0,0,0,0,0,0,0,7,..,179,837,257,279,306,379,150,79,113,2583,139,166,50,25,36,37,38,18,4,21,539,428,634,716,281,410,598,665,212,34,71,4047,3,3,39,24,40,51,91,28,12,7,301,4,0,3,0,0,4,3,0,0,0,14,432,642,752,312,451,655,753,235,48,81,4361,0,6,0,0,0,0,0,0,0,18,21,577,809,803,337,487,692,794,254,58,119,4925,394,163,319,89,87,86,81,29,5,50,1300,1095,1510,2534,755,921,1192,1057,218,55,153,9494,47,209,561,131,213,201,183,37,22,69,1674,0,6,12,0,6,3,10,0,0,0,42,1142,1720
11903,..,49,176,34,42,64,32,11,13,14,434,..,84,411,105,123,105,108,45,15,36,1036,..,3,5,5,13,22,35,22,6,15,131,..,0,0,0,3,0,5,3,0,0,18,..,87,421,114,140,125,152,75,22,52,1179,..,0,0,0,0,0,0,0,0,0,5,..,135,592,152,181,185,185,87,34,63,1616,170,187,77,27,33,63,47,19,7,25,642,386,506,552,270,558,943,779,236,13,86,4340,3,11,31,16,15,39,44,15,3,6,192,0,0,3,0,0,0,0,0,0,0,12,389,516,588,288,578,983,827,249,16,95,4535,0,0,0,0,0,3,5,0,0,9,17,560,704,665,312,614,1054,879,261,18,131,5198,447,160,208,65,57,79,60,14,3,32,1134,1245,1517,2113,733,940,1166,1061,209,22,152,9164,33,146,234,62,92,118,89,22,4,31,829,0,0,4,0,3,3,0,0,0,7,16,1273,1659
