SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
11004,0,90,3,88,..,20,0,20,0,20,..,150,6,151,0,157,..,19,0,20,0,20,..,272,11,282,3,289,..,40,5,42,4,43,..,18,4,22,0,22,..,11,8,23,0,23,..,8,0,8,0,8,..,110,68,177,0,177,..,385,62,446,15,463,..,1753,366,2117,39,2159,..,105,11,109,3190,3302,36184,1859,372,2230,3228,41646,37572,..,..,..,..,37572,..,40,5,42,0,42,..,44,8,47,0,47,..,174,5,177,0,176,..,43,19,63,0,57,..,119,98,220,0,223,..,0,0,0,0,0,..,163,115,282,5,283,..,5,0,5,0,5,..,35,0,35,0,36,..,27,0,32,0,32,..,13,3,15,0,15,..,18,0,18,0,18,..,24,0,24,0,24,..,45,0,52,0,51,..,111,6,115,0,115,..,97,7,104,5,111,..,12,0,14,0,14,..,25,4,31,0,33,..,6,6,4
11101,0,28,0,28,..,36,4,37,0,37,..,44,3,47,0,47,..,12,0,15,0,16,..,123,11,131,6,132,..,123,11,126,4,132,..,35,0,35,0,35,..,49,16,63,0,67,..,12,0,13,0,13,..,43,13,58,0,55,..,450,73,522,25,548,..,2656,334,2994,58,3047,..,182,6,192,2109,2304,56271,2840,346,3184,2167,61622,58903,..,..,..,..,58903,..,95,0,95,0,92,..,75,10,89,3,94,..,41,0,41,0,41,..,130,35,161,0,161,..,205,56,257,0,256,..,29,5,35,0,35,..,367,91,457,0,458,..,23,9,27,0,27,..,95,0,96,0,98,..,153,5,160,4,165,..,93,15,105,0,103,..,21,5,32,0,32,..,26,0,29,0,29,..,78,3,84,0,86,..,44,0,46,3,50,..,62,3,66,0,66,..,17,5,17,0,17,..,22,4,27,0,27,..,7,0,7
11102,0,38,0,38,..,13,4,16,0,16,..,34,0,38,0,38,..,23,0,25,0,32,..,108,5,113,0,117,..,81,8,90,0,90,..,36,0,36,0,36,..,36,21,58,0,59,..,8,0,9,0,9,..,27,8,29,0,32,..,349,58,410,12,424,..,1778,229,2008,33,2045,..,113,24,130,1642,1769,37687,1892,249,2146,1675,41502,39379,..,..,..,..,39379,..,87,5,87,0,89,..,46,7,53,0,53,..,46,0,46,0,48,..,38,8,52,0,52,..,96,32,127,0,130,..,10,0,8,0,8,..,150,41,186,0,189,..,26,5,34,0,34,..,33,0,33,0,33,..,86,4,93,4,93,..,37,11,47,0,47,..,32,5,32,0,39,..,31,4,33,0,33,..,51,8,56,0,56,..,55,5,60,4,63,..,36,6,47,0,45,..,32,0,32,0,32,..,45,0,48,0,48,..,17,0,17
11103,5,102,0,105,..,111,11,117,0,117,..,130,3,130,4,133,..,72,9,76,5,82,..,414,17,430,3,436,..,286,33,320,0,320,..,127,0,131,3,130,..,71,30,101,0,101,..,38,11,48,0,47,..,235,78,315,6,318,..,1250,187,1440,40,1482,..,7706,1138,8844,108,8957,..,268,47,318,3915,4232,74703,7976,1186,9159,4032,87900,77600,..,..,..,..,77600,..,78,0,79,0,79,..,337,77,418,5,421,..,64,0,64,0,67,..,254,52,302,0,306,..,648,207,854,13,869,..,30,6,40,0,40,..,934,269,1204,13,1212,..,96,12,103,0,103,..,166,5,173,0,177,..,212,7,217,4,220,..,333,74,411,0,413,..,148,12,158,0,160,..,44,5,44,0,44,..,177,22,201,0,200,..,198,9,212,0,212,..,136,9,149,4,146,..,67,5,75,0,75,..,140,14,158,3,160,..,36,0,40
11201,0,18,0,18,..,21,0,22,0,22,..,12,0,12,0,20,..,9,0,9,0,9,..,63,0,63,0,65,..,333,12,347,0,353,..,0,4,4,0,4,..,57,8,67,0,67,..,10,0,10,0,12,..,20,10,30,0,30,..,477,42,514,16,536,..,2399,176,2570,36,2604,..,118,0,119,3174,3293,36388,2514,175,2692,3209,42285,38868,..,..,..,..,38868,..,37,0,37,0,37,..,23,0,24,0,24,..,60,0,60,0,60,..,30,11,39,0,39,..,63,3,68,0,69,..,9,5,9,0,12,..,105,16,118,0,123,..,19,0,19,0,19,..,275,9,281,7,288,..,304,4,308,8,311,..,40,0,41,0,38,..,5,0,5,0,5,..,6,0,6,0,6,..,23,0,23,0,23,..,16,0,16,0,16,..,76,3,76,0,81,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4
11202,0,26,0,28,..,11,0,11,0,11,..,22,0,23,0,23,..,12,0,14,0,14,..,71,5,76,0,75,..,71,0,79,0,78,..,0,0,0,0,0,..,30,5,31,0,31,..,0,0,0,0,0,..,19,4,28,0,28,..,310,43,349,9,354,..,1248,111,1363,19,1380,..,101,3,108,2885,2989,30971,1352,114,1465,2901,35340,31915,..,..,..,..,31915,..,14,0,14,0,14,..,24,0,21,0,21,..,114,0,124,0,126,..,25,14,36,0,36,..,54,16,70,0,72,..,0,0,0,0,0,..,75,24,108,0,103,..,10,0,10,0,10,..,66,6,69,0,66,..,148,4,149,0,152,..,20,0,18,0,23,..,8,0,12,0,12,..,4,0,4,0,4,..,9,0,12,0,12,..,31,0,29,0,29,..,74,13,86,3,88,..,9,0,9,0,9,..,15,0,15,0,15,..,9,0,3
11203,0,46,0,44,..,16,6,19,0,19,..,41,0,48,0,48,..,17,0,17,0,17,..,112,7,124,0,123,..,135,7,144,0,146,..,12,0,12,0,17,..,54,6,63,0,63,..,8,0,8,0,8,..,32,0,36,0,36,..,276,39,317,12,328,..,1915,183,2105,38,2141,..,147,12,160,3155,3319,41348,2069,197,2262,3193,46804,44468,..,..,..,..,44468,..,33,0,33,0,33,..,8,0,15,0,15,..,66,0,66,4,69,..,39,10,56,5,54,..,94,41,131,6,131,..,3,0,3,0,3,..,134,49,185,9,192,..,8,0,13,0,13,..,125,8,125,0,128,..,164,8,171,3,176,..,27,0,31,0,30,..,6,0,3,0,3,..,14,0,14,0,14,..,34,0,38,0,38,..,24,0,28,0,29,..,127,15,143,0,146,..,6,0,10,0,10,..,3,0,3,0,3,..,5,0,3
11301,7,106,0,108,..,17,0,18,0,18,..,109,3,119,0,119,..,114,55,166,0,165,..,346,63,409,3,408,..,74,12,92,0,92,..,31,0,31,0,31,..,12,3,17,0,17,..,35,23,58,0,54,..,8,0,8,0,8,..,508,103,615,13,625,..,3211,770,3982,49,4027,..,94,11,105,2108,2218,18611,3305,784,4084,2160,24857,18735,..,..,..,..,18735,..,67,8,71,0,73,..,23,7,26,0,26,..,34,0,34,0,34,..,23,13,42,0,42,..,104,117,219,0,219,..,0,0,5,0,5,..,129,128,263,0,263,..,4,0,4,0,4,..,13,0,15,0,15,..,23,0,27,0,27,..,12,0,14,0,14,..,29,0,29,0,29,..,284,172,450,4,454,..,34,15,51,0,51,..,18,0,18,0,18,..,424,131,556,4,561,..,19,0,22,0,22,..,51,6,55,0,58,..,7,5,15
11302,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,21,0,21,..,9,0,9,0,9,..,5,0,5,0,5,..,14,3,16,0,16,..,0,0,0,0,0,..,8,0,8,0,8,..,74,11,83,0,83,..,288,31,319,0,319,..,23,0,21,689,714,6488,309,35,343,689,7516,6518,..,..,..,..,6518,..,43,0,43,0,48,..,0,0,4,0,4,..,26,0,29,0,29,..,7,4,11,0,11,..,12,0,14,0,14,..,0,0,0,0,0,..,22,8,33,0,33,..,0,0,0,0,0,..,9,0,9,0,9,..,16,4,17,0,17,..,4,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
11303,5,106,0,108,..,8,0,8,0,8,..,91,5,93,0,93,..,29,13,46,0,46,..,235,16,250,0,252,..,43,9,52,0,51,..,63,6,72,0,72,..,22,4,21,0,21,..,4,0,4,0,4,..,60,17,74,0,74,..,965,311,1276,21,1293,..,2949,622,3570,60,3630,..,140,20,156,3652,3811,41538,3089,640,3726,3711,48977,43889,..,..,..,..,43889,..,45,0,47,0,50,..,161,27,191,0,191,..,114,3,114,0,117,..,42,24,66,0,66,..,142,110,248,0,251,..,4,6,9,0,9,..,187,138,321,0,324,..,12,0,14,0,14,..,26,0,31,0,31,..,44,3,44,0,44,..,55,8,65,0,65,..,45,9,53,3,55,..,39,8,44,0,44,..,66,4,71,0,71,..,84,5,93,0,91,..,116,9,124,0,128,..,52,4,52,0,52,..,56,3,55,0,55,..,15,0,15
11401,0,45,0,41,..,26,0,21,0,21,..,72,3,73,0,73,..,15,0,15,0,15,..,154,3,155,4,154,..,137,19,161,7,163,..,17,0,17,0,17,..,35,6,49,0,49,..,12,0,10,0,10,..,31,10,41,0,46,..,408,55,463,18,477,..,2155,259,2420,46,2461,..,127,9,134,3934,4073,47082,2281,268,2556,3979,53607,48684,..,..,..,..,48684,..,29,0,32,0,32,..,46,9,54,0,54,..,50,0,54,0,54,..,57,28,89,0,88,..,95,34,124,0,129,..,10,4,12,0,12,..,162,67,226,0,226,..,79,10,81,0,82,..,75,0,73,0,72,..,142,0,144,0,145,..,137,26,163,0,169,..,16,0,17,0,17,..,37,8,48,0,48,..,45,3,49,0,49,..,68,0,68,0,68,..,45,3,51,0,51,..,24,0,24,0,27,..,31,0,27,0,27,..,3,0,3
11402,0,39,0,39,..,7,0,7,0,7,..,43,0,46,0,44,..,14,0,15,0,15,..,101,3,101,0,102,..,77,3,77,3,80,..,7,0,13,0,13,..,27,10,42,0,42,..,15,3,17,0,17,..,11,3,13,0,13,..,191,21,215,6,223,..,1557,161,1722,23,1735,..,60,7,65,1233,1296,22267,1611,168,1782,1255,25301,24090,..,..,..,..,24090,..,35,0,35,0,35,..,35,0,39,0,39,..,4,0,5,0,5,..,51,15,66,0,66,..,101,22,121,3,127,..,6,3,7,0,7,..,162,39,198,3,201,..,36,0,33,0,33,..,74,0,75,0,75,..,108,6,111,0,111,..,75,4,82,5,83,..,9,6,11,0,11,..,25,0,26,0,24,..,38,0,36,0,41,..,188,14,195,0,203,..,59,3,63,0,63,..,8,0,8,0,12,..,9,0,9,0,9,..,5,0,5
11501,3,241,0,241,..,421,30,449,0,456,..,382,4,385,0,385,..,65,3,67,0,67,..,1106,35,1140,4,1151,..,593,35,630,3,637,..,1400,22,1427,13,1437,..,80,16,98,3,96,..,188,17,201,0,201,..,279,36,319,0,319,..,1727,141,1860,54,1914,..,27586,3318,30906,257,31159,..,309,53,358,1639,1996,42716,27896,3367,31264,1896,75876,42799,..,..,..,..,42799,..,351,3,351,3,354,..,1262,90,1344,6,1350,..,3,0,3,0,3,..,3058,690,3747,23,3767,..,6271,2043,8318,87,8408,..,263,58,319,0,317,..,9593,2795,12389,110,12494,..,244,18,259,5,265,..,130,4,134,0,140,..,162,3,159,0,163,..,394,38,435,0,434,..,393,17,412,0,409,..,567,38,606,3,613,..,2262,105,2364,10,2378,..,182,12,193,0,195,..,830,60,894,4,897,..,876,28,904,8,908,..,732,22,756,0,757,..,434,15,444
11502,0,6,0,6,..,7,0,7,0,7,..,18,0,18,0,18,..,5,0,5,0,5,..,43,0,43,0,43,..,56,5,66,0,66,..,38,0,38,0,38,..,8,0,13,0,13,..,7,0,7,0,7,..,12,0,15,0,15,..,183,17,200,3,201,..,2059,240,2296,18,2314,..,48,3,57,435,486,11271,2105,241,2347,457,14073,10992,..,..,..,..,10992,..,61,0,65,0,65,..,330,36,365,3,367,..,0,0,0,0,0,..,116,24,139,0,136,..,285,89,370,0,370,..,15,3,23,0,23,..,414,116,533,0,532,..,53,7,59,5,60,..,30,0,30,0,30,..,50,3,55,0,60,..,58,6,63,0,63,..,14,0,17,0,17,..,8,0,12,0,12,..,53,0,57,0,57,..,4,0,4,0,4,..,47,7,49,0,49,..,50,0,56,0,56,..,33,0,33,0,33,..,10,0,10
11503,0,5,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,15,0,16,..,27,4,30,0,30,..,0,0,0,0,0,..,3,4,5,0,5,..,7,0,5,0,5,..,7,0,7,0,7,..,218,22,236,0,236,..,543,57,603,5,606,..,28,3,25,452,483,11620,573,61,627,461,12706,11248,..,..,..,..,11248,..,11,0,11,0,11,..,10,0,11,0,11,..,8,0,8,0,8,..,20,11,28,0,32,..,29,6,30,0,30,..,0,0,0,0,0,..,47,16,65,0,68,..,12,0,14,0,14,..,19,0,20,0,20,..,32,0,32,0,32,..,14,7,14,0,14,..,0,0,0,0,0,..,0,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0
11504,0,221,5,219,..,117,4,121,5,125,..,363,5,368,3,377,..,28,0,28,0,28,..,720,17,741,4,750,..,178,14,191,5,197,..,264,10,271,3,279,..,33,6,32,0,32,..,63,3,67,0,67,..,46,5,49,0,46,..,927,76,1001,27,1034,..,8301,792,9087,114,9208,..,105,16,120,794,920,18055,8402,808,9217,912,28181,17783,..,..,..,..,17783,..,166,0,168,0,169,..,509,42,550,0,554,..,13,0,13,0,13,..,316,116,430,5,433,..,941,369,1313,16,1325,..,35,5,38,4,39,..,1287,485,1776,19,1797,..,72,8,83,4,84,..,42,0,46,0,48,..,38,0,37,0,37,..,89,9,96,0,96,..,168,11,175,4,175,..,267,17,284,8,286,..,766,28,795,5,799,..,174,15,192,4,193,..,554,57,615,0,615,..,262,20,282,0,279,..,453,21,478,4,482,..,117,8,128
11601,23,1109,3,1111,..,235,18,257,0,257,..,2005,71,2077,8,2091,..,151,12,160,0,162,..,3470,128,3600,19,3616,..,434,58,497,4,500,..,2102,223,2322,21,2345,..,74,21,95,0,97,..,526,121,643,6,650,..,173,32,207,0,208,..,3618,639,4255,100,4351,..,29607,3849,33454,340,33795,..,392,95,490,3781,4271,33619,29997,3947,33942,4119,71682,32461,..,..,..,..,32461,..,37,0,43,0,43,..,2026,414,2439,15,2455,..,21,0,21,0,21,..,622,376,1000,3,1004,..,978,605,1580,12,1589,..,58,19,80,0,80,..,1658,995,2658,11,2668,..,303,39,347,0,350,..,139,12,149,0,155,..,93,10,106,0,105,..,462,113,577,3,575,..,621,57,674,3,680,..,1512,188,1701,14,1717,..,2643,192,2832,16,2848,..,824,116,945,5,952,..,3626,368,3995,37,4033,..,342,25,364,0,364,..,606,81,687,10,700,..,462,37,500
11602,15,1049,7,1056,..,345,28,376,5,382,..,1724,43,1766,14,1776,..,124,12,134,0,138,..,3226,94,3321,28,3350,..,478,29,507,3,505,..,1471,57,1531,25,1554,..,64,20,92,0,90,..,172,23,190,0,190,..,114,27,138,4,140,..,3704,391,4096,100,4199,..,31465,2440,33910,389,34294,..,351,77,425,3626,4056,33262,31818,2515,34337,4011,71612,32957,..,..,..,..,32957,..,195,3,200,0,197,..,947,67,1010,13,1020,..,26,0,31,0,31,..,629,199,830,0,830,..,1363,560,1931,18,1947,..,72,18,90,3,96,..,2069,783,2848,21,2868,..,145,7,154,6,153,..,123,0,124,0,128,..,70,0,70,0,70,..,219,18,233,0,237,..,766,53,822,4,822,..,2313,233,2550,19,2574,..,4043,209,4255,27,4282,..,839,100,937,10,949,..,3992,471,4458,38,4500,..,930,42,977,3,979,..,1196,108,1305,21,1326,..,831,36,871
11603,50,1342,11,1347,..,188,19,209,4,210,..,2760,93,2853,16,2870,..,147,13,159,0,159,..,4384,177,4560,34,4588,..,355,80,439,0,442,..,409,32,445,4,445,..,44,13,54,0,54,..,348,78,427,3,426,..,222,85,307,3,308,..,3422,640,4056,88,4149,..,20742,2554,23295,242,23533,..,438,82,520,4115,4633,28646,21181,2636,23813,4356,56813,28899,..,..,..,..,28899,..,16,0,16,0,16,..,1867,554,2420,10,2430,..,35,0,35,0,35,..,144,110,251,0,251,..,217,141,360,9,366,..,12,12,19,0,19,..,374,259,634,9,639,..,163,49,209,4,214,..,78,3,88,0,87,..,37,0,40,0,40,..,169,45,220,0,220,..,705,73,775,9,786,..,449,48,496,11,504,..,1719,128,1848,16,1860,..,353,37,386,6,401,..,914,121,1033,9,1046,..,104,8,117,0,117,..,1878,262,2144,26,2169,..,232,17,252
11701,0,152,0,152,..,1219,104,1326,11,1337,..,225,6,229,5,234,..,203,26,228,4,233,..,1803,134,1939,16,1950,..,775,105,882,6,889,..,93,0,95,0,95,..,140,48,182,0,185,..,307,56,363,3,370,..,186,30,212,8,220,..,965,249,1219,27,1243,..,11073,1560,12637,109,12742,..,176,48,223,1611,1832,14863,11248,1609,12854,1723,29443,13897,..,..,..,..,13897,..,16,0,16,0,16,..,325,49,374,3,382,..,12,0,12,0,12,..,726,188,915,8,922,..,1904,358,2264,13,2283,..,103,20,124,6,129,..,2736,569,3305,27,3330,..,127,14,141,0,147,..,138,3,144,3,148,..,60,0,66,0,67,..,824,250,1072,5,1079,..,495,78,572,3,577,..,17,0,17,0,17,..,258,9,263,0,268,..,54,4,60,0,60,..,36,3,42,0,42,..,49,3,55,0,55,..,63,3,69,3,71,..,35,0,37
11702,0,69,0,70,..,119,12,126,0,131,..,78,5,80,0,82,..,34,9,41,0,41,..,299,22,319,4,325,..,385,35,422,8,428,..,40,0,40,0,42,..,120,33,153,0,154,..,79,23,106,0,106,..,744,344,1088,11,1095,..,454,55,513,8,518,..,5639,1300,6943,62,7006,..,110,19,129,1281,1403,18806,5750,1323,7070,1341,27216,18561,..,..,..,..,18561,..,14,0,14,0,14,..,353,119,476,3,480,..,32,0,30,0,30,..,353,152,498,8,506,..,324,112,436,7,444,..,37,18,54,0,54,..,714,281,993,8,1004,..,44,12,55,0,57,..,137,8,147,0,144,..,102,7,107,0,107,..,870,459,1329,7,1343,..,32,3,39,0,39,..,10,0,10,0,10,..,76,0,81,0,82,..,82,8,87,0,89,..,13,0,13,0,14,..,15,0,15,0,15,..,8,0,8,0,8,..,16,0,16
11703,5,281,3,287,..,1958,197,2157,14,2174,..,351,7,358,0,358,..,398,46,442,0,443,..,2991,255,3245,24,3268,..,2455,184,2637,22,2660,..,221,4,226,7,229,..,1483,880,2360,18,2376,..,331,53,387,0,387,..,904,172,1078,9,1080,..,2134,266,2398,61,2457,..,30648,4752,35393,295,35692,..,451,99,553,7919,8476,69688,31099,4854,35947,8209,113854,57967,..,..,..,..,57967,..,81,0,81,0,81,..,527,56,583,0,583,..,58,4,67,0,64,..,2539,766,3307,27,3332,..,8251,1907,10151,56,10209,..,377,97,472,4,475,..,11166,2772,13931,77,14015,..,113,12,123,0,123,..,978,29,1002,7,1010,..,521,8,528,4,533,..,803,183,982,6,990,..,189,7,196,0,196,..,85,6,84,0,84,..,697,10,708,6,715,..,132,4,136,0,136,..,99,0,102,0,102,..,97,0,97,0,97,..,104,5,106,0,107,..,128,3,132
11801,4,80,0,80,..,95,13,113,0,113,..,108,5,114,0,115,..,29,0,29,0,29,..,305,22,329,0,331,..,1179,81,1262,18,1271,..,24,5,26,0,26,..,60,18,83,0,82,..,77,4,83,0,82,..,82,8,91,0,91,..,1546,92,1637,33,1668,..,9679,746,10430,111,10536,..,221,12,236,3152,3384,46789,9904,762,10662,3259,60705,49899,..,..,..,..,49899,..,54,0,58,0,60,..,162,11,171,0,174,..,9,0,9,0,9,..,528,73,601,9,606,..,1062,271,1331,13,1346,..,55,8,61,0,61,..,1649,352,1995,18,2012,..,88,7,95,5,101,..,979,36,1015,11,1020,..,465,11,482,0,484,..,709,72,783,6,786,..,30,3,37,0,37,..,21,4,22,0,22,..,109,3,112,0,118,..,25,0,25,0,25,..,19,0,21,0,21,..,27,0,27,0,27,..,16,0,16,0,16,..,9,0,9
11802,0,118,0,118,..,787,99,886,10,892,..,178,16,190,0,194,..,139,3,145,0,145,..,1224,116,1341,12,1355,..,1060,90,1150,11,1158,..,95,3,100,0,96,..,143,27,173,4,174,..,114,19,129,0,129,..,255,40,293,0,293,..,1424,130,1555,29,1584,..,15476,1657,17131,143,17282,..,279,30,310,4221,4531,43559,15758,1686,17445,4368,65373,45202,..,..,..,..,45202,..,53,0,57,0,52,..,425,55,480,5,483,..,40,4,47,0,47,..,1349,368,1720,7,1723,..,2158,487,2643,17,2660,..,157,34,192,0,192,..,3662,884,4546,28,4572,..,128,18,147,0,150,..,1204,54,1258,10,1270,..,415,13,430,4,434,..,1891,304,2198,10,2206,..,163,7,177,0,177,..,38,0,38,0,38,..,241,0,240,0,239,..,67,3,67,0,73,..,57,4,59,0,59,..,59,0,62,0,62,..,53,0,53,0,53,..,64,0,62
