SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
11401,0,11,3,32,0,0,0,0,0,55,0,0,0,13,21,20,7,4,0,66,4,36,45,232,76,89,62,15,3,569,0,0,3,22,3,18,41,13,12,111,0,0,0,11,4,3,0,0,0,21,0,0,3,30,44,124,173,132,45,551,0,0,3,3,19,9,17,4,0,60,0,5,19,71,49,49,76,39,11,321,0,9,3,41,10,11,3,5,0,83,0,0,0,14,4,0,0,0,0,16,5,11,17,94,44,19,9,0,0,202,0,0,0,5,6,0,6,0,0,17,3,24,34,98,55,57,88,31,6,395,0,4,8,49,24,7,5,3,0,102,0,3,0,8,11,37,56,47,14,173,0,0,0,15,14,9,9,0,0,52,7,44,32,246,171,235,359,279,86,1466,314,775,683,1449,830,1026,955,734,329,7077,5437,11876,10200,22125,12278,16036,17051,9819,3504,108328
11402,0,0,0,28,0,3,5,0,0,32,0,0,0,9,15,13,7,0,0,44,0,17,19,135,36,20,17,0,0,252,0,0,3,10,9,12,26,14,4,83,0,0,4,3,4,0,0,0,0,8,0,7,3,22,32,67,126,85,23,364,0,14,8,4,16,4,9,3,0,57,3,16,21,76,64,54,57,42,10,338,0,0,6,23,13,3,4,3,0,56,0,0,0,25,18,9,8,7,0,65,0,7,9,67,11,14,9,0,0,118,0,0,0,10,6,6,0,0,0,22,3,21,28,62,30,50,48,25,3,276,0,3,5,21,11,0,3,0,0,48,0,0,3,7,11,13,18,20,3,76,0,0,6,14,11,5,3,5,0,47,3,23,28,157,129,168,226,154,53,938,94,255,219,459,348,379,373,361,280,2763,2561,6226,5109,10076,6739,7240,7792,5175,1765,52678
11501,11,168,92,553,187,102,71,20,5,1198,0,0,8,16,29,29,11,6,3,100,5,51,127,610,336,408,423,72,36,2063,0,10,5,75,73,101,135,32,14,441,0,5,0,3,8,3,6,0,0,21,0,18,14,46,72,72,103,70,36,438,12,128,151,143,126,108,126,41,13,852,29,246,311,641,527,386,187,82,31,2439,4,80,210,675,638,725,450,192,69,3037,4,35,22,270,85,81,118,26,0,644,3,22,44,180,71,36,20,0,0,377,0,0,3,51,93,63,26,18,4,258,34,144,214,193,93,67,46,16,3,813,0,28,28,211,208,180,97,25,0,780,0,9,9,17,23,31,18,13,10,131,0,6,22,45,65,50,9,0,0,197,41,329,365,1171,783,770,596,383,162,4600,135,402,331,834,375,314,281,260,145,3080,7436,22773,19638,36943,21822,18612,15426,8512,3603,154767
11502,0,3,6,20,12,11,6,0,0,52,0,0,0,7,5,3,0,0,0,21,0,0,9,35,26,33,15,0,3,121,0,0,0,16,10,13,11,0,0,52,0,0,0,13,0,0,0,0,0,11,0,6,6,9,17,24,21,20,11,107,0,9,8,10,8,15,10,3,0,61,0,22,54,71,110,72,33,11,3,363,0,11,5,37,40,38,20,12,0,161,3,7,7,22,22,11,22,0,0,87,0,0,0,18,8,8,3,0,0,39,0,0,0,10,4,4,3,0,0,13,4,11,10,32,16,37,14,0,0,119,0,0,0,10,20,4,0,0,0,34,0,0,4,0,8,11,6,0,5,35,0,0,0,3,10,4,6,4,0,25,0,21,15,104,103,123,95,85,34,574,29,99,98,177,133,119,105,81,29,874,1178,3816,3824,5164,4291,3894,3071,1945,729,27914
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,8,0,0,0,21,22,17,13,4,0,71,0,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,5,10,17,23,5,3,69,0,0,0,0,4,3,0,0,0,9,0,0,17,40,40,16,13,5,3,134,0,0,0,7,3,4,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,14,8,5,0,0,0,24,0,0,0,0,0,0,0,0,0,6,4,6,10,16,14,19,9,4,4,86,0,0,3,3,0,5,0,0,0,14,0,0,0,0,9,3,7,10,3,31,0,0,0,4,4,8,0,0,0,9,0,0,8,63,55,79,67,44,11,326,36,98,81,221,131,131,101,60,10,872,1455,3279,3235,5614,3753,3650,2518,1193,307,25006
11504,0,107,52,381,77,71,24,7,0,727,0,0,0,9,10,9,0,0,0,21,4,68,108,625,337,263,145,31,7,1580,0,0,0,20,12,15,24,3,3,72,0,0,0,3,10,5,6,0,0,18,0,9,15,27,32,39,28,21,0,162,0,51,31,44,21,18,13,3,0,187,17,155,125,357,235,91,41,15,7,1056,4,27,44,304,128,127,50,29,7,722,0,7,0,37,20,14,13,5,0,90,5,18,11,54,16,7,3,0,0,107,0,3,0,25,35,20,4,9,0,89,9,56,41,83,16,24,3,0,0,234,0,3,5,49,28,29,7,0,0,123,0,3,0,13,4,8,4,0,0,42,0,6,21,59,46,24,0,6,0,159,15,151,100,495,301,225,111,64,25,1483,65,205,148,464,182,133,110,62,12,1391,4406,9623,7272,17381,7894,4983,3267,1470,389,56682
11601,7,93,139,673,111,124,59,16,0,1236,0,5,6,20,23,11,3,0,0,65,28,301,642,2877,1421,1416,1107,325,77,8194,0,0,4,61,48,86,135,67,106,502,0,10,31,112,87,66,41,11,0,373,0,0,0,14,27,58,80,57,15,261,4,56,16,39,16,40,28,11,3,212,0,16,25,138,74,69,67,29,12,437,19,105,204,1324,550,420,251,114,30,3010,0,7,10,94,22,11,21,0,0,166,0,21,42,163,70,30,22,5,4,354,0,11,19,235,153,210,96,50,9,785,9,36,49,90,31,36,17,9,4,279,8,13,16,156,101,103,75,20,4,498,0,0,0,4,7,5,7,9,3,36,0,4,8,33,18,7,3,7,0,83,20,300,553,1844,995,872,745,494,195,6014,447,1002,1020,2557,850,669,544,378,181,7664,9647,18303,17965,45024,16835,15037,11781,5792,2220,142602
11602,18,249,168,1089,218,130,80,24,4,1966,0,0,6,14,13,8,4,0,0,48,27,272,600,2833,1427,1092,644,135,43,7081,0,3,6,56,42,41,50,14,9,226,0,7,29,69,48,44,30,5,3,235,0,10,22,33,56,50,34,16,13,234,19,124,64,103,52,41,33,3,0,438,16,148,167,549,296,172,94,25,3,1470,0,131,169,1064,463,397,246,70,22,2566,4,8,3,105,23,14,22,0,5,194,4,12,33,163,61,26,10,5,0,309,0,6,7,75,65,38,29,13,0,241,22,127,86,155,42,37,11,0,0,486,0,12,19,157,75,26,35,3,0,341,0,0,4,11,5,8,7,3,0,34,0,19,51,125,63,33,0,0,0,289,42,428,455,1706,712,518,304,162,42,4377,330,686,607,1792,505,344,235,118,39,4655,11923,24045,17003,51088,17173,10885,7138,2801,727,142771
11603,40,402,328,1487,431,221,92,12,4,3029,0,3,9,7,18,5,3,0,0,49,24,297,877,3279,1909,2101,1235,299,98,10112,0,0,0,13,23,30,46,19,14,155,4,111,171,427,361,354,203,66,3,1705,0,0,5,10,25,73,72,46,15,242,0,23,3,21,11,17,12,8,0,96,3,12,11,79,38,61,39,20,0,267,0,21,41,270,112,112,78,35,6,675,0,0,3,25,5,12,8,3,0,54,0,13,25,114,37,21,11,0,0,231,0,13,16,111,116,104,74,45,4,478,3,30,32,48,21,27,10,5,0,166,0,8,19,127,117,124,77,12,11,491,0,0,0,0,8,7,3,9,0,31,4,8,13,34,12,4,4,0,0,79,36,285,561,1730,1011,953,643,346,238,5805,665,1469,1114,2558,927,717,550,338,255,8589,8729,18437,16233,32439,13940,12177,8326,3950,1395,115629
11701,4,14,30,120,7,8,8,3,0,193,0,3,4,15,11,4,4,0,0,33,4,47,85,572,220,176,117,38,7,1261,0,4,0,69,26,22,35,7,0,168,0,0,0,12,8,9,0,6,0,36,0,0,9,85,32,47,35,13,3,225,8,9,14,95,20,23,17,3,0,190,0,9,24,146,80,64,37,22,0,370,0,0,13,65,22,25,19,3,0,154,0,3,22,147,20,7,14,0,0,218,6,13,45,381,75,39,23,0,0,574,0,0,4,78,97,121,64,53,8,424,10,15,11,101,24,21,5,4,0,192,4,6,117,205,75,38,38,7,4,504,0,5,9,33,9,8,0,0,0,74,0,0,5,14,13,7,0,0,0,33,36,182,276,2013,514,514,498,360,109,4506,144,245,454,1292,282,258,215,156,57,3104,3419,5461,7979,22775,6713,5287,3857,2435,844,58771
11702,0,0,4,22,3,3,0,0,0,43,0,0,0,15,23,9,6,0,0,48,0,12,28,292,91,52,52,17,5,556,0,0,0,48,14,11,8,7,0,92,0,0,0,4,0,0,4,0,0,15,0,0,6,84,42,45,22,21,0,218,0,9,17,76,23,15,9,4,0,152,0,0,19,154,63,21,15,5,0,274,0,0,0,74,19,5,7,6,0,112,3,0,0,55,11,0,0,0,0,78,0,12,17,256,68,44,25,0,0,429,0,0,0,67,36,33,19,14,0,179,22,35,44,278,70,32,18,18,0,505,8,48,159,554,333,424,285,82,48,1944,0,0,0,30,8,15,3,3,0,59,0,0,0,6,6,5,0,0,0,18,5,42,108,1000,329,317,381,326,114,2619,74,168,265,951,327,279,174,126,62,2415,2520,4744,5687,21643,7633,5489,3798,2296,958,54771
11703,3,0,51,258,19,13,9,0,0,355,0,0,7,42,53,34,21,3,3,166,0,27,179,1569,320,190,126,34,8,2451,6,6,18,418,72,56,89,33,13,717,0,0,5,10,6,3,0,0,0,35,0,6,49,573,205,164,111,55,11,1186,19,28,188,598,160,90,68,19,11,1178,0,12,158,899,221,161,127,43,7,1626,0,3,50,314,53,35,32,8,0,508,3,15,121,893,100,50,51,11,0,1251,16,65,439,5111,553,171,48,10,0,6418,6,7,19,402,82,70,31,22,5,648,77,121,265,1572,363,280,145,82,5,2902,7,29,426,992,314,289,250,81,27,2423,0,0,21,191,57,36,25,17,0,345,0,0,17,105,17,25,15,0,5,183,65,258,942,8059,1366,978,898,599,245,13413,344,538,1991,7141,1596,1268,857,492,208,14445,7658,9016,27656,110560,23759,18517,12566,5990,2059,217795
11801,0,0,3,26,8,11,7,0,0,56,0,0,3,18,45,29,8,3,0,112,3,21,51,436,137,103,51,8,4,813,0,5,9,170,60,39,135,55,54,533,0,0,0,4,3,0,0,4,0,13,0,4,20,277,117,84,67,63,21,661,11,122,60,122,62,55,61,41,6,544,10,98,253,1454,1090,1020,823,436,176,5361,0,0,3,52,30,23,19,16,3,143,0,12,0,91,23,15,19,0,0,166,0,19,27,200,63,41,20,11,0,377,0,3,7,81,37,17,11,7,3,175,89,289,218,952,270,199,113,52,14,2194,0,21,23,99,92,22,15,4,0,288,0,3,9,174,40,12,13,12,0,274,0,0,6,49,48,52,20,14,3,192,43,200,304,3718,1129,937,1325,911,490,9056,236,508,610,2570,706,544,464,409,255,6289,6429,12922,12343,45403,16564,12806,10595,6941,3169,127167
11802,0,3,25,100,8,11,4,3,0,170,0,0,4,13,40,25,17,6,6,111,7,35,98,582,229,171,113,41,16,1279,0,9,10,211,70,73,135,40,45,595,0,0,0,9,4,22,4,0,0,37,0,9,18,332,138,139,101,49,18,807,9,43,120,174,69,63,65,23,6,580,5,48,151,539,506,255,142,140,55,1838,0,4,28,103,33,27,39,13,3,250,0,9,27,180,50,40,50,5,5,361,0,24,37,310,105,67,57,3,3,609,0,3,12,99,37,46,29,19,7,250,53,147,110,540,177,100,63,28,4,1228,3,18,69,252,133,78,84,34,9,675,0,0,4,149,42,35,19,8,3,261,0,0,9,35,23,19,10,7,5,110,39,229,335,3118,1155,1076,1093,788,376,8221,267,537,845,2273,731,585,475,343,245,6293,6832,13834,16173,44920,17462,14078,10662,6904,3371,134243
11901,20,190,304,1318,327,151,58,10,0,2391,0,0,0,13,13,15,7,0,0,54,8,78,186,738,358,328,211,56,9,1967,0,5,4,52,32,51,60,57,42,311,0,4,36,95,77,86,49,16,0,364,0,0,0,15,24,32,49,32,16,166,0,12,29,41,30,39,31,10,0,202,0,12,19,94,56,58,42,28,7,317,0,6,21,73,54,69,70,30,11,324,0,5,23,141,23,25,23,3,0,243,4,8,31,265,90,55,29,3,0,490,3,8,8,67,93,73,47,35,8,349,8,36,52,94,39,28,21,9,0,275,55,311,1025,4186,3100,3154,1680,538,273,14322,0,0,0,8,3,7,10,9,8,46,0,0,11,43,15,12,5,0,0,90,59,669,788,3113,1616,1370,935,608,281,9441,739,1728,1431,3298,1270,1119,877,571,381,11425,12994,26303,24948,50483,22470,21148,15133,8555,4204,186245
11902,48,224,367,1474,276,132,47,6,0,2563,0,0,5,13,15,8,13,9,9,72,5,64,149,973,335,369,213,55,12,2186,0,0,0,46,14,12,22,19,10,123,0,0,10,37,44,37,23,4,4,151,0,0,0,15,8,23,20,17,11,96,0,6,24,65,32,28,28,8,0,201,0,7,17,61,48,31,18,13,0,190,5,6,4,81,14,27,31,14,12,185,0,0,9,101,31,23,12,11,3,190,3,18,40,354,112,82,44,11,3,665,0,3,4,77,81,65,40,19,10,299,5,25,26,108,32,16,9,7,6,235,19,98,348,1333,905,1125,626,181,69,4692,0,0,0,10,5,5,3,3,0,31,0,0,4,12,18,3,0,0,0,45,55,368,483,2276,1356,1366,1002,632,229,7765,507,1000,1096,3140,1050,891,602,383,217,8892,9078,17173,17365,43116,17935,15525,10845,6904,3146,141091
11903,3,18,53,181,24,21,0,0,0,305,0,0,0,12,11,16,7,3,0,54,6,100,158,1022,356,299,183,50,21,2199,0,0,0,61,23,23,32,12,13,167,0,0,0,16,16,19,12,0,0,70,0,9,6,24,36,45,42,20,18,204,8,19,29,93,44,37,56,16,8,313,0,10,28,110,68,67,45,30,0,362,0,4,7,64,37,25,33,15,7,186,0,17,23,250,59,39,51,12,4,457,0,21,46,345,103,58,39,4,0,621,3,5,3,27,23,27,10,5,0,103,14,47,35,106,35,44,24,9,6,320,3,31,85,405,254,278,178,73,24,1321,0,0,3,13,11,10,10,8,0,52,0,0,3,29,11,0,11,0,0,49,21,114,205,1129,667,713,578,411,151,3984,209,478,628,1603,577,567,475,359,250,5150,6550,14428,17064,37624,16367,16396,12476,7320,3652,131869
11904,0,11,31,217,33,23,11,0,0,325,0,5,4,25,18,9,7,5,0,76,10,110,208,1630,442,435,229,74,27,3164,4,0,9,211,61,34,57,17,16,398,0,0,4,18,16,17,8,5,0,64,0,0,3,79,28,57,62,31,14,281,8,16,39,145,49,41,44,14,0,352,0,13,18,174,73,69,55,20,8,438,0,4,15,96,29,27,17,13,3,207,0,4,16,283,48,32,40,0,0,435,7,20,75,817,168,91,45,14,0,1250,0,4,7,138,82,90,65,44,11,439,23,44,56,163,47,43,25,12,0,402,6,44,208,613,325,242,163,59,16,1691,0,0,5,19,11,10,5,11,3,58,0,0,10,38,16,10,0,0,0,78,84,366,488,4107,1151,1131,1008,742,242,9324,354,615,807,2751,822,670,544,434,212,7209,8139,14116,17018,49686,17552,15671,12090,7835,3801,145918
12001,3,14,17,121,27,10,9,3,0,206,0,0,0,11,23,11,6,0,0,51,4,28,55,543,120,102,92,11,5,957,0,4,0,78,19,25,35,11,8,184,0,0,0,7,5,0,0,0,0,9,0,0,7,53,59,56,51,36,12,271,8,28,29,85,34,35,31,14,4,268,3,17,31,194,95,81,56,24,0,507,0,4,16,153,62,69,50,28,15,401,4,6,14,179,25,34,23,4,0,291,0,14,29,217,67,18,16,5,0,362,0,4,9,107,69,80,34,24,4,336,23,61,33,145,57,40,42,16,4,419,0,19,54,273,216,109,76,26,8,776,0,0,0,17,9,9,10,0,0,51,0,0,4,24,18,3,9,0,0,59,30,124,155,1350,447,381,353,231,122,3188,132,285,323,1136,352,315,310,247,201,3302,4758,9170,8792,27277,11596,10156,8028,4718,2206,86706
12002,0,0,0,24,4,0,0,0,0,31,0,0,0,12,19,7,3,0,0,46,6,8,12,178,46,42,34,17,0,337,0,0,0,41,19,18,21,8,3,108,0,0,0,3,0,5,0,0,0,5,0,3,14,96,111,86,76,26,4,411,8,36,22,61,38,19,10,3,0,201,0,5,23,228,84,42,55,14,3,451,0,0,0,58,18,17,11,7,5,116,0,3,3,47,13,3,10,3,0,86,0,12,13,140,39,16,5,4,0,228,0,4,0,43,27,9,4,6,0,94,31,87,47,249,125,86,55,22,3,706,0,9,16,102,48,34,24,4,0,245,0,0,3,34,23,22,12,7,0,104,0,0,0,16,18,11,4,3,0,56,12,72,69,805,360,255,241,156,56,2034,92,196,196,747,304,261,196,153,98,2236,3421,6589,5018,17702,8959,6508,5001,2373,827,56398
12003,4,43,50,260,50,42,18,0,0,476,0,6,3,15,43,20,30,13,5,126,6,96,171,1407,382,294,285,55,21,2726,0,0,3,114,60,59,91,32,37,386,0,0,3,8,5,7,16,6,0,48,5,4,9,81,66,67,51,37,17,333,3,28,55,218,54,59,54,30,9,505,0,6,33,165,83,54,39,35,9,420,4,37,68,461,229,322,293,144,86,1651,5,16,58,762,54,53,59,10,3,1024,7,31,82,960,198,90,45,10,0,1422,0,8,7,123,88,88,62,41,10,434,24,80,77,294,83,70,44,14,6,689,10,78,426,1114,641,583,399,136,54,3430,0,0,0,28,14,10,13,3,0,77,0,5,5,29,13,7,3,0,0,59,43,224,319,2327,799,870,768,612,268,6232,241,474,1051,2839,676,603,460,427,374,7153,7409,14441,22178,58661,18782,16938,11976,7317,3968,161666
12101,3,21,12,137,29,20,10,4,0,233,0,3,4,25,76,68,43,48,25,291,10,83,116,873,251,149,110,21,3,1620,4,11,5,168,43,45,64,21,11,375,0,0,0,0,0,0,0,0,0,4,0,11,10,92,86,80,59,42,18,398,18,135,92,217,108,83,73,25,12,762,13,56,72,505,267,171,140,70,15,1308,0,10,13,182,52,50,43,16,5,384,5,55,48,592,172,89,137,25,4,1113,7,36,83,526,116,63,36,9,0,860,0,13,6,78,33,32,23,17,13,213,49,198,132,312,173,114,78,39,13,1103,0,22,51,290,146,69,50,17,0,644,0,0,0,28,35,18,19,14,3,114,0,0,0,38,18,23,15,3,0,100,23,269,180,1712,671,467,450,287,180,4240,174,359,294,1298,427,293,297,234,278,3648,6499,15214,12291,36978,16302,12293,9709,5474,2698,117456
12102,3,50,13,202,38,25,14,10,0,358,0,4,6,18,33,23,12,0,0,95,13,101,126,863,311,201,120,46,8,1783,0,5,0,67,53,57,82,20,7,286,0,0,0,0,7,0,0,0,0,15,0,12,16,44,63,81,52,59,18,339,8,57,49,88,55,39,39,9,0,348,0,68,110,294,241,151,118,60,21,1060,0,22,22,209,115,61,64,33,9,533,3,10,10,157,49,35,42,15,0,328,3,19,29,220,71,48,16,4,0,412,0,10,4,23,14,8,5,5,0,62,6,63,75,139,81,59,41,25,0,487,0,14,36,154,92,59,44,5,5,414,0,0,0,19,27,24,14,6,5,91,0,9,10,52,40,31,13,3,3,161,26,184,172,902,584,418,297,227,89,2910,109,210,211,579,239,174,199,150,126,2004,5073,12140,9885,23959,12630,9934,7551,4421,1864,87455
12103,0,12,5,91,24,22,20,7,6,185,0,0,4,17,86,67,47,37,6,267,8,33,43,297,130,100,75,23,6,709,0,9,5,56,40,55,62,17,18,259,0,0,0,5,6,4,0,0,0,11,0,21,33,49,92,135,85,66,42,526,28,196,155,174,137,88,82,39,13,905,21,273,368,772,894,667,468,221,64,3740,4,4,26,185,168,159,101,55,23,730,12,51,48,416,187,83,128,32,0,956,0,28,36,170,68,29,16,3,6,357,0,15,6,37,28,33,3,0,4,123,48,235,220,199,176,151,84,33,12,1152,0,11,12,186,203,73,50,15,4,572,0,0,9,19,39,39,22,22,3,161,0,0,12,44,74,69,44,10,0,256,24,263,220,929,749,604,418,350,167,3717,119,275,281,561,331,284,247,242,305,2647,5606,18599,16127,25835,18869,15276,11737,8166,4145,124357
12104,0,3,3,58,6,6,8,0,4,96,0,0,0,24,47,38,20,11,3,138,3,27,52,471,127,74,79,18,8,866,0,14,11,199,42,47,49,28,18,397,0,0,0,4,3,0,0,0,0,9,0,17,26,162,130,120,96,63,27,640,15,99,66,131,59,46,43,18,6,482,13,53,59,699,292,225,270,74,20,1708,0,4,4,129,43,41,45,19,8,291,3,25,12,163,62,31,20,5,0,325,4,22,48,317,95,48,9,5,0,548,0,10,0,100,32,15,5,3,0,175,52,199,150,484,237,198,116,58,13,1503,4,10,25,143,77,34,40,20,0,353,0,10,0,68,34,41,15,15,3,186,0,0,6,55,28,32,16,7,0,151,38,196,162,2199,671,444,395,255,108,4481,114,275,283,1193,441,401,358,328,186,3575,4507,8560,8290,32034,12805,11013,9397,6039,2136,94778
12201,0,0,0,4,0,7,0,0,0,12,0,0,0,10,25,12,12,0,3,61,0,5,5,74,26,21,20,0,5,160,0,0,6,55,10,11,11,7,0,98,0,0,0,0,3,0,3,0,0,12,0,12,18,129,91,78,43,30,8,402,14,51,32,33,24,5,12,0,0,174,3,36,42,319,199,123,53,33,3,808,0,0,0,7,15,11,6,7,0,41,0,0,8,17,7,10,8,7,0,54,0,10,13,38,15,6,9,0,0,90,0,5,0,6,14,3,4,3,0,48,36,123,68,396,151,92,48,15,3,926,0,4,11,19,22,13,7,0,4,83,0,0,4,51,42,29,11,10,0,148,0,0,0,32,25,24,3,6,0,87,13,89,94,998,326,198,142,93,40,1987,73,138,133,457,196,164,98,74,36,1366,2398,5325,4436,12445,6487,5325,3560,2303,891,43173
12202,0,0,0,0,0,0,0,0,0,7,0,0,0,7,16,22,8,4,0,57,0,6,16,92,39,43,26,4,3,230,0,0,0,36,19,15,27,10,3,108,0,0,0,4,3,0,0,0,0,10,0,9,14,45,74,91,72,64,24,388,0,29,11,15,19,18,17,0,0,120,5,37,74,237,218,153,83,48,12,860,0,0,0,3,4,17,7,6,0,31,0,0,5,14,3,0,0,0,0,26,0,14,5,54,35,11,10,4,0,135,0,0,3,14,4,5,7,6,3,47,21,69,72,147,102,121,106,31,0,673,0,5,3,35,33,8,11,3,0,98,0,6,4,19,36,28,21,18,7,144,0,0,6,19,17,33,19,4,0,91,17,74,65,456,341,342,256,200,65,1814,64,232,219,441,289,268,240,262,182,2202,3050,8395,7286,11933,9358,9157,7609,4831,1863,63482
12203,0,3,11,44,18,10,4,0,0,89,0,0,0,19,66,42,17,4,10,157,4,55,111,583,261,229,140,46,8,1439,0,7,3,155,67,59,66,18,9,395,0,0,4,4,13,9,3,0,0,38,0,38,42,191,226,213,153,130,57,1047,7,79,50,59,57,40,40,14,6,357,12,133,156,819,603,300,184,102,22,2342,0,3,3,32,25,22,14,14,4,115,0,9,10,50,22,23,28,6,0,141,3,10,48,265,128,78,22,9,0,575,0,9,5,48,48,44,28,12,9,204,32,145,133,494,269,159,85,50,5,1361,0,6,40,126,87,70,21,9,4,358,0,17,17,119,96,65,38,36,14,399,0,0,4,44,70,38,18,5,0,188,25,225,251,2349,1161,852,640,464,179,6145,180,430,413,1252,606,458,409,379,317,4438,8724,20846,18285,39999,24156,17999,13055,9359,4481,156903
12301,0,8,18,83,34,16,5,8,0,169,0,0,0,5,13,8,3,0,3,34,0,18,35,273,98,91,45,10,9,568,0,0,7,50,31,20,34,10,6,151,0,3,9,34,41,27,12,6,0,139,0,8,6,36,65,87,85,57,16,367,0,3,6,12,8,7,8,0,0,41,6,27,28,131,84,55,32,13,6,374,0,3,14,42,31,32,12,9,9,151,0,0,0,23,5,5,5,0,0,37,0,11,18,93,35,12,4,0,0,180,0,0,0,22,14,11,3,0,0,56,0,19,18,53,32,19,16,4,0,162,0,6,9,69,36,30,12,4,0,169,0,0,5,14,16,21,9,9,5,81,0,0,17,48,31,16,5,0,0,131,8,52,63,494,368,298,231,101,40,1648,117,278,215,552,217,163,134,111,53,1833,5725,11713,9680,20524,10054,7249,5112,2539,991,73578
