SA3_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
11003,922,10,0,0,10,0,930,19,31,5,0,34,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,5,0,34,0,51,0,0,0,0,0,0,3,941,36,5,0,42,0,982,984,5,0,0,5,0,994,29,35,3,0,38,0,61,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,38,3,0,40,0,66,0,0,0,0,0,0,9,1013,42,3,0,49,5,1067,593,6,0,0,6,0,596,11,22,0,0,22,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,22,0,30,0,0,0,0,0,0,0,599,23,0,0,23,0,626,313,0,0,0,0,0,321,3,8,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,8,0,11,0,0,0,0,0,0,0,322,12,0,0,16,0,330,334,0,0,0
11004,3128,27,0,0,27,6,3160,78,279,11,0,282,0,360,3,15,11,0,31,0,28,0,0,0,0,0,0,0,79,297,15,0,311,0,397,0,0,0,0,0,0,0,3206,327,15,0,342,3,3558,3319,31,0,0,31,0,3358,87,187,9,0,195,0,282,0,22,15,0,38,4,41,0,0,0,0,0,0,0,92,210,22,0,232,4,327,7,0,0,0,0,3,5,3415,242,22,0,268,8,3690,2045,17,0,0,12,0,2059,36,88,3,0,92,0,130,0,14,8,0,13,0,19,0,0,0,0,0,0,0,35,105,12,0,113,0,149,3,0,0,0,0,0,6,2088,117,8,0,127,0,2218,1387,11,0,0,11,0,1398,24,57,3,0,58,0,78,0,8,0,0,7,0,7,3,0,0,0,0,0,3,24,61,3,0,64,0,90,0,0,0,0,0,6,4,1416,73,6,0,71,4,1493,1492,12,0,0
11101,4757,128,3,3,132,6,4899,203,298,6,0,309,0,505,0,22,13,0,29,0,36,0,0,0,0,0,0,0,200,317,21,0,341,0,542,7,0,0,0,0,0,11,4968,445,21,3,468,14,5449,5237,126,0,0,126,9,5371,167,260,7,0,272,0,435,6,13,6,0,22,0,21,0,0,0,0,0,0,0,167,274,17,0,292,0,458,6,0,0,0,0,5,12,5409,403,17,0,419,8,5839,3062,60,0,0,60,0,3129,76,161,0,0,162,0,235,0,10,0,0,12,0,16,0,0,0,0,0,0,0,79,169,7,0,171,0,248,3,0,0,0,0,0,3,3146,223,7,0,236,0,3381,1998,36,0,0,36,4,2042,49,78,9,0,88,0,132,3,6,3,0,9,0,10,0,0,0,0,0,0,0,54,86,10,0,100,0,149,0,0,0,0,0,0,0,2055,124,10,0,132,6,2195,2421,19,0,0
11102,3257,65,10,0,76,0,3334,112,264,8,0,270,0,385,5,6,7,0,15,0,20,0,0,0,0,0,0,0,117,273,14,0,286,0,408,4,0,0,0,0,4,8,3376,339,21,0,360,5,3741,3240,66,5,0,71,7,3323,110,243,12,0,257,3,361,4,9,3,0,13,0,21,0,0,0,0,0,0,0,111,252,14,0,265,3,379,4,0,0,0,0,6,12,3365,323,23,0,339,14,3714,1784,29,0,0,29,4,1821,53,130,0,0,130,0,186,0,5,0,0,5,0,4,0,0,0,0,0,0,0,57,135,0,0,137,0,190,0,0,0,0,0,0,0,1845,171,0,0,168,4,2021,1221,17,0,0,17,0,1241,35,70,0,0,70,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,70,0,0,74,0,102,0,0,0,0,0,0,4,1254,84,0,0,84,0,1344,1454,25,0,0
11103,5992,211,0,0,211,9,6215,264,791,37,0,823,0,1096,9,106,32,0,143,0,149,0,0,0,0,0,0,3,272,899,68,0,965,0,1240,5,4,0,0,4,4,10,6267,1116,67,0,1184,16,7467,5925,154,0,0,154,5,6092,319,741,34,0,771,0,1093,0,129,57,0,183,0,191,0,0,0,0,0,0,3,327,870,91,0,961,0,1284,4,0,0,0,0,0,6,6255,1020,95,0,1115,11,7379,3520,69,0,0,69,0,3587,147,428,16,0,444,0,593,3,53,34,0,81,0,87,4,0,0,3,3,0,3,155,479,56,3,531,0,687,0,0,0,0,0,0,3,3676,548,56,3,600,0,4275,2225,44,0,0,47,0,2268,63,194,9,0,201,0,267,0,34,27,0,58,0,63,0,0,0,0,0,0,0,68,224,38,0,262,0,331,0,0,0,0,0,4,4,2289,264,38,0,301,4,2600,2807,58,0,0
11201,2620,93,0,0,93,6,2725,183,235,3,0,240,3,429,3,6,8,0,12,0,13,0,0,0,0,0,0,0,191,239,6,0,251,3,443,7,0,3,0,0,4,15,2820,342,11,0,348,18,3180,2830,77,0,0,77,4,2908,151,208,0,0,208,6,366,0,4,6,0,10,0,10,0,0,0,0,0,0,0,151,214,9,0,218,6,373,4,0,0,0,0,13,19,2992,291,9,0,295,21,3304,1803,46,0,0,46,3,1850,72,92,0,0,89,0,161,7,0,3,0,6,0,7,0,0,0,0,0,0,0,75,92,4,0,93,0,167,0,0,0,0,0,3,3,1875,137,4,0,143,6,2025,1173,32,0,0,32,0,1205,47,51,0,0,58,0,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,53,52,0,0,60,0,108,0,0,0,0,0,3,3,1220,84,0,0,85,3,1312,1367,29,0,0
11202,2044,43,0,0,43,0,2090,77,117,5,0,119,0,195,6,4,0,0,4,0,5,0,0,0,0,0,0,0,81,116,5,0,123,0,204,3,0,0,0,0,4,7,2129,158,5,0,166,7,2299,2426,39,0,0,43,0,2472,68,141,5,0,141,0,215,0,6,6,0,11,0,13,0,0,0,0,0,0,0,68,142,7,0,156,0,222,0,0,0,0,0,11,12,2501,184,11,6,193,12,2707,1614,25,0,0,25,0,1641,42,63,6,0,65,0,108,0,0,0,0,5,0,3,0,0,0,0,0,0,0,43,69,6,0,71,0,112,0,0,0,0,0,0,4,1656,94,6,0,97,3,1759,1075,13,0,0,15,0,1092,24,35,0,0,37,0,64,0,5,0,0,5,0,4,0,0,0,0,0,0,0,26,40,0,0,42,0,62,0,0,0,0,0,0,0,1102,50,0,0,56,0,1159,1180,20,0,0
11203,3000,75,0,0,77,3,3082,139,220,10,0,225,0,367,0,11,12,0,15,0,19,0,0,0,0,0,0,0,141,225,18,0,244,0,389,8,0,0,0,0,8,12,3151,301,23,0,320,11,3479,3402,78,0,0,78,3,3482,147,167,3,0,170,0,322,5,11,8,0,16,0,19,0,0,0,0,0,0,0,149,179,12,0,192,0,340,4,0,0,0,0,6,4,3556,259,12,0,269,6,3831,2135,32,0,0,32,3,2173,96,109,0,0,108,0,203,0,5,3,0,6,0,12,0,0,0,0,0,0,0,97,110,8,0,121,0,213,4,0,0,0,0,5,4,2230,146,8,0,151,8,2386,1374,21,0,0,21,0,1399,52,42,0,0,43,0,99,0,0,0,0,3,0,4,0,0,0,0,0,0,0,50,44,0,0,47,0,101,0,0,0,0,0,3,3,1425,65,0,0,73,3,1502,1562,32,0,0
11301,1624,73,4,0,75,4,1709,79,372,23,3,395,0,469,3,43,20,0,67,0,67,0,0,0,0,0,0,0,80,416,42,3,461,0,538,8,0,0,0,0,4,7,1707,491,48,3,538,9,2256,1739,44,3,0,50,3,1793,65,336,17,0,353,0,419,0,33,8,0,45,0,42,0,0,0,0,0,0,0,66,368,27,0,397,0,464,0,0,0,0,0,5,6,1810,415,32,0,447,3,2260,1025,27,3,0,34,0,1051,32,166,14,0,175,0,209,0,19,12,0,34,0,39,0,0,0,0,0,0,0,32,183,22,0,212,0,243,0,0,0,0,0,0,0,1054,214,24,0,241,0,1300,646,20,0,0,20,0,662,16,92,6,0,96,0,117,0,12,9,0,22,0,23,0,0,0,0,0,0,0,22,99,16,0,118,0,136,0,0,0,0,0,0,0,664,122,16,0,135,0,800,806,26,4,0
11302,525,6,0,0,6,0,535,18,34,0,0,34,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,0,0,35,0,54,0,0,0,0,0,0,0,544,42,0,0,42,0,593,560,8,0,0,8,0,566,20,30,0,0,30,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,0,36,0,53,0,0,0,0,0,3,3,579,38,0,0,38,3,622,385,0,0,0,0,0,387,4,11,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,11,0,16,0,0,0,0,0,4,4,386,17,0,0,17,4,403,210,0,0,0,0,0,210,6,11,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,11,0,15,0,0,0,0,0,0,0,216,11,0,0,11,0,226,270,4,0,0
11303,3886,69,5,0,70,0,3957,81,441,19,0,465,0,547,0,41,72,0,112,0,112,0,0,0,0,0,0,0,81,487,91,0,582,0,662,5,0,0,0,0,7,12,3968,553,98,0,647,9,4624,3793,48,4,0,54,0,3848,71,419,22,0,442,0,514,0,56,105,0,164,0,164,0,0,0,0,0,0,0,71,479,125,0,606,0,681,3,0,0,0,0,11,14,3868,527,131,0,655,10,4535,2403,18,0,0,18,0,2421,34,201,4,0,211,0,243,0,24,60,0,86,0,86,0,0,0,0,0,0,0,34,223,68,0,294,0,330,0,0,0,0,0,8,9,2439,244,68,0,309,6,2755,1585,15,0,0,15,0,1598,17,123,6,0,129,0,143,0,16,35,0,47,0,47,0,0,0,0,0,0,0,17,133,39,0,176,0,196,0,0,0,0,0,0,0,1600,149,39,0,192,0,1793,1767,8,0,0
11401,3399,81,0,0,83,3,3485,120,221,9,0,228,0,346,0,9,0,0,10,0,11,0,0,0,0,0,0,0,122,232,7,0,239,0,367,0,0,0,0,0,9,10,3521,314,9,0,324,13,3860,3413,88,0,0,88,9,3509,127,198,7,0,208,0,327,0,17,0,0,16,0,20,0,0,0,0,0,0,0,125,216,5,0,219,0,345,0,4,0,0,4,6,14,3538,305,5,0,315,15,3867,2064,31,0,0,35,0,2100,56,85,0,0,83,0,142,0,9,3,0,10,0,10,0,0,0,0,0,0,0,56,87,3,0,97,0,149,0,0,0,0,0,4,4,2117,125,3,0,131,5,2258,1427,23,0,0,26,0,1457,27,43,0,0,43,0,72,0,3,0,0,7,0,6,0,0,0,0,0,0,0,31,41,0,0,42,0,73,4,0,0,0,0,5,11,1465,68,0,0,70,9,1546,1666,21,4,0
11402,1776,31,4,0,35,3,1823,69,212,8,0,218,0,291,0,9,3,0,7,0,7,0,0,0,0,0,0,0,73,219,10,0,226,0,301,0,4,0,0,4,3,7,1849,249,14,0,267,11,2124,1934,36,0,0,40,5,1975,81,148,9,0,149,0,232,0,3,3,0,6,0,9,4,0,0,0,0,0,4,89,150,8,0,159,0,246,3,0,0,0,0,7,13,2028,192,14,0,202,12,2238,1309,26,0,0,26,0,1339,45,78,3,0,78,0,123,6,4,0,0,3,0,5,0,0,0,0,0,0,0,47,77,8,0,82,0,129,0,0,0,0,0,0,0,1361,103,8,0,107,3,1475,846,20,0,0,20,0,866,29,40,6,0,42,0,71,0,0,6,0,4,0,4,0,0,0,0,0,0,0,29,46,6,0,47,0,75,0,0,0,0,0,0,0,875,61,6,0,63,0,941,989,18,0,0
11501,2497,231,0,0,230,4,2740,418,3305,82,4,3388,0,3811,3,151,46,0,201,0,210,0,4,0,0,0,0,3,418,3464,131,5,3601,3,4021,0,6,0,0,6,0,13,2923,3703,136,5,3845,8,6772,3663,211,0,0,211,4,3884,434,5031,176,3,5215,3,5652,3,256,97,0,351,0,360,0,0,0,0,0,0,3,437,5285,278,6,5572,3,6011,0,9,0,4,15,4,18,4101,5512,278,6,5798,10,9912,2702,122,0,0,122,0,2825,235,2707,92,0,2801,0,3033,0,153,77,0,231,0,234,0,0,0,0,0,3,5,237,2861,171,0,3031,5,3267,0,0,0,0,0,0,0,2939,2988,171,0,3160,9,6099,1985,81,0,0,81,0,2069,158,1578,57,0,1640,0,1789,0,82,57,0,141,0,138,0,0,0,0,0,0,0,160,1655,118,0,1777,0,1938,0,0,0,0,0,0,4,2148,1745,118,0,1861,7,4010,2698,108,0,0
11502,753,34,0,0,34,3,789,56,168,9,0,182,0,239,0,5,0,0,6,0,6,0,0,0,0,0,0,0,56,182,12,0,191,0,250,0,0,0,0,0,7,7,805,218,12,0,233,14,1048,1061,31,0,0,31,0,1093,74,252,20,0,277,0,343,0,10,5,0,16,0,16,0,0,0,0,0,0,0,74,259,28,0,291,0,362,0,0,0,0,0,0,0,1129,295,28,0,323,4,1456,804,29,0,0,29,0,834,34,184,6,0,186,0,224,0,4,5,0,8,0,8,0,0,0,0,0,0,0,34,184,13,0,194,0,235,0,0,0,0,0,0,0,841,215,13,0,225,0,1068,514,29,0,0,29,0,545,34,137,4,0,146,0,176,0,6,0,0,6,0,8,0,0,0,0,0,0,0,33,139,4,0,149,0,181,0,0,0,0,0,0,0,548,174,4,0,176,0,726,716,19,0,0
11503,1141,42,0,0,47,0,1184,32,30,0,0,30,0,66,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,30,0,0,32,0,65,7,0,0,0,0,0,9,1179,75,0,0,73,3,1256,1230,17,0,0,17,0,1247,31,35,0,0,35,0,66,0,3,0,0,0,0,4,0,0,0,0,0,0,0,32,37,0,0,36,0,66,0,0,0,0,0,0,0,1262,53,0,0,54,0,1316,780,14,0,0,14,0,797,17,25,0,0,25,0,46,0,0,4,0,4,0,4,0,0,0,0,0,0,0,17,28,4,0,28,0,50,0,0,0,0,0,0,0,803,44,4,0,45,0,844,498,4,0,0,5,3,509,13,15,0,0,15,0,29,0,3,4,0,3,0,3,0,0,0,0,0,0,0,13,20,4,0,23,0,34,0,0,0,0,0,0,0,507,26,5,0,26,3,540,634,10,0,0
11504,2056,123,3,0,127,0,2181,164,1555,34,0,1586,0,1754,5,31,12,0,46,0,51,0,0,0,0,0,0,0,166,1588,47,0,1637,0,1803,8,5,0,0,5,5,17,2227,1715,47,0,1770,3,4005,2105,99,3,0,102,0,2207,171,1776,47,0,1821,0,1992,4,54,27,0,79,0,86,0,0,0,0,0,0,0,180,1831,73,0,1901,0,2084,4,7,0,0,5,0,11,2287,1936,78,0,2013,0,4299,1330,56,5,0,58,0,1384,88,927,23,0,952,0,1035,0,42,7,0,52,0,54,0,4,0,0,4,0,4,83,969,35,0,1004,0,1091,0,0,0,0,3,0,3,1412,1020,37,0,1061,3,2478,899,24,0,0,27,0,927,41,492,12,0,509,0,553,0,11,9,0,19,0,20,0,0,0,0,0,0,0,45,503,23,0,524,0,571,0,0,0,0,0,0,0,942,526,26,0,549,0,1494,1145,31,0,0
11601,2274,258,5,0,267,4,2547,342,4471,183,3,4659,4,5013,9,240,98,0,340,0,349,0,0,0,0,3,0,3,354,4710,281,5,4997,4,5358,9,9,0,0,9,6,16,2637,4987,285,5,5275,16,7924,2313,186,6,0,196,6,2515,261,4004,152,0,4153,4,4421,3,242,135,0,374,0,379,0,0,0,0,0,0,0,263,4246,285,0,4531,5,4799,3,10,0,0,10,5,20,2583,4438,292,0,4731,13,7330,1300,89,3,0,93,0,1391,145,2044,91,0,2138,5,2281,3,159,84,0,243,0,245,0,0,0,0,0,0,0,143,2202,178,0,2386,5,2532,3,4,0,0,3,5,9,1445,2292,184,0,2479,8,3931,889,59,0,0,61,0,950,74,1179,64,0,1241,5,1325,0,96,52,0,150,0,152,0,0,0,0,0,0,0,83,1274,114,0,1394,6,1476,0,4,0,0,4,0,6,966,1331,121,0,1453,10,2432,1100,67,3,0
11602,3490,287,4,0,290,0,3783,415,6114,89,3,6206,5,6622,3,163,49,0,217,0,221,0,5,0,0,3,0,3,422,6277,140,8,6418,3,6849,3,17,0,0,21,10,36,3920,6583,143,12,6730,18,10668,3418,224,0,0,228,6,3649,374,6802,106,4,6903,3,7286,3,179,60,0,241,0,242,0,5,0,0,5,0,5,377,6983,165,4,7156,3,7535,8,26,0,0,26,14,42,3798,7234,168,4,7402,24,11228,1926,114,0,0,114,0,2043,152,3428,43,0,3477,0,3627,0,109,34,0,145,0,140,0,0,0,0,0,0,0,158,3540,81,0,3619,0,3775,3,7,0,0,7,5,17,2089,3661,81,0,3742,6,5836,1273,74,0,0,74,0,1349,93,1824,40,0,1863,0,1957,0,78,29,0,103,0,106,0,0,0,0,0,0,0,91,1901,63,0,1968,0,2063,0,0,0,0,0,3,0,1368,1981,63,0,2045,5,3415,1556,88,0,0
11603,1888,222,0,0,223,9,2122,240,3175,114,5,3292,6,3533,6,232,107,3,340,0,342,4,4,0,0,7,0,9,244,3405,220,5,3633,6,3883,3,9,0,0,9,14,27,2139,3637,222,5,3870,27,6033,1866,191,3,0,192,9,2071,224,3382,139,3,3530,4,3760,3,281,139,0,417,0,424,0,0,0,0,5,0,5,227,3671,277,8,3955,4,4186,0,9,0,0,10,8,25,2091,3866,285,8,4158,27,6278,1123,105,0,0,106,3,1226,108,1898,84,3,1987,0,2099,6,178,83,0,262,0,266,0,0,0,3,5,0,5,110,2078,170,4,2260,0,2370,6,5,0,0,5,6,19,1234,2192,177,7,2364,13,3613,681,57,5,0,65,0,749,64,1092,54,5,1150,0,1221,4,101,67,0,169,0,173,0,0,0,0,0,0,0,74,1199,121,5,1325,0,1399,3,0,0,0,0,3,4,760,1260,126,5,1390,9,2149,805,63,3,0
11701,1233,127,0,0,126,0,1361,215,1186,45,0,1232,0,1442,0,68,36,0,101,0,103,0,0,0,0,0,0,0,210,1256,79,0,1339,0,1549,0,5,0,0,5,0,3,1445,1381,82,0,1465,0,2913,952,87,0,0,90,0,1040,162,858,48,0,905,0,1066,0,76,37,0,116,0,113,0,0,0,0,0,0,0,160,930,87,0,1015,0,1179,0,5,0,0,5,0,10,1116,1022,88,0,1109,0,2225,599,36,0,0,39,0,633,68,432,24,0,459,0,525,0,32,18,0,50,0,49,0,0,0,0,0,0,0,68,462,41,0,506,0,575,0,0,0,0,0,0,0,669,496,44,0,543,5,1212,380,22,0,0,23,0,404,40,250,13,0,262,0,305,0,23,13,0,39,0,38,0,0,0,0,0,0,0,42,278,29,0,299,0,345,0,0,0,0,0,0,4,419,297,31,0,327,6,752,506,20,0,0
11702,1413,102,0,0,102,0,1515,185,357,9,0,363,0,550,0,30,16,0,43,0,43,0,0,0,0,0,0,0,185,386,21,0,409,0,593,0,5,0,0,5,0,6,1604,484,21,0,508,0,2113,1264,69,0,0,69,4,1336,138,282,9,0,291,0,425,3,20,17,0,34,0,39,0,0,0,0,0,0,0,134,305,23,0,331,0,468,0,0,0,0,0,0,0,1402,372,23,0,398,0,1810,744,48,0,0,48,0,788,90,168,10,0,175,0,270,0,17,9,0,31,0,28,0,0,0,0,0,0,0,89,192,15,0,209,0,299,0,0,0,0,0,0,3,835,236,15,0,258,3,1092,432,25,3,0,32,0,459,55,113,6,0,116,0,176,0,12,15,0,25,0,29,0,0,0,0,0,0,0,58,126,19,0,144,0,205,0,0,0,0,0,0,0,491,150,21,0,173,3,668,553,22,0,0
11703,3043,297,0,0,302,0,3348,675,1976,99,0,2074,5,2752,6,91,53,0,149,3,160,0,0,0,0,0,0,0,687,2065,154,0,2217,6,2913,3,8,0,0,8,3,16,3736,2373,152,0,2525,12,6274,1804,131,0,0,132,0,1941,370,1078,63,0,1145,3,1511,4,63,49,0,112,0,120,0,0,0,0,0,0,0,370,1141,113,0,1262,0,1634,0,0,0,0,0,5,3,2177,1280,117,0,1395,9,3582,940,63,0,7,65,0,1006,122,412,28,0,440,0,562,7,31,43,0,68,0,72,0,0,0,0,0,0,0,126,441,70,0,512,0,639,0,0,0,0,0,0,4,1067,501,70,7,581,0,1644,566,28,0,0,31,0,596,81,216,13,0,229,0,312,4,12,21,0,37,0,38,0,0,0,0,0,0,0,81,230,37,0,265,0,350,0,0,0,0,0,0,0,643,256,35,0,294,0,942,721,26,0,6
11801,3925,276,0,0,278,6,4207,474,868,12,0,876,0,1353,3,17,7,0,27,0,28,0,0,0,0,0,0,0,477,889,21,0,911,0,1385,4,0,0,0,0,0,11,4411,1163,27,0,1184,8,5604,3494,194,0,0,194,0,3698,391,790,24,0,810,0,1207,3,20,10,0,28,0,36,0,0,0,0,0,0,6,398,805,34,0,841,0,1242,4,0,0,0,0,5,9,3898,1005,34,0,1037,8,4942,2303,94,0,0,94,5,2400,178,415,13,0,429,0,605,0,13,8,0,18,0,20,0,0,0,0,0,0,0,174,427,21,0,450,0,626,0,0,0,0,0,5,6,2485,524,21,0,544,5,3027,1528,52,0,0,54,5,1589,113,225,6,0,230,0,340,0,10,13,0,21,0,21,0,0,0,0,0,0,0,113,242,15,0,250,0,363,0,3,0,0,3,0,3,1637,296,13,0,309,5,1949,2023,57,0,0
