SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
10704,12,17,12,9,15,0,0,271,0,0,0,4,0,13,31,129,65,3,4,51,11,0,7,330,0,8,39,41,58,38,81,49,0,3,4,10,0,0,8,356,35,559,465,93,18,23,33,39,5,7,10,10,4,0,78,1378,0,6,6,5,29,32,38,35,6,9,9,11,6,0,5,179,0,0,0,4,32,29,79,40,9,6,11,13,11,0,5,239,6,12,58,83,58,30,30,22,5,0,0,3,3,0,4,310,0,5,23,37,35,22,30,41,14,21,22,24,14,0,8,289,0,0,0,0,0,4,44,53,35,36,29,58,20,0,5,287,33,249,56,20,20,18,36,24,13,6,4,3,0,0,9,492,16,27,103,253,286,235,270,148,19,13,17,24,18,9,52,1500,0,35,440,343,79,67,36,11,5,4,3,4,3,0,45,1078,0,4,5,0,5,16,30,82,31,57,63,50,40,0,6,385
10801,0,0,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,11,18,3,0,4,0,0,0,0,0,0,0,58,3,21,15,3,6,0,0,0,0,0,0,0,0,0,6,59,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,11,0,0,8,3,3,0,0,0,0,0,0,0,0,0,3,16,0,0,9,3,4,3,11,4,0,0,3,0,0,0,0,31,0,0,0,0,0,0,14,20,9,15,13,11,0,0,0,75,16,52,19,0,5,4,3,4,0,0,0,0,0,0,3,109,9,7,63,101,95,67,55,6,0,0,3,0,7,0,30,436,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
10802,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,4,10,13,3,4,6,11,0,0,0,0,0,0,4,45,6,20,11,0,0,0,5,4,0,0,0,0,0,0,6,50,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,8,6,9,3,3,4,3,0,0,0,0,0,3,49,0,0,0,0,0,0,3,4,5,9,7,16,4,0,3,61,4,70,22,15,13,3,8,0,0,0,0,0,0,0,0,127,7,10,67,143,125,46,47,22,0,0,0,0,0,0,44,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,5,0,0,0,0,0,0,27,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,12,3,8,30,30,33,11,29,36,0,0,0,0,0,0,6,199,10,47,35,8,0,3,0,11,0,0,0,0,0,0,5,120,0,0,0,4,6,7,21,0,0,5,3,0,0,4,0,52,0,0,0,3,0,9,17,23,0,0,0,0,0,0,3,59,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,18,0,6,12,12,12,7,17,9,0,3,0,0,5,0,3,88,0,0,0,0,0,0,15,10,16,29,19,19,12,0,0,121,22,137,44,27,20,11,22,3,0,0,0,0,0,0,13,300,10,39,143,261,279,162,162,45,5,10,12,0,8,5,55,1191,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,7,3,0,9,6,5,0,0,32
10805,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,3,9,14,14,8,5,4,3,0,0,0,3,3,0,0,74,3,34,15,5,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,0,3,8,4,0,0,0,0,0,0,3,19,0,0,0,0,4,6,14,6,0,0,0,0,0,0,0,24,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,19,3,0,7,14,5,0,3,7,0,0,0,0,0,3,0,44,0,0,0,0,0,0,6,8,9,4,16,8,0,0,0,42,19,93,31,17,15,5,10,6,0,0,0,4,0,0,3,189,7,16,66,144,112,57,46,23,3,0,0,8,4,0,41,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,0,0,0,0,0,0,26
10901,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,3,9,4,12,3,21,7,0,0,0,0,0,0,5,71,6,30,18,5,0,0,4,8,0,0,10,4,0,0,9,88,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,23,0,0,0,0,3,3,15,11,3,10,3,0,0,0,0,44,0,0,3,5,0,3,5,0,0,0,0,0,0,0,0,22,0,0,5,13,3,3,8,3,0,3,0,6,0,0,0,60,0,0,0,0,0,0,82,153,25,43,23,15,0,0,10,351,17,132,36,14,12,8,5,9,0,0,0,0,0,0,3,227,3,12,52,112,143,99,122,59,10,0,15,12,6,4,21,680,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,23,7,5,11,0,0,0,0,71
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,4,35,31,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,15,35,7,0,0,5,95,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,13,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,4,15,36,10,17,17,0,0,0,0,0,0,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,4,7,4,3,4,11,0,0,0,6,0,0,4,40,4,44,20,4,0,0,0,3,0,0,0,0,0,0,8,87,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,3,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,7,0,7,5,8,0,0,3,47,0,0,0,0,0,0,3,4,0,4,0,6,0,0,0,21,0,82,13,12,3,9,4,0,0,3,0,0,0,0,5,134,6,4,32,71,76,57,58,19,6,0,4,5,10,0,18,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,12
11001,0,3,5,4,0,0,0,44,0,0,0,0,0,0,12,26,9,6,167,325,22,0,6,577,0,0,4,0,10,3,7,6,0,0,0,0,0,0,0,34,0,10,3,3,4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,7,6,15,4,0,5,0,3,0,0,0,40,0,0,0,0,0,0,10,0,0,4,0,5,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,5,0,9,4,8,7,5,0,0,0,0,0,0,53,0,0,0,0,0,0,17,28,22,33,57,81,14,0,9,262,0,30,16,5,4,3,5,0,0,0,0,0,0,0,0,70,3,10,37,71,69,41,62,45,10,3,7,4,7,0,12,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,6,4,4,0,0,35
11002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,3,11,3,5,3,3,0,0,0,0,0,0,4,33,5,12,5,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,3,5,0,3,0,0,0,4,0,20,0,0,0,0,0,3,5,5,0,0,3,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,8,0,0,0,0,14,3,5,0,0,7,38,0,0,0,0,0,0,3,0,8,4,16,9,0,0,0,47,6,25,14,9,5,0,0,0,0,0,0,0,0,0,0,59,6,8,32,75,81,62,30,10,0,3,0,5,0,3,33,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,3,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,7,6,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,5,13,5,0,0,0,0,37,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,4,29,29,25,25,19,3,0,6,0,0,0,7,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,8
11004,0,0,0,3,0,0,0,30,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,9,8,10,10,9,12,0,0,0,0,0,0,0,63,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3,0,5,0,0,0,12,3,0,0,24,0,0,0,0,9,3,15,3,0,0,3,11,3,0,0,48,0,0,5,0,6,0,3,0,0,0,0,0,0,0,0,20,0,3,5,13,3,7,12,15,13,9,0,11,0,0,3,92,0,0,0,0,0,0,24,39,35,46,51,39,3,0,0,233,0,61,16,3,3,6,6,0,3,0,0,0,0,0,3,107,9,10,41,111,102,91,90,63,5,11,10,5,5,10,25,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,33,0,6,8,4,5,3,4,85
11101,0,4,0,0,0,3,4,55,0,0,0,0,0,0,0,4,0,9,3,5,0,8,0,33,0,8,21,23,35,32,74,38,0,6,0,0,0,0,11,248,6,115,72,10,6,7,21,0,0,3,4,0,0,0,19,270,0,0,3,0,4,7,23,9,0,3,9,4,3,0,0,75,0,0,0,6,18,13,56,25,5,4,4,9,0,0,5,145,0,6,4,8,0,5,3,0,0,0,0,0,0,0,0,24,0,3,29,60,54,13,46,18,7,10,8,5,0,0,4,258,0,0,0,0,0,0,8,28,21,27,15,9,0,0,0,114,12,137,35,14,17,10,16,10,0,0,0,0,0,0,9,259,7,23,106,240,252,211,233,106,29,13,9,17,3,4,33,1281,0,21,84,49,18,4,9,0,0,0,0,0,0,0,10,189,0,0,0,0,4,7,3,21,14,0,10,8,0,0,0,69
11102,3,5,0,0,0,0,0,49,0,0,0,0,0,3,12,8,0,0,0,0,0,0,0,26,6,8,21,25,19,6,25,15,0,3,0,0,5,0,8,137,0,48,32,5,5,5,8,0,0,0,0,3,0,0,8,120,0,4,0,3,0,9,12,6,0,0,0,0,4,0,4,38,0,0,0,3,17,7,44,0,0,0,0,0,0,0,0,84,0,3,11,4,6,0,0,0,0,0,0,0,0,0,4,30,3,4,11,22,22,7,15,4,0,3,3,0,0,0,5,109,0,0,0,0,0,4,32,27,5,14,17,9,0,0,0,110,17,126,31,15,16,7,8,5,0,4,6,0,0,0,8,249,20,42,145,255,243,174,176,70,5,21,11,32,0,4,49,1239,0,3,8,6,0,3,4,0,0,0,0,0,0,0,0,23,0,0,0,4,3,6,40,16,0,3,8,0,0,0,0,73
11103,19,45,19,23,9,0,8,242,0,0,3,0,0,7,22,37,0,7,4,9,0,0,0,86,0,10,29,28,44,36,80,92,4,8,6,4,0,5,10,359,18,260,142,36,11,12,16,29,10,5,3,6,8,0,37,602,0,0,4,9,13,21,37,36,4,7,9,6,18,6,6,171,0,0,3,9,40,59,154,75,16,12,22,20,3,0,5,425,0,0,5,6,11,0,11,10,3,0,0,3,0,0,0,49,0,5,30,51,72,31,89,55,23,25,49,41,17,3,3,495,0,0,0,0,0,0,51,69,54,84,129,83,12,0,4,488,12,100,31,7,20,14,25,18,0,8,4,0,5,0,5,242,7,25,117,333,357,290,343,186,24,15,37,31,12,24,71,1880,0,57,297,152,65,28,23,6,6,3,0,6,0,0,17,666,0,0,0,4,8,17,55,168,57,43,51,69,26,3,7,510
11201,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,24,21,21,20,57,18,4,0,5,6,5,0,10,200,15,51,17,5,14,15,46,85,9,21,22,27,11,0,17,347,0,4,3,3,11,37,87,59,10,10,15,20,7,0,13,286,0,0,0,4,10,7,12,6,0,4,0,3,0,0,0,49,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,4,15,18,23,8,14,8,0,12,3,0,0,0,4,113,0,0,0,0,0,0,7,4,11,8,10,0,0,0,3,52,8,97,33,18,34,22,39,23,9,11,10,11,9,0,8,341,9,33,135,297,324,244,276,169,38,24,30,27,24,4,77,1696,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,17
11202,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,13,8,17,10,14,8,0,0,0,0,0,0,0,76,28,65,26,3,3,10,7,9,0,4,0,3,0,0,5,172,0,4,0,9,4,6,29,9,0,0,8,0,0,7,0,68,0,0,0,5,3,8,8,3,0,5,5,3,0,0,0,39,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,4,14,13,4,4,14,9,4,4,6,8,0,0,0,70,0,0,0,0,0,0,3,7,12,3,20,26,7,0,0,69,3,69,22,16,16,8,26,6,0,0,0,0,0,0,4,169,0,11,65,210,210,138,108,49,0,5,7,11,3,5,46,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,0,0,5,0,0,0,27
11203,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,30,31,21,12,42,27,0,0,0,0,0,0,9,194,15,66,25,10,5,9,12,28,0,3,4,0,0,0,19,196,0,0,7,6,16,43,65,29,6,9,6,15,5,0,6,206,0,0,3,3,10,9,17,3,0,3,0,3,0,0,0,48,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,14,0,6,30,27,26,9,11,0,0,0,6,3,0,0,3,123,0,0,0,0,0,0,5,14,11,12,4,4,0,0,0,50,27,126,27,18,19,16,24,4,3,7,3,0,0,0,14,289,15,33,203,441,620,459,492,177,36,20,20,26,21,21,119,2691,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,17
11301,0,0,3,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,11,9,0,0,0,3,5,0,5,45,129,426,258,33,15,6,5,21,4,3,4,14,3,0,85,1019,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6,9,0,0,0,15,5,0,0,45,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,12,45,50,90,113,70,13,8,5,411,0,0,0,0,0,4,9,8,6,5,4,0,3,0,0,39,4,15,4,0,8,6,5,4,0,0,0,0,0,0,0,41,4,0,5,39,71,115,166,100,18,3,9,24,5,4,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,21,69,9,20,25,20,9,4,10,192
11302,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,6,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,24,4,0,0,0,0,4,0,0,0,0,0,0,3,41,0,0,9,22,51,32,33,11,0,4,0,0,0,0,22,189,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
11303,10,9,3,0,0,0,9,74,0,0,0,0,0,10,27,6,106,123,153,309,80,0,10,832,0,8,9,14,7,6,27,30,0,5,0,0,4,0,4,115,6,32,16,0,0,0,0,7,0,0,3,8,0,0,3,84,0,0,0,3,0,4,12,7,0,6,0,0,0,0,0,28,0,0,0,4,11,3,19,14,0,0,5,5,0,0,0,58,0,0,5,3,0,0,0,4,0,0,0,4,0,0,4,21,0,4,14,21,15,8,25,23,14,15,20,23,7,0,10,202,0,0,0,0,0,6,56,49,14,36,27,11,9,0,0,209,7,74,11,6,4,4,11,0,0,6,0,0,0,0,3,135,9,11,36,124,123,116,88,81,7,9,21,16,9,4,41,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,31,45,9,11,4,14,0,3,0,126
11401,0,6,11,7,4,0,4,48,0,0,4,3,0,3,5,6,0,0,0,0,0,0,0,33,0,13,40,36,42,17,22,14,0,0,0,6,0,0,14,188,15,95,113,16,13,8,4,12,0,5,0,0,0,0,32,313,0,0,0,0,6,9,23,9,0,0,0,0,0,0,5,64,0,0,0,0,3,16,26,23,6,0,4,4,0,0,0,79,0,0,7,14,9,0,11,0,0,0,0,0,0,0,6,49,0,3,11,14,13,8,17,7,3,3,4,4,0,0,0,91,0,0,0,0,3,5,30,39,19,21,17,11,4,0,3,150,16,216,55,25,20,8,17,3,0,0,0,0,0,0,12,377,19,18,147,340,297,172,151,75,5,4,9,10,8,0,76,1336,0,0,31,11,4,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,6,17,5,0,4,16,0,0,0,55
11402,0,0,5,0,0,0,0,37,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,15,3,4,25,23,33,24,19,15,0,0,0,0,0,0,6,151,12,61,59,20,12,8,13,3,3,0,6,3,5,0,14,210,0,0,0,7,0,10,8,3,0,0,0,0,0,0,6,38,0,0,0,9,4,3,12,7,0,0,0,0,0,0,0,40,0,3,4,8,3,5,3,3,0,0,0,0,0,0,0,37,0,3,9,15,8,5,7,0,0,0,3,3,5,0,0,70,0,0,0,0,0,0,117,101,43,36,54,37,11,0,0,408,7,84,24,16,19,3,13,0,0,6,0,0,0,0,5,184,14,35,107,186,171,97,97,50,0,9,5,6,0,0,39,804,0,0,13,5,5,3,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,0,5,12,0,0,3,6,0,0,0,32
11501,79,89,83,79,18,8,27,2453,0,0,14,7,20,50,48,15,4,3,5,0,0,3,0,175,0,16,42,51,91,67,88,75,4,3,3,3,3,0,7,451,34,276,264,57,34,23,29,19,6,4,4,4,5,0,25,794,0,0,9,9,37,51,76,32,7,8,5,9,4,0,0,254,0,0,4,75,534,691,1149,383,58,65,55,54,25,10,62,3173,0,57,148,150,161,96,65,15,4,4,6,0,3,0,16,722,5,17,102,274,673,273,462,242,58,59,45,31,22,0,29,2290,0,0,0,0,0,67,151,23,6,17,9,17,6,0,4,298,22,111,42,25,18,13,41,7,0,3,6,10,0,3,9,318,10,23,109,230,315,340,422,191,32,30,33,40,25,13,52,1872,0,0,11,9,3,7,6,0,0,0,0,0,0,0,4,44,0,0,8,40,105,159,239,298,64,97,91,54,15,22,19,1198
11502,0,0,0,4,0,0,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,8,21,22,16,3,0,0,11,0,0,0,0,0,86,25,151,120,25,6,9,3,3,0,0,0,0,0,0,25,368,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,19,0,0,0,3,18,39,32,19,3,0,0,4,0,0,0,121,7,29,87,63,49,45,26,7,0,0,0,0,6,0,8,339,0,0,13,18,43,17,15,35,8,0,0,5,0,0,4,161,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,15,3,33,15,3,3,8,18,3,0,0,0,0,0,0,0,83,3,6,40,64,74,74,57,21,0,4,0,0,0,0,10,363,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,11,13,16,8,0,3,0,0,0,0,0,52
11503,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,15,19,18,9,0,4,0,0,0,0,4,80,6,24,23,15,3,0,0,0,0,0,0,0,0,0,0,77,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,7,7,4,0,0,0,0,0,0,0,0,21,0,0,9,7,0,4,3,0,0,0,0,0,0,0,3,29,0,0,7,10,6,3,0,0,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,9,3,5,12,6,0,0,0,0,0,0,4,86,3,3,26,56,63,48,41,21,3,6,0,4,0,0,6,276,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,21,27,13,33,11,10,6,803,0,0,5,0,3,39,16,12,0,0,5,0,0,0,5,76,0,0,17,10,21,15,46,39,11,4,0,0,0,5,3,173,6,64,76,23,7,7,10,9,0,0,0,0,0,0,12,222,0,0,0,7,0,9,14,19,0,0,0,0,0,0,0,52,0,0,0,0,39,84,249,72,7,5,0,4,7,0,6,475,0,3,25,38,36,22,14,0,0,3,5,7,3,0,6,148,0,0,5,23,71,36,118,96,7,10,4,5,0,0,6,389,0,0,0,0,3,18,173,62,5,8,8,7,6,0,3,304,0,22,9,0,8,7,11,3,0,0,0,0,0,0,0,67,4,3,28,63,101,140,196,96,7,24,13,7,9,0,11,699,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,50,94,145,203,75,58,31,25,16,10,9,727
11601,17,13,20,45,0,0,10,701,0,0,9,7,15,79,101,75,6,21,18,10,8,3,4,343,0,7,35,41,37,16,33,20,3,0,0,0,4,0,0,209,19,179,243,83,20,19,11,13,3,0,0,6,0,0,22,612,0,0,0,3,11,17,20,14,0,0,5,0,3,0,0,70,0,0,0,38,207,268,386,126,24,18,5,13,11,0,22,1124,0,30,143,249,224,171,128,41,15,17,17,6,0,3,35,1075,0,3,22,70,150,76,131,55,23,24,23,23,10,0,9,621,0,0,0,0,0,54,697,320,69,98,130,112,43,3,8,1542,8,107,30,18,10,0,5,0,0,0,0,10,0,0,0,193,0,5,38,147,353,530,679,382,93,72,105,64,24,17,94,2603,0,0,18,31,7,7,6,0,0,0,0,0,0,0,3,83,0,0,0,17,71,154,299,309,83,76,73,78,46,3,16,1236
