SA3_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
10304,0,0,0,0,0,0,0,7,28,0,30,0,0,0,0,5,0,5,3,12,0,16,0,5,0,9,3,3,8,11,20,0,30,0,7,8,19,4,4,5,24,44,0,61,4,15,0,20,3,0,7,29,64,0,97,8,47,5,64,6,14,23,85,114,0,203,32,95,3,127,4,5,16,141,111,3,260,54,100,12,160,4,3,7,174,107,4,279,113,77,16,204,4,3,6,213,95,0,303,116,64,6,195,0,3,3,199,70,0,264,97,37,3,140,0,0,0,142,59,0,202,93,26,4,121,0,0,0,126,25,0,156,151,38,12,199,5,0,4,202,44,0,247,57,13,0,78,0,0,0,75,21,0,97,44,4,0,48,0,0,0,48,13,0,67,17,3,0,21,0,0,0,21,3,0,20,29,10,0,41,0,0,0,42,20,0,57,61,27,7,101,4,0,5,104,50,3,161,0,3
10401,0,0,0,0,0,4,5,3,35,3,39,0,0,0,4,0,0,4,7,9,0,15,0,3,0,7,3,0,8,7,20,0,28,3,14,0,17,12,9,16,34,52,0,86,0,23,0,26,5,6,18,43,94,0,141,20,48,14,81,11,10,17,95,127,0,226,24,82,10,119,0,7,17,130,147,3,285,56,100,8,163,5,3,7,172,173,4,344,80,99,8,192,4,5,7,198,169,0,367,82,59,8,140,0,0,0,145,103,0,247,51,33,12,94,0,0,0,94,57,0,152,54,22,7,74,0,0,0,78,34,4,122,69,23,9,106,0,0,0,111,40,0,144,25,5,0,39,4,0,4,38,17,0,58,16,5,0,25,0,0,0,25,9,0,29,9,4,0,8,0,0,0,8,6,0,17,18,6,0,23,0,0,0,23,4,0,34,29,35,8,77,5,0,11,86,91,4,179,6,0
10402,0,0,0,0,3,3,7,9,47,0,53,3,4,0,7,0,3,5,14,21,0,30,0,6,0,11,3,7,12,15,33,0,47,0,24,6,35,16,4,22,49,55,0,106,8,47,3,57,10,9,21,70,107,8,182,18,126,16,159,14,19,29,187,205,5,395,42,175,24,238,9,10,26,262,206,0,469,101,181,20,300,8,7,14,314,252,0,562,144,174,11,333,9,5,15,352,236,0,587,193,126,20,339,10,5,13,354,194,0,550,152,90,13,255,0,4,5,259,96,0,357,118,76,8,198,4,0,4,200,48,0,248,200,64,11,274,0,3,3,277,62,0,341,64,13,4,80,0,0,0,80,35,0,113,39,19,12,63,0,0,0,63,13,0,73,22,4,0,22,0,0,0,22,8,0,23,41,5,4,47,0,0,5,53,29,0,83,117,83,17,215,5,3,6,217,113,16,350,3,6
10501,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,16,0,18,0,9,0,9,4,0,4,11,20,0,37,0,3,0,8,0,0,0,10,44,0,54,0,18,3,28,8,3,5,32,66,0,98,6,25,0,40,3,3,7,50,76,0,124,13,24,3,40,0,0,4,49,68,0,115,32,22,5,56,0,3,0,59,39,0,103,29,15,0,43,0,0,0,43,34,0,78,21,4,9,36,0,0,0,34,18,0,50,20,6,0,21,0,0,0,25,10,0,33,33,5,5,46,0,0,0,46,14,0,59,6,4,0,12,0,0,0,10,6,0,21,18,5,0,21,0,0,0,21,0,0,21,4,0,0,3,0,0,0,3,0,0,6,6,0,0,11,0,0,0,11,9,0,22,16,14,3,35,6,3,3,39,32,0,77,3,0
10502,0,0,0,0,0,3,5,0,22,0,22,0,4,0,4,0,0,0,4,5,0,6,0,0,0,0,0,0,0,12,14,0,20,0,8,3,12,4,0,0,16,27,0,44,0,11,7,14,0,0,3,23,49,0,68,3,25,0,34,4,3,8,42,62,0,103,15,31,5,53,3,4,6,56,44,0,99,24,26,5,52,0,4,7,56,84,0,149,41,33,5,81,0,0,0,81,48,0,129,36,18,3,61,0,0,0,61,48,0,108,35,10,5,47,0,0,0,51,17,0,62,33,5,3,42,0,0,0,42,22,0,65,51,21,4,71,0,0,0,70,24,0,100,16,4,0,19,0,0,0,19,12,0,30,21,6,4,24,0,0,0,24,0,0,26,8,3,0,14,0,0,0,14,5,0,11,5,0,0,11,0,0,0,11,8,0,14,28,11,6,40,8,0,5,52,35,4,87,3,0
10503,0,0,6,0,0,3,4,10,39,0,48,3,0,0,0,0,0,0,0,5,0,7,0,14,0,14,8,5,10,24,23,0,48,0,11,6,16,3,3,11,24,39,0,71,4,29,9,36,7,14,19,59,120,0,178,11,58,14,89,6,15,23,109,152,0,270,27,104,15,147,3,4,9,156,151,0,307,90,121,13,219,7,3,8,227,160,0,391,169,113,18,293,3,3,7,304,157,0,461,122,85,15,219,7,4,5,232,94,7,328,125,50,6,186,6,3,8,191,65,0,252,95,30,10,136,3,0,3,140,45,0,182,165,39,10,215,3,0,6,219,37,0,259,72,11,5,82,7,0,7,86,29,0,111,35,4,0,38,0,0,3,42,10,0,46,19,0,0,24,0,0,0,24,3,0,28,34,11,0,41,0,0,0,43,21,0,67,90,35,17,144,9,5,12,151,79,12,241,12,3
10601,5,3,0,7,9,3,10,20,50,0,72,0,5,0,7,0,0,0,6,19,0,28,0,10,3,17,0,4,9,24,38,0,63,4,20,7,31,9,7,16,49,94,0,144,0,35,10,50,13,16,29,80,164,3,246,19,104,32,158,17,22,42,196,239,4,434,44,159,43,237,11,22,33,269,254,8,526,86,188,27,301,12,9,21,323,295,6,629,153,167,31,347,4,10,17,366,256,5,629,127,120,20,272,9,0,10,282,183,0,463,117,66,31,208,3,6,9,218,93,3,315,97,58,15,161,3,3,7,174,90,0,266,229,77,27,332,5,5,6,341,81,0,422,97,34,12,143,0,4,5,149,43,3,191,64,25,4,96,0,0,0,100,17,0,114,16,0,0,21,0,0,0,21,4,0,28,56,15,4,75,0,0,0,74,18,6,92,101,63,22,179,4,6,12,190,125,9,330,8,3
10602,0,4,0,7,0,0,0,10,35,0,42,0,0,0,0,0,4,4,6,12,0,19,0,0,0,4,4,4,9,16,29,0,46,0,15,5,14,5,5,10,28,47,0,74,4,27,6,34,6,12,18,55,134,0,182,3,63,9,78,13,9,22,100,185,0,284,30,134,29,191,15,13,35,224,154,0,383,79,163,20,260,11,11,16,279,216,0,499,148,193,19,353,5,4,13,365,201,0,562,177,89,20,285,7,5,7,294,145,0,437,166,66,11,244,0,4,8,246,78,0,323,133,55,13,203,0,0,4,207,77,0,283,268,89,17,384,4,4,4,387,67,0,455,111,41,4,153,0,0,0,153,21,0,178,65,21,4,91,0,0,0,95,12,0,106,30,3,5,38,0,0,0,38,6,0,47,54,14,0,73,0,0,0,73,18,0,95,91,57,20,160,4,3,10,167,64,9,233,0,3
10603,0,0,4,9,0,0,0,9,38,5,45,4,0,0,9,0,0,0,5,13,0,21,0,5,6,5,0,3,4,9,17,0,35,3,14,4,25,3,4,11,30,53,0,84,0,31,5,39,12,6,19,50,99,0,149,19,93,19,123,18,15,27,155,138,0,294,38,93,26,154,10,10,19,173,160,0,337,39,132,24,194,6,6,17,204,237,3,447,117,124,18,267,9,7,11,276,191,4,468,111,99,15,223,5,6,7,233,144,3,379,88,55,10,154,3,3,12,169,91,0,254,87,41,8,131,0,0,0,134,38,0,172,143,55,6,203,0,0,0,204,56,0,262,59,23,6,92,4,0,4,97,17,0,118,43,18,0,60,0,0,0,62,18,0,77,18,4,0,23,0,0,0,24,6,0,27,37,13,0,51,0,0,0,51,12,0,64,75,69,21,159,4,3,8,170,87,14,265,7,6
10604,0,0,0,0,0,0,5,4,19,0,22,0,0,0,6,0,0,0,3,3,0,4,0,5,0,3,0,0,0,6,20,0,27,0,4,0,7,3,4,6,9,23,0,29,0,13,0,14,0,0,4,16,40,0,59,6,40,9,54,3,7,16,67,83,0,152,13,40,6,54,4,0,4,64,61,0,119,39,43,6,88,0,0,0,90,71,0,163,55,38,9,97,8,3,9,108,50,0,157,41,19,6,60,0,0,4,63,31,0,98,26,15,4,44,0,0,0,47,19,0,64,35,14,5,48,0,0,0,48,19,0,69,78,20,3,102,0,0,0,102,15,0,116,19,7,0,26,0,0,0,26,9,0,34,27,5,4,28,0,0,0,28,6,0,35,3,4,3,9,0,0,0,9,0,0,9,21,4,0,22,0,0,0,23,3,0,25,34,18,3,55,0,0,0,55,35,3,95,7,0
10701,0,4,3,0,0,0,4,4,52,0,55,0,0,0,6,5,0,5,8,18,0,22,4,6,0,10,0,0,0,14,35,0,50,3,16,0,27,6,8,8,34,77,3,115,10,21,9,41,0,3,8,46,143,4,194,11,57,20,86,9,13,19,106,220,0,323,15,93,33,143,3,11,9,150,209,3,365,50,125,28,198,4,6,11,214,298,3,515,109,108,35,243,0,5,7,255,238,0,492,113,113,26,251,4,4,9,263,212,3,471,115,60,22,201,3,0,3,200,125,0,329,105,49,8,163,4,0,4,169,83,3,261,176,91,24,285,7,0,8,292,104,0,399,62,18,5,84,0,0,0,87,47,0,138,74,17,0,92,0,0,0,89,22,0,117,23,7,0,35,0,0,0,35,5,0,44,43,9,0,60,3,0,0,64,19,0,82,65,37,8,112,6,4,11,122,90,11,229,0,3
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,11,0,9,13,44,4,57,0,3,0,3,0,0,0,4,17,0,28,0,8,0,12,0,0,4,21,36,0,47,0,14,3,18,0,0,0,20,63,0,86,6,31,12,37,3,5,13,53,152,0,211,8,76,31,117,4,19,23,141,195,0,339,23,137,42,201,7,10,12,220,185,0,402,62,163,33,258,7,12,15,277,274,3,555,121,142,27,296,4,11,15,306,240,5,551,143,132,24,299,4,8,10,308,174,3,485,136,89,20,237,6,0,5,250,99,0,347,129,79,19,224,0,0,0,224,69,0,293,221,94,33,350,7,0,9,354,106,0,461,109,27,16,155,0,6,3,162,49,0,204,93,25,12,132,0,0,0,130,17,0,154,35,5,4,46,0,0,0,46,12,0,50,51,16,10,81,0,0,3,80,26,0,104,99,66,24,186,0,6,10,190,90,8,294,5,10
10704,3,0,0,3,0,9,14,20,67,0,84,0,3,3,5,0,0,0,9,18,0,27,0,10,6,15,5,0,6,21,42,0,67,0,11,7,19,5,8,15,36,100,0,133,0,27,5,32,6,9,16,47,136,0,179,14,68,23,105,4,6,19,119,187,0,307,16,109,37,162,8,7,15,171,221,0,395,52,147,41,242,5,3,9,253,287,6,544,107,144,25,285,6,4,17,300,275,3,576,144,149,38,332,3,5,7,335,214,0,548,152,93,19,261,5,0,4,268,106,5,377,171,66,14,253,6,0,5,261,100,3,362,332,110,39,484,9,0,8,492,114,3,608,138,45,14,195,0,0,0,196,61,0,254,121,32,8,156,0,0,6,160,22,0,186,51,8,3,60,0,0,0,60,15,0,72,120,36,8,165,4,0,4,167,35,0,201,163,63,27,246,9,9,24,264,113,9,389,9,0
10801,3,0,0,3,0,0,0,4,12,0,16,0,3,0,3,0,0,0,3,6,0,9,3,7,0,9,0,0,0,11,11,0,19,0,4,3,12,0,0,0,10,20,0,31,0,14,4,18,0,3,8,23,49,0,70,7,37,12,53,0,0,4,54,67,0,120,20,65,6,89,4,9,12,98,68,3,166,26,59,11,90,0,0,0,94,118,0,210,45,55,9,104,0,0,0,106,111,0,220,35,43,7,82,5,0,5,82,54,0,142,31,17,5,53,0,0,0,53,28,0,85,29,14,5,50,0,0,0,50,23,4,74,39,19,5,58,0,3,3,59,18,0,80,21,4,0,26,0,0,0,30,11,0,40,9,5,0,16,0,0,0,16,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,8,0,9,27,25,9,63,3,0,3,65,64,8,140,0,4
10802,0,0,0,0,0,0,3,4,34,0,37,0,0,0,3,0,0,3,5,15,0,20,0,6,0,10,3,0,3,13,30,0,45,0,10,3,14,9,0,9,24,43,0,68,9,19,10,36,10,8,17,52,117,0,169,14,64,9,82,9,8,18,99,153,3,257,27,88,16,125,14,5,19,148,160,0,311,42,85,11,138,0,8,7,152,214,4,367,69,79,7,153,5,7,12,166,157,5,331,80,78,9,165,9,9,12,184,108,6,288,59,31,8,91,0,0,0,92,50,0,144,50,27,3,76,0,0,4,85,18,0,97,65,39,5,106,0,0,0,107,54,0,159,27,15,0,45,0,0,0,42,10,0,52,19,0,0,19,0,0,0,19,8,0,33,5,5,0,9,0,0,0,9,4,0,8,13,0,0,13,0,0,0,13,13,0,29,46,46,19,107,7,4,12,121,104,14,233,8,3
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,6,4,0,6,4,7,37,5,50,0,0,0,6,0,0,0,7,16,0,23,6,4,0,11,6,3,9,17,29,0,43,4,20,4,30,4,6,12,39,45,0,82,4,40,3,48,3,12,13,62,123,0,184,18,100,15,125,8,12,19,149,185,4,336,37,144,19,201,10,14,26,225,159,3,386,66,160,7,236,7,7,17,249,237,3,490,122,145,17,285,5,4,13,300,231,7,535,147,133,15,291,4,6,11,301,171,0,474,108,62,12,182,0,0,3,185,84,0,266,108,52,13,178,0,0,0,175,41,0,222,192,59,10,264,0,3,3,266,74,0,336,61,21,0,87,0,0,0,85,21,3,109,34,12,3,45,0,0,0,50,8,0,56,17,0,0,14,0,0,0,19,0,0,21,38,11,0,46,0,0,0,50,11,0,66,84,48,8,147,5,0,3,150,77,15,243,3,3
10805,0,3,5,6,3,0,3,8,26,0,39,0,4,0,10,0,0,3,8,12,0,20,0,3,0,4,0,3,3,7,33,0,42,0,20,3,20,4,9,15,37,50,0,87,0,38,3,44,10,11,15,61,117,0,175,0,69,14,85,8,15,28,115,148,0,253,29,92,13,132,11,11,23,155,147,0,306,47,113,11,175,5,19,22,196,229,5,432,85,116,16,220,7,6,13,230,182,7,415,91,70,18,173,3,4,11,186,99,0,284,55,47,9,113,0,0,0,111,61,0,176,63,30,3,102,0,0,0,102,36,0,138,75,35,5,117,4,0,4,114,46,0,157,30,12,5,38,5,0,5,44,11,0,59,7,3,3,16,0,0,0,18,6,0,26,0,0,0,4,0,0,0,4,0,0,7,12,5,0,21,0,0,0,21,10,0,32,54,50,7,110,7,9,12,120,98,7,226,0,3
10901,5,0,0,3,6,3,5,10,29,0,36,0,0,0,0,0,0,0,0,7,0,10,3,3,0,7,3,5,11,18,26,0,44,0,13,0,15,5,4,11,30,37,0,67,6,21,9,32,12,7,16,49,102,0,150,13,78,14,99,11,27,33,138,154,0,297,18,110,16,148,9,12,20,173,146,3,321,67,113,10,194,3,7,7,200,149,6,350,137,124,6,276,9,5,9,287,114,0,401,110,95,9,214,8,5,11,225,74,0,303,94,60,8,161,4,0,3,165,54,0,222,90,35,6,134,4,0,4,135,38,0,176,171,43,8,231,3,0,3,230,46,0,276,59,17,4,82,0,0,0,82,14,0,91,35,11,0,43,0,0,0,43,4,0,50,8,0,0,15,0,0,0,15,0,0,14,26,3,0,40,0,0,0,34,6,0,46,60,37,9,107,3,4,5,113,62,9,183,9,8
10902,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,0,7,7,0,16,0,9,0,10,0,0,0,14,7,0,23,0,13,0,17,3,3,8,24,24,0,45,6,9,3,19,4,0,0,28,21,0,47,10,11,0,24,0,0,0,25,32,0,56,11,8,5,25,0,0,0,25,23,0,44,22,4,0,21,0,0,0,24,15,0,32,14,9,0,19,0,0,0,19,6,0,25,13,0,0,12,0,0,0,12,6,0,17,23,7,6,31,0,0,0,31,4,0,43,4,0,0,6,0,0,0,6,4,0,8,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,13,12,7,4,24,0,0,0,24,20,0,36,0,0
10903,0,0,0,0,0,0,0,0,21,0,21,5,0,0,5,0,0,0,5,0,0,5,0,3,0,3,0,5,5,9,14,0,20,0,9,3,12,0,0,11,16,17,0,42,3,14,3,24,0,3,5,27,31,0,58,6,38,11,53,0,4,5,59,61,0,120,15,48,4,73,4,0,7,76,63,0,140,36,54,6,95,4,7,7,98,84,0,186,55,56,10,117,0,4,4,125,67,4,191,60,40,0,107,0,0,0,108,39,0,146,44,20,4,69,0,0,0,74,28,0,101,52,21,0,67,0,0,0,67,20,0,89,69,25,3,98,0,0,0,98,17,0,117,14,8,0,29,0,0,0,29,6,0,35,11,3,6,20,0,0,0,20,4,0,18,5,0,0,5,0,0,0,5,0,0,5,7,6,0,12,0,0,0,12,6,0,19,36,24,3,62,0,0,0,62,54,0,115,0,0
11001,0,0,0,4,0,0,5,4,23,0,24,0,4,0,3,0,0,0,3,4,0,14,0,7,3,10,0,0,3,11,12,0,30,4,12,0,14,4,3,5,25,15,0,43,3,7,0,13,3,11,10,24,57,0,80,6,36,4,48,5,3,8,56,77,0,133,21,46,9,74,4,7,8,77,66,0,148,26,51,9,90,0,0,7,94,100,0,201,47,46,4,105,0,0,0,103,75,0,181,40,44,7,83,6,0,6,89,45,0,135,39,25,3,60,0,0,0,60,21,0,87,44,14,3,57,0,0,0,55,27,0,85,77,19,4,100,0,0,0,100,22,0,123,27,3,0,30,0,0,0,30,9,0,36,11,5,0,14,0,0,0,14,3,0,14,3,0,0,3,0,0,0,3,0,0,7,15,4,4,17,0,0,0,25,8,0,25,36,20,6,59,5,0,5,67,30,3,99,0,0
11002,0,3,0,3,0,3,4,11,28,3,37,0,0,0,0,0,0,4,5,5,0,14,0,7,0,7,7,5,10,16,18,0,34,3,14,0,16,4,4,7,22,38,0,60,5,23,5,37,16,10,19,57,81,0,137,5,36,11,58,6,10,16,77,112,0,187,23,57,0,82,11,8,22,100,87,0,187,55,59,3,119,3,0,8,125,150,0,274,60,52,7,120,3,0,4,121,92,0,217,43,30,0,79,7,5,12,89,63,0,153,22,18,9,48,0,0,0,55,31,0,87,39,11,3,51,0,0,0,51,23,0,77,51,13,3,66,0,0,0,70,29,0,95,15,3,0,22,0,0,0,21,11,0,31,7,0,0,9,0,0,0,9,0,0,12,6,0,0,5,0,0,0,5,3,0,8,0,0,0,3,0,0,4,5,5,0,14,39,17,7,63,5,0,5,67,51,0,120,3,7
11003,0,4,0,4,0,0,0,4,7,0,13,0,0,0,0,0,0,0,4,5,0,6,0,4,0,4,0,0,3,5,9,0,17,0,0,0,9,0,0,4,7,23,0,29,0,11,0,16,0,3,9,19,43,0,60,0,22,4,24,3,7,9,35,66,0,106,13,21,8,44,9,4,8,51,42,0,96,29,26,8,67,0,3,8,70,58,0,131,29,26,3,62,0,3,4,61,61,0,125,32,21,0,50,3,5,7,52,26,0,80,35,10,0,49,0,0,0,49,17,0,57,24,8,3,38,0,0,0,35,13,0,50,53,3,0,63,0,0,0,63,21,0,83,13,8,0,21,0,0,0,20,5,0,25,4,3,0,10,0,0,0,10,6,0,14,3,0,0,4,0,0,0,7,4,0,7,6,0,0,8,0,0,0,8,5,0,13,25,11,0,41,0,0,0,42,35,9,83,0,0
11004,3,6,0,8,0,3,5,12,48,5,59,0,6,0,4,0,6,4,12,8,0,19,0,14,0,14,3,3,10,28,30,0,60,0,11,5,18,9,12,20,36,70,0,104,7,37,7,58,16,18,30,88,136,0,224,16,98,11,130,26,14,41,173,183,0,355,40,145,17,201,11,23,35,239,215,3,457,98,124,23,248,7,7,17,267,223,0,497,175,137,13,326,6,8,17,342,201,0,547,154,86,12,260,7,4,6,269,137,5,407,113,61,9,179,0,0,0,180,61,0,243,109,42,12,158,0,4,4,163,50,0,209,176,52,15,236,3,6,3,243,67,0,308,62,11,4,77,0,0,0,77,21,0,98,43,11,0,57,0,0,0,52,7,0,65,10,8,0,14,0,0,0,14,8,0,22,33,13,0,42,0,0,0,44,24,0,71,97,45,12,153,9,3,6,162,82,8,249,4,11
11101,0,0,0,3,10,3,12,14,49,5,69,3,3,4,10,0,0,0,6,25,0,31,0,15,7,27,4,3,10,28,36,0,69,4,19,3,20,6,9,17,40,80,0,124,0,31,12,43,10,11,23,67,169,5,239,14,104,15,129,11,21,31,162,219,0,383,32,182,22,238,10,12,24,261,219,0,481,94,200,20,318,12,6,17,335,353,4,694,195,220,28,442,9,15,20,463,316,0,778,230,168,21,421,6,4,17,439,235,0,672,228,113,16,359,4,3,4,366,142,4,507,199,81,9,284,5,3,3,291,102,0,398,371,134,33,545,3,0,3,544,122,0,671,159,64,12,234,0,0,0,240,80,0,315,113,28,4,146,0,0,0,152,19,0,164,47,9,0,62,0,0,0,63,12,0,70,85,15,10,110,0,0,0,111,24,0,133,159,87,21,270,7,10,11,286,137,6,429,4,10
