SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
11501,2481,3215,5699,7868,9107,16978,13,12,29,1392,1612,3004,235,238,479,16995,18893,35895,50,76,127,1318,1376,2696,102,121,220,167,174,347,130,159,291,440,470,913,394,424,817,1327,1552,2878,1714,1934,3654,66,76,139,245,322,567,1513,1939,3449,1955,2221,4178,59,78,139,35994,40796,76790,6386,6308,12698,2922,2856,5774,83,87,173,5,0,5,913,884,1797,532,574,1105,1446,1458,2898,23141,20731,43872,226,183,401,56,87,142,23416,20994,44414,3135,3176,6321,75876,78890,154767
11502,222,243,467,2117,2413,4528,0,0,0,215,208,428,0,6,9,4316,4271,8584,10,6,17,254,230,478,39,41,81,39,43,77,54,52,105,29,42,71,44,65,107,227,235,467,260,259,518,8,14,25,81,91,175,400,497,901,350,411,764,18,19,37,8459,8895,17354,183,176,360,158,165,324,10,15,29,0,0,0,55,53,107,54,51,113,110,107,222,4148,3576,7720,40,33,73,17,22,42,4204,3630,7838,724,600,1323,14073,13842,27914
11503,38,84,129,2336,2634,4974,0,0,3,197,201,398,0,0,0,3247,3163,6415,10,12,18,90,91,178,83,97,183,23,18,37,29,28,59,0,8,5,26,32,55,114,123,236,201,197,396,16,7,24,33,34,68,303,378,687,245,249,497,13,7,19,6983,7275,14257,20,19,45,27,30,57,10,13,20,0,0,0,10,10,21,27,46,73,42,58,97,4814,4169,8990,27,29,56,15,20,35,4865,4223,9083,733,587,1322,12706,12301,25006
11504,544,689,1232,3127,3510,6637,9,18,25,348,382,730,48,58,106,7541,7830,15370,38,45,81,368,387,754,65,82,149,75,106,183,34,31,70,201,184,385,147,152,300,589,710,1294,433,476,914,28,33,57,140,149,291,452,513,965,714,770,1479,8,18,22,14369,15444,29805,2265,2323,4587,1647,1659,3307,33,20,51,4,0,4,585,546,1134,134,164,297,721,714,1437,7270,6474,13750,53,41,92,20,30,41,7347,6544,13890,1259,1112,2372,28181,28503,56682
11601,1264,1536,2806,4937,5624,10569,16,14,22,925,1018,1938,22,13,35,16871,18459,35330,124,135,257,1557,1622,3179,210,234,447,286,307,590,60,75,138,635,662,1298,522,591,1118,1013,1209,2220,980,1148,2128,77,95,175,305,358,664,1002,1113,2114,2190,2320,4511,57,66,122,31769,35063,66840,10130,9380,19513,4502,4256,8753,39,26,68,4,10,8,4396,3476,7873,378,454,832,4778,3934,8715,13928,11880,25813,145,109,251,74,101,177,14149,12087,26235,5048,4626,9675,71682,70919,142602
11602,1652,1904,3558,4498,5311,9810,25,23,43,815,918,1736,27,35,59,15180,16432,31612,108,132,239,803,820,1624,120,142,264,254,296,552,46,56,101,629,609,1232,408,432,846,1445,1667,3111,781,891,1677,49,55,101,276,308,590,706,861,1568,1968,2184,4150,51,53,106,28196,31232,59430,13707,13495,27195,4816,4693,9511,29,36,73,7,7,15,4481,4073,8551,450,453,902,4932,4535,9464,13380,11841,25220,135,123,256,44,83,129,13554,12051,25605,4720,3214,7933,71612,71161,142771
11603,597,752,1346,4022,4719,8742,103,86,192,525,611,1144,5,11,12,15062,16545,31610,196,197,390,730,791,1528,173,262,440,516,570,1086,44,44,90,771,766,1536,728,790,1520,901,977,1881,740,906,1648,39,69,101,342,421,769,770,883,1657,2453,2620,5067,51,67,118,28192,31338,59528,3414,3481,6899,6947,6744,13689,14,8,22,3,8,14,1011,870,1889,176,209,382,1193,1098,2293,11304,10154,21457,70,61,135,70,66,132,11447,10283,21723,5019,5109,10128,56813,58811,115629
11701,1254,1678,2937,1572,1666,3229,135,136,264,199,250,450,0,3,10,7879,8539,16418,5,4,4,1803,1895,3700,46,61,105,56,57,113,29,29,55,123,102,218,119,141,264,255,323,574,369,412,779,5,9,9,28,28,55,248,280,527,750,853,1602,16,7,22,13629,14786,28410,723,634,1362,1641,1445,3089,507,507,1014,3,0,3,69,42,105,72,86,161,149,130,274,9271,8095,17368,94,66,166,38,41,77,9407,8205,17610,2133,1942,4074,29443,29336,58771
11702,939,1311,2254,1090,1219,2312,7,9,18,107,97,204,0,0,0,4612,5005,9617,3,4,9,1710,1837,3547,34,44,74,8,13,18,16,31,49,25,30,58,53,58,107,56,74,131,179,176,354,8,3,10,16,23,42,183,208,391,347,400,744,17,4,23,8469,9235,17706,321,281,601,535,455,986,140,162,305,12,5,20,19,16,36,139,137,265,167,156,322,14427,14028,28454,258,256,515,58,104,160,14743,14390,29134,1910,1560,3467,27216,27559,54771
11703,5978,8017,13997,5243,5143,10390,14,11,25,596,600,1192,0,0,3,16211,16095,32307,13,12,33,2154,2294,4443,58,82,140,55,48,106,174,183,365,102,101,206,340,330,672,450,632,1082,962,937,1899,36,30,67,91,92,186,833,856,1689,1782,2118,3898,61,48,113,29182,29635,58818,2139,1636,3772,2095,1464,3555,1139,1062,2209,25,29,53,134,123,253,467,455,921,624,604,1229,60931,51976,112907,889,664,1553,284,372,655,62108,53009,115114,10586,8511,19101,113854,103946,217795
11801,598,1015,1615,5279,6344,11626,5,3,12,124,174,293,0,0,0,10907,12979,23882,5,6,17,1685,2075,3761,50,59,115,22,16,32,105,133,237,43,54,92,134,134,271,136,164,300,629,623,1249,5,10,13,29,38,63,418,511,926,552,731,1287,18,31,43,20130,24091,44223,319,337,656,310,290,604,8954,9725,18677,3,4,4,34,39,71,125,166,291,161,209,365,25152,25361,50513,290,230,520,109,249,361,25550,25845,51393,4683,4951,9638,60705,66464,127167
11802,1218,1856,3073,4660,5818,10476,47,59,106,305,376,681,3,9,12,16986,19068,36053,17,18,29,3551,4104,7654,83,122,204,48,37,84,104,134,241,138,168,302,175,204,379,288,408,692,792,876,1666,13,21,35,28,46,77,452,529,985,931,1129,2054,17,26,46,28627,33144,61776,869,720,1591,1007,882,1888,2602,2860,5468,5,15,24,60,78,137,157,205,356,220,295,513,24784,24226,49013,280,202,485,94,174,267,25156,24603,49767,5665,4510,10174,65373,68868,134243
11901,5113,6348,11463,4321,5139,9462,26,24,47,972,1193,2164,3,3,7,19882,21427,41314,36,44,87,6310,6547,12855,152,211,365,165,175,340,90,102,191,900,927,1823,381,420,799,528,657,1188,847,1025,1873,70,92,159,114,132,247,827,1076,1904,2235,2312,4550,121,134,250,37978,41642,79623,1222,1208,2429,24261,23489,47750,32,28,64,6,0,3,284,280,570,341,363,704,628,648,1279,15258,13269,28525,124,67,196,57,75,129,15439,13411,28846,7442,7344,14785,92113,94123,186245
11902,3361,4054,7421,1565,1769,3336,15,12,24,466,516,983,3,3,6,14288,15353,29645,34,31,59,8109,8344,16452,155,194,341,82,76,156,40,66,101,410,425,832,238,289,531,374,429,809,616,697,1313,37,62,97,85,107,187,539,625,1170,1391,1576,2969,25,22,45,28470,30592,59068,2625,2151,4778,17554,14296,31853,55,62,116,0,6,10,177,141,321,165,186,348,345,335,674,13461,11644,25104,143,94,234,56,99,158,13658,11836,25497,6082,5609,11691,72154,68936,141091
11903,2768,3942,6708,4294,5097,9391,12,11,19,1092,1315,2405,7,9,13,12417,14039,26454,39,37,76,5882,6128,12009,142,183,322,111,117,236,50,71,116,638,636,1268,299,377,667,369,436,799,803,957,1759,56,83,136,49,79,130,760,949,1711,1762,1901,3663,77,89,173,28855,32503,61361,4493,3530,8025,3337,3086,6421,83,81,162,3,5,7,82,80,159,146,176,321,232,261,489,21000,19327,40330,161,106,269,75,117,193,21240,19553,40793,3894,4011,7906,64901,66966,131869
11904,2519,3562,6084,3074,3530,6601,36,24,58,487,538,1024,4,6,4,13929,15348,29281,57,71,130,10334,10934,21273,122,169,291,69,77,150,66,69,137,982,980,1959,268,312,578,373,480,854,649,707,1361,64,86,152,55,68,116,530,648,1181,2110,2489,4599,29,37,62,33230,36584,69812,4898,4008,8901,7294,6583,13879,165,149,308,0,4,12,110,104,217,215,229,444,328,338,667,18330,16903,35229,181,134,315,69,109,172,18579,17135,35714,5427,5121,10544,72435,73478,145918
12001,1010,1635,2643,2533,3083,5621,25,37,59,296,360,661,4,3,6,14146,15747,29894,7,14,23,1873,2041,3915,76,110,188,30,33,63,59,74,136,246,263,509,124,159,283,208,277,489,904,1104,2004,16,20,37,38,33,71,448,627,1077,721,843,1563,22,21,43,21786,24848,46637,1282,1243,2529,879,879,1757,81,94,173,3,0,3,81,78,153,137,148,288,216,225,443,13836,13602,27441,122,138,260,54,81,128,14016,13813,27823,2326,2380,4702,41593,45118,86706
12002,345,598,943,2104,2555,4660,6,0,4,96,113,209,0,0,0,5641,6653,12296,4,3,8,672,741,1416,37,42,75,7,12,22,48,89,139,57,49,107,64,84,140,79,89,170,326,408,737,16,21,32,11,14,29,282,380,656,253,349,599,18,15,34,9715,11617,21335,195,188,380,190,155,350,166,173,347,3,4,7,17,27,45,91,109,202,115,133,248,14379,14662,29039,186,183,367,44,99,142,14612,14941,29545,1672,1574,3251,27004,29390,56398
12003,4037,5377,9414,3272,3716,6988,9,13,25,676,776,1455,12,10,14,17396,19133,36534,20,23,47,3032,3460,6492,150,217,360,38,36,70,68,87,156,328,320,645,242,294,535,300,413,714,1199,1547,2746,45,60,104,77,106,183,755,988,1742,1432,1759,3189,49,40,91,29100,32984,62083,9641,7243,16880,2359,1950,4308,132,148,283,12,13,18,178,173,355,285,307,600,474,491,970,28539,28256,56794,340,300,644,102,161,265,28980,28713,57701,5180,4848,10027,79907,81757,161666
12101,1818,2772,4587,5215,6090,11307,30,35,68,469,595,1065,5,0,10,12029,13440,25473,20,41,62,873,977,1855,39,47,84,29,21,49,100,139,240,359,410,768,227,257,484,296,393,688,959,1133,2089,18,21,32,31,44,80,741,1082,1824,969,1296,2260,15,38,54,22439,26051,48487,2103,2074,4182,816,783,1596,547,580,1126,0,3,3,119,129,248,264,305,567,377,437,819,25379,24306,49680,267,208,476,82,119,197,25723,24633,50354,3060,3246,6307,56882,60576,117456
12102,1069,1577,2638,4709,5310,10020,6,3,10,805,978,1785,8,3,15,7704,8533,16238,69,67,131,347,395,738,77,89,160,53,54,105,92,109,198,84,80,160,186,240,422,305,333,633,724,879,1603,42,48,91,249,322,566,1091,1342,2436,1115,1295,2411,35,44,75,17686,20123,37806,3033,3041,6071,877,832,1702,158,184,340,4,0,0,220,193,409,177,213,390,396,407,801,17596,15979,33576,154,157,310,64,103,161,17814,16239,34049,2033,2001,4030,43058,44393,87455
12103,1507,2302,3804,8663,10184,18847,4,9,12,639,818,1464,6,5,0,9616,11041,20652,45,38,83,631,665,1301,37,66,103,33,40,70,119,184,304,183,183,365,256,273,526,392,488,876,1462,1621,3090,32,31,61,172,211,382,1944,2678,4617,1182,1430,2617,47,58,108,25469,30012,55482,1489,1513,3004,605,651,1251,1465,1447,2915,0,0,0,286,258,546,264,298,561,552,556,1104,26021,24773,50802,217,189,403,50,99,148,26290,25060,51346,2620,2828,5449,59985,64374,124357
12104,717,1372,2091,5637,6635,12273,4,0,3,255,307,559,0,0,0,8898,11385,20287,13,14,36,684,860,1546,40,57,94,22,26,47,106,158,270,68,77,147,143,181,326,157,239,401,733,860,1592,10,13,22,19,39,50,656,903,1556,577,872,1448,21,29,54,18045,22672,40714,1002,947,1954,351,338,686,437,488,924,4,3,6,72,72,145,149,195,341,225,268,491,20390,21103,41493,241,225,468,92,146,234,20723,21469,42197,2746,2982,5728,44252,50524,94778
12201,141,259,409,2835,3355,6188,0,0,0,112,121,239,0,0,0,4427,5062,9490,5,0,4,322,402,722,38,36,74,15,17,32,58,73,127,20,24,49,70,87,156,66,83,153,316,371,691,3,15,17,10,17,25,250,335,582,264,341,608,12,14,26,8823,10375,19197,79,65,147,77,68,147,76,97,177,0,3,3,23,28,48,44,51,96,71,81,149,10414,10086,20500,69,63,131,39,78,109,10516,10221,20741,1166,1047,2213,20957,22218,43173
12202,175,335,507,4901,5613,10512,0,0,0,288,308,593,0,0,0,5970,6993,12963,0,4,8,375,416,784,84,89,175,6,6,16,75,85,163,25,37,62,72,99,174,275,324,605,485,545,1032,14,18,28,28,25,53,664,884,1554,565,642,1205,10,12,21,13853,16103,29954,74,88,162,65,74,143,97,111,205,0,0,0,43,25,67,55,95,154,99,121,224,14650,13631,28278,112,87,198,78,105,184,14832,13830,28665,1771,1849,3627,30969,32511,63482
12203,1157,1566,2716,9781,11717,21494,34,38,72,691,765,1454,5,5,11,17962,19780,37739,25,26,51,1206,1291,2492,181,233,413,120,149,270,178,240,416,442,476,921,318,324,637,587,704,1285,1140,1348,2490,51,67,117,42,59,105,1424,1844,3264,1533,1790,3327,29,47,79,35735,40896,76641,1049,856,1906,544,474,1023,254,268,519,0,0,4,236,210,442,232,308,540,469,523,994,33608,31215,64825,281,190,469,137,231,366,34029,31633,65662,3765,3670,7438,77000,79897,156903
12301,349,490,841,5948,7010,12957,47,46,88,431,494,926,75,80,153,11124,12174,23296,9,15,27,703,727,1429,97,139,234,89,81,174,60,79,141,90,96,180,145,168,311,420,452,874,441,565,1008,32,62,97,72,91,164,525,708,1237,855,953,1808,37,49,88,21191,23991,45184,462,442,903,921,881,1804,21,15,38,0,4,5,157,149,306,85,109,193,244,258,503,11006,9996,21009,70,72,141,26,45,73,11106,10113,21214,1562,1526,3084,35860,37715,73578
12302,2101,2684,4790,8464,10070,18533,117,125,246,1128,1257,2384,159,139,299,19186,21453,40636,68,96,166,1636,1652,3291,545,629,1173,711,771,1478,113,131,247,635,622,1262,509,496,1007,1147,1395,2548,1140,1285,2432,89,124,216,441,482,921,1014,1183,2193,2797,3121,5920,99,102,204,40006,45148,85154,6265,6127,12393,10443,10104,20541,33,25,58,11,10,21,851,806,1658,434,557,988,1292,1372,2665,20501,18281,38788,194,121,312,100,147,247,20803,18551,39346,6441,6486,12930,87381,90494,177879
12303,114,160,272,4613,5249,9862,0,0,4,284,283,568,94,83,183,6165,6252,12415,13,18,28,302,274,581,57,80,140,31,26,51,49,66,117,19,16,35,50,64,115,153,175,326,309,336,645,21,27,44,28,34,70,469,494,963,371,394,762,32,30,63,13061,13915,26976,35,40,78,180,165,348,14,9,24,7,9,12,16,14,33,36,65,100,56,89,146,7933,7021,14952,52,50,109,20,46,65,8006,7121,15124,1461,1405,2863,22925,22909,45837
12401,428,662,1087,4824,5739,10558,4,6,7,780,881,1663,136,140,269,6150,7298,13449,32,33,60,293,286,580,120,165,282,67,83,146,108,125,231,21,16,34,112,140,250,375,404,779,789,944,1728,60,78,141,46,75,118,742,1003,1745,1068,1207,2269,39,56,95,15753,18661,34412,146,130,279,112,127,242,86,94,180,8,12,23,25,24,47,204,304,511,240,338,573,18550,17725,36267,239,180,419,116,202,317,18907,18102,37008,2100,2078,4173,37767,40183,77950
12402,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,8,0,8
12403,720,1033,1751,10258,12311,22571,41,38,80,660,697,1360,217,197,409,21581,23511,45097,64,64,127,1097,1100,2199,162,214,377,221,246,470,134,158,300,350,356,701,327,366,691,1008,1178,2181,1188,1447,2637,78,148,224,110,156,268,1001,1206,2213,1923,2118,4039,48,48,101,40489,45573,86062,2703,2679,5382,1711,1575,3281,32,30,59,17,19,34,1101,1065,2166,218,299,519,1332,1386,2718,25872,23514,49385,244,209,460,70,121,188,26188,23847,50034,5019,4995,10015,78199,81110,159310
12404,113,182,298,2889,3591,6475,3,6,5,255,353,612,84,99,182,4689,4992,9682,23,30,56,262,227,490,44,68,116,50,47,96,21,37,62,9,9,18,40,63,101,181,207,387,291,312,604,18,36,55,28,31,58,348,459,812,445,503,948,13,6,18,9693,11073,20764,211,174,385,157,127,285,12,13,21,3,3,4,141,133,275,37,57,97,179,193,371,6346,5763,12107,51,60,109,24,35,60,6423,5859,12282,2065,1531,3597,18860,19149,38002
12405,287,378,666,2899,3302,6203,14,26,34,294,325,617,5,10,20,8247,8743,16989,46,43,89,686,675,1361,129,146,268,160,159,319,50,42,91,215,184,396,191,220,409,336,360,694,415,482,897,28,36,69,108,120,236,375,454,835,955,1070,2022,22,31,54,15190,16417,31606,931,903,1834,1668,1574,3237,8,3,10,0,4,4,268,219,485,73,91,164,339,314,656,7461,6418,13877,56,46,95,21,46,66,7539,6511,14042,2413,2315,4730,28372,28419,56790
12501,3098,3967,7059,1207,1250,2455,10,12,19,567,601,1169,4,3,8,6796,7269,14068,10,16,26,611,652,1260,70,89,161,55,55,108,22,30,52,122,110,230,214,223,437,260,335,596,1244,1355,2600,16,28,46,64,57,113,701,687,1390,1215,1366,2580,32,31,63,13217,14162,27376,5131,4011,9149,12093,9954,22048,13,12,30,0,5,0,214,163,375,125,128,245,336,292,630,15065,12719,27784,90,68,155,44,58,105,15199,12839,28044,5467,3737,9206,54564,48983,103544
12502,1431,1883,3318,2391,2819,5210,22,37,53,825,968,1796,118,144,259,7494,8163,15658,52,68,117,656,623,1280,33,53,82,69,72,140,50,41,86,285,296,578,242,235,472,358,404,760,1499,1655,3154,22,32,51,43,48,93,742,877,1618,1137,1246,2380,18,23,43,16045,17807,33851,1515,1470,2989,1897,1760,3656,22,22,45,0,0,0,116,136,250,268,303,565,383,436,816,13213,11746,24962,92,62,157,36,57,99,13345,11867,25211,2181,1952,4134,36821,37200,74024
12503,3468,4302,7771,2854,3261,6116,140,144,288,864,891,1753,8,5,20,20350,21799,42153,30,43,75,2581,2625,5206,157,191,351,209,225,430,56,66,117,424,463,882,338,322,662,564,689,1254,583,638,1219,53,66,114,160,195,356,739,850,1592,1843,1954,3794,82,82,167,32032,34526,66554,4394,3568,7959,22355,20519,42877,19,22,42,4,4,9,452,349,799,412,422,828,867,767,1633,11347,9381,20727,89,73,163,56,74,134,11496,9526,21024,8528,7431,15960,83155,80663,163816
12504,1707,2385,4095,3948,4618,8564,29,35,64,855,933,1786,49,59,102,13599,15038,28635,51,55,100,1277,1351,2626,125,179,297,161,148,312,72,73,150,323,340,660,315,373,692,568,729,1294,1005,1169,2174,63,62,124,143,176,318,955,1167,2125,1621,1830,3451,43,61,105,25193,28400,53598,21743,18762,40505,4828,4486,9313,71,47,116,10,13,18,1672,1307,2973,641,650,1295,2324,1969,4293,15258,13494,28752,189,150,343,70,112,181,15521,13755,29272,5654,5284,10935,77045,75080,152128
12601,1004,1372,2377,2471,2780,5255,0,0,0,735,853,1588,107,99,201,3898,4516,8410,29,30,59,215,222,440,18,23,43,19,34,55,52,65,120,75,68,150,197,210,407,256,307,567,1061,1248,2311,16,20,39,55,70,120,578,775,1347,663,795,1467,4,24,34,10460,12146,22609,2052,2093,4140,598,611,1206,34,29,61,0,0,0,130,124,253,109,138,247,239,261,500,10688,10505,21191,94,68,162,25,51,77,10814,10615,21431,1281,1227,2514,26486,28351,54832
12602,2425,3556,5983,4773,5510,10288,51,68,120,1042,1255,2295,56,72,132,16416,18495,34916,45,46,92,1816,1865,3685,96,133,226,39,42,87,97,119,217,825,894,1720,349,401,749,536,675,1207,1791,2166,3952,23,32,47,109,147,253,1077,1367,2441,1805,2043,3849,55,46,99,31015,35377,66389,3087,2797,5882,2302,1991,4298,259,258,513,5,3,3,267,262,531,279,327,608,551,593,1151,27515,25973,53491,229,170,401,88,129,214,27832,26275,54108,4425,4462,8891,71893,75310,147202
12701,4071,4772,8846,3806,4408,8215,1334,1415,2746,761,814,1582,20,14,27,21897,22936,44841,20,27,44,3066,3022,6086,229,262,489,354,377,728,60,64,118,661,622,1286,320,362,687,820,917,1736,409,468,882,28,44,69,183,220,404,402,503,899,2793,2885,5672,50,58,106,37209,39412,76618,3484,3440,6923,8668,8624,17293,17,18,38,0,0,5,591,520,1114,1073,1045,2120,1669,1571,3235,11358,9868,21229,98,65,163,49,61,110,11506,9993,21499,4460,4169,8628,71080,72001,143080
12702,17947,21455,39404,2427,2734,5164,4760,5167,9924,930,1002,1936,7,4,11,29932,31374,61311,21,21,35,3845,3804,7644,225,337,563,336,331,669,64,48,116,808,812,1623,312,370,682,453,550,999,380,395,772,26,42,71,226,218,444,468,485,957,3891,4109,7994,63,49,103,49168,51859,101027,610,560,1173,4841,4555,9395,22,13,33,0,0,0,57,39,90,793,895,1691,849,931,1780,15668,12966,28637,78,73,154,48,54,100,15788,13101,28888,6896,6570,13466,96126,99043,195172
12703,2354,3097,5454,3713,4143,7856,155,170,322,897,996,1890,15,14,25,14486,15526,30015,36,38,70,4222,4507,8730,111,179,291,242,236,483,64,74,142,1117,1103,2223,286,312,601,902,1027,1935,564,633,1199,41,31,72,141,175,321,497,546,1043,2454,2677,5129,114,121,236,30059,32515,62571,4472,4534,9004,11061,10717,21770,19,18,34,4,3,9,516,434,948,2676,2708,5384,3197,3148,6347,10834,8969,19802,99,74,171,65,72,131,10992,9108,20099,5570,5318,10890,67723,68452,136178
12801,516,919,1440,8558,10311,18871,0,3,9,692,814,1503,0,3,5,15164,16935,32096,33,38,66,3054,3174,6225,84,122,213,44,37,77,90,120,213,295,289,584,160,209,374,469,550,1009,868,1041,1908,49,79,126,22,36,56,1028,1444,2468,1063,1196,2258,46,38,81,31698,36436,68135,288,293,583,476,488,960,105,114,219,4,5,6,55,39,95,92,121,209,150,164,315,20976,18742,39723,180,131,311,60,131,193,21217,19009,40230,3078,2913,5994,57531,60336,117865
12802,448,699,1149,8468,10082,18552,0,4,3,983,1084,2069,96,107,200,14471,16131,30604,73,96,170,2234,2232,4463,53,87,138,58,80,138,116,135,248,211,218,425,236,247,481,492,575,1066,944,1049,1998,130,148,282,31,37,73,1158,1487,2645,1123,1245,2369,49,41,93,30934,35090,66023,413,404,815,536,563,1095,66,79,142,0,0,0,29,39,70,98,124,228,134,163,297,19685,17453,37135,160,138,304,55,99,151,19907,17686,37592,2296,2339,4633,54723,57018,111740
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,61,71,134,488,411,898,0,0,0,51,41,92,0,0,0,658,555,1214,3,4,7,52,49,96,11,21,30,4,7,15,15,13,28,4,6,9,11,4,18,39,38,70,67,67,138,6,18,26,11,16,30,89,88,175,107,116,222,3,0,5,1626,1443,3064,41,24,64,98,68,163,10,8,16,3,5,9,3,4,6,25,34,65,36,40,79,2014,1648,3662,23,19,40,13,22,31,2051,1685,3736,2454,1655,4113,6375,4997,11371
