SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
11004,41646,42933,84579,2796,2430,5229,6159,5737,11893,2771,2493,5271,2210,2189,4401,5107,5452,10560,4684,5076,9762,4866,5071,9937,5027,5413,10440,4604,4619,9223,2602,3116,5713,817,1329,2144,39876,41457,81328,1769,1481,3245,5427,5433,10859,70,69,140,147,161,307,5639,5665,11308,35090,36283,71377,3121,3245,6370,36184,37572,73756,2159,2110,4266,36601,38069,74665,805,703,1509,5560,5193,10756,1768,1616,3384,364,529,891,717,1713,2434,11328,14386,25716,2426,2572,4993,10590,10262,20849,3193,2959,6150,1993,1451,3448,152,126,275,37769,39361,77128,4266,3778,8043
11101,61622,64868,126496,3527,3346,6869,8279,7775,16052,3825,3536,7361,3544,3266,6816,6815,7137,13956,7583,8070,15650,7984,8297,16282,7778,8486,16266,6863,7727,14591,4083,4950,9036,1336,2285,3617,59158,62792,121948,2465,2075,4546,2974,3059,6040,50,48,102,48,40,93,3076,3148,6229,53200,55493,108689,6233,7084,13318,56271,58903,115177,3047,3620,6665,57422,60341,117763,1253,1174,2434,7942,7409,15351,2828,2734,5563,1236,1274,2507,1576,2592,4165,22068,25299,47370,3864,3310,7173,15485,15914,31396,4065,4730,8794,1849,1897,3741,153,157,315,58518,61740,120251,2310,2695,5009
11102,41502,43523,85022,2524,2419,4946,5301,5050,10348,2457,2386,4837,2469,2260,4726,4873,5140,10014,4771,4997,9773,4964,5217,10181,5163,5641,10800,4970,5398,10368,2992,3417,6413,1027,1602,2625,39725,41895,81624,1771,1626,3401,2642,2624,5261,56,41,93,53,40,94,2747,2702,5452,35280,36861,72144,4538,4975,9514,37687,39379,77069,2045,2352,4395,38330,40300,78630,794,804,1595,4999,4822,9819,1674,1711,3386,704,814,1522,972,1782,2759,12902,15169,28069,2857,2608,5470,11345,11432,22778,3208,3288,6497,1423,1401,2819,135,116,250,38959,40771,79734,1872,2217,4087
11103,87900,91097,179000,4813,4614,9431,10334,9646,19980,5164,5098,10265,7380,7494,14866,14097,13923,28022,11442,11681,23119,10635,11093,21725,9930,10436,20370,8013,8699,16713,4462,5408,9872,1632,3003,4635,83919,87357,171277,3984,3745,7723,3901,4003,7896,67,83,152,63,75,135,4030,4160,8182,71138,73861,145000,12757,13346,26101,74703,77600,152308,8957,9306,18269,78160,81514,159671,1559,1475,3035,9833,9201,19035,3887,3993,7878,3335,3925,7257,3913,5417,9337,39457,43019,82475,4786,4208,8991,16794,16973,33768,4654,5134,9792,2365,2550,4914,341,405,745,81179,84440,165611,5993,6072,12062
11201,42285,45487,87772,2151,2027,4178,5120,4893,10012,2284,2110,4398,1736,1848,3589,4455,5107,9561,5223,5731,10956,5520,6280,11801,6004,6562,12569,5972,6122,12094,2850,3182,6029,976,1614,2598,40279,43560,83846,2010,1923,3927,1275,1344,2619,46,41,85,60,57,114,1375,1441,2815,32270,34307,66580,6585,7593,14179,36388,38868,75259,2604,3177,5782,36591,39229,75827,647,598,1245,4662,4412,9073,1596,1546,3143,425,557,978,1163,2286,3444,17462,20698,38153,2559,2510,5066,8433,8804,17243,2156,2141,4295,1213,1089,2300,92,83,176,38295,41332,79621,4285,4522,8813
11202,35340,36554,71896,1771,1683,3462,4655,4435,9088,2203,2023,4226,1834,1750,3587,3566,3771,7335,3715,4160,7875,4493,4769,9265,5421,5495,10913,4768,4762,9529,2204,2516,4723,712,1183,1893,33957,35314,69273,1386,1233,2623,2160,2229,4392,50,51,106,82,81,167,2299,2361,4665,29063,29925,58987,3100,3495,6595,30971,31915,62889,1380,1686,3069,31404,32603,64013,554,500,1051,4101,3929,8030,1418,1348,2765,394,508,906,840,1663,2505,10934,12977,23913,2201,2157,4354,8848,8892,17739,2579,2332,4911,1578,1264,2847,95,96,189,32040,33282,65319,3454,3525,6981
11203,46804,50586,97392,2354,2269,4623,5965,5496,11460,2578,2536,5118,2116,1983,4096,4179,4687,8868,5247,5917,11161,5814,6297,12115,6509,7509,14018,6552,7061,13616,3955,4518,8467,1527,2319,3844,44711,48629,93340,2099,1956,4051,1798,1925,3720,135,109,247,187,181,367,2113,2216,4329,36502,39134,75640,6975,8044,15019,41348,44468,85814,2141,2722,4862,41346,44645,85995,699,710,1409,5442,5037,10485,1761,1869,3633,538,733,1273,1001,2145,3150,16634,19539,36176,3149,3148,6291,10856,11717,22577,2887,3017,5898,1648,1749,3390,111,118,224,42856,46420,89273,4319,4525,8852
11301,24857,24700,49559,1586,1521,3107,3410,3303,6709,1658,1547,3205,1419,1303,2728,3421,3273,6694,2933,2958,5889,3096,3079,6178,3186,3088,6275,2359,2294,4660,1309,1522,2832,477,803,1286,23822,23807,47629,1033,898,1932,1659,1736,3388,33,22,53,17,15,34,1708,1772,3482,18454,18565,37018,4145,4034,8182,18611,18735,37347,4027,3926,7957,20121,20389,40507,387,410,788,3050,2950,6005,1084,1072,2154,259,287,548,438,890,1329,6754,8017,14775,1511,1502,3014,6271,5514,11785,1695,1545,3242,1370,1176,2549,212,223,436,22109,22105,44219,2995,2605,5595
11302,7516,7412,14931,383,448,827,998,925,1920,407,416,822,354,303,659,733,734,1469,834,861,1689,930,910,1845,1157,1065,2223,971,949,1919,602,549,1150,150,251,398,7106,7091,14192,412,323,734,442,475,922,7,9,17,3,3,7,456,487,940,6189,6117,12299,688,675,1367,6488,6518,13011,319,336,653,6560,6575,13132,111,149,261,887,822,1712,274,302,571,54,77,128,92,270,363,1871,2382,4253,518,517,1038,2016,1798,3811,599,504,1102,410,248,659,35,9,47,6609,6679,13290,971,702,1675
11303,48977,50189,99169,3189,3091,6279,6736,6419,13151,3322,3107,6430,3318,3325,6641,6418,6383,12801,5684,5787,11477,5570,5756,11324,5769,6155,11928,5145,5307,10453,2863,3250,6117,962,1606,2566,46801,48309,95111,2180,1882,4060,3147,3035,6180,57,48,108,64,55,117,3264,3138,6405,40868,42447,83318,4949,4728,9678,41538,43889,85428,3630,3462,7088,42675,45010,87683,959,919,1875,6255,5942,12202,2166,2206,4375,809,1346,2163,1267,2234,3496,15265,18824,34093,3106,2986,6088,11475,11050,22522,3248,3048,6294,2032,1663,3699,221,295,511,43650,46133,89784,5962,4398,10360
11401,53607,54719,108328,2811,2630,5437,6083,5792,11876,2858,2596,5453,2510,2241,4747,5561,5453,11007,5490,5618,11112,5988,6289,12278,7690,8351,16036,8361,8694,17051,4848,4972,9819,1419,2082,3504,50780,52292,103073,2823,2425,5255,3467,3327,6800,80,61,137,62,59,121,3607,3453,7060,43014,43624,86636,7026,7583,14613,47082,48684,95761,2461,2832,5292,47712,49390,97105,927,791,1720,5514,5303,10819,1863,1803,3671,514,615,1122,983,2018,3003,16676,19280,35958,3243,3031,6274,14107,14293,28402,4245,4180,8427,2238,2083,4323,172,133,304,48446,50585,99032,5348,4470,9819
11402,25301,27378,52678,1288,1269,2561,3176,3053,6226,1482,1474,2961,1097,1050,2144,2324,2413,4741,2579,2756,5335,3210,3525,6739,3405,3834,7240,3562,4231,7792,2423,2749,5175,751,1014,1765,24311,26412,50720,992,966,1956,574,585,1153,3,12,16,15,18,33,591,609,1203,19378,21044,40428,4581,4906,9492,22267,24090,46357,1735,1946,3682,22530,24396,46932,400,426,821,3006,2875,5885,1100,1177,2276,323,423,744,539,1055,1591,10732,12523,23254,1428,1571,3001,5392,5554,10947,1342,1379,2714,611,547,1155,69,56,128,23715,25671,49393,1761,1926,3683
11501,75876,78890,154767,3853,3579,7436,11809,10964,22773,5537,4981,10517,4798,4324,9121,6790,7009,13800,10910,12237,23147,10526,11300,21822,8967,9646,18612,7355,8073,15426,3997,4514,8512,1336,2262,3603,74527,77524,152057,1348,1362,2711,343,321,662,6,3,15,12,17,25,362,337,699,41956,42136,84092,32415,35169,67588,42716,42799,85517,31159,33858,65021,64827,66370,131197,1434,1330,2763,11438,10654,22093,4975,4563,9533,2577,2556,5131,2230,3338,5567,44531,46331,90862,2879,2685,5567,7558,8996,16549,2147,2384,4528,1016,1321,2335,280,409,693,73550,76079,149630,1984,2812,4797
11502,14073,13842,27914,597,584,1178,2043,1767,3816,1128,990,2124,925,777,1701,1174,1064,2239,1384,1543,2925,2084,2208,4291,1975,1921,3894,1490,1575,3071,963,985,1945,312,417,729,13704,13537,27238,375,304,673,147,135,280,8,0,10,0,4,7,152,134,292,10477,10149,20626,3145,3270,6415,11271,10992,22263,2314,2409,4726,12881,12680,25558,198,211,406,1960,1703,3664,926,868,1794,424,396,817,283,479,758,6458,7022,13482,732,626,1359,2715,2458,5174,633,538,1175,323,302,623,70,68,132,13442,13279,26718,544,546,1091
11503,12706,12301,25006,735,722,1455,1726,1553,3279,893,824,1719,804,712,1514,1417,1367,2781,1423,1409,2830,1825,1929,3753,1832,1825,3650,1294,1222,2518,615,582,1193,156,158,307,12305,12025,24327,408,272,685,471,458,928,10,11,18,11,0,14,494,466,959,10764,10362,21128,1483,1527,3014,11620,11248,22868,606,645,1250,11809,11459,23266,234,226,459,1647,1471,3123,655,657,1309,224,268,497,213,457,667,3987,5115,9095,730,695,1421,3792,2941,6728,863,669,1536,386,229,618,31,23,53,12139,11871,24006,462,423,889
11504,28181,28503,56682,2235,2163,4406,4968,4657,9623,1990,1933,3917,1746,1611,3356,3261,3798,7062,5025,5294,10322,3968,3925,7894,2489,2500,4983,1595,1677,3267,708,768,1470,198,188,389,27713,28086,55796,469,420,885,370,365,740,7,0,9,10,4,17,386,377,766,17700,17463,35166,9780,10345,20124,18055,17783,35840,9208,9869,19075,24434,24305,48739,721,741,1463,4798,4500,9293,1663,1663,3326,759,786,1540,743,1222,1968,13500,14974,28473,1179,1062,2246,4086,3608,7693,956,826,1781,446,430,872,58,114,175,27313,27819,55127,744,625,1375
11601,71682,70919,142602,4981,4663,9647,9461,8844,18303,4128,3791,7922,5401,4642,10042,11358,11174,22535,11396,11091,22493,8425,8409,16835,7410,7624,15037,5591,6188,11781,2694,3098,5792,824,1393,2220,70406,69718,140121,1274,1203,2481,1413,1577,2990,31,32,60,38,50,93,1483,1658,3140,35239,34420,69659,32511,32764,65279,33619,32461,66077,33795,34309,68099,55512,55390,110904,1340,1226,2566,8717,8177,16892,3239,3089,6326,2339,2194,4533,2878,4025,6899,34594,35089,69680,3111,2661,5768,10035,9492,19530,2783,2747,5537,2153,2705,4856,706,973,1681,67676,66884,134559,3866,3976,7845
11602,71612,71161,142771,6110,5811,11923,12384,11656,24045,4475,4100,8575,4395,4033,8428,10107,11275,21381,15095,14615,29706,8812,8358,17173,5251,5631,10885,3363,3778,7138,1323,1472,2801,290,428,727,70754,70379,141138,854,782,1638,1189,954,2143,25,20,45,34,23,58,1239,1003,2245,36052,34827,70880,33095,34138,67236,33262,32957,66222,34294,35566,69860,57794,57524,115315,1846,1779,3627,11804,11149,22947,3676,3578,7257,1837,1949,3789,2258,3381,5638,36711,38725,75444,2559,2333,4889,7345,7047,14385,1798,1779,3575,996,1185,2185,285,454,746,68033,69066,137099,3453,2070,5523
11603,56813,58811,115629,4489,4241,8729,9296,9139,18437,4110,3902,8010,4208,4006,8213,7776,8532,16308,7872,8256,16127,6872,7064,13940,6024,6159,12177,3892,4436,8326,1822,2130,3950,449,944,1395,55611,57823,113436,1200,991,2188,2974,3249,6220,52,63,114,62,51,115,3079,3364,6449,30202,30512,60715,22419,23903,46323,28646,28899,57541,23533,25085,48621,45635,46957,92589,1025,964,1979,8265,8110,16375,2834,2907,5737,1270,1473,2747,1597,2543,4138,22268,23976,46247,2704,2780,5481,8810,8546,17357,2760,2848,5608,2093,2356,4445,637,905,1545,52714,54382,107095,3997,4420,8422
11701,29443,29336,58771,1753,1668,3419,2825,2643,5461,1346,1263,2608,2774,2596,5368,6993,6760,13753,4576,4449,9023,3323,3395,6713,2656,2633,5287,1795,2061,3857,1067,1364,2435,339,507,844,28604,28612,57218,833,722,1555,499,547,1050,13,8,21,15,16,28,521,575,1103,13792,13276,27065,14019,14582,28607,14863,13897,28760,12742,13684,26429,20385,20497,40882,458,473,930,2630,2479,5110,1069,1082,2155,1367,1337,2704,1920,2261,4183,17071,17579,34650,1299,1036,2338,3049,2652,5703,707,796,1509,756,946,1702,278,389,669,27606,27719,55327,2067,1821,3888
11702,27216,27559,54771,1318,1201,2520,2501,2249,4744,1098,996,2093,1710,1886,3594,5962,6230,12192,4730,4722,9449,3798,3837,7633,2828,2661,5489,1816,1982,3798,1072,1223,2296,379,576,958,26167,26523,52695,1044,1032,2079,379,449,826,8,6,19,0,7,7,386,465,851,17336,17309,34648,8562,9146,17708,18806,18561,37362,7006,7835,14839,23122,23645,46767,397,377,777,2366,2143,4521,899,852,1754,734,924,1652,1588,2077,3663,16882,17988,34876,1042,757,1804,2255,1963,4219,590,541,1132,820,1117,1938,382,540,918,24961,25692,50653,1791,1352,3144
11703,113854,103946,217795,3969,3687,7658,4575,4441,9016,2542,2927,5464,10636,11556,22192,35783,34091,69874,22428,18261,40690,13443,10320,23759,10136,8381,18517,6496,6070,12566,2998,2994,5990,847,1213,2059,108929,98941,207871,4922,4998,9921,1523,1406,2929,46,38,86,40,41,82,1608,1490,3101,52823,45931,98752,53059,51541,104600,69688,57967,127659,35692,39021,74707,75456,66722,142176,1028,960,1988,4206,4110,8322,2090,2497,4583,5969,6832,12803,10625,12440,23064,83767,77353,161123,3571,2847,6421,6099,5071,11171,1513,1398,2912,1244,1354,2593,683,815,1502,99945,92220,192169,17271,12045,29317
11801,60705,66464,127167,3254,3175,6429,6564,6357,12922,2942,2822,5768,2948,3636,6578,11868,13896,25763,9567,10067,19641,8032,8533,16564,6256,6551,12806,4977,5614,10595,3082,3862,6941,1228,1940,3169,57694,63056,120749,3013,3409,6417,250,197,445,17,17,34,10,9,18,271,227,502,34906,37398,72301,22725,25852,48574,46789,49899,96686,10536,12905,23444,48656,52830,101484,1072,1066,2134,6214,6034,12245,2561,2546,5109,1493,1848,3340,2588,3993,6578,40889,45784,86666,1868,1905,3774,3181,3720,6901,1033,1028,2061,540,654,1195,124,139,267,55195,60623,115819,3871,4089,7961
11802,65373,68868,134243,3521,3307,6832,7035,6803,13834,3445,3229,6677,4763,4733,9497,11842,12733,24573,9935,10409,20345,8502,8961,17462,6883,7193,14078,4988,5672,10662,3128,3776,6904,1332,2041,3371,63008,66352,129363,2363,2512,4881,1152,1092,2242,14,23,39,33,45,70,1197,1158,2354,37014,37744,74755,25160,28020,53183,43559,45202,88766,17282,20042,37324,50263,54123,104385,1106,1054,2162,6678,6470,13150,2958,2873,5828,2809,2812,5623,3501,4578,8080,39250,43541,82795,2349,2088,4443,5720,5829,11550,1552,1677,3226,1199,1523,2727,320,430,753,58865,63427,122286,5844,4790,10632
11901,92113,94123,186245,6670,6330,12994,13588,12717,26303,6423,5962,12385,6429,6139,12566,12585,13169,25748,12022,12710,24733,10847,11626,22470,10450,10700,21148,7382,7754,15133,4035,4519,8555,1685,2517,4204,90155,92249,182407,1964,1879,3837,727,755,1485,32,29,60,14,18,30,771,809,1577,49638,49837,99472,36751,38595,75342,34504,33855,68355,51339,53894,105238,76445,78500,154941,1824,1684,3509,12272,11590,23863,5056,4985,10042,2757,2838,5597,3037,4057,7096,41055,43657,84714,3890,3512,7404,12601,12005,24604,3432,3606,7035,3712,4241,7953,1732,2397,4128,86053,87852,173901,5695,5879,11572
11902,72154,68936,141091,4770,4308,9078,8936,8243,17173,4030,3685,7711,5143,4509,9654,12222,10628,22847,10560,9699,20265,8951,8985,17935,7726,7801,15525,5212,5635,10845,3282,3626,6904,1323,1819,3146,70573,67475,138048,1577,1464,3045,364,414,772,18,25,43,11,28,35,383,467,850,31764,30605,62367,35699,34130,69832,21305,19696,41001,45436,44074,89504,52614,52856,105474,1200,1131,2331,8157,7535,15693,3241,3125,6371,2482,2219,4701,3844,3767,7606,35868,34424,70291,2588,2296,4881,7438,6956,14389,2360,2172,4534,3492,4010,7504,1788,2077,3858,67221,64306,131523,4438,4231,8668
11903,64901,66966,131869,3434,3112,6550,7427,7003,14428,3626,3353,6978,5328,4765,10086,10357,9769,20122,8494,9004,17504,7718,8648,16367,7865,8529,16396,5929,6541,12476,3345,3979,7320,1385,2264,3652,63534,65516,129046,1367,1451,2821,424,467,887,12,12,19,9,13,27,439,492,935,33223,32830,66058,29093,31571,60662,28177,27360,55531,33758,36330,70087,49658,51578,101238,1079,943,2024,7043,6611,13649,3087,2965,6043,2894,2624,5526,2845,3649,6496,37073,38061,75131,2344,2187,4534,7023,7437,14457,2017,2293,4309,1881,2495,4380,732,1112,1849,61990,63610,125598,2496,2900,5403
11904,72435,73478,145918,4207,3935,8139,7231,6886,14116,3462,3133,6598,5510,4909,10424,13898,13857,27756,11133,10798,21936,8460,9092,17552,7586,8080,15671,5775,6313,12090,3606,4228,7835,1570,2237,3801,70853,71934,142781,1587,1549,3135,471,511,975,16,15,35,16,14,34,506,539,1049,34741,33794,68536,34013,36154,70169,29004,27450,56462,38890,41522,80411,54405,55597,110004,1198,1122,2325,6748,6448,13193,2842,2729,5567,2959,2608,5567,4077,5124,9199,40940,41677,82623,2915,2590,5511,7755,7724,15475,1921,1970,3886,2374,3197,5570,900,1316,2217,68038,69123,137166,4285,4360,8643
12001,41593,45118,86706,2533,2226,4758,4611,4564,9170,2016,2036,4056,2425,2310,4740,6671,7249,13918,6554,6804,13357,5406,6188,11596,4696,5458,10156,3698,4331,8028,2136,2585,4718,829,1378,2206,40509,44067,84577,1079,1051,2136,235,218,454,19,17,35,3,6,13,265,233,496,24274,25253,49526,15699,18180,33882,24604,25086,49689,15250,18128,33376,34084,36560,70642,808,712,1514,4394,4373,8766,1783,1860,3643,1192,1235,2429,1697,2476,4167,24941,27267,52202,1485,1345,2828,3979,4797,8779,1053,1192,2248,1043,1381,2428,293,443,742,39598,42985,82577,1908,2141,4055
12002,27004,29390,56398,1735,1683,3421,3349,3239,6589,1287,1175,2462,1153,1400,2555,3742,4281,8025,4642,5038,9681,4309,4644,8959,3097,3412,6508,2272,2728,5001,1070,1304,2373,339,489,827,25956,28290,54242,1056,1102,2155,279,290,567,8,12,24,15,8,21,301,311,611,18096,19894,37989,7782,8394,16175,22057,23470,45526,3746,4743,8487,23418,25616,49035,579,544,1120,3227,3133,6359,1123,1047,2176,587,755,1343,1055,1637,2696,16738,19097,35836,896,863,1763,2064,2159,4218,567,578,1147,433,471,902,79,128,200,25077,27507,52582,1496,1437,2933
12003,79907,81757,161666,3728,3676,7409,7237,7207,14441,3561,3445,7006,8050,7122,15170,18052,17165,35218,11835,11608,23438,8841,9945,18782,8195,8744,16938,5577,6404,11976,3299,4019,7317,1531,2429,3968,78075,79698,157771,1836,2059,3895,488,538,1021,17,16,33,20,25,50,525,578,1105,36420,36925,73348,39809,41359,81167,35134,34400,69534,40659,43417,84073,55984,59237,115223,1123,1073,2202,6838,6866,13700,3113,3132,6243,4895,4241,9140,5365,6443,11806,51324,52443,103768,2634,2235,4867,5832,6129,11965,1753,1742,3490,2229,2945,5173,1002,1355,2357,74971,76820,151788,4476,4365,8845
12101,56882,60576,117456,3348,3154,6499,7782,7432,15214,3258,2979,6233,3132,2920,6054,8087,8624,16714,9651,10612,20266,7806,8499,16302,5881,6410,12293,4486,5219,9709,2493,2983,5474,962,1737,2698,55114,58734,113843,1773,1842,3608,171,167,343,7,6,14,6,3,10,185,175,361,31320,30689,62008,23853,27949,51798,35419,34570,69981,19520,23782,43300,45662,47045,92710,1215,1080,2298,7499,7167,14667,3009,2798,5809,1888,1727,3614,2312,3573,5886,37245,39952,77197,1736,1721,3463,3015,3781,6793,1079,1185,2270,675,847,1522,225,383,615,53950,57350,111297,2688,3187,5876
12102,43058,44393,87455,2646,2425,5073,6351,5789,12140,2680,2495,5173,2451,2261,4715,4643,4963,9608,6984,7365,14347,6125,6505,12630,4817,5112,9934,3531,4021,7551,2112,2304,4421,724,1139,1864,42146,43409,85554,913,984,1893,300,262,557,3,4,13,3,3,9,309,271,580,25105,24431,49531,16948,18968,35921,27243,26590,53825,14578,16508,31086,35736,36001,71734,902,878,1779,6161,5627,11786,2355,2251,4611,1302,1287,2584,1568,2545,4116,25058,26609,51665,1646,1521,3167,4330,4626,8957,1137,1247,2384,568,650,1217,212,273,490,41581,42706,84288,1247,1491,2746
12103,59985,64374,124357,2920,2687,5606,9540,9059,18599,4697,4446,9140,3649,3334,6980,4528,4825,9353,7478,9000,16477,8870,10001,18869,7443,7832,15276,5486,6256,11737,3709,4461,8166,1662,2479,4145,58381,62715,121103,1600,1657,3258,128,131,263,21,10,30,6,3,10,153,146,306,34047,34747,68791,24691,28228,52917,39491,40222,79716,18997,22505,41501,51231,53706,104938,1152,1103,2256,9294,8852,18147,4361,4218,8584,2308,2177,4484,1719,2778,4493,38882,41589,80475,1946,2252,4198,3248,4599,7846,1311,1531,2844,608,713,1316,152,256,412,57809,61814,119622,1596,2250,3849
12104,44252,50524,94778,2284,2225,4507,4318,4243,8560,1912,1822,3736,2148,2411,4557,7644,9020,16661,7256,8116,15371,5903,6905,12805,5113,5899,11013,4177,5222,9397,2685,3349,6039,809,1325,2136,42217,48146,90359,2038,2380,4419,163,156,321,8,15,24,4,8,11,177,174,351,26040,29046,55081,16528,19589,36119,33705,37198,70899,8728,11286,20017,36330,40969,77298,727,681,1409,4144,4063,8204,1753,1637,3396,1144,1244,2387,1922,3067,4986,31373,35898,67269,1246,1609,2856,2265,3295,5564,657,743,1400,292,342,636,76,118,194,41173,47059,88234,2128,2294,4422
12201,20957,22218,43173,1178,1225,2398,2709,2613,5325,1193,1210,2401,978,1052,2029,2819,3204,6026,3097,3329,6425,3182,3306,6487,2661,2663,5325,1683,1874,3560,1100,1206,2303,362,536,891,20071,21316,41386,888,900,1785,97,82,178,0,4,7,3,3,4,101,88,189,12982,13514,26499,7288,8021,15313,17497,18068,35562,2709,3410,6111,17425,18402,35830,410,457,865,2615,2522,5135,1055,1118,2177,538,555,1094,658,1038,1695,13665,14242,27905,715,810,1526,1374,1891,3264,428,489,919,184,214,400,23,26,51,19673,20936,40604,850,854,1704
12202,30969,32511,63482,1561,1486,3050,4276,4118,8395,2123,1986,4108,1680,1498,3182,2478,2395,4876,3266,3789,7057,4472,4884,9358,4438,4720,9157,3666,3940,7609,2292,2534,4831,709,1156,1863,29847,31377,61227,1124,1133,2255,224,201,431,8,7,17,14,10,20,249,216,469,22659,23439,46101,7254,7933,15181,27269,28199,55470,2502,2985,5490,27932,29140,57070,600,555,1157,4100,3959,8058,1814,1728,3543,798,770,1566,642,1188,1830,16773,17930,34702,1537,1549,3086,4289,4613,8906,959,952,1915,359,401,758,50,67,119,29343,30760,60101,1304,1517,2818
12203,77000,79897,156903,4500,4215,8724,10839,10004,20846,5138,4616,9749,4513,4017,8530,8727,9250,17982,10613,11408,22020,11717,12440,24156,8950,9053,17999,6163,6888,13055,4158,5201,9359,1677,2805,4481,74860,77792,152653,2139,2109,4246,532,467,1000,21,18,34,15,12,21,563,488,1051,51402,51873,103276,23442,25747,49191,60712,61614,122328,13769,15682,29447,66508,68827,135336,1601,1497,3105,10501,9680,20181,4427,4148,8577,2238,2107,4344,2319,3569,5894,42229,45155,87383,3521,3128,6651,9440,10289,19736,2381,2544,4922,1345,1421,2764,346,419,763,73646,76088,149734,2537,3112,5650
12301,35860,37715,73578,2910,2813,5725,5949,5761,11713,2637,2540,5175,2271,2239,4508,4759,5097,9849,5116,5554,10670,4914,5141,10054,3440,3810,7249,2427,2687,5112,1135,1401,2539,313,676,991,35146,37023,72171,716,692,1409,1316,1376,2690,19,25,38,14,22,45,1347,1428,2773,28966,30359,59319,5994,6428,12420,30399,31604,62000,4422,5001,9420,33223,34929,68152,904,910,1808,5716,5525,11240,2033,2062,4094,716,858,1575,702,1469,2172,13056,15905,28958,2151,1945,4097,8120,7403,15517,1842,1823,3663,811,843,1653,115,127,246,34774,36389,71170,930,1224,2146
