SA3_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
10304,2506,66,3,2578,7,0,0,0,11,0,0,0,11,4,0,10,29,8,0,3,35,0,0,0,41,0,0,41,39,3,0,3,46,0,0,0,50,4,0,51,2249,224,42,25,2536,13,7,14,2558,69,3,2625,341,64,12,17,439,4,0,9,443,51,0,501,0,0,0,0,4,0,0,0,4,0,9,15,2594,288,58,44,2985,17,8,21,3002,119,21,3140,653,56,13,4,726,3,5,7,729,13,3,751,646,72,20,4,741,7,0,9,751,36,0,789,30,5,0,0,38,0,0,0,38,4,0,43,9,0,0,3,17,0,0,0,14,0,0,13,1331,137,33,19,1519,9,3,17,1536,55,0,1596,0,5,0,0,4,0,0,0,4,0,0,8,13,3,0,0,12,0,0,0,12,0,0,13,11,4,0,0,17,0,0,0,16,3,0,21,1344,139,33,19,1535,12,8,16,1553,58,0,1612,145,32,4,13
10401,1232,83,7,1324,12,0,3,6,14,0,0,0,14,3,0,20,18,0,0,0,21,3,0,3,25,0,0,25,25,3,3,6,41,3,0,3,40,3,0,43,1030,179,27,24,1262,8,0,9,1271,87,7,1366,209,54,8,7,286,14,7,23,306,75,5,384,3,0,0,0,4,0,0,0,4,0,16,19,1244,237,41,33,1550,18,8,32,1584,161,21,1769,286,50,8,5,346,3,0,3,351,30,0,380,317,67,0,3,390,3,3,4,395,44,0,440,8,6,5,0,24,0,0,0,24,0,0,24,3,0,0,8,8,0,0,0,12,3,0,10,616,126,14,11,768,9,3,9,775,71,0,854,4,5,0,0,9,4,0,4,10,3,0,17,3,0,0,0,3,4,0,4,4,0,0,4,9,5,0,0,8,9,0,9,17,3,0,23,623,127,14,11,776,17,3,13,793,78,0,871,89,36,11,0
10402,2780,140,11,2925,17,3,0,0,20,3,0,3,25,0,0,23,37,0,0,0,36,4,3,6,42,5,0,51,49,6,0,0,54,10,3,10,65,9,0,72,2217,466,74,36,2794,26,26,49,2846,154,11,3004,364,115,20,15,515,24,8,34,543,183,3,729,8,4,0,8,12,0,0,0,12,0,8,22,2588,577,93,60,3319,49,33,82,3404,330,19,3760,642,130,17,10,795,9,3,12,806,48,5,859,728,196,17,7,951,5,3,8,965,63,0,1024,25,11,4,0,38,0,0,0,38,0,0,40,6,5,0,7,20,0,0,0,20,0,0,23,1408,342,41,20,1807,19,9,26,1831,107,4,1947,12,0,0,0,12,8,0,8,17,0,0,18,11,4,0,0,15,0,0,0,25,4,0,23,30,4,0,0,31,8,0,8,35,6,0,42,1430,341,41,23,1838,23,9,33,1868,115,4,1988,189,68,6,11
10501,534,19,0,552,0,0,0,0,3,0,0,0,7,0,0,7,4,0,0,0,7,0,0,0,5,0,0,10,5,0,0,0,12,0,0,5,13,0,0,14,480,36,21,5,538,4,0,3,545,21,0,569,85,19,0,7,118,9,0,9,127,38,0,170,0,0,0,4,4,0,0,0,4,0,3,6,569,48,25,16,659,10,0,16,677,62,5,745,166,13,6,0,177,0,0,3,177,4,0,184,117,19,3,0,136,0,0,0,136,11,0,144,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,6,7,0,0,0,7,0,0,9,285,28,8,9,328,0,0,3,326,15,0,346,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,5,5,6,0,0,5,0,0,0,0,3,0,5,5,8,0,0,10,283,28,10,9,327,0,7,8,337,16,0,357,45,15,0,4
10502,389,23,0,412,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,8,0,0,9,10,0,0,0,14,0,0,0,14,0,0,15,336,37,7,11,392,3,7,7,399,28,0,431,98,13,4,0,116,9,8,7,125,34,0,164,0,0,0,4,4,0,0,0,4,0,0,5,437,57,14,9,514,9,6,15,534,68,4,596,114,11,5,0,133,0,0,0,128,13,0,138,92,6,5,0,104,0,0,0,107,8,0,112,3,0,3,0,12,0,0,0,12,0,0,12,0,0,0,3,3,0,0,0,3,0,0,3,207,14,13,7,248,0,0,4,250,20,0,266,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,4,6,5,0,0,5,0,0,0,5,0,0,4,212,19,13,7,252,0,0,4,257,19,0,276,40,6,5,0
10503,2419,72,4,2499,10,0,5,0,20,4,0,4,17,0,0,22,24,5,0,0,31,3,0,3,29,3,0,37,37,0,5,0,46,4,0,4,52,4,0,56,2119,238,47,31,2441,24,4,28,2474,80,4,2553,319,46,4,14,386,12,5,17,407,92,0,498,5,0,0,6,11,0,0,0,11,0,12,19,2446,287,58,52,2839,38,9,52,2889,173,15,3075,703,54,13,0,777,5,0,7,782,27,0,807,551,66,5,7,629,6,0,7,638,23,0,661,15,8,9,0,34,0,0,0,34,0,0,41,10,0,0,4,17,0,0,0,19,0,0,15,1284,124,26,14,1458,14,0,16,1473,51,5,1524,4,0,0,0,3,0,0,0,7,0,0,7,13,0,0,0,11,0,0,0,10,4,0,14,14,3,0,0,13,0,0,0,17,4,0,19,1297,126,26,14,1471,14,0,20,1492,51,5,1550,138,21,0,15
10601,3184,124,14,3318,22,0,3,0,26,0,0,3,23,0,0,27,35,3,0,0,41,0,0,0,43,5,0,48,56,3,3,0,65,0,3,8,68,5,0,77,2732,324,115,38,3212,31,5,38,3253,129,19,3401,681,85,32,31,832,18,6,32,862,112,0,970,6,0,0,0,6,0,0,0,6,0,11,20,3421,408,151,71,4048,51,12,67,4115,241,29,4389,678,57,25,4,759,11,0,14,773,37,0,817,881,92,32,12,1018,4,0,11,1025,46,3,1081,55,17,15,3,88,0,0,0,88,11,0,96,7,0,0,12,22,0,0,0,19,0,3,26,1622,156,73,31,1884,22,3,23,1907,100,7,2015,9,0,6,0,13,0,0,3,20,0,0,19,21,0,0,0,22,0,0,0,21,9,0,27,29,0,6,0,36,0,0,3,41,3,0,45,1649,161,79,31,1920,21,9,29,1944,105,7,2058,306,53,20,10
10602,3280,112,11,3405,24,0,0,0,27,4,0,4,30,0,0,30,67,8,0,0,72,0,0,3,78,0,0,84,88,4,3,0,100,9,0,10,111,0,0,107,2882,354,79,35,3350,37,5,39,3393,113,11,3513,570,104,30,17,724,20,4,24,749,81,8,831,5,3,0,0,8,0,0,0,8,0,13,26,3454,460,113,57,4080,55,12,61,4141,190,34,4372,763,85,27,7,881,12,4,16,896,37,3,941,833,108,17,9,970,6,0,6,981,40,0,1021,47,9,10,0,66,0,0,0,67,5,0,68,9,7,0,5,14,0,0,0,14,4,0,19,1652,212,53,18,1941,19,4,25,1966,82,8,2053,20,9,0,0,20,5,0,5,29,0,0,29,34,0,0,3,37,0,0,0,37,3,0,42,48,6,0,3,56,5,0,5,63,3,0,70,1706,218,56,26,1999,22,4,27,2025,81,8,2115,287,37,18,12
10603,2089,111,6,2210,7,0,0,0,7,0,0,0,11,0,0,8,28,5,0,0,33,0,0,0,31,0,0,38,35,5,0,0,40,3,0,3,39,7,0,45,1754,249,68,26,2100,31,0,31,2130,114,6,2255,394,56,21,8,486,20,0,20,506,103,3,616,4,0,0,3,7,0,0,0,7,0,9,17,2154,307,90,46,2589,54,3,52,2644,218,18,2885,450,62,21,10,542,8,0,8,551,23,0,573,619,90,17,8,730,5,6,7,739,42,4,786,32,13,9,4,63,0,0,0,63,4,0,62,11,5,0,17,28,0,0,0,28,7,0,36,1110,168,41,36,1365,18,6,23,1381,67,7,1456,12,0,0,0,8,0,0,0,9,0,0,14,12,0,0,5,17,0,0,0,17,0,0,18,17,0,0,4,23,0,0,0,29,3,0,34,1135,168,48,39,1389,17,6,21,1408,72,7,1484,189,38,10,3
10604,1038,36,0,1079,5,0,4,0,11,8,0,8,13,3,0,21,21,0,0,0,20,0,0,0,24,0,0,28,31,0,4,0,33,5,0,5,38,6,0,45,918,98,38,9,1063,12,3,16,1077,45,0,1122,228,30,10,11,271,10,0,8,283,51,0,342,4,0,0,0,7,0,0,0,7,0,9,10,1145,124,44,21,1341,18,6,30,1366,98,10,1472,244,24,9,0,279,0,0,0,278,13,0,295,276,32,11,0,320,0,4,3,324,13,0,342,21,0,5,4,26,0,0,0,26,0,0,26,0,0,0,3,5,0,0,0,5,0,0,5,539,58,25,7,633,4,4,4,640,25,0,662,0,0,0,4,0,0,0,0,8,0,0,8,8,0,0,0,16,0,0,0,16,0,0,11,11,0,0,4,11,0,0,0,15,0,0,15,555,57,25,11,647,3,4,6,656,26,0,681,85,9,11,8
10701,2434,124,7,2565,17,0,0,0,17,6,0,6,20,0,0,20,35,3,5,0,40,0,0,0,43,0,0,47,50,3,5,0,59,6,0,7,67,0,0,68,1931,346,161,32,2467,25,8,35,2506,124,7,2636,444,116,46,20,625,23,11,32,665,203,3,867,0,0,0,7,8,0,0,0,8,0,16,26,2372,469,212,57,3101,50,17,71,3173,334,21,3528,483,91,31,3,610,9,0,9,618,41,0,661,539,107,37,8,697,3,0,3,702,46,0,746,89,23,18,0,129,3,0,3,136,6,0,139,5,0,0,4,8,0,0,0,12,0,4,15,1119,222,89,14,1445,17,0,17,1464,91,6,1557,4,0,0,0,4,0,0,0,4,0,0,6,19,6,0,0,22,3,0,3,21,0,0,21,18,3,0,0,28,3,0,3,32,0,0,29,1136,228,88,14,1467,21,0,21,1490,94,6,1586,217,69,19,10
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3441,112,14,3569,9,0,0,0,17,0,0,0,15,0,0,20,19,11,0,6,31,0,0,0,38,9,0,41,29,15,7,6,54,0,0,0,52,7,0,58,2810,440,172,44,3459,34,5,33,3500,121,14,3633,518,109,50,13,699,19,0,22,721,127,3,850,6,0,0,3,11,0,0,0,11,0,15,22,3329,549,226,65,4166,49,0,57,4224,245,31,4499,696,104,44,0,848,8,0,8,854,34,0,893,796,164,45,9,1016,6,0,4,1023,45,0,1069,108,27,25,0,160,0,0,0,160,10,0,174,3,4,0,13,21,0,0,0,21,0,3,25,1615,292,114,22,2047,14,0,17,2062,90,6,2160,0,3,0,0,7,4,0,4,7,0,0,7,21,5,0,0,27,4,0,4,26,4,0,29,22,9,6,0,34,5,0,5,34,4,0,39,1636,302,117,22,2079,14,0,19,2095,94,6,2198,266,65,23,14
10704,4521,154,14,4692,23,0,0,0,25,5,0,5,38,4,0,36,54,20,0,0,74,0,7,7,81,5,0,91,77,20,6,0,101,9,7,18,118,9,0,128,3638,689,211,31,4568,52,19,70,4641,167,16,4824,667,178,57,14,922,22,8,31,950,181,0,1134,6,0,0,10,15,0,0,0,15,0,6,22,4315,866,263,60,5506,78,25,104,5605,348,29,5979,958,151,46,5,1161,12,4,12,1174,54,0,1223,1051,202,54,9,1311,10,0,19,1331,50,0,1381,149,26,24,0,196,0,0,3,195,5,0,202,9,4,0,10,22,0,0,0,22,3,3,24,2159,384,121,24,2687,24,6,32,2723,101,6,2830,18,0,0,0,18,4,0,4,23,9,0,25,30,9,0,0,39,0,0,0,43,0,0,43,49,9,0,0,63,4,0,4,64,9,0,74,2213,388,128,24,2747,30,9,40,2786,106,6,2901,357,72,26,6
10801,693,32,5,728,0,0,0,0,5,3,0,3,8,0,0,8,7,0,6,0,9,0,0,0,9,6,0,17,8,0,6,0,13,3,0,3,21,6,0,20,529,133,21,14,699,12,3,17,711,34,5,750,84,25,6,5,121,4,0,8,129,47,0,179,0,0,0,0,0,0,0,0,0,0,0,3,619,161,25,22,819,19,0,18,846,81,3,935,150,28,3,0,184,0,0,0,188,22,0,205,197,44,6,6,253,4,3,3,257,16,0,274,7,0,4,0,9,0,0,0,9,0,0,12,3,0,0,12,16,0,0,0,16,0,0,16,352,80,13,13,459,7,3,3,468,40,3,509,3,0,0,0,3,0,0,0,7,0,0,7,6,4,0,0,4,4,0,4,4,0,0,10,6,4,0,0,13,5,0,5,15,0,0,17,358,79,13,13,472,6,3,12,484,41,3,526,45,14,4,3
10802,1005,92,4,1104,3,3,0,0,4,4,0,4,10,0,0,9,13,0,0,0,19,0,0,0,16,7,0,26,15,0,0,0,17,8,0,8,25,10,0,35,764,206,22,16,1008,18,3,28,1028,100,4,1136,169,74,7,12,262,11,6,15,277,84,0,361,6,5,0,0,9,0,0,0,9,0,13,16,942,279,29,25,1276,33,12,43,1311,184,19,1510,246,59,7,4,312,6,0,5,316,23,0,338,276,82,7,0,369,7,0,10,378,30,0,416,18,12,6,0,29,0,0,0,29,5,0,33,0,0,0,10,11,0,0,0,11,0,0,16,536,152,25,11,720,11,4,13,743,54,3,802,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,5,0,0,0,7,0,0,7,4,3,0,0,5,0,0,0,8,3,0,11,543,152,25,11,729,11,4,21,748,60,3,812,80,46,5,4
10803,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,19,0,0,0,19,0,0,19,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,17,0,0,0,17,0,0,17,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0
10804,2547,119,6,2673,8,4,0,0,12,0,0,0,18,0,0,18,37,6,0,0,42,0,0,0,46,8,0,49,43,13,0,0,54,5,0,5,61,8,0,65,2099,388,67,30,2582,22,4,26,2608,125,6,2741,282,87,10,9,395,16,3,22,415,98,3,508,3,0,0,0,5,0,0,0,5,0,14,16,2380,471,76,47,2977,36,9,44,3021,224,18,3265,676,115,20,4,807,8,0,3,810,32,0,847,694,114,28,6,839,8,3,9,850,31,0,882,29,9,9,0,47,0,0,0,52,4,0,50,9,3,0,8,17,0,0,0,17,4,3,25,1404,237,52,12,1716,17,4,20,1731,72,8,1811,8,0,0,0,8,0,0,0,7,0,0,13,10,0,0,0,12,4,0,4,13,5,0,15,18,0,0,0,20,3,0,5,26,6,0,27,1423,236,52,15,1730,18,4,20,1752,80,8,1837,149,45,3,4
10805,1254,89,3,1340,12,0,0,0,15,5,0,5,17,4,0,20,19,4,0,0,23,5,0,6,36,6,0,36,30,3,0,0,39,9,0,13,45,4,0,52,1029,188,30,25,1268,26,5,31,1302,93,3,1398,201,73,21,11,311,13,4,17,326,120,0,446,0,4,0,6,6,0,0,0,6,0,19,29,1230,263,54,40,1585,40,10,46,1633,215,27,1873,287,56,15,0,367,5,0,5,371,31,0,401,337,90,16,3,446,12,0,13,450,33,0,493,20,3,6,0,28,0,0,3,27,5,0,30,9,3,0,9,20,0,0,0,20,0,0,24,653,150,32,15,851,17,3,17,872,69,0,944,14,0,0,0,14,0,0,0,17,0,0,13,12,0,0,0,11,3,0,0,16,0,0,16,25,0,0,0,26,8,0,3,33,3,0,34,679,155,32,14,881,22,3,24,904,72,0,976,116,36,5,9
10901,2315,77,4,2393,9,0,0,0,9,4,0,4,12,3,0,19,16,4,0,0,22,0,0,0,22,3,0,22,24,5,0,0,35,4,0,4,34,6,0,42,2039,223,37,17,2317,31,5,32,2346,82,4,2439,355,74,16,13,448,8,5,10,457,65,3,524,0,0,0,5,3,0,0,0,3,0,4,9,2387,294,53,34,2767,35,6,42,2812,145,11,2973,526,49,9,0,590,5,4,9,600,27,0,628,610,66,9,0,687,5,0,5,692,30,3,720,12,3,7,3,23,0,0,0,24,5,0,29,6,0,0,6,8,0,0,0,8,0,0,10,1159,115,24,3,1307,15,5,19,1324,54,4,1383,3,0,0,0,3,5,0,5,4,7,0,3,11,4,0,0,13,0,0,0,13,0,0,20,13,4,0,0,17,5,0,5,19,3,0,26,1175,118,24,3,1328,20,5,21,1345,61,4,1414,151,39,7,5
10902,434,7,0,443,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,4,0,0,0,4,0,0,3,388,31,6,7,427,6,0,6,437,11,0,446,45,14,0,3,64,0,4,8,68,12,0,80,0,0,0,4,4,0,0,0,4,0,5,3,432,44,6,12,493,6,4,10,504,18,8,528,88,3,6,0,99,0,0,0,98,0,0,104,100,9,5,0,110,0,0,0,110,4,0,119,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,3,10,0,0,0,10,0,0,10,200,12,10,6,228,0,0,0,224,10,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,203,15,10,6,230,0,0,0,230,8,0,240,26,3,0,7
10903,1332,39,4,1373,0,0,0,0,5,3,0,3,8,0,0,8,16,0,0,0,19,0,0,0,19,3,0,17,19,0,0,0,20,3,0,5,24,3,0,24,1186,117,21,21,1340,9,3,16,1359,37,4,1396,165,26,16,6,208,12,0,12,219,38,0,258,3,0,0,4,3,0,0,0,3,0,5,10,1351,141,34,29,1559,19,6,21,1586,78,3,1664,343,27,4,0,371,5,0,5,376,8,0,387,417,44,12,9,480,0,3,3,490,8,0,503,16,4,0,0,24,0,0,0,24,0,0,29,0,0,0,3,3,0,0,0,3,0,0,4,777,74,16,7,885,5,3,4,895,22,0,915,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,7,5,0,14,6,0,0,0,10,3,0,3,14,5,0,19,785,78,16,12,899,5,3,15,906,24,0,931,94,16,0,0
11001,1133,46,3,1184,9,0,0,0,9,0,0,0,9,0,0,9,9,3,0,0,12,0,0,0,10,0,0,10,23,3,0,0,26,0,0,0,24,0,0,24,949,158,23,21,1145,3,4,13,1158,46,3,1214,148,52,0,0,209,8,7,18,225,83,0,303,0,0,0,0,7,0,0,0,7,0,8,7,1101,210,26,23,1357,15,12,25,1386,135,14,1526,338,30,5,3,369,0,0,4,372,21,0,394,247,39,0,9,283,0,0,3,291,17,0,305,10,5,0,0,14,0,0,0,11,0,0,16,7,0,0,4,9,0,0,0,9,0,0,10,595,70,8,12,678,3,8,9,681,41,3,721,5,0,0,0,3,0,0,0,3,5,0,12,7,4,0,0,9,0,5,5,9,0,0,13,10,4,0,0,14,0,5,5,18,3,0,19,606,74,3,12,695,3,8,9,701,42,3,745,67,28,0,0
11002,936,40,0,976,14,0,0,0,14,4,0,9,23,5,0,27,19,3,0,0,20,0,0,3,21,0,0,21,29,6,0,0,35,7,3,9,44,5,0,51,820,101,16,12,957,12,3,19,975,43,0,1025,147,48,5,3,197,6,4,15,212,80,0,292,0,0,0,0,0,0,0,0,0,0,13,13,969,148,18,19,1157,18,9,39,1192,126,15,1328,269,26,5,3,302,0,0,3,303,19,0,322,235,31,0,9,273,4,0,7,274,25,0,298,3,0,0,0,4,0,0,0,4,0,0,7,5,0,6,7,13,0,0,0,13,0,0,18,513,60,12,15,597,6,6,8,601,39,3,646,7,0,0,0,11,0,0,3,10,3,0,14,9,0,0,0,16,0,0,0,14,0,0,14,23,4,0,0,25,0,0,0,28,3,0,28,532,61,12,15,618,6,5,10,629,40,3,673,92,22,0,0
11003,801,31,0,833,5,4,0,0,11,0,0,0,15,0,0,15,6,0,0,0,9,0,0,0,9,0,0,9,11,5,0,0,23,0,0,0,23,0,0,23,743,51,3,19,818,0,0,0,818,31,0,854,135,14,5,8,161,0,8,8,174,31,0,202,0,4,0,0,4,0,0,0,4,3,3,8,880,71,10,22,979,0,8,10,989,64,9,1067,226,13,0,0,241,0,0,0,241,5,0,247,222,18,0,0,245,0,0,0,243,9,0,255,5,0,4,0,15,0,0,0,15,0,0,12,4,0,0,4,6,0,0,0,6,0,0,6,463,37,3,10,507,0,0,0,513,16,0,524,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,4,469,35,3,9,517,0,0,0,518,16,0,532,57,4,0,5
