SA3_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
10304,199,67,80,81,59,29,4,7,643,0,0,0,0,0,0,0,0,0,4,4,131,123,256,84,101,99,80,38,4,27,934,197,76,65,0,9,5,3,4,0,17,378,63,186,200,37,30,39,37,14,0,4,611,4,20,16,0,10,4,7,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,70,196,211,37,39,44,40,24,0,3,668,0,0,4,0,0,0,0,0,0,0,3,270,277,285,41,49,46,40,26,0,20,1046,361,50,39,5,4,0,3,0,0,14,473,108,81,59,10,4,7,9,4,0,0,285,3,8,9,3,0,3,3,5,0,3,40,0,0,0,0,0,0,0,0,0,0,0,111,88,67,11,6,9,13,9,0,3,320,0,0,0,0,0,0,0,0,0,0,0,473,144,99,18,5,9,13,9,0,16,795,563,26,8,3,4,0,0,0,0,17,624,114,25,11,0
10401,50,15,21,23,14,8,0,0,170,0,0,0,0,0,0,0,0,0,61,63,51,46,81,25,26,36,26,10,3,68,362,131,54,44,11,4,0,6,4,0,6,269,20,85,49,14,12,6,13,6,6,4,206,0,0,3,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,22,85,55,14,12,5,13,6,6,4,221,0,0,0,0,0,0,0,0,0,46,46,151,147,97,22,17,11,18,13,6,51,529,301,41,34,3,3,0,0,3,6,10,403,61,34,14,8,5,3,0,6,0,8,129,5,6,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,60,40,22,4,4,3,0,6,0,9,154,0,0,0,0,0,0,0,0,0,35,35,361,83,48,12,8,5,4,8,6,57,586,648,30,15,3,5,0,0,0,0,29,740,90,14,9,3
10402,281,100,129,183,297,70,48,34,1349,0,0,0,0,0,0,0,0,0,3,4,220,227,396,136,155,218,331,94,58,50,1886,347,236,140,14,16,17,12,11,0,19,814,134,341,182,61,54,54,48,19,25,15,922,18,40,65,13,33,38,61,14,0,7,290,0,0,0,0,0,0,0,0,3,4,12,154,379,252,76,88,97,104,36,24,29,1229,0,0,0,0,0,0,0,0,0,0,6,502,619,392,92,101,113,118,49,27,50,2052,887,147,78,12,14,6,13,3,0,32,1198,257,121,74,17,14,13,14,8,3,7,535,27,40,48,3,22,12,25,12,0,4,187,0,0,0,0,0,0,0,0,0,0,3,287,159,116,23,36,30,37,22,3,15,725,0,0,0,0,0,0,0,0,0,3,7,1175,310,195,35,52,33,50,19,3,51,1923,1464,90,32,8,0,9,0,0,0,42,1647,282,42,21,5
10501,47,17,27,22,33,20,5,0,209,0,0,0,0,0,0,0,0,0,6,6,31,49,68,20,32,26,43,22,5,6,298,22,18,13,4,0,0,0,0,0,3,58,13,34,19,7,6,8,9,10,8,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,19,7,6,14,12,10,8,3,112,0,0,0,0,0,0,0,0,0,0,0,31,50,30,10,6,14,12,10,8,9,174,65,10,6,0,0,0,0,0,0,4,87,17,21,14,0,3,4,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,21,14,5,4,4,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,81,32,18,4,4,4,6,0,0,7,155,109,16,6,0,0,0,0,0,0,6,133,29,5,6,0
10502,14,5,10,14,11,3,3,0,68,0,0,0,0,0,0,0,0,0,0,0,20,7,27,7,11,13,19,8,3,0,119,39,12,12,8,4,5,0,0,0,0,71,12,21,32,7,7,10,13,3,0,3,108,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,21,32,8,7,10,13,3,0,3,115,0,0,0,0,0,0,0,0,0,3,3,52,32,41,14,7,12,13,4,5,5,189,49,14,8,0,0,0,0,0,0,0,73,16,17,11,0,3,4,0,0,3,0,65,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,17,18,0,3,4,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,72,32,17,3,4,4,0,5,3,0,140,88,8,3,0,0,0,0,0,0,4,105,16,0,0,0
10503,464,177,200,180,129,47,30,21,1452,0,0,0,0,0,0,0,0,4,36,41,114,198,526,191,218,193,156,61,41,73,1768,107,60,47,3,7,11,11,5,3,10,259,55,285,237,63,62,57,46,13,11,11,846,0,6,14,0,0,0,4,5,4,0,34,0,4,0,0,0,0,0,0,0,0,4,55,291,248,64,69,60,50,17,18,13,885,0,0,0,0,0,0,0,0,0,45,45,162,353,294,73,74,72,58,21,18,64,1188,228,26,29,0,3,0,0,5,0,17,301,75,107,49,12,3,6,11,3,5,0,271,11,13,5,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,84,118,55,12,6,8,14,3,5,3,311,0,0,0,0,0,0,0,0,0,26,26,306,143,83,13,6,11,14,8,5,50,636,413,19,7,0,0,5,0,0,0,30,472,118,23,5,0
10601,102,37,34,58,64,18,13,9,434,0,0,0,0,0,0,0,0,0,55,54,174,154,185,56,34,69,81,25,23,71,859,275,117,78,12,3,11,8,8,5,7,513,69,129,118,16,18,14,13,15,0,9,400,6,16,15,9,4,3,4,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,73,143,136,24,21,20,17,16,0,5,463,0,0,0,0,0,0,0,0,0,63,63,344,259,215,38,30,25,28,21,7,75,1038,615,99,56,5,0,5,0,0,4,24,812,115,85,34,5,6,3,5,3,0,3,265,13,9,4,3,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,123,94,40,9,8,5,4,3,0,3,304,0,0,0,0,0,0,0,0,0,58,58,739,196,100,16,14,5,5,7,4,88,1176,961,64,21,3,4,6,0,4,0,32,1098,143,22,9,0
10602,249,83,62,85,80,10,10,6,772,0,0,0,0,0,0,0,0,0,4,4,257,200,336,90,70,108,96,18,8,21,1210,324,129,111,15,8,14,11,9,3,8,627,143,331,261,36,28,26,21,12,3,7,873,5,16,24,0,9,5,5,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,148,346,280,36,39,29,28,14,3,7,931,0,0,0,0,0,0,0,0,0,4,4,475,472,390,51,47,45,33,18,3,22,1562,556,127,65,5,0,3,4,4,0,12,781,171,165,87,3,0,8,7,3,0,5,451,10,14,12,0,3,0,8,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,181,177,98,6,8,8,16,6,0,5,506,0,0,0,0,0,0,0,0,0,0,0,737,307,166,16,7,10,13,11,0,16,1287,735,34,29,3,0,3,11,0,0,18,838,196,52,12,0
10603,71,22,47,58,38,17,3,8,331,0,0,0,0,0,0,0,0,0,0,0,109,91,133,38,56,70,55,31,15,17,604,274,118,80,6,9,18,18,17,8,19,553,78,104,97,24,24,14,17,5,6,6,363,3,11,4,5,3,3,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,82,116,98,23,24,19,16,5,6,9,397,0,0,0,0,0,0,0,0,0,4,6,357,232,177,30,34,35,34,21,7,28,953,681,120,71,12,4,9,10,6,4,28,947,122,70,23,0,11,6,0,0,0,6,236,7,4,3,0,4,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,125,73,25,0,12,8,5,0,0,6,264,0,0,0,0,0,0,0,0,0,4,3,808,196,99,12,16,16,12,5,0,35,1207,1269,61,30,10,3,3,4,3,0,40,1431,202,17,7,0
10604,60,17,26,39,64,21,13,6,280,0,0,0,0,0,0,0,0,0,21,21,46,58,120,38,43,65,91,31,15,29,541,98,57,39,7,0,0,5,0,4,4,210,15,74,57,6,9,17,41,4,6,4,237,6,0,5,0,0,6,17,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,21,78,60,6,9,23,54,5,6,7,271,0,0,0,0,0,0,0,0,0,20,24,116,131,103,16,11,22,59,5,9,30,501,160,25,22,4,0,0,0,0,0,7,217,35,37,30,5,0,5,12,0,0,4,122,6,7,3,0,4,3,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,44,42,32,4,5,8,12,0,0,6,149,0,0,0,0,0,0,0,0,0,16,16,200,71,51,7,10,4,12,0,0,22,374,279,19,10,0,0,0,0,0,0,10,317,33,8,0,0
10701,208,51,47,45,46,17,7,6,660,0,0,0,0,0,0,0,0,0,0,0,308,186,299,74,58,67,62,27,10,22,1111,372,113,92,8,8,8,7,8,0,13,637,370,292,248,37,18,34,18,6,4,8,1026,15,30,34,10,3,11,6,3,0,0,113,0,0,0,0,0,0,0,0,0,0,0,380,322,279,44,22,44,30,7,5,9,1139,0,0,0,0,0,0,0,0,0,6,6,754,439,371,50,30,48,35,11,7,25,1781,884,93,45,0,0,0,3,5,0,28,1061,659,107,90,9,8,11,4,0,0,16,898,62,24,32,3,7,5,0,0,0,6,141,0,0,0,0,0,0,0,0,0,0,3,724,129,118,14,9,9,11,0,0,18,1042,0,0,0,0,0,0,0,0,0,5,5,1607,228,161,17,16,13,10,3,0,47,2111,1627,31,15,3,0,0,0,0,0,40,1726,995,38,15,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,137,39,44,44,42,10,8,3,460,0,0,0,0,0,0,0,0,0,3,3,264,151,255,67,59,67,67,25,8,16,984,427,201,115,19,11,16,19,6,4,18,829,218,225,192,27,23,23,17,9,0,4,754,16,6,4,4,4,4,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,234,231,204,34,30,32,24,14,0,4,804,0,0,0,0,0,0,0,0,0,0,0,659,434,318,52,36,42,37,21,5,28,1634,1107,158,62,11,12,7,9,3,0,24,1391,487,100,62,12,3,4,9,0,0,9,683,32,14,11,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,516,119,70,11,6,3,9,0,0,14,748,0,0,0,0,0,0,0,0,0,0,0,1623,271,134,21,22,10,19,3,0,35,2141,2311,86,17,4,3,0,3,0,0,49,2474,693,35,7,0
10704,756,309,350,409,484,200,18,47,3126,0,0,0,0,0,0,0,0,0,6,9,692,379,1044,368,426,514,578,249,24,79,4354,769,414,271,31,31,30,20,10,4,32,1621,534,612,523,126,90,101,92,47,9,19,2156,19,51,76,33,15,15,30,7,4,0,251,0,0,0,0,0,0,0,0,0,0,4,550,661,596,159,107,118,123,53,12,27,2411,0,0,0,0,0,0,0,0,0,0,3,1322,1075,870,191,144,148,147,67,21,56,4040,1684,245,125,21,11,9,12,11,4,21,2145,970,238,160,32,28,21,27,11,4,15,1504,74,30,60,13,14,17,18,3,0,4,236,4,0,0,0,0,0,0,0,0,0,3,1041,268,221,45,40,39,42,11,7,23,1739,0,0,0,0,0,0,0,0,0,5,4,2733,514,347,62,50,47,51,20,4,48,3890,2472,85,28,7,6,0,3,3,4,43,2652,1185,75,33,10
10801,50,15,24,20,22,9,0,3,177,0,0,0,0,0,0,0,0,0,4,4,32,25,74,17,33,28,32,8,3,7,256,89,43,18,3,0,10,6,0,3,6,177,24,46,37,7,12,15,7,6,0,3,154,0,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,48,38,7,12,12,7,6,0,4,165,0,0,0,0,0,0,0,0,0,0,0,112,85,59,15,10,22,13,4,3,15,337,229,23,16,0,0,0,3,0,0,13,287,39,21,8,0,3,3,0,0,0,0,78,4,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,39,20,13,0,3,11,0,4,0,3,95,0,0,0,0,0,0,0,0,0,0,0,269,51,28,0,4,8,5,4,0,14,383,479,18,5,4,0,0,0,0,0,27,537,74,3,4,0
10802,35,16,22,17,28,14,0,0,170,0,0,0,0,0,0,0,0,0,34,36,56,31,69,31,30,25,40,19,3,48,343,105,34,31,5,6,0,4,0,0,11,204,32,63,46,12,10,9,6,3,0,9,184,3,0,3,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,32,63,56,17,8,12,8,3,0,6,203,0,0,0,0,0,0,0,0,0,27,27,141,96,82,17,15,10,18,3,0,45,429,269,28,22,7,4,3,0,0,0,13,349,59,29,19,4,5,0,6,3,0,5,125,4,0,6,0,4,7,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,65,33,25,9,10,4,8,6,0,3,162,0,0,0,0,0,0,0,0,0,10,12,334,60,48,13,11,8,7,6,0,32,521,700,20,12,8,0,0,4,0,0,33,772,92,7,6,0
10803,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,23,5,5,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0
10804,122,47,64,54,60,22,3,8,452,0,0,0,0,0,0,0,0,0,0,0,160,108,185,64,79,73,75,32,9,23,810,304,156,126,11,9,13,23,12,4,19,679,90,177,132,27,32,36,28,6,3,5,539,0,7,15,0,6,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,95,182,145,27,38,36,31,4,3,5,574,0,0,0,0,0,3,0,0,0,0,3,393,344,272,40,49,53,59,20,9,26,1252,789,137,76,11,10,15,8,7,4,25,1074,164,67,53,9,9,7,11,0,3,4,334,10,7,0,0,3,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,175,72,55,9,18,7,9,3,6,8,359,0,0,0,0,0,0,0,0,0,0,3,961,206,137,15,29,17,14,10,6,39,1435,1297,61,33,3,0,4,6,5,6,49,1460,175,24,4,0
10805,63,13,14,31,33,14,9,0,212,0,0,0,0,0,0,0,0,0,0,0,51,43,81,21,21,32,34,16,11,10,321,115,52,30,3,4,0,3,0,0,15,227,35,68,61,19,13,14,25,11,5,3,258,0,10,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,35,78,64,23,14,14,24,11,5,6,270,0,0,0,0,0,0,0,0,0,4,4,150,135,91,29,21,10,28,11,5,22,502,341,39,22,0,4,0,0,0,0,10,423,80,36,25,8,3,12,0,0,0,3,164,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,90,35,31,8,4,12,3,0,0,3,177,0,0,0,0,0,0,0,0,0,0,0,431,73,49,10,4,10,3,0,0,16,601,768,24,12,0,0,4,3,0,0,39,852,87,16,11,0
10901,418,112,135,100,81,25,3,5,1060,0,0,0,0,0,0,0,0,0,0,3,147,199,465,122,144,123,93,35,8,12,1341,223,87,58,6,3,15,5,3,4,7,425,71,301,187,52,41,49,26,14,7,7,756,7,18,35,5,10,7,11,0,0,0,101,0,5,0,0,0,0,0,0,0,0,5,79,322,228,54,50,58,41,14,7,10,861,0,0,0,0,0,0,0,0,0,0,0,301,407,280,65,53,75,47,22,11,26,1284,404,56,35,9,9,4,4,3,0,17,534,127,100,60,6,13,6,10,4,0,5,334,13,25,48,9,9,5,14,6,0,4,123,0,0,0,0,0,0,0,0,0,0,4,138,121,108,21,21,13,25,10,0,8,459,0,0,0,0,0,0,0,0,0,0,0,543,183,140,22,24,12,25,13,0,25,987,680,40,14,3,5,6,0,0,0,16,765,146,26,11,0
10902,32,20,14,26,20,9,6,12,150,0,0,0,0,0,0,0,0,0,0,0,9,14,34,16,14,24,29,9,12,15,179,16,12,14,0,0,0,0,0,0,0,51,16,20,22,6,3,3,9,0,6,6,92,0,0,3,3,6,8,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,16,20,20,7,10,13,10,3,6,10,112,0,0,0,0,0,0,0,0,0,0,0,35,34,37,9,10,13,15,3,6,10,163,40,6,5,0,0,0,4,0,0,5,62,13,7,11,0,0,0,0,0,0,0,31,3,0,0,0,8,4,4,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,15,10,10,3,3,3,3,0,4,8,61,0,0,0,0,0,0,0,0,0,0,0,56,13,17,3,3,3,7,0,4,12,124,78,5,3,0,0,0,0,0,0,9,95,27,3,4,0
10903,62,26,26,36,51,14,4,8,238,0,0,0,0,0,0,0,0,0,3,3,40,37,83,30,29,41,67,12,8,18,366,58,17,25,0,0,0,0,0,0,9,123,14,57,60,17,14,20,12,4,0,5,200,0,0,6,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,56,64,17,11,22,12,7,0,10,211,0,0,3,0,0,0,0,0,0,0,0,78,78,89,17,12,22,19,12,0,16,336,159,18,14,0,0,0,0,3,0,4,202,37,20,12,0,0,3,4,0,0,3,84,0,3,0,0,3,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,39,27,14,0,0,5,3,0,4,4,111,0,0,0,0,0,0,0,0,0,0,0,201,47,31,0,8,6,9,5,4,9,314,376,21,3,3,0,0,0,0,0,14,428,42,4,8,0
11001,105,45,66,152,227,39,18,11,733,0,0,0,0,0,0,0,0,0,4,4,81,62,133,57,91,164,243,44,18,22,909,97,62,24,7,3,3,10,7,0,10,231,56,128,130,34,46,66,55,20,3,4,541,0,3,0,0,0,25,23,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,54,132,129,34,54,91,79,24,3,4,600,0,0,0,0,0,0,0,0,0,0,0,151,195,155,42,60,101,90,29,5,10,832,242,34,17,3,6,8,3,0,0,7,318,68,67,36,5,8,15,13,0,0,0,217,4,6,0,0,0,11,23,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,74,74,37,3,6,24,38,6,0,0,272,0,0,0,0,0,0,0,0,0,0,0,316,108,56,10,16,29,37,9,0,10,591,373,14,16,0,0,0,5,0,0,6,420,81,17,4,0
11002,21,9,27,41,43,20,23,6,215,0,0,0,0,0,0,0,0,0,14,14,38,44,54,11,34,46,52,18,25,24,354,59,27,15,0,0,0,5,0,0,3,120,25,41,28,15,10,4,22,21,10,9,178,0,12,4,0,5,3,0,0,5,3,23,0,0,0,0,0,0,0,0,0,3,3,25,54,34,19,13,6,22,24,11,14,211,0,0,0,0,0,0,0,0,0,15,15,84,79,48,19,15,9,26,29,8,26,338,180,23,10,0,0,3,5,0,0,9,229,26,31,27,3,0,0,0,3,0,3,94,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,36,27,3,0,4,0,3,0,4,100,0,0,0,0,0,0,0,0,0,10,10,208,61,34,8,0,5,3,4,0,20,340,311,13,7,0,0,0,0,0,0,22,362,34,16,3,0
11003,36,15,12,28,44,21,0,4,182,0,0,0,0,0,0,0,0,0,0,0,24,31,69,21,18,28,54,28,3,8,268,33,27,10,4,5,0,5,0,0,0,88,16,36,27,0,8,6,3,3,0,0,107,0,5,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,38,28,7,8,9,3,3,0,0,123,0,0,0,0,0,0,0,0,0,0,0,51,68,41,11,16,11,9,3,0,4,206,75,12,8,0,0,0,0,0,0,4,99,15,15,15,0,0,0,5,0,0,0,54,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,16,15,3,5,0,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,86,30,20,6,3,3,10,0,0,4,157,102,7,3,0,0,0,0,0,0,7,119,35,13,8,0
11004,273,119,179,199,230,62,29,23,1247,0,0,0,0,0,0,0,0,0,0,6,130,130,349,140,202,212,256,74,38,38,1567,146,73,40,5,16,3,8,3,4,6,315,52,183,207,44,41,50,59,21,14,8,685,4,12,15,9,14,28,14,3,3,6,105,0,0,0,0,0,0,0,0,0,0,0,57,195,225,51,59,75,71,21,19,13,787,0,0,0,0,0,0,0,0,0,0,0,200,269,266,60,76,86,71,29,17,25,1099,331,36,21,0,3,4,5,6,0,15,422,86,82,77,12,6,6,11,4,4,3,294,4,4,9,5,6,4,5,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,91,84,82,16,11,11,21,3,4,8,335,0,0,0,0,0,0,0,0,0,0,0,419,121,105,21,18,20,24,11,4,20,758,486,24,26,0,4,0,4,0,0,19,571,90,17,17,0
