SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10703,3,0,0,4,3058,3061,41,4,0,4,2787,2835,1648,68,92,5,3780,5586,3497,249,337,4,1621,5707,3736,325,704,42,1142,5944,4129,264,940,99,772,6198,4019,179,706,260,314,5475,2184,59,271,404,117,3032,564,14,41,372,29,1015,19814,1160,3088,1192,13616,38864,0,0,0,0,3020,3027,86,6,7,6,2605,2708,2278,169,129,3,3413,5994,3709,332,511,35,1522,6107,3925,413,1040,103,997,6483,4333,349,1242,337,620,6886,3722,175,982,802,249,5929,1626,53,415,1225,86,3397,284,8,79,1055,30,1455,19965,1502,4397,3572,12550,41983,5,0,0,4,6077,6090,130,10,4,4,5397,5548,3922,232,225,9,7188,11578,7208,582,844,40,3143,11815,7665,732,1740,151,2140,12433,8458,612,2182,436,1393,13081,7741,353,1682,1063,558,11401,3802,113,687,1626,202,6432,843,21,116,1430,60,2471,39775,2658,7487,4764,26163,80850
10704,0,0,0,0,4118,4123,72,4,0,3,5495,5571,2242,90,78,0,6984,9405,4974,251,436,16,2592,8266,5047,398,909,51,1926,8332,4880,331,1176,120,1409,7914,4157,216,888,287,583,6138,2590,108,373,453,195,3716,756,12,77,438,45,1330,24724,1407,3941,1361,23352,54790,4,0,0,0,4063,4072,123,6,0,0,5323,5449,3034,151,191,17,5668,9059,5331,359,607,47,2249,8588,5165,452,1349,108,1591,8668,4850,399,1634,395,1037,8314,3900,217,1370,865,423,6767,1997,69,555,1587,138,4342,380,14,137,1602,40,2176,24783,1657,5850,4621,20534,57441,3,0,0,0,8184,8196,196,9,4,3,10813,11024,5277,240,271,18,12660,18467,10299,607,1043,61,4844,16854,10217,844,2257,156,3521,16993,9733,726,2812,520,2446,16232,8057,431,2259,1153,1001,12909,4584,176,928,2035,337,8052,1137,23,219,2036,88,3503,49507,3065,9784,5983,43888,112228
10801,0,0,0,0,778,778,11,0,0,0,551,566,254,19,15,0,819,1112,638,57,79,0,584,1351,926,106,250,18,560,1857,1383,149,475,49,478,2538,2000,156,595,133,258,3143,1298,72,271,229,78,1951,313,10,66,229,17,633,6816,573,1744,659,4134,13918,0,0,0,0,730,729,20,0,0,0,495,514,382,47,44,0,802,1276,751,87,131,8,520,1501,979,120,316,39,456,1910,1592,164,603,152,300,2805,1909,133,629,403,152,3225,1001,35,251,691,38,2017,193,3,59,690,25,971,6826,588,2031,1982,3511,14941,0,0,0,0,1506,1509,28,0,0,0,1045,1078,636,62,59,3,1619,2385,1388,143,207,12,1099,2854,1898,226,567,53,1015,3760,2976,314,1076,201,783,5343,3911,288,1217,533,411,6366,2298,105,524,922,116,3967,502,17,123,911,45,1599,13646,1160,3775,2644,7640,28862
10802,7,0,0,0,1440,1451,40,3,4,0,1116,1161,561,46,27,0,1782,2410,1004,140,151,7,1075,2377,1300,168,359,29,991,2845,1953,250,752,88,932,3978,2453,238,821,222,478,4206,1332,70,357,284,116,2165,326,7,44,220,33,626,8972,916,2518,837,7966,21212,0,0,0,0,1326,1326,53,4,0,0,936,994,689,89,64,4,1486,2324,1102,161,222,16,974,2476,1468,219,483,71,801,3046,2194,250,871,269,689,4275,2169,174,811,582,289,4023,1006,40,300,831,66,2237,164,11,63,686,24,948,8837,943,2796,2470,6600,21644,11,0,0,0,2769,2780,88,12,4,0,2049,2153,1245,136,89,6,3271,4738,2103,300,373,17,2055,4852,2774,381,844,97,1795,5892,4149,498,1622,356,1619,8243,4618,409,1633,803,769,8231,2332,114,653,1113,189,4399,494,14,109,908,62,1579,17807,1859,5323,3306,14572,42862
10803,0,0,0,0,4,4,0,0,0,0,8,8,3,0,0,0,22,29,14,0,0,0,17,38,11,0,3,0,9,17,23,5,10,0,4,39,23,0,6,0,0,29,9,0,0,0,3,17,9,0,0,3,0,11,90,5,22,5,68,187,0,0,0,0,4,4,0,0,0,0,0,4,5,0,0,0,33,35,14,0,3,0,14,29,12,6,0,0,14,25,27,3,4,0,11,44,7,0,6,3,4,23,12,0,0,6,0,22,4,0,0,0,0,3,91,6,18,14,73,193,0,0,0,0,4,4,0,0,0,0,4,6,16,0,0,0,53,64,34,0,4,0,32,69,24,6,3,0,17,43,49,5,10,0,12,82,33,0,14,3,6,56,22,0,4,9,3,38,8,0,0,4,0,15,181,8,36,24,136,379
10804,3,0,0,3,2494,2504,32,0,0,0,1864,1899,1007,59,49,3,2528,3643,2283,175,240,5,1401,4108,2800,280,641,35,1156,4908,3306,295,998,87,867,5551,4325,277,1077,303,401,6386,2891,112,494,451,152,4104,805,15,86,430,35,1377,17445,1214,3587,1323,10906,34472,0,0,0,0,2433,2437,53,4,0,0,1905,1967,1378,99,117,6,2392,3999,2536,328,392,37,1259,4544,3018,399,963,106,1047,5537,3708,359,1398,328,725,6528,4110,249,1296,784,365,6805,2289,78,575,1500,146,4585,415,7,141,1444,36,2042,17512,1529,4885,4214,10309,38444,6,0,0,5,4929,4938,84,4,0,4,3770,3865,2384,155,170,14,4914,7637,4810,503,634,41,2661,8655,5820,677,1601,144,2204,10452,7017,656,2392,423,1593,12081,8436,526,2372,1091,766,13190,5178,191,1062,1951,301,8692,1219,25,225,1878,71,3414,34958,2742,8471,5540,21216,72918
10805,0,0,0,0,1532,1532,33,3,0,0,1167,1206,638,46,51,0,1628,2365,1170,136,160,7,975,2445,1602,230,399,17,920,3168,2395,241,802,96,767,4301,3113,245,877,232,407,4867,1780,96,355,330,122,2683,417,24,52,232,26,749,11158,1017,2692,900,7542,23313,0,0,0,0,1446,1445,54,8,0,0,987,1046,832,94,66,7,1582,2586,1369,177,238,20,953,2754,1790,248,594,82,778,3493,2655,252,985,289,569,4746,2945,197,818,633,233,4822,1305,40,358,1009,79,2792,212,4,70,859,28,1177,11163,1024,3123,2906,6654,24865,0,0,0,0,2974,2978,87,11,0,0,2154,2254,1471,143,111,5,3212,4950,2543,315,392,23,1930,5203,3398,476,990,95,1700,6659,5051,489,1787,385,1333,9040,6057,436,1687,865,644,9693,3087,143,717,1339,205,5477,627,30,121,1095,53,1926,22321,2043,5809,3808,14200,48177
10901,5,0,0,0,2079,2092,29,3,0,0,1893,1925,1196,60,68,0,2723,4045,2187,179,221,6,1288,3885,2247,234,446,25,929,3887,2521,244,596,69,661,4086,2408,166,552,186,313,3622,1315,59,223,248,105,1950,326,8,40,202,21,596,12233,950,2148,737,10016,26082,0,0,4,5,2036,2047,75,5,0,0,1885,1971,1545,122,113,8,2403,4191,2390,240,372,39,1166,4213,2340,281,656,77,827,4185,2547,236,909,211,479,4386,2214,171,753,528,196,3862,996,55,316,875,84,2320,172,0,55,745,38,1017,12278,1121,3179,2497,9122,28191,4,0,4,4,4119,4132,105,11,0,3,3778,3896,2744,179,173,15,5131,8236,4580,416,592,54,2454,8100,4585,517,1109,101,1759,8069,5066,478,1505,281,1141,8468,4620,335,1310,710,513,7487,2307,113,535,1126,191,4274,496,14,100,947,60,1611,24509,2066,5324,3234,19140,54274
10902,0,0,0,0,369,369,9,0,0,0,349,359,223,11,11,0,497,738,401,25,41,4,230,701,501,45,106,3,196,852,609,67,147,17,199,1039,556,52,124,46,87,860,292,12,51,38,30,425,68,4,0,36,11,127,2658,209,475,148,1976,5466,0,0,0,0,338,338,14,0,0,0,278,292,297,25,15,0,392,730,407,21,38,7,202,674,525,40,101,7,139,815,606,47,137,51,131,971,481,19,94,110,40,753,237,3,20,163,8,434,29,0,7,122,5,166,2601,155,419,464,1533,5170,0,0,0,0,706,706,20,0,0,0,630,659,523,33,28,0,896,1475,805,42,82,10,432,1369,1027,83,205,15,335,1667,1216,107,285,63,333,2010,1037,68,217,152,128,1606,526,20,75,207,34,860,102,8,9,163,12,288,5259,367,900,607,3506,10636
10903,0,0,0,0,1152,1152,21,0,3,0,842,867,548,30,16,4,1355,1953,1115,81,96,3,649,1941,1396,164,309,20,609,2485,1922,149,500,75,522,3162,2379,185,626,188,281,3656,1348,69,212,291,89,2016,375,14,36,207,30,661,9101,687,1802,783,5519,17893,0,0,0,0,1103,1104,32,5,0,0,775,807,746,53,46,0,1172,2023,1279,113,161,9,597,2159,1508,171,383,53,480,2588,2152,174,585,166,301,3378,2203,135,483,468,117,3400,1075,32,186,786,49,2136,165,10,31,623,24,855,9165,688,1878,2108,4607,18449,0,0,0,0,2251,2253,54,3,3,0,1614,1672,1296,86,63,6,2530,3976,2399,189,262,11,1247,4106,2906,330,687,68,1082,5078,4070,327,1088,241,817,6542,4581,316,1109,652,395,7063,2423,98,406,1077,137,4148,541,20,65,833,55,1514,18267,1375,3683,2896,10122,36343
11001,0,0,0,3,1299,1300,42,4,0,0,1264,1314,658,36,29,0,1463,2178,1114,80,110,7,646,1949,1221,97,229,5,483,2033,1424,122,355,49,451,2399,1367,73,305,87,203,2030,819,35,117,156,80,1207,211,4,15,92,4,333,6852,458,1164,394,5883,14746,3,3,0,4,1495,1504,53,5,0,3,1291,1357,867,71,48,7,1347,2339,1140,85,142,20,651,2041,1304,119,311,41,487,2265,1492,126,416,129,343,2508,1218,77,367,290,160,2110,666,31,156,470,73,1396,98,0,31,422,13,566,6840,518,1483,1387,5857,16086,3,3,0,6,2789,2800,99,3,0,3,2557,2672,1527,106,73,7,2811,4518,2251,172,249,23,1291,3993,2520,220,547,53,967,4301,2914,241,774,172,796,4900,2582,151,671,375,360,4141,1484,73,274,627,148,2610,306,4,50,518,15,897,13693,972,2640,1778,11744,30827
11002,0,3,0,3,1045,1048,30,7,0,0,869,897,514,26,23,4,1245,1814,934,87,103,8,682,1817,1234,134,256,10,643,2273,1610,159,486,52,537,2849,1801,146,523,157,289,2924,1110,69,174,222,105,1676,250,11,31,137,11,442,7481,642,1601,588,5428,15739,0,0,0,0,1109,1115,46,0,0,0,750,798,641,71,41,6,1112,1879,983,109,139,20,677,1929,1407,131,356,48,497,2449,1684,172,561,157,343,2919,1670,113,451,402,167,2809,858,29,164,656,48,1764,109,8,36,558,24,732,7404,641,1758,1852,4735,16381,0,3,0,0,2148,2158,69,3,0,0,1622,1698,1159,104,69,9,2361,3694,1915,194,240,26,1363,3746,2641,266,618,62,1140,4723,3298,336,1054,216,874,5768,3470,259,972,558,458,5731,1967,97,340,876,152,3436,358,12,67,692,38,1176,14881,1278,3362,2440,10160,32125
11003,0,0,0,0,644,645,11,5,0,0,727,744,465,37,19,0,1027,1541,762,51,61,3,516,1398,842,75,142,3,491,1559,981,105,228,44,403,1763,807,76,187,86,122,1279,426,23,55,129,46,680,85,3,13,64,13,183,4391,369,702,345,3997,9801,0,0,0,0,673,677,33,3,0,0,659,701,557,40,26,3,1003,1634,788,72,75,18,484,1437,927,83,120,20,359,1514,1003,115,233,94,255,1708,703,60,155,217,72,1203,290,7,61,330,21,706,46,5,4,215,12,278,4362,386,664,895,3545,9852,6,4,0,0,1323,1327,43,4,0,3,1392,1443,1020,73,40,9,2036,3175,1556,126,137,23,998,2839,1776,156,256,30,851,3066,1987,224,459,142,659,3474,1511,135,343,301,191,2482,726,29,111,457,68,1386,128,3,16,283,25,457,8755,755,1368,1239,7538,19647
11004,3,0,0,0,2767,2771,61,3,3,0,2143,2210,1562,96,65,3,3377,5107,2606,220,281,9,1566,4684,2726,267,609,33,1227,4866,2957,267,804,96,898,5027,2928,272,721,239,447,4604,1764,76,280,346,135,2602,454,15,37,264,42,817,15066,1219,2803,987,12616,32688,0,0,0,0,2491,2493,114,18,3,0,2057,2189,1966,166,134,7,3181,5452,2800,296,382,41,1561,5076,2801,343,745,92,1095,5071,3107,330,1039,317,625,5413,2683,178,791,720,250,4619,1377,48,352,1248,90,3116,214,7,60,973,76,1329,15072,1386,3501,3393,11414,34769,5,0,0,0,5260,5271,175,19,6,0,4201,4401,3531,264,201,8,6554,10560,5401,517,663,50,3127,9762,5528,612,1350,124,2322,9937,6062,597,1845,410,1527,10440,5613,446,1510,958,704,9223,3144,126,627,1588,223,5713,675,25,98,1239,115,2144,30138,2602,6298,4384,24033,67450
11101,0,0,0,0,3821,3825,48,0,0,0,3492,3544,1895,82,88,0,4750,6815,4389,293,481,20,2392,7583,4755,452,956,44,1781,7984,4820,347,1180,135,1300,7778,4889,225,980,302,461,6863,2938,101,391,541,123,4083,786,15,69,443,21,1336,24525,1518,4154,1483,18141,49825,3,0,0,0,3528,3536,72,7,0,3,3178,3266,2614,161,159,9,4192,7137,4748,431,673,52,2166,8070,4876,499,1295,125,1507,8297,5020,409,1759,413,884,8486,4540,270,1441,1136,336,7727,2343,85,670,1740,111,4950,430,16,143,1649,46,2285,24646,1885,6147,5119,15952,53753,5,0,5,0,7350,7361,124,12,0,5,6674,6816,4515,248,252,9,8942,13956,9139,725,1155,75,4557,15650,9626,955,2250,164,3290,16282,9840,754,2937,546,2181,16266,9429,495,2427,1436,800,14591,5279,185,1059,2273,232,9036,1215,32,218,2090,72,3617,49170,3399,10301,6604,34095,103573
11102,0,0,0,0,2446,2457,59,3,0,0,2407,2469,1569,95,68,3,3146,4873,2770,200,286,7,1501,4771,2890,301,605,37,1126,4964,3193,254,820,115,777,5163,3472,176,741,246,336,4970,2150,82,317,341,102,2992,544,15,64,363,31,1027,16653,1126,2897,1124,11876,33682,0,0,0,0,2381,2386,115,3,0,0,2134,2260,2108,151,125,8,2748,5140,2914,289,410,37,1349,4997,2983,340,846,109,936,5217,3382,283,1142,289,549,5641,3311,166,971,708,239,5398,1607,62,433,1211,111,3417,288,9,83,1184,40,1602,16708,1302,4010,3536,10491,36054,0,6,0,0,4827,4837,175,10,3,0,4538,4726,3674,241,186,14,5900,10014,5689,487,697,48,2854,9773,5875,643,1456,142,2067,10181,6570,535,1960,400,1325,10800,6784,344,1715,948,581,10368,3757,143,743,1557,216,6413,833,24,146,1549,69,2625,33361,2429,6907,4657,22375,69737
11103,10,0,0,3,5152,5164,100,3,4,5,7266,7380,3099,174,176,3,10643,14097,6175,422,714,28,4103,11442,5717,561,1332,73,2956,10635,5563,462,1643,193,2068,9930,4951,332,1445,357,929,8013,2881,123,587,579,292,4462,850,25,111,585,59,1632,29334,2108,6002,1833,33466,72748,5,0,0,0,5098,5098,184,10,10,5,7293,7494,4053,270,277,18,9311,13923,6390,577,1021,54,3642,11681,5975,665,1887,186,2382,11093,5506,547,2307,577,1503,10436,4572,277,1959,1235,661,8699,2280,90,815,1990,236,5408,452,14,220,2195,120,3003,29411,2446,8495,6264,30228,76841,14,0,0,3,10246,10265,282,10,11,11,14554,14866,7148,447,448,25,19957,28022,12570,998,1726,86,7740,23119,11688,1226,3213,265,5338,21725,11066,1008,3950,776,3570,20370,9519,610,3408,1590,1590,16713,5159,216,1403,2568,521,9872,1301,39,333,2780,184,4635,58745,4558,14499,8095,63694,149592
11201,0,0,0,7,2277,2284,18,0,0,0,1719,1736,830,54,52,7,3510,4455,2361,149,296,13,2406,5223,2786,268,662,33,1769,5520,3170,293,1033,95,1415,6004,3582,263,1219,211,692,5972,1893,65,417,334,138,2850,540,20,70,312,39,976,15176,1109,3756,1005,13972,35018,0,0,0,0,2110,2110,46,0,0,0,1804,1848,1187,78,84,3,3751,5107,2693,253,429,21,2347,5731,3066,381,1024,91,1722,6280,3307,323,1483,257,1199,6562,3235,206,1487,706,482,6122,1417,54,485,1116,102,3182,309,9,119,1133,43,1614,15274,1302,5109,3332,13553,38565,0,0,0,5,4389,4398,72,4,0,0,3519,3589,2018,128,142,5,7265,9561,5047,405,725,32,4747,10956,5856,649,1683,125,3487,11801,6477,613,2514,349,2611,12569,6814,467,2705,922,1181,12094,3316,116,904,1452,239,6029,845,30,185,1446,83,2598,30452,2412,8860,4334,27523,73582
11202,0,0,0,0,2201,2203,39,5,0,0,1793,1834,854,62,58,0,2583,3566,1732,141,208,11,1620,3715,2051,241,546,30,1618,4493,2690,307,1019,88,1314,5421,2747,261,866,230,664,4768,1418,84,318,231,159,2204,392,15,46,227,32,712,11931,1113,3062,827,11984,28917,0,0,0,0,2018,2023,72,9,3,0,1666,1750,1134,119,85,3,2431,3771,1986,223,392,33,1529,4160,2218,293,761,113,1382,4769,2738,299,1196,298,963,5495,2511,187,1060,580,419,4762,1089,50,390,880,113,2516,211,8,69,859,38,1183,11962,1185,3949,2771,10562,30430,6,0,0,0,4221,4226,118,9,3,4,3458,3587,1992,181,143,9,5015,7335,3720,367,594,46,3148,7875,4268,533,1307,147,3000,9265,5429,609,2217,386,2279,10913,5259,448,1922,815,1085,9529,2503,129,706,1114,265,4723,603,22,119,1083,75,1893,23891,2301,7008,3601,22547,59349
11203,0,0,3,0,2576,2578,22,0,5,4,2089,2116,1077,42,53,5,3003,4179,2825,170,268,13,1976,5247,3188,299,716,16,1591,5814,3578,321,1202,123,1282,6509,4006,294,1297,283,672,6552,2621,117,600,449,170,3955,832,29,112,490,65,1527,18157,1265,4252,1376,13428,38478,0,0,0,0,2534,2536,50,8,0,0,1928,1983,1560,109,100,3,2907,4687,3259,293,424,43,1902,5917,3323,419,1037,116,1407,6297,3832,426,1744,368,1133,7509,3714,297,1673,912,472,7061,2077,68,674,1542,153,4518,465,15,187,1590,61,2319,18269,1643,5838,4580,12497,42828,0,0,5,4,5108,5118,70,8,7,4,4019,4096,2637,152,151,10,5915,8868,6084,464,687,53,3872,11161,6514,714,1752,132,2995,12115,7408,753,2954,490,2416,14018,7718,592,2963,1198,1147,13616,4700,183,1271,1987,326,8467,1293,43,299,2082,126,3844,36424,2911,10091,5953,25930,81307
11301,0,0,0,0,1654,1658,40,0,0,0,1382,1419,1145,54,46,6,2175,3421,1796,121,127,3,886,2933,1921,172,301,28,669,3096,2113,168,388,68,453,3186,1567,116,325,131,220,2359,921,41,114,163,65,1309,289,10,11,146,28,477,9797,682,1310,544,7524,19862,4,0,0,0,1545,1547,86,5,0,0,1208,1303,1356,69,58,14,1768,3273,1836,152,192,28,743,2958,1949,192,347,83,512,3079,2024,178,407,196,295,3088,1401,77,290,400,130,2294,741,22,105,621,29,1522,119,0,18,659,4,803,9522,701,1425,2001,6242,19886,3,0,0,4,3193,3205,126,8,0,0,2590,2728,2506,123,100,21,3938,6694,3634,272,321,29,1633,5889,3872,363,645,109,1182,6178,4138,343,786,258,745,6275,2969,186,620,530,349,4660,1663,66,223,780,98,2832,398,10,34,806,35,1286,19317,1377,2734,2546,13769,39743
11302,0,0,0,0,407,407,12,0,0,0,343,354,222,12,9,0,486,733,411,34,43,0,340,834,497,58,107,5,261,930,655,58,217,20,211,1157,645,49,134,50,85,971,383,16,72,95,43,602,77,0,9,55,11,150,2901,230,591,230,2192,6139,0,0,0,0,416,416,10,5,0,0,288,303,280,21,8,0,427,734,482,48,39,8,285,861,525,49,139,27,173,910,672,55,172,57,106,1065,584,32,137,144,57,949,281,12,56,190,19,549,40,0,12,198,5,251,2868,221,563,613,1772,6044,0,0,0,0,822,822,21,4,0,0,630,659,502,29,23,0,913,1469,893,87,84,8,627,1689,1016,113,242,31,435,1845,1329,116,390,71,325,2223,1229,82,274,195,147,1919,660,23,122,288,59,1150,114,0,18,253,12,398,5763,456,1155,841,3965,12182
11303,12,0,0,0,3312,3322,89,11,5,0,3210,3318,2068,110,72,3,4167,6418,3410,232,292,14,1739,5684,3347,307,599,36,1276,5570,3634,312,791,97,934,5769,3525,221,731,221,440,5145,1984,78,294,351,153,2863,529,17,49,323,41,962,18601,1288,2835,1054,15285,39058,8,0,0,0,3102,3107,153,15,4,5,3147,3325,2446,170,131,5,3625,6383,3505,332,364,39,1547,5787,3401,357,856,122,1016,5756,3723,338,1113,318,664,6155,3203,207,871,757,270,5307,1504,61,287,1287,114,3250,295,13,79,1169,40,1606,18239,1500,3700,3713,13523,40678,17,0,0,0,6410,6430,246,31,6,5,6357,6641,4514,278,202,11,7788,12801,6917,561,650,58,3284,11477,6755,670,1455,158,2292,11324,7357,643,1912,418,1599,11928,6730,431,1601,983,713,10453,3483,139,580,1639,269,6117,830,34,129,1494,86,2566,36843,2782,6534,4764,28809,79734
11401,0,0,3,0,2846,2858,58,0,3,0,2444,2510,1498,117,76,4,3866,5561,2872,258,327,11,2022,5490,3152,324,810,37,1658,5988,4502,361,1310,154,1359,7690,5605,349,1387,406,616,8361,3310,182,566,602,200,4848,793,24,103,460,41,1419,21791,1616,4583,1670,15059,44722,0,0,0,3,2588,2596,82,6,0,0,2155,2241,1916,197,116,23,3205,5453,3044,315,469,32,1755,5618,3379,419,1069,131,1298,6289,4890,412,1653,397,993,8351,5352,267,1471,1115,487,8694,2485,95,587,1660,144,4972,400,11,142,1484,45,2082,21545,1729,5511,4840,12670,46296,3,0,8,3,5440,5453,135,13,3,0,4595,4747,3414,308,195,22,7070,11007,5920,574,796,45,3775,11112,6529,746,1882,166,2950,12278,9389,778,2967,547,2356,16036,10956,614,2862,1519,1106,17051,5793,275,1147,2260,343,9819,1192,38,241,1940,88,3504,43336,3345,10096,6509,27726,91019
11402,0,0,0,0,1483,1482,22,0,0,0,1076,1097,869,18,27,0,1409,2324,1658,78,124,5,715,2579,1999,163,352,22,671,3210,2219,140,479,64,496,3405,2521,124,464,143,307,3562,1782,70,235,222,109,2423,460,4,31,212,34,751,11539,605,1715,666,6312,20835,0,0,0,0,1475,1474,38,0,0,0,1011,1050,1127,39,55,0,1192,2413,1781,102,224,10,638,2756,2165,194,550,60,554,3525,2299,179,739,164,452,3834,2532,132,777,481,315,4231,1342,46,366,849,143,2749,187,6,79,699,44,1014,11473,705,2786,2265,5823,23058,0,0,0,0,2957,2961,60,0,0,0,2083,2144,1995,56,80,0,2608,4741,3446,179,348,14,1351,5335,4165,362,904,80,1226,6739,4519,325,1218,228,951,7240,5048,253,1240,623,621,7792,3121,113,607,1075,253,5175,647,14,112,909,77,1765,23015,1311,4506,2933,12131,43894
11501,3,0,4,3,5527,5537,33,0,0,0,4760,4798,2190,42,61,3,4485,6790,8902,218,339,17,1436,10910,8770,312,592,43,808,10526,7656,183,630,90,404,8967,6327,161,470,204,199,7355,3294,61,177,378,84,3997,826,9,45,433,25,1336,38008,993,2312,1169,17730,60214,4,0,5,0,4974,4981,90,0,0,0,4234,4324,3284,91,122,0,3508,7009,10109,309,577,39,1203,12237,9017,401,1032,111,740,11300,7531,269,1064,342,439,9646,5733,169,903,1010,257,8073,2352,66,392,1583,125,4514,449,16,111,1633,57,2262,38566,1319,4201,4723,15534,64341,10,0,5,3,10505,10517,127,5,8,0,8986,9121,5474,135,186,4,7995,13800,19007,525,917,53,2644,23147,17792,714,1621,149,1549,21822,15184,450,1696,437,840,18612,12059,335,1374,1212,448,15426,5645,124,569,1960,209,8512,1276,27,148,2070,85,3603,76571,2314,6518,5890,33261,124552
