SA3_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
12102,407,45,111,0,0,562,115,8,19,0,0,139,83,6,23,0,0,115,132,5,41,0,0,178,170,6,57,0,0,237,532,38,238,3,0,816,631,60,333,0,0,1020,1241,117,965,0,0,2324,1072,124,581,0,0,1780,1869,185,291,0,0,2341,2016,88,139,0,0,2246,479,26,134,0,0,635,8738,705,2937,0,0,12393
12103,792,27,119,0,0,936,120,4,17,0,0,143,94,9,33,0,0,132,127,6,44,0,0,172,147,5,41,0,0,192,520,20,151,5,0,685,452,25,170,0,5,649,953,44,504,15,4,1523,742,28,522,7,0,1308,1615,62,598,12,0,2287,5978,137,436,5,0,6559,845,26,165,0,0,1037,12376,397,2788,43,3,15615
12104,220,105,278,0,0,613,19,16,48,0,0,81,11,16,46,0,0,71,16,17,73,0,0,108,31,12,105,0,0,150,109,57,318,3,0,489,72,64,354,0,0,493,142,143,792,5,0,1083,92,104,687,0,0,878,197,228,957,0,0,1380,1507,742,1155,6,3,3410,205,101,275,0,0,583,2625,1604,5094,13,4,9345
12201,150,49,69,0,0,268,18,5,20,0,0,41,23,0,15,0,0,38,26,13,21,0,0,63,22,4,27,0,0,58,83,22,70,3,0,179,66,32,76,0,0,170,169,60,188,3,0,422,130,64,171,0,0,363,276,108,243,7,0,636,1376,325,416,6,0,2114,177,48,77,0,0,302,2509,735,1394,18,5,4655
12202,357,21,40,3,0,422,79,10,8,0,0,88,60,6,10,0,0,71,85,12,18,0,0,116,114,18,20,0,0,155,326,38,60,5,0,426,286,41,76,3,0,408,619,78,163,5,0,867,530,66,132,3,0,723,1163,98,194,4,4,1459,2526,150,104,5,3,2789,506,55,45,0,0,613,6647,591,880,19,13,8148
12203,655,42,184,0,0,876,150,11,52,0,0,216,123,10,60,0,0,195,170,22,80,0,0,262,250,17,122,0,0,385,645,33,367,0,0,1048,680,46,478,4,0,1204,1295,89,1023,0,3,2414,1206,79,915,3,0,2210,2550,169,953,8,0,3678,5676,203,571,0,3,6462,894,45,289,0,5,1226,14286,765,5081,19,14,20170
12301,318,12,3,0,0,338,118,7,0,0,0,128,96,6,0,0,0,103,158,7,4,0,0,166,273,5,0,0,0,280,810,39,9,0,0,856,1118,67,8,0,0,1192,2670,86,13,0,0,2774,2531,49,4,0,0,2588,2059,19,8,0,0,2084,1009,3,4,0,0,1015,659,16,9,0,0,678,11830,320,55,0,5,12212
12302,777,86,22,0,0,889,238,22,4,0,0,264,217,40,11,0,0,273,413,71,20,0,0,504,551,84,18,0,0,660,1876,341,113,0,3,2337,2506,516,163,0,0,3191,5029,637,168,0,10,5843,3529,214,47,0,0,3787,2358,106,29,0,0,2494,1149,57,28,0,0,1230,1341,124,54,0,3,1519,19974,2312,697,0,19,22996
12303,225,0,4,0,0,227,79,0,0,0,0,87,63,3,0,0,0,66,124,3,0,0,0,132,148,3,0,0,0,150,532,10,3,0,4,552,731,24,3,0,0,761,1520,11,3,0,0,1543,1267,10,3,0,4,1278,1096,0,5,0,0,1104,726,0,0,0,0,722,417,4,4,0,0,426,6931,76,23,6,8,7042
12401,554,15,8,0,0,579,216,5,6,0,0,226,158,4,5,0,0,166,320,11,5,0,0,336,398,4,5,0,0,406,1176,18,21,0,0,1217,1579,31,13,0,0,1624,2769,33,14,3,0,2820,1758,15,5,0,0,1781,1401,10,8,0,0,1422,699,8,3,0,3,713,521,14,6,0,0,544,11549,178,91,4,6,11832
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,651,64,33,0,0,752,198,22,15,0,0,229,174,19,9,0,0,204,347,39,24,0,0,404,440,61,33,0,0,538,1456,214,190,0,0,1862,2154,350,339,0,4,2845,4531,552,230,0,0,5312,3888,210,75,0,0,4178,3035,105,32,0,0,3171,1509,42,14,0,0,1565,1144,80,40,0,0,1268,19526,1755,1034,8,16,22330
12404,170,22,0,0,0,197,39,6,4,0,0,49,45,10,3,0,0,58,90,12,0,0,0,102,90,24,5,0,0,127,357,61,15,0,0,432,463,110,19,0,0,582,902,137,4,0,0,1043,672,46,0,0,0,719,571,24,3,0,0,599,333,5,3,0,0,345,253,24,5,0,0,282,3991,483,62,0,6,4532
12405,238,19,8,0,0,262,94,3,0,0,0,101,72,9,0,0,0,82,116,13,3,0,0,136,227,17,12,0,0,253,617,92,24,0,0,733,861,178,43,0,0,1084,1491,343,20,0,0,1860,974,96,11,0,0,1076,658,48,8,0,0,711,258,21,5,0,0,281,421,56,9,0,0,485,6018,892,141,0,6,7053
12501,267,63,172,3,0,510,66,15,33,0,0,112,45,9,39,0,0,100,64,12,71,0,0,148,112,21,106,0,0,232,269,85,330,0,0,685,261,104,640,0,0,1010,555,225,1534,4,3,2314,387,209,989,0,8,1591,568,202,538,4,5,1324,501,100,272,0,0,871,318,70,290,0,0,680,3411,1124,5008,10,23,9581
12502,336,87,34,0,0,458,53,15,6,0,0,77,55,23,10,0,0,90,61,31,17,0,0,115,132,46,20,0,0,195,293,131,70,0,0,494,314,160,147,0,0,621,654,366,417,0,0,1442,516,344,291,0,0,1153,999,415,137,0,0,1553,1378,253,70,0,0,1701,371,115,74,0,0,563,5165,1995,1292,3,5,8457
12503,563,91,79,0,0,732,119,20,20,0,0,163,126,19,29,0,0,178,203,37,45,0,0,288,273,59,78,4,0,414,819,183,321,5,0,1328,1037,231,504,4,4,1778,1903,564,597,8,4,3077,1566,388,187,7,6,2142,1795,298,92,5,5,2196,1030,142,52,0,0,1225,944,189,153,0,0,1286,10391,2225,2162,30,16,14816
12504,389,82,206,0,0,677,100,35,48,0,0,177,73,23,52,0,0,153,121,36,75,0,0,233,167,43,133,0,0,345,506,177,478,3,0,1163,631,242,913,4,3,1796,1103,611,1815,11,4,3543,1007,496,745,4,4,2256,1517,334,354,6,0,2211,1267,171,194,0,0,1639,512,176,316,3,0,1011,7386,2437,5321,24,19,15198
12601,348,28,50,0,0,427,55,13,4,0,0,69,37,3,4,0,0,47,63,7,19,0,0,88,81,11,22,0,0,107,194,31,65,0,0,295,235,34,110,0,0,381,450,59,311,0,0,827,398,54,280,0,3,741,704,90,233,0,3,1025,1544,91,98,0,0,1743,328,21,77,0,3,434,4438,441,1277,0,12,6173
12602,599,137,215,3,0,957,85,32,50,0,0,163,90,14,35,0,0,147,130,32,75,0,0,239,161,45,114,0,0,322,453,131,359,0,4,948,396,153,547,0,0,1102,910,363,1416,4,0,2693,689,320,996,0,0,2005,1291,463,783,3,0,2545,3262,531,388,0,3,4184,717,141,293,0,0,1146,8791,2362,5274,16,4,16445
12701,613,27,9,0,4,650,172,3,0,0,0,178,137,17,4,0,0,157,230,10,0,0,0,239,347,27,0,0,0,373,1085,71,12,0,0,1170,1468,129,14,0,9,1616,3704,295,15,0,15,4032,3961,190,11,0,25,4186,3478,113,9,0,7,3609,1515,44,9,0,3,1576,1191,69,7,0,0,1265,17907,994,93,3,68,19063
12702,859,96,80,0,0,1036,219,37,31,0,0,291,205,22,20,0,0,253,306,55,48,0,0,417,455,54,69,0,0,573,1295,208,258,0,4,1770,1400,283,242,0,0,1924,2440,441,186,0,5,3076,1648,216,48,0,0,1920,1727,125,42,0,3,1902,918,55,35,0,0,1013,1065,122,78,0,3,1274,12547,1723,1136,4,25,15434
12703,520,67,62,0,0,653,133,20,29,0,0,183,121,22,26,0,0,172,196,36,57,0,0,288,281,45,80,0,0,405,859,161,302,0,0,1321,1115,226,428,0,0,1769,2391,506,451,0,5,3349,2022,288,124,0,6,2442,2274,144,84,0,5,2507,1111,58,52,0,0,1231,860,97,127,0,0,1079,11899,1661,1811,3,18,15389
12801,481,91,107,0,0,686,123,23,37,0,0,179,85,20,42,0,0,150,123,42,54,0,0,229,174,49,94,0,0,321,508,118,273,0,0,897,537,155,408,3,0,1106,1101,311,807,0,3,2225,1009,316,609,5,5,1940,1879,466,432,0,3,2785,3232,383,238,3,0,3862,697,128,180,3,0,1010,9963,2107,3288,17,12,15382
12802,477,61,72,0,0,614,140,21,16,0,0,174,129,21,26,0,0,169,192,24,29,3,0,251,272,26,55,0,0,349,781,110,137,0,0,1024,909,145,275,0,0,1328,1912,334,696,0,0,2948,1839,301,399,0,0,2537,3183,417,210,0,0,3811,2459,213,92,0,0,2763,682,82,89,0,0,859,12959,1751,2097,7,4,16823
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
