SA3_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
10304,75,0,0,0,75,3,0,77,3212,341,47,20,3622,17,16,34,3653,117,6,3778,3851,383,88,33,4349,27,3,23,4380,117,6,4503,498,43,49,16,596,0,0,0,598,22,0,616,39,0,10,26,76,10,0,10,81,6,7,93,7595,769,190,92,8646,47,18,65,8713,260,25,8994,20,9,5,0,31,4,0,4,37,4,0,45,74,13,0,5,96,3,0,7,101,0,0,105,98,24,3,5,131,9,0,12,142,10,0,150,7692,792,193,94,8775,57,21,77,8854,269,25,9142,1256,188,56,48,1547,20,13,33,1579,181,6,1768,4,0,0,15,23,0,0,0,23,0,33,52,8959,980,248,164,10344,75,33,109,10452,448,63,10963
10401,18,0,0,0,21,9,0,27,1444,238,33,10,1723,20,0,21,1747,123,5,1871,1917,360,50,11,2338,18,11,30,2369,164,14,2548,195,48,30,0,275,0,0,0,279,17,0,293,19,0,3,29,49,4,0,5,55,12,0,69,3574,653,120,54,4396,43,14,53,4452,322,18,4788,32,12,3,7,46,5,0,8,55,9,0,64,45,12,0,0,53,13,7,20,71,0,0,75,76,16,3,7,100,20,6,27,130,8,0,140,3647,674,114,61,4494,67,23,87,4580,330,18,4929,763,195,40,38,1030,47,28,74,1108,280,9,1392,9,0,0,4,15,0,0,0,15,0,30,54,4416,866,158,105,5547,112,47,164,5701,609,62,6379
10402,97,0,0,4,105,23,0,125,3127,586,87,22,3823,38,27,57,3885,259,10,4154,4014,979,109,44,5147,34,26,62,5205,253,6,5475,391,60,55,3,515,0,0,0,515,17,0,534,51,15,0,61,126,0,0,0,126,5,11,139,7588,1645,249,132,9610,67,54,127,9733,539,29,10298,56,12,4,0,70,18,0,18,88,7,0,99,92,22,0,6,117,14,8,17,137,19,0,156,145,33,4,6,188,32,8,32,225,29,0,256,7732,1677,253,132,9799,99,60,159,9959,565,29,10552,1336,440,78,72,1935,80,31,112,2042,615,8,2668,20,3,0,20,41,0,0,0,41,4,50,99,9094,2118,334,230,11773,171,95,269,12040,1195,85,13314
10501,13,0,0,0,13,0,0,17,811,49,20,6,889,0,0,6,899,38,0,928,753,62,22,10,846,0,0,0,846,49,3,895,98,0,13,0,117,0,0,0,117,4,0,120,19,0,0,17,38,0,0,0,38,0,0,37,1678,122,62,29,1892,0,0,6,1897,90,6,1988,10,0,0,0,11,7,3,8,21,0,0,21,8,0,0,0,11,0,11,11,18,5,0,25,21,0,0,0,24,7,12,14,37,5,0,44,1696,120,65,29,1912,9,13,22,1933,92,6,2035,326,65,10,24,421,27,0,28,457,131,5,585,0,0,0,6,5,0,0,0,5,0,23,27,2017,184,71,61,2337,41,17,51,2388,224,34,2644
10502,8,0,0,0,8,0,0,11,569,49,29,10,650,5,4,11,660,44,0,699,505,64,19,5,597,7,0,7,600,26,0,631,94,13,6,0,120,0,0,0,120,4,0,120,3,0,0,11,22,0,0,0,22,3,0,30,1176,132,55,28,1389,14,4,20,1406,78,7,1487,6,5,0,0,8,0,0,0,10,0,0,10,20,11,0,0,26,0,0,0,29,5,0,37,30,8,0,0,34,5,0,5,39,5,0,44,1205,142,56,28,1428,13,4,18,1448,78,7,1531,314,36,18,11,376,19,14,28,413,115,6,527,0,0,0,4,8,0,0,0,8,0,3,11,1520,178,68,44,1813,29,18,51,1865,199,14,2075
10503,60,0,0,0,60,3,0,66,3348,307,63,34,3753,34,10,47,3799,116,0,3924,3549,419,66,34,4069,31,8,34,4106,120,6,4238,486,64,81,0,627,3,0,3,634,15,0,652,75,0,0,46,126,5,0,5,132,0,12,149,7456,790,218,115,8584,73,19,91,8678,256,27,8953,29,6,5,0,37,10,0,10,51,3,4,56,79,8,0,0,92,7,0,7,98,12,0,113,109,15,4,0,126,15,0,15,145,17,3,167,7567,807,221,119,8711,89,19,105,8819,271,30,9119,1189,191,32,57,1472,54,11,64,1528,345,0,1880,13,0,0,9,20,0,0,0,20,5,36,59,8766,996,255,185,10206,137,28,170,10374,618,67,11059
10601,172,0,0,0,173,20,0,196,3343,368,139,15,3866,44,5,49,3917,223,7,4146,5091,657,170,53,5969,45,17,64,6034,252,12,6296,790,131,130,15,1070,6,0,6,1075,40,5,1122,79,3,7,66,161,0,4,4,165,7,26,196,9311,1157,448,150,11067,100,24,121,11184,526,47,11762,52,7,7,0,70,15,3,19,88,10,4,99,142,11,0,3,152,0,4,4,158,24,0,179,197,21,7,3,227,12,3,20,244,34,4,278,9507,1177,455,154,11288,113,32,139,11430,556,53,12039,2337,324,126,81,2875,85,14,103,2971,495,0,3470,18,0,0,13,34,0,0,0,34,4,33,69,11860,1510,590,245,14199,199,46,242,14434,1052,83,15578
10602,261,11,0,11,268,30,0,297,3992,460,126,33,4601,52,9,61,4658,226,9,4895,5343,690,122,39,6193,42,7,51,6249,184,9,6437,792,107,120,13,1030,10,0,10,1042,34,0,1079,31,13,0,35,83,0,0,0,83,3,8,97,10162,1267,366,115,11906,104,16,123,12036,449,29,12505,84,15,5,0,99,16,0,16,114,7,0,123,198,15,6,6,223,10,5,14,235,9,0,250,282,25,8,5,322,27,5,29,353,15,0,369,10443,1292,370,119,12231,132,21,153,12385,460,29,12873,1987,340,109,68,2504,62,9,79,2583,341,15,2936,17,10,0,12,36,5,0,5,42,0,31,78,12447,1643,485,199,14776,197,31,232,15001,808,77,15881
10603,159,5,0,6,168,19,0,189,2340,327,79,31,2778,36,3,40,2818,169,3,2990,3405,506,92,36,4035,45,11,54,4090,204,17,4307,429,77,84,15,610,19,0,16,634,39,3,681,43,12,0,53,108,0,0,0,108,8,15,129,6221,922,258,131,7531,96,18,117,7650,428,29,8104,51,0,0,0,57,8,0,8,64,3,0,71,101,5,7,9,117,3,0,6,121,10,0,130,152,9,5,11,177,12,0,15,185,11,0,198,6374,933,265,142,7707,114,18,126,7839,443,29,8308,1338,212,81,34,1670,58,12,78,1748,400,9,2157,15,0,0,15,27,0,0,0,27,3,46,73,7728,1140,348,192,9406,173,33,203,9611,846,79,10537
10604,23,0,0,0,23,0,0,23,1266,128,26,4,1430,6,3,10,1437,46,0,1488,1586,192,45,20,1843,18,5,21,1866,60,0,1932,187,20,33,6,250,4,0,4,255,5,0,256,14,0,0,21,29,0,0,0,29,3,0,34,3054,345,110,49,3550,28,9,35,3588,117,0,3704,15,0,4,0,21,12,0,12,34,3,0,40,50,8,0,5,58,0,0,0,63,11,0,69,66,11,4,4,86,13,0,13,98,17,0,116,3117,350,117,53,3639,40,9,50,3686,134,0,3816,751,86,37,37,908,34,14,52,956,171,8,1137,7,0,0,15,19,0,0,0,19,0,18,39,3876,437,150,105,4563,78,25,97,4663,308,25,4989
10701,266,10,3,8,279,36,0,309,2552,456,170,25,3215,42,14,53,3263,195,6,3465,3661,708,233,31,4634,38,4,49,4676,217,7,4897,903,177,204,8,1300,8,0,8,1305,53,0,1364,41,11,0,35,79,3,0,4,86,12,11,102,7159,1350,609,99,9221,89,21,113,9329,471,24,9831,40,3,0,0,49,8,0,8,52,6,0,63,114,22,8,3,145,10,4,15,157,7,0,164,153,26,8,3,189,16,4,23,212,17,0,226,7314,1377,617,102,9413,108,22,131,9540,490,24,10056,1667,450,169,58,2339,85,28,122,2457,732,7,3196,3,8,5,16,33,0,0,0,33,3,50,86,8987,1838,787,178,11782,195,57,253,12035,1223,81,13334
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,288,0,0,0,286,50,6,344,3643,504,206,21,4376,40,13,58,4433,199,6,4642,5316,922,266,49,6549,49,10,56,6602,237,12,6852,1108,200,208,20,1534,15,0,15,1542,68,5,1617,59,13,0,69,142,0,0,0,146,13,18,169,10119,1641,685,158,12603,99,20,122,12721,514,36,13277,46,9,11,0,62,10,0,10,76,0,0,73,108,30,12,3,159,7,0,7,162,14,0,179,155,39,22,3,221,17,0,17,233,19,0,250,10280,1679,705,164,12823,113,20,137,12963,532,36,13529,1834,403,174,60,2478,63,17,83,2560,480,11,3055,11,0,0,18,31,0,0,0,31,0,44,74,12127,2083,881,241,15328,181,36,217,15548,1016,92,16654
10704,549,12,4,10,559,92,0,656,5144,791,279,33,6245,84,32,106,6352,334,3,6691,6925,1307,324,26,8581,66,16,82,8657,365,14,9032,1515,260,272,14,2067,14,3,21,2083,32,5,2124,47,15,0,65,128,0,0,0,128,13,20,159,13632,2373,879,141,17020,159,49,210,17233,740,34,18005,83,6,6,0,98,22,0,22,124,13,0,134,196,51,7,0,260,9,11,21,281,15,0,292,281,60,11,5,357,35,11,44,400,25,4,426,13911,2428,890,145,17371,194,64,255,17633,758,38,18429,2476,626,208,49,3361,70,44,113,3472,733,0,4207,17,3,0,23,39,0,0,0,41,3,35,77,16405,3057,1099,216,20776,263,107,371,21147,1497,75,22718
10801,15,0,0,0,15,9,0,23,688,143,22,15,871,11,0,11,879,61,3,944,1045,272,37,15,1369,13,7,22,1390,82,0,1476,82,20,19,0,127,3,0,5,128,9,6,146,15,8,0,28,49,0,0,0,53,4,0,56,1843,439,75,56,2416,29,6,38,2452,159,10,2619,13,0,0,0,16,9,0,9,22,0,0,27,16,3,6,0,24,7,0,7,30,7,0,37,30,6,6,0,41,16,0,16,55,5,0,66,1867,450,83,56,2454,45,6,51,2509,163,7,2680,342,104,13,16,476,27,3,31,502,174,0,675,0,0,0,3,3,0,0,0,3,0,10,12,2206,553,96,74,2930,68,12,78,3015,341,13,3370
10802,29,0,0,0,30,8,0,38,1198,258,43,11,1505,19,10,26,1535,127,3,1671,1458,458,42,3,1974,33,10,40,2009,204,3,2218,180,51,30,7,264,0,0,0,264,14,0,280,18,0,0,31,58,0,0,0,58,0,11,65,2854,773,107,59,3795,47,20,69,3861,355,18,4236,3,4,0,0,4,4,0,7,13,5,0,21,44,11,0,0,53,3,0,3,54,18,0,71,39,14,0,0,62,9,0,16,67,25,0,91,2895,790,107,59,3851,59,19,80,3932,381,18,4325,632,276,42,28,965,46,17,60,1030,341,6,1372,9,3,0,4,13,0,0,0,13,3,28,44,3535,1072,147,88,4838,102,40,144,4982,717,45,5746
