SA4_CODE_2021,C16_M_LE_NS_15_19,C16_M_LE_NS_20_24,C16_M_LE_NS_25_34,C16_M_LE_NS_35_44,C16_M_LE_NS_45_54,C16_M_LE_NS_55_64,C16_M_LE_NS_65_74,C16_M_LE_NS_75_84,C16_M_LE_NS_85over,C16_M_LE_NS_Tot,C16_M_Tot_15_19_yrs,C16_M_Tot_20_24_yrs,C16_M_Tot_25_34_yrs,C16_M_Tot_35_44_yrs,C16_M_Tot_45_54_yrs,C16_M_Tot_55_64_yrs,C16_M_Tot_65_74_yrs,C16_M_Tot_75_84_yrs,C16_M_Tot_85over,C16_M_Tot_Tot,C21_M_Post_Deg_15_19_yrs,C21_M_Post_Deg_20_24_yrs,C21_M_Post_Deg_25_34_yrs,C21_M_Post_Deg_35_44_yrs,C21_M_Post_Deg_45_54_yrs,C21_M_Post_Deg_55_64_yrs,C21_M_Post_Deg_65_74_yrs,C21_M_Post_Deg_75_84_yrs,C21_M_Post_Deg_85over,C21_M_Post_Deg_Tot,C21_M_GrDip_GrCe_15_19,C21_M_GrDip_GrCe_20_24,C21_M_GrDip_GrCe_25_34,C21_M_GrDip_GrCe_35_44,C21_M_GrDip_GrCe_45_54,C21_M_GrDip_GrCe_55_64,C21_M_GrDip_GrCe_65_74,C21_M_GrDip_GrCe_75_84,C21_M_GrDip_GrCe_85over,C21_M_GrDip_GrCe_Tot,C21_M_BD_15_19,C21_M_BD_20_24,C21_M_BD_25_34,C21_M_BD_35_44,C21_M_BD_45_54,C21_M_BD_55_64,C21_M_BD_65_74,C21_M_BD_75_84,C21_M_BD_85over,C21_M_BD_Tot,C21_M_AdD_DL_15_19,C21_M_AdD_DL_20_24,C21_M_AdD_DL_25_34,C21_M_AdD_DL_35_44,C21_M_AdD_DL_45_54,C21_M_AdD_DL_55_64,C21_M_AdD_DL_65_74,C21_M_AdD_DL_75_84,C21_M_AdD_DL_85over,C21_M_AdD_DL_Tot,C21_M_CL_C_III_IV_15_19,C21_M_CL_C_III_IV_20_24,C21_M_CL_C_III_IV_25_34,C21_M_CL_C_III_IV_35_44,C21_M_CL_C_III_IV_45_54,C21_M_CL_C_III_IV_55_64,C21_M_CL_C_III_IV_65_74,C21_M_CL_C_III_IV_75_84,C21_M_CL_C_III_IV_85over,C21_M_CL_C_III_IV_Tot,C21_M_CL_C_I_II_15_19,C21_M_CL_C_I_II_20_24,C21_M_CL_C_I_II_25_34,C21_M_CL_C_I_II_35_44,C21_M_CL_C_I_II_45_54,C21_M_CL_C_I_II_55_64,C21_M_CL_C_I_II_65_74,C21_M_CL_C_I_II_75_84,C21_M_CL_C_I_II_85over,C21_M_CL_C_I_II_Tot,C21_M_CL_CL_nfd_15_19,C21_M_CL_CL_nfd_20_24,C21_M_CL_CL_nfd_25_34,C21_M_CL_CL_nfd_35_44,C21_M_CL_CL_nfd_45_54,C21_M_CL_CL_nfd_55_64,C21_M_CL_CL_nfd_65_74,C21_M_CL_CL_nfd_75_84,C21_M_CL_CL_nfd_85over,C21_M_CL_CL_nfd_Tot,C21_M_CL_Tot_15_19,C21_M_CL_Tot_20_24,C21_M_CL_Tot_25_34,C21_M_CL_Tot_35_44,C21_M_CL_Tot_45_54,C21_M_CL_Tot_55_64,C21_M_CL_Tot_65_74,C21_M_CL_Tot_75_84,C21_M_CL_Tot_85over,C21_M_CL_Tot_Tot,C21_M_LE_ID_15_19,C21_M_LE_ID_20_24,C21_M_LE_ID_25_34,C21_M_LE_ID_35_44,C21_M_LE_ID_45_54,C21_M_LE_ID_55_64,C21_M_LE_ID_65_74,C21_M_LE_ID_75_84,C21_M_LE_ID_85over,C21_M_LE_ID_Tot,C21_M_LE_NS_15_19,C21_M_LE_NS_20_24,C21_M_LE_NS_25_34,C21_M_LE_NS_35_44,C21_M_LE_NS_45_54,C21_M_LE_NS_55_64,C21_M_LE_NS_65_74,C21_M_LE_NS_75_84,C21_M_LE_NS_85over,C21_M_LE_NS_Tot,C21_M_Tot_15_19_yrs,C21_M_Tot_20_24_yrs,C21_M_Tot_25_34_yrs,C21_M_Tot_35_44_yrs,C21_M_Tot_45_54_yrs,C21_M_Tot_55_64_yrs,C21_M_Tot_65_74_yrs,C21_M_Tot_75_84_yrs,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_Post_Deg_15_19_yrs,C11_F_Post_Deg_20_24_yrs,C11_F_Post_Deg_25_34_yrs,C11_F_Post_Deg_35_44_yrs,C11_F_Post_Deg_45_54_yrs,C11_F_Post_Deg_55_64_yrs,C11_F_Post_Deg_65_74_yrs,C11_F_Post_Deg_75_84_yrs,C11_F_Post_Deg_85over,C11_F_Post_Deg_Tot,C11_F_GrDip_GrCe_15_19,C11_F_GrDip_GrCe_20_24,C11_F_GrDip_GrCe_25_34,C11_F_GrDip_GrCe_35_44,C11_F_GrDip_GrCe_45_54,C11_F_GrDip_GrCe_55_64,C11_F_GrDip_GrCe_65_74,C11_F_GrDip_GrCe_75_84,C11_F_GrDip_GrCe_85over,C11_F_GrDip_GrCe_Tot,C11_F_BD_15_19,C11_F_BD_20_24,C11_F_BD_25_34,C11_F_BD_35_44,C11_F_BD_45_54,C11_F_BD_55_64,C11_F_BD_65_74,C11_F_BD_75_84,C11_F_BD_85over,C11_F_BD_Tot,C11_F_AdD_DL_15_19,C11_F_AdD_DL_20_24,C11_F_AdD_DL_25_34,C11_F_AdD_DL_35_44,C11_F_AdD_DL_45_54,C11_F_AdD_DL_55_64,C11_F_AdD_DL_65_74,C11_F_AdD_DL_75_84,C11_F_AdD_DL_85over,C11_F_AdD_DL_Tot,C11_F_CL_C_III_IV_15_19,C11_F_CL_C_III_IV_20_24,C11_F_CL_C_III_IV_25_34,C11_F_CL_C_III_IV_35_44,C11_F_CL_C_III_IV_45_54,C11_F_CL_C_III_IV_55_64,C11_F_CL_C_III_IV_65_74,C11_F_CL_C_III_IV_75_84,C11_F_CL_C_III_IV_85over,C11_F_CL_C_III_IV_Tot,C11_F_CL_C_I_II_15_19,C11_F_CL_C_I_II_20_24,C11_F_CL_C_I_II_25_34,C11_F_CL_C_I_II_35_44,C11_F_CL_C_I_II_45_54,C11_F_CL_C_I_II_55_64,C11_F_CL_C_I_II_65_74,C11_F_CL_C_I_II_75_84,C11_F_CL_C_I_II_85over,C11_F_CL_C_I_II_Tot,C11_F_CL_CL_nfd_15_19,C11_F_CL_CL_nfd_20_24,C11_F_CL_CL_nfd_25_34,C11_F_CL_CL_nfd_35_44,C11_F_CL_CL_nfd_45_54,C11_F_CL_CL_nfd_55_64,C11_F_CL_CL_nfd_65_74,C11_F_CL_CL_nfd_75_84,C11_F_CL_CL_nfd_85over,C11_F_CL_CL_nfd_Tot
111,638,652,1377,1244,1575,1586,1661,1365,877,10979,1271,5250,16658,16059,16295,15339,11444,5871,2281,90475,0,45,1437,1983,1493,1193,1010,448,118,7732,0,13,301,481,475,455,456,131,16,2320,3,1218,5512,4751,3587,2613,2306,946,219,21161,26,424,1817,2426,2680,2341,1647,778,200,12343,449,2670,7774,7038,7169,7521,5974,3228,995,42816,150,283,346,231,193,162,130,70,13,1575,46,106,223,293,380,481,616,344,94,2585,645,3059,8345,7559,7743,8165,6721,3644,1104,46983,22,57,112,106,127,118,133,91,39,793,566,809,1473,1335,1314,1287,1340,1148,740,10013,1257,5629,18995,18641,17412,16171,13623,7181,2438,101355,0,51,795,971,835,639,227,45,11,3569,0,29,394,579,626,566,188,53,9,2441,5,1465,5777,4479,3191,2359,1022,393,108,18785,62,847,2154,2733,2815,2218,1095,523,128,12579,444,1962,3654,3240,3024,1640,537,304,96,14906,213,372,540,488,479,317,111,34,14,2570,65,203,361,662,792,753,422,208,62,3523
112,821,573,1125,1301,1661,2013,1786,1289,763,11320,1210,2406,7353,9455,10735,12071,9135,4408,1724,58498,0,18,373,680,679,679,723,261,44,3456,0,3,88,247,275,331,412,88,11,1466,4,247,1855,2466,2431,2048,2065,657,176,11958,27,198,841,1370,1490,1591,1365,597,165,7646,264,1243,3837,4248,4492,5329,4258,2091,576,26348,78,128,194,139,145,137,124,26,12,969,22,47,129,231,271,331,409,206,61,1711,366,1414,4159,4616,4907,5798,4797,2314,646,29024,12,23,67,66,89,98,143,80,42,616,656,540,1273,1447,1507,1563,1553,1129,664,10332,1067,2448,8660,10896,11383,12104,11051,5127,1754,64492,0,8,201,415,469,433,152,34,3,1714,0,20,201,411,517,495,131,32,9,1813,3,403,2271,3022,2498,2049,828,267,85,11426,48,313,1083,1925,2267,1834,903,390,109,8870,244,920,2016,2250,2592,1398,422,219,70,10135,153,230,389,318,376,256,76,27,10,1826,45,101,287,419,529,489,213,103,42,2226
113,591,572,1197,1178,1213,1222,1068,795,323,8156,963,2524,6595,6286,6233,5893,3918,1931,624,34964,0,9,350,346,276,274,195,70,20,1544,0,3,81,119,146,134,112,42,3,642,0,214,1344,1193,970,667,555,193,43,5178,14,124,578,690,767,706,480,211,55,3631,242,1320,3426,2978,2780,2958,2086,868,234,16893,53,104,159,96,100,96,63,18,3,697,9,35,120,139,164,170,172,86,16,910,304,1464,3703,3209,3045,3221,2322,971,247,18497,6,18,49,51,31,31,37,25,8,255,500,562,1210,1079,1058,929,884,669,316,7199,818,2401,7306,6688,6292,5967,4587,2179,705,36939,0,19,167,238,185,138,45,9,0,799,0,7,144,207,217,169,58,11,0,818,0,437,1822,1585,1024,775,345,142,48,6190,21,211,689,904,994,726,356,153,52,4109,244,903,1698,1476,1341,705,192,74,25,6656,131,196,299,253,266,129,41,14,3,1333,31,100,179,276,324,263,117,43,12,1356
114,464,397,824,821,913,967,1200,859,454,6893,699,1705,4803,5433,6377,7302,7101,3751,1182,38349,0,7,298,400,469,505,656,320,78,2741,0,0,62,109,151,216,267,99,12,921,0,172,975,1110,1076,1303,1405,683,149,6873,8,82,464,796,956,1054,1011,546,130,5048,193,999,2910,2791,2962,3593,3259,1922,489,19111,49,71,115,101,69,93,97,31,9,629,14,42,79,112,180,227,331,203,43,1239,256,1113,3105,3008,3209,3914,3688,2156,544,20981,7,14,34,38,47,61,103,75,26,403,341,340,847,817,840,811,895,728,371,5993,613,1732,5790,6281,6746,7872,8017,4612,1309,42969,0,8,107,245,269,298,143,39,6,1113,0,26,127,190,290,329,105,28,5,1096,0,188,893,1318,1267,1155,657,249,52,5779,13,172,525,1014,1267,1219,791,321,67,5383,152,655,1242,1328,1354,814,350,172,48,6116,86,123,178,257,241,159,82,18,9,1156,27,82,145,240,361,375,261,98,16,1618
115,396,279,530,662,839,694,666,441,317,4836,765,3350,8782,12578,13191,10565,7044,2836,964,60069,0,38,1302,4117,2864,1973,1203,369,89,11958,0,10,180,472,483,405,314,95,22,1984,6,1414,4005,5571,4715,3390,2529,973,230,22834,54,400,1005,1862,2307,1819,1262,573,148,9424,283,1406,2839,3036,3820,3440,2250,1420,369,18860,39,61,83,74,77,90,78,55,11,572,24,87,139,245,314,384,366,204,47,1813,347,1558,3058,3358,4213,3908,2696,1679,431,21246,12,25,77,158,151,126,120,102,27,800,269,248,539,754,689,538,568,473,416,4500,676,3705,10176,16292,15426,12164,8685,4262,1354,72745,0,75,849,1218,1020,552,169,32,4,3927,0,31,266,483,484,423,118,25,10,1844,6,1440,3740,4571,3552,2244,696,205,76,16531,91,640,1380,2627,2507,1846,828,275,93,10292,224,751,1154,1589,1376,832,334,122,51,6421,73,91,194,296,270,189,65,17,3,1199,32,96,216,495,559,508,233,87,23,2257
116,876,911,2037,1879,1614,1351,1027,609,232,10547,1492,5223,17722,18753,13647,10146,5614,2198,594,75392,0,138,2657,6117,2225,1148,623,175,27,13112,0,26,295,665,440,231,155,46,0,1854,12,1726,6890,8861,4412,2824,1721,500,87,27036,62,955,2980,3546,2541,1725,904,313,50,13072,365,1845,4933,4731,4642,3885,2431,1109,275,24215,79,146,235,226,177,157,85,26,5,1134,35,134,283,456,477,411,302,137,25,2245,477,2129,5445,5405,5297,4445,2823,1275,300,27603,16,59,222,326,230,169,147,59,6,1230,814,1264,2895,2601,1784,1275,1030,691,281,12655,1384,6290,21393,27526,16928,11813,7401,3059,760,96555,3,123,1548,1050,592,289,68,23,0,3701,5,37,387,373,275,140,31,10,3,1251,7,1332,5737,4355,2910,1697,417,129,36,16621,98,961,2694,2653,1769,1045,362,141,40,9760,356,1332,2993,2480,1785,880,243,109,26,10204,166,255,576,529,362,198,48,12,3,2151,60,172,445,645,529,381,126,37,13,2409
117,787,2490,6164,3420,2496,1821,1252,806,309,19539,1169,9592,38816,22827,14588,9510,5373,2289,680,104842,0,325,7926,6242,3297,2103,1304,412,65,21688,0,72,1044,880,680,466,278,71,4,3499,15,4177,19217,10710,5445,3453,1906,681,159,45767,65,1202,4454,3320,2309,1475,758,309,88,13974,132,1053,4288,2936,2369,1956,1126,589,166,14618,26,100,202,184,140,110,66,18,5,849,25,103,353,345,370,330,222,90,22,1865,182,1256,4844,3472,2876,2396,1412,699,188,17334,14,123,384,269,173,143,110,65,23,1301,338,1372,4055,2459,1600,1334,985,642,251,13017,614,8520,41912,27355,16379,11376,6746,2881,783,116575,0,387,4749,2794,1487,986,300,55,16,10776,0,62,1001,785,580,425,103,21,6,2989,22,3659,14320,6222,2871,1648,622,223,61,29658,84,1260,3373,2601,1531,1036,487,189,49,10609,151,863,1885,1236,757,474,198,85,26,5661,55,127,281,230,161,100,36,9,0,998,20,105,323,350,315,233,111,43,12,1514
118,635,1232,3258,2347,1801,1312,1246,844,485,13164,885,5225,21668,17566,13190,9341,6750,3297,1419,79338,0,98,3354,3970,3081,2143,1424,704,160,14929,0,23,396,530,507,351,241,110,27,2180,8,1718,10097,6864,5367,3630,2533,1119,329,31668,42,393,1617,1767,1571,1218,788,376,149,7918,114,579,2749,2054,1845,1761,1241,890,323,11565,32,47,89,78,75,75,52,16,4,477,15,67,220,216,261,276,230,122,31,1432,157,697,3059,2346,2186,2114,1530,1033,356,13472,9,55,240,169,132,127,120,91,35,973,354,602,2034,1596,1166,892,780,722,557,8705,567,3582,20805,17241,14006,10470,7406,4157,1612,79845,5,214,3156,2705,1717,1038,403,104,27,9361,0,45,777,792,600,497,155,55,17,2946,21,2727,11322,7047,4077,2458,1070,468,184,29370,53,686,2595,2720,2057,1614,894,452,175,11254,70,595,1325,1015,788,570,283,190,113,4954,22,96,180,166,158,90,45,23,11,792,10,86,271,356,384,332,201,100,55,1797
119,1242,1454,3513,2663,2491,2222,1934,1548,1004,18070,1992,9514,34676,27478,22377,16807,10589,5719,2452,131611,0,256,6486,5508,3057,2027,1043,334,70,18776,7,50,608,690,535,484,335,110,17,2839,24,4022,14419,10288,6264,5075,2838,1108,342,44380,83,2050,4441,5081,4078,3135,1722,661,200,21449,426,2238,6058,5923,6479,5915,3848,2503,898,34287,98,178,287,277,296,236,138,53,12,1582,56,224,487,621,727,766,569,268,102,3816,579,2635,6832,6823,7498,6923,4560,2827,1013,39685,23,132,474,406,299,277,227,106,50,2002,1055,1772,4388,3463,2581,2354,1930,1680,1146,20372,1774,10915,37648,32262,24316,20272,12652,6827,2844,149502,3,322,4089,2247,1195,559,131,45,7,8593,3,82,614,639,540,392,123,36,8,2432,41,3302,11571,7493,4709,2509,867,369,95,30959,197,2000,4886,5320,3896,2256,945,484,139,20119,464,1661,3545,3099,2562,1365,591,360,136,13781,148,281,676,690,617,310,85,31,13,2844,58,250,588,1074,1133,724,321,187,103,4433
120,515,918,2399,1701,1404,1135,913,632,352,9959,777,5536,22802,18016,14019,10289,6308,2769,1052,81569,0,182,4874,4526,2887,2148,1298,467,84,16469,9,28,580,640,614,427,336,98,26,2756,9,2518,10830,7866,5265,3892,2517,963,238,34096,49,1589,2369,2480,2186,1650,955,393,95,11763,126,854,2596,2272,2440,2393,1531,932,319,13461,52,83,131,115,108,99,52,39,4,681,21,98,234,283,346,387,298,137,43,1842,203,1030,2957,2672,2895,2880,1879,1102,363,15982,7,96,212,192,163,140,134,69,32,1037,261,864,2043,1361,899,836,775,635,431,8112,534,6316,23869,19733,14908,11970,7889,3721,1268,90217,3,241,3436,2741,1950,1256,341,76,15,10065,0,60,735,971,751,567,149,32,4,3273,15,2436,9964,7231,4262,2487,816,313,94,27627,68,960,2612,3024,2445,1531,694,307,105,11750,128,652,1497,1366,1110,688,250,156,54,5902,41,114,255,256,225,112,44,18,12,1079,29,83,283,494,501,379,159,73,44,2043
121,618,605,1922,1732,1468,1269,1088,826,634,10160,924,4741,22805,26161,23110,17365,12398,6424,2627,116558,0,113,4068,8356,6758,4760,3175,1639,381,29247,6,36,572,1084,1177,899,648,261,60,4729,7,2856,11193,12261,10233,7773,5347,2969,932,53572,62,622,1829,2660,2844,2351,1731,1082,444,13626,138,844,2351,2293,2426,2366,1636,1186,482,13717,55,88,121,118,112,113,85,64,25,777,26,71,186,301,449,486,462,320,96,2402,217,1009,2661,2710,2987,2966,2180,1561,603,16898,14,45,154,243,288,193,214,194,84,1420,318,390,1170,1307,1048,885,824,763,523,7230,616,5074,21642,28624,25330,19816,14118,8471,3029,126722,0,193,3941,4465,3345,2035,771,226,54,15027,0,59,1045,1380,1367,1022,426,142,31,5472,16,3099,12549,11965,8735,5222,2431,1142,403,45559,58,868,2769,4101,4191,3612,2297,1156,430,19481,158,704,1426,1493,1327,944,420,224,144,6851,54,101,183,258,290,247,141,71,31,1377,34,101,247,565,697,786,531,280,177,3426
122,418,365,991,1117,1099,944,870,747,491,7031,671,2932,11398,15456,14787,10740,7743,4122,1634,69482,0,26,1263,2396,2550,1844,1074,526,102,9780,0,15,211,417,545,441,329,127,18,2110,3,1155,4800,5455,5760,4059,2619,1284,377,25514,27,346,1321,1900,2471,1785,1261,779,220,10105,145,1099,3094,3143,3504,3295,2132,1544,539,18495,46,61,63,104,103,99,91,41,12,621,19,61,137,253,370,483,412,274,100,2103,210,1215,3294,3502,3980,3875,2631,1859,651,21223,4,28,111,129,164,136,101,114,42,822,257,271,729,850,814,720,652,617,408,5322,504,3052,11730,14643,16281,12864,8671,5300,1827,74866,0,67,1131,1651,1075,617,260,64,19,4879,0,21,405,785,645,482,176,48,14,2582,0,1146,5571,6253,3859,2149,1001,402,122,20509,49,670,2229,3372,2948,2158,1308,555,187,13484,157,645,1424,1564,1326,801,439,218,102,6683,44,100,203,308,282,191,87,28,14,1268,20,95,240,525,622,563,371,155,79,2670
123,717,632,1175,1159,1125,1026,983,618,306,7735,1280,4122,11998,12173,10560,9150,5673,2210,659,57825,0,29,991,1975,1135,690,402,123,22,5369,3,11,136,294,271,193,161,47,9,1124,9,831,3097,3511,2100,1364,963,315,68,12250,31,433,1735,2277,1878,1471,881,266,50,9019,407,2096,5675,5571,5349,4509,3275,1392,255,28531,57,113,214,180,140,114,92,26,0,928,28,99,220,323,340,367,353,130,21,1885,492,2305,6105,6077,5824,4992,3716,1546,272,31347,9,41,113,139,114,105,70,58,15,665,576,576,1321,1401,1133,883,813,671,257,7623,1119,4226,13503,15672,12452,9704,7007,3020,690,67388,0,91,592,515,409,258,53,9,3,1928,0,40,243,281,266,192,53,9,0,1091,4,853,3050,2539,1627,1073,328,98,15,9591,88,715,1924,1990,1741,1173,367,141,36,8173,391,1378,2534,2220,1834,965,259,81,28,9698,145,263,464,372,335,218,50,13,0,1868,59,160,400,534,563,430,136,34,9,2329
124,703,772,1725,1543,1447,1390,1226,764,312,9883,1351,4994,14097,13946,13050,11917,7822,3155,885,71212,0,49,1115,1769,1179,965,778,273,59,6180,0,13,218,315,347,376,352,97,12,1738,5,833,3249,3373,2527,2052,1691,585,126,14440,46,450,1756,2244,2176,1830,1224,447,102,10269,415,2627,7088,6314,5928,5360,3650,1634,359,33369,82,158,250,245,158,136,98,45,4,1179,39,94,248,341,386,455,399,204,41,2203,534,2883,7586,6894,6473,5951,4146,1882,405,36755,13,39,100,136,107,104,109,79,25,711,626,706,1720,1693,1361,1141,979,773,378,9380,1225,4968,15749,16423,14166,12415,9284,4141,1097,79475,4,120,647,697,730,600,160,40,6,2996,0,33,336,433,533,469,145,29,10,1986,10,976,3654,3399,2686,1925,752,255,77,13734,95,822,2126,2503,2218,1780,810,324,90,10780,445,1833,3508,2656,2417,1226,380,144,53,12659,192,315,555,447,421,270,75,16,6,2302,54,219,408,627,724,596,216,101,36,2973
125,948,1555,4373,3155,2229,1780,1360,942,509,16845,1499,7776,32463,25466,16557,12653,7689,3908,1395,109398,0,344,7704,7360,2814,1892,925,294,57,21390,0,47,579,781,444,358,277,72,21,2581,14,3248,13688,11188,5271,3719,2302,959,235,40616,71,1956,3981,4139,2896,2100,1214,539,158,17047,306,1698,4472,4342,4220,3797,2568,1498,505,23412,70,140,258,233,206,160,106,37,8,1222,37,160,379,482,478,458,369,217,65,2629,408,1997,5105,5057,4908,4417,3047,1748,582,27263,13,117,463,448,259,210,167,96,41,1811,852,1914,5108,4025,2466,1925,1447,928,580,19249,1367,9618,36619,33001,19061,14621,9375,4634,1674,129962,6,286,4108,1998,1044,508,135,37,3,8126,7,68,614,534,423,299,88,20,5,2055,31,2551,10424,6078,3541,1947,740,293,60,25672,133,1536,3862,3515,2601,1671,752,298,104,14469,278,1399,2778,2192,1716,985,366,172,74,9962,108,239,533,475,413,204,74,33,10,2085,43,191,482,673,665,527,259,92,44,2967
126,272,328,739,642,557,525,427,423,330,4256,429,3169,11691,10764,9212,7369,4763,2461,1138,50986,0,123,3278,4050,2461,1849,1157,446,110,13474,0,27,261,383,392,325,235,72,12,1701,7,1635,6298,5695,3672,2962,2091,875,284,23519,24,437,1199,1440,1355,1130,767,356,156,6870,73,522,1418,1281,1394,1501,1060,695,293,8231,29,48,82,60,55,63,38,28,6,411,11,49,97,152,189,217,228,114,45,1099,106,618,1594,1495,1638,1781,1325,840,347,9741,12,32,133,147,117,99,90,62,30,720,158,292,878,781,550,516,414,402,316,4314,313,3164,13646,13983,10180,8665,6087,3049,1256,60342,0,141,2034,1691,1164,655,219,57,14,5969,3,32,343,428,480,400,144,35,8,1881,13,1641,4847,4207,3109,1728,765,337,116,16763,45,655,1150,1690,1684,1303,719,381,168,7801,85,342,676,719,744,433,212,130,58,3395,33,69,115,134,170,103,40,29,12,700,17,38,119,262,354,342,219,130,65,1536
127,1132,1152,2245,2113,2091,1824,1379,892,329,13156,1825,6522,17367,15922,14481,10649,6237,2760,749,76511,0,109,1782,2155,1176,719,387,105,14,6449,6,27,246,336,252,189,119,29,6,1207,23,2042,6926,5153,3246,2267,1454,483,75,21676,55,875,3004,3591,2887,2142,978,364,74,13968,466,2139,6172,5683,5609,4896,3069,1485,345,29857,103,191,310,247,185,170,82,25,3,1315,59,143,377,527,532,485,330,126,30,2614,625,2472,6858,6462,6326,5553,3484,1637,377,33787,20,70,207,251,222,215,141,55,23,1211,1049,1143,2558,2537,2055,2068,1490,1090,615,14604,1780,6735,21569,20486,16171,13145,8059,3762,1183,92890,0,162,844,544,328,201,41,7,0,2129,3,55,270,215,181,115,22,0,0,874,23,1791,5023,3227,2062,1171,281,85,19,13689,176,1373,3032,2960,1987,1054,329,114,25,11049,360,1379,2973,2584,2075,964,303,100,31,10777,147,251,651,616,475,222,43,12,0,2414,61,205,516,772,673,341,120,37,6,2721
128,314,283,712,781,757,727,629,542,345,5092,576,3270,10142,11654,11371,10029,6673,3393,1373,58477,0,25,776,1505,1289,1032,699,264,66,5649,0,16,207,292,339,323,294,88,19,1569,5,967,3618,3456,2875,2211,1764,621,176,15695,24,312,1188,2011,2228,1709,1119,510,168,9269,231,1543,3876,3854,4514,4204,2950,1877,678,23728,40,70,91,95,101,101,84,52,12,648,22,62,160,245,328,432,458,238,55,1997,297,1683,4124,4193,4946,4740,3492,2156,742,26368,10,27,66,96,96,112,99,83,27,609,204,231,613,655,652,573,510,507,358,4295,542,3259,10588,12206,12422,10690,7971,4224,1555,63454,0,58,683,802,581,411,113,14,6,2671,0,31,343,450,490,398,96,29,3,1849,7,1295,4032,3631,2491,1522,491,215,48,13728,92,781,2020,2696,2371,1652,770,310,90,10781,220,883,1756,1695,1469,878,415,246,85,7647,69,123,263,306,298,233,80,25,10,1417,32,127,305,569,727,611,322,139,58,2887
197,0,3,0,4,0,5,8,5,0,28,0,7,10,13,9,9,32,10,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,81,173,509,511,476,326,173,50,8,2316,108,439,1170,912,812,697,454,92,19,4704,0,6,38,38,23,22,21,6,0,146,0,0,4,8,6,5,8,0,0,33,0,23,151,73,72,52,47,12,0,425,0,12,61,52,43,56,40,12,0,274,10,41,176,143,132,186,130,32,6,858,3,9,21,8,3,6,4,0,0,55,0,5,13,14,9,13,18,4,0,74,13,56,203,167,145,204,153,35,6,985,0,0,0,4,10,3,8,0,0,30,95,140,431,500,464,326,151,46,5,2149,109,235,894,838,763,667,419,99,17,4042,0,9,87,36,20,29,0,0,0,183,0,4,22,3,23,10,0,0,0,66,0,100,315,115,61,68,25,6,0,681,0,40,83,72,52,66,18,3,5,349,15,57,103,55,70,45,14,4,0,362,14,19,21,16,10,11,0,0,0,95,7,13,20,25,25,21,6,0,0,125
