POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA2146,101,6,0,6,105,39,0,141,0,0,0,0,4,0,0,0,4,0,0,3,424,68,57,12,561,13,0,13,573,58,3,637,110,11,7,0,132,3,0,6,137,5,0,142,50,19,4,0,75,0,0,0,72,8,0,84,9,3,6,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,162,32,21,6,222,0,0,9,227,9,0,242,7,0,0,0,8,4,0,4,8,0,0,8,6,0,0,0,9,0,0,0,9,0,0,9,8,0,4,0,11,4,0,4,16,0,0,16,172,31,25,6,240,10,0,7,245,9,0,259,29,3,3,0,39,5,0,5,43,15,0,53,0,0,0,4,0,0,0,0,0,0,0,5,199,39,28,9,277,11,0,9,285,27,3,317,144,13,13,0,166,8,0,8,175,13,0,187,82,21,3,0,109,0,0,0,109,10,0,116
POA2147,158,6,0,9,171,79,3,251,4,0,0,0,5,0,0,0,5,0,0,7,619,131,98,15,863,24,9,34,893,137,4,1040,202,22,24,6,249,3,0,3,255,22,0,274,121,32,24,0,176,5,0,8,187,22,0,209,29,4,12,0,43,0,0,0,43,3,0,51,0,0,0,0,3,0,0,0,3,0,0,8,353,56,56,5,474,14,0,15,492,48,0,535,4,0,0,0,11,0,0,0,11,0,0,11,3,0,0,0,0,0,0,0,0,5,0,5,12,0,0,0,8,0,0,0,13,5,0,16,366,56,56,5,485,11,0,17,501,50,0,551,71,11,9,0,97,10,0,7,106,36,0,142,0,0,0,0,4,0,0,0,4,0,0,5,438,71,73,8,587,19,4,24,606,87,4,702,252,50,35,4,338,4,0,4,343,27,0,370,150,38,20,0,209,6,3,7,217,22,0,240
POA2148,372,13,3,21,392,173,3,565,0,0,0,9,11,0,0,0,11,0,0,15,986,250,148,37,1428,39,16,54,1480,270,8,1759,253,38,25,0,324,12,5,13,334,27,0,362,139,48,20,4,210,0,4,6,221,38,0,257,25,3,20,0,50,0,0,0,50,5,0,49,0,0,0,8,12,0,0,0,12,0,0,13,417,93,62,13,588,12,6,21,608,67,4,678,10,3,0,0,17,6,0,11,22,6,0,28,9,0,0,0,10,0,0,0,10,3,0,17,16,7,6,0,24,6,0,11,37,3,0,39,440,98,63,13,614,16,3,27,640,74,4,720,127,38,27,3,194,12,0,12,207,102,0,306,3,0,0,0,8,0,0,0,8,0,0,9,564,134,92,20,815,28,9,33,852,175,4,1038,306,68,26,0,405,7,0,14,418,44,0,458,156,49,32,9,242,8,0,7,251,39,0,295
POA2150,159,5,4,6,175,48,0,220,4,0,0,0,3,0,0,0,3,0,5,7,426,72,19,13,532,21,10,29,563,73,12,646,69,11,7,0,86,5,0,5,86,5,0,98,26,9,3,0,37,0,0,0,38,0,0,40,9,0,4,0,9,0,0,0,9,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,98,24,12,0,138,3,0,3,138,14,0,149,10,0,0,0,10,3,0,3,5,0,0,5,4,5,0,0,8,6,0,6,11,0,0,11,6,5,0,0,14,6,0,6,17,0,0,16,108,25,12,0,145,11,0,11,156,17,0,171,46,15,7,0,68,7,4,8,75,23,0,90,0,0,0,0,0,0,0,0,0,0,0,0,156,41,16,6,217,16,4,16,233,31,0,265,50,7,4,0,69,3,0,3,73,4,0,76,24,17,4,0,47,4,0,4,49,7,0,50
POA2151,97,3,0,3,102,51,0,158,0,0,0,0,0,0,0,0,0,0,3,9,416,75,39,3,533,14,5,20,550,79,3,633,114,12,9,0,133,3,5,9,141,7,0,154,67,14,13,0,94,0,0,4,94,0,0,96,13,5,11,0,27,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,188,27,32,5,252,7,6,6,259,11,0,273,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,8,0,0,0,8,0,0,8,191,30,32,5,259,7,6,6,267,11,0,278,38,3,9,0,47,0,0,0,47,28,0,77,0,0,0,0,0,0,0,0,0,0,0,3,234,36,39,6,309,7,6,6,318,44,3,365,125,18,7,0,154,3,0,3,156,18,0,175,90,23,14,0,125,8,0,8,132,7,0,137
POA2152,48,4,0,4,45,17,0,67,0,0,0,0,0,0,0,0,0,0,0,0,234,39,20,5,296,4,0,4,303,35,0,335,75,4,12,0,88,0,0,0,91,3,0,97,46,7,5,0,57,0,0,0,59,4,0,60,3,0,5,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,126,13,14,0,157,5,0,5,160,14,0,172,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,4,0,4,4,0,0,4,132,12,14,0,160,0,0,0,164,14,0,178,9,4,0,0,17,0,0,3,20,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,139,20,14,3,182,4,0,4,184,21,0,206,86,6,6,0,96,0,0,0,98,11,0,101,54,17,7,0,73,0,0,0,73,3,0,78
POA2153,338,6,0,6,346,84,0,433,3,0,0,10,8,0,0,0,8,0,7,12,1724,266,102,28,2121,41,6,46,2166,158,8,2339,488,56,28,5,576,10,0,10,590,30,0,620,316,64,24,8,404,4,0,7,413,17,0,434,55,15,16,0,84,0,0,0,85,4,0,87,4,0,0,3,9,0,0,0,9,0,0,9,860,137,67,14,1075,19,0,21,1093,55,0,1150,6,0,0,0,7,0,0,0,9,0,0,9,6,3,4,0,12,0,0,0,14,0,0,14,13,8,4,0,21,5,0,5,24,0,0,24,872,146,68,14,1090,24,0,25,1114,55,0,1174,147,31,7,11,196,5,3,6,200,43,3,254,0,0,0,3,3,0,0,0,3,0,6,9,1023,172,75,18,1293,24,4,32,1327,102,9,1432,645,83,31,4,763,16,3,21,782,45,0,828,372,71,18,0,462,7,0,10,470,29,0,498
POA2154,305,5,0,5,312,54,0,366,0,0,0,6,6,0,0,0,6,0,3,11,1242,172,53,23,1485,36,3,43,1524,107,7,1645,368,35,8,4,411,9,0,9,418,18,0,445,260,47,6,3,311,7,0,8,319,10,0,324,41,11,3,4,55,0,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,667,93,20,6,783,17,0,15,796,33,0,828,11,0,0,0,15,0,0,0,17,0,0,14,8,0,0,0,8,3,0,3,16,0,0,16,22,0,0,0,25,6,0,6,26,0,0,29,685,93,20,7,806,14,0,17,825,32,0,857,135,20,15,0,172,11,0,11,182,31,0,217,0,0,0,0,4,0,0,0,4,0,3,5,820,119,33,10,982,26,0,25,1012,64,3,1080,460,50,14,3,523,7,0,7,533,32,0,572,301,77,22,3,396,5,0,5,404,15,0,422
POA2155,462,7,0,7,476,71,0,550,0,0,0,6,7,0,0,0,7,0,10,17,2602,324,139,27,3088,61,8,62,3157,151,15,3320,825,88,35,3,955,17,0,14,970,36,5,1009,469,82,22,6,585,11,0,11,600,14,0,612,56,17,23,3,102,4,0,4,98,0,0,102,6,0,0,8,14,0,0,0,14,0,3,21,1354,188,86,20,1655,34,0,30,1681,54,5,1747,8,4,0,0,13,0,0,0,14,0,0,14,17,0,0,0,23,0,0,0,23,0,0,27,26,10,0,0,39,0,0,0,39,3,0,44,1385,194,86,23,1692,37,0,33,1726,59,5,1788,233,33,20,5,292,3,0,3,295,47,3,350,0,0,0,0,0,0,0,0,0,0,5,5,1623,229,96,30,1979,38,0,45,2020,109,11,2139,1101,112,46,3,1262,26,3,31,1297,46,0,1344,600,108,26,8,740,11,3,16,753,36,0,789
POA2156,72,0,0,0,77,11,0,88,0,0,0,0,0,0,0,0,0,0,0,3,410,62,16,7,499,7,0,7,501,20,3,524,128,7,3,6,138,0,0,0,143,0,0,143,121,11,5,0,138,4,0,0,143,5,0,151,10,0,7,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,260,23,11,6,301,9,0,8,305,5,0,315,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,264,24,11,6,304,9,0,8,314,8,0,318,41,8,0,0,56,0,0,0,56,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,311,28,14,8,357,9,0,8,361,12,0,378,168,15,3,3,182,4,0,3,186,3,0,193,159,34,0,0,199,3,0,4,199,6,0,205
POA2157,25,0,0,0,25,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,111,31,9,3,152,0,0,0,156,16,0,172,20,7,5,0,28,0,0,0,28,0,0,28,22,11,0,0,34,0,0,0,34,0,0,34,11,0,0,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,54,11,3,0,69,0,0,0,69,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,3,0,69,0,0,0,69,4,0,73,14,3,0,0,25,0,0,0,25,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,68,21,4,0,94,0,0,0,94,7,0,101,35,11,3,0,44,0,0,0,44,0,0,46,26,9,0,0,34,0,0,0,34,0,0,38
POA2158,60,4,0,0,62,26,0,81,0,0,0,4,7,0,0,0,7,0,0,4,232,45,10,5,300,4,0,0,300,32,0,335,81,10,3,0,95,0,0,0,96,8,0,102,62,14,4,0,80,0,0,0,80,6,0,84,8,3,0,0,12,0,0,0,12,0,0,12,3,0,0,0,6,0,0,0,6,0,0,6,159,25,0,0,192,0,0,0,190,11,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,158,26,0,0,191,0,0,0,193,11,0,204,32,8,0,0,36,0,0,0,36,13,0,48,0,0,0,0,0,0,0,0,0,0,0,0,190,30,8,4,233,0,0,0,232,23,0,258,103,6,3,0,115,0,0,0,115,11,0,123,75,9,3,0,90,0,0,0,92,4,0,94
POA2159,27,0,0,0,27,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,135,30,0,5,172,0,0,0,170,13,0,184,28,3,0,0,32,0,0,0,34,0,0,36,34,17,0,0,52,0,0,0,51,0,0,56,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69,21,0,0,94,4,0,4,93,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,5,0,0,0,5,0,0,5,71,25,0,0,96,4,0,4,93,3,0,102,10,4,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,82,25,4,0,110,4,0,4,113,10,0,121,57,6,0,0,63,0,0,0,63,5,0,67,51,18,0,0,68,0,0,0,68,4,0,71
POA2160,274,17,0,16,287,336,4,627,0,0,0,9,10,0,0,0,10,0,13,24,374,131,116,22,647,31,8,38,684,395,17,1098,79,11,13,0,101,4,0,4,102,18,0,116,54,31,24,0,97,5,3,8,107,21,0,130,9,4,14,0,25,0,0,0,28,3,0,31,0,0,0,0,3,0,0,0,6,0,0,9,135,41,48,0,226,5,7,11,236,43,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,7,3,0,0,0,3,0,5,5,3,0,0,7,138,41,44,0,226,5,5,13,241,50,0,297,86,31,27,8,157,8,0,10,166,194,0,362,0,0,0,3,5,0,0,0,5,0,7,10,227,74,74,12,389,17,9,24,407,247,10,670,92,14,14,0,115,10,0,5,122,22,0,148,70,18,11,0,102,4,0,4,107,33,0,138
POA2161,276,26,12,37,308,430,9,747,0,0,0,9,9,0,0,0,8,3,6,16,295,129,76,30,526,43,11,52,575,504,13,1099,33,10,13,0,57,0,0,3,58,16,0,73,41,10,4,5,56,3,0,3,59,30,0,85,5,0,14,0,21,0,0,0,16,7,0,25,0,0,0,0,5,0,0,0,5,0,0,4,82,21,26,3,129,7,0,12,136,54,0,191,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,5,9,3,0,6,0,0,5,0,9,3,0,5,9,3,0,14,85,21,26,5,138,6,0,14,144,55,0,205,61,38,26,9,140,14,4,20,161,240,0,395,0,0,0,5,5,0,0,0,7,3,0,9,145,58,57,20,282,29,7,32,308,295,5,615,75,15,6,0,100,0,0,0,101,22,0,123,48,19,8,0,76,4,0,4,79,35,0,115
POA2162,185,18,0,22,200,196,0,402,0,0,0,4,3,0,0,0,3,4,8,17,227,93,69,17,411,27,3,33,440,239,8,690,53,4,16,0,72,0,0,3,79,17,0,97,35,18,8,3,54,5,0,5,59,10,0,68,13,0,8,0,16,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,95,27,25,3,149,3,0,7,162,28,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,0,0,0,0,0,0,3,3,5,4,0,9,97,27,25,3,151,3,3,10,163,31,0,193,55,33,25,0,108,8,4,14,124,120,3,248,5,0,0,0,5,0,0,0,5,0,0,6,154,59,51,4,268,17,10,26,288,154,9,444,70,14,8,6,99,3,6,10,110,23,0,134,47,21,14,0,81,3,0,3,81,15,0,93
POA2163,61,4,0,6,72,106,0,177,0,0,0,0,0,0,0,0,0,0,6,6,71,26,29,11,127,6,0,7,135,128,12,271,10,6,6,0,15,0,0,0,18,8,0,30,7,7,0,0,15,0,0,3,16,4,0,21,3,0,3,0,10,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,4,9,0,39,0,3,5,40,15,3,59,0,0,0,0,0,7,0,7,7,0,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,6,8,0,0,8,23,4,9,0,42,7,0,11,51,15,3,70,27,8,6,3,49,6,0,7,55,68,0,125,0,0,0,0,0,0,0,0,0,0,3,5,55,14,16,3,86,11,9,20,107,81,8,197,21,0,0,0,24,0,0,0,28,8,0,33,6,5,0,0,18,0,0,0,17,8,0,21
POA2164,164,12,8,24,184,224,0,409,0,0,0,0,0,0,0,0,0,0,4,4,240,55,59,11,367,25,13,37,403,258,6,666,53,3,5,0,64,0,0,0,67,15,0,77,35,14,4,0,54,0,0,3,56,15,0,71,6,3,5,0,15,0,0,0,14,4,0,19,6,0,0,0,3,0,0,0,3,5,0,8,98,17,16,0,129,8,0,4,135,31,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,3,3,14,0,0,14,6,6,0,0,13,5,3,3,16,0,0,15,102,22,16,5,141,10,0,15,154,36,0,192,47,19,15,5,89,11,8,22,107,170,0,277,0,0,0,0,0,0,0,0,0,0,5,5,149,42,34,3,231,16,13,28,258,205,5,470,45,6,8,0,65,0,0,0,65,15,0,83,43,6,13,0,67,0,0,0,67,9,0,79
POA2165,286,14,13,32,313,584,7,906,0,0,0,10,13,0,0,0,13,7,17,34,309,138,108,18,569,27,23,48,619,674,26,1324,65,4,0,0,72,4,0,4,76,28,0,101,56,19,13,0,84,3,0,3,88,34,0,124,9,0,6,0,24,0,0,0,24,9,0,28,0,0,0,0,0,0,0,0,0,0,0,4,134,26,18,0,179,10,0,10,186,65,0,257,7,0,0,0,4,7,0,7,10,0,0,12,5,3,0,0,6,3,4,9,15,4,0,13,7,4,0,0,8,9,4,10,21,5,0,23,139,30,18,0,193,15,4,14,213,71,0,281,77,64,42,10,194,13,20,29,221,390,5,610,0,0,0,0,3,0,0,0,3,5,7,18,222,88,65,13,390,24,23,45,430,468,11,913,102,19,9,0,124,3,0,5,131,43,0,176,61,33,14,0,107,7,0,7,116,32,0,140
POA2166,280,8,8,16,298,294,5,598,0,0,0,0,0,0,0,0,0,4,10,16,397,160,95,21,676,36,17,48,728,398,14,1138,109,12,13,0,137,10,0,10,147,23,4,174,73,34,13,0,118,4,0,4,125,33,0,154,12,0,24,0,32,0,0,0,32,14,0,40,0,0,0,0,4,0,0,0,4,0,0,4,194,44,47,0,287,13,0,13,301,68,4,373,3,4,0,0,7,0,0,0,10,5,0,12,0,4,0,0,8,3,0,3,7,0,0,10,6,0,0,0,11,5,0,3,16,0,0,22,200,56,47,3,303,15,0,19,324,72,4,395,127,46,28,8,209,6,8,14,227,232,5,458,0,0,0,0,0,0,0,0,0,0,4,4,330,98,80,12,513,21,10,27,543,307,9,865,146,21,13,5,181,6,0,6,191,40,0,234,71,54,13,0,140,4,0,9,146,46,0,188
POA2167,67,4,0,4,69,18,3,92,0,0,0,0,0,0,0,0,0,0,0,0,193,35,22,8,256,10,0,7,265,37,6,310,45,11,5,0,60,0,0,0,63,4,0,69,30,8,0,0,38,0,0,0,41,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,14,4,0,101,0,0,0,108,13,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,75,15,8,0,103,0,0,4,109,13,0,123,28,9,8,0,38,3,0,3,45,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,105,19,15,0,148,6,0,4,150,24,5,175,82,7,8,0,104,4,0,4,101,11,0,113,32,7,0,0,38,0,0,3,42,7,0,50
POA2168,334,37,25,63,394,394,7,788,0,0,0,6,9,0,0,0,9,0,5,17,438,150,128,32,747,61,28,92,834,491,15,1338,78,19,18,0,123,8,0,8,128,23,0,156,70,22,21,0,123,0,0,0,122,26,0,145,16,3,11,3,28,0,0,0,27,3,0,38,0,0,0,0,0,0,0,0,4,4,0,8,164,50,56,4,274,10,0,10,289,56,0,347,8,5,0,0,16,3,3,3,21,0,0,18,6,0,3,0,6,0,5,3,15,0,0,15,9,3,0,0,22,5,4,7,28,3,0,32,174,52,55,4,295,15,7,25,319,60,0,381,109,69,38,7,221,23,4,26,249,275,3,532,0,0,0,0,3,0,0,0,3,0,6,9,286,120,101,12,523,39,17,51,575,334,7,918,147,35,27,4,208,10,0,10,215,39,0,256,95,36,26,3,164,0,0,0,161,35,0,201
POA2170,738,45,14,67,802,678,9,1486,3,0,0,4,11,0,0,0,11,5,28,40,1486,442,304,55,2284,99,24,124,2408,941,46,3398,384,72,42,7,508,9,0,9,521,78,0,599,256,82,54,0,386,9,0,13,403,75,0,477,55,10,40,0,109,0,0,0,109,17,0,129,6,3,0,6,12,0,0,0,12,0,6,27,702,170,135,20,1018,22,0,23,1041,172,8,1230,15,6,0,0,24,8,0,8,28,4,0,35,19,4,0,0,29,3,3,7,33,6,0,43,37,11,0,0,52,10,3,15,62,14,0,74,737,181,133,20,1067,37,3,38,1102,190,8,1301,238,110,82,20,443,24,14,39,485,424,0,908,7,0,3,0,8,0,0,0,8,3,8,18,980,285,216,37,1520,65,15,81,1599,619,16,2228,525,77,74,5,680,11,0,11,696,104,3,800,308,103,77,4,490,10,4,16,512,113,5,619
POA2171,297,11,3,17,308,263,3,570,0,0,0,4,7,0,0,0,7,0,12,19,819,234,169,24,1247,23,8,35,1282,345,18,1643,232,31,29,0,294,3,0,3,293,32,0,326,158,41,35,0,235,4,0,4,237,36,0,268,24,4,28,0,51,0,0,0,51,5,0,58,7,0,0,4,8,0,0,0,8,0,0,8,419,75,89,5,590,4,0,6,599,71,0,665,5,0,0,0,9,0,0,0,11,0,0,10,11,0,3,0,13,0,0,5,20,0,0,20,18,4,0,0,25,3,0,3,25,4,0,31,436,78,93,5,614,12,3,9,623,75,0,698,98,62,19,5,191,7,5,12,204,170,5,372,0,0,0,4,8,0,0,0,8,0,0,10,535,148,116,14,808,17,7,24,834,242,4,1083,320,43,46,0,412,7,0,7,419,53,0,470,185,55,34,3,274,8,4,8,286,43,0,328
POA2172,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,12,10,0,98,5,0,5,103,7,0,107,29,0,4,0,34,0,0,0,33,0,0,36,15,5,0,0,21,0,0,0,21,0,0,23,5,0,0,0,5,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4,0,57,0,0,0,56,5,0,62,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,48,3,4,0,60,0,0,0,63,5,0,61,8,0,0,0,5,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,53,4,5,6,70,0,0,0,64,3,0,74,38,0,7,0,45,0,0,0,42,0,0,51,18,6,0,0,28,0,0,0,28,0,0,32
