SA3_CODE_2021,C16_F_65_69_Tot_LF,C16_F_65_69_Not_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Not_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75over_Em_FT,C16_F_75over_Em_PT,C16_F_75over_Emp_A_fr_wo,C16_F_75over_Em_Hou_wor_ns,C16_F_75over_Em_Tot,C16_F_75over_Unem_Lo_ft_wor,C16_F_75over_Unem_Lo_pt_wor,C16_F_75over_Unem_Tot,C16_F_75over_Tot_LF,C16_F_75over_N_lab_forc,C16_F_75over_LF_NS,C16_F_75over_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS,C16_F_Tot_Em_Tot,C16_F_Tot_Unem_Look_FT,C16_F_Tot_Unem_Look_PT,C16_F_Tot_Unem_Tot,C16_F_Tot_Tot_labo_for,C16_F_Tot_Not_LF,C16_F_Tot_LF_NS,C16_F_Tot_Tot,C21_F_15_19_Em_FT,C21_F_15_19_Em_PT,C21_F_15_19_Em_AFW,C21_F_15_19_Em_Hrs_NS,C21_F_15_19_Em_Tot,C21_F_15_19_Unem_Look_FT,C21_F_15_19_Unem_Look_PT,C21_F_15_19_Unem_Tot,C21_F_15_19_Tot_LF,C21_F_15_19_Not_LF,C21_F_15_19_LF_NS,C21_F_15_19_Tot,C21_F_20_24_Em_FT,C21_F_20_24_Em_PT,C21_F_20_24_Em_AFW,C21_F_20_24_Em_Hrs_NS,C21_F_20_24_Em_Tot,C21_F_20_24_Unem_Look_FT,C21_F_20_24_Unem_Look_PT,C21_F_20_24_Unem_Tot,C21_F_20_24_Tot_LF,C21_F_20_24_Not_LF,C21_F_20_24_LF_NS,C21_F_20_24_Tot,C21_F_25_29_Em_FT,C21_F_25_29_Em_PT,C21_F_25_29_Em_AFW,C21_F_25_29_Em_Hrs_NS,C21_F_25_29_Em_Tot,C21_F_25_29_Unem_Look_FT,C21_F_25_29_Unem_Look_PT,C21_F_25_29_Unem_Tot,C21_F_25_29_Tot_LF,C21_F_25_29_Not_LF,C21_F_25_29_LF_NS,C21_F_25_29_Tot,C21_F_30_34_Em_FT,C21_F_30_34_Em_PT,C21_F_30_34_Em_AFW,C21_F_30_34_Em_Hrs_NS,C21_F_30_34_Em_Tot,C21_F_30_34_Unem_Look_FT,C21_F_30_34_Unem_Look_PT,C21_F_30_34_Unem_Tot,C21_F_30_34_Tot_LF,C21_F_30_34_Not_LF,C21_F_30_34_LF_NS,C21_F_30_34_Tot,C21_F_35_39_Em_FT,C21_F_35_39_Em_PT,C21_F_35_39_Em_AFW,C21_F_35_39_Em_Hrs_NS,C21_F_35_39_Em_Tot,C21_F_35_39_Unem_Look_FT,C21_F_35_39_Unem_Look_PT,C21_F_35_39_Unem_Tot,C21_F_35_39_Tot_LF,C21_F_35_39_Not_LF,C21_F_35_39_LF_NS,C21_F_35_39_Tot,C21_F_40_44_Em_FT,C21_F_40_44_Em_PT,C21_F_40_44_Em_AFW,C21_F_40_44_Em_Hrs_NS,C21_F_40_44_Em_Tot,C21_F_40_44_Unem_Look_FT,C21_F_40_44_Unem_Look_PT,C21_F_40_44_Unem_Tot,C21_F_40_44_Tot_LF,C21_F_40_44_Not_LF,C21_F_40_44_LF_NS,C21_F_40_44_Tot,C21_F_45_49_Em_FT,C21_F_45_49_Em_PT,C21_F_45_49_Em_AFW,C21_F_45_49_Em_Hrs_NS,C21_F_45_49_Em_Tot,C21_F_45_49_Unem_Look_FT,C21_F_45_49_Unem_Look_PT,C21_F_45_49_Unem_Tot,C21_F_45_49_Tot_LF,C21_F_45_49_Not_LF,C21_F_45_49_LF_NS,C21_F_45_49_Tot,C21_F_50_54_Em_FT,C21_F_50_54_Em_PT,C21_F_50_54_Em_AFW,C21_F_50_54_Em_Hrs_NS,C21_F_50_54_Em_Tot,C21_F_50_54_Unem_Look_FT,C21_F_50_54_Unem_Look_PT,C21_F_50_54_Unem_Tot,C21_F_50_54_Tot_LF,C21_F_50_54_Not_LF,C21_F_50_54_LF_NS,C21_F_50_54_Tot,C21_F_55_59_Em_FT,C21_F_55_59_Em_PT,C21_F_55_59_Em_AFW,C21_F_55_59_Em_Hrs_NS,C21_F_55_59_Em_Tot,C21_F_55_59_Unem_Look_FT,C21_F_55_59_Unem_Look_PT,C21_F_55_59_Unem_Tot,C21_F_55_59_Tot_LF,C21_F_55_59_Not_LF,C21_F_55_59_LF_NS,C21_F_55_59_Tot,C21_F_60_64_Em_FT,C21_F_60_64_Em_PT,C21_F_60_64_Em_AFW,C21_F_60_64_Em_Hrs_NS,C21_F_60_64_Em_Tot,C21_F_60_64_Unem_Look_FT,C21_F_60_64_Unem_Look_PT,C21_F_60_64_Unem_Tot,C21_F_60_64_Tot_LF,C21_F_60_64_Not_LF,C21_F_60_64_LF_NS,C21_F_60_64_Tot,C21_F_65_69_Em_FT,C21_F_65_69_Em_PT,C21_F_65_69_Em_AFW,C21_F_65_69_Em_Hrs_NS,C21_F_65_69_Em_Tot,C21_F_65_69_Unem_Look_FT,C21_F_65_69_Unem_Look_PT,C21_F_65_69_Unem_Tot,C21_F_65_69_Tot_LF,C21_F_65_69_Not_LF,C21_F_65_69_LF_NS,C21_F_65_69_Tot,C21_F_70_74_Em_FT,C21_F_70_74_Em_PT,C21_F_70_74_Em_AFW,C21_F_70_74_Em_Hrs_NS,C21_F_70_74_Em_Tot,C21_F_70_74_Unem_Look_FT,C21_F_70_74_Unem_Look_PT,C21_F_70_74_Unem_Tot,C21_F_70_74_Tot_LF,C21_F_70_74_Not_LF,C21_F_70_74_LF_NS,C21_F_70_74_Tot,C21_F_75over_Em_FT,C21_F_75over_Em_PT,C21_F_75over_Emp_Aw_fr_w,C21_F_75over_Emp_Hou_w_ns,C21_F_75over_Em_Tot,C21_F_75over_Unem_Lo_ft_wor,C21_F_75over_Unem_Lo_pt_wor,C21_F_75over_Unemp_Tot,C21_F_75over_Tot_lab_for,C21_F_75over_N_lab_forc,C21_F_75over_LF_NS,C21_F_75over_yr_Tot,C21_F_Tot_Em_FT,C21_F_Tot_Em_PT,C21_F_Tot_Em_AFW,C21_F_Tot_Em_Hrs_NS
10304,380,1157,122,1664,42,87,7,5,142,0,0,0,141,965,81,1186,30,42,4,17,89,0,0,0,92,2156,248,2497,6063,5637,567,213,12479,354,360,713,13196,8718,1527,23440,153,709,46,18,931,20,64,80,1013,728,79,1824,591,469,50,18,1127,43,43,84,1210,287,102,1595,844,467,121,24,1461,18,37,58,1513,304,107,1926,777,611,150,28,1571,15,15,34,1604,323,125,2044,769,733,102,16,1624,14,31,42,1663,299,116,2078,745,638,45,11,1448,15,26,43,1493,239,97,1821,966,538,39,14,1566,24,15,38,1601,248,103,1948,870,561,44,5,1479,10,17,24,1502,314,97,1919,712,532,59,17,1317,14,23,32,1349,425,104,1878,467,530,50,9,1062,10,15,30,1086,729,85,1900,132,280,25,10,449,0,3,3,459,1073,76,1603,65,127,17,0,212,0,0,0,213,1326,113,1660,25,64,0,8,98,0,0,0,98,2373,306,2775,7127,6271,761,187
10401,265,1606,146,2013,17,70,3,4,95,0,0,0,101,1389,128,1615,9,31,3,11,52,0,0,0,60,2697,316,3070,3340,4541,397,174,8455,380,376,760,9213,10690,1550,21455,91,477,40,22,621,23,61,84,708,452,94,1256,302,355,31,26,711,45,19,63,781,262,81,1123,321,324,65,20,730,31,22,51,783,312,89,1184,340,460,62,12,875,22,23,48,921,342,89,1354,354,430,50,13,846,20,20,41,888,316,108,1308,446,472,45,17,991,28,10,34,1020,233,107,1366,546,462,42,18,1067,35,32,56,1125,351,102,1578,604,523,51,15,1190,17,30,41,1232,429,106,1761,496,590,58,11,1158,31,31,63,1222,655,114,1987,375,516,56,18,963,21,30,53,1014,1101,116,2227,135,248,28,9,417,6,3,9,427,1612,117,2156,35,88,5,3,132,0,0,0,135,1683,116,1933,6,29,3,8,48,0,0,0,49,3074,346,3469,4053,4965,534,189
10402,509,2291,204,3002,27,91,6,9,137,0,5,3,139,1884,175,2196,13,41,9,15,74,0,0,0,71,3783,744,4595,7098,9123,735,279,17236,534,664,1197,18437,15438,2747,36621,149,1106,86,33,1374,51,142,187,1565,883,147,2598,574,706,58,42,1379,53,44,96,1482,359,114,1955,765,767,114,43,1685,47,33,78,1765,449,178,2395,771,940,155,51,1908,36,42,77,1986,517,177,2680,857,1090,105,34,2079,36,38,83,2162,487,181,2821,971,985,67,30,2060,32,60,95,2150,428,168,2752,1207,1022,61,28,2317,49,48,96,2417,442,164,3014,1151,1033,87,35,2309,34,45,79,2390,559,169,3117,910,1090,136,25,2162,41,48,82,2248,878,175,3301,627,1032,100,27,1786,21,63,82,1868,1535,146,3546,204,477,61,11,753,3,17,26,770,2419,147,3343,50,167,16,5,237,0,0,0,237,2548,185,2969,19,52,9,10,88,0,0,0,93,4510,673,5281,8259,10468,1056,369
10501,164,366,85,609,40,32,5,7,77,0,0,0,77,343,73,491,30,29,6,8,75,0,0,0,70,716,151,940,2302,1625,199,122,4252,182,162,336,4592,3519,1194,9295,44,119,13,3,176,15,12,25,201,288,102,588,175,102,7,5,289,11,8,22,309,131,104,547,243,134,37,5,424,10,10,21,446,163,107,721,237,177,34,15,470,11,7,20,490,149,121,763,209,165,19,9,406,13,8,15,419,97,124,640,182,127,9,5,325,12,7,18,341,89,96,530,239,123,9,10,386,11,5,15,406,114,100,616,301,134,12,11,459,11,8,19,480,122,133,733,268,145,7,7,427,3,9,12,444,187,112,738,197,153,26,11,389,6,9,13,396,235,116,745,88,75,7,5,172,0,4,6,180,276,89,538,25,46,4,6,77,0,0,0,77,347,95,519,27,23,5,7,63,0,0,0,64,702,202,965,2240,1523,198,105
10502,108,460,58,626,18,25,0,0,44,0,0,0,42,420,49,512,8,5,6,8,18,0,0,0,18,1021,130,1173,1938,1572,200,81,3789,171,125,301,4092,3763,707,8556,51,186,18,6,262,11,14,28,285,176,52,521,165,113,21,4,304,4,16,17,319,110,51,481,255,127,42,11,431,3,7,16,440,141,53,639,220,169,35,13,441,4,6,11,447,127,63,639,177,150,19,12,361,10,9,17,377,137,60,575,199,122,11,10,344,13,0,15,358,109,60,523,245,116,14,7,378,8,9,17,393,112,51,564,241,122,9,6,391,5,8,14,400,151,48,594,247,154,27,16,450,5,8,14,458,194,52,711,169,164,27,7,364,6,9,21,385,340,45,773,79,60,8,0,155,0,0,0,159,450,41,648,15,28,7,0,53,0,0,0,53,476,39,570,11,18,0,0,32,0,0,0,32,972,190,1190,2087,1545,240,81
10503,445,1310,155,1915,76,90,13,10,190,0,0,5,194,1261,158,1611,39,72,5,15,136,0,0,0,136,2708,402,3247,7355,6155,597,285,14392,461,423,886,15282,10719,2373,28367,180,737,54,25,999,35,80,114,1113,720,193,2025,749,446,52,31,1291,45,50,88,1377,357,183,1920,1036,646,136,45,1867,39,28,66,1932,425,252,2613,876,729,180,45,1823,32,29,63,1884,414,237,2535,834,729,94,29,1688,18,23,42,1726,327,241,2291,887,600,38,22,1548,26,24,46,1596,268,215,2077,927,519,38,17,1506,26,17,45,1547,323,191,2061,1004,573,48,21,1650,24,15,41,1691,381,223,2286,889,591,67,26,1580,22,17,39,1616,505,205,2327,588,613,71,21,1292,24,26,47,1339,838,190,2370,237,346,41,11,637,10,9,20,652,1260,193,2098,93,131,5,6,237,0,3,3,236,1421,171,1826,51,80,7,9,155,0,0,0,157,2943,480,3578,8364,6732,840,316
10601,374,1839,209,2420,33,63,6,4,106,0,0,0,103,1415,160,1682,16,36,0,12,67,0,0,0,68,2685,395,3146,6992,8647,782,323,16735,689,688,1378,18114,14303,2569,34991,263,1047,185,27,1527,52,134,185,1709,962,147,2826,867,851,205,39,1958,78,64,147,2106,478,143,2727,1109,857,255,55,2267,57,58,122,2391,648,164,3198,978,1077,284,39,2381,38,54,99,2477,685,151,3309,969,1158,203,38,2366,28,48,78,2437,630,135,3210,960,933,115,35,2045,33,31,66,2108,511,138,2759,1054,1026,112,34,2227,41,33,76,2299,593,146,3042,1034,1003,148,26,2208,38,46,86,2298,706,135,3139,785,841,138,18,1785,34,39,76,1861,1045,135,3035,429,694,116,15,1255,19,38,61,1315,1642,126,3081,145,311,51,11,519,0,13,8,531,2039,117,2689,50,119,20,9,199,0,0,0,199,1959,121,2277,20,49,0,10,82,0,0,0,85,3129,298,3507,8666,9967,1831,357
10602,279,1497,108,1879,14,55,8,6,77,0,0,0,82,1185,91,1357,12,24,0,9,42,0,0,0,47,2278,256,2577,7242,7891,723,231,16088,558,690,1246,17333,11269,1483,30090,213,1100,196,16,1517,45,155,202,1718,836,76,2632,916,913,144,34,2000,70,76,149,2147,412,108,2664,1269,851,232,36,2385,45,39,87,2472,516,123,3109,1108,1164,283,30,2582,36,47,84,2664,569,125,3358,1119,1138,188,30,2475,29,60,93,2567,504,119,3184,1103,975,103,18,2193,36,36,72,2261,444,110,2813,1162,902,90,11,2160,23,30,59,2220,465,72,2759,1082,839,98,18,2043,48,40,80,2126,534,78,2741,818,714,108,12,1647,34,28,56,1707,741,79,2526,459,606,85,12,1158,17,27,41,1196,1212,78,2493,107,239,40,6,388,3,9,8,402,1717,64,2179,18,90,12,3,123,0,0,0,123,1735,75,1930,9,29,9,5,49,0,0,0,51,2868,276,3192,9365,9557,1573,225
10603,400,2166,216,2786,22,85,10,8,123,0,0,0,128,1960,188,2274,9,27,6,11,48,0,3,8,56,3253,424,3732,5334,7048,623,231,13232,485,545,1026,14261,13608,2141,30011,125,773,155,31,1090,43,85,125,1217,734,79,2035,449,636,123,32,1245,46,34,75,1321,297,96,1719,523,442,134,30,1131,34,20,58,1185,374,87,1638,489,620,156,30,1289,26,38,58,1344,374,90,1813,554,724,117,20,1414,26,36,64,1476,358,92,1924,657,738,90,23,1505,27,31,59,1562,371,93,2029,874,827,90,21,1816,30,29,62,1874,412,105,2396,810,814,101,13,1740,36,22,55,1799,538,98,2432,717,888,131,22,1754,18,38,54,1811,848,110,2767,399,733,99,21,1247,20,35,58,1305,1627,109,3042,130,308,43,9,485,4,10,8,495,2424,135,3049,31,131,18,3,184,0,5,5,190,2593,148,2933,16,52,5,10,76,0,3,3,80,4201,525,4805,5770,7682,1271,257
10604,149,509,57,721,24,35,3,0,63,0,0,0,66,460,51,579,15,28,3,11,60,0,0,0,60,953,144,1156,2766,2724,278,105,5873,236,195,431,6304,4549,935,11791,115,299,41,13,469,23,17,43,506,344,46,893,324,202,21,7,556,12,16,31,588,122,42,749,400,213,46,15,678,6,15,20,696,207,59,961,376,300,54,6,737,11,22,32,763,195,73,1031,353,310,35,10,711,15,13,34,737,191,54,984,345,300,29,7,679,14,10,21,697,138,57,894,397,298,29,11,732,18,9,25,755,170,61,983,359,268,25,8,664,8,11,21,684,219,51,953,292,279,34,11,618,14,13,24,641,309,69,1020,187,223,28,4,450,6,9,15,466,399,42,903,77,134,13,10,235,0,4,9,238,538,52,830,28,42,3,3,81,0,3,3,81,557,48,689,10,33,5,0,55,0,0,0,58,1099,126,1288,3263,2905,358,120
10701,237,1701,101,2034,6,44,4,0,62,0,0,0,60,1554,102,1714,0,16,6,9,27,0,0,0,34,3438,453,3925,6308,7252,703,202,14472,516,630,1149,15618,14117,1612,31352,149,726,184,16,1079,32,132,160,1241,992,100,2329,675,685,243,14,1617,78,67,145,1757,482,95,2337,838,562,251,44,1696,46,35,82,1780,494,146,2414,715,811,342,28,1887,22,36,60,1947,566,114,2627,714,856,243,24,1833,34,39,73,1906,616,118,2637,851,751,154,11,1770,24,23,52,1817,517,102,2439,876,772,137,20,1807,32,25,57,1859,580,90,2527,766,693,156,18,1644,22,33,55,1698,698,86,2477,607,675,159,6,1458,21,18,36,1490,949,84,2525,357,509,109,10,987,12,15,24,1013,1352,76,2440,105,179,57,10,353,0,7,7,360,1751,92,2200,19,68,17,0,106,0,0,0,105,1737,99,1940,7,25,0,4,40,0,0,0,41,3867,374,4277,6687,7312,2053,210
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,331,2159,186,2671,25,62,8,4,94,0,0,3,97,1853,169,2123,5,23,4,5,32,0,0,0,32,3464,541,4042,7672,9854,889,260,18675,526,728,1251,19928,15421,2205,37554,212,1029,327,33,1600,49,132,180,1781,1135,111,3027,821,858,273,38,1992,64,71,138,2131,465,110,2708,1109,743,347,35,2235,43,47,88,2325,480,117,2920,868,1008,381,46,2302,27,30,57,2354,566,155,3071,938,1182,263,20,2397,28,42,78,2473,541,124,3141,1059,1057,192,28,2341,28,34,60,2397,453,114,2963,1221,1114,194,26,2545,31,41,68,2614,575,127,3315,1022,1081,220,23,2343,30,28,56,2401,681,81,3169,829,1025,210,21,2086,33,45,75,2159,1101,112,3367,515,748,165,14,1442,11,30,35,1479,1921,113,3518,150,311,85,5,548,3,11,10,553,2481,134,3176,25,105,21,0,156,0,0,0,154,2467,130,2753,9,36,10,6,55,0,0,0,59,4241,556,4858,8763,10288,2679,303
10704,538,2497,204,3247,34,92,9,8,150,0,4,4,151,2331,192,2671,12,40,3,14,71,0,0,0,79,5410,508,6000,12354,13873,1232,391,27848,661,1234,1895,29740,21334,2844,53925,154,1218,476,30,1883,36,234,272,2157,1716,191,4072,1207,1852,751,62,3872,106,205,310,4187,1009,249,5449,1991,1094,408,42,3538,74,63,138,3683,684,198,4563,1525,1308,540,44,3416,61,67,127,3541,766,184,4498,1303,1539,402,25,3270,53,45,98,3371,785,165,4313,1501,1484,281,21,3289,55,53,107,3396,716,165,4274,1775,1416,241,32,3461,51,57,102,3567,727,160,4458,1651,1192,224,24,3091,51,47,89,3185,900,128,4214,1275,1198,241,23,2738,42,45,84,2824,1250,133,4201,695,926,209,10,1835,21,44,61,1903,2081,133,4116,221,436,77,9,749,6,18,21,767,2687,138,3600,56,138,29,0,223,0,13,13,237,2812,119,3171,16,53,10,3,89,0,0,0,86,5718,716,6515,13374,13867,3898,332
10801,209,1220,98,1531,15,47,6,0,66,0,0,0,69,1117,108,1290,9,14,3,7,32,0,0,0,32,2231,334,2604,1877,2775,250,107,5013,199,195,392,5408,7384,1046,13833,38,306,38,17,399,18,15,34,433,245,51,729,136,180,25,10,350,13,15,22,374,101,36,514,177,180,36,13,406,11,16,22,431,106,39,571,177,265,31,8,479,9,9,16,495,143,66,699,216,257,25,9,507,14,9,20,535,134,44,714,253,272,34,9,572,8,11,21,594,138,58,788,290,303,30,15,639,13,10,23,666,175,59,893,295,352,42,13,707,14,13,30,743,227,51,1016,279,395,54,4,733,8,21,28,764,401,61,1223,202,396,46,9,652,7,29,40,693,815,74,1579,64,208,13,5,294,4,9,9,304,1219,103,1630,25,62,6,6,99,0,0,0,103,1373,116,1598,5,44,7,5,64,0,0,0,62,2470,454,2985,2151,3227,396,128
10802,283,1543,154,1981,26,52,4,8,86,0,3,3,91,1252,135,1474,20,18,4,8,52,0,0,0,57,2271,450,2777,2972,4155,392,194,7716,334,312,646,8358,10101,1763,20221,90,438,44,14,584,25,65,92,672,531,124,1326,253,296,37,22,602,31,30,62,662,246,89,994,253,292,57,17,619,24,26,49,676,323,107,1105,272,410,70,19,767,19,20,37,805,307,112,1218,319,376,54,16,771,26,32,55,824,275,105,1208,394,423,27,20,864,26,19,44,902,266,104,1269,487,456,29,15,975,18,19,37,1011,322,101,1431,503,478,57,19,1054,21,30,50,1104,390,120,1609,508,574,71,23,1181,21,31,56,1233,654,128,2014,310,580,71,17,979,12,34,50,1029,1101,136,2257,127,240,24,3,401,4,15,20,422,1560,125,2110,33,78,7,9,124,0,3,4,135,1661,123,1911,20,50,9,11,92,0,0,0,89,2753,336,3182,3569,4688,552,201
10803,13,3,0,12,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,5,0,0,0,5,17,0,17,47,43,8,3,106,5,0,6,110,42,12,165,0,4,0,0,4,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,0,4,5,4,0,0,15,0,0,0,15,0,0,15,10,7,0,0,22,0,0,0,22,3,4,25,0,6,0,0,14,0,0,0,14,0,0,14,4,6,5,0,13,0,0,0,16,0,3,21,4,5,0,0,12,0,0,0,11,0,0,12,5,0,0,0,9,0,0,0,9,3,0,11,5,6,3,0,12,0,0,0,10,0,0,15,3,10,0,0,12,0,0,0,14,9,5,26,0,3,0,0,9,0,0,0,9,3,0,10,0,0,0,0,5,0,0,0,5,9,3,18,0,0,0,0,4,0,0,0,4,17,0,26,47,59,15,0
10804,414,2585,237,3236,21,112,11,7,153,0,0,4,156,2482,226,2863,13,40,4,9,63,0,0,0,64,4961,557,5581,6329,7609,639,252,14816,442,544,987,15806,16430,2223,34459,189,1086,99,13,1389,24,138,160,1555,786,96,2437,570,763,83,41,1453,45,50,96,1545,331,93,1967,734,548,127,23,1424,31,32,65,1494,336,97,1920,632,769,124,22,1550,27,22,55,1602,382,93,2078,703,881,110,19,1713,27,29,55,1768,374,103,2250,888,843,55,25,1813,17,28,46,1863,346,86,2293,1169,886,66,22,2142,30,37,59,2202,380,97,2678,1116,934,71,20,2145,39,41,82,2224,547,91,2862,908,984,119,12,2027,32,48,74,2109,825,113,3036,590,929,94,17,1633,17,62,80,1713,1656,124,3491,191,398,57,3,653,0,16,20,672,2550,131,3355,42,154,7,11,215,0,10,10,224,3060,166,3444,10,66,11,20,113,3,5,5,119,5927,590,6625,7745,9240,1032,255
10805,340,1842,176,2361,30,77,11,13,122,0,0,0,127,1593,139,1860,7,32,8,11,65,0,0,0,65,2785,430,3284,3531,4896,444,206,9074,397,435,830,9905,11682,1669,23257,105,545,43,32,731,31,63,92,827,530,94,1445,290,305,51,21,672,33,49,83,750,226,71,1046,370,353,62,18,807,32,25,60,869,296,108,1270,343,420,60,27,850,37,26,58,910,308,100,1315,379,490,50,21,935,24,23,50,983,290,94,1367,434,441,46,20,935,20,26,50,989,298,106,1393,561,548,37,16,1160,30,19,45,1206,335,103,1639,614,576,49,28,1262,22,28,53,1312,436,104,1852,544,659,62,18,1285,24,36,67,1345,712,123,2183,372,573,83,17,1043,22,35,53,1100,1320,138,2562,132,248,32,8,417,0,10,16,437,1892,125,2452,48,116,11,12,185,0,4,5,191,2023,158,2374,8,45,7,11,76,0,0,0,76,3482,404,3968,4207,5328,582,252
10901,404,1239,103,1747,24,62,12,3,98,0,0,0,101,1178,119,1396,16,31,3,5,59,0,0,0,59,2473,393,2923,5701,6858,639,213,13406,420,471,888,14299,9567,1858,25720,156,859,52,14,1082,30,106,130,1211,717,116,2047,614,701,69,30,1418,49,54,98,1515,337,114,1971,810,593,122,28,1559,29,20,52,1604,330,117,2059,709,724,150,16,1597,20,34,57,1654,366,118,2133,710,818,97,15,1630,18,29,52,1685,348,128,2161,723,734,50,18,1528,30,35,66,1589,357,104,2054,836,698,48,12,1593,34,23,54,1649,309,96,2051,863,664,61,18,1605,12,23,33,1643,370,115,2129,691,663,62,16,1437,20,22,44,1480,536,114,2132,471,667,69,16,1214,19,29,46,1260,875,114,2253,164,341,35,12,554,6,6,13,563,1378,130,2068,40,132,8,3,194,0,0,0,194,1496,110,1796,17,41,11,5,78,0,0,0,78,2962,298,3343,6806,7640,834,204
10902,87,262,59,408,14,18,0,0,36,0,0,0,36,224,34,292,13,12,0,3,31,0,0,0,30,430,83,544,1089,1140,119,61,2412,59,68,126,2538,1888,557,4979,14,108,12,10,143,4,4,7,150,131,52,338,99,83,13,11,197,9,4,15,211,47,36,292,110,100,21,0,228,6,3,12,240,65,36,349,103,113,19,6,241,5,12,8,254,73,62,383,114,110,16,6,242,0,0,7,246,66,53,365,111,99,5,3,218,0,4,5,225,34,40,308,162,114,10,6,287,8,0,12,299,52,55,402,177,107,13,3,296,7,6,12,306,61,39,412,160,142,13,0,316,0,8,10,325,108,62,494,111,123,16,4,253,0,11,15,264,176,38,476,39,62,5,0,108,0,0,0,107,255,51,413,21,29,0,3,47,0,0,0,47,252,41,339,12,17,3,6,37,0,0,0,37,482,75,599,1222,1194,139,61
10903,307,1178,132,1618,37,78,17,13,149,0,5,5,154,1071,125,1350,27,35,3,4,76,0,0,0,76,2164,382,2618,3459,4081,448,174,8161,184,195,382,8543,7356,1626,17525,82,463,54,12,608,10,27,39,644,387,68,1104,278,249,40,16,583,15,23,36,611,130,63,807,352,242,79,19,696,14,14,30,727,132,96,957,285,380,73,15,760,9,14,21,781,196,87,1066,318,431,52,13,809,10,17,24,834,153,75,1064,414,388,22,4,832,11,9,22,851,144,103,1096,518,383,42,13,959,7,6,20,975,158,92,1227,524,447,47,10,1036,12,13,22,1055,222,82,1362,478,522,57,13,1064,14,12,26,1093,338,126,1557,335,535,64,18,952,12,23,35,980,715,131,1823,147,261,36,9,455,4,6,5,464,1171,106,1737,43,111,14,8,173,0,0,0,173,1344,142,1659,32,62,11,7,115,0,0,4,115,2426,446,2982,3806,4478,587,157
11001,280,682,75,1036,49,60,0,6,118,0,0,0,118,671,76,873,14,39,7,4,65,0,0,0,67,1400,218,1685,3549,3696,365,135,7744,207,334,544,8286,6209,1270,15763,86,423,53,16,579,18,61,76,662,611,237,1504,269,398,50,13,735,31,44,81,816,334,212,1357,410,335,46,8,807,18,21,40,841,232,117,1197,378,339,64,10,790,15,17,29,818,223,98,1137,395,339,36,10,780,13,15,32,812,188,89,1085,394,292,21,11,718,16,9,23,742,145,66,956,477,317,36,13,839,19,19,32,872,177,81,1133,499,292,28,12,833,13,6,16,850,197,86,1135,444,368,37,7,856,14,15,32,894,302,84,1278,284,327,50,12,672,11,11,23,696,455,79,1233,110,198,21,9,335,0,11,11,344,686,75,1107,61,93,11,5,168,0,0,0,168,764,74,1008,17,57,8,9,89,0,0,0,89,1607,266,1960,3816,3783,468,140
11002,306,1009,137,1451,61,83,4,9,159,0,0,0,161,899,121,1177,34,46,9,27,118,4,0,3,123,1747,346,2213,3042,3267,329,192,6837,284,234,521,7354,7077,1486,15919,73,381,35,19,502,22,28,54,556,466,92,1115,242,214,19,12,482,22,22,37,523,199,70,798,264,254,45,21,572,10,22,36,612,233,86,931,253,262,48,16,574,28,16,46,625,233,95,951,275,285,25,20,599,18,15,34,635,207,106,945,363,279,23,14,673,20,12,42,711,185,87,984,417,350,24,10,798,28,16,48,849,210,111,1169,477,307,27,8,817,23,16,44,857,292,127,1281,384,361,40,15,807,26,13,35,838,400,112,1349,323,363,40,15,742,26,21,42,784,670,112,1570,142,215,24,7,387,7,5,11,398,938,106,1435,74,104,14,4,195,0,0,0,195,1051,119,1372,39,65,5,15,131,0,0,0,132,2067,300,2491,3317,3439,365,166
