SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
10304,1201,31,33,64,101,120,226,68,248,322,76,33,108,940,975,1918,536,389,926,19,18,35,56,61,121,92,364,454,51,25,76,758,855,1610,327,206,527,5,4,14,27,39,65,112,397,510,27,25,55,500,673,1175,171,95,269,5,4,9,16,16,31,113,536,645,18,22,37,313,678,994,10493,10485,20986,609,748,1362,1597,1987,3583,565,2071,2639,7293,6464,13752,20558,21759,42318,0,3,12,0,0,0,0,0,0,0,0,6,1942,1862,3809,1950,1867,3818,55,123,182,3,9,12,0,4,4,0,4,6,1395,1414,2809,1459,1559,3016,444,621,1067,31,43,71,14,33,50,0,3,7,1120,1089,2205,1610,1789,3396,871,1048,1921,37,64,108,50,62,113,0,3,3,748,697,1446,1711,1881,3589,1026,1068,2093,58,95,148,73,106,178,0,6,13,509,495,1000,1657,1772,3433,1134,1179,2316,84,104,182,121,200,326,6,12,25,494,410,900,1846,1905,3747,1153,1159,2311,71
10401,1664,49,36,84,156,123,275,90,306,399,67,37,106,1283,1237,2519,666,495,1159,30,17,44,108,68,176,113,406,519,58,39,97,971,1024,1995,452,277,727,25,10,35,41,51,89,123,454,579,37,15,51,676,806,1488,224,113,338,10,4,16,16,23,37,163,649,810,19,30,48,436,819,1249,9885,9878,19759,776,820,1590,2050,2216,4265,673,2425,3097,6226,5157,11380,19602,20495,40099,0,6,6,0,0,0,0,0,0,0,0,0,1521,1411,2928,1521,1418,2939,42,66,112,0,10,16,0,6,6,0,0,0,1023,878,1905,1077,962,2036,213,300,509,9,20,24,15,20,30,0,0,0,781,724,1507,1017,1056,2071,392,471,863,38,55,91,19,39,65,4,4,8,570,445,1018,1023,1020,2045,518,590,1107,33,78,111,48,91,140,7,7,11,487,432,914,1088,1197,2287,675,749,1428,71,118,187,108,169,278,7,12,18,507,412,915,1362,1459,2822,720,864,1583,101
10402,2255,51,43,97,233,269,509,112,436,548,78,40,119,1671,1856,3528,958,730,1682,37,21,63,119,137,259,129,537,665,56,28,80,1297,1448,2751,674,405,1083,23,14,38,68,81,151,174,608,782,41,29,69,980,1136,2115,401,218,622,5,3,15,37,49,88,272,981,1251,21,30,49,734,1290,2024,15722,15862,31581,1149,1356,2504,3219,4234,7453,967,3464,4433,10446,9309,19748,31501,34221,65722,6,10,26,0,0,5,4,4,8,0,0,0,2619,2432,5048,2629,2446,5081,74,137,210,5,14,23,4,8,11,0,0,0,2017,1839,3855,2099,1998,4094,427,666,1092,24,64,89,22,23,47,0,5,5,1581,1410,2991,2060,2170,4223,963,1179,2143,70,110,177,59,73,134,4,6,11,1029,916,1947,2122,2288,4411,1080,1205,2284,69,140,208,79,173,254,3,19,19,819,789,1608,2054,2324,4375,1387,1475,2863,152,162,316,210,339,550,13,48,56,725,688,1415,2484,2716,5201,1458,1599,3060,161
10501,495,33,19,46,90,39,125,55,167,223,72,18,87,522,464,978,210,149,364,14,9,21,53,21,67,56,136,196,43,12,53,376,320,696,130,77,208,11,0,16,24,8,33,60,172,236,17,13,31,246,272,518,47,19,62,0,4,3,6,3,12,50,180,227,17,7,28,118,209,333,4171,4076,8255,417,296,712,904,706,1612,378,940,1317,4328,3384,7706,10198,9404,19608,0,3,4,0,0,0,0,0,0,0,0,0,631,590,1220,628,594,1225,24,33,57,0,4,4,0,0,0,0,0,0,641,640,1273,667,673,1341,142,221,361,6,7,15,5,3,13,3,5,5,619,583,1199,779,818,1598,296,345,639,19,28,51,9,13,26,0,8,8,399,341,742,730,733,1465,286,341,632,15,24,41,27,20,44,3,0,3,269,272,539,612,651,1261,324,302,619,31,38,72,42,48,93,4,10,8,287,294,583,690,689,1383,358,373,734,39
10502,554,14,16,34,49,30,84,36,142,175,36,14,49,412,485,900,234,168,406,19,3,16,30,36,68,50,213,268,14,13,26,349,443,784,179,115,292,3,5,10,20,6,30,61,260,320,18,11,30,280,403,678,76,39,115,0,0,4,11,10,17,67,280,349,8,19,24,160,348,509,3835,3738,7567,332,345,677,793,867,1661,312,1188,1502,3200,2715,5918,8472,8850,17327,4,0,4,0,0,0,0,0,0,0,0,3,576,511,1085,581,514,1091,12,34,48,0,0,5,0,0,0,0,0,0,542,515,1060,559,557,1112,126,141,265,14,20,36,3,0,4,0,0,0,486,483,974,634,647,1277,169,239,416,13,28,31,16,16,36,0,4,4,363,327,692,562,615,1179,220,235,459,31,43,73,24,44,69,0,0,0,232,181,418,506,510,1016,252,289,540,38,33,70,47,51,96,0,0,5,231,205,441,570,579,1144,297,297,596,38
10503,1751,49,27,80,162,127,293,112,389,506,101,54,155,1383,1400,2779,625,475,1107,30,15,44,73,72,151,139,512,651,64,44,101,931,1121,2057,469,295,762,11,0,13,47,35,82,145,523,670,40,30,72,715,884,1601,237,112,354,4,6,8,26,22,50,161,710,868,15,36,52,444,888,1330,12542,12542,25081,824,959,1787,2106,2386,4493,819,2861,3674,9094,8266,17357,25385,27005,52393,7,0,13,5,0,5,0,0,0,0,3,4,2113,2055,4169,2125,2061,4185,93,136,230,7,15,23,0,5,5,3,0,8,1951,1792,3748,2047,1954,4006,518,697,1207,16,51,68,18,28,45,0,3,3,1545,1434,2987,2097,2208,4309,951,1103,2060,74,100,172,43,69,112,9,3,8,945,879,1827,2025,2162,4180,1064,1112,2179,63,117,177,50,102,153,0,3,4,660,609,1269,1845,1946,3788,1156,1147,2301,92,122,216,165,219,381,7,18,25,575,566,1141,1999,2065,4064,1161,1273,2436,102
10601,1640,38,40,74,141,129,266,107,347,451,84,42,121,1269,1289,2559,638,461,1100,25,24,46,79,71,151,117,457,577,58,33,90,924,1045,1969,373,270,643,16,6,18,34,36,66,151,584,734,36,46,80,602,939,1544,211,98,312,3,5,10,17,36,52,157,715,872,25,40,61,410,893,1297,15807,15705,31518,1109,1149,2256,2642,3008,5656,851,2961,3817,11808,9471,21280,32222,32302,64522,11,4,17,5,6,7,0,0,0,0,0,0,2913,2747,5661,2934,2760,5689,104,174,281,10,20,23,3,3,8,0,5,3,2669,2314,4982,2789,2516,5298,640,881,1519,38,93,133,21,45,69,0,3,3,1967,1651,3620,2668,2672,5339,1235,1473,2710,117,150,269,73,110,183,0,13,10,1301,1058,2357,2727,2806,5535,1455,1446,2905,164,150,316,137,199,327,9,18,22,925,718,1646,2688,2526,5215,1563,1745,3311,141,207,347,228,296,523,7,31,35,869,642,1509,2809,2921,5726,1668,1740,3407,169
10602,1278,19,10,28,76,127,210,63,267,323,49,36,85,912,1014,1924,509,407,918,15,11,23,47,61,106,77,336,410,36,27,66,681,846,1527,318,206,521,6,5,14,21,40,59,77,443,521,32,31,56,453,714,1174,179,105,280,8,3,10,10,17,29,110,560,670,12,30,46,324,709,1034,12834,12931,25772,702,868,1570,1796,2515,4314,487,2192,2684,8410,7414,15822,24241,25919,50153,4,6,3,0,0,0,5,0,8,0,0,0,2447,2284,4730,2449,2286,4735,81,167,256,5,14,28,3,7,8,3,0,3,2125,2181,4311,2223,2374,4603,698,998,1693,49,83,128,16,42,61,0,9,9,1631,1529,3159,2402,2648,5051,1266,1472,2740,88,142,227,83,133,216,0,13,16,1037,904,1940,2476,2660,5135,1421,1509,2929,110,151,265,122,173,294,7,7,8,749,594,1345,2403,2437,4845,1509,1593,3100,142,159,303,204,292,494,9,16,28,576,461,1039,2440,2529,4967,1470,1540,3011,127
10603,2398,58,37,95,198,168,367,126,368,491,63,32,101,1756,1694,3451,902,679,1578,26,17,42,92,100,193,139,463,601,42,23,65,1200,1277,2480,591,344,939,10,6,14,47,51,101,153,519,668,16,18,40,826,938,1761,297,170,464,3,3,7,16,31,52,227,703,932,14,18,27,553,922,1473,14280,14353,28636,853,945,1801,2450,2978,5429,897,2825,3721,8118,6803,14925,26603,27900,54505,3,4,4,0,6,6,0,0,3,0,0,0,2122,2057,4186,2131,2069,4197,58,100,159,5,10,17,0,6,3,0,0,0,1769,1611,3382,1832,1730,3562,342,554,903,30,51,77,15,21,36,3,5,10,1258,987,2241,1648,1616,3267,734,923,1661,66,81,144,59,62,118,0,4,10,768,639,1410,1624,1714,3338,947,1041,1992,75,90,171,89,133,221,4,14,17,620,530,1150,1744,1810,3551,1199,1295,2491,112,138,249,162,285,452,4,29,34,609,492,1104,2092,2242,4335,1213,1372,2583,109
10604,564,15,14,25,54,44,94,48,131,181,33,16,45,437,475,912,231,180,412,5,13,21,38,20,54,41,186,224,19,11,33,331,400,739,142,95,241,5,0,7,21,18,34,47,184,230,24,13,40,240,312,548,81,37,122,0,0,0,11,12,14,56,240,299,12,6,20,155,298,457,5698,5558,11257,437,382,815,927,964,1890,287,1058,1346,4369,3367,7729,11709,11330,23037,3,5,4,0,0,0,0,0,0,0,0,0,895,884,1779,902,886,1789,23,59,83,3,5,12,0,0,0,4,0,5,775,750,1522,810,819,1621,232,326,559,19,29,44,9,12,17,0,0,3,716,602,1316,976,965,1944,475,520,994,25,51,75,28,36,64,5,0,3,480,391,867,1006,997,1998,509,563,1081,49,33,81,50,64,117,0,5,3,340,254,592,949,924,1874,568,591,1158,78,67,143,77,92,169,6,8,16,280,202,478,1007,959,1962,591,598,1190,68
10701,2012,40,29,67,132,160,297,128,455,584,72,26,100,1455,1607,3061,875,677,1554,28,20,41,79,86,166,145,581,725,62,25,88,1183,1390,2574,545,357,902,11,13,19,43,62,100,212,608,822,42,15,56,843,1057,1906,282,138,417,5,0,10,28,30,54,202,760,963,18,18,38,532,942,1478,14411,14538,28951,852,1059,1916,2183,2728,4910,912,3234,4146,9836,7955,17790,28193,29517,57709,7,0,3,0,0,0,0,0,0,0,0,0,2447,2348,4794,2450,2351,4799,89,157,239,0,6,14,0,3,4,0,3,7,2271,2025,4296,2363,2199,4562,494,785,1276,23,40,68,10,19,37,0,6,9,1609,1356,2966,2143,2210,4351,1083,1303,2387,56,93,147,50,94,143,0,9,7,1015,851,1870,2210,2339,4551,1283,1410,2694,80,134,215,97,188,284,6,17,21,726,585,1310,2190,2332,4514,1447,1457,2907,102,147,244,193,282,472,6,22,22,641,536,1179,2385,2439,4828,1317,1436,2757,104
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,2204,39,19,59,125,185,310,115,453,566,51,36,87,1493,1733,3224,871,645,1512,22,31,57,57,104,157,151,548,692,28,20,54,1129,1348,2476,608,340,942,3,11,18,36,60,96,179,647,821,33,28,53,860,1075,1933,288,174,460,4,5,15,19,40,64,191,760,958,19,33,47,524,1014,1531,17495,17558,35045,895,1139,2031,2302,3244,5547,929,3230,4160,10529,9146,19679,32152,34312,66464,3,12,10,0,0,0,0,0,0,0,3,3,3060,2892,5951,3064,2909,5968,69,152,216,5,13,19,0,0,0,0,0,0,2663,2426,5093,2737,2590,5327,524,842,1362,31,61,88,9,33,47,3,6,10,1714,1516,3234,2284,2461,4742,1309,1529,2835,58,100,158,66,97,168,0,3,3,1053,904,1951,2487,2633,5121,1521,1611,3126,98,138,234,124,198,329,10,4,10,733,631,1363,2489,2582,5069,1842,1973,3815,131,178,307,214,350,567,10,21,35,605,555,1157,2801,3080,5883,1833,1908,3738,154
10704,2837,63,46,104,214,258,474,151,552,705,127,67,189,2044,2268,4314,1210,947,2158,33,43,71,123,170,297,205,780,989,91,46,138,1664,1984,3655,910,599,1509,15,12,30,63,99,162,237,1034,1269,45,49,95,1273,1800,3071,563,284,847,8,4,16,39,63,104,359,1371,1730,43,54,97,1013,1774,2786,23107,23128,46239,1266,1500,2766,3494,4913,8402,1268,4802,6072,19606,15967,35574,48748,50303,99053,13,5,21,0,0,5,0,0,0,0,0,3,4190,3990,8183,4209,4005,8210,111,236,357,8,13,25,3,17,19,5,3,8,5632,4931,10563,5762,5200,10965,813,1235,2053,30,58,85,20,51,74,6,0,7,3841,2940,6784,4713,4289,9003,1899,2348,4245,56,107,163,82,124,204,3,4,14,1994,1503,3501,4035,4091,8127,2435,2548,4981,125,170,293,171,220,391,4,23,32,1233,1009,2241,3965,3973,7939,2605,2761,5372,187,216,405,268,433,700,9,36,40,1118,925,2047,4188,4370,8563,2459,2511,4964,201
10801,1404,31,14,44,150,123,278,83,234,311,46,31,70,1074,1039,2111,543,479,1025,23,20,39,107,59,163,114,275,394,29,21,46,821,849,1665,427,285,714,19,9,26,53,52,103,138,355,497,24,16,36,663,708,1375,259,162,424,0,0,4,17,23,35,168,544,713,11,15,26,455,747,1208,6434,6436,12873,464,492,955,1379,1564,2936,633,1815,2443,3238,2735,5970,12146,13038,25184,3,0,3,0,0,0,4,0,4,0,0,0,807,728,1530,815,728,1544,10,30,42,5,0,7,0,3,3,4,0,3,495,495,991,515,533,1043,67,147,218,9,25,32,8,5,12,0,0,0,424,379,799,511,557,1069,195,242,430,7,34,46,14,15,28,0,0,5,314,276,590,528,571,1104,268,340,608,29,44,77,33,36,72,0,4,8,241,251,485,571,672,1243,399,426,830,33,67,91,64,101,162,0,10,7,267,196,464,761,799,1555,422,467,891,59
10802,1560,54,30,90,204,124,324,102,306,402,60,30,89,1271,1197,2462,588,406,994,30,13,47,100,82,176,113,377,488,62,28,87,895,902,1793,374,284,662,13,9,25,55,47,105,148,439,591,37,14,59,632,797,1434,292,143,435,6,0,6,14,30,44,196,626,815,21,24,46,521,819,1345,8781,8669,17448,777,828,1609,2178,2218,4397,764,2402,3168,6225,5187,11418,18717,19313,38032,0,4,4,0,0,0,0,0,0,0,5,5,1373,1287,2656,1377,1290,2668,44,56,95,0,13,15,0,4,3,0,6,4,1077,909,1987,1118,977,2099,187,274,458,11,46,58,6,15,20,0,0,0,846,700,1549,1053,1032,2087,362,453,810,41,56,97,19,42,58,0,3,3,572,487,1060,998,1040,2035,459,506,968,42,71,110,51,67,118,0,7,11,452,424,882,1000,1079,2081,587,645,1232,75,94,172,100,134,235,6,20,29,477,412,885,1248,1300,2553,604,684,1291,72
10803,18,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,5,6,6,0,0,0,0,0,3,4,0,3,0,0,0,10,5,12,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,4,0,0,0,0,0,0,0,5,5,0,0,0,3,5,12,76,74,149,3,0,6,17,10,29,4,14,16,50,52,99,149,155,302,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,4,8,16,0,0,4,0,0,0,0,0,0,0,0,0,9,7,21,14,11,21,4,7,10,0,0,0,0,0,0,0,0,0,7,3,12,11,11,23,4,8,15,0,0,0,0,0,3,0,0,0,14,7,24,23,21,39,15,7,22,0,0,0,0,0,0,0,0,0,0,5,4,17,18,30,5,8,10,0
10804,2785,63,60,121,231,235,470,108,493,595,75,60,143,1939,2171,4107,1227,981,2206,38,23,63,152,154,304,160,648,812,47,42,90,1632,1843,3478,880,591,1469,17,16,35,59,81,140,212,803,1012,46,35,82,1210,1525,2729,493,257,754,8,12,15,39,52,90,336,1186,1526,31,44,68,906,1545,2452,15616,15673,31292,1028,1267,2295,2813,3665,6478,1076,3975,5054,7830,6822,14650,28353,31409,59762,6,0,6,0,0,0,0,0,0,0,0,0,2252,2182,4434,2257,2176,4438,54,103,150,7,11,12,3,3,3,0,0,3,1483,1431,2913,1546,1547,3091,326,517,836,18,36,54,10,24,37,5,5,7,1193,1139,2334,1550,1718,3264,738,927,1669,58,90,151,47,90,133,3,11,9,759,645,1409,1606,1768,3373,972,1092,2068,76,131,211,94,142,236,5,3,11,578,523,1096,1729,1890,3620,1222,1335,2562,103,163,268,202,306,503,11,21,28,605,516,1120,2140,2344,4487,1327,1447,2775,138
10805,1932,53,31,82,184,147,329,96,341,436,61,39,97,1437,1449,2880,733,533,1264,31,24,55,98,59,158,123,459,583,50,39,84,1036,1112,2152,504,307,808,24,16,35,45,48,93,162,492,654,33,17,47,764,883,1645,290,140,428,4,0,5,20,36,54,173,687,860,22,15,35,508,883,1388,10568,10601,21175,808,844,1650,2078,2404,4482,784,2676,3455,5973,5180,11146,20207,21700,41913,3,0,5,0,0,0,0,0,0,0,0,0,1536,1498,3033,1537,1505,3040,55,91,143,3,15,17,0,5,5,0,5,5,1080,1024,2103,1138,1132,2271,204,330,534,22,21,46,3,21,23,0,0,0,782,747,1529,1009,1115,2128,448,549,1006,31,57,93,21,43,64,4,4,6,512,490,1002,1016,1150,2164,529,607,1137,44,61,109,50,90,139,3,7,10,442,401,845,1072,1165,2239,714,809,1524,85,123,209,102,179,280,4,16,21,432,407,841,1334,1535,2869,815,943,1756,100
10901,1307,41,31,63,107,124,231,79,306,390,61,44,107,1005,1099,2101,508,404,915,17,21,33,58,74,135,80,367,449,37,33,68,694,904,1601,398,247,647,10,8,20,39,33,71,130,469,600,22,21,49,599,780,1385,226,112,334,7,6,8,8,25,40,149,684,832,16,30,46,408,861,1265,10984,11056,22036,648,852,1501,1800,2349,4148,636,2411,3052,8052,7303,15356,22121,23977,46094,11,7,15,0,0,0,0,0,0,0,0,0,1946,1950,3894,1959,1959,3913,53,129,181,6,7,12,0,0,0,0,4,4,1862,1832,3697,1922,1976,3894,393,600,989,24,52,72,8,16,24,3,0,6,1302,1190,2492,1737,1854,3591,913,1041,1954,46,66,113,46,72,120,4,6,11,861,728,1587,1867,1914,3785,960,1078,2040,64,106,168,96,124,218,5,12,11,568,545,1115,1697,1860,3554,1083,1182,2261,81,115,204,123,197,325,5,16,21,480,428,910,1781,1935,3716,1119,1151,2270,114
10902,400,7,3,12,38,14,54,22,60,83,31,6,32,313,260,573,139,100,242,8,3,9,12,6,21,36,82,121,12,6,20,210,200,408,80,49,130,4,7,8,3,4,10,48,71,117,4,5,8,139,129,276,32,16,49,3,0,3,0,0,0,32,117,151,3,0,7,74,135,210,2582,2567,5146,185,148,337,423,353,783,186,474,661,1713,1286,3003,5091,4835,9923,0,0,7,0,0,0,0,0,0,0,0,0,389,333,724,394,334,729,13,22,34,0,0,0,0,0,0,0,0,0,313,279,592,322,306,635,58,95,160,4,4,4,0,4,3,0,0,0,241,184,431,314,292,604,149,194,334,3,4,9,9,4,8,0,0,0,155,151,308,311,350,663,166,174,341,6,12,17,8,19,26,0,0,0,120,96,210,307,294,597,224,260,476,13,20,33,28,27,53,0,5,5,100,73,179,363,385,745,230,234,466,28
10903,1588,58,25,79,139,91,236,76,293,370,75,23,101,1171,1198,2373,635,475,1114,16,18,35,72,56,132,106,316,415,52,31,83,884,898,1784,449,278,729,12,0,13,47,24,76,136,384,520,31,15,54,673,709,1384,223,108,337,4,6,6,9,15,24,164,502,669,30,19,51,434,652,1088,8953,8971,17927,616,618,1238,1482,1429,2906,654,1943,2605,4820,3584,8410,16540,16543,33083,0,0,0,0,0,0,4,0,4,0,0,0,1152,1096,2250,1158,1096,2250,26,47,70,5,6,10,0,4,4,0,0,0,915,788,1699,943,847,1783,191,302,496,12,22,33,8,11,14,0,4,6,713,634,1347,920,967,1885,436,532,965,24,44,67,14,20,31,0,8,7,433,380,814,902,983,1891,519,628,1150,46,50,94,32,76,111,0,4,9,320,248,559,914,1003,1919,677,672,1349,60,75,141,87,141,232,3,12,14,317,262,570,1150,1156,2308,707,797,1497,72
11001,901,18,13,36,66,85,146,42,181,214,33,30,73,648,722,1369,334,234,574,10,8,17,22,41,63,41,249,288,24,18,40,434,547,978,201,136,338,11,4,16,21,27,44,69,273,340,25,21,41,316,463,779,131,72,199,3,0,5,4,22,31,88,354,435,9,12,23,240,459,697,6737,6746,13479,422,493,913,954,1273,2220,354,1433,1785,5384,5169,10559,13855,15102,28956,10,0,5,0,3,3,0,0,0,0,0,0,1429,1521,2954,1437,1526,2970,46,85,128,0,4,3,5,0,5,0,3,3,1480,1474,2950,1524,1564,3094,249,384,633,20,19,43,5,13,23,0,0,0,743,666,1409,1020,1091,2106,480,532,1012,23,36,57,19,38,56,0,0,0,449,405,855,975,1015,1991,483,540,1023,35,43,73,42,40,79,4,7,9,326,315,641,892,940,1835,578,657,1241,57,73,124,70,114,180,0,11,10,273,267,545,977,1124,2104,660,694,1350,51
11002,1320,39,12,50,94,74,175,90,253,339,87,44,125,1027,987,2012,473,318,791,28,14,41,62,46,110,94,308,400,41,36,78,709,721,1430,291,161,455,14,15,23,24,29,50,80,393,472,30,19,48,431,620,1052,144,76,221,4,3,5,8,11,23,101,515,613,20,21,34,282,625,902,7669,7617,15289,582,626,1213,1344,1387,2735,526,1938,2458,4741,3791,8538,14864,15363,30227,0,5,7,0,0,0,0,0,0,0,0,0,1179,1000,2181,1190,1007,2190,28,61,89,3,10,16,8,3,7,0,0,6,835,825,1659,870,899,1769,187,249,432,16,28,39,4,19,16,0,4,4,630,576,1206,828,874,1707,346,395,740,38,45,82,20,42,61,4,0,5,483,378,857,890,859,1752,434,495,931,41,43,89,34,70,102,0,8,13,343,332,673,856,941,1801,555,652,1208,44,69,108,98,113,208,3,17,23,333,285,615,1035,1135,2173,647,704,1347,58
11003,524,16,10,29,47,28,75,60,152,215,40,16,58,448,445,893,190,126,318,13,7,22,26,17,41,59,149,213,36,11,48,329,310,637,100,81,185,3,0,5,9,6,17,55,170,222,8,8,18,176,272,450,66,30,92,0,3,6,8,3,11,57,197,254,7,8,13,134,239,372,4720,4693,9414,322,314,631,719,630,1343,368,969,1333,3860,3225,7087,9980,9825,19811,9,0,8,0,0,0,0,0,0,0,0,0,790,683,1480,802,685,1483,24,47,70,3,12,12,0,0,0,0,0,5,660,634,1294,689,692,1386,172,244,412,17,29,47,0,9,12,4,3,3,560,552,1117,752,841,1592,323,408,735,20,20,39,15,22,36,0,3,10,351,343,692,710,805,1509,446,438,884,41,28,70,23,24,50,0,3,6,254,268,523,759,770,1534,449,483,930,27,36,59,48,43,94,0,7,3,250,217,471,770,794,1564,477,486,965,42
