SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
10805117013,24,3,0,0,0,0,0,28
10805117014,37,6,0,0,0,0,0,46
10805117015,41,4,6,0,0,0,0,49
10805117016,17,3,0,0,0,0,0,22
10805117017,38,7,6,0,0,0,0,51
10805117018,0,0,0,0,0,0,0,0
10805117019,14,6,0,0,0,0,0,21
10805117020,27,10,0,0,0,0,5,43
10805117021,32,10,4,0,0,0,0,42
10805117022,22,3,0,0,0,0,0,24
10805117023,20,0,3,0,0,0,0,27
10805117024,27,9,0,0,0,0,0,35
10805117025,25,0,0,0,0,0,0,30
10805117026,18,4,0,0,0,0,0,19
10805117027,35,0,0,0,0,0,0,39
10805117028,27,6,0,0,0,0,0,41
10805117029,19,3,0,0,0,0,0,21
10805117030,16,0,0,0,0,0,0,15
10805117031,30,3,0,0,0,0,0,38
10805117032,50,3,0,0,0,0,5,58
10805117033,21,3,0,0,0,0,0,26
10805117034,43,9,0,0,0,0,0,50
10805117035,0,0,0,0,0,0,0,3
10805117036,6,0,0,0,0,0,0,8
10805117037,12,4,0,0,0,0,0,19
10805117038,22,3,0,0,0,0,0,30
10805117039,15,5,0,0,0,0,0,32
10805117040,27,8,0,0,0,0,0,33
10805117041,20,0,0,0,0,0,0,22
10805117042,24,0,0,0,0,0,0,28
10805117101,16,7,0,0,0,0,0,25
10805117102,25,0,4,0,0,0,0,33
10805117103,29,0,5,0,0,0,0,33
10805117104,25,3,3,0,0,0,0,29
10805117105,30,9,8,0,0,0,0,45
10805117106,39,3,3,0,0,0,0,46
10805117107,46,7,3,0,0,0,0,56
10805117108,44,6,0,0,0,0,0,51
10805117109,38,3,0,0,0,0,0,42
10805117110,20,0,3,0,0,0,0,24
10805117111,18,6,0,0,0,0,0,24
10805117112,11,0,0,0,0,0,0,8
10805117113,29,4,0,0,0,0,0,33
10805117114,10,0,4,0,0,0,0,16
10805117115,11,0,0,0,0,0,0,12
10901117201,45,0,3,0,0,0,0,49
10901117202,43,5,0,0,0,0,0,52
10901117203,37,5,0,0,0,0,0,48
10901117204,35,3,3,0,0,0,0,43
10901117205,42,8,3,0,0,0,0,59
10901117207,34,4,0,0,0,0,0,38
10901117208,54,4,6,0,0,0,0,64
10901117209,42,9,0,0,0,0,0,47
10901117210,43,8,0,0,0,0,0,53
10901117211,37,0,0,0,0,0,0,40
10901117213,37,0,0,0,0,0,0,37
10901117214,48,5,0,0,0,0,0,55
10901117215,18,6,6,0,0,0,0,26
10901117216,22,8,0,0,0,0,0,26
10901117217,57,10,0,3,0,0,0,71
10901117218,28,0,0,0,0,0,0,30
10901117219,18,0,0,0,0,0,0,18
10901117220,72,7,0,0,0,0,0,78
10901117222,42,4,0,0,0,0,0,53
10901117224,12,0,0,0,0,0,0,21
10901117225,10,0,0,0,0,0,0,12
10901117226,21,0,0,0,0,0,0,21
10901117229,46,5,0,0,0,0,0,51
10901117230,0,0,0,0,0,0,0,0
10901117231,24,3,0,0,0,0,0,29
10901117234,34,3,5,0,0,0,0,48
10901117235,28,4,0,0,0,0,0,36
10901117236,104,13,3,0,0,0,0,118
10901117237,66,4,0,0,0,0,0,76
10901117238,42,0,8,0,0,0,0,52
10901117239,59,8,0,0,0,0,0,71
10901117240,87,8,3,0,0,0,0,99
10901117241,0,0,0,0,0,0,0,0
10901117242,63,3,4,0,0,0,0,72
10901117243,86,4,3,0,0,0,0,98
10901117244,76,7,7,0,0,0,0,101
10901117245,51,4,6,0,0,0,0,59
10901117246,28,0,0,0,0,0,0,33
10901117247,51,7,5,0,0,0,0,63
10901117248,16,3,0,0,0,0,0,23
10901117249,61,12,3,0,0,0,0,85
10901117250,67,13,6,0,0,0,0,83
10901117251,79,12,3,0,0,0,0,96
10901117301,14,0,0,0,0,0,0,10
10901117302,26,5,5,0,0,0,0,38
10901117303,13,3,3,0,0,0,0,22
10901117304,17,3,3,0,0,0,0,30
10901117305,34,3,0,0,0,0,0,33
10901117306,32,6,0,0,0,0,0,41
10901117307,35,3,3,0,0,0,0,44
10901117308,16,5,0,0,0,0,0,15
10901117309,37,10,0,0,0,0,0,43
10901117310,15,0,0,0,0,0,0,15
10901117311,53,3,0,0,0,0,0,58
10901117312,20,0,0,0,0,0,0,30
10901117313,20,4,0,0,0,0,0,24
10901117314,23,3,0,0,0,0,0,29
10901117315,27,5,0,0,0,0,0,34
10901117316,30,6,0,0,0,0,0,36
10901117317,19,4,0,0,0,0,0,31
10901117318,36,3,4,0,0,0,0,42
10901117319,20,5,8,0,0,0,0,29
10901117320,28,0,3,0,0,0,0,31
10901117321,45,6,0,0,0,0,0,47
10901117322,51,5,3,0,0,0,0,62
10901117323,31,4,0,0,0,0,0,39
10901117324,79,12,9,0,0,0,0,93
10901117325,32,6,0,0,0,0,0,38
10901117326,31,6,0,0,0,0,0,38
10901117401,13,8,0,0,0,0,0,22
10901117402,31,4,0,0,0,0,0,35
10901117403,47,8,4,0,0,0,0,55
10901117404,22,4,0,0,0,0,0,27
10901117405,58,3,3,0,0,0,0,71
10901117406,46,9,0,0,0,0,0,52
10901117407,27,0,0,0,0,0,0,32
10901117408,24,9,0,0,0,0,0,30
10901117409,19,0,0,0,0,0,0,23
10901117410,21,4,5,0,0,0,0,33
10901117411,32,3,0,0,0,0,0,32
10901117412,10,0,0,0,0,0,0,12
10901117413,34,10,5,0,0,0,0,45
10901117414,19,0,0,0,0,0,0,17
10901117415,47,7,0,0,0,0,0,53
10901117416,37,3,5,0,0,0,0,43
10901117417,32,6,0,0,0,0,0,37
10901117418,53,3,3,0,0,0,0,60
10901117419,0,0,0,0,0,0,0,3
10901117420,0,0,0,0,0,0,0,0
10901117421,0,0,0,0,0,0,0,0
10901117422,0,0,0,0,0,0,0,0
10901117423,24,4,0,0,0,0,0,32
10901117424,18,6,0,0,0,0,0,23
10901117425,26,0,0,0,0,0,0,25
10901117426,30,4,0,0,0,0,0,30
10901117427,13,0,0,0,0,0,0,11
10901117428,34,4,0,0,0,0,0,36
10901117429,38,5,0,0,0,0,0,39
10901117501,53,0,0,0,0,0,0,60
10901117502,28,3,0,0,0,0,0,33
10901117503,69,6,6,0,0,0,0,80
10901117504,114,4,3,0,0,0,0,122
10901117505,26,0,5,0,0,0,0,32
10901117506,59,4,4,0,0,0,0,75
10901117507,69,5,0,0,0,0,0,77
10901117508,77,4,3,0,0,0,0,87
10901117509,17,0,0,0,0,0,0,22
10901117511,26,9,0,0,0,0,0,32
10901117512,26,4,0,0,0,0,0,27
10901117513,42,0,0,0,0,0,0,47
10901117514,61,7,5,0,0,0,0,74
10901117515,17,0,0,0,0,0,0,25
10901117516,37,4,0,0,0,0,0,43
10901117517,42,3,5,0,0,0,0,45
10901117518,19,0,0,0,0,0,0,21
10901117519,13,0,0,0,0,0,0,17
10901117520,22,3,4,0,0,0,0,27
10901117521,27,3,0,0,0,0,0,27
10901117522,35,3,0,3,0,0,0,36
10901117523,31,8,0,0,0,0,0,40
10901117524,23,5,5,0,0,0,0,26
10901117525,41,3,0,0,0,0,0,49
10901117526,36,0,0,0,0,0,0,35
10901117527,15,5,0,0,0,0,0,24
10901117528,34,7,0,0,0,0,0,43
10901117529,57,7,5,0,0,0,0,69
10901117530,0,0,0,0,0,0,0,0
10901117531,34,4,0,0,0,0,0,36
10901117532,17,0,0,0,0,0,0,22
10901117533,30,0,0,0,0,0,0,35
10901117534,7,0,0,0,0,0,0,9
10901117535,23,5,7,0,0,0,0,27
10901117601,16,4,0,0,0,0,0,24
10901117602,20,0,6,0,0,0,0,25
10901117603,21,4,0,0,0,0,0,31
10901117604,27,3,3,0,0,0,0,42
10901117605,37,3,0,0,0,0,0,39
10901117606,20,3,0,0,0,0,0,26
10901117607,76,12,4,0,0,0,0,84
10901117608,10,5,0,0,0,0,0,21
10901117609,25,0,4,0,0,0,0,31
10901117610,36,3,6,0,0,0,0,48
10901117611,32,4,0,0,0,0,0,40
10901117612,25,5,5,0,0,0,0,29
10901117613,26,9,4,0,0,0,0,38
10901117614,25,5,0,0,0,0,0,30
10901117615,43,5,3,0,0,0,3,48
10901117616,15,4,0,0,0,0,0,19
10901117617,17,6,3,0,0,0,0,20
10901117618,24,8,0,0,0,0,0,32
10901117619,12,0,3,0,0,0,0,17
10901117620,17,11,12,0,0,0,0,42
10901117621,20,6,0,0,0,0,0,28
10901117622,24,8,0,0,0,0,0,34
10901117623,23,6,4,0,0,0,0,33
10901117624,31,4,0,3,0,0,0,44
10901117625,120,17,10,0,0,0,0,148
10901117626,0,0,0,0,0,0,0,0
10901117627,22,3,4,0,0,0,0,34
10901117628,40,3,0,0,0,0,0,49
10901117629,5,0,0,0,0,0,0,5
10901117630,52,4,10,0,0,0,0,63
10901117631,34,8,0,0,0,0,0,43
10901117632,23,6,0,0,0,0,3,30
10901117633,52,6,4,0,0,0,0,68
10901117634,62,6,6,0,0,0,0,72
10901117635,14,3,0,0,0,0,0,17
10901117636,30,5,4,0,0,0,0,45
10902117701,12,0,0,0,0,0,0,14
10902117702,16,0,4,4,0,0,0,22
10902117703,11,4,0,0,0,0,0,19
10902117704,19,0,0,0,0,0,0,23
10902117705,13,7,0,0,0,0,0,17
10902117706,5,0,0,0,0,0,0,6
10902117707,10,3,0,0,0,0,0,20
10902117708,21,0,0,0,0,0,0,23
10902117709,16,3,0,0,0,0,0,19
10902117710,8,6,0,0,0,0,0,15
10902117711,20,4,0,0,0,0,0,19
10902117712,35,11,0,0,0,0,0,53
10902117803,20,5,0,0,0,0,0,33
10902117804,47,5,0,0,0,0,0,56
10902117806,0,0,0,0,0,0,0,0
10902117807,6,4,0,0,0,0,0,15
10902117808,34,5,0,0,0,0,0,41
10902117809,24,6,0,0,0,0,0,27
10902117810,3,4,0,0,0,0,0,9
10902117811,3,0,0,0,0,0,0,5
10902117812,11,0,0,0,0,0,0,17
10902117813,18,5,0,0,0,0,0,19
10902117814,9,0,0,0,0,0,0,14
10902117815,10,9,0,0,0,0,0,23
10902117816,4,0,0,0,0,0,0,4
10902117817,43,3,0,0,0,0,0,53
10902117818,26,0,0,0,0,0,0,21
10902117819,21,5,0,0,0,0,0,22
10902117820,25,6,5,0,0,0,0,34
10902117821,20,0,0,0,0,0,5,26
10902117822,32,7,0,0,0,0,0,33
10902117823,46,7,0,0,0,0,0,59
10902117824,60,7,8,0,0,0,0,76
10902117825,54,5,3,0,0,0,0,66
10902117826,3,0,0,0,0,0,0,3
10902117901,40,0,5,0,0,0,0,46
10902117902,10,3,0,0,0,0,0,12
10902117903,31,0,0,0,0,0,0,37
10902117904,40,3,4,0,0,0,0,40
10902117905,15,0,0,0,0,0,0,18
10902117906,33,5,0,0,0,0,0,35
10902117907,44,0,0,0,0,0,0,47
10902117908,25,3,3,0,0,0,0,37
10902117909,26,3,0,0,0,0,0,22
10902117910,22,0,5,0,0,0,0,23
10902117911,16,0,0,0,0,0,0,19
10903118001,11,0,3,0,0,0,0,16
10903118002,12,0,0,0,0,0,0,17
10903118003,34,3,0,0,0,0,0,39
10903118004,10,0,0,0,0,0,0,11
10903118005,14,4,3,0,0,0,0,27
10903118006,17,0,0,0,0,0,0,18
10903118007,25,3,5,0,0,0,0,31
10903118008,19,3,0,0,0,0,0,27
10903118009,9,0,0,0,0,0,0,13
10903118010,15,0,0,0,0,0,0,18
10903118011,30,6,3,0,0,0,0,46
10903118012,32,3,5,0,0,0,0,38
10903118013,57,5,0,0,0,0,0,67
10903118014,0,0,0,0,0,0,0,0
10903118015,0,0,0,0,0,0,0,0
10903118016,0,0,0,0,0,0,0,0
10903118017,14,0,0,0,0,0,0,19
10903118018,8,4,0,0,0,0,0,15
10903118019,9,0,0,0,0,0,0,13
10903118020,28,4,0,0,0,0,0,31
10903118021,18,0,0,0,0,0,0,18
10903118101,22,3,3,0,0,0,0,30
10903118102,72,3,5,0,0,0,0,89
10903118103,24,0,0,0,0,0,0,26
10903118104,36,0,0,0,0,0,0,39
10903118105,17,0,0,0,0,0,0,20
10903118106,31,0,0,0,0,0,0,35
10903118107,0,0,0,0,0,0,0,0
10903118108,45,0,4,0,0,0,0,50
10903118109,25,12,0,0,0,0,0,36
10903118110,12,0,0,0,0,0,0,18
10903118111,42,6,0,0,0,0,0,47
10903118112,8,3,0,0,0,0,0,18
10903118113,29,4,5,0,0,0,0,38
10903118114,38,3,5,0,0,0,0,42
10903118115,19,5,8,0,0,0,0,27
10903118116,46,5,5,0,0,0,0,52
10903118117,33,3,0,0,0,0,0,39
10903118118,20,0,3,0,0,0,0,32
10903118119,22,3,4,0,0,0,0,22
10903118120,20,4,0,0,0,0,0,27
10903118201,21,0,0,0,0,0,0,25
10903118202,0,0,0,0,0,0,0,0
10903118203,23,0,4,0,0,0,0,25
10903118204,19,6,6,0,0,0,0,24
10903118205,28,6,0,0,0,0,0,32
10903118206,13,3,4,0,0,0,0,22
10903118207,19,3,0,3,0,0,0,25
10903118208,3,3,0,0,0,0,0,11
10903118209,42,5,0,0,0,0,0,49
10903118210,17,3,4,0,0,0,0,24
10903118211,17,3,0,0,0,0,0,28
10903118212,20,0,0,0,0,0,0,26
10903118213,25,0,0,0,0,0,0,34
10903118214,23,0,0,0,0,0,0,29
10903118215,24,0,3,0,0,0,3,30
10903118216,16,3,0,0,0,0,0,16
10903118217,15,0,3,0,0,0,0,17
10903118218,19,0,0,0,0,0,0,23
10903118219,23,0,3,0,0,0,0,28
10903118220,25,4,3,0,0,0,0,37
10903118221,10,3,3,0,0,0,0,18
10903118222,15,0,0,0,0,0,0,21
10903118223,0,0,0,0,0,0,0,0
10903118224,48,3,0,0,0,0,0,53
10903118301,28,0,0,0,0,0,0,31
10903118302,31,4,0,0,0,0,0,41
10903118303,6,0,0,0,0,0,0,9
10903118306,17,0,0,0,0,0,0,16
10903118307,4,0,0,0,0,0,0,7
10903118308,21,7,0,0,0,0,0,31
10903118309,23,3,8,3,0,0,0,33
10903118310,12,0,0,0,0,0,0,14
10903118311,25,3,0,0,0,0,0,30
10903118312,51,10,0,0,0,0,5,66
10903118313,44,6,0,0,0,0,0,52
10903118314,17,0,0,0,0,0,0,24
10903118316,34,3,0,0,0,0,0,41
10903118318,34,7,6,0,0,0,0,48
10903118319,35,3,0,0,0,0,0,41
10903118320,19,4,0,0,0,0,0,26
10903118321,4,0,0,0,0,0,0,4
10903118323,49,6,0,4,0,0,0,61
10903118324,0,0,0,0,0,0,0,0
10903118325,40,3,4,0,0,0,0,52
10903118326,0,0,0,0,0,0,0,5
10903118327,30,0,0,0,0,0,0,35
10903118328,7,6,0,0,0,0,0,12
10903118401,13,0,0,0,0,0,0,16
10903118402,31,7,0,0,0,0,0,37
10903118403,41,7,0,0,0,0,4,58
10903118404,26,0,0,0,0,0,0,23
10903118405,3,4,0,0,0,0,0,7
10903118406,0,0,0,0,0,0,0,4
10903118407,28,3,0,6,0,0,0,36
10903118408,19,3,3,0,0,0,0,28
10903118409,12,4,4,0,0,0,0,17
10903118410,60,3,0,0,0,0,0,60
10903118411,59,13,0,0,0,0,0,69
10903118413,86,12,0,0,0,0,0,96
10903118414,21,9,0,0,0,0,0,27
10903118415,28,9,0,0,0,0,0,37
10903118416,120,19,7,0,0,0,0,147
10903118418,28,0,0,0,0,0,0,30
10903118419,27,4,0,0,0,0,0,34
10903118501,17,3,0,0,0,0,0,19
10903118502,61,6,8,0,0,0,0,68
10903118503,39,7,8,0,0,0,0,52
10903118504,30,3,0,0,0,0,0,37
10903118505,35,5,5,0,0,0,0,43
10903118506,24,0,0,0,0,0,0,33
10903118507,21,0,0,0,0,0,0,26
10903118508,25,0,0,0,0,0,0,28
10903118509,27,3,0,0,0,0,0,31
10903118510,34,0,0,0,0,0,0,31
10903118511,16,5,0,0,0,0,0,21
10903118512,38,0,0,0,0,0,0,38
10903118514,13,0,0,0,0,0,0,13
10903118515,16,3,0,0,0,0,0,25
10903118516,19,0,5,0,0,0,0,26
10903118517,28,0,6,0,0,0,0,35
10903118518,14,5,0,0,0,0,0,25
10903118519,17,0,0,0,0,0,0,17
10903118520,9,0,3,0,0,0,0,16
10903118521,12,3,4,0,0,0,0,25
10903118522,19,0,0,0,0,0,0,20
10903118523,23,4,0,0,0,0,0,28
10903118524,23,0,0,0,0,0,0,23
10903118525,21,5,0,0,0,0,0,28
10903118526,15,0,0,0,0,0,0,19
10903118527,48,12,3,0,0,0,0,59
10903118528,0,0,0,0,0,0,0,0
10903118529,19,5,0,0,0,0,0,24
10903118531,0,0,0,0,0,0,0,0
10903118532,4,0,0,0,0,0,0,4
11001118601,0,0,0,0,0,0,0,0
11001118602,41,5,0,0,0,0,0,49
11001118603,43,7,0,0,0,0,0,50
11001118605,46,3,0,0,0,0,0,56
11001118606,78,7,0,0,0,0,0,87
11001118607,9,0,0,0,0,0,0,16
11001118608,21,3,0,0,0,0,0,25
11001118609,41,4,6,0,0,0,0,48
11001118611,18,0,0,0,0,0,0,21
11001118612,38,6,0,0,0,0,0,51
11001118613,31,0,0,0,0,0,0,31
11001118614,27,3,0,0,0,0,0,36
11001118615,46,0,0,0,0,0,0,47
11001118616,26,0,4,0,0,0,0,29
11001118617,30,0,0,0,0,0,0,35
11001118618,42,6,0,3,0,0,0,51
11001118619,13,0,0,0,0,0,0,19
11001118620,22,3,0,0,0,0,0,30
11001118621,24,6,4,0,0,0,0,33
11001118622,39,0,0,0,0,0,0,43
11001118623,25,5,0,0,0,0,0,34
11001118624,68,9,0,0,0,0,0,81
11001118625,14,3,0,0,0,0,0,21
11001118626,17,3,0,0,0,0,0,22
11001118627,22,8,4,0,0,0,0,35
11001118628,48,4,0,0,0,0,0,55
11001118629,38,0,8,0,0,0,0,48
11001118630,10,0,3,0,0,0,0,20
11001118631,22,0,0,0,0,0,0,21
11001118632,24,4,3,0,0,0,4,34
11001118633,15,3,0,0,0,0,0,16
11001118634,17,4,0,0,0,0,0,29
11001118635,21,3,0,3,0,0,0,25
11001118636,29,0,0,0,0,0,0,34
11001118637,40,3,0,0,0,0,0,43
11001118638,34,3,0,0,0,0,0,44
11001118639,14,0,0,0,0,0,0,18
11001118640,20,7,5,0,0,0,0,26
11001118641,46,7,0,0,0,0,0,51
11001118642,35,6,4,0,0,0,0,41
11001118643,20,3,0,0,0,0,0,21
11001118644,39,0,0,0,0,0,0,38
11001118645,15,6,0,0,0,0,0,27
11001118647,16,3,0,0,0,0,0,21
11001118648,12,0,0,0,0,0,0,16
11001118649,22,3,3,0,0,0,0,29
11001118650,35,4,3,0,0,0,0,50
11001118651,39,4,0,0,0,0,0,42
11001118652,38,0,0,0,0,0,0,44
11001118653,12,0,0,0,0,0,0,18
11001118654,62,7,8,0,0,0,0,76
11001118655,0,0,0,0,0,0,0,0
11001118656,8,0,0,0,0,0,0,8
11001118657,46,0,0,0,0,0,0,54
11001118658,92,8,3,0,0,0,0,108
11001118659,4,4,0,0,0,0,0,12
11001118660,7,3,0,0,0,0,0,14
11001118661,7,4,0,0,0,0,0,14
11001118701,36,4,0,0,0,0,0,38
11001118702,16,0,0,0,0,0,0,22
11001118703,24,9,0,5,0,0,0,39
11001118704,37,9,4,0,0,0,0,53
11001118705,23,0,3,0,0,0,0,25
11001118706,41,0,0,0,0,0,0,41
11001118707,40,0,0,0,0,0,0,44
11001118708,37,6,0,0,0,0,0,45
11001118709,30,4,0,0,0,0,0,33
11001118710,32,3,8,0,0,0,0,37
11001118711,26,0,0,0,0,0,0,29
11001118712,24,3,0,0,0,0,0,27
11001118801,36,4,0,0,0,0,0,42
11001118802,21,5,6,0,0,0,0,33
11001118803,32,0,0,0,0,0,0,36
11001118804,13,6,0,0,0,0,0,24
11001118805,42,8,3,0,0,0,0,50
11001118806,46,0,4,0,0,0,0,57
11001118807,43,5,5,0,0,0,0,50
11001118808,20,4,0,0,0,0,0,24
11001118809,16,0,0,0,0,0,0,16
11001118810,43,5,0,0,0,0,0,56
11001118811,17,0,0,0,0,0,0,17
11001118812,18,4,0,0,0,0,0,24
11001118813,16,0,0,0,0,0,0,20
11001118814,28,3,0,0,0,0,0,38
11001118815,21,0,0,0,0,0,0,24
11001118816,23,0,4,0,0,0,0,28
11001118817,27,0,3,0,0,0,0,33
11001118818,22,0,0,0,0,0,0,24
11001118819,17,0,0,0,0,0,0,15
11001118901,17,0,0,0,0,0,0,19
11001118902,16,0,0,0,0,0,0,16
11001118903,21,7,4,0,0,0,0,30
11001118904,16,5,0,0,0,0,0,26
11001118905,5,3,4,0,0,0,0,17
11001118906,20,0,0,0,0,0,0,21
11001118907,36,0,4,0,0,0,0,38
11001118908,37,5,0,0,0,0,0,38
11001118909,13,0,0,0,0,0,0,18
11001118910,3,0,0,0,0,0,0,3
11001118911,41,6,3,0,0,0,0,48
11001118912,12,0,0,0,0,0,0,12
11002119001,23,4,3,0,0,0,0,26
11002119002,46,9,0,0,0,0,0,56
11002119003,10,3,0,0,0,0,0,16
11002119004,11,0,3,0,0,0,0,17
11002119005,26,3,0,0,0,0,0,33
11002119006,22,0,0,0,0,0,0,26
11002119007,8,6,0,0,0,0,0,9
11002119008,25,6,0,0,0,0,3,29
11002119009,22,0,0,0,0,0,0,27
11002119010,30,0,7,0,0,0,0,43
11002119011,13,0,0,0,0,0,0,15
11002119012,27,0,7,0,0,0,0,34
11002119013,30,6,4,0,0,0,0,37
11002119014,18,3,0,0,0,0,0,20
11002119015,29,6,0,0,0,0,0,29
11002119016,14,6,3,0,0,0,0,24
11002119017,12,0,0,0,0,0,0,18
11002119018,15,4,0,0,0,0,0,31
11002119019,10,0,0,0,0,0,0,14
11002119020,34,0,0,0,0,0,0,34
11002119021,34,4,4,0,0,0,0,42
11002119022,33,3,0,0,0,0,0,36
11002119023,10,5,3,0,0,0,0,19
11002119024,11,0,0,0,0,0,0,18
11002119025,14,4,0,0,0,0,0,15
11002119101,37,3,4,0,0,0,0,47
11002119102,40,3,3,0,0,0,0,50
11002119103,30,0,4,0,0,0,0,35
11002119104,13,6,0,0,0,0,0,18
11002119105,29,0,0,0,0,0,0,31
11002119106,47,9,3,0,0,0,0,63
11002119107,24,3,0,0,0,0,0,31
11002119108,16,3,0,0,0,0,0,22
11002119109,11,0,0,0,0,0,0,18
11002119110,29,3,5,0,0,0,0,39
11002119111,32,8,9,0,0,0,0,43
11002119112,41,7,0,0,0,0,0,55
11002119113,25,7,4,0,0,0,4,40
11002119114,50,10,5,0,0,0,4,64
11002119115,3,0,0,0,0,0,0,8
11002119116,14,3,0,0,0,0,0,23
11002119117,60,10,0,0,0,0,0,72
11002119118,20,6,3,0,0,0,0,40
11002119119,40,4,0,0,0,0,0,44
11002119120,30,3,10,0,0,0,4,41
11002119121,24,0,0,0,0,0,0,29
11002119122,58,9,3,0,0,0,0,66
11002119123,18,3,0,0,0,0,0,20
11002119124,33,3,0,3,0,0,0,43
11002119125,30,7,3,0,0,0,0,43
11002119126,18,0,0,0,0,0,0,18
11002119127,33,0,6,0,0,0,0,44
11002119128,11,0,0,0,0,0,0,16
11002119201,7,0,4,0,0,0,0,16
11002119202,10,0,0,0,0,0,3,7
11002119203,9,4,0,0,0,0,0,19
11002119204,12,0,6,0,0,0,0,14
11002119205,28,3,0,0,0,0,0,35
11002119206,18,4,5,0,0,0,0,25
11002119207,24,3,3,0,0,0,0,33
11002119208,36,0,5,0,0,0,0,38
11002119209,16,0,0,0,0,0,0,22
11002119210,36,5,4,0,0,0,0,49
11002119211,40,5,0,0,0,0,0,42
11002119212,35,5,0,0,0,0,0,42
11002119213,27,0,5,4,0,0,0,36
11002119214,16,0,0,0,0,0,0,16
11002119215,37,7,0,0,0,0,0,55
11002119301,10,0,0,0,0,0,4,13
11002119302,33,3,0,0,0,0,0,40
11002119303,25,0,0,0,0,0,0,25
11002119304,36,0,0,0,0,0,0,36
11002119305,11,3,0,0,0,0,0,11
11002119306,36,4,4,0,0,0,0,42
11002119307,31,5,0,0,0,0,0,38
11002119308,29,0,0,0,0,0,0,31
11002119309,33,0,7,0,0,0,0,40
11002119310,26,0,0,0,0,0,0,31
11002119311,11,0,0,0,0,0,0,16
11002119312,20,0,0,0,0,0,0,20
11002119313,11,0,0,0,0,0,0,16
11002119314,14,3,3,0,0,0,0,21
11002119315,22,3,0,4,0,0,0,31
11002119316,25,7,0,0,0,0,0,30
11002119317,17,0,0,0,0,0,0,22
11002119318,11,0,0,0,0,0,0,12
11002119319,11,5,0,0,0,0,0,14
11002119320,10,0,0,0,0,0,0,12
11002119401,3,0,0,0,0,0,0,4
11002119402,23,0,0,0,0,0,0,25
11002119403,21,5,0,0,0,0,0,28
11002119404,11,0,0,0,0,0,0,8
11002119405,18,0,0,0,0,0,0,13
11002119406,18,0,0,0,0,0,0,17
11002119407,13,3,0,0,0,0,0,22
11002119408,28,6,0,0,0,0,0,34
11002119409,18,4,0,0,0,0,0,24
11002119410,9,0,0,0,0,0,0,13
11002119411,20,0,0,0,0,0,0,25
11002119412,18,3,0,0,0,0,0,23
11002119414,24,3,4,0,0,0,0,34
11002119415,10,0,0,0,0,0,0,16
11002119416,3,0,0,0,0,0,0,7
11002119417,17,5,0,0,0,0,0,26
11002119418,35,0,3,0,0,0,3,43
11002119419,40,0,0,0,0,0,0,41
11002119420,8,0,0,0,0,0,0,6
11002119421,0,0,0,0,0,0,0,3
11002119422,17,0,3,0,0,0,0,16
11002119423,14,0,0,0,0,0,0,12
11002119424,9,4,0,0,0,0,0,15
11002119425,0,0,0,0,0,0,0,0
11002119426,4,3,0,0,0,0,0,4
11003119501,4,0,0,0,0,0,0,9
11003119502,18,8,0,0,0,0,0,25
11003119503,7,0,6,0,0,0,0,14
11003119504,39,0,0,0,0,0,0,37
11003119505,36,0,4,0,0,0,0,38
11003119506,17,7,3,0,0,0,0,27
11003119507,18,3,0,0,0,0,0,24
11003119508,28,0,0,0,0,0,0,31
11003119509,7,0,0,0,0,0,0,12
11003119510,49,5,0,0,0,0,0,52
11003119511,28,4,0,0,0,0,0,33
11003119512,0,0,0,0,0,0,0,0
11003119513,34,10,3,0,0,0,0,37
11003119514,28,4,0,0,0,0,0,30
11003119515,22,0,0,0,0,0,0,23
11003119516,20,3,0,0,0,0,0,23
11003119517,16,0,0,0,0,0,0,26
11003119518,10,0,0,0,0,0,0,16
11003119519,25,3,5,0,0,0,0,31
11003119520,14,6,0,0,0,0,0,17
11003119521,5,3,0,0,0,0,0,7
11003119522,52,3,0,0,0,0,0,59
11003119523,46,0,6,0,0,0,0,46
11003119524,0,0,0,0,0,0,0,0
11003119525,0,0,0,0,0,0,0,0
11003119601,13,0,4,0,0,0,0,13
11003119602,19,0,0,0,0,0,0,24
11003119603,25,0,0,0,0,0,0,29
11003119604,35,0,0,0,0,0,0,36
11003119605,35,6,0,0,0,0,0,41
11003119606,33,3,3,0,0,0,0,35
11003119607,8,0,0,0,0,0,0,10
11003119608,9,3,3,0,0,0,0,12
11003119609,3,3,0,0,0,0,0,6
11003119610,12,0,0,0,0,0,0,12
11003119611,22,0,0,0,0,0,0,25
11003119612,39,0,0,0,0,0,0,40
11003119613,31,5,0,0,0,0,0,37
11003119614,18,0,0,0,0,0,0,15
11003119615,17,0,0,0,0,0,0,22
11003119616,24,3,6,0,0,0,0,31
11003119617,27,0,0,0,0,0,0,28
11003119618,48,8,0,0,0,0,0,57
11003119701,16,0,0,0,0,0,0,17
11003119702,18,4,0,0,0,0,0,20
11003119703,20,0,0,0,0,0,0,28
11003119704,18,4,0,0,0,0,0,26
11003119705,25,0,5,0,0,0,0,32
11003119706,19,4,0,0,0,0,0,30
11003119707,22,0,0,0,0,0,0,21
