SA4_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
111,163,286,1546,2200,452,3902,423,2724,134,11833,833,2691,3400,4918,1822,2899,804,2108,247,19721,3734,12825,7076,5569,4515,2621,2012,2739,617,41710,5674,12507,5398,4053,4939,1865,2139,2326,576,39477,5715,9638,4695,4182,5695,2143,2548,2787,563,37962,3564,6397,3426,3222,4586,1785,2288,2597,364,28229,844,1834,635,585,1035,419,506,608,115,6578,124,212,64,33,116,51,53,78,56,779,10,9,0,3,8,3,0,6,16,54,20662,46396,26233,24773,23159,15681,10777,15962,2691,186341
112,110,103,900,1260,218,2405,217,1832,136,7172,371,632,1583,1681,687,1202,356,1319,129,7978,1858,4155,3582,2744,1784,1441,815,2148,321,18844,3509,5857,3360,2713,2444,1304,894,1934,434,22441,3840,5807,3035,3187,3018,1614,1194,2277,443,24409,3305,4491,2467,2906,2896,1569,1434,2538,309,21924,1460,1539,677,626,870,491,470,740,146,7017,388,140,49,33,87,53,44,65,88,954,68,9,0,9,6,6,4,5,27,128,14923,22720,15658,15159,12012,10089,5432,12850,2034,110874
113,125,102,1056,970,220,1540,155,1099,110,5383,366,672,1587,1482,510,890,348,1149,137,7142,1669,3335,2711,2114,1441,999,928,2318,308,15821,2425,3057,1971,1674,1611,833,989,1913,292,14767,2802,2637,1581,1595,1941,876,1166,1877,265,14746,2686,1940,1389,1383,1921,806,1355,1757,219,13453,1383,597,401,298,523,218,473,497,89,4487,409,67,42,20,71,27,39,72,61,807,71,0,4,0,4,5,0,4,18,108,11943,12407,10741,9543,8243,6196,5461,10685,1497,76713
114,89,69,736,745,141,1284,121,979,96,4259,241,402,1277,1070,362,662,221,687,76,5000,1166,2430,2627,1757,1102,892,564,1087,161,11799,1997,2800,2145,1551,1343,760,619,1112,200,12525,2370,3072,1912,1779,1763,987,793,1345,220,14245,2126,2767,1615,1600,1785,991,851,1252,192,13183,855,1079,423,347,615,343,262,370,80,4373,204,164,41,28,93,56,28,57,55,723,17,9,0,6,6,7,0,0,11,59,9059,12788,10782,8885,7216,5980,3456,6890,1088,66151
115,130,433,1105,1200,537,2180,201,1305,84,7187,605,2550,1994,1764,1636,1730,460,881,184,11802,2800,7925,2664,1559,2813,1247,715,825,376,20921,7248,12233,2856,1725,4590,1646,807,850,571,32522,7691,9122,2816,2079,5003,1691,1091,1147,440,31086,4603,5552,2164,1350,3797,1313,1026,1039,281,21130,1201,1906,613,352,1249,412,337,381,108,6558,204,226,59,27,137,77,43,52,36,853,21,13,4,3,8,0,0,4,12,58,24503,39963,14277,10041,19762,10295,4671,6488,2099,132111
116,132,312,876,872,445,2607,487,1522,156,7419,703,2459,2091,2392,2206,2456,2083,1777,389,16546,3860,12162,4593,4177,5647,2609,4636,2900,1039,41632,7374,15645,4679,4264,7869,2591,4499,2852,1051,50825,4632,7321,3541,3291,5827,1750,3994,3011,631,33995,2243,3490,2435,2180,3957,1187,3090,2462,382,21432,438,790,519,464,901,274,690,590,102,4764,26,68,35,22,41,27,27,28,22,304,3,0,3,0,5,0,0,7,0,21,19410,42260,18767,17670,26901,13505,19502,15152,3768,176932
117,53,290,284,761,264,1092,88,508,40,3391,1081,5358,1663,3322,2433,2357,564,1230,352,18364,10246,32719,6591,5707,7380,4156,1806,3405,1381,73386,11037,18918,3431,2664,4787,2194,973,1694,833,46547,6913,10132,1952,1684,3733,1499,809,1095,442,28255,3496,5935,1251,1160,2512,889,699,981,256,17185,836,1899,330,279,746,269,207,337,95,4996,133,247,29,27,71,48,11,39,31,633,13,18,0,3,7,5,0,0,0,49,33809,75517,15526,15616,21929,12511,5162,9298,3434,192809
118,92,336,327,839,272,1083,124,483,41,3608,682,3168,920,1853,1501,1316,255,542,221,10453,6596,18438,3599,2648,3671,2446,741,1420,745,40292,8465,13544,2134,1553,2992,1632,454,743,623,32147,7131,10247,1503,1469,3011,1467,448,634,516,26434,3868,6514,1074,1155,2576,964,496,650,303,17609,1207,2696,361,356,1005,404,175,243,197,6645,281,516,61,40,187,96,14,49,71,1319,33,44,5,0,13,19,0,3,18,142,28365,55504,9983,9921,15229,9424,2707,4779,2731,138638
119,114,519,1065,1136,668,3120,314,1502,152,8587,1166,5005,2956,3864,3348,4174,1162,2654,616,24932,6456,20678,6927,6621,8133,4815,3201,4856,1619,63316,9139,16188,5918,4695,8513,3684,2989,3351,1310,55789,7724,10709,5154,4447,8504,3215,3551,3724,994,48025,4479,6662,4246,3274,6216,2347,3588,3857,645,35318,1021,1802,954,697,1571,591,819,1031,215,8707,115,217,100,61,138,67,54,91,48,887,11,14,3,0,7,5,0,0,10,45,30220,61799,27330,24796,37103,22019,15668,21067,5606,245597
120,65,368,357,729,369,1383,95,655,59,4082,669,3377,1453,2645,1898,2182,458,1697,292,14663,5514,18543,3789,3565,4986,2793,1166,2343,895,43590,8510,14958,2687,1923,4367,1805,781,1182,680,36885,7577,10726,2185,1715,4269,1633,750,1114,475,30437,4202,7132,1730,1266,3398,1240,850,1183,292,21286,1056,2446,454,336,1049,350,281,376,118,6462,131,303,51,16,128,52,32,51,36,815,20,24,5,0,7,3,0,5,9,73,27733,57872,12707,12204,20467,11437,4404,8614,2864,158306
121,99,746,500,1683,564,2235,273,1210,90,7398,880,4966,1488,2994,2274,2293,358,857,254,16367,6625,21160,3262,2990,4648,2605,538,1197,715,43740,13338,25161,3015,2398,5946,2463,610,940,929,54802,13523,19581,2538,2367,6231,2156,658,1002,771,48817,7921,12519,1830,1722,4661,1672,650,1075,493,32547,2252,4661,586,488,1891,683,242,468,199,11468,461,913,65,70,320,136,25,76,87,2162,53,51,4,0,17,13,0,5,36,179,45156,89763,13292,14710,26551,14243,3345,6830,3578,217473
122,113,340,954,1512,343,2104,351,1188,62,6969,630,2053,1894,2217,1095,1598,391,715,133,10720,3871,8634,3541,2299,2218,1661,586,987,410,24201,8002,10584,2901,1784,3159,1628,536,870,469,29925,9182,10657,2802,2166,4413,1881,758,1062,469,33393,5173,6705,1979,1531,3648,1498,856,1076,326,22782,1239,2186,561,442,1241,516,330,405,97,7017,225,347,82,44,211,92,32,51,52,1130,15,22,9,0,7,11,0,5,17,89,28442,41531,14711,12003,16341,10983,3837,6349,2031,136223
123,130,170,1389,984,335,2268,375,1610,175,7432,571,1507,2345,2027,1509,1763,987,1422,301,12438,3010,6806,4694,3365,4077,2030,2615,2391,697,29686,4514,7238,4085,3356,5015,1974,2934,2201,655,31965,3955,4695,3297,2934,4446,1744,3057,2368,489,27002,2452,2921,2231,2013,3484,1305,2583,2010,339,19338,572,862,503,392,890,310,598,459,92,4686,78,71,28,15,56,23,44,35,25,378,4,3,0,0,0,0,0,0,0,22,15290,24280,18580,15085,19822,11430,13182,12489,2776,132941
124,132,201,1620,1253,432,2633,400,1902,151,8724,678,1693,2960,2546,1765,1801,1122,1678,264,14512,3441,7746,5701,4007,4735,2249,3062,2610,630,34178,5133,8384,4426,3498,5522,1880,3306,2309,687,35144,5086,6541,3671,3279,5485,1850,3287,2330,549,32081,3268,4733,2735,2457,4397,1464,2633,2121,395,24217,768,1562,666,539,1140,411,668,517,107,6370,109,174,47,27,99,55,52,42,34,640,16,9,0,3,4,0,5,3,9,50,18628,31031,21822,17617,23586,12352,14537,13510,2831,155914
125,93,423,594,758,478,2102,300,1144,129,6027,885,3954,2248,3080,2567,3032,1514,2626,575,20487,5681,20776,5628,5613,7219,3995,3756,4335,1706,58716,8245,18137,5051,3751,7502,2657,2879,2736,1299,52257,5261,8362,3870,3106,5570,1872,2561,2756,789,34143,2891,4812,2855,2141,4150,1336,2453,2832,485,23954,681,1365,630,501,1112,334,573,695,127,6024,60,150,41,42,110,40,37,46,34,554,7,13,5,0,4,4,0,0,11,45,23812,57986,20924,18995,28710,15370,14079,17177,5159,202211
126,53,317,214,609,295,1108,104,505,42,3251,436,2402,877,1403,1305,1332,212,554,149,8665,3061,11805,2226,1682,3120,1627,466,793,490,25269,5140,10968,1916,1288,3229,1242,452,612,454,25301,4516,7028,1432,1171,2797,911,452,731,261,19289,2636,4619,1245,964,2304,781,542,784,197,14073,614,1537,293,238,732,224,173,276,71,4156,101,195,32,26,101,37,11,21,21,543,10,20,5,0,0,0,0,3,9,47,16570,38881,8232,7375,13887,7264,2408,4274,1702,100598
127,152,308,1024,1042,479,2708,531,1567,167,7984,830,3304,2417,2573,2706,2672,1810,1643,485,18450,4202,12069,5118,4396,6380,2752,3629,2796,1090,42423,5454,8978,4421,3692,6469,2368,3998,3010,1024,39421,4406,5382,4236,3335,5523,2147,4552,4067,758,34404,2651,2895,3158,2232,3829,1493,4125,3713,498,24586,620,770,712,398,819,312,766,828,106,5330,78,64,34,14,70,28,43,56,20,397,6,3,0,3,7,0,0,0,8,29,18403,33768,21116,17680,26266,14481,19448,17690,4166,173019
128,77,267,1167,1247,384,1879,189,1142,56,6411,545,2030,2080,1899,1290,1341,335,661,138,10317,3179,7421,3525,2357,2737,1364,589,773,346,22294,5785,8053,2884,1960,3865,1379,703,837,433,25897,5844,6708,2907,2284,4726,1669,949,1096,398,26587,3520,4664,2092,1596,3908,1316,930,1049,238,19304,887,1498,510,356,1161,388,327,329,66,5522,113,194,64,32,139,46,26,55,30,701,11,8,3,0,8,4,0,4,12,62,19954,30838,15239,11740,18216,9395,4049,5944,1725,117099
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,4,0,10,29,4,34,4,31,0,123,12,21,36,53,13,34,15,55,5,245,54,192,92,96,58,44,83,175,12,809,60,104,62,60,46,25,63,54,22,492,46,86,36,58,58,23,38,61,13,412,46,64,41,31,50,10,37,40,14,338,7,31,9,3,7,5,9,8,4,86,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,234,500,279,334,236,171,253,419,77,2511
