region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL113018,5155,5354,10509,312,383,695,441,470,911,11,14,25,32,34,66,13,12,25,6,11,17,3,0,3,9,8,17,4,3,7,0,0,0,519,552,1071,17,19,36,12,11,23,860,965,1825,348,345,693,6363,6664,13027
UCL113019,5419,5412,10831,505,535,1040,382,349,731,36,20,56,142,132,274,18,11,29,48,54,102,5,7,12,9,9,18,0,0,0,0,0,0,640,582,1222,45,47,92,14,3,17,1204,1167,2371,302,244,546,6925,6823,13748
UCL113020,6564,7372,13936,662,704,1366,526,610,1136,9,12,21,52,44,96,3,4,7,3,3,6,3,0,3,3,5,8,3,5,8,0,0,0,602,683,1285,31,40,71,29,25,54,1324,1452,2776,444,458,902,8332,9282,17614
UCL113021,4765,5164,9929,370,498,868,275,256,531,7,9,16,26,34,60,3,4,7,3,3,6,3,3,6,0,3,3,33,29,62,0,0,0,350,341,691,16,20,36,18,4,22,754,863,1617,251,238,489,5770,6265,12035
UCL114001,2755,2951,5706,228,240,468,226,217,443,8,8,16,20,24,44,0,5,5,5,4,9,0,3,3,3,3,6,0,4,4,0,0,0,262,268,530,13,9,22,5,11,16,508,528,1036,174,211,385,3437,3690,7127
UCL114002,3572,3921,7493,370,398,768,245,283,528,9,11,20,30,44,74,3,0,3,3,3,6,3,4,7,3,4,7,3,0,3,0,0,0,299,349,648,10,13,23,16,16,32,695,776,1471,252,257,509,4519,4954,9473
UCL114003,2356,2509,4865,226,249,475,158,147,305,0,9,9,16,18,34,0,4,4,7,3,10,0,0,0,0,4,4,45,47,92,0,0,0,226,232,458,15,17,32,11,13,24,478,511,989,241,133,374,3075,3153,6228
UCL114004,2158,2355,4513,186,231,417,131,140,271,3,3,6,10,21,31,0,0,0,0,0,0,0,0,0,0,3,3,11,6,17,0,0,0,155,173,328,3,3,6,6,4,10,350,411,761,151,103,254,2659,2869,5528
UCL114005,2191,2313,4504,155,181,336,51,64,115,64,71,135,9,11,20,3,3,6,7,4,11,3,0,3,0,0,0,0,3,3,0,0,0,137,156,293,10,12,22,5,8,13,307,357,664,104,116,220,2602,2786,5388
UCL114006,3109,3306,6415,262,260,522,211,189,400,7,10,17,15,20,35,4,4,8,3,3,6,0,0,0,4,0,4,12,12,24,0,0,0,256,238,494,9,16,25,10,10,20,537,524,1061,274,273,547,3920,4103,8023
UCL114007,2452,2654,5106,215,278,493,100,104,204,55,54,109,20,17,37,8,5,13,3,6,9,3,3,6,3,9,12,0,0,0,0,0,0,192,198,390,15,7,22,11,8,19,433,491,924,176,150,326,3061,3295,6356
UCL114008,2658,2786,5444,263,341,604,147,172,319,6,8,14,22,16,38,3,0,3,4,0,4,0,0,0,0,0,0,8,11,19,0,0,0,190,207,397,3,5,8,11,7,18,467,560,1027,129,121,250,3254,3467,6721
UCL114009,1891,2128,4019,261,291,552,104,104,208,0,0,0,32,33,65,0,3,3,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,139,144,283,3,4,7,8,4,12,411,443,854,112,123,235,2414,2694,5108
UCL114010,2953,3092,6045,308,332,640,240,249,489,3,3,6,36,33,69,0,0,0,3,0,3,3,5,8,0,3,3,0,0,0,0,0,0,285,293,578,5,7,12,6,3,9,604,635,1239,236,250,486,3793,3977,7770
UCL114011,2397,2428,4825,109,129,238,168,183,351,4,3,7,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,178,192,370,14,11,25,3,3,6,304,335,639,107,102,209,2808,2865,5673
UCL114012,3404,3761,7165,416,517,933,248,255,503,9,3,12,62,75,137,3,3,6,3,5,8,3,3,6,0,3,3,0,0,0,0,0,0,328,347,675,24,24,48,14,7,21,782,895,1677,207,150,357,4393,4806,9199
UCL114013,2521,2663,5184,228,276,504,154,171,325,14,17,31,20,14,34,4,4,8,3,0,3,0,0,0,3,0,3,6,10,16,0,0,0,204,216,420,13,15,28,6,6,12,451,513,964,224,271,495,3196,3447,6643
UCL114014,2244,2375,4619,148,163,311,172,196,368,22,29,51,32,34,66,5,0,5,5,7,12,3,6,9,4,4,8,3,4,7,0,0,0,246,280,526,31,34,65,3,0,3,428,477,905,95,90,185,2767,2942,5709
UCL114015,3370,3411,6781,178,223,401,254,278,532,15,11,26,38,41,79,6,8,14,5,8,13,3,3,6,25,21,46,8,10,18,3,3,6,357,383,740,28,25,53,3,6,9,566,637,1203,124,117,241,4060,4165,8225
UCL114016,2573,2811,5384,238,275,513,140,181,321,77,76,153,9,15,24,7,0,7,3,5,8,0,0,0,3,3,6,21,28,49,0,0,0,260,308,568,16,19,35,3,0,3,517,602,1119,143,167,310,3233,3580,6813
UCL114017,2700,2761,5461,295,330,625,192,206,398,9,3,12,54,66,120,3,6,9,0,0,0,5,0,5,3,3,6,3,0,3,0,0,0,269,284,553,20,24,44,12,5,17,596,643,1239,452,432,884,3748,3836,7584
UCL114018,2816,3038,5854,161,189,350,326,331,657,5,7,12,20,16,36,0,4,4,0,5,5,4,3,7,0,0,0,4,3,7,0,0,0,359,369,728,21,19,40,13,5,18,554,582,1136,117,98,215,3487,3718,7205
UCL114019,3481,3735,7216,446,485,931,381,365,746,8,3,11,54,49,103,0,0,0,5,9,14,10,10,20,3,3,6,0,3,3,0,0,0,461,442,903,24,26,50,7,5,12,938,958,1896,337,239,576,4756,4932,9688
UCL114020,3203,3552,6755,220,261,481,286,292,578,9,11,20,66,86,152,3,4,7,4,4,8,0,3,3,0,3,3,0,3,3,0,0,0,368,406,774,11,14,25,5,14,19,604,695,1299,175,173,348,3982,4420,8402
UCL114021,2354,2591,4945,162,176,338,224,233,457,8,4,12,25,43,68,3,0,3,3,3,6,0,0,0,0,0,0,0,4,4,0,0,0,263,287,550,6,13,19,13,11,24,444,487,931,129,153,282,2927,3231,6158
UCL114022,2234,2353,4587,219,203,422,141,152,293,6,0,6,26,29,55,0,4,4,0,0,0,0,4,4,3,3,6,0,3,3,0,0,0,176,195,371,12,18,30,3,3,6,410,419,829,192,187,379,2836,2959,5795
UCL114023,2180,2293,4473,179,190,369,198,206,404,7,14,21,77,84,161,0,4,4,3,3,6,0,3,3,6,3,9,3,3,6,0,0,0,294,320,614,12,16,28,9,0,9,494,526,1020,84,71,155,2758,2890,5648
UCL114024,1891,2076,3967,140,173,313,149,157,306,9,6,15,26,21,47,7,6,13,5,6,11,0,0,0,0,0,0,3,3,6,0,0,0,199,199,398,12,4,16,3,8,11,354,384,738,185,172,357,2430,2632,5062
UCL114025,1918,2071,3989,146,151,297,178,179,357,3,0,3,29,38,67,6,7,13,0,4,4,5,0,5,0,0,0,0,0,0,0,0,0,221,228,449,30,25,55,7,14,21,404,418,822,99,94,193,2421,2583,5004
UCL114026,3561,3814,7375,268,273,541,294,347,641,11,11,22,21,26,47,0,0,0,3,6,9,0,0,0,6,0,6,12,18,30,4,0,4,351,408,759,0,5,5,8,0,8,627,686,1313,225,229,454,4413,4729,9142
UCL114027,2299,2257,4556,77,91,168,191,208,399,0,0,0,13,13,26,0,0,0,3,6,9,0,0,0,3,4,7,0,0,0,0,0,0,210,231,441,6,10,16,10,0,10,303,332,635,73,66,139,2675,2655,5330
UCL114028,2357,2450,4807,225,222,447,138,152,290,18,13,31,24,17,41,0,0,0,3,4,7,6,3,9,3,3,6,3,5,8,0,0,0,195,197,392,22,19,41,4,9,13,446,447,893,146,150,296,2949,3047,5996
UCL114029,2357,2572,4929,195,245,440,209,278,487,4,3,7,32,26,58,0,3,3,0,4,4,6,3,9,0,0,0,0,0,0,0,0,0,251,317,568,7,6,13,3,6,9,456,574,1030,134,171,305,2947,3317,6264
UCL114030,2284,2459,4743,242,273,515,126,130,256,9,14,23,52,67,119,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,190,215,405,21,23,44,9,7,16,462,518,980,133,131,264,2879,3108,5987
UCL114031,791,787,1578,30,24,54,15,14,29,71,66,137,6,3,9,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,0,0,0,95,89,184,0,3,3,3,0,3,128,116,244,33,33,66,952,936,1888
UCL114032,2097,2302,4399,177,167,344,94,114,208,3,3,6,14,11,25,0,5,5,8,4,12,6,4,10,0,0,0,83,104,187,0,0,0,208,245,453,18,7,25,5,9,14,408,428,836,148,113,261,2653,2843,5496
UCL114033,2488,2813,5301,321,370,691,159,204,363,4,8,12,22,19,41,0,0,0,0,4,4,3,4,7,0,0,0,19,13,32,0,0,0,207,252,459,9,11,20,6,5,11,543,638,1181,172,181,353,3203,3632,6835
UCL115001,752,712,1464,43,32,75,83,89,172,0,0,0,10,3,13,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,96,96,192,4,6,10,0,0,0,143,134,277,33,36,69,928,882,1810
UCL115002,1813,2266,4079,136,160,296,169,170,339,8,0,8,27,32,59,0,4,4,0,0,0,0,4,4,0,3,3,0,3,3,0,0,0,204,216,420,8,17,25,3,0,3,351,393,744,54,58,112,2218,2717,4935
UCL115003,1161,1164,2325,78,73,151,105,138,243,0,0,0,13,6,19,0,3,3,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,121,151,272,3,3,6,4,0,4,206,227,433,46,46,92,1413,1437,2850
UCL115004,646,638,1284,12,6,18,48,54,102,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,54,106,3,3,6,0,3,3,67,66,133,15,19,34,728,723,1451
UCL115005,579,592,1171,26,38,64,52,54,106,8,13,21,9,5,14,0,0,0,3,0,3,0,3,3,3,0,3,0,0,0,0,0,0,75,75,150,0,6,6,0,0,0,101,119,220,52,42,94,732,753,1485
UCL115006,455,442,897,37,51,88,11,16,27,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,20,29,49,5,0,5,0,0,0,62,80,142,61,40,101,578,562,1140
UCL115007,561,615,1176,32,56,88,71,84,155,5,5,10,21,16,37,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,100,109,209,0,4,4,5,0,5,137,169,306,16,9,25,714,793,1507
UCL115008,1312,1298,2610,31,33,64,122,119,241,3,0,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,124,252,0,0,0,0,4,4,159,161,320,55,60,115,1526,1519,3045
UCL115009,440,498,938,23,42,65,11,11,22,26,22,48,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,74,0,5,5,3,0,3,67,80,147,28,28,56,535,606,1141
UCL115010,627,601,1228,38,38,76,5,6,11,46,48,94,4,9,13,0,0,0,3,3,6,3,0,3,3,0,3,0,0,0,0,0,0,64,66,130,0,0,0,0,3,3,102,107,209,19,26,45,748,734,1482
UCL115011,457,488,945,24,44,68,29,32,61,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,40,37,77,3,3,6,0,0,0,67,84,151,21,18,39,545,590,1135
UCL115012,579,627,1206,37,36,73,21,22,43,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,28,28,56,0,4,4,0,5,5,65,73,138,30,15,45,674,715,1389
UCL115013,435,416,851,19,24,43,22,23,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,28,26,54,7,3,10,3,0,3,57,53,110,30,24,54,522,493,1015
UCL115014,1558,1737,3295,143,172,315,101,98,199,8,3,11,5,15,20,0,3,3,8,4,12,0,0,0,0,0,0,3,11,14,0,0,0,125,134,259,3,4,7,0,4,4,271,314,585,89,117,206,1918,2168,4086
UCL115015,1067,1268,2335,123,164,287,89,109,198,10,10,20,10,22,32,3,0,3,3,3,6,0,0,0,3,0,3,3,0,3,0,0,0,121,144,265,14,17,31,8,4,12,266,329,595,41,33,74,1374,1630,3004
UCL115016,582,573,1155,53,56,109,40,43,83,17,12,29,6,7,13,0,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,69,70,139,3,4,7,0,3,3,125,133,258,29,26,55,736,732,1468
UCL115017,635,735,1370,45,60,105,60,73,133,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,65,81,146,3,5,8,0,0,0,113,146,259,25,20,45,773,901,1674
UCL115018,447,497,944,27,29,56,18,24,42,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,52,0,0,0,3,4,7,54,61,115,13,11,24,514,569,1083
UCL115019,1478,1670,3148,87,99,186,144,176,320,3,0,3,7,5,12,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,157,184,341,16,15,31,3,3,6,263,301,564,309,281,590,2050,2252,4302
UCL115020,1108,1207,2315,97,88,185,71,66,137,0,0,0,4,6,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,75,75,150,4,3,7,5,0,5,181,166,347,52,46,98,1341,1419,2760
UCL115021,470,450,920,17,15,32,51,60,111,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,58,66,124,0,0,0,0,0,0,75,81,156,48,51,99,593,582,1175
UCL115022,518,525,1043,33,36,69,17,19,36,0,3,3,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,49,0,0,0,0,0,0,55,63,118,18,12,30,591,600,1191
