CED_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED111,26866,21133,21007,19517,19866,19171,15029,9544,4296,156429,17,22,24,17,27,26,31,23,23,205,456,748,613,444,423,415,362,280,232,3973,4,7,11,6,3,10,5,3,0,59,0,10,11,6,11,15,16,6,0,80,0,0,0,0,0,0,0,4,0,4,4,3,0,0,5,5,9,5,0,23,0,4,0,0,0,4,4,0,0,15,0,0,4,0,0,0,0,0,0,10,0,17,0,4,8,7,4,0,3,47,0,0,0,0,0,0,0,0,0,0,467,798,649,461,445,453,394,301,241,4211,490,819,670,481,474,477,425,323,262,4419,27353,21950,21676,19998,20338,19649,15450,9874,4550,160841
CED112,30363,18519,18457,19212,19933,19285,17153,10661,4622,158204,16,12,10,18,18,30,49,29,23,209,534,621,478,434,416,389,338,209,134,3541,0,4,6,3,0,14,7,6,0,40,9,24,16,10,18,21,17,8,0,115,0,0,0,0,0,5,5,0,0,9,0,4,3,0,0,0,0,0,0,13,0,0,0,6,0,9,0,0,0,15,0,0,0,4,0,0,0,0,0,3,0,6,0,4,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,549,656,510,450,446,433,371,219,134,3760,559,663,519,467,458,462,422,249,163,3968,30929,19188,18977,19675,20392,19749,17571,10906,4779,162176
CED113,27946,15310,17903,18724,21130,22107,18262,9346,3279,154000,23,32,33,26,42,53,62,44,17,333,1142,1600,1394,1030,1265,1446,1009,311,124,9319,26,99,121,52,86,131,141,67,20,734,25,203,121,60,107,102,57,16,3,689,0,37,58,21,21,29,19,7,0,200,0,47,38,13,14,18,17,3,0,148,8,25,16,7,16,33,13,7,0,122,0,14,3,0,0,4,0,0,0,22,216,227,335,235,218,293,224,79,15,1850,0,0,0,0,0,0,0,0,0,0,1419,2256,2084,1419,1726,2057,1475,489,162,13087,1442,2290,2109,1442,1768,2107,1538,534,175,13416,29389,17601,20016,20167,22895,24219,19800,9876,3453,167415
CED114,31401,18129,19472,18783,20213,22082,19178,11422,4463,165149,58,49,61,52,42,80,102,61,34,538,503,733,652,495,521,660,459,207,138,4364,136,298,336,214,225,243,266,94,26,1842,4,16,29,24,40,66,33,6,0,210,7,6,17,25,18,25,22,18,4,142,4,4,6,3,3,5,3,0,0,32,0,5,6,4,6,19,22,15,0,80,0,0,4,5,7,8,0,0,0,21,0,15,13,9,13,17,16,0,0,83,0,0,0,0,0,0,0,0,0,0,663,1075,1070,776,831,1034,829,347,159,6780,721,1121,1132,828,869,1114,934,404,196,7320,32121,19248,20603,19608,21083,23197,20114,11829,4659,172468
CED115,30530,23283,24152,21567,21699,21756,15700,7542,3272,169510,21,23,24,28,39,52,43,85,115,426,406,338,510,430,394,429,363,260,166,3297,3,14,10,9,11,11,3,0,0,58,0,3,11,8,10,4,12,3,0,54,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,414,358,534,442,416,446,386,262,168,3436,435,385,561,470,460,491,428,351,280,3862,30964,23671,24713,22039,22165,22252,16127,7893,3553,173374
CED116,25023,14333,14771,15752,18014,23437,24902,14254,5160,155639,36,34,21,40,45,87,80,69,35,445,1004,1009,907,836,902,1239,939,401,166,7407,14,7,31,20,24,38,42,8,3,171,10,7,27,23,33,42,21,5,0,181,0,7,0,4,0,3,0,0,0,13,0,0,14,3,0,8,7,0,0,36,0,4,0,3,4,6,6,0,0,33,0,0,5,4,3,0,0,0,0,11,31,49,43,53,91,181,146,59,10,670,5,0,0,0,0,3,0,0,0,4,1060,1084,1023,952,1060,1519,1171,468,182,8525,1099,1117,1042,992,1110,1606,1248,537,218,8974,26116,15451,15809,16747,19123,25040,26147,14795,5377,164611
CED117,21773,14463,27899,24892,21043,15583,11120,6003,2521,145296,14,7,15,15,16,20,29,11,7,132,231,368,630,410,351,290,225,104,82,2690,11,4,26,12,10,11,11,5,3,82,4,14,12,9,25,23,15,7,0,103,0,0,7,5,0,4,0,0,0,14,0,3,0,9,3,3,8,6,0,31,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,19,12,5,0,11,14,0,0,55,0,0,0,0,0,0,0,0,0,0,243,412,685,439,390,339,272,117,86,2987,251,422,698,455,398,361,302,132,98,3114,22022,14881,28593,25347,21450,15944,11415,6132,2612,148412
CED118,44770,24235,29172,37274,24593,17940,12847,5971,1939,198744,17,13,15,12,13,16,18,16,5,117,356,357,446,310,207,228,205,158,114,2371,3,3,10,5,3,5,5,0,0,31,6,8,12,3,7,20,16,6,0,76,0,0,4,0,0,0,0,0,0,3,7,3,0,5,0,0,0,0,0,15,0,0,3,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,369,372,478,328,216,260,225,171,114,2532,384,385,491,340,236,275,242,185,117,2648,45154,24624,29664,37616,24831,18217,13086,6147,2056,201393
CED119,29763,17893,16371,20662,20625,17499,13307,7610,2985,146718,5,18,7,3,4,16,32,61,76,225,270,375,358,282,197,157,149,97,61,1947,0,14,13,0,0,0,0,0,0,43,0,38,33,22,10,13,16,4,0,136,0,4,4,0,3,0,0,0,0,19,0,7,7,4,0,4,3,0,0,31,0,4,5,0,0,0,0,0,0,13,0,9,5,0,0,0,0,0,0,21,0,7,4,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,278,466,433,314,217,183,176,110,61,2230,280,481,445,318,224,201,204,174,137,2455,30047,18375,16817,20978,20846,17703,13512,7781,3119,149178
CED120,35336,19758,20928,21382,21873,20083,16355,8590,2956,167251,14,21,17,15,23,19,38,33,17,200,580,821,668,481,443,515,445,197,111,4260,0,12,15,8,10,14,15,3,4,74,5,13,12,13,10,36,19,7,0,119,0,0,5,5,9,9,3,0,0,37,0,0,0,3,4,0,6,5,0,13,0,0,0,0,0,9,4,0,0,16,0,0,0,0,0,0,0,0,0,6,4,29,33,13,3,14,5,5,0,107,0,0,0,0,0,0,0,0,0,0,602,870,733,515,490,596,490,218,115,4624,607,889,749,536,512,619,527,246,135,4825,35944,20644,21679,21916,22389,20693,16881,8833,3093,172074
CED121,32357,19456,21449,20428,20804,20619,18129,10544,4202,167990,23,39,22,31,27,43,64,59,34,343,762,874,776,612,593,610,402,232,113,4976,0,21,17,11,7,10,24,0,0,84,3,39,36,17,21,24,22,5,0,170,0,5,6,0,0,0,3,0,0,14,0,6,7,0,3,4,0,0,0,19,0,0,0,0,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,766,952,841,648,627,651,457,244,119,5302,784,986,867,679,657,697,525,305,152,5646,33148,20439,22316,21095,21460,21319,18654,10848,4355,173639
CED122,26853,21934,35445,26914,22001,17749,13281,8508,3587,176265,11,16,24,16,31,19,23,50,26,208,466,701,970,584,479,356,296,207,149,4209,6,28,54,29,21,21,13,4,0,175,8,44,42,30,34,42,29,14,0,242,3,10,7,7,12,3,3,0,0,53,0,22,15,0,10,13,10,4,0,71,3,7,0,0,0,0,4,4,0,23,0,3,7,0,6,3,0,0,0,21,14,34,20,17,8,15,4,0,0,108,0,0,0,0,0,0,0,0,0,0,505,849,1111,680,568,458,356,231,149,4903,520,862,1138,696,595,478,378,275,173,5113,27364,22797,36579,27612,22597,18221,13651,8786,3761,181374
CED123,39468,23732,28139,27286,22703,18706,14309,7039,2332,183711,19,12,12,19,23,20,34,23,11,176,616,627,696,457,390,308,289,255,130,3751,0,5,15,16,12,8,6,5,0,66,8,11,9,7,9,23,19,9,5,100,0,0,5,3,0,3,0,0,0,9,0,0,4,5,0,0,9,0,0,21,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,623,647,730,484,408,348,326,273,131,3966,644,660,749,506,431,366,355,293,143,4145,40113,24394,28890,27789,23136,19071,14661,7334,2469,187851
CED124,24094,13526,11931,14079,17850,23257,25144,14993,5302,150177,47,34,37,25,41,68,91,71,22,453,867,984,715,592,759,1131,1052,470,184,6764,6,7,15,9,15,34,60,39,11,193,10,15,19,22,24,43,32,10,0,190,0,0,0,0,3,5,3,6,0,21,0,0,0,0,5,9,21,3,0,33,0,0,0,0,0,4,13,0,0,23,0,0,0,0,4,0,0,0,0,10,0,6,4,3,7,5,17,0,0,39,0,0,0,0,0,0,0,0,0,0,884,1013,758,631,824,1232,1198,535,192,7268,938,1050,788,662,869,1298,1293,608,218,7721,25031,14572,12722,14735,18719,24551,26434,15599,5522,157897
CED125,47178,24877,31371,31283,22978,20365,15058,6512,1671,201289,25,28,15,22,22,18,31,22,4,191,587,562,667,402,348,259,278,180,93,3371,0,4,3,4,4,10,3,0,0,35,4,14,17,8,8,19,20,0,0,95,0,3,0,0,0,0,3,0,0,10,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,0,0,15,0,0,0,0,0,0,0,0,0,0,598,588,692,423,362,293,316,186,91,3553,625,613,710,448,384,309,349,210,98,3741,47801,25490,32079,31729,23358,20668,15399,6725,1768,205028
CED126,27711,17466,14040,19010,22654,19195,15184,10813,4687,150763,3,14,13,17,14,15,22,14,17,128,389,495,457,334,337,382,285,207,154,3047,5,0,7,6,0,10,13,3,0,43,8,8,10,6,4,32,16,3,0,99,0,0,3,0,0,5,0,0,0,10,0,0,0,0,4,8,11,0,0,21,0,3,0,0,0,3,3,0,0,12,0,0,0,5,0,4,0,0,0,4,3,13,3,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,407,532,482,353,348,442,335,214,154,3268,408,546,491,370,360,462,350,226,175,3396,28123,18015,14531,19377,23024,19656,15541,11039,4859,154157
CED127,25941,16160,15388,17036,19700,19250,16352,8509,2849,141198,22,14,21,19,9,19,22,12,10,152,466,483,474,359,415,446,376,225,113,3358,0,3,6,8,3,14,0,3,0,36,11,9,5,7,18,31,34,8,3,127,0,3,0,0,0,3,6,4,0,14,4,0,0,5,0,0,3,0,0,18,0,4,7,3,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,6,3,0,0,25,0,0,0,0,0,0,7,0,0,3,476,504,496,377,448,508,427,249,115,3603,502,513,510,404,455,525,447,264,126,3754,26441,16675,15901,17443,20156,19781,16804,8774,2977,144947
CED128,35297,22635,24287,23338,21321,20329,14708,7749,2872,172538,21,11,12,16,19,29,31,22,13,178,339,293,362,353,246,223,157,76,56,2103,3,6,0,14,12,10,9,5,0,52,3,7,4,3,17,20,5,5,3,69,0,0,3,0,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,351,317,382,372,274,259,171,78,58,2258,364,330,397,393,293,287,204,103,73,2438,35656,22962,24687,23728,21611,20617,14920,7852,2945,174975
