UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL115016,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,0,41,0,0,0,0,0,0,0,3,0,9,0,10,0,3,0,0,0,0,0,4,0,12,0,15,3,0,0,3,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115017,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,8,0,8,0,20,0,6,0,0,0,4,0,4,0,58,0,73,0,10,0,3,0,3,0,8,0,33,0,54,0,5,0,3,0,8,0,15,0,26,0,59,3,7,0,4,0,4,0,4,0,27,0,53,5,6,0,5,0,5,0,3,0,3,0,37,10,6,0,11,0,9,0,0,0,8,0,36,14,8,0,12,0,11,0,3,0,14,0,57,11,0,0,10,3,3,0,4,0,3,0,36,3,0,0,3,0,0,0,3,0,0,0,9,3,3,0,0,0,3,0,3,0,0,0,13,17,0,0,3,0,0,0,0
UCL115018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,37,4,44,0,3,0,3,0,4,0,6,0,13,0,29,0,0,0,4,0,5,0,7,0,5,0,22,5,0,0,4,0,4,3,3,0,6,0,34,5,0,0,9,0,0,0,0,0,0,0,21,5,0,0,7,0,3,0,0,0,0,0,10,17,0,0,11,0,0,0,0,0,0,0,27,13,0,0,3,3,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,4,0,10,5,0,0,5,3,5,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,13,3,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL115020,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,4,0,12,0,17,0,3,0,0,0,0,0,9,0,55,0,64,0,3,0,3,0,4,0,3,0,23,0,37,4,3,0,4,0,0,4,6,3,24,0,42,4,3,0,7,0,3,0,4,0,22,0,39,0,3,0,3,0,0,0,0,0,5,0,14,4,5,0,7,0,0,0,3,0,5,0,20,11,0,0,11,0,4,0,3,0,8,0,30,4,0,0,7,0,3,0,0,0,4,0,20,7,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
UCL115021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,0,0,24,0,33,0,0,0,0,0,4,0,0,0,8,0,16,0,0,0,0,0,0,0,3,0,5,0,16,5,0,0,3,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,3,0,0,0,0,0,8,5,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL115022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,15,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,3,0,0,0,0,0,13,15,0,0,4,0,0,0,0,0,0,0,19,5,0,0,3,0,3,0,0,0,0,0,15,7,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,3,0,0,0,5,0,7,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,9,9,0,0,4,3,4,0,0,0,0,0,18,5,0,0,3,0,0,0,0,0,0,0,6,6,0,0,5,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
UCL115024,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,14,0,20,0,3,0,0,0,0,0,0,0,8,0,15,4,0,0,0,0,0,0,0,0,7,0,14,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,4,0,6,13,0,0,5,0,0,0,0,0,3,0,19,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
UCL115025,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,3,0,7,0,24,0,30,0,0,0,0,0,3,0,0,0,13,0,14,0,0,0,3,0,4,0,3,0,9,0,28,8,0,0,0,0,4,0,0,0,3,0,19,6,0,0,10,0,7,0,0,0,0,0,22,3,0,0,4,0,3,0,0,0,3,0,22,12,4,0,3,0,6,0,0,0,0,0,34,20,0,0,6,3,0,0,0,0,0,0,29,12,0,0,7,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0
UCL115026,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,43,0,50,0,0,0,0,0,0,0,7,3,20,0,33,3,3,0,4,0,0,0,0,0,21,0,33,7,4,0,0,0,0,0,0,0,20,0,31,3,0,3,8,0,0,0,0,0,5,0,16,0,0,0,4,0,8,0,0,0,6,0,18,3,0,0,3,0,3,0,0,0,13,0,29,5,0,0,0,0,0,0,0,0,4,0,16,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0
UCL115027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,27,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,3,0,0,0,3,0,6,0,15,0,0,0,3,0,0,0,0,0,6,0,14,0,0,0,5,0,0,0,0,0,0,0,8,7,0,0,3,0,0,0,0,0,6,0,10,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
UCL115028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40,0,44,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,3,0,0,0,0,4,8,0,13,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115029,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,7,0,14,0,3,0,0,0,0,0,6,0,50,0,62,0,3,0,3,0,5,0,4,0,31,0,50,0,3,0,0,0,4,0,7,0,35,0,46,0,0,0,5,0,6,0,0,0,23,3,45,3,0,0,7,0,3,0,6,0,11,0,25,5,4,0,8,0,4,0,3,0,13,0,29,6,4,0,6,0,6,0,0,0,4,0,30,3,3,0,4,0,3,0,3,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,3,0,0,0,0
UCL115030,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,3,0,3,0,24,0,28,0,3,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,3,0,3,0,18,0,23,3,4,0,3,0,0,0,3,0,6,0,20,0,0,0,3,0,3,0,0,0,5,0,12,0,0,0,0,0,3,0,3,0,3,0,9,3,4,0,3,0,5,0,0,0,8,0,28,3,0,0,3,0,3,0,0,0,6,0,19,7,0,0,4,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0
UCL115031,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,19,0,3,0,3,0,5,0,0,0,6,0,18,4,0,0,4,0,0,0,0,0,4,0,19,3,0,0,0,0,7,0,4,0,3,0,18,3,0,0,6,0,0,0,3,0,3,0,21,4,0,0,7,0,3,0,0,0,0,0,13,14,0,0,10,0,0,0,0,0,9,0,43,12,0,0,7,0,4,0,0,0,0,0,37,22,0,3,3,0,3,0,0,0,0,0,32,14,0,0,0,0,9,0,0,0,0,0,24,22,0,0,6,4,0,0,0
UCL115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,7,0,4,0,0,0,3,0,10,0,0,0,4,0,0,0,0,0,4,0,10,3,0,0,3,0,4,0,0,0,0,0,9,6,0,0,3,0,0,0,0,0,0,0,8,9,0,0,7,0,5,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,7,6,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL115033,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,39,0,44,0,0,0,0,0,3,0,3,0,12,0,26,0,0,0,3,0,11,0,0,0,15,0,37,5,3,0,11,0,5,0,7,0,10,0,42,6,0,0,4,0,0,0,0,0,3,0,16,10,6,0,8,0,3,0,0,0,0,0,26,14,0,0,6,0,8,0,8,0,0,0,42,7,0,4,5,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
UCL115034,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,4,0,10,0,17,0,0,0,0,0,0,0,10,4,72,0,88,0,3,0,3,0,6,0,7,0,40,0,54,3,0,0,0,0,0,3,3,0,27,0,43,3,3,0,6,0,3,0,7,0,21,0,47,3,0,0,5,0,4,0,0,0,3,0,17,3,0,0,6,0,0,0,0,0,6,0,20,6,0,0,9,0,3,0,0,0,4,0,24,6,0,0,4,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0
UCL115035,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,3,0,13,3,0,0,4,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
UCL115036,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,4,0,10,0,17,0,3,0,3,0,3,0,3,0,8,0,21,3,0,0,3,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,11,3,0,0,3,0,3,0,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
UCL115037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,4,0,35,0,43,0,0,0,3,0,3,0,3,0,7,0,20,0,0,0,4,0,3,0,6,0,3,0,14,3,0,0,10,0,7,0,0,0,10,0,33,7,0,0,3,0,7,0,0,0,0,0,20,4,0,0,4,0,4,0,0,0,0,0,20,15,0,0,14,3,9,0,0,0,4,0,49,19,0,0,10,0,0,0,0,0,0,0,32,18,0,0,3,3,0,0,0,0,0,0,28,5,0,0,0,0,4,0,0,0,0,0,11,16,0,0,0,0,3,0,4
UCL115038,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,3,0,6,0,14,0,0,0,3,0,0,0,0,0,6,0,11,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3,0,12,0,0,0,0,0,4,0,0,0,0,0,10,9,0,0,0,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL115039,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,36,0,45,0,3,0,3,0,3,0,3,0,3,0,16,3,0,0,9,0,3,0,3,0,7,0,30,4,0,0,3,3,3,0,0,0,0,0,13,5,0,0,4,0,0,0,0,0,0,0,7,7,0,0,3,0,0,0,0,0,3,0,15,19,0,0,11,4,3,0,0,0,3,0,39,12,0,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,0,0,0
UCL115040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,30,0,35,0,0,0,0,0,3,0,6,0,0,0,7,0,0,0,9,0,8,0,0,0,8,0,30,5,0,0,11,0,4,0,0,0,6,0,26,4,0,0,0,0,3,0,4,0,3,0,14,3,0,0,3,0,0,0,0,0,0,0,11,7,0,0,0,0,3,0,0,0,4,0,14,7,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL115041,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,5,0,39,0,49,3,0,0,0,0,4,0,3,0,13,0,25,4,3,0,3,0,3,0,0,0,20,0,40,3,3,0,0,0,0,0,3,0,4,0,16,0,0,0,4,0,0,0,0,0,3,0,12,3,0,0,7,0,0,0,0,0,0,0,17,11,0,0,8,0,3,0,0,0,6,0,24,5,0,0,3,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
