LGA_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
LGA12700,0,0,0,23,9,0,0,0,0,9,3,0,0,0,0,3,44,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,28,0,0,0,0,28,12,0,0,0,0,15,3,0,0,0,0,3,50,3,0,0
LGA12730,0,0,0,40,11,0,0,0,0,14,6,0,0,0,0,5,57,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,35,6,0,0,0,40,12,0,0,0,0,8,4,0,0,0,0,4,56,10,3,3
LGA12750,0,0,0,140,62,7,4,0,0,73,4,0,0,0,0,4,243,20,4,3,0,269,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,14,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,299,28,4,3,0,337,0,0,0,0,0,0,11,0,0,0,0,11,58,3,0,0,0,66,120,18,0,0,0,132,59,11,4,3,0,79,11,0,0,0,0,11,260,27,9,3
LGA12850,13,5,3,381,111,26,21,5,8,171,26,12,0,3,0,36,532,102,44,14,12,699,3,0,0,0,0,3,7,0,0,0,0,7,37,9,0,0,0,51,55,14,3,0,0,75,11,3,3,0,0,13,7,0,0,0,0,8,119,28,5,5,0,156,3,0,0,0,0,0,17,0,0,0,0,17,190,26,3,0,0,224,15,8,3,0,0,27,0,0,0,0,0,0,11,3,0,0,0,17,233,42,6,0,0,288,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,888,168,56,17,11,1142,7,0,0,0,0,4,17,0,3,0,0,20,85,14,3,0,0,101,296,58,17,5,8,383,115,45,28,8,15,213,36,6,3,4,4,55,550,128,58,24
LGA12870,0,0,0,53,22,3,0,0,0,30,5,0,0,0,0,3,91,6,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,116,8,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,33,4,0,0,0,46,14,3,0,0,0,15,3,0,0,0,0,3,74,9,3,0
LGA12900,0,0,0,38,10,3,0,0,0,19,0,0,0,0,0,0,65,5,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,47,5,0,0,0,49,14,4,0,0,0,16,0,0,0,0,0,0,66,10,0,0
LGA12930,7,3,0,207,55,28,34,19,8,144,7,11,0,0,0,19,331,77,44,18,18,489,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,45,59,7,9,0,0,72,9,3,7,0,0,20,8,0,0,0,0,8,116,17,11,7,0,150,4,0,0,0,0,11,27,0,3,0,0,32,510,118,45,14,5,684,94,111,52,13,5,282,10,3,4,3,0,20,12,11,0,0,0,22,655,247,108,33,16,1055,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,12,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,4,0,19,3,0,0,0,0,3,1118,343,163,56,30,1709,3,3,0,0,5,9,11,0,0,0,0,10,75,17,4,0,0,96,145,47,12,3,3,208,86,39,46,35,25,223,10,4,0,7,0,28,326,110,64,43
LGA12950,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,4,20,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,27,0,0,0
LGA13010,0,0,0,40,13,0,0,0,0,14,3,0,0,0,0,3,78,8,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,0,0,0,94,4,0,0,0,0,4,3,0,0,0,0,3,22,0,0,0,0,22,41,4,0,0,0,45,7,0,0,0,0,13,4,0,0,0,0,7,86,4,0,0
LGA13310,0,0,0,112,36,3,4,0,0,49,9,0,0,0,0,13,192,12,4,3,0,215,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,236,18,5,3,0,261,3,0,0,0,0,3,0,0,0,0,0,3,35,3,0,0,0,34,104,17,0,0,0,118,39,7,0,3,0,58,9,0,0,0,0,8,187,25,4,3
LGA13340,0,0,0,36,15,3,0,0,0,13,0,0,0,0,0,0,64,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,34,3,0,0,0,37,7,0,0,0,0,11,0,0,0,0,0,4,56,10,0,0
LGA13450,0,0,0,75,17,7,4,0,0,23,13,0,0,0,0,15,126,16,3,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,28,3,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,28,74,20,4,0,3,99,21,11,4,5,6,45,3,3,0,0,3,11,129,32,8,3
LGA13510,0,0,0,32,14,0,0,0,0,13,3,0,0,0,0,3,58,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,25,41,3,0,0,0,43,14,3,0,0,0,11,3,0,0,0,0,3,81,4,0,0
LGA13550,0,0,0,54,10,0,0,0,0,18,0,0,0,0,0,0,81,15,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,14,0,0,0,117,3,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,18,40,12,0,0,0,54,13,7,0,3,0,24,3,0,0,0,0,3,75,14,3,3
LGA13660,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,35,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,21,0,0,0,0,21,4,0,0,0,0,11,0,0,0,0,0,0,40,3,0,0
LGA13800,3,0,0,205,66,9,6,3,0,89,5,3,0,0,0,13,312,42,14,3,0,374,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,28,10,0,0,0,40,0,0,3,0,0,5,0,0,0,0,0,0,65,9,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,419,54,14,3,0,496,3,0,0,0,0,4,3,3,0,0,0,9,49,5,0,0,0,50,173,38,11,0,0,214,84,14,9,4,0,113,7,0,3,0,0,9,311,60,24,5
LGA13850,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0
LGA13910,0,0,0,76,13,3,0,0,0,20,3,0,0,0,0,3,130,5,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,5,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,21,77,7,0,0,0,88,32,3,0,0,0,39,3,0,0,0,0,3,134,12,4,0
LGA14000,5,0,0,199,123,47,28,12,8,214,10,0,3,0,0,12,370,74,38,9,6,499,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,28,3,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,49,3,0,0,0,54,0,0,0,0,0,0,18,0,0,0,0,18,216,15,9,0,0,250,25,12,4,3,0,41,0,0,0,0,0,0,6,0,0,0,0,7,266,29,16,4,0,313,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,689,107,53,12,6,867,3,0,0,0,0,3,10,3,0,0,0,13,67,5,0,0,0,68,138,29,7,0,0,174,93,48,37,15,4,206,19,10,0,0,0,33,333,95,47,17
LGA14100,0,0,0,23,10,3,0,3,0,16,0,0,0,0,0,0,31,10,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,30,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,79,15,3,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,19,5,0,0,0,22,13,4,0,0,0,18,0,0,0,0,0,0,40,4,5,0
LGA14170,30,9,0,668,110,81,140,44,16,382,22,7,0,0,0,38,817,384,173,51,16,1451,3,0,3,0,0,9,34,0,0,0,0,31,659,36,5,0,0,698,346,400,57,0,5,801,56,53,119,36,5,274,14,4,5,0,0,22,1105,497,189,39,14,1839,18,8,0,0,0,27,149,9,0,0,0,152,1533,152,36,6,0,1736,97,188,25,4,0,321,7,9,24,4,4,44,35,10,3,0,0,48,1842,375,91,20,5,2329,0,0,0,0,0,0,0,0,0,0,0,5,51,7,0,0,0,60,10,19,3,0,0,33,3,3,4,3,0,15,3,0,0,0,0,4,72,32,12,3,0,121,8,0,0,0,0,10,3840,1285,458,121,34,5745,0,3,0,0,0,3,8,3,0,0,0,12,148,14,3,0,3,168,247,252,51,4,4,557,68,78,135,68,53,393,30,20,8,5,3,69,509,368,193,75
LGA14200,0,0,0,62,24,3,0,3,0,29,3,0,0,0,0,3,100,16,0,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,19,0,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,74,12,3,0,0,85,22,3,0,0,0,24,7,0,3,0,0,6,128,11,4,4
LGA14300,0,0,0,16,9,0,0,0,0,8,0,0,0,0,0,0,31,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,3,0,13,7,0,0,0,0,9,3,0,0,0,0,5,33,3,3,0
LGA14350,0,0,0,131,34,3,0,0,0,41,3,0,0,0,0,3,237,12,3,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,267,12,3,0,0,283,0,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,0,64,130,17,0,0,0,149,41,7,3,0,0,59,11,3,0,0,0,9,249,24,8,3
LGA14400,0,0,0,42,15,4,3,0,0,22,3,0,0,0,0,3,74,11,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,95,17,3,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,39,11,0,0,0,49,29,3,5,3,0,41,4,0,0,0,0,4,97,14,5,3
