LGA_CODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
LGA12730,0,0,0,9,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,5,8,12,3,3,0,0,32,0,0,4,3,0,0,0,0,0,12,0,10,21,18,13,5,0,0,0,67,3,16,36,48,64,71,37,17,10,296,0,5,41,46,59,41,17,8,0,227,9,17,74,78,72,44,19,12,3,336,3,7,33,61,63,22,4,0,0,208,0,0,8,3,4,4,7,3,0,25,10,13,22,29,16,15,8,0,0,115,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,13,34,12,24,46,55,54,63,61,35,370,58,85,270,349,368,265,170,107,55,1723,0,3,5,5,4,0,0,0,0,23,0,0,3,0,0,0,0,0,0,3,0,3,6,7,3,0,7,5,0,36,0,0,0,10,3,0,0,0,0,16,3,11,20,26,11,14,5,3,0,88
LGA12750,0,0,8,18,19,31,15,13,0,110,0,0,14,8,15,17,6,0,0,63,0,0,3,22,23,23,27,27,8,148,0,0,7,17,17,6,3,0,0,51,0,3,24,38,25,33,10,3,0,126,0,15,96,168,303,302,180,94,33,1196,3,6,71,141,210,306,176,46,20,986,23,75,198,272,305,393,232,73,32,1593,6,44,128,188,257,236,109,35,3,1013,0,4,28,43,48,43,25,17,10,215,19,49,120,122,97,99,39,10,5,561,0,0,0,4,3,0,6,4,0,19,0,0,6,17,15,21,7,4,4,71,95,47,112,154,181,252,313,300,156,1603,151,253,804,1206,1525,1756,1151,634,282,7759,0,3,20,25,19,46,39,7,4,171,0,3,6,11,8,14,12,5,0,64,0,3,7,24,21,20,21,15,17,129,0,0,9,14,20,9,11,4,0,61,3,8,15,34,40,36,21,4,0,162
LGA12850,0,122,236,192,138,61,18,0,0,776,7,53,248,165,76,25,0,0,0,582,0,28,121,173,196,132,88,39,16,790,3,46,60,36,27,10,3,0,0,178,0,15,30,28,23,17,3,0,0,116,16,274,589,508,473,369,114,36,18,2398,12,252,543,397,452,392,143,41,11,2256,170,1028,2571,1805,1276,637,172,59,13,7729,68,466,936,706,613,349,74,15,3,3230,19,208,309,135,80,45,17,7,0,822,77,320,591,495,330,188,59,18,0,2082,13,14,18,14,25,17,3,4,0,110,4,26,65,47,58,35,17,3,0,253,657,483,948,1223,1052,947,826,710,345,7197,1052,3351,7268,5929,4810,3221,1532,945,415,28513,3,159,256,177,169,99,42,4,0,906,0,31,172,191,112,41,10,0,0,559,6,30,114,134,173,195,111,64,29,860,4,48,91,34,27,22,6,3,0,233,3,8,32,25,27,26,5,3,0,136
LGA12870,0,6,6,18,0,4,0,0,0,36,0,0,3,3,0,4,0,0,0,17,0,3,5,17,8,10,7,0,3,48,0,0,0,0,3,0,0,0,0,7,0,0,14,14,4,4,0,0,0,42,0,20,55,69,87,83,50,20,6,395,0,3,35,50,54,60,41,12,0,249,3,22,84,80,68,53,36,20,3,370,0,17,40,68,54,47,11,9,0,240,0,3,4,5,7,6,4,0,0,33,7,31,49,44,31,34,16,5,3,213,0,5,0,0,0,0,0,0,0,7,0,0,6,0,3,3,0,0,0,15,40,14,26,37,59,82,83,110,72,529,60,115,341,405,379,397,249,175,92,2206,0,0,6,9,12,6,3,3,0,43,0,0,3,0,0,3,6,0,0,15,0,0,10,7,9,3,5,4,3,45,0,0,3,0,3,0,3,0,0,10,3,9,26,19,12,3,3,0,0,77
LGA12900,0,0,0,4,5,4,0,0,0,18,0,0,3,0,7,0,0,0,0,7,0,0,0,3,4,0,3,3,0,15,0,0,0,0,0,0,0,0,0,3,3,9,9,6,4,9,3,0,0,38,3,14,36,64,77,56,27,25,7,298,3,16,50,51,55,46,31,14,3,273,13,39,66,83,81,69,28,9,0,384,9,20,48,49,49,23,10,0,0,204,0,3,15,6,10,5,3,3,0,43,0,14,36,27,15,11,5,3,3,117,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,14,33,15,17,29,25,53,65,70,26,334,61,127,291,326,336,281,185,130,40,1768,0,0,0,5,6,3,3,0,0,24,0,0,0,0,0,4,0,0,0,8,0,0,3,4,5,4,4,6,0,26,0,0,3,0,0,0,0,3,0,10,0,3,15,13,5,6,4,0,0,47
LGA12930,3,65,263,255,238,137,54,26,8,1042,7,38,358,280,167,43,13,0,0,895,3,44,180,193,275,118,105,81,41,1042,3,42,112,73,63,15,6,5,0,317,0,11,36,30,19,19,10,3,0,137,12,249,857,751,767,506,251,113,48,3556,0,161,540,686,729,675,301,149,39,3292,71,950,3327,2700,1848,1035,394,228,102,10662,26,346,1078,925,753,425,127,59,16,3753,19,196,443,261,171,103,38,24,9,1261,44,251,440,366,221,174,66,44,16,1624,7,16,11,3,14,7,4,3,7,60,0,37,100,98,76,38,12,15,4,378,314,288,613,539,594,541,487,566,388,4326,500,2680,8355,7166,5945,3830,1866,1310,670,32328,8,104,273,232,269,151,82,45,9,1172,0,56,312,313,213,101,15,0,0,1012,5,70,260,185,248,189,104,127,47,1227,3,46,128,96,61,32,9,5,0,371,0,15,39,32,28,18,4,8,0,150
LGA12950,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,9,9,4,0,0,0,25,0,4,21,26,43,21,17,4,8,143,0,3,27,21,24,29,16,0,0,131,3,10,19,30,34,24,8,3,3,138,0,9,19,29,13,15,4,0,0,98,0,0,3,5,6,0,4,0,0,17,5,4,5,7,9,4,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,5,15,17,32,31,38,39,16,202,27,48,122,159,168,129,88,55,23,817,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,6,3,9,5,0,0,0,35
LGA13010,0,0,7,3,6,6,0,0,0,21,0,0,5,3,3,0,6,0,0,14,0,0,3,3,0,3,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,13,15,3,6,0,0,0,37,0,11,23,44,77,85,52,20,11,325,0,7,29,31,45,50,23,10,0,188,8,23,67,76,93,48,23,17,5,347,3,14,35,48,43,45,15,4,0,206,0,0,10,15,10,8,4,0,0,48,8,15,25,17,17,12,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,5,19,37,47,46,60,70,14,335,58,80,224,285,355,304,184,125,29,1648,0,0,0,8,0,9,0,0,0,19,0,3,3,0,8,0,0,0,0,14,0,4,3,3,11,0,10,3,0,23,0,0,0,0,0,0,0,0,0,0,0,3,6,7,8,6,0,0,0,37
LGA13310,0,6,12,17,19,12,5,3,0,63,3,3,13,16,19,8,0,0,0,53,0,3,10,16,15,20,13,12,5,84,0,3,11,12,5,0,0,0,0,32,3,13,26,32,24,8,3,0,0,114,5,34,108,163,238,204,116,50,20,942,0,13,70,101,125,156,78,32,16,591,21,90,255,270,252,168,71,23,15,1171,22,83,168,223,164,132,38,12,0,845,0,12,21,33,21,22,13,0,8,140,14,49,109,67,48,40,14,4,0,345,4,3,0,0,0,0,0,0,0,7,0,0,6,10,4,13,3,4,0,37,74,43,80,118,113,136,178,195,95,1034,152,364,876,1078,1049,907,553,322,160,5453,0,4,19,13,24,17,18,0,0,91,0,0,7,13,10,13,3,0,0,46,0,0,15,19,11,16,16,15,7,99,0,3,7,8,6,6,3,0,0,38,6,17,30,31,25,14,11,0,0,136
LGA13340,0,0,6,8,7,3,4,0,0,26,0,0,3,4,3,8,0,0,0,15,0,0,3,15,9,3,3,0,0,36,0,0,0,4,0,0,0,0,0,9,0,6,30,31,18,5,0,3,0,93,4,14,51,68,99,87,44,11,5,386,0,3,36,41,61,62,36,13,0,253,3,15,64,96,95,53,21,9,3,353,3,16,37,60,59,61,20,0,0,257,3,0,7,9,8,10,3,0,0,36,5,14,31,28,25,13,4,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,0,14,33,19,26,43,45,59,63,44,33,364,53,84,287,404,442,370,203,86,47,1968,0,0,8,16,4,0,0,0,0,27,0,3,3,4,0,9,0,0,0,15,0,0,9,13,11,4,4,3,3,44,0,0,3,4,4,3,0,0,0,14,3,8,19,36,28,18,0,0,0,107
LGA13450,0,6,22,15,24,5,0,0,0,79,0,3,19,14,9,8,4,0,0,52,0,7,12,17,16,7,0,5,0,71,0,3,4,3,6,0,0,0,0,14,0,9,23,24,11,3,3,0,0,69,9,27,117,133,123,99,40,24,9,568,0,27,108,114,112,73,37,6,5,485,23,95,256,244,212,121,33,17,5,1009,20,51,121,115,85,50,13,3,4,456,3,11,22,19,11,0,0,3,0,72,21,63,108,60,48,24,6,0,0,327,0,0,0,7,0,0,0,0,0,7,0,4,10,10,7,3,3,0,0,40,106,87,133,141,126,149,124,112,78,1053,187,390,952,912,780,542,263,169,107,4298,0,4,26,24,23,10,0,0,0,89,0,0,16,6,13,10,0,0,0,42,0,9,10,17,19,14,10,8,7,84,0,0,8,8,6,0,0,0,0,26,3,12,28,22,18,3,3,0,0,80
LGA13510,0,0,0,11,3,3,3,0,0,16,0,0,0,8,5,3,0,0,0,16,0,3,4,3,4,3,3,0,0,22,0,0,0,4,0,0,0,0,0,6,0,5,5,26,10,3,0,0,0,49,9,10,31,70,91,79,54,8,10,368,0,3,42,47,61,57,30,12,0,253,6,30,87,98,105,61,38,12,5,452,6,17,52,53,54,43,8,9,0,243,0,3,5,3,3,3,6,3,0,38,6,17,30,24,19,22,4,0,0,125,0,0,0,0,0,0,3,0,0,6,0,0,3,3,3,0,0,0,0,13,28,13,31,33,45,60,91,113,51,476,59,111,294,372,415,345,248,158,71,2071,0,0,0,9,4,3,7,0,0,26,0,0,0,3,3,5,4,0,0,13,0,0,5,8,5,4,5,4,3,27,0,0,0,0,0,0,0,0,0,5,0,6,9,17,9,11,0,0,0,59
LGA13550,0,0,11,10,6,8,3,0,0,32,0,3,6,0,5,7,0,0,0,23,0,0,8,9,8,0,10,5,0,40,0,0,0,3,0,0,0,0,0,4,0,3,20,11,16,6,3,0,0,57,6,9,62,79,102,67,44,16,4,393,0,17,62,56,64,59,22,11,3,301,9,42,98,109,85,73,18,11,0,443,4,24,58,60,57,35,16,3,3,253,0,3,7,6,4,6,4,4,0,35,5,18,42,26,24,27,5,3,4,157,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,13,42,23,43,58,62,57,83,90,64,519,70,141,413,425,441,341,206,142,90,2261,0,7,5,9,3,3,3,0,0,29,0,0,0,3,0,3,0,0,0,8,4,3,12,12,0,5,4,3,3,48,0,0,3,3,3,0,0,0,0,8,0,9,14,18,9,5,4,0,0,64
LGA13660,0,0,0,0,4,0,0,0,0,4,0,0,0,3,4,0,0,0,0,8,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,11,7,0,3,0,0,43,3,3,20,36,56,40,30,8,3,195,0,3,21,26,30,28,11,4,0,120,3,12,35,40,28,18,12,3,3,160,3,9,31,26,32,17,5,3,0,128,0,0,3,5,0,0,3,0,0,9,6,7,12,11,10,4,8,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,6,21,13,15,31,30,18,153,26,50,147,189,174,136,100,52,26,902,0,0,0,3,0,3,0,0,0,9,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,3,6,15,15,18,3,0,3,0,64
LGA13800,0,24,63,75,66,35,17,5,0,287,3,5,31,48,43,16,8,0,0,143,3,14,34,63,62,36,25,16,4,261,0,3,18,29,12,14,3,0,0,81,10,46,80,66,68,37,7,0,3,317,19,105,285,351,439,285,150,46,22,1705,0,57,295,309,385,325,115,35,11,1536,83,309,656,774,663,389,165,46,17,3094,37,234,396,387,314,219,72,14,3,1678,9,66,119,106,71,46,26,16,8,462,51,180,277,256,135,93,36,15,5,1046,0,0,5,3,0,3,3,0,0,21,3,15,17,31,32,18,9,0,0,119,229,126,181,291,295,280,275,209,151,2039,445,1178,2454,2784,2599,1791,900,411,226,12786,0,39,74,65,58,71,27,11,0,350,0,3,17,30,49,21,10,0,0,126,8,14,39,48,52,38,22,17,7,234,0,11,29,18,27,12,3,0,3,101,15,38,78,72,78,40,23,7,3,349
LGA13850,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,7,5,6,4,0,0,0,22,0,5,5,7,24,18,9,7,5,67,0,3,11,22,18,11,5,0,0,73,4,3,14,14,31,7,4,0,0,79,0,5,16,17,17,6,0,0,0,65,0,0,0,3,0,3,0,0,0,6,3,3,6,7,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,6,12,16,9,26,20,8,131,24,33,69,89,127,67,43,33,14,492,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,29
LGA13910,0,3,5,8,7,6,8,3,0,39,0,3,4,3,7,8,0,0,0,23,0,4,3,4,11,12,5,3,4,43,0,0,3,4,4,3,3,0,0,16,3,11,31,31,21,15,7,4,0,122,0,22,69,100,163,149,66,33,10,615,0,13,62,112,88,90,47,22,7,438,15,32,149,177,127,118,45,15,7,677,3,39,73,101,77,44,18,5,0,356,0,0,15,8,7,6,8,3,0,50,10,22,56,57,28,31,9,0,0,217,0,0,0,0,0,0,0,0,0,4,0,0,7,5,7,3,0,0,0,26,72,28,66,91,76,115,124,128,55,747,101,187,536,705,621,598,325,210,95,3370,0,3,4,14,11,11,3,3,0,44,0,0,3,6,3,3,8,3,0,32,0,0,6,9,10,11,8,3,3,51,0,3,10,0,4,0,0,0,0,19,4,16,31,35,28,24,12,3,0,161
LGA14000,0,78,250,419,448,252,122,48,14,1625,0,24,257,352,287,91,16,0,0,1030,3,22,170,264,271,104,71,57,39,1005,0,29,88,102,97,40,12,8,0,377,4,24,84,91,56,44,15,8,0,324,14,235,790,1189,1342,927,517,276,99,5393,5,129,603,979,1206,1118,626,245,91,5001,50,568,1814,2608,2218,1425,672,304,154,9810,33,314,1007,1259,1118,758,295,120,39,4935,20,226,450,486,327,156,76,44,24,1822,42,188,275,384,269,168,65,32,24,1447,7,3,3,3,12,10,7,3,0,49,3,27,80,139,127,73,33,9,8,502,243,158,300,367,432,354,336,498,676,3366,429,2027,6172,8634,8205,5517,2880,1655,1162,36690,0,96,249,420,460,343,177,74,24,1838,0,18,271,530,319,142,31,3,0,1316,3,31,214,344,284,164,99,67,40,1250,0,35,102,130,113,53,10,7,3,466,0,30,76,105,78,51,28,12,0,378
LGA14100,0,3,17,32,25,29,11,10,0,129,0,0,9,17,20,4,0,0,0,50,0,0,7,12,17,8,8,12,10,75,0,0,6,14,13,3,7,0,0,52,0,0,5,3,7,3,0,3,0,25,0,6,67,106,126,115,61,34,24,535,0,5,50,64,97,128,65,41,42,492,3,51,136,252,199,129,53,38,49,904,0,19,86,136,122,100,61,20,10,562,0,23,45,65,49,34,21,9,15,259,6,11,14,37,36,20,4,6,7,137,0,0,0,0,3,0,0,0,0,0,0,3,8,11,15,11,13,9,4,72,21,13,24,42,46,40,48,74,113,426,28,140,477,790,776,630,347,268,269,3712,0,6,18,22,27,25,18,10,3,126,0,0,6,14,28,7,4,0,0,67,0,3,13,12,18,16,5,13,9,88,0,0,8,24,14,7,3,3,0,60,0,0,0,3,6,10,3,3,0,18
LGA14170,0,148,655,490,277,168,48,15,7,1805,7,37,358,285,142,55,15,0,0,897,3,45,289,253,191,114,85,58,16,1047,0,47,293,298,134,54,20,10,0,853,0,32,140,130,56,35,8,3,0,404,11,277,1439,1352,1070,694,270,95,35,5247,3,125,919,1016,991,1018,349,97,25,4540,49,813,3875,3437,1855,879,261,78,45,11300,22,586,2976,2725,1809,1225,359,98,17,9823,26,606,2052,1530,797,312,85,29,14,5446,36,219,591,465,229,138,42,11,3,1734,3,11,7,14,9,3,3,0,0,51,4,78,281,279,202,102,38,19,6,998,321,464,1272,1157,848,777,626,688,608,6757,486,3483,15135,13421,8613,5569,2211,1197,775,50892,5,197,613,530,353,216,94,31,8,2045,0,43,287,302,187,100,18,0,0,942,3,69,359,237,185,133,81,79,26,1177,0,51,355,322,199,85,25,9,3,1059,4,31,131,136,74,42,24,5,0,435
LGA14200,0,0,3,10,7,8,3,0,0,25,0,0,6,6,6,7,7,0,0,37,0,0,10,7,11,10,7,3,0,45,0,0,0,0,3,0,0,0,0,6,3,6,14,22,13,6,3,3,0,70,3,13,54,107,104,94,60,30,5,480,0,6,72,94,92,94,51,16,7,428,4,33,131,139,122,87,34,12,3,568,7,35,76,96,127,55,15,4,0,410,7,5,14,15,6,18,10,0,4,69,9,23,25,31,28,13,5,4,0,148,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,8,3,0,0,28,62,15,55,69,57,72,125,102,99,662,95,147,463,608,582,472,309,175,123,2976,0,0,4,12,8,4,0,0,0,34,0,0,5,6,10,4,10,0,0,32,0,4,7,11,12,10,13,4,0,59,0,4,0,5,6,3,0,0,0,17,4,3,19,19,15,10,4,0,0,76
LGA14300,0,0,0,3,0,5,0,0,0,12,0,3,0,0,0,4,0,0,0,14,0,0,4,0,0,6,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,3,14,7,3,3,0,0,0,32,0,7,25,28,46,24,19,6,0,154,0,0,14,33,21,24,12,4,3,107,3,22,41,37,39,39,11,3,0,197,4,4,29,21,27,18,3,0,0,112,0,0,3,3,6,3,0,0,3,18,3,9,19,17,19,12,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,6,12,20,25,28,41,24,18,189,30,58,159,175,197,160,80,43,22,934,0,0,6,4,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,3,5,3,4,0,0,18,0,0,0,4,0,0,0,0,0,9,3,0,15,6,11,5,0,0,0,34
LGA14350,0,0,3,13,15,9,3,0,0,49,0,3,6,11,17,12,7,0,0,50,3,0,7,13,20,11,14,14,4,90,0,0,3,6,4,3,0,0,0,24,3,4,12,20,18,12,0,0,0,69,3,17,102,148,252,192,108,43,15,878,0,22,69,102,156,157,60,29,3,595,28,76,186,215,235,214,99,40,8,1085,13,37,119,141,188,156,37,15,5,711,0,3,16,26,26,30,13,5,0,121,11,42,87,77,58,52,17,3,0,354,3,0,0,0,3,0,0,3,0,7,0,0,3,5,7,9,4,0,0,34,115,53,90,151,163,166,195,190,127,1251,174,274,699,923,1171,1027,550,334,170,5319,0,3,7,15,9,25,10,0,0,65,0,0,3,14,14,15,4,0,0,49,3,3,12,8,22,27,18,14,3,105,0,0,4,5,8,8,0,0,0,29,0,5,16,19,23,17,5,0,0,91
LGA14400,0,8,15,21,25,23,6,6,5,102,0,0,3,10,14,4,0,3,0,38,0,3,12,16,20,12,9,16,8,86,0,0,7,11,6,11,0,0,0,35,0,3,13,7,18,3,5,0,0,51,4,38,113,146,203,161,106,44,21,825,3,22,101,156,271,313,133,44,9,1057,23,72,138,217,274,208,114,69,27,1140,5,52,109,142,145,130,49,23,5,654,0,11,41,41,23,30,11,11,0,172,11,35,47,86,57,41,23,8,7,314,0,0,3,0,0,0,0,3,3,6,0,0,3,9,10,4,3,0,0,36,52,22,38,48,68,79,84,97,67,548,98,270,622,907,1148,1016,554,318,137,5066,0,4,21,28,27,36,17,8,3,139,0,0,7,5,19,13,4,0,0,47,0,3,10,5,17,21,7,10,6,94,0,3,10,13,8,16,3,0,0,49,0,0,18,20,14,11,4,0,0,67
LGA14500,0,77,125,270,386,241,152,72,28,1353,3,11,111,223,247,72,22,4,0,693,0,16,81,171,179,72,49,49,22,633,0,40,70,126,111,65,23,7,3,447,6,11,35,49,56,36,21,4,9,231,10,158,501,901,1246,861,624,397,145,4841,3,70,262,640,996,1008,616,300,106,4004,23,351,1070,2248,2005,1199,693,368,203,8164,12,245,635,1160,1266,856,415,224,62,4880,18,207,328,410,370,192,107,100,30,1770,31,77,128,194,157,81,59,31,19,782,3,0,0,3,3,5,7,3,0,24,0,28,63,124,132,98,39,27,16,527,286,115,174,331,387,298,260,452,531,2827,401,1405,3596,6841,7542,5090,3080,2045,1177,31180,0,79,176,301,440,285,206,90,43,1624,0,12,115,309,266,121,32,4,0,864,0,24,125,221,227,107,67,47,30,846,4,28,92,118,174,62,41,12,12,534,0,13,29,50,56,49,24,19,0,252
LGA14550,0,0,0,5,4,7,0,0,0,18,0,0,0,0,6,0,0,0,0,15,0,0,7,6,5,6,3,0,0,29,0,0,0,3,0,3,0,0,0,6,3,3,15,15,17,6,3,3,0,56,0,11,29,57,102,91,33,14,5,341,0,6,37,32,54,86,26,9,0,251,7,10,56,60,76,64,17,3,0,288,3,11,45,52,88,48,10,0,0,259,0,3,15,13,18,15,5,3,0,68,3,8,19,23,27,9,4,5,0,99,0,0,0,3,0,0,0,0,0,4,0,0,3,4,3,3,0,0,0,13,34,5,19,41,44,52,46,51,22,305,50,69,230,306,431,391,153,78,36,1749,0,0,0,4,8,9,7,0,0,30,0,0,3,0,3,4,0,0,0,12,0,3,3,3,11,3,7,0,0,31,0,0,0,0,0,4,0,0,0,9,0,3,3,9,11,4,5,0,0,40
