CED_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
CED113,58,82,122,180,234,180,71,21,0,941,2020,2499,5628,6915,8493,5986,1381,159,18,33112,117,197,464,579,839,965,765,242,43,4209,0,12,37,47,46,31,7,0,0,192,226,285,664,713,866,671,138,24,0,3593,8,47,218,254,308,189,24,0,0,1064,267,656,1400,1327,1445,1023,225,13,0,6366,65,62,195,231,289,216,62,0,0,1127,939,748,985,981,1203,997,255,32,3,6130,1250,747,1002,765,837,730,212,24,0,5573,50,86,316,443,632,575,183,21,0,2316,29,53,154,159,193,137,31,3,0,762,12,55,187,187,239,140,22,4,0,849,47,76,178,214,229,178,69,13,6,996,57,221,653,898,1008,704,234,25,4,3794,52,132,309,414,573,493,128,12,0,2117,73,371,1993,3017,3596,1753,226,12,0,11049,107,259,828,1208,1393,1111,228,18,0,5150,169,498,1191,1372,1898,1762,301,17,4,7219,116,165,228,253,316,217,78,12,4,1382
CED114,97,91,138,194,222,222,97,26,4,1088,2181,2833,6230,6649,7883,6286,1466,210,33,33772,269,554,1402,1559,1933,2002,1027,330,65,9136,3,17,57,53,58,46,9,0,0,241,371,742,1651,1684,1684,1231,202,11,0,7576,6,37,169,217,285,171,19,0,0,908,342,674,1207,1057,1084,934,210,12,0,5525,75,108,307,344,386,313,92,20,0,1649,1213,831,1257,1137,1309,1082,271,25,5,7136,1168,732,856,696,776,688,210,13,3,5139,40,130,433,547,803,756,330,30,0,3061,35,65,117,97,79,77,18,3,0,504,21,87,234,261,263,158,24,6,3,1065,22,69,120,126,141,125,61,8,0,674,60,170,503,496,546,456,151,19,3,2413,37,140,317,374,540,418,125,18,0,1969,40,173,708,1015,1140,875,123,13,3,4087,91,326,1135,1297,1495,1242,208,24,4,5817,128,546,1684,1691,2114,1891,331,16,5,8396,78,80,99,106,118,84,34,3,0,605
CED115,71,228,417,392,404,257,42,8,0,1816,1246,3569,6552,5435,5448,3614,531,38,4,26429,6,29,78,43,101,78,11,0,0,348,0,3,27,20,16,15,3,0,0,79,89,405,1171,1513,2154,1533,220,15,0,7101,4,28,112,110,101,67,8,0,0,429,191,677,1424,1273,1229,793,142,10,0,5740,33,184,529,548,553,374,65,3,0,2286,574,1264,1510,1105,1119,778,116,9,0,6477,688,772,840,583,627,365,55,4,0,3938,53,311,869,924,953,743,127,10,0,3977,27,110,331,220,148,67,10,0,0,915,28,360,977,586,333,176,25,0,0,2494,13,106,231,183,131,98,28,3,0,786,57,407,947,596,395,250,74,0,0,2734,37,210,491,462,520,399,71,0,0,2192,30,199,634,536,539,390,53,3,0,2392,102,448,897,621,635,517,112,6,0,3336,99,728,1637,1275,1235,1008,222,10,0,6208,76,161,189,119,97,94,19,3,0,760
CED116,61,57,107,139,193,172,60,18,11,816,1842,2042,4274,5397,6763,5742,1095,98,18,27281,49,74,173,181,226,237,168,43,9,1157,3,7,85,103,96,52,3,4,0,358,136,204,428,593,651,536,102,18,0,2668,15,47,91,116,183,139,21,0,0,612,311,636,1277,1267,1383,1057,203,15,4,6149,26,44,83,193,196,176,45,10,0,772,1000,753,1055,1063,1244,1110,260,20,7,6509,1261,740,848,779,863,708,208,13,0,5425,28,99,209,327,509,523,203,24,0,1922,40,57,84,94,87,106,21,5,0,489,18,49,140,181,240,182,52,6,5,871,21,60,131,170,218,208,81,10,3,908,34,117,395,550,588,622,229,34,0,2565,55,133,304,431,621,498,109,11,0,2173,73,339,1092,1294,1437,1018,112,9,3,5374,73,205,711,1036,1304,1348,210,20,0,4914,90,445,1249,1610,2282,2206,358,16,3,8260,73,76,117,151,170,173,51,14,0,834
CED117,28,141,427,318,259,137,40,4,0,1367,915,3710,12251,10547,8019,4765,1111,78,11,41406,0,12,48,27,21,26,7,0,0,142,0,3,29,32,23,7,7,0,0,94,40,169,776,780,608,381,91,6,3,2854,0,20,129,142,126,59,13,0,0,487,68,321,1288,1017,843,470,113,8,0,4130,23,126,622,633,515,238,51,7,0,2228,382,1103,1801,1145,810,512,129,9,3,5894,591,1275,1897,877,506,285,64,7,0,5501,15,119,596,626,676,415,109,12,0,2571,48,339,1413,1429,925,366,70,3,0,4597,15,264,1808,2412,1344,421,86,12,0,6355,11,124,445,459,292,132,46,8,0,1530,56,747,3847,3521,2317,1148,349,30,3,12021,26,239,906,745,589,320,108,10,4,2947,20,165,1272,1486,1284,793,190,6,0,5220,105,535,2146,2019,1957,1453,353,26,3,8601,84,596,2613,2028,1848,1451,404,29,3,9052,106,277,772,632,366,258,69,3,0,2486
CED118,63,132,414,434,310,164,33,4,0,1563,2023,3386,9448,10122,7503,4371,730,28,6,37620,11,29,72,73,80,46,13,3,0,321,0,5,23,41,26,7,0,0,0,108,102,290,1186,1858,1592,996,162,8,0,6189,6,39,181,274,228,106,15,0,0,848,283,668,1804,1788,1211,694,165,3,0,6617,35,184,845,1208,854,482,95,0,0,3718,1023,1381,1937,1954,1258,749,162,5,4,8481,1283,697,927,657,455,302,43,5,0,4374,47,259,1289,1377,1197,749,138,11,0,5071,68,135,536,694,333,120,22,3,0,1901,58,341,1514,1912,882,474,56,0,0,5236,39,115,299,317,192,101,36,3,0,1107,73,466,1800,2039,1034,484,124,4,0,6024,51,237,630,709,499,374,81,0,0,2582,41,238,1170,1536,1317,805,126,3,0,5248,188,475,1390,1653,1274,838,149,9,4,5972,167,729,2524,2716,2203,1478,271,13,0,10104,110,140,232,189,124,88,16,0,0,898
CED119,48,111,206,268,254,171,39,5,3,1096,2145,3404,6984,8576,8359,5525,1062,65,8,36120,3,8,16,29,37,22,8,0,0,127,0,4,27,33,35,17,3,0,0,117,145,211,648,1010,1208,861,184,21,3,4291,3,26,161,207,223,132,19,0,0,776,433,829,1550,1769,1433,788,161,5,0,6969,28,155,454,700,645,413,86,7,0,2491,949,1200,1122,1197,1185,880,212,10,0,6745,1398,791,545,447,418,279,69,6,0,3959,60,220,739,1160,1401,961,181,12,0,4736,40,148,316,384,323,173,18,3,0,1406,21,208,973,1299,1122,609,112,5,0,4340,39,118,292,301,264,182,39,3,0,1258,84,538,1396,1762,1330,957,272,38,0,6372,58,164,477,548,561,361,111,7,0,2287,85,384,1445,1656,1537,947,149,12,0,6212,184,462,1379,1640,1762,1519,302,9,3,7258,227,729,1577,1922,2102,1580,365,18,3,8522,183,194,250,259,219,126,52,7,0,1291
CED120,89,106,209,251,272,184,55,19,5,1190,2354,3126,6721,7539,8036,5267,1146,125,27,34332,111,189,332,399,539,580,460,161,33,2799,4,35,174,235,217,143,25,0,0,829,209,427,912,1192,1316,879,183,16,3,5137,15,57,228,213,255,160,22,0,0,943,633,1135,2151,2039,1655,1051,215,17,0,8885,60,144,421,504,537,339,83,13,0,2101,954,956,1297,1340,1398,927,201,19,3,7094,1465,687,616,492,477,332,76,7,0,4157,70,227,702,1038,1121,869,248,24,4,4299,49,77,139,143,158,89,19,3,0,688,16,103,392,453,480,234,53,5,4,1734,71,150,242,279,245,153,79,18,0,1236,80,265,744,779,763,542,198,20,10,3404,66,158,398,499,560,365,107,9,0,2167,69,215,1074,1496,1487,873,113,14,3,5353,141,355,1207,1540,1586,1325,277,20,3,6456,191,625,1560,1695,2122,1640,321,19,3,8177,105,120,199,167,183,110,53,6,0,940
CED121,61,97,156,205,213,128,43,14,0,924,2118,2815,6207,6684,6993,4738,869,86,9,30530,36,115,203,212,249,289,214,55,14,1382,48,300,1689,1905,1632,904,64,5,0,6543,211,389,932,956,1001,734,114,16,0,4346,31,119,242,254,432,242,25,0,0,1354,284,617,1311,1200,1277,820,175,5,3,5692,40,114,332,324,346,212,55,7,0,1428,859,911,1288,1223,1138,821,183,21,3,6449,1513,798,806,636,645,426,102,8,0,4944,48,122,375,522,687,638,212,5,0,2616,47,61,94,96,91,69,8,0,0,465,15,98,344,310,327,170,22,6,3,1286,32,89,201,193,204,145,41,13,0,918,52,184,572,592,513,359,147,23,0,2448,62,208,552,571,588,411,75,10,3,2482,142,281,719,778,877,588,84,3,0,3471,99,274,861,1093,1100,897,168,18,0,4519,174,607,1620,1846,2134,1836,329,18,0,8564,91,95,123,126,115,97,39,3,0,687
CED122,48,186,474,319,292,158,59,15,0,1553,1435,4371,12204,9795,7964,4698,1156,112,19,41743,6,16,35,26,29,15,5,0,0,132,0,3,51,29,21,11,6,0,0,122,53,181,654,673,660,424,83,12,0,2745,6,34,131,135,104,83,18,0,0,504,146,552,2341,1443,1072,555,146,9,0,6270,35,140,586,655,525,278,84,17,5,2308,657,1333,1770,1187,993,593,227,23,3,6782,789,1337,1803,1017,731,422,104,14,0,6217,57,268,1070,1306,1261,814,194,14,0,4976,76,222,793,811,533,181,24,4,0,2636,23,295,1833,1969,1000,417,68,13,0,5616,25,150,588,478,369,192,63,17,10,1884,67,838,3111,2516,1606,801,237,19,7,9203,43,305,1044,840,582,387,118,11,3,3332,41,392,1410,1248,1260,769,172,13,0,5296,229,799,2206,1937,1745,1273,333,39,3,8568,117,681,2820,2270,2206,1675,476,47,7,10304,157,319,616,394,316,192,69,13,0,2074
CED123,80,200,332,331,296,196,49,11,0,1487,2412,4084,9024,8376,7424,5050,869,64,6,37314,21,48,92,142,147,98,40,10,3,606,3,12,34,40,38,21,12,0,0,155,164,407,1277,1570,1454,1043,187,6,0,6110,15,67,280,305,263,188,22,0,0,1133,593,1263,2450,2043,1524,978,209,10,0,9067,68,224,777,776,629,429,86,0,0,2992,1018,1311,1968,1670,1281,890,208,17,3,8357,1658,904,839,531,448,296,62,0,3,4751,72,323,1215,1346,1237,961,219,9,3,5390,60,94,290,252,193,106,13,0,0,1010,37,269,1036,942,647,411,44,7,0,3391,45,160,367,288,231,137,45,3,0,1272,81,386,1006,861,568,420,124,11,3,3455,76,294,665,557,563,390,85,4,0,2630,57,309,1398,1491,1472,963,145,4,3,5844,122,445,1424,1393,1292,982,205,23,0,5888,162,804,2146,2002,1915,1511,299,26,0,8860,138,204,267,191,144,117,34,3,0,1099
CED124,50,56,81,146,187,159,75,38,10,803,1609,1701,3561,4985,6793,5442,1241,154,22,25515,94,139,256,354,574,679,507,171,28,2804,8,45,195,324,285,149,26,0,3,1038,126,229,435,576,766,602,114,23,5,2872,10,28,123,242,253,209,12,3,0,880,286,413,956,1122,1383,1011,192,13,4,5374,43,62,122,205,232,188,52,10,0,917,893,608,962,973,1303,999,274,24,0,6035,1072,499,585,546,732,600,157,17,0,4216,30,78,208,366,639,603,184,13,3,2125,17,23,62,60,97,84,31,0,0,373,8,39,120,172,223,179,30,4,0,780,30,49,133,175,236,187,68,11,0,891,33,105,314,454,518,497,187,27,0,2123,25,103,244,317,539,452,127,15,6,1825,26,82,313,595,807,540,97,9,0,2471,50,171,595,925,1282,1228,199,13,0,4473,133,461,1131,1578,2325,2219,382,21,0,8245,62,50,83,107,132,108,43,4,0,585
CED125,95,156,370,270,294,183,43,7,0,1418,2091,3819,8257,7303,6861,4878,803,52,7,34065,11,30,73,86,102,74,22,10,3,405,0,13,44,52,40,42,3,0,0,193,167,492,1324,1554,1743,1265,195,3,0,6741,9,51,175,186,195,122,11,4,0,752,423,963,2007,1554,1183,815,143,9,0,7100,49,194,652,687,584,429,67,0,0,2659,897,1404,1923,1525,1324,928,169,12,0,8183,1400,799,875,568,472,328,75,0,0,4524,87,377,1215,1383,1391,1078,214,16,0,5759,42,102,288,252,190,106,19,0,0,1005,24,220,934,837,614,410,61,0,0,3099,33,126,324,254,214,174,25,7,4,1158,70,356,1120,838,511,398,89,12,3,3398,83,276,607,551,536,410,89,0,0,2544,42,251,1123,1149,1036,796,134,6,0,4528,122,456,1312,1184,1143,941,212,18,0,5390,165,769,2065,2007,1861,1425,264,13,0,8569,91,169,206,160,130,92,18,7,0,869
CED126,69,111,263,409,441,226,84,17,11,1636,2017,2802,6068,8433,9120,5907,1719,169,21,36251,13,13,44,45,74,48,32,15,0,292,0,3,13,23,27,38,14,7,0,119,117,200,596,908,993,637,150,22,3,3629,4,15,64,108,132,94,21,0,0,438,298,694,1602,1984,1757,921,258,22,4,7546,61,140,463,912,920,619,175,20,4,3301,1014,1103,1209,1242,1410,1010,409,51,0,7437,1182,806,762,587,545,358,112,9,0,4365,43,70,268,416,625,505,148,24,0,2096,90,170,368,697,667,338,96,8,0,2444,11,147,608,1215,1121,539,149,35,3,3835,39,135,285,357,434,292,121,25,4,1693,94,442,1207,2330,2309,1488,589,72,6,8532,46,157,486,701,726,451,155,17,0,2729,18,89,506,825,902,610,168,14,0,3129,220,376,1018,1442,1700,1381,365,40,0,6540,173,539,1397,1691,2159,1751,571,59,0,8329,164,183,272,314,275,177,59,9,3,1458
CED127,61,112,179,237,265,151,74,18,0,1091,2041,2907,5458,6858,8128,5970,1344,122,9,32841,59,107,189,252,271,219,89,32,4,1217,0,11,54,55,70,43,4,0,0,236,188,281,675,971,1125,727,172,19,0,4160,7,27,149,218,261,172,19,0,0,856,547,929,1764,1699,1704,948,218,20,4,7830,47,138,299,421,503,340,83,10,0,1841,787,943,1051,1056,1087,863,237,24,4,6052,1240,840,700,559,516,342,120,14,0,4338,41,117,433,625,743,613,200,15,0,2795,38,85,197,257,262,182,48,8,0,1085,15,94,326,471,475,284,64,3,0,1737,71,104,192,216,236,197,68,13,0,1103,87,244,626,880,879,753,290,19,3,3787,53,147,345,434,548,399,112,4,5,2049,82,260,907,1385,1566,1082,198,17,0,5492,145,352,1161,1646,2194,2088,440,35,3,8066,166,571,1295,1620,2279,2019,441,25,0,8427,159,172,233,251,292,211,61,11,0,1405
CED128,68,206,355,329,316,190,43,8,8,1523,1726,3530,7333,6449,6157,4055,649,46,11,29961,8,12,51,75,79,46,21,5,0,287,3,5,19,27,22,19,3,0,0,91,92,335,1036,1414,1605,1163,204,7,0,5867,4,31,134,168,149,112,15,0,0,612,377,1018,2080,1870,1479,884,185,11,3,7896,35,211,598,697,634,457,80,3,0,2723,821,1239,1671,1249,1134,739,114,16,0,6981,1021,663,739,533,511,372,71,4,0,3920,79,293,1017,1159,1236,885,169,13,0,4855,35,109,350,234,164,101,19,0,0,1015,39,351,1178,887,543,330,39,0,0,3363,46,114,259,243,183,111,32,3,0,983,49,459,1098,799,497,375,77,6,3,3358,44,252,544,485,521,397,78,9,0,2327,48,222,840,851,831,593,105,4,0,3488,98,429,1046,853,844,678,136,7,0,4093,146,707,1728,1546,1495,1189,234,19,0,7066,99,149,181,150,103,58,22,3,0,762
CED129,65,130,242,395,301,179,60,3,0,1383,2143,3323,6714,9502,8591,5329,1338,69,3,37014,5,24,32,48,50,38,19,0,0,233,0,4,31,34,39,17,3,3,0,136,108,224,659,1337,1403,928,203,20,0,4871,4,21,98,233,245,141,32,0,0,771,310,666,1330,1803,1474,803,223,14,3,6624,44,157,642,1169,998,609,156,21,0,3787,1133,1266,1284,1596,1398,865,313,33,0,7890,1123,730,496,527,481,276,66,4,0,3700,41,109,319,631,743,570,148,9,0,2553,55,156,460,680,442,213,38,3,0,2053,48,349,1280,1777,1162,608,131,11,0,5362,42,135,337,384,326,225,77,16,0,1538,90,627,1589,2393,1665,992,354,22,3,7745,46,153,357,560,534,371,125,9,0,2151,20,171,712,1202,1196,727,152,15,0,4193,318,574,1164,1686,1851,1394,317,36,0,7338,203,686,1624,2149,2360,1693,503,47,3,9265,213,198,221,201,155,76,29,0,0,1094
CED130,65,65,152,172,170,160,91,48,8,934,1972,2469,5505,6121,7190,5788,1556,255,47,30901,204,451,1108,1209,1645,1800,1291,435,76,8222,9,57,337,403,294,178,14,3,0,1294,208,425,952,770,748,523,111,30,3,3774,8,29,138,134,186,126,12,0,0,640,243,508,962,829,924,806,167,19,0,4456,65,113,311,319,335,265,56,8,3,1477,1093,850,1224,1082,1173,902,218,34,6,6581,1178,646,703,545,590,530,139,9,0,4341,33,92,329,500,633,630,247,33,3,2494,22,40,93,99,112,111,24,0,0,512,17,87,226,261,244,160,37,8,0,1045,27,64,159,120,171,114,64,8,0,738,68,188,495,564,530,453,161,14,0,2460,55,116,332,379,487,381,112,11,0,1875,35,155,637,863,1042,771,134,13,3,3646,68,311,1172,1574,1936,1529,312,24,4,6932,172,599,1562,1698,2167,1922,330,19,3,8465,58,63,104,109,133,110,34,5,0,609
CED131,52,106,147,187,165,118,33,14,0,821,2117,4448,8532,7553,7335,4906,825,75,7,35791,3,39,58,60,61,29,29,11,0,286,3,59,477,380,302,149,14,0,3,1382,111,323,846,872,949,596,94,7,0,3809,5,45,242,270,239,127,23,0,0,950,211,663,1497,1167,1088,662,114,6,0,5409,27,123,300,351,312,224,35,3,0,1385,894,1573,1542,995,970,659,144,16,3,6794,1618,1704,1211,691,556,345,97,9,3,6231,18,139,507,536,704,529,110,23,0,2574,47,116,234,191,164,97,13,0,0,871,14,171,788,624,531,295,45,5,0,2477,26,115,250,244,227,155,54,7,0,1082,68,455,1543,1349,946,640,156,28,0,5191,30,220,484,482,452,360,79,3,0,2115,27,325,1287,1360,1309,750,85,3,0,5146,131,570,1689,1739,1670,1398,214,12,3,7427,155,1178,3485,2893,3011,2310,370,42,4,13450,139,219,226,180,145,96,35,6,0,1044
CED132,44,118,421,384,323,178,87,10,4,1578,1137,3286,12142,10436,8139,5398,1799,182,23,42545,3,8,26,32,42,39,52,8,0,220,0,4,47,75,63,34,13,4,0,241,63,106,779,737,600,356,119,22,4,2785,0,15,138,130,83,58,11,3,0,440,56,245,1101,948,688,431,160,24,3,3650,19,107,890,930,691,403,122,24,3,3182,540,935,1594,1061,878,592,272,33,3,5916,606,972,1313,804,490,316,101,10,0,4608,9,72,475,488,527,370,131,10,0,2076,56,236,1356,1323,857,393,87,9,3,4327,20,352,2813,3393,2128,950,254,33,7,9953,23,141,645,578,503,346,167,27,9,2432,66,922,5024,4535,3041,1951,737,108,15,16398,15,168,828,728,613,356,180,18,0,2915,14,158,978,920,821,568,176,21,5,3663,236,489,1569,1363,1352,1244,459,54,4,6777,112,596,2496,2089,1841,1648,704,89,4,9578,92,191,422,328,227,184,67,14,3,1518
CED133,60,58,122,159,197,178,83,27,12,894,2017,2058,4337,6019,7641,6454,1266,150,40,29966,170,261,645,731,1002,1060,635,254,42,4810,3,18,70,72,88,65,15,0,0,323,213,433,721,825,987,770,130,11,0,4095,4,20,76,171,185,102,15,0,0,567,196,433,1009,1085,1132,953,186,6,0,5007,62,85,160,236,285,229,53,6,0,1115,1140,753,1127,1227,1306,1103,241,24,4,6929,1248,644,677,639,723,606,139,11,5,4688,45,84,260,384,601,620,221,14,3,2234,17,39,74,96,135,110,25,0,0,500,14,44,153,206,280,177,40,8,3,920,29,66,122,175,204,159,67,9,0,832,56,129,390,567,574,492,169,13,0,2385,27,84,280,375,525,467,84,8,0,1861,61,136,503,958,1079,883,121,3,4,3744,67,229,811,1313,1628,1471,244,18,0,5784,116,459,1300,1979,2787,2843,455,25,6,9981,48,62,101,142,154,168,36,3,0,724
CED134,53,65,166,170,173,171,71,34,13,910,1632,2450,6223,5982,6915,5534,1414,260,57,30472,212,579,1463,1598,2131,2210,1302,479,76,10049,45,232,958,763,676,361,32,6,0,3078,163,282,579,526,448,349,88,14,0,2453,5,42,143,207,229,170,16,4,3,817,204,454,866,770,771,674,164,22,3,3934,60,131,321,319,390,257,77,10,0,1566,845,707,1115,982,1082,904,233,34,6,5913,903,519,756,573,704,610,163,19,3,4256,25,101,314,392,642,657,273,33,3,2435,35,58,88,79,76,106,13,0,0,448,17,66,222,196,207,124,26,10,0,876,21,43,108,119,131,97,46,0,0,567,47,176,492,466,433,362,96,18,0,2094,38,106,275,340,446,389,100,12,0,1706,46,183,909,1021,1201,867,154,7,3,4392,83,363,1326,1388,1380,1110,227,20,0,5894,136,623,1801,1536,2002,1779,324,9,9,8225,52,54,120,124,132,97,25,5,0,617
CED135,39,163,541,370,287,198,51,11,5,1663,1250,3406,12083,8238,6443,3899,745,55,17,36132,3,17,42,34,37,17,3,0,0,158,0,0,22,29,23,6,3,0,0,85,40,255,1406,1323,1162,716,146,16,4,5075,0,23,194,173,146,93,11,0,0,641,205,604,1878,1556,1177,632,155,22,0,6224,27,187,1114,1009,599,373,80,14,0,3401,633,1335,2683,1536,991,584,142,11,3,7922,749,1018,1843,781,601,404,66,10,0,5464,28,268,1323,1097,901,594,132,8,0,4357,23,129,859,726,307,154,28,0,0,2223,43,392,2321,1717,708,352,68,3,0,5616,30,94,397,332,181,135,32,7,0,1214,43,608,4045,2670,957,558,145,15,0,9042,39,300,1048,757,585,393,74,5,0,3200,22,174,1189,1277,997,635,117,4,0,4425,164,471,1481,1241,1060,843,193,13,3,5472,113,762,3524,2578,2007,1422,295,22,6,10727,52,180,314,190,133,83,22,4,0,982
CED136,67,80,147,180,180,141,48,16,10,872,2147,3009,6373,6600,7038,4601,819,73,14,30673,25,76,123,155,194,139,71,18,10,823,20,155,883,948,705,342,40,3,0,3099,186,444,1084,1073,1255,807,105,12,0,4958,14,42,167,192,231,123,16,0,0,777,289,629,1442,1338,1215,841,157,7,0,5910,27,117,308,293,305,203,39,3,0,1288,935,1059,1430,1324,1343,863,151,26,4,7151,1663,897,912,684,620,439,103,6,0,5313,57,157,484,672,899,738,200,18,0,3224,30,56,105,88,96,65,17,0,0,452,15,112,368,366,319,170,40,13,0,1399,32,103,219,211,220,172,49,6,0,1002,45,193,631,712,578,446,152,11,0,2758,80,189,481,585,598,410,84,3,0,2434,43,272,1156,1332,1296,719,94,12,0,4927,61,245,789,1023,1080,906,142,13,0,4264,157,639,1745,1748,2162,1746,275,10,0,8479,80,98,121,134,111,75,32,3,0,664
