SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC11230,0,3,4,4,0,12,0,12
SSC11231,14,69,72,13,11,181,6,188
SSC11232,0,20,23,9,3,55,0,55
SSC11233,14,53,39,29,9,143,15,153
SSC11234,0,63,81,37,28,215,17,228
SSC11235,4,183,151,88,114,547,22,568
SSC11236,3,95,63,21,11,193,8,192
SSC11237,213,1068,1109,339,146,2867,171,3043
SSC11238,54,425,474,128,70,1156,37,1192
SSC11239,29,225,284,76,49,666,16,681
SSC11240,10,100,140,25,9,283,3,289
SSC11241,36,220,240,91,45,630,53,682
SSC11242,0,5,0,0,0,10,0,10
SSC11243,0,7,3,4,0,12,0,12
SSC11244,0,0,0,0,0,0,0,0
SSC11245,0,12,10,5,0,33,0,33
SSC11246,0,3,3,3,0,10,0,10
SSC11247,0,0,0,3,0,3,0,3
SSC11248,74,297,272,101,42,784,46,835
SSC11249,0,3,5,0,3,17,0,14
SSC11250,0,0,3,3,0,7,3,10
SSC11251,6,107,141,50,22,320,16,336
SSC11252,0,0,0,0,0,0,0,0
SSC11253,3,12,5,0,0,20,0,17
SSC11254,0,5,3,0,0,8,0,8
SSC11255,0,5,16,3,4,29,0,32
SSC11256,0,4,9,3,0,20,0,20
SSC11257,0,0,0,0,3,6,0,6
SSC11258,0,0,0,0,0,0,0,0
SSC11259,0,12,8,3,4,27,0,27
SSC11260,0,0,13,9,6,23,0,23
SSC11261,0,5,4,4,5,24,0,25
SSC11262,0,16,20,10,3,47,0,47
SSC11263,0,4,5,5,0,19,0,19
SSC11264,0,6,4,0,0,13,0,11
SSC11265,0,0,0,0,0,0,0,0
SSC11266,3,33,82,41,31,188,3,191
SSC11267,60,366,240,45,21,724,23,750
SSC11268,0,5,14,4,3,24,0,24
SSC11269,0,35,31,9,0,75,0,77
SSC11270,0,4,21,8,10,44,3,45
SSC11271,0,0,3,4,0,8,0,8
SSC11272,0,85,86,43,24,242,11,262
SSC11273,0,15,16,0,3,33,4,38
SSC11274,8,47,26,11,3,93,3,102
SSC11275,467,1484,1292,473,237,3950,200,4152
SSC11276,0,20,37,19,20,93,3,99
SSC11277,26,225,211,115,49,633,32,664
SSC11278,44,232,153,46,17,501,20,524
SSC11279,0,11,22,8,0,45,0,42
SSC11280,0,15,21,8,3,46,3,52
SSC11281,340,987,485,87,27,1925,66,1996
SSC11282,0,15,23,10,4,48,3,52
SSC11283,13,63,148,104,79,406,23,429
SSC11284,59,319,560,201,83,1229,32,1256
SSC11285,0,10,16,8,12,48,0,48
SSC11286,4,34,43,20,10,105,7,105
SSC11287,29,122,37,5,6,202,13,212
SSC11288,0,4,7,0,3,20,0,20
SSC11289,0,0,0,0,0,0,0,0
SSC11290,3,77,39,15,4,138,4,141
SSC11291,0,0,5,0,0,4,0,4
SSC11292,3,4,9,3,3,27,0,24
SSC11293,409,2131,1489,339,136,4503,127,4628
SSC11294,0,0,11,0,0,11,0,15
SSC11295,0,4,5,3,0,17,0,17
SSC11296,858,4706,5098,1705,833,13200,585,13782
SSC11297,0,7,11,0,10,21,0,21
SSC11298,0,5,18,4,5,36,0,42
SSC11299,0,9,5,4,3,19,0,19
SSC11300,25,227,370,123,67,820,18,841
SSC11301,3,14,46,37,36,137,6,141
SSC11302,0,8,21,14,5,46,0,45
SSC11303,890,2767,1315,227,91,5291,183,5473
SSC11304,0,11,22,9,3,39,0,45
SSC11305,0,5,13,6,3,29,0,29
SSC11306,0,5,7,5,6,27,0,27
SSC11307,0,7,3,3,0,11,0,11
SSC11308,0,0,0,0,0,0,0,0
SSC11309,0,31,45,23,12,113,6,123
SSC11310,6,190,156,40,27,425,20,446
SSC11311,0,4,5,5,3,20,0,20
SSC11312,89,537,572,156,82,1435,35,1473
SSC11313,200,567,707,206,83,1760,61,1826
SSC11314,0,15,26,8,10,60,3,61
SSC11315,6,21,17,8,0,40,0,40
SSC11316,25,132,153,57,42,407,22,429
SSC11317,0,0,10,8,0,16,0,16
SSC11318,0,19,29,14,8,70,3,77
SSC11319,0,0,0,0,0,0,0,0
SSC11320,52,365,267,70,40,793,37,828
SSC11321,0,28,52,30,21,126,8,134
SSC11322,0,0,7,3,0,13,3,18
SSC11323,3,10,23,13,11,66,0,68
SSC11324,5,15,14,3,3,39,0,43
SSC11325,5,81,122,35,9,255,7,263
SSC11326,0,20,69,42,35,163,3,165
SSC11327,0,0,0,0,0,3,0,3
SSC11328,65,551,899,390,373,2279,50,2330
SSC11329,0,0,0,0,0,0,0,0
SSC11330,0,12,35,17,11,74,0,74
SSC11331,0,18,27,13,13,71,4,76
SSC11332,0,37,66,38,26,177,4,183
SSC11333,0,9,5,5,3,23,0,23
SSC11334,0,8,21,3,3,39,0,39
SSC11335,0,5,3,0,0,8,0,8
SSC11336,0,0,11,3,7,24,0,28
SSC11337,0,0,0,0,0,0,0,0
SSC11338,0,39,56,22,11,130,3,132
SSC11339,0,7,22,3,3,36,0,36
SSC11340,0,3,13,0,14,28,0,31
SSC11341,73,509,707,297,147,1733,43,1769
SSC11342,3,14,30,21,7,74,0,74
SSC11343,472,1997,2045,665,370,5547,204,5754
SSC11344,172,940,936,230,91,2373,71,2441
SSC11345,63,904,979,210,60,2217,56,2270
SSC11346,17,161,302,77,36,592,22,619
SSC11347,0,13,27,24,5,71,0,75
SSC11348,137,543,476,126,48,1324,36,1363
SSC11349,248,847,499,114,49,1756,102,1860
SSC11350,0,42,42,18,10,110,4,112
SSC11351,129,342,369,158,84,1080,49,1126
SSC11352,0,64,100,40,28,227,9,234
SSC11353,0,5,16,6,4,27,0,32
SSC11354,46,215,163,53,13,492,30,521
SSC11355,17,187,449,151,64,875,22,890
SSC11356,6,70,225,132,168,593,18,605
SSC11357,39,321,542,160,69,1136,30,1167
SSC11358,184,788,581,147,72,1774,86,1858
SSC11359,0,16,12,4,3,37,0,41
SSC11360,411,1728,1651,496,214,4495,155,4656
SSC11361,24,211,358,131,50,777,22,793
SSC11362,0,25,46,28,17,116,3,118
SSC11363,111,809,831,178,69,1998,65,2065
SSC11364,3,33,31,9,3,80,4,88
SSC11365,0,30,45,18,6,97,5,104
SSC11366,15,68,99,38,21,240,8,247
SSC11367,40,103,92,32,12,273,23,297
SSC11368,622,1112,509,143,50,2442,150,2590
SSC11369,752,2335,1899,500,250,5734,166,5895
SSC11370,0,22,31,13,3,73,3,77
SSC11371,7,44,105,63,67,276,14,294
SSC11372,0,27,19,15,8,62,5,67
SSC11373,0,3,3,4,0,12,0,12
SSC11374,0,0,0,0,0,0,0,0
SSC11375,96,511,423,109,37,1179,71,1253
SSC11376,0,23,16,17,7,58,7,67
SSC11377,103,645,1000,521,360,2633,66,2696
SSC11378,0,10,7,3,3,24,0,30
SSC11379,309,554,207,24,10,1102,32,1128
SSC11380,0,10,13,8,9,33,3,37
SSC11381,167,812,861,274,148,2259,98,2351
SSC11382,0,5,10,8,3,34,0,32
SSC11383,10,112,304,98,43,568,14,576
SSC11384,0,0,0,0,0,0,0,0
SSC11385,0,0,0,0,0,3,0,3
SSC11386,3,188,317,139,69,712,28,747
SSC11387,0,0,0,0,0,0,0,0
SSC11388,6,41,22,7,6,86,0,91
SSC11389,20,241,643,232,155,1297,25,1324
SSC11390,0,0,5,3,5,9,0,9
SSC11391,51,475,904,305,162,1892,45,1942
SSC11392,0,0,19,10,10,41,0,38
SSC11393,33,458,929,343,190,1949,30,1984
SSC11394,119,743,768,235,127,1988,62,2044
SSC11395,1269,1222,221,21,18,2747,108,2854
SSC11396,0,36,34,10,3,83,5,90
SSC11397,14,140,331,111,58,660,23,684
SSC11398,6,92,135,64,42,343,17,359
SSC11399,0,20,44,25,18,110,8,113
SSC11400,3,24,52,19,4,104,7,113
SSC11401,0,19,24,5,6,54,4,56
SSC11402,0,7,9,3,0,14,0,14
SSC11403,0,11,16,3,3,29,3,34
SSC11404,0,6,10,7,8,24,0,29
SSC11405,0,21,98,79,59,253,8,262
SSC11406,3,14,22,5,3,47,3,50
SSC11407,0,6,8,9,11,33,3,32
SSC11408,33,18,15,7,10,82,4,84
SSC11409,0,17,49,31,12,106,12,118
SSC11410,6,9,7,3,0,30,0,27
SSC11411,10,215,371,99,63,757,25,784
SSC11412,0,12,20,8,6,48,0,49
SSC11413,115,277,166,57,37,655,46,696
SSC11414,12,85,77,28,18,220,8,224
SSC11415,14,239,359,121,65,796,31,829
SSC11416,0,17,25,12,6,55,0,62
SSC11417,25,246,467,162,122,1031,34,1063
SSC11418,164,951,1157,363,193,2822,74,2901
SSC11419,0,11,21,15,9,48,0,52
SSC11420,0,0,0,0,0,0,0,0
SSC11421,123,392,317,88,46,962,31,994
SSC11422,216,1673,2573,801,396,5654,114,5771
SSC11423,11,58,49,8,3,137,8,143
SSC11424,0,3,10,0,4,17,0,17
SSC11425,361,734,311,56,14,1476,61,1539
SSC11426,8,11,15,3,4,38,3,41
SSC11427,0,0,0,0,0,0,0,0
SSC11428,609,3345,2735,714,262,7668,184,7845
SSC11429,5,16,36,13,10,72,0,77
SSC11430,0,0,3,7,0,8,5,11
SSC11431,0,3,4,4,6,12,0,18
SSC11432,0,0,3,0,4,14,0,14
SSC11433,279,920,450,138,83,1874,92,1966
SSC11434,4,24,54,27,15,118,8,122
SSC11435,304,1193,1319,392,185,3395,111,3508
SSC11436,8,82,108,24,13,232,10,243
SSC11437,0,3,8,6,0,18,0,18
SSC11438,26,372,768,400,296,1864,42,1904
SSC11439,763,1961,556,53,7,3340,103,3446
SSC11440,0,3,16,9,5,34,0,39
SSC11441,16,263,361,110,80,831,25,859
SSC11442,0,0,0,0,0,0,0,0
SSC11443,0,7,11,3,3,28,3,31
SSC11444,17,222,340,107,65,750,18,765
SSC11445,295,1131,537,114,39,2115,110,2226
SSC11446,0,3,3,4,4,16,3,18
SSC11447,0,0,0,0,0,0,0,0
SSC11448,0,16,12,14,5,51,3,52
SSC11449,0,20,26,16,4,64,5,72
SSC11450,0,3,3,7,0,14,0,15
SSC11451,0,0,16,11,4,42,0,42
SSC11452,0,11,20,18,7,49,6,56
SSC11453,0,5,0,0,0,3,0,7
SSC11454,9,93,107,45,40,283,22,310
SSC11455,0,4,12,4,4,27,0,23
SSC11456,0,27,59,23,13,118,3,120
SSC11457,0,8,15,17,9,54,0,54
SSC11458,0,36,80,14,9,143,7,147
SSC11459,0,33,27,12,5,76,0,76
SSC11460,0,22,45,7,10,92,7,98
SSC11461,0,29,57,9,12,110,4,113
SSC11462,0,0,3,0,4,8,0,8
SSC11463,0,10,14,7,9,33,0,33
SSC11464,4,18,57,31,6,110,3,118
SSC11465,0,3,11,7,4,19,0,19
SSC11466,0,3,12,9,4,38,0,38
SSC11467,0,15,21,12,12,56,3,61
SSC11468,16,64,93,38,32,242,10,258
SSC11469,107,519,406,85,41,1164,65,1227
SSC11470,0,11,17,14,8,52,0,48
SSC11471,59,137,31,11,3,240,10,249
SSC11472,0,15,28,14,7,62,0,62
SSC11473,3,23,9,3,0,33,0,36
SSC11474,3,68,105,48,24,248,11,259
SSC11475,3,115,180,51,27,375,6,385
SSC11476,7,74,69,32,20,202,12,216
SSC11477,1040,2359,1307,452,208,5365,301,5669
SSC11478,204,435,429,181,85,1337,83,1421
SSC11479,257,756,683,246,100,2033,89,2123
SSC11480,214,1056,1088,480,280,3115,132,3245
SSC11481,0,0,3,0,0,7,0,7
SSC11482,183,1090,786,137,49,2244,57,2300
SSC11483,0,34,58,24,14,128,6,136
SSC11484,380,1196,799,237,111,2732,102,2827
SSC11485,0,0,8,0,0,10,0,12
SSC11486,0,0,5,8,0,16,0,16
SSC11487,0,50,128,70,51,293,10,303
SSC11488,0,18,26,16,7,69,7,75
SSC11489,0,0,3,0,0,8,0,10
SSC11490,0,17,28,13,13,74,4,73
SSC11491,35,348,605,220,114,1325,31,1359
SSC11492,0,4,0,0,3,11,0,11
SSC11493,0,15,30,3,3,48,0,47
SSC11494,0,6,0,0,0,7,0,7
SSC11495,13,79,87,22,18,221,4,230
SSC11496,50,444,610,202,98,1395,27,1423
SSC11497,0,10,13,3,4,36,0,36
SSC11498,0,7,21,12,11,43,3,50
SSC11499,3,69,120,24,17,229,15,238
SSC11500,37,215,221,80,47,600,24,626
SSC11501,60,514,435,95,23,1118,56,1175
SSC11502,0,4,5,9,5,20,0,20
SSC11503,0,3,0,0,0,0,0,6
SSC11504,0,3,4,3,3,10,0,8
SSC11505,0,3,13,14,3,43,0,39
SSC11506,0,18,26,11,4,55,0,55
SSC11507,84,163,102,42,19,417,27,442
SSC11508,0,21,46,20,12,89,0,94
SSC11509,0,41,47,20,17,130,7,138
SSC11510,0,5,6,3,5,18,0,17
SSC11511,0,17,39,13,14,81,0,82
SSC11512,0,5,11,3,14,29,0,33
SSC11513,0,7,30,17,18,74,0,71
SSC11514,0,5,14,13,7,37,4,45
SSC11515,195,1184,1680,507,292,3858,115,3972
SSC11516,3,5,7,0,0,12,0,12
SSC11517,0,0,0,3,3,11,0,11
SSC11518,35,295,213,54,16,614,28,637
SSC11519,5,61,62,31,19,181,10,193
SSC11520,45,367,340,109,56,915,59,974
SSC11521,0,28,44,22,8,101,6,109
SSC11522,0,5,12,0,0,21,0,27
SSC11523,3,82,74,17,6,177,6,186
SSC11524,8,34,17,7,3,71,4,73
SSC11525,0,3,5,4,5,11,0,17
SSC11526,5,125,173,64,27,394,10,396
SSC11527,0,0,5,3,3,13,0,13
SSC11528,0,0,0,0,0,3,0,3
SSC11529,0,11,29,21,8,71,0,74
SSC11530,359,1316,1217,307,103,3298,95,3392
SSC11531,0,0,9,0,0,9,0,9
SSC11532,0,8,3,0,0,8,0,8
SSC11533,16,245,823,252,128,1466,25,1500
SSC11534,55,563,945,315,187,2075,72,2149
SSC11535,13,149,289,102,53,603,4,611
SSC11536,193,1037,1145,397,184,2962,157,3116
SSC11537,0,5,7,5,0,21,0,18
SSC11538,0,0,0,0,0,4,0,4
SSC11539,0,12,21,12,7,54,0,59
SSC11540,0,12,4,3,3,22,0,22
SSC11541,3,6,9,3,4,30,0,28
SSC11542,0,6,11,0,3,24,0,27
SSC11543,0,7,17,8,3,35,0,31
SSC11544,16,209,313,94,38,677,27,704
SSC11545,0,0,0,0,0,0,0,0
SSC11546,519,912,317,42,23,1818,65,1879
SSC11547,0,24,79,27,22,158,6,163
SSC11548,174,830,1221,310,154,2694,65,2755
SSC11549,20,350,406,155,67,999,31,1030
SSC11550,428,2699,1784,459,127,5490,307,5799
SSC11551,0,3,5,3,0,8,0,9
SSC11552,0,3,10,5,3,24,0,26
SSC11553,0,7,15,4,10,34,0,36
SSC11554,0,26,89,42,41,196,7,203
SSC11555,0,0,0,0,0,0,0,0
SSC11556,0,0,0,0,0,0,0,0
SSC11557,0,3,0,0,3,3,0,3
SSC11558,0,14,23,10,4,55,3,51
SSC11559,0,0,0,0,0,0,0,0
SSC11560,0,17,33,9,10,64,7,69
SSC11561,21,133,174,64,36,423,25,449
SSC11562,0,0,0,0,0,0,0,0
SSC11563,0,0,0,0,0,0,0,0
SSC11564,7,110,252,130,114,607,14,623
SSC11565,7,8,5,9,0,37,4,43
SSC11566,0,0,8,3,0,8,0,8
SSC11567,0,0,5,3,3,8,0,8
SSC11568,88,1000,1987,643,333,4051,90,4140
SSC11569,196,1364,1238,252,115,3164,90,3253
SSC11570,0,10,18,8,7,48,3,55
SSC11571,0,19,23,3,9,60,3,58
SSC11572,0,0,18,6,4,30,0,33
SSC11573,0,3,0,0,0,4,0,4
SSC11574,0,12,7,0,7,24,0,24
SSC11575,4,67,89,25,20,209,6,217
SSC11576,0,0,7,0,0,14,0,13
SSC11577,0,3,6,3,0,16,0,16
SSC11578,0,0,3,0,0,3,0,3
SSC11579,0,0,6,8,6,19,0,19
SSC11580,3,29,29,10,5,80,10,94
SSC11581,0,4,11,4,8,35,3,36
SSC11582,31,252,357,181,180,998,28,1026
SSC11583,0,9,9,6,9,35,0,35
SSC11584,0,7,7,0,0,10,0,10
SSC11585,11,84,115,48,12,262,18,281
SSC11586,0,22,42,17,12,97,6,101
SSC11587,16,152,280,106,55,605,5,617
SSC11588,0,4,15,11,4,39,0,39
SSC11589,0,0,10,4,3,18,0,18
SSC11590,0,0,0,0,0,5,0,5
SSC11591,0,4,9,8,5,33,3,40
SSC11592,0,5,19,4,4,34,0,34
SSC11593,0,9,17,15,7,51,0,51
SSC11594,130,459,322,126,51,1093,49,1138
SSC11595,0,0,0,0,0,0,0,0
SSC11596,0,0,0,0,0,0,0,0
SSC11597,0,0,20,5,9,44,0,41
SSC11598,0,0,4,3,0,5,0,5
SSC11599,11,105,98,40,14,262,16,280
SSC11600,0,0,3,0,0,10,0,10
SSC11601,107,756,1037,384,251,2538,86,2622
SSC11602,3,7,32,13,15,66,3,69
SSC11603,69,315,295,64,29,774,26,802
SSC11604,0,30,43,8,0,93,0,95
SSC11605,5,39,77,43,19,184,5,189
SSC11606,63,392,610,161,74,1299,45,1341
SSC11607,3,93,83,30,19,226,6,230
SSC11608,3,71,102,51,26,259,9,264
SSC11609,0,5,10,3,3,19,0,19
SSC11610,0,4,4,9,3,18,0,19
SSC11611,0,4,9,3,3,22,0,22
SSC11612,0,9,14,10,5,34,0,34
SSC11613,0,3,3,0,0,6,0,6
SSC11614,0,0,0,0,0,0,0,0
SSC11615,0,4,12,9,0,22,3,25
SSC11616,0,6,7,3,3,24,4,27
SSC11617,0,75,37,8,5,127,4,131
SSC11618,5,52,96,44,26,222,13,233
SSC11619,100,427,378,155,58,1124,54,1181
SSC11620,0,6,3,7,3,13,0,13
SSC11621,0,0,0,0,0,0,0,0
SSC11622,0,4,19,9,6,40,0,38
SSC11623,0,0,3,3,4,8,0,8
SSC11624,26,298,513,147,61,1052,34,1092
SSC11625,0,3,4,0,0,9,0,9
SSC11626,0,9,21,21,10,65,0,69
SSC11627,0,6,13,7,4,28,0,34
SSC11628,0,0,11,8,4,17,3,19
SSC11629,0,0,3,3,0,4,0,3
SSC11630,0,9,8,11,9,30,0,31
SSC11631,63,251,163,46,7,535,31,567
SSC11632,0,4,3,11,6,25,4,32
SSC11633,0,0,0,0,0,0,0,0
SSC11634,0,3,5,11,4,17,0,17
SSC11635,0,10,11,3,0,21,0,21
SSC11636,125,726,626,124,64,1661,51,1715
SSC11637,0,16,29,16,5,63,3,65
SSC11638,509,1856,1518,347,176,4406,121,4528
SSC11639,6,53,59,13,4,138,11,147
SSC11640,0,12,22,16,11,58,3,59
SSC11641,1456,2121,730,118,43,4469,309,4777
SSC11642,0,0,5,0,0,11,0,7
SSC11643,0,4,3,0,0,7,3,16
SSC11644,0,3,3,0,0,6,0,6
SSC11645,10,212,545,288,224,1279,23,1307
SSC11646,0,13,15,3,3,37,3,42
SSC11647,0,4,4,3,3,11,0,11
SSC11648,0,0,0,0,0,4,0,3
SSC11649,224,989,728,250,116,2305,131,2433
SSC11650,0,9,30,13,4,56,0,58
SSC11651,0,0,0,0,0,0,0,0
SSC11652,0,10,34,18,33,96,0,99
SSC11653,0,0,3,0,0,5,0,5
SSC11654,0,13,17,6,8,40,0,42
SSC11655,0,0,13,3,5,24,0,20
SSC11656,70,474,733,229,169,1673,44,1712
SSC11657,0,26,31,12,3,68,7,71
SSC11658,98,414,441,139,70,1167,43,1211
SSC11659,34,408,678,193,94,1401,28,1428
SSC11660,0,8,15,5,10,42,0,40
SSC11661,0,6,36,13,13,74,7,76
SSC11662,0,0,6,3,0,12,0,12
SSC11663,0,3,22,15,9,47,0,47
SSC11664,199,1141,1051,285,144,2820,85,2902
SSC11665,60,714,822,203,85,1885,58,1938
SSC11666,3,21,21,6,3,49,5,55
SSC11667,43,502,863,386,304,2087,35,2126
SSC11668,0,57,65,19,5,148,5,152
SSC11669,0,9,10,8,4,39,0,39
SSC11670,107,1543,3232,1206,726,6809,143,6951
SSC11671,0,4,6,0,4,18,0,20
SSC11672,10,148,288,115,83,654,4,659
SSC11673,6,175,340,220,227,972,32,1001
SSC11674,0,10,29,18,9,69,0,72
SSC11675,9,90,106,53,23,277,12,286
SSC11676,9,31,32,18,14,93,4,101
SSC11677,0,0,0,0,0,0,0,0
SSC11678,40,394,499,153,76,1149,31,1177
SSC11679,0,5,10,6,3,28,0,27
SSC11680,0,28,34,15,4,84,3,84
SSC11681,0,19,28,9,11,67,0,68
SSC11682,84,964,2161,750,370,4332,77,4411
SSC11683,0,0,4,0,0,4,0,4
SSC11684,10,140,375,188,138,853,28,879
SSC11685,98,519,425,103,40,1189,62,1246
SSC11686,0,0,0,0,0,0,0,0
SSC11687,0,0,0,0,0,0,0,0
SSC11688,0,0,7,9,0,12,6,17
SSC11689,0,21,84,27,17,151,12,157
SSC11690,0,7,22,9,9,52,0,52
SSC11691,0,6,7,8,5,29,3,36
SSC11692,0,8,8,4,9,27,3,32
SSC11693,17,83,261,87,48,499,17,515
SSC11694,0,8,20,11,8,33,3,35
SSC11695,0,3,8,8,5,23,0,27
SSC11696,0,4,4,5,0,15,0,15
SSC11697,0,0,3,5,10,15,0,18
SSC11698,0,10,10,5,0,25,0,28
SSC11699,0,0,0,7,0,17,0,17
SSC11700,0,7,22,14,9,49,7,55
SSC11701,3,6,15,4,0,34,3,34
SSC11702,19,30,13,10,8,88,3,93
SSC11703,0,18,10,3,3,30,0,30
SSC11704,3,105,418,131,113,767,13,783
SSC11705,5,49,54,26,18,142,4,152
SSC11706,0,3,7,9,8,29,0,28
SSC11707,0,8,12,10,5,36,4,40
SSC11708,0,23,21,7,10,64,0,66
SSC11709,10,38,60,29,18,151,5,161
SSC11710,0,0,3,3,3,14,0,13
SSC11711,310,1947,1723,533,212,4719,158,4880
SSC11712,3,43,59,24,7,140,9,144
SSC11713,0,0,3,0,0,4,0,4
SSC11714,0,3,6,9,0,14,0,18
SSC11715,0,3,12,4,7,35,0,37
SSC11716,0,0,8,3,4,22,0,22
SSC11717,0,0,3,3,6,12,0,12
SSC11718,127,1091,956,245,96,2517,31,2549
SSC11719,0,3,0,0,0,7,0,7
SSC11720,42,106,85,18,11,262,52,311
SSC11721,286,1405,996,331,118,3135,159,3300
SSC11722,243,877,370,53,18,1561,72,1640
SSC11723,0,3,5,10,3,22,0,24
SSC11724,0,0,3,3,3,9,0,9
SSC11725,764,3122,2738,960,455,8033,387,8421
SSC11726,0,3,0,0,0,3,0,3
SSC11727,0,5,3,0,3,14,3,14
SSC11728,0,0,4,0,0,9,0,12
SSC11729,0,12,51,24,20,99,0,102
SSC11730,0,5,20,3,3,34,0,34
SSC11731,6,15,34,13,17,81,8,86
SSC11732,3,9,7,0,3,19,0,19
SSC11733,381,1711,1235,351,151,3831,170,4003
SSC11734,0,0,0,0,0,0,0,0
SSC11735,0,5,4,3,4,23,3,24
SSC11736,0,11,12,7,3,35,0,30
SSC11737,0,0,0,0,0,0,0,0
SSC11738,750,2080,1213,304,192,4536,221,4760
SSC11739,56,167,144,102,111,583,30,607
SSC11740,0,12,10,3,0,35,0,35
SSC11741,0,32,41,24,9,113,0,115
SSC11742,3,27,40,22,21,117,0,116
SSC11743,3,167,451,190,136,949,9,961
SSC11744,3,7,0,0,0,18,0,18
SSC11745,0,19,35,9,4,64,0,69
SSC11746,0,0,0,0,0,0,0,0
SSC11747,0,0,0,3,0,5,0,5
SSC11748,0,0,0,0,0,3,0,3
SSC11749,0,8,9,0,0,19,0,19
SSC11750,0,3,0,3,0,7,0,7
SSC11751,0,0,0,0,0,0,0,0
SSC11752,0,24,24,4,7,57,0,61
SSC11753,130,898,886,310,130,2352,74,2427
SSC11754,19,8,0,0,0,24,0,25
SSC11755,3,85,95,22,4,211,8,217
SSC11756,156,804,1272,616,376,3224,109,3338
SSC11757,635,2022,2347,892,589,6481,283,6766
SSC11758,0,14,10,5,4,30,0,34
SSC11759,3,22,27,14,31,90,0,90
SSC11760,0,24,26,6,13,71,3,76
SSC11761,55,346,517,257,143,1323,37,1360
SSC11762,0,0,0,0,0,3,0,3
SSC11763,9,69,90,12,14,197,13,211
SSC11764,0,19,109,44,32,203,3,206
SSC11765,0,3,11,5,9,27,0,24
SSC11766,0,0,3,0,0,3,0,6
SSC11767,0,25,103,50,37,213,9,221
SSC11768,0,7,14,11,8,34,0,36
SSC11769,26,209,186,51,28,501,30,535
SSC11770,165,952,706,149,55,2026,51,2072
SSC11771,0,8,13,14,3,38,5,41
SSC11772,0,3,13,3,0,20,0,20
SSC11773,0,3,39,24,7,76,0,73
SSC11774,17,231,860,211,98,1423,32,1455
SSC11775,0,9,23,15,3,49,3,51
SSC11776,72,378,372,141,70,1033,58,1085
SSC11777,4,31,40,10,13,94,5,99
SSC11778,23,272,390,157,90,930,47,972
SSC11779,0,0,4,5,7,24,0,24
SSC11780,4,14,10,7,3,31,5,37
SSC11781,312,2166,2898,1024,613,7011,185,7201
SSC11782,444,2077,2287,697,347,5852,303,6158
SSC11783,0,0,11,9,3,25,0,25
SSC11784,0,22,34,16,11,79,10,90
SSC11785,0,54,136,91,89,371,5,378
SSC11786,0,16,68,47,41,177,4,177
SSC11787,0,3,4,5,0,13,0,13
SSC11788,0,0,0,0,0,0,3,7
SSC11789,0,4,7,0,0,18,0,20
SSC11790,839,2321,1860,680,429,6135,342,6478
SSC11791,109,443,527,206,119,1403,43,1446
SSC11792,32,75,61,19,15,203,16,219
SSC11793,0,3,6,7,0,12,0,12
SSC11794,40,317,326,105,66,853,52,907
SSC11795,3,139,299,84,45,569,18,584
SSC11796,0,13,25,12,9,63,6,67
SSC11797,0,17,20,9,0,43,0,46
SSC11798,0,0,3,0,0,4,0,4
SSC11799,0,3,5,5,7,13,0,19
SSC11800,3,16,45,19,13,93,5,97
SSC11801,0,44,71,33,16,160,5,168
SSC11802,0,7,7,5,3,15,0,15
SSC11803,49,244,235,76,25,636,31,663
SSC11804,0,0,0,0,0,3,0,3
SSC11805,4,65,164,81,55,371,7,383
SSC11806,0,15,33,17,20,81,0,83
SSC11807,0,3,0,3,0,7,0,7
SSC11808,0,28,22,8,3,64,3,68
SSC11809,0,10,26,16,8,67,3,67
SSC11810,4,22,38,18,5,85,10,91
SSC11811,0,0,0,4,0,4,0,4
SSC11812,212,1241,1298,454,226,3437,200,3630
SSC11813,3,81,106,33,28,254,9,262
SSC11814,0,3,11,4,3,22,0,22
SSC11815,0,0,9,3,7,22,3,31
SSC11816,0,0,0,0,0,0,0,0
SSC11817,3,11,29,15,14,76,3,83
SSC11818,0,0,0,0,0,0,0,0
SSC11819,0,6,14,6,0,23,0,27
SSC11820,0,0,13,3,3,21,0,21
SSC11821,0,5,16,6,3,29,6,35
SSC11822,46,242,281,101,42,709,31,737
SSC11823,3,16,14,9,6,57,0,59
SSC11824,40,376,510,165,87,1177,38,1214
SSC11825,164,431,253,96,46,994,33,1029
SSC11826,250,1193,1059,244,144,2894,74,2965
SSC11827,50,451,1009,336,231,2075,49,2127
SSC11828,198,744,794,256,120,2115,63,2174
SSC11829,0,0,0,3,0,3,0,3
SSC11830,58,459,312,104,53,984,72,1054
SSC11831,0,24,35,10,5,77,3,80
SSC11832,0,34,98,30,14,181,3,192
SSC11833,0,5,3,0,4,10,0,13
SSC11834,0,3,25,16,9,45,3,46
SSC11835,3,32,75,36,35,186,8,188
SSC11836,0,0,4,0,0,9,0,6
SSC11837,0,0,3,0,0,8,0,8
SSC11838,228,768,513,132,53,1699,73,1774
SSC11839,31,109,143,43,20,353,12,360
SSC11840,36,144,131,43,11,359,3,365
SSC11841,349,441,506,135,55,1485,93,1571
SSC11842,4,52,77,34,18,185,3,188
SSC11843,62,573,770,269,135,1811,54,1865
SSC11844,93,385,407,137,60,1083,32,1117
