SSC_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC12132,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SSC12133,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,4,0,0,0,0,4,12,0,0,0,0,11,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,55,4,0,0,0,60
SSC12134,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,14,15,0,0,0,0,15,20,0,0,0,0,20,13,0,0,0,0,13,12,0,0,0,0,12,13,0,0,0,0,13,3,0,0,0,0,3,107,0,0,0,0,111
SSC12135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12137,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,5,8,0,0,0,0,8,20,0,0,0,0,19,24,0,0,0,0,24,44,0,0,0,0,44,10,0,0,0,0,10,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,132,0,0,0,0,135
SSC12138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12139,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,21,0,0,0,0,22
SSC12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
SSC12141,40,5,0,0,0,46,13,0,0,0,0,14,10,12,3,0,0,25,35,3,0,0,0,33,26,3,0,0,0,27,96,12,0,0,0,111,149,7,0,0,0,159,229,11,0,0,0,247,129,0,0,0,0,127,61,0,0,0,0,61,31,0,0,0,0,29,29,0,0,0,0,33,845,65,0,0,0,917
SSC12142,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,31
SSC12143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15
SSC12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12145,9,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,7,6,0,0,0,0,10,31,0,0,0,0,31,33,0,0,0,0,33,57,0,0,0,0,57,34,0,0,0,0,34,34,0,0,0,0,34,5,0,0,0,0,5,15,0,0,0,0,15,245,0,3,0,0,246
SSC12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SSC12147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12149,65,0,0,0,0,66,27,3,0,0,0,32,21,0,0,0,0,25,27,0,0,0,0,27,44,7,0,0,0,50,122,6,0,0,0,133,136,7,0,0,0,138,321,8,0,0,0,326,251,7,0,0,0,254,257,9,0,0,0,270,86,0,0,0,0,86,54,3,0,0,0,58,1405,47,0,3,0,1462
SSC12150,14,3,0,0,0,15,7,0,0,0,0,7,10,0,0,0,0,10,17,0,0,0,0,17,15,0,0,0,0,17,39,7,0,0,0,49,73,12,0,0,0,82,179,12,0,0,0,185,102,6,0,0,0,111,64,0,0,0,0,60,16,0,0,0,0,16,18,0,0,0,0,16,544,36,0,0,0,585
SSC12151,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC12152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12153,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,5,11,0,0,0,0,11,5,0,0,0,0,5,19,0,0,0,0,19,23,0,0,0,0,23,11,0,0,0,0,11,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,80,0,0,0,0,81
SSC12154,17,16,6,0,0,36,17,3,3,0,0,20,5,0,0,0,0,8,11,3,3,0,0,21,11,11,6,0,0,26,53,16,16,0,0,84,51,27,23,0,0,92,102,17,17,0,0,135,82,9,9,0,0,98,80,4,3,0,0,94,50,0,0,0,0,51,21,7,4,0,0,28,504,114,80,3,0,704
SSC12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SSC12156,29,10,19,0,0,60,10,3,7,0,0,17,6,3,9,0,0,18,10,6,4,0,0,22,8,3,14,0,0,31,33,15,25,0,0,73,22,7,44,0,0,77,57,21,77,0,0,147,28,22,40,0,0,98,85,28,51,0,0,166,158,55,14,0,0,233,32,11,9,0,0,51,484,178,310,0,4,982
SSC12157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12158,60,0,5,0,0,62,18,0,0,0,0,18,11,0,0,0,0,12,22,0,0,0,0,29,28,3,3,0,0,38,83,8,7,0,0,94,81,6,9,0,0,96,190,12,22,3,0,233,159,6,4,0,0,170,210,10,4,0,0,232,142,10,4,0,0,160,65,7,4,0,0,71,1068,69,73,9,0,1219
SSC12159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12161,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC12162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12163,30,4,3,0,0,38,14,3,0,0,0,23,9,3,0,0,0,11,22,14,5,0,0,43,21,15,9,0,0,49,72,42,20,0,0,137,101,89,12,0,0,204,132,83,11,0,0,223,64,19,0,0,0,83,25,10,0,0,0,37,5,4,0,0,0,10,25,8,0,0,0,34,531,295,56,0,0,887
SSC12164,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,14,0,0,0,0,14,46,0,0,0,0,48,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,144,0,0,0,0,146
SSC12165,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,0,0,26
SSC12166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5
SSC12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12171,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,17,0,0,0,0,17,10,0,0,0,0,10,22,0,0,0,0,22,21,0,0,0,0,21,11,0,0,0,0,11,103,0,0,0,0,103
SSC12172,18,11,12,0,0,34,7,0,4,0,0,14,3,0,0,0,0,7,17,4,3,0,0,25,18,3,3,0,0,25,55,6,16,0,0,78,75,27,29,0,0,123,169,45,61,0,0,270,138,32,22,0,0,190,208,39,21,0,0,270,107,9,8,0,0,122,34,5,6,0,0,41,847,176,188,0,0,1211
SSC12173,3,8,13,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,9,0,0,9,0,5,12,0,0,18,3,3,4,0,0,9,0,7,37,0,0,39,0,3,26,0,0,27,0,7,30,0,0,35,12,12,38,0,0,54,3,3,7,0,0,12,21,31,182,0,0,234
SSC12174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,0,0,16,14,0,0,0,0,14,16,0,0,0,0,16,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
SSC12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12181,28,15,50,0,0,88,5,0,6,0,0,18,5,3,6,0,0,10,9,0,29,0,0,34,17,0,25,0,0,42,34,16,97,0,0,145,31,10,153,0,0,193,64,28,230,0,0,327,55,9,112,0,0,179,61,18,52,0,0,132,66,15,28,0,0,108,21,3,20,0,0,44,392,123,805,0,0,1325
SSC12182,13,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,14,0,0,0,0,14,20,0,0,0,0,24,41,3,0,0,0,39,23,0,0,0,0,23,48,0,0,0,0,48,55,0,0,0,0,55,22,0,0,0,0,22,241,4,0,0,0,250
SSC12183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12185,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,12,0,0,0,0,15,16,0,0,0,0,19,28,0,0,0,0,28,8,0,0,0,0,11,10,0,0,0,0,8,11,0,0,0,0,11,9,0,0,0,0,9,114,3,4,0,0,121
SSC12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12187,15,0,0,0,0,15,11,0,0,0,0,11,8,0,0,0,0,8,12,0,0,0,0,9,37,3,0,0,0,38,73,0,0,0,0,74,108,0,0,0,0,112,83,6,0,0,0,89,8,0,0,0,0,8,17,0,0,0,0,17,3,0,0,0,0,4,18,0,0,0,0,18,390,9,0,0,0,400
SSC12188,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,0,0,43
SSC12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12191,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SSC12192,0,3,0,0,0,3,8,3,0,0,0,11,3,3,0,0,0,4,3,0,0,0,0,4,3,3,0,0,0,5,3,3,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,0,0,4,43
SSC12193,35,0,0,0,0,35,14,0,0,0,0,14,13,0,3,0,0,15,26,0,4,0,0,31,60,0,4,0,0,62,229,0,10,0,0,242,198,0,4,0,0,204,130,0,0,0,0,130,32,0,0,0,0,32,20,0,0,0,0,20,5,0,0,0,0,5,27,0,3,0,0,26,797,0,30,0,0,825
SSC12194,9,0,0,0,0,9,9,0,0,0,0,9,6,0,0,0,0,6,21,0,0,0,0,21,38,0,0,0,0,38,81,0,0,0,0,78,68,0,0,0,0,70,51,0,0,0,0,46,13,0,0,0,0,13,8,0,0,0,0,13,7,0,0,0,0,7,8,0,0,0,0,8,307,0,0,4,0,313
SSC12195,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,41,0,0,0,0,41
SSC12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4
SSC12197,15,0,0,0,0,13,9,5,0,0,0,11,11,3,0,0,0,12,11,0,0,0,0,11,12,3,0,0,0,14,25,7,0,0,0,32,35,10,0,0,0,37,55,11,0,0,0,66,26,0,0,0,0,30,26,3,0,0,0,25,13,0,0,0,0,13,9,0,0,0,0,13,241,40,0,0,0,288
SSC12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12199,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SSC12200,26,0,0,0,0,27,10,0,0,0,0,10,10,0,0,0,0,13,8,0,0,0,0,9,25,3,0,0,0,31,67,8,0,0,0,77,113,6,0,0,0,117,178,9,0,0,0,188,87,3,0,0,0,87,39,0,0,0,0,36,9,0,0,0,0,9,16,0,0,0,0,16,588,33,0,0,0,623
SSC12201,10,0,0,0,0,10,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,11,0,0,0,0,11,21,0,0,0,0,21,21,0,0,0,0,21,50,4,0,0,0,50,25,0,0,0,0,25,11,0,0,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,176,4,0,0,0,181
SSC12202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,10,11,0,0,0,0,11,9,0,0,0,0,9,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,44,0,0,3,0,47
SSC12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12204,5,0,0,0,0,5,4,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,29
SSC12205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12206,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,11,0,0,0,0,11,13,0,0,0,0,13,4,0,0,0,0,4,63,0,0,0,0,63
SSC12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4
SSC12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12209,4,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,21,0,0,0,0,21,14,0,0,0,0,18,18,0,0,0,0,18,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,91,0,0,3,0,93
