SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC12270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,3,3,3,0,0,3,3,0,3,0,5,7,4,3,0,10,6,3,0,0,10,4,8,0,0,10,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,5,27,32,15,0,72
SSC12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17
SSC12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3
SSC12273,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,7,3,3,8,0,10,18,4,8,3,37,13,4,4,0,20,5,6,0,0,9,8,5,0,0,18,4,3,0,0,8,4,7,0,0,12,8,4,0,0,12,3,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,3,0,0,3,9,11,0,0,20,0,0,0,0,0,78,56,24,3,167
SSC12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12275,7,3,5,0,18,0,3,4,0,4,3,0,10,0,10,0,3,4,0,8,14,9,6,0,34,3,5,12,0,20,36,16,22,0,63,9,13,18,0,45,15,28,10,0,54,17,26,10,0,54,0,28,8,0,37,8,27,11,0,46,18,39,12,3,72,13,36,3,0,56,0,17,0,0,17,3,10,5,0,13,5,11,3,0,17,16,39,14,0,68,3,3,0,0,8,167,320,152,13,653
SSC12276,3,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,3,0,15,3,0,0,0,9,19,3,4,0,22,12,4,0,0,10,4,0,3,0,6,4,7,0,0,19,8,18,3,0,33,8,28,3,0,41,9,14,0,0,17,3,15,0,0,25,10,18,3,0,32,0,17,3,0,23,0,0,0,0,0,101,129,27,0,259
SSC12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11
SSC12278,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,5,3,0,4,0,6,0,0,3,0,8,15,3,5,0,27,17,4,13,0,35,22,4,9,0,34,16,21,9,0,43,15,19,3,0,36,17,19,3,0,35,22,40,3,0,69,16,40,0,0,59,14,31,0,0,42,3,15,0,0,18,6,37,0,0,42,9,31,6,0,48,3,5,0,0,8,190,264,72,0,530
SSC12279,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,0,5,7,0,0,0,12,3,8,3,0,13,3,0,0,0,6,7,0,0,0,3,7,6,0,0,8,0,4,0,0,9,5,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,33,31,20,0,87
SSC12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13
SSC12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,13,0,0,24
SSC12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SSC12283,0,0,0,0,0,3,0,0,0,7,5,0,0,0,4,0,0,5,0,5,24,0,3,0,30,9,3,12,0,23,113,5,12,3,126,48,13,14,0,71,46,7,14,0,66,34,11,7,0,57,15,11,3,0,21,7,5,3,0,19,8,9,0,0,18,8,7,0,0,11,3,3,0,0,5,0,0,0,0,4,3,0,0,0,3,21,9,8,0,32,17,3,0,0,19,372,80,79,3,539
SSC12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC12285,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,4,5,3,0,0,6,5,0,0,0,6,5,4,3,0,8,6,0,0,0,12,13,0,0,3,19,17,0,0,0,20,22,3,0,0,25,7,5,0,0,19,34,35,0,0,72,9,11,0,0,26,0,0,0,0,3,143,67,14,6,231
SSC12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,11
SSC12287,13,6,4,4,27,15,0,6,0,24,8,4,28,0,39,9,0,27,0,39,58,16,63,0,142,41,30,87,3,167,235,46,75,4,364,114,72,92,10,286,144,101,68,7,318,154,131,52,5,342,76,104,23,7,208,86,96,25,0,205,112,185,22,0,314,66,81,9,0,158,27,58,3,0,85,10,21,3,0,34,15,26,3,0,42,86,124,43,3,256,38,11,22,0,78,1310,1122,652,45,3122
SSC12288,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,11,0,0,0,14,4,3,0,0,14,57,3,0,0,58,19,6,5,0,24,23,8,5,0,29,17,9,5,0,27,6,0,0,0,14,3,8,6,0,20,17,7,0,0,24,4,6,0,0,9,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,9,17,3,0,34,4,0,0,0,5,176,77,34,0,295
SSC12289,4,0,3,0,3,0,0,4,0,4,0,0,4,0,4,0,0,4,0,4,16,0,7,0,24,7,4,7,0,26,20,3,11,0,39,16,14,14,0,46,27,25,22,0,67,22,23,7,0,59,18,16,9,0,45,16,19,9,0,42,36,52,13,0,107,17,44,0,0,65,11,12,0,0,27,9,15,0,0,25,5,17,3,0,26,15,38,11,0,65,3,0,3,0,8,251,290,137,8,677
SSC12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,5,16,15,0,0,36
SSC12291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,5,0,3,0,0,3,3,0,0,0,3,3,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,4,0,9,0,0,0,0,0,23,19,4,0,46
SSC12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12293,12,3,3,0,17,3,3,5,0,18,6,4,5,0,16,0,0,25,0,28,57,0,28,0,80,14,14,37,4,69,119,21,43,3,191,64,36,59,3,163,91,73,31,0,196,96,79,20,3,196,55,62,24,4,143,68,79,12,0,167,119,154,12,3,292,49,112,3,6,165,23,53,3,0,81,16,29,0,0,43,14,50,0,0,71,50,111,27,0,189,23,6,7,0,41,894,901,352,31,2175
SSC12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14
SSC12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,4,5,0,0,0,3,3,5,0,0,7,3,5,3,0,12,3,5,0,0,5,3,3,0,0,9,0,0,0,0,3,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,30,29,11,0,66
SSC12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,4,0,0,5,3,3,0,0,6,3,0,0,0,3,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,3,24,13,8,0,43
SSC12297,12,0,12,0,26,6,5,4,0,17,0,0,19,0,23,9,0,12,0,16,27,0,19,3,50,16,5,27,3,54,77,15,34,3,127,47,27,42,11,119,61,31,61,10,153,60,42,34,10,152,47,70,41,6,158,57,66,28,6,152,149,180,51,8,389,129,159,22,7,324,133,163,7,4,301,111,163,26,0,299,294,635,15,6,955,114,157,50,3,323,12,10,3,0,30,1355,1726,497,78,3668
SSC12298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,0,0,19
SSC12300,5,0,3,0,10,4,0,0,0,4,3,0,8,0,9,0,0,13,0,13,18,0,6,0,23,14,0,22,0,28,89,12,24,0,120,38,15,13,0,72,38,19,14,0,71,34,26,9,3,70,23,27,3,0,48,20,24,7,0,47,39,33,3,0,66,14,18,0,0,34,12,9,0,0,14,6,3,0,0,11,8,10,0,0,18,25,27,4,0,59,5,0,3,0,6,390,216,126,7,745
SSC12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,5,0,0,15
SSC12303,8,0,0,0,5,4,0,0,0,3,3,0,3,0,6,0,0,7,0,9,28,9,15,0,50,15,3,27,0,48,71,13,28,0,117,52,26,27,0,100,69,57,25,3,154,77,45,35,0,151,33,60,12,0,103,43,60,14,0,117,79,131,12,0,226,51,73,6,0,135,29,72,3,0,107,23,36,8,0,65,57,90,4,0,148,59,121,22,0,207,12,11,8,0,31,715,800,261,8,1787
SSC12304,4,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10,0,3,0,11,4,0,4,0,9,37,3,0,0,46,20,7,11,0,36,31,8,13,0,51,23,13,4,3,40,15,14,0,0,24,15,20,4,0,34,37,45,8,0,96,24,54,7,0,86,15,48,0,0,64,7,35,0,0,47,14,79,4,0,96,12,40,5,0,68,0,0,0,0,3,275,372,73,6,724
SSC12305,14,0,0,0,17,3,3,0,0,7,0,4,4,0,12,0,0,4,0,4,12,3,3,0,22,8,9,6,0,25,38,8,4,0,57,16,21,11,0,53,25,24,16,3,65,14,38,10,0,67,9,30,8,0,51,20,37,6,4,63,43,72,9,0,125,29,56,7,0,90,13,40,4,0,55,12,24,0,0,29,12,50,0,0,62,3,42,7,0,59,13,9,3,0,19,287,476,110,16,888
SSC12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SSC12307,8,3,11,0,19,8,0,3,0,13,4,0,18,0,26,5,3,21,0,25,18,7,27,0,51,9,13,60,0,79,61,22,57,4,144,23,21,50,0,99,18,37,37,6,99,27,44,22,3,92,18,42,21,3,78,17,41,12,0,70,24,42,12,3,85,7,25,9,3,36,6,12,0,0,20,0,8,5,0,14,3,16,5,0,22,15,56,46,0,113,15,7,15,0,36,274,404,437,24,1138
SSC12308,20,4,12,0,38,12,0,3,3,15,7,3,19,0,28,4,5,19,0,28,34,14,28,0,79,30,17,48,0,96,107,40,56,3,202,76,69,52,5,199,94,109,78,0,280,88,117,57,3,270,53,102,41,3,195,61,102,20,3,184,105,179,42,5,326,52,120,20,0,187,22,70,9,3,113,8,52,0,0,63,19,62,7,0,89,45,116,45,5,211,14,11,13,3,44,856,1189,566,43,2656
SSC12309,0,3,0,0,5,4,0,4,0,7,0,0,3,0,3,3,0,7,0,7,20,4,15,0,33,14,6,16,0,31,57,4,12,0,83,48,6,21,3,78,71,22,17,0,113,39,21,14,0,78,38,25,7,0,64,41,26,3,0,74,60,66,12,0,140,40,46,0,0,85,24,31,0,0,49,16,20,3,0,33,49,43,0,0,95,37,45,12,0,102,4,3,7,0,15,556,379,146,10,1086
SSC12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,12
SSC12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,4,0,12
SSC12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,4,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,17,23,3,0,40
SSC12313,8,3,3,0,13,0,0,0,0,3,0,0,4,0,4,0,0,3,0,3,8,0,9,0,10,0,0,8,0,11,14,0,6,0,21,9,0,3,0,21,20,8,14,3,44,26,10,12,5,44,16,9,4,0,25,15,3,10,0,26,42,29,10,0,83,42,37,3,0,88,25,27,3,0,58,24,32,5,0,72,57,92,0,0,147,19,34,5,0,65,3,0,3,0,4,335,293,103,17,745
SSC12314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,3,0,0,6,0,0,0,0,3,4,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,3,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,24,14,3,0,43
SSC12315,3,4,3,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,9,3,3,0,18,0,4,7,0,7,12,3,3,0,26,10,11,4,0,21,16,13,3,0,32,13,20,6,0,40,5,16,9,0,33,16,9,9,0,33,25,55,10,3,96,18,36,4,3,51,16,27,0,0,44,13,34,4,0,55,11,71,3,0,81,12,24,8,0,44,3,3,0,0,4,184,332,81,11,610
SSC12316,91,30,40,8,160,18,10,12,4,35,20,16,27,6,65,24,14,11,0,49,80,48,39,6,174,62,74,41,9,186,184,107,53,15,361,114,142,64,14,334,132,204,82,21,442,128,193,61,11,397,74,168,54,11,306,94,157,37,11,303,143,310,54,21,530,87,205,34,6,332,58,161,14,4,235,38,114,12,3,168,61,245,11,4,322,92,264,55,0,417,24,27,14,0,65,1533,2482,716,154,4884
SSC12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,4,3,0,0,6,3,7,0,0,7,3,3,0,0,8,3,6,0,0,11,4,3,0,0,14,0,11,0,0,10,0,8,0,0,7,3,3,0,0,4,3,6,0,0,4,0,7,0,0,7,0,0,0,0,0,30,55,4,4,93
SSC12319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,7,4,0,0,13,3,9,0,0,13,7,7,0,0,6,0,4,0,0,5,3,11,0,0,15,3,10,0,0,11,0,0,0,0,0,32,42,4,0,83
SSC12320,9,0,3,0,9,3,0,0,0,4,3,3,7,0,11,0,0,9,0,12,16,4,7,3,35,12,0,28,4,49,49,4,16,4,79,19,9,26,0,46,25,15,18,0,54,16,22,9,0,51,13,9,0,3,23,10,4,0,0,14,9,5,4,0,16,16,5,0,0,16,5,0,0,0,7,3,0,0,0,3,7,0,0,0,8,18,23,18,0,50,8,0,8,0,18,231,117,153,15,511
SSC12321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,5,0,3,0,8,10,0,0,0,17,11,3,3,0,17,12,3,6,0,21,16,5,0,0,22,13,4,0,0,18,5,5,0,0,10,10,6,0,0,16,4,13,0,0,11,3,4,0,0,5,0,0,0,0,0,0,3,0,0,8,8,8,0,0,16,0,0,4,0,3,106,60,20,3,187
SSC12322,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,7,0,3,0,9,4,3,0,0,9,9,0,0,0,6,15,0,3,0,20,10,10,3,0,21,9,5,0,0,11,23,8,0,0,40,5,15,4,0,21,8,20,5,0,30,0,25,0,0,28,23,114,3,0,137,4,39,8,0,49,3,0,0,0,7,128,234,24,0,394
SSC12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,4,4,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,19,12,7,0,45
SSC12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SSC12325,5,3,4,0,15,4,0,3,0,11,0,0,10,0,8,0,5,4,0,7,16,4,15,3,42,5,3,16,4,34,37,7,17,0,66,22,3,21,3,48,25,20,20,6,78,26,18,9,5,52,17,19,14,4,52,25,30,17,0,69,61,75,25,3,166,57,78,14,0,149,42,77,3,0,126,37,89,15,0,146,155,444,10,3,618,56,108,25,0,187,3,5,3,3,16,597,997,256,41,1887
SSC12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,5,4,0,0,0,4,3,0,0,0,3,5,0,3,0,9,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,7,3,0,32
SSC12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0,4,9,0,0,0,11,4,3,3,0,9,4,3,0,0,12,3,5,0,0,11,3,0,0,0,3,0,8,4,0,7,4,10,0,0,10,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,8,0,0,11,0,0,0,0,0,32,47,13,3,91
