SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
106021116,14,3910,4,19,11,337,0,376,20,3,9,29,0,60,4,3,0,6,0,14,43,20,12,62,0,143,358,261,192,3194,19,4020,23,0,10,7,0,37,7,0,3,13,0,24,56,22,21,333,0,437,19,3,0,15,0,34,3,4,0,5,0,17,21,0,0,0,0,32,70,37,41,1011,0,1166,19,15,14,81,4,130,3,0,6,0,0,9,11,0,0,6,0,20,9,3,0,8,0,14,9,4,0,19,0,41,15,12,0,3,0,28,16,22,6,11,0,48,31,3,7,15,0,60,0,0,0,10,0,18,0,0,0,0,0,4,101,50,42,853,5,1052,0,0,0,0,0,3,37,4,3,0,0,43,7,3,0,7,0,19,0,0,0,0,0,0,7,0,0,0,0,7,13,11,10,46,4,78,146,58,52,118,3,375,7,3,4,81,248,343,830,471,393,6753,284,8727
106021614,60,7680,3,36,26,1102,15,1187,228,11,5,37,0,275,14,6,0,14,0,42,53,36,16,128,0,237,610,526,406,6245,52,7833,180,6,49,14,0,240,20,9,4,41,0,71,94,51,35,571,6,754,21,9,8,54,0,89,14,6,0,15,0,29,162,6,0,12,0,180,158,92,71,1694,17,2026,60,35,15,189,0,296,16,0,0,0,0,13,6,0,0,11,0,20,7,9,0,8,0,28,11,9,5,21,0,43,51,16,12,18,0,105,34,26,14,22,0,97,73,18,8,79,0,180,32,4,4,17,0,54,30,12,4,3,0,49,176,131,89,1443,9,1845,7,0,0,3,0,7,36,5,0,3,0,46,32,6,0,25,0,63,3,8,3,3,0,20,37,5,3,0,0,42,26,24,11,87,0,154,694,105,104,242,11,1152,29,11,5,117,709,874,2447,1033,739,12917,844,17981
106021615,45,7988,6,26,21,1270,11,1323,64,0,12,42,0,122,17,7,4,18,0,42,74,24,27,105,0,227,586,500,356,5854,57,7353,137,3,43,13,0,193,24,4,3,44,0,76,95,55,33,548,7,735,5,13,10,37,0,66,13,5,0,12,0,32,188,12,0,8,0,209,107,80,65,1431,5,1690,60,18,9,165,0,252,24,0,0,0,0,27,6,12,0,19,0,39,4,0,0,6,0,14,26,8,6,40,0,84,28,17,6,35,0,83,47,32,22,15,4,120,74,26,13,83,0,181,13,3,4,26,4,47,15,3,4,5,0,28,174,129,108,1364,4,1768,17,3,10,3,0,36,45,8,9,7,0,62,31,3,7,16,0,54,12,0,0,0,0,11,23,0,0,0,0,21,28,10,20,80,0,138,547,109,81,226,7,972,21,21,0,155,654,857,2098,943,704,13228,763,17730
106021616,31,3439,3,35,9,827,12,887,27,4,0,12,0,42,0,3,0,8,0,14,25,10,15,37,0,85,225,217,139,2725,39,3347,50,7,11,4,0,78,8,0,0,18,0,29,51,20,13,261,0,343,5,0,0,18,0,24,9,0,0,6,0,15,45,5,0,3,0,60,48,32,37,734,8,857,23,24,5,88,0,146,0,0,0,0,0,8,0,0,0,3,0,9,0,0,0,0,0,4,9,0,6,23,0,45,15,9,4,10,0,35,18,12,6,5,3,44,28,3,8,44,0,79,7,0,0,3,0,13,10,0,5,6,0,20,67,73,36,627,0,805,3,0,0,0,0,8,4,4,0,0,0,11,7,0,0,9,0,18,5,0,6,0,0,4,10,0,0,0,0,10,6,4,0,47,0,60,204,45,35,136,3,424,13,0,0,63,409,487,772,433,296,5990,493,7976
106021617,29,4475,5,23,11,649,13,702,26,0,10,25,0,62,8,0,0,9,0,15,39,20,14,52,0,127,378,331,205,3736,38,4687,38,3,18,7,0,69,11,3,5,22,0,39,61,27,12,383,3,484,5,9,5,27,0,42,7,3,0,10,0,22,23,0,0,0,0,30,88,66,31,1127,6,1317,20,9,6,91,0,122,4,6,4,0,0,6,0,0,0,9,0,9,4,0,0,4,0,9,3,6,0,12,0,18,23,4,6,8,0,40,16,14,7,13,0,54,45,3,5,54,3,114,6,0,0,10,0,20,8,11,0,3,0,18,115,96,45,969,0,1225,0,0,0,8,3,10,13,8,3,6,0,23,8,3,0,7,0,20,6,0,4,4,0,17,3,0,7,0,0,5,13,10,9,46,0,78,186,60,48,174,0,472,3,3,0,67,330,411,932,608,390,7751,405,10091
106021618,33,7159,0,21,12,935,10,975,115,3,24,34,0,176,18,7,0,26,0,53,63,36,11,81,0,197,602,449,335,5270,29,6684,108,4,50,15,0,181,12,5,4,19,0,37,83,51,41,490,5,670,24,13,4,26,0,69,9,3,8,16,0,35,345,17,3,21,0,385,109,62,56,1226,4,1459,62,35,15,182,0,293,58,0,0,0,0,63,5,3,0,6,0,19,9,0,0,12,0,27,14,6,11,48,0,82,67,19,9,7,0,100,39,36,30,39,0,149,42,13,9,79,0,148,13,4,7,9,0,37,20,21,0,4,0,51,152,96,108,1208,0,1565,9,9,0,3,0,21,71,13,3,5,0,95,20,3,0,14,0,42,7,3,0,6,0,18,20,0,0,0,0,19,33,13,6,82,0,139,624,114,104,216,6,1055,35,15,5,125,331,514,2332,938,729,11486,405,15899
106031119,20,2491,0,11,3,218,0,234,15,0,4,8,0,37,16,7,6,20,0,44,53,22,9,30,0,114,509,243,164,2067,26,3002,14,0,13,0,0,33,26,0,0,14,0,42,77,14,9,196,0,294,4,4,0,12,0,18,8,3,0,4,4,12,6,4,3,4,0,19,91,47,42,573,0,751,53,20,3,77,0,151,0,0,0,0,0,0,4,3,0,3,0,15,0,0,0,0,0,0,28,0,7,16,0,55,18,14,3,12,0,49,21,21,4,3,0,44,31,9,4,22,0,65,4,5,0,9,0,16,0,0,0,0,0,0,152,72,49,585,0,861,0,0,0,0,0,6,14,3,4,0,0,21,11,0,0,7,0,17,0,0,0,0,0,0,16,0,0,0,0,14,26,11,3,29,0,66,148,60,46,92,0,346,9,3,0,40,327,382,1073,475,324,4188,382,6449
106031120,34,2909,0,22,12,453,7,489,19,7,4,23,0,54,13,7,0,5,0,24,48,22,12,34,0,120,441,257,173,2221,43,3132,22,0,10,0,0,32,18,0,4,15,0,42,81,33,20,164,3,301,8,3,0,11,0,26,9,0,0,0,0,16,9,0,0,5,0,8,77,52,30,571,5,731,36,21,9,68,0,133,0,0,0,0,0,0,6,0,0,0,0,9,3,0,0,3,0,8,17,3,0,16,0,40,15,4,6,9,0,34,26,7,16,3,0,53,19,5,5,12,0,44,0,0,0,5,0,10,0,0,0,0,0,0,115,63,35,545,6,760,5,0,0,3,0,10,25,3,0,0,0,21,7,0,0,7,0,17,0,0,0,0,0,0,3,0,0,0,0,4,20,3,10,15,0,46,127,28,38,99,4,292,11,4,0,59,307,385,961,478,337,4723,391,6887
106031121,104,8052,0,23,9,701,7,747,111,14,6,43,0,177,120,17,3,41,10,189,151,34,33,93,0,313,1971,766,564,6658,111,10063,113,9,25,0,0,149,66,6,3,64,0,148,238,71,48,595,12,962,114,32,15,63,4,222,27,0,0,11,0,45,65,9,0,8,0,81,442,172,82,2157,24,2874,235,68,20,227,6,563,9,0,0,0,0,13,25,3,0,19,0,53,11,3,0,0,0,14,92,25,15,49,0,180,62,16,14,12,3,102,63,39,15,24,4,148,115,20,17,41,4,189,51,8,5,16,0,84,10,0,4,0,0,14,481,202,114,1812,21,2630,23,0,0,5,0,30,72,8,11,0,0,89,50,3,0,19,0,72,4,4,0,0,0,6,17,0,0,0,0,24,106,28,11,88,0,240,856,182,118,265,8,1429,43,3,8,121,949,1127,4652,1475,1008,13639,1198,21972
106031122,60,6321,6,50,24,1487,24,1597,87,8,4,32,0,129,20,0,4,19,4,46,68,23,8,77,0,186,490,413,295,4878,95,6167,85,5,33,8,0,134,20,6,0,27,0,56,74,43,25,453,3,599,18,3,0,26,0,50,7,3,0,12,0,25,45,9,0,13,0,62,83,80,48,1238,13,1472,43,31,14,131,0,215,3,0,0,3,0,10,0,0,0,4,0,10,5,3,0,4,0,18,8,13,7,28,0,58,40,8,3,16,0,71,24,15,14,8,0,62,40,7,8,39,0,98,14,0,5,10,0,23,22,7,6,3,0,38,140,102,72,1067,13,1391,4,0,0,0,0,7,15,10,9,3,0,38,16,5,5,16,0,45,0,0,0,0,0,0,18,0,0,0,0,19,20,15,4,69,0,117,383,95,78,196,11,757,21,0,4,164,799,990,1494,797,569,10735,990,14588
106031123,21,2550,0,6,11,242,0,263,6,0,0,9,0,14,8,3,0,0,0,17,31,23,19,21,0,102,226,148,138,2020,14,2547,8,0,9,0,0,13,4,3,3,16,0,24,35,23,20,202,0,276,3,5,0,12,0,25,11,4,0,13,0,22,9,0,0,0,0,10,44,30,13,537,7,628,17,16,9,34,0,74,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,12,0,20,19,5,0,31,0,62,10,4,3,10,0,24,15,5,3,3,0,27,18,6,3,23,0,56,6,0,0,5,0,15,0,6,0,0,0,3,61,30,32,496,4,631,0,0,0,0,0,0,9,4,4,0,0,18,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,28,0,40,77,29,20,85,0,210,13,0,4,87,184,284,507,305,239,4419,220,5693
106031124,28,2076,0,8,8,212,3,232,44,0,7,14,0,57,6,0,0,3,0,15,50,5,0,14,0,70,504,197,114,1863,33,2716,15,0,0,4,0,17,18,6,3,20,0,44,64,12,7,125,9,217,21,4,0,5,0,34,3,3,3,4,0,13,15,0,0,3,0,21,97,40,25,599,3,777,22,16,0,36,4,71,5,0,0,0,0,3,4,0,0,5,0,8,4,0,0,0,0,3,16,0,0,3,0,23,0,5,4,0,0,11,23,5,6,5,0,39,35,0,0,12,0,48,8,3,0,0,0,12,0,0,0,0,0,0,120,50,29,522,6,728,0,0,0,0,0,7,20,5,0,0,0,22,6,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,3,21,10,5,26,0,60,176,16,10,64,8,275,11,0,0,40,416,471,1056,340,217,3700,494,5804
106031125,36,7065,0,34,10,1032,7,1088,53,6,14,22,0,88,19,3,0,16,0,42,119,41,20,91,0,276,789,529,382,4741,58,6504,43,11,33,10,4,98,19,0,7,32,0,58,102,47,32,426,0,611,20,17,0,41,0,72,22,8,6,5,0,38,34,8,0,9,0,46,143,94,57,1191,10,1498,63,44,11,156,3,274,10,0,5,0,0,17,7,4,3,9,0,15,19,0,0,9,0,31,49,26,11,66,0,151,22,12,4,15,0,57,32,26,16,23,0,93,41,6,6,34,0,89,12,6,0,6,0,18,4,6,3,6,0,17,202,117,94,1180,7,1598,15,0,0,6,0,20,49,7,3,6,0,63,19,10,6,15,0,42,9,0,0,6,0,18,12,4,3,7,0,24,39,12,17,55,0,123,306,103,88,244,6,746,18,3,3,101,548,670,1839,980,749,10804,651,15020
106041126,57,5429,0,45,12,1378,28,1463,75,4,8,27,0,110,3,5,0,5,0,23,46,16,17,35,0,114,322,250,191,3854,64,4690,117,0,28,8,0,156,8,3,0,16,0,26,31,20,12,367,0,433,13,4,0,18,0,37,10,6,3,6,0,17,89,0,0,7,0,98,89,58,28,920,11,1105,21,23,8,96,3,158,8,0,6,0,0,12,7,0,4,15,0,26,0,0,0,0,0,11,5,0,5,10,0,17,44,22,13,8,0,85,26,13,15,10,0,69,16,9,4,16,0,44,3,0,0,7,0,11,8,3,3,4,0,19,98,63,38,835,12,1049,5,0,0,0,0,12,26,0,0,0,0,34,16,8,0,20,0,43,3,0,0,0,0,3,6,0,3,0,0,7,10,5,6,18,0,39,369,61,47,139,6,627,16,3,5,136,933,1091,1265,524,401,9014,1072,12272
106041127,16,1957,0,5,0,253,3,255,6,0,0,8,0,13,0,0,0,0,0,4,19,13,8,15,0,56,141,86,63,1431,21,1749,10,0,5,3,0,16,7,3,0,10,0,13,23,5,8,123,4,164,0,0,0,0,0,0,4,0,0,0,0,7,8,0,0,3,0,10,75,14,11,362,3,465,14,3,4,18,0,41,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,15,3,0,10,0,30,7,0,3,8,0,16,19,3,0,0,0,21,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,3,39,33,24,299,0,393,6,0,0,5,0,11,13,12,0,0,0,20,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,41,13,10,33,0,94,4,0,0,25,263,296,373,157,122,3128,306,4083
106041128,27,2624,0,6,3,375,0,389,127,0,0,8,3,142,0,0,0,5,0,8,21,9,0,33,0,61,218,120,100,2137,19,2595,72,0,5,0,0,79,11,0,0,6,0,18,19,13,7,189,0,232,0,0,0,6,0,7,0,0,0,0,0,8,24,0,0,0,0,25,67,20,13,588,11,699,17,8,9,69,0,103,6,0,0,0,0,6,0,0,0,4,0,7,0,0,0,0,0,0,4,0,3,15,0,17,20,4,4,0,0,27,19,4,3,7,0,38,3,4,4,0,0,15,8,0,0,5,0,12,0,0,0,0,0,0,48,37,25,530,3,642,0,0,0,0,0,0,13,4,0,0,0,21,9,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,13,0,29,197,12,11,58,0,283,13,4,0,50,315,386,785,230,178,4466,374,6035
106041129,34,3829,0,10,11,495,3,517,15,0,0,12,0,30,0,4,0,3,0,6,39,16,3,29,0,88,319,173,128,2806,60,3482,27,0,3,3,0,35,15,0,5,15,0,32,32,16,22,213,9,293,3,4,0,16,0,19,3,0,0,0,0,4,26,0,0,0,0,24,106,28,28,804,12,972,19,14,5,77,0,109,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,10,4,0,7,0,19,16,5,4,4,0,22,23,6,3,3,0,37,3,0,0,7,0,9,11,0,0,0,0,8,0,0,0,0,0,0,77,40,23,714,3,853,0,0,0,0,0,0,10,4,0,0,0,16,7,0,0,4,0,10,0,0,0,0,0,0,10,0,0,0,0,10,10,9,4,28,0,40,114,23,28,60,0,227,12,0,8,73,520,613,736,307,264,6282,612,8194
107011131,77,9667,0,67,37,1082,10,1205,109,11,10,43,0,165,81,15,17,40,0,159,181,93,36,145,5,459,2124,1036,817,6285,101,10363,226,15,64,27,0,334,51,12,11,53,0,123,291,103,66,497,9,966,92,24,16,87,0,224,55,10,4,31,0,93,102,5,0,7,0,117,367,138,117,1611,19,2241,365,130,46,470,0,1018,30,0,0,0,0,29,40,12,9,26,0,95,236,47,16,95,0,398,162,44,23,145,0,375,76,22,25,14,0,136,64,35,27,22,5,149,78,27,14,61,0,184,11,0,5,19,0,31,7,0,0,0,0,12,558,221,167,1461,21,2422,84,22,8,32,0,146,26,9,13,3,0,52,134,25,14,63,8,238,14,0,0,5,0,23,64,0,9,8,0,71,138,39,28,72,0,275,936,230,123,332,8,1628,52,13,9,112,833,1020,5723,2019,1435,13979,1047,24195
107011132,74,4878,0,25,5,415,0,450,173,3,4,20,0,202,48,12,3,41,0,107,58,42,20,104,3,223,813,471,414,2945,38,4680,127,10,16,11,0,165,10,4,10,25,0,45,91,42,31,282,6,453,63,21,11,88,3,187,8,4,0,18,0,30,264,4,6,8,0,273,132,78,69,661,5,949,216,93,26,346,10,695,26,0,0,0,0,29,26,9,12,27,5,76,245,36,17,112,0,411,73,33,18,103,0,218,33,19,6,5,0,66,52,16,20,8,0,97,53,15,6,63,0,139,10,0,0,10,0,23,9,7,0,0,0,22,219,125,97,690,8,1147,97,12,7,15,0,130,19,12,3,3,0,30,74,14,11,31,3,133,22,4,0,0,0,23,25,0,6,0,0,30,47,20,7,41,0,118,593,134,85,212,9,1037,39,0,0,48,264,353,3137,1026,747,6838,410,12155
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5
107011134,72,5453,3,19,8,368,7,410,175,6,13,21,0,212,203,30,16,42,5,285,103,43,20,82,0,257,904,535,421,3295,68,5226,104,8,22,11,0,146,29,8,9,26,0,70,165,56,55,326,6,597,128,33,6,89,0,265,40,10,0,7,0,51,186,9,13,5,0,208,173,123,65,1018,12,1399,476,125,68,376,15,1061,26,0,4,0,0,33,95,21,37,28,0,180,474,80,53,135,9,747,73,24,16,96,0,213,37,12,6,9,0,66,41,15,11,11,0,80,73,10,12,36,0,128,16,3,0,12,0,30,8,6,0,9,0,23,260,149,92,944,3,1453,162,36,3,27,0,221,27,16,8,3,0,50,116,12,5,28,0,165,10,0,4,5,0,21,42,0,3,6,0,47,53,22,11,52,0,139,916,192,138,263,11,1522,90,10,9,48,549,712,4471,1307,928,7843,730,15280
107011545,54,4091,5,34,18,640,14,713,111,6,7,16,0,136,116,16,16,14,0,161,45,15,12,51,0,120,724,361,263,2256,39,3641,142,5,39,10,0,196,33,0,9,25,0,65,146,38,18,206,3,408,106,26,6,77,0,215,39,9,7,35,0,86,54,8,0,0,0,60,110,67,36,577,6,805,410,106,58,313,3,900,30,0,0,0,0,30,396,117,42,49,3,617,929,92,51,149,3,1232,154,42,10,99,9,310,65,20,13,19,3,109,28,17,12,4,0,59,81,7,10,29,4,131,13,0,0,8,0,23,35,11,0,0,0,51,204,116,72,478,7,875,149,15,3,28,0,193,27,7,3,3,0,38,111,12,5,28,0,151,4,0,0,0,0,4,104,0,5,9,0,122,33,13,8,27,0,76,1828,242,157,288,40,2548,131,27,16,63,665,896,5753,1187,740,5717,812,14200
107011546,37,2567,3,18,11,410,4,451,49,0,0,11,0,67,69,9,4,16,3,104,33,11,8,48,0,107,426,245,177,1642,38,2538,86,10,22,0,4,125,11,0,4,12,0,33,135,32,14,123,5,306,120,22,3,54,0,206,28,3,0,28,0,60,46,3,6,0,0,55,71,50,31,480,8,637,531,68,34,201,12,847,9,0,0,0,0,13,63,13,13,18,0,104,983,79,34,145,18,1260,100,26,8,45,0,178,63,12,13,6,0,105,27,7,13,3,4,51,49,11,6,29,0,94,4,0,0,13,0,18,11,9,0,0,0,13,114,51,40,342,4,551,101,10,5,11,0,129,18,13,0,0,0,25,109,13,0,21,0,144,4,0,0,0,0,8,73,0,5,0,0,81,15,12,3,16,0,48,1017,126,75,158,26,1403,45,5,3,29,563,649,3992,701,447,3903,698,9740
107011547,12,1619,0,13,3,186,3,210,10,0,0,0,0,16,17,4,0,9,0,29,32,7,9,9,0,55,260,168,101,1019,24,1566,15,7,7,0,0,35,4,3,0,9,0,18,56,17,13,91,0,175,61,10,4,38,0,113,15,8,0,3,0,30,3,3,0,0,0,6,46,30,22,371,3,468,106,18,12,75,0,210,0,0,0,3,0,3,0,6,0,4,0,9,54,13,9,19,0,87,34,14,0,33,0,77,12,16,5,0,0,37,4,6,0,0,0,23,18,7,0,11,0,39,4,0,0,3,0,6,0,0,0,0,0,0,83,34,25,251,0,383,23,6,0,5,0,33,4,0,4,0,0,8,37,7,4,30,0,77,0,0,0,0,0,0,6,0,0,0,0,6,19,6,4,20,0,39,162,37,33,51,0,287,14,5,3,9,223,266,959,368,224,2426,265,4239
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
107031136,37,8137,4,34,27,716,9,793,112,4,12,36,0,163,60,20,9,48,0,140,124,57,22,175,4,388,1273,773,653,5248,47,7992,137,3,31,10,0,185,22,8,11,41,0,91,236,93,92,511,9,941,49,24,12,65,0,161,31,9,7,26,0,70,172,5,4,0,0,186,214,116,74,1356,10,1776,210,106,56,466,4,841,7,0,3,0,0,14,20,14,0,34,0,71,158,31,16,86,4,301,112,51,32,206,0,396,37,12,5,23,0,75,50,38,28,23,0,144,44,22,9,51,0,127,18,4,0,18,0,36,10,13,4,0,0,22,314,166,145,1209,18,1847,34,14,6,13,0,72,26,10,9,4,0,49,152,46,18,80,0,295,9,0,0,0,0,8,21,0,5,4,0,29,86,25,31,82,0,223,722,206,113,321,7,1374,38,12,15,114,559,728,3730,1579,1189,11844,680,19026
107031137,23,2852,0,23,13,387,8,426,16,0,6,8,0,31,18,7,4,26,0,54,72,24,18,37,0,154,568,273,235,1841,18,2934,61,0,17,0,0,75,12,0,0,6,0,27,96,25,14,161,4,303,15,10,0,21,0,48,23,4,0,8,0,28,26,0,0,0,0,25,70,28,38,481,0,621,52,28,6,96,0,188,0,0,5,0,0,8,8,0,0,3,0,8,38,3,0,9,0,55,54,13,4,45,0,120,22,10,3,18,0,59,19,8,9,9,0,40,25,7,0,22,0,50,6,3,0,5,0,15,0,0,0,0,0,0,150,61,57,457,0,725,11,0,0,4,0,25,5,0,7,0,0,13,49,0,3,25,0,75,3,0,4,0,0,9,20,5,7,0,0,28,42,7,3,20,0,66,261,66,44,82,14,459,12,8,4,43,299,367,1481,535,422,4117,360,6920
