SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
106021616,7,0,11,4,5,5,0,0,0,31,370,252,272,224,265,234,160,109,41,1920,0,0,0,0,0,0,0,0,0,0,16,13,17,17,20,7,8,3,0,88,0,0,0,0,0,0,0,0,0,0,462,276,305,252,274,230,145,94,32,2071,0,0,0,0,3,0,0,0,0,5,0,0,3,5,0,0,0,0,0,8,3,0,10,3,0,12,0,0,0,24,6,0,5,3,3,3,0,0,0,22,0,5,7,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,10,14,0,11,0,0,8,0,0,0,38,18,23,19,38,40,41,24,30,12,248,10,7,0,9,8,8,0,7,5,54,3,5,3,3,5,0,3,0,0,28,55,44,39,39,57,57,35,18,14,347,29,22,21,9,18,5,0,0,0,110,4,0,4,4,0,0,0,0,0,7
106021617,3,4,5,5,7,4,0,0,0,26,392,254,290,331,318,317,275,166,74,2421,0,0,0,0,0,0,0,0,0,0,33,21,23,11,13,21,14,3,0,149,3,21,7,0,13,7,0,3,0,58,540,303,327,317,302,273,188,135,41,2430,0,0,0,0,0,5,4,0,0,15,0,3,3,0,0,0,4,0,0,10,0,0,0,0,6,10,3,0,0,22,0,0,0,0,3,3,0,0,0,12,3,0,7,0,3,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,16,5,3,3,0,3,0,0,0,28,28,19,22,8,13,10,9,5,0,103,26,24,35,40,47,63,66,42,7,350,6,13,3,8,6,10,14,3,0,55,4,9,0,7,3,4,0,3,0,33,87,53,60,56,69,88,104,57,15,596,30,19,23,40,20,14,8,4,0,157,0,0,0,0,4,5,0,0,0,8
106021618,6,3,4,4,13,7,3,0,0,30,554,338,359,445,450,325,163,74,15,2721,0,0,0,0,0,0,0,0,0,0,43,37,14,33,35,25,9,4,0,207,10,7,4,0,0,3,0,0,0,18,648,360,254,392,379,220,111,43,5,2419,0,5,3,0,0,3,0,0,0,11,9,4,7,3,6,3,0,0,0,38,0,3,0,3,3,8,0,0,0,23,0,5,0,0,0,0,0,0,0,13,7,3,8,6,6,5,0,0,0,40,0,0,0,0,0,0,0,0,0,3,7,0,6,0,3,0,0,0,0,18,24,9,7,17,6,11,0,0,0,78,28,30,34,44,69,63,17,6,0,295,6,12,0,7,10,9,3,11,0,56,0,3,0,0,4,7,5,4,0,18,105,84,53,96,117,84,53,18,6,612,54,14,16,29,16,11,5,0,0,153,0,0,0,0,0,5,0,0,0,6
106031119,5,8,3,12,3,5,0,0,0,40,227,187,90,199,224,242,217,96,25,1507,0,0,0,0,0,0,0,0,0,0,16,4,8,8,15,10,17,4,0,77,0,0,0,0,0,0,0,0,0,0,278,158,94,176,203,152,149,66,10,1291,0,5,0,0,0,6,3,0,0,7,3,0,0,4,3,11,0,0,0,23,3,0,4,3,0,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,7,4,5,4,7,5,9,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,11,8,3,9,10,4,6,7,0,56,27,12,10,28,33,47,43,19,9,217,3,0,0,0,0,0,4,4,0,13,4,0,4,0,0,0,0,0,0,6,34,23,15,38,51,49,44,26,7,287,64,34,14,25,35,12,17,4,0,200,0,0,0,0,0,3,0,0,0,3
106031120,10,0,5,4,4,4,0,4,0,30,292,160,156,213,298,363,300,173,62,2009,0,0,0,0,0,0,0,0,0,0,21,11,16,10,8,15,31,6,6,120,0,0,0,0,0,0,6,0,0,3,256,113,131,172,184,226,201,86,33,1399,0,3,0,0,0,3,3,0,0,10,3,0,0,0,0,0,0,0,0,9,6,3,3,3,3,7,3,0,0,32,0,0,0,0,4,0,0,0,0,9,0,0,0,4,5,7,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,5,6,5,11,0,0,57,25,17,14,19,44,65,67,29,4,284,0,7,0,5,3,6,6,0,0,28,0,0,0,0,3,4,3,0,0,16,43,32,30,43,77,63,61,29,9,376,42,21,17,29,21,23,13,3,0,169,0,0,0,0,0,0,0,0,0,3
106031121,13,8,18,18,21,19,7,3,0,110,641,400,329,613,690,935,1104,655,271,5629,0,0,0,0,0,0,0,0,0,0,77,27,25,48,39,55,56,29,3,355,0,0,0,0,0,0,0,0,0,0,740,439,355,516,653,633,679,398,106,4517,0,0,0,5,3,3,0,4,0,12,35,3,9,16,16,23,22,10,4,142,11,10,4,9,7,3,18,4,0,66,9,0,3,6,0,4,0,0,0,16,14,8,9,17,19,15,22,8,0,106,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,3,3,0,4,24,61,36,30,31,27,24,12,10,5,226,84,48,39,78,113,155,172,111,41,838,0,0,3,8,9,17,5,0,0,52,0,0,0,0,6,3,0,6,6,21,118,58,64,92,140,220,264,187,97,1239,125,65,43,55,67,53,47,18,10,484,6,0,0,5,3,4,5,3,3,25
106031122,8,7,7,14,13,17,0,0,0,62,759,466,464,521,617,566,371,244,77,4074,0,0,0,0,0,0,0,0,0,0,61,32,39,52,50,49,30,27,0,343,13,0,6,0,0,0,0,0,0,29,747,537,402,426,424,384,239,150,39,3357,0,3,0,0,3,4,3,0,0,19,5,7,4,5,6,7,0,0,0,35,9,10,14,3,11,4,8,3,0,61,10,0,7,0,7,3,5,0,0,27,3,5,4,3,9,3,7,8,0,37,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,4,0,6,0,28,39,25,15,22,35,24,7,5,0,176,51,36,40,54,69,88,67,33,12,463,8,9,9,8,3,7,6,9,0,62,8,3,0,4,6,4,0,6,0,36,159,119,81,120,144,132,86,66,12,924,77,44,47,34,31,21,12,4,0,276,0,0,0,0,7,0,0,0,0,12
106031123,0,0,0,3,6,0,5,0,0,20,335,195,108,260,290,241,123,47,14,1617,0,0,0,0,0,0,0,0,0,0,29,19,8,19,21,13,11,0,0,122,0,0,0,0,0,0,0,0,0,3,356,249,91,204,216,170,93,31,11,1425,0,0,0,0,0,5,0,0,0,8,7,9,0,0,0,3,3,0,0,28,7,5,0,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,5,0,24,22,6,8,11,5,3,0,0,0,62,20,10,9,25,45,35,15,6,3,179,3,4,0,0,0,0,5,0,0,20,4,0,3,4,0,0,0,0,0,13,49,50,19,50,101,72,19,13,5,375,26,10,3,13,23,24,13,3,0,118,0,0,0,4,3,0,0,0,0,9
106031124,5,0,0,6,10,0,3,0,0,26,185,82,76,143,179,292,424,251,56,1681,0,0,0,0,0,0,0,0,0,0,9,3,3,3,8,21,28,11,0,84,0,0,0,0,0,0,0,0,0,0,144,74,68,79,115,203,233,90,17,1010,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,6,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,5,6,6,3,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,4,3,7,25,37,55,29,9,161,5,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,22,15,17,19,33,61,87,38,15,308,15,0,5,4,5,7,14,4,0,67,0,0,0,0,0,0,3,5,0,13
106031125,13,13,11,21,16,10,0,3,0,83,696,342,336,578,529,537,391,164,46,3609,0,0,0,0,0,0,0,0,0,0,108,71,46,66,74,54,49,13,0,480,0,0,6,0,0,0,0,0,0,9,634,369,317,386,398,315,236,87,19,2765,5,7,0,3,0,4,4,0,0,26,10,9,4,13,13,17,8,4,4,68,0,11,8,8,13,7,4,9,0,55,14,9,8,6,3,0,3,0,0,37,9,10,3,9,6,11,11,0,0,60,0,0,0,0,0,0,0,0,0,0,4,0,6,7,5,10,0,0,0,24,37,22,13,14,21,9,9,9,0,126,59,35,43,64,80,63,67,24,5,450,7,4,7,8,5,13,3,0,0,47,5,0,7,5,3,0,0,6,0,32,116,99,75,102,111,133,87,41,3,774,92,43,38,51,54,21,16,3,3,328,0,0,0,0,0,0,0,0,0,3
106041126,9,6,13,14,6,9,0,0,0,65,803,538,483,550,589,503,302,174,60,4010,0,0,0,0,0,0,0,0,0,0,58,24,25,37,33,15,5,3,0,199,0,0,0,0,0,0,0,0,0,0,725,467,471,387,430,297,166,96,27,3072,0,0,0,0,0,0,0,0,0,0,11,0,3,8,3,4,0,0,0,34,7,10,5,4,4,9,0,5,0,48,4,0,0,4,0,0,0,0,0,9,5,0,9,5,3,7,3,0,0,33,0,0,0,0,0,0,3,0,0,3,5,3,0,4,0,0,0,0,0,15,6,5,8,8,3,10,0,0,0,48,28,19,34,49,69,79,53,30,7,365,0,7,6,0,3,7,4,0,0,27,8,0,8,0,4,10,6,0,0,38,54,44,62,51,98,73,35,26,3,459,60,23,41,23,23,16,0,3,5,195,0,6,0,3,0,0,0,0,0,9
106041127,0,0,3,3,0,4,0,0,0,14,327,176,157,231,254,209,145,90,33,1624,0,0,0,0,0,0,0,0,0,0,16,0,6,10,6,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,238,158,135,148,161,119,68,23,3,1054,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,6,12,21,24,14,11,15,4,124,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,5,0,0,12,26,14,15,29,24,34,15,7,0,162,21,3,4,10,10,4,0,0,0,50,5,0,0,0,0,0,0,0,0,4
106041128,3,0,22,4,6,0,0,0,0,40,461,222,237,292,289,305,218,173,92,2277,0,0,0,0,0,0,0,0,0,0,4,5,5,8,9,11,8,0,0,51,0,0,0,0,0,0,0,0,0,0,329,232,166,227,223,141,133,67,23,1537,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,11,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,15,10,21,19,39,24,28,32,12,190,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,66,28,38,47,47,52,46,28,17,366,20,16,9,4,13,4,0,4,0,62,0,0,0,0,0,0,0,0,0,0
106041129,7,3,9,4,0,0,4,0,0,28,577,297,336,407,460,451,336,206,70,3135,0,0,0,0,0,0,0,0,0,0,12,3,4,3,14,8,0,0,0,44,0,0,0,0,0,0,0,0,0,0,453,289,262,287,324,262,178,77,24,2158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,4,0,5,3,6,3,0,0,18,0,0,0,0,0,0,0,0,0,9,4,0,6,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,16,10,23,26,43,72,43,22,10,256,6,3,0,0,3,3,0,0,0,28,0,0,0,0,0,3,7,0,0,14,66,31,40,47,63,83,44,25,11,407,12,11,16,9,14,14,10,5,0,78,0,0,3,0,0,0,0,0,0,4
107011131,19,10,17,27,26,15,7,0,0,125,1055,658,699,858,887,905,804,522,178,6570,0,0,0,0,0,0,0,0,0,0,33,13,19,16,16,23,36,15,0,168,0,0,0,0,0,0,0,0,0,4,1175,784,728,801,827,794,570,346,92,6113,11,13,5,10,13,14,17,3,0,86,109,59,81,76,77,64,44,18,5,539,12,0,11,4,14,19,9,11,6,90,9,0,0,9,0,0,4,9,0,41,19,7,10,12,29,46,33,27,15,189,0,0,0,0,0,0,0,0,0,3,15,9,7,5,3,6,4,6,0,55,48,32,34,33,28,27,18,5,0,223,59,54,54,66,124,167,150,99,38,810,14,22,17,12,13,22,19,6,0,127,3,0,3,5,0,0,4,0,0,25,232,137,99,111,153,164,198,112,46,1247,65,42,30,42,34,33,21,12,0,276,8,0,0,3,0,0,5,0,0,19
107011132,11,8,6,9,6,3,0,5,0,47,450,203,241,343,298,205,144,64,26,1974,0,0,0,0,0,0,0,0,0,0,8,0,0,4,9,4,3,0,0,33,0,0,0,0,0,0,0,0,0,5,547,307,272,364,313,207,126,60,18,2210,11,0,3,4,5,3,0,0,0,41,107,39,51,79,30,36,16,6,0,360,0,6,0,0,3,0,0,0,0,7,6,3,0,5,0,4,0,0,0,19,0,3,0,0,11,12,4,0,0,42,0,0,0,0,0,0,0,0,0,0,8,7,4,0,3,0,0,0,0,22,30,19,17,12,6,5,3,0,0,98,22,28,16,29,41,43,31,15,3,218,12,8,7,3,6,10,0,0,0,47,0,4,0,4,6,0,0,0,0,12,138,65,39,64,65,43,27,7,5,456,39,18,22,17,16,12,11,4,0,136,0,0,0,0,0,3,0,0,0,9
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,24,15,11,19,28,21,8,5,0,119,524,393,267,437,568,491,281,201,102,3275,0,0,0,0,0,0,0,0,0,0,19,11,5,26,13,11,10,11,0,100,21,17,11,4,8,0,3,3,0,75,933,653,469,591,723,534,294,235,122,4561,22,7,3,16,3,7,5,3,0,64,295,191,144,237,175,118,80,39,11,1287,3,3,9,5,3,3,0,4,3,40,4,0,0,0,0,4,5,0,0,13,14,16,7,13,30,16,16,13,0,119,10,10,6,4,9,3,0,0,0,38,0,4,0,4,4,4,0,0,0,21,70,40,26,47,32,14,3,4,0,236,47,57,20,50,73,70,56,29,24,422,8,19,7,9,16,7,9,12,6,99,5,0,8,4,5,6,4,0,0,30,160,101,49,80,128,79,53,55,38,750,103,63,38,59,51,41,19,9,0,377,4,0,0,5,4,0,0,0,0,14
107011545,16,17,27,26,30,42,10,0,0,168,319,230,215,258,337,281,219,185,47,2098,0,0,0,0,0,0,0,0,0,0,16,19,18,8,21,7,10,6,0,106,0,0,0,0,0,0,0,0,0,0,628,568,445,466,639,446,435,392,99,4110,0,0,4,0,9,0,6,0,0,17,236,154,172,250,165,243,172,91,18,1499,11,0,6,12,15,17,10,8,0,72,23,10,7,6,4,3,0,0,0,49,10,9,6,4,24,13,13,32,11,118,4,0,0,4,0,0,0,0,0,12,12,7,3,3,4,0,0,0,0,32,29,15,14,11,13,4,3,0,0,89,24,28,12,30,74,42,40,38,11,294,11,3,6,7,6,4,7,0,0,46,0,0,0,0,0,5,5,0,0,9,79,35,31,31,44,34,41,22,7,317,43,10,18,16,32,16,9,8,0,157,0,0,0,0,4,0,0,3,0,8
107011546,24,15,10,21,25,7,3,0,0,107,243,139,148,172,218,157,122,105,55,1362,0,0,0,0,0,0,0,0,0,0,0,9,5,6,10,7,7,11,3,65,0,0,0,0,0,0,0,0,0,0,501,350,322,370,469,357,384,436,115,3303,0,6,0,0,0,0,0,0,0,10,209,137,180,234,188,280,281,181,38,1733,11,5,4,8,8,9,7,9,0,52,3,0,0,5,5,4,0,0,0,17,0,4,0,4,10,9,7,10,0,47,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,5,13,14,8,10,3,8,0,0,0,67,15,10,13,9,26,31,12,18,12,145,6,0,5,0,3,0,0,0,0,15,4,3,3,0,8,0,0,0,0,16,26,18,17,20,35,10,18,15,4,165,34,21,17,21,22,3,4,0,0,126,4,0,6,0,3,0,4,0,0,17
107011547,3,3,3,12,5,9,4,0,0,36,139,77,79,130,138,161,203,152,36,1118,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,13,10,7,0,41,0,0,0,0,0,0,0,0,0,0,204,151,127,152,182,177,211,145,23,1375,0,0,0,0,0,0,0,0,0,0,24,17,19,19,28,27,24,29,10,195,0,0,0,0,3,0,0,0,0,12,9,0,3,0,0,0,0,0,0,11,3,0,0,3,8,6,0,12,4,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,9,9,0,6,0,0,0,0,27,4,4,3,7,13,31,32,22,5,121,6,7,5,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,9,6,0,14,11,26,50,17,6,150,0,0,4,4,7,11,3,0,0,33,3,0,0,3,0,0,0,0,0,7
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,18,8,12,16,15,5,0,0,0,83,760,391,437,651,563,431,262,163,67,3730,0,0,0,0,0,0,0,0,0,0,21,6,10,12,16,18,0,3,0,94,0,0,0,0,0,0,0,0,0,0,1041,621,496,631,613,349,188,135,56,4131,10,9,3,4,3,10,3,0,0,38,56,26,37,42,29,9,6,8,0,212,10,12,0,7,7,9,7,0,4,49,3,0,0,0,0,0,0,0,0,11,11,10,9,10,21,9,11,13,3,105,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,22,51,34,25,17,30,8,13,4,0,187,63,61,29,87,97,74,44,19,3,475,9,9,5,8,4,8,4,3,0,48,0,0,3,0,3,4,0,3,0,24,201,152,82,110,159,70,43,29,4,846,74,28,35,32,30,25,6,0,0,237,0,4,0,0,3,0,0,4,0,14
107031137,5,4,10,8,4,7,0,0,0,38,362,236,210,259,277,286,192,109,67,1998,0,0,0,0,0,0,0,0,0,0,8,4,5,7,12,10,5,0,0,53,0,0,0,0,0,0,0,0,0,0,372,313,228,261,294,253,149,99,46,2007,5,0,0,0,0,0,0,0,0,4,20,17,12,14,13,10,5,4,0,92,11,7,5,9,17,0,5,7,3,52,0,0,0,0,4,0,6,0,0,10,3,5,8,0,12,14,0,8,5,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,5,16,38,13,10,15,9,10,8,0,0,107,16,17,18,25,42,40,43,13,20,229,4,3,0,5,8,4,8,3,0,37,5,0,0,0,0,5,0,0,0,17,40,44,31,21,45,44,41,22,22,316,16,11,16,12,12,17,0,0,0,91,0,0,0,0,0,0,0,0,0,0
107031138,10,11,12,13,16,16,0,0,0,82,276,148,120,231,265,313,276,242,108,1976,0,0,0,0,0,0,0,0,0,0,15,7,11,8,19,15,18,6,3,101,0,0,0,0,0,0,0,0,0,0,368,239,152,202,284,261,227,127,49,1909,0,0,0,0,0,0,0,0,0,0,17,6,4,11,7,9,16,14,3,86,4,4,7,3,8,7,0,0,0,40,0,0,0,0,0,0,0,0,0,5,5,3,0,4,14,3,3,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,5,3,0,0,0,21,26,27,21,35,42,57,61,61,32,359,0,0,0,0,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,8,37,46,19,33,69,61,81,51,23,418,34,10,20,18,16,16,17,5,0,124,0,0,0,0,0,0,0,0,0,8
107031139,6,6,9,5,4,8,3,0,0,35,242,149,118,211,277,277,142,120,41,1588,0,0,0,0,0,0,0,0,0,0,15,13,8,11,12,16,8,3,0,91,0,0,0,0,0,0,0,0,0,0,298,247,118,193,269,199,113,81,19,1534,0,0,0,0,0,0,0,0,0,0,5,6,5,6,13,10,4,8,0,53,9,0,9,11,4,6,5,0,8,54,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,10,10,5,7,4,11,4,0,0,62,15,29,16,25,41,39,22,18,6,212,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,51,41,16,40,54,56,40,34,4,341,23,19,5,12,14,8,0,0,0,91,0,0,0,0,4,0,0,0,0,6
