region_id,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
10401,249,1164,221,1634,154,820,118,1092,240,1411,206,1857,467,1958,245,2670,760,2489,247,3496,814,2852,220,3886,616,2038,241,2895,244,1159,243,1646,22,328,79,429,3566,14219,1820,19605,269,1094,179,1542,152,793,69,1014,370,1557,114,2041,799,1966,157,2922,918,2556,179,3653,990,2625,173,3788,846,1792,243,2881,343,1225,266,1834,42,655,122,819,4729,14263,1502,20494,518,2258,400,3176,306,1613,187,2106,610,2968,320,3898,1266,3924,402,5592,1678,5045,426,7149,1804,5477,393,7674,1462,3830,484,5776,587,2384,509,3480,64,983,201,1248,8295,28482,3322,40099
10402,403,2127,322,2852,261,1521,147,1929,485,2859,242,3586,861,3483,293,4637,1211,4108,347,5666,1313,4298,313,5924,927,2653,313,3893,339,1613,329,2281,37,544,156,737,5837,23206,2462,31505,508,1922,275,2705,316,1543,129,1988,698,2987,197,3882,1371,3681,250,5302,1550,4637,270,6457,1608,3994,302,5904,1210,2548,350,4108,444,1725,415,2584,77,917,296,1290,7782,23954,2484,34220,911,4049,597,5557,577,3064,276,3917,1183,5846,439,7468,2232,7164,543,9939,2761,8745,617,12123,2921,8292,615,11828,2137,5201,663,8001,783,3338,744,4865,114,1461,452,2027,13619,47160,4946,65725
10501,115,516,151,782,98,525,76,699,239,1005,137,1381,376,1099,181,1656,478,1252,211,1941,380,1158,219,1757,229,809,202,1240,87,401,135,623,5,96,20,121,2007,6861,1332,10200,97,479,133,709,120,540,72,732,356,980,125,1461,500,944,147,1591,502,1046,153,1701,382,867,140,1389,321,576,126,1023,121,356,110,587,29,145,38,212,2428,5933,1044,9405,212,995,284,1491,218,1065,148,1431,595,1985,262,2842,876,2043,328,3247,980,2298,364,3642,762,2025,359,3146,550,1385,328,2263,208,757,245,1210,34,241,58,333,4435,12794,2376,19605
10502,68,523,72,663,69,438,87,594,154,810,142,1106,228,882,114,1224,293,1123,137,1553,341,1090,136,1567,209,658,117,984,84,411,129,624,9,105,46,160,1455,6040,980,8475,83,460,84,627,64,484,49,597,203,829,84,1116,278,890,90,1258,346,1105,124,1575,363,970,104,1437,262,626,161,1049,132,529,180,841,17,239,92,348,1748,6132,968,8848,151,983,156,1290,133,922,136,1191,357,1639,226,2222,506,1772,204,2482,639,2228,261,3128,704,2060,240,3004,471,1284,278,2033,216,940,309,1465,26,344,138,508,3203,12172,1948,17323
10503,344,1719,375,2438,230,1352,232,1814,504,2523,412,3439,833,2790,355,3978,1112,2989,396,4497,915,2911,303,4129,686,2025,289,3000,312,1078,256,1646,42,333,71,446,4978,17720,2689,25387,393,1545,304,2242,293,1442,128,1863,755,2863,195,3813,1288,2750,271,4309,1309,3095,291,4695,1153,2730,250,4133,1046,1682,327,3055,482,1250,280,2012,86,670,130,886,6805,18027,2176,27008,737,3264,679,4680,523,2794,360,3677,1259,5386,607,7252,2121,5540,626,8287,2421,6084,687,9192,2068,5641,553,8262,1732,3707,616,6055,794,2328,536,3658,128,1003,201,1332,11783,35747,4865,52395
10601,282,2348,391,3021,229,2076,247,2552,447,4117,494,5058,755,4282,503,5540,856,4423,433,5712,849,3959,425,5233,603,2261,302,3166,188,1112,226,1526,18,325,67,410,4227,24903,3088,32218,360,2097,327,2784,262,2001,135,2398,659,3930,239,4828,1278,4032,290,5600,1086,4260,314,5660,1179,3600,331,5110,728,2024,293,3045,261,1408,319,1988,37,736,117,890,5850,24088,2365,32303,642,4445,718,5805,491,4077,382,4950,1106,8047,733,9886,2033,8314,793,11140,1942,8683,747,11372,2028,7559,756,10343,1331,4285,595,6211,449,2520,545,3514,55,1061,184,1300,10077,48991,5453,64521
10602,249,1787,242,2278,183,1751,117,2051,339,3527,225,4091,572,3575,253,4400,617,3363,245,4225,546,2826,198,3570,407,1573,189,2169,148,818,168,1134,16,249,55,320,3077,19469,1692,24238,323,1771,208,2302,252,1613,96,1961,553,3465,173,4191,936,3593,207,4736,788,3457,197,4442,761,2798,170,3729,536,1547,200,2283,230,1091,243,1564,32,585,96,713,4411,19920,1590,25921,572,3558,450,4580,435,3364,213,4012,892,6992,398,8282,1508,7168,460,9136,1405,6820,442,8667,1307,5624,368,7299,943,3120,389,4452,378,1909,411,2698,48,834,151,1033,7488,39389,3282,50159
10603,216,1721,263,2200,182,1467,155,1804,325,2516,211,3052,550,3131,251,3932,687,3562,299,4548,791,3389,307,4487,843,2802,356,4001,286,1419,321,2026,44,400,109,553,3924,20407,2272,26603,294,1613,215,2122,228,1296,98,1622,481,2570,173,3224,968,3183,219,4370,909,3487,247,4643,1087,3463,295,4845,1042,2552,346,3940,395,1431,390,2216,59,653,211,923,5463,20248,2194,27905,510,3334,478,4322,410,2763,253,3426,806,5086,384,6276,1518,6314,470,8302,1596,7049,546,9191,1878,6852,602,9332,1885,5354,702,7941,681,2850,711,4242,103,1053,320,1476,9387,40655,4466,54508
10604,121,705,152,978,93,758,106,957,241,1522,228,1991,398,1430,228,2056,432,1459,191,2082,373,1296,150,1819,235,732,132,1099,107,377,87,571,12,118,29,159,2012,8397,1303,11712,145,675,132,952,104,722,56,882,331,1441,101,1873,549,1255,130,1934,520,1340,108,1968,426,1082,106,1614,315,670,107,1092,144,422,147,713,18,233,48,299,2552,7840,935,11327,266,1380,284,1930,197,1480,162,1839,572,2963,329,3864,947,2685,358,3990,952,2799,299,4050,799,2378,256,3433,550,1402,239,2191,251,799,234,1284,30,351,77,458,4564,16237,2238,23039
10701,330,1933,304,2567,255,1741,154,2150,358,3409,246,4013,546,3769,274,4589,675,4038,325,5038,563,3338,279,4180,451,2343,301,3095,159,1549,320,2028,32,403,99,534,3369,22523,2302,28194,350,1731,259,2340,326,1653,119,2098,522,3436,205,4163,840,3712,252,4804,812,3935,263,5010,722,3277,277,4276,559,2534,339,3432,208,1813,425,2446,29,758,159,946,4368,22849,2298,29515,680,3664,563,4907,581,3394,273,4248,880,6845,451,8176,1386,7481,526,9393,1487,7973,588,10048,1285,6615,556,8456,1010,4877,640,6527,367,3362,745,4474,61,1161,258,1480,7737,45372,4600,57709
10702,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
10703,380,2518,325,3223,278,1961,143,2382,416,3687,240,4343,749,4308,254,5311,961,4592,293,5846,909,3886,279,5074,677,2516,273,3466,295,1403,287,1985,33,398,89,520,4698,25269,2183,32150,486,2202,278,2966,392,1855,121,2368,584,3705,179,4468,1186,4414,219,5819,1175,4838,286,6299,1029,3913,248,5190,834,2593,340,3767,347,1737,339,2423,72,821,121,1014,6105,26078,2131,34314,866,4720,603,6189,670,3816,264,4750,1000,7392,419,8811,1935,8722,473,11130,2136,9430,579,12145,1938,7799,527,10264,1511,5109,613,7233,642,3140,626,4408,105,1219,210,1534,10803,51347,4314,66464
10704,778,2853,394,4025,848,4091,402,5341,1103,6552,564,8219,1414,6159,477,8050,1618,5897,500,8015,1219,4957,417,6593,975,3213,372,4560,372,2145,423,2940,64,784,160,1008,8391,36651,3709,48751,893,2654,351,3898,1046,3513,289,4848,1381,6061,375,7817,2002,5837,347,8186,1879,5891,402,8172,1470,5073,356,6899,1165,3359,395,4919,514,2666,606,3786,103,1413,261,1777,10453,36467,3382,50302,1671,5507,745,7923,1894,7604,691,10189,2484,12613,939,16036,3416,11996,824,16236,3497,11788,902,16187,2689,10030,773,13492,2140,6572,767,9479,886,4811,1029,6726,167,2197,421,2785,18844,73118,7091,99053
10801,89,609,110,808,61,407,51,519,109,756,64,929,258,1064,110,1432,360,1431,127,1918,479,1631,180,2290,505,1589,215,2309,214,1043,230,1487,44,284,127,455,2119,8814,1214,12147,129,598,114,841,64,403,40,507,175,781,70,1026,412,1086,91,1589,460,1483,112,2055,629,1677,133,2439,614,1480,179,2273,270,993,296,1559,44,457,247,748,2797,8958,1282,13037,218,1207,224,1649,125,810,91,1026,284,1537,134,1955,670,2150,201,3021,820,2914,239,3973,1108,3308,313,4729,1119,3069,394,4582,484,2036,526,3046,88,741,374,1203,4916,17772,2496,25184
10802,218,1081,231,1530,122,712,145,979,223,1299,289,1811,417,1677,275,2369,649,2416,281,3346,831,2706,267,3804,583,1972,277,2832,221,1109,194,1524,31,411,83,525,3295,13383,2042,18720,192,1020,179,1391,122,700,78,900,314,1448,113,1875,694,1739,167,2600,883,2514,207,3604,932,2552,190,3674,780,1716,251,2747,305,1125,272,1702,61,641,119,821,4283,13455,1576,19314,410,2101,410,2921,244,1412,223,1879,537,2747,402,3686,1111,3416,442,4969,1532,4930,488,6950,1763,5258,457,7478,1363,3688,528,5579,526,2234,466,3226,92,1052,202,1346,7578,26838,3618,38034
10803,0,0,4,4,0,5,0,5,6,18,0,24,0,21,0,21,11,18,3,32,15,14,0,29,6,11,3,20,3,9,3,15,0,0,0,0,41,96,13,150,0,3,0,3,0,7,0,7,9,18,0,27,10,12,0,22,14,18,3,35,6,15,0,21,8,15,0,23,3,6,0,9,0,7,0,7,50,101,3,154,0,3,4,7,0,12,0,12,15,36,0,51,10,33,0,43,25,36,6,67,21,29,0,50,14,26,3,43,6,15,3,24,0,7,0,7,91,197,16,304
10804,384,1627,257,2268,203,1141,129,1473,339,2216,173,2728,717,3076,201,3994,964,3454,297,4715,1127,3557,288,4972,1022,3077,356,4455,432,1986,421,2839,63,669,175,907,5251,20803,2297,28351,479,1406,223,2108,225,1106,69,1400,461,2387,112,2960,1173,3141,187,4501,1252,3903,229,5384,1395,3660,257,5312,1389,3079,363,4831,632,2182,554,3368,101,1093,353,1547,7107,21957,2347,31411,863,3033,480,4376,428,2247,198,2873,800,4603,285,5688,1890,6217,388,8495,2216,7357,526,10099,2522,7217,545,10284,2411,6156,719,9286,1064,4168,975,6207,164,1762,528,2454,12358,42760,4644,59762
10805,243,1246,203,1692,112,804,92,1008,224,1499,123,1846,462,1987,188,2637,698,2607,211,3516,899,2769,277,3945,769,2205,283,3257,276,1248,277,1801,43,354,110,507,3726,14719,1764,20209,243,1162,199,1604,137,838,59,1034,339,1652,96,2087,782,2074,146,3002,889,2672,194,3755,1021,2803,235,4059,947,2044,287,3278,388,1301,308,1997,51,714,121,886,4797,15260,1645,21702,486,2408,402,3296,249,1642,151,2042,563,3151,219,3933,1244,4061,334,5639,1587,5279,405,7271,1920,5572,512,8004,1716,4249,570,6535,664,2549,585,3798,94,1068,231,1393,8523,29979,3409,41911
10901,391,1489,257,2137,298,1365,138,1801,499,2615,220,3334,773,2518,233,3524,982,2575,236,3793,807,2505,225,3537,534,1519,242,2295,215,881,201,1297,30,307,67,404,4529,15774,1819,22122,517,1396,194,2107,459,1418,129,2006,667,2619,164,3450,1065,2487,209,3761,1216,2691,181,4088,997,2387,218,3602,717,1443,255,2415,347,1081,256,1684,56,675,131,862,6041,16197,1737,23975,908,2885,451,4244,757,2783,267,3807,1166,5234,384,6784,1838,5005,442,7285,2198,5266,417,7881,1804,4892,443,7139,1251,2962,497,4710,562,1962,457,2981,86,982,198,1266,10570,31971,3556,46097
10902,61,296,64,421,42,219,37,298,95,442,50,587,229,503,58,790,268,642,75,985,199,641,76,916,165,415,86,666,49,229,70,348,7,50,19,76,1115,3437,535,5087,84,251,51,386,43,200,28,271,142,400,46,588,296,434,34,764,323,594,56,973,260,500,53,813,181,326,68,575,74,190,66,330,15,86,34,135,1418,2981,436,4835,145,547,115,807,85,419,65,569,237,842,96,1175,525,937,92,1554,591,1236,131,1958,459,1141,129,1729,346,741,154,1241,123,419,136,678,22,136,53,211,2533,6418,971,9922
10903,278,909,208,1395,126,632,75,833,335,1164,105,1604,633,1436,155,2224,827,1727,192,2746,860,2069,238,3167,598,1702,274,2574,299,996,262,1557,45,272,120,437,4001,10907,1629,16537,242,747,159,1148,158,549,40,747,418,1215,81,1714,844,1384,140,2368,936,1708,163,2807,877,1942,152,2971,785,1512,233,2530,392,915,302,1609,71,400,180,651,4723,10372,1450,16545,520,1656,367,2543,284,1181,115,1580,753,2379,186,3318,1477,2820,295,4592,1763,3435,355,5553,1737,4011,390,6138,1383,3214,507,5104,691,1911,564,3166,116,672,300,1088,8724,21279,3079,33082
11001,323,989,171,1483,321,1016,94,1431,353,1284,162,1799,529,1257,152,1938,697,1554,161,2412,712,1427,156,2295,466,906,128,1500,171,487,96,754,24,175,41,240,3596,9095,1161,13852,426,1006,165,1597,391,1061,122,1574,424,1288,129,1841,694,1363,160,2217,825,1588,130,2543,809,1346,108,2263,629,823,155,1607,262,591,151,1004,35,331,91,457,4495,9397,1211,15103,749,1995,336,3080,712,2077,216,3005,777,2572,291,3640,1223,2620,312,4155,1522,3142,291,4955,1521,2773,264,4558,1095,1729,283,3107,433,1078,247,1758,59,506,132,697,8091,18492,2372,28955
11002,209,850,132,1191,117,620,88,825,281,1220,166,1667,561,1399,150,2110,645,1781,205,2631,735,1826,206,2767,608,1429,220,2257,171,766,200,1137,22,201,56,279,3349,10092,1423,14864,242,746,143,1131,135,574,33,742,375,1266,86,1727,759,1425,122,2306,795,1723,129,2647,848,1675,151,2674,722,1252,201,2175,312,791,235,1338,43,438,142,623,4231,9890,1242,15363,451,1596,275,2322,252,1194,121,1567,656,2486,252,3394,1320,2824,272,4416,1440,3504,334,5278,1583,3501,357,5441,1330,2681,421,4432,483,1557,435,2475,65,639,198,902,7580,19982,2665,30227
