SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
11004,0,43,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,7,0,7,0,7,..,19,3,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,54,3,58,0,61,..,6,0,11,0,11,..,131,9,139,0,140,..,7,0,7,0,7,..,206,9,212,3,218,..,18,5,18,0,24,..,10,0,12,0,12,..,25,6,29,0,29,..,0,0,0,0,0,..,23,10,37,0,40,..,161,40,200,8,211,..,1030,196,1224,27,1246,..,109,5,117,2968,3080,36639,1136,202,1341,2990,40969,71661,..,..,..,..,71661,..,111,0,111,0,111,..,56,3,58,0,58,..,27,5,35,0,35,..,79,38,120,3,122,..,189,120,302,7,313,..,6,3,7,0,7,..,272,160,433,8,439,..,7,0,8,0,8,..,42,0,42,0,38,..,52,0,53,0,53,..,92,0,94,0,96
11101,0,59,..,173,33,202,0,207,..,9,3,10,0,10,..,13,3,16,0,16,..,100,10,107,0,107,..,26,4,33,0,33,..,40,4,43,0,42,..,38,5,39,0,44,..,56,3,64,3,64,..,39,3,44,0,39,..,109,5,117,0,117,..,21,3,22,0,22,..,233,10,239,5,242,..,119,5,123,3,124,..,32,0,38,0,38,..,97,22,113,3,119,..,6,0,12,0,12,..,49,15,66,0,66,..,380,64,449,17,465,..,2554,342,2894,42,2939,..,145,6,153,2432,2580,56001,2696,349,3043,2472,61519,109574,..,..,..,..,109574,..,85,4,89,0,89,..,111,3,115,4,113,..,30,0,30,0,30,..,219,82,301,0,301,..,303,69,366,0,366,..,31,14,42,0,44,..,553,162,713,0,717,..,60,9,68,0,68,..,99,5,105,0,105,..,130,3,129,0,129,..,282,10,293,7,294
11102,0,35,..,28,4,35,0,35,..,7,3,13,0,13,..,11,0,14,0,11,..,40,6,49,0,50,..,22,3,25,0,25,..,58,3,60,0,60,..,15,3,16,0,16,..,44,5,44,3,51,..,8,0,15,0,12,..,69,0,67,0,67,..,14,0,19,0,19,..,134,8,139,3,142,..,74,4,84,0,87,..,22,5,30,0,30,..,48,13,59,0,59,..,3,0,3,0,3,..,21,10,24,0,28,..,270,57,328,10,333,..,1428,198,1620,25,1648,..,109,8,119,1679,1799,35023,1533,206,1738,1709,38477,68670,..,..,..,..,68670,..,81,3,84,0,88,..,72,4,83,3,84,..,16,0,16,0,16,..,55,14,74,3,76,..,145,48,189,3,193,..,4,0,4,0,4,..,210,64,268,3,278,..,48,9,55,0,55,..,101,0,105,3,106,..,74,0,80,0,80,..,132,0,134,4,138
11103,6,216,..,452,132,586,6,594,..,5,3,12,0,12,..,92,12,105,0,105,..,158,23,185,4,185,..,80,3,83,0,83,..,57,4,62,0,62,..,90,34,120,0,120,..,130,6,140,3,140,..,68,3,70,0,72,..,240,12,252,3,259,..,94,6,93,0,93,..,537,23,562,11,569,..,219,24,241,0,242,..,88,4,97,0,97,..,122,37,154,0,159,..,22,3,21,0,21,..,177,85,262,4,265,..,1117,272,1386,29,1416,..,6696,1394,8091,86,8181,..,191,46,235,4173,4408,70492,6890,1445,8330,4265,83082,139380,..,..,..,..,139380,..,113,0,113,3,110,..,491,203,698,3,705,..,37,0,36,3,39,..,468,126,591,5,591,..,1520,415,1938,3,1943,..,157,65,221,0,222,..,2146,601,2744,10,2762,..,192,34,229,0,229,..,116,0,115,0,117,..,308,16,320,4,326,..,397,15,407,8,413
11201,0,19,..,3,0,3,0,3,..,9,0,9,0,9,..,8,3,13,0,13,..,21,0,24,0,24,..,20,0,21,0,21,..,0,0,0,0,0,..,4,0,5,0,5,..,22,0,24,0,24,..,26,0,24,0,25,..,30,0,30,0,31,..,15,0,15,0,15,..,88,0,94,3,90,..,142,3,152,3,156,..,5,0,5,0,5,..,76,7,81,0,79,..,5,0,5,0,5,..,26,3,34,0,35,..,377,34,408,15,423,..,1872,123,1992,41,2032,..,115,3,118,3624,3742,34689,1979,126,2109,3665,40460,67195,..,..,..,..,67195,..,62,0,63,0,63,..,37,10,47,0,47,..,25,0,25,0,25,..,48,15,65,0,66,..,93,25,116,3,119,..,4,0,4,0,4,..,147,44,187,4,191,..,24,0,21,0,21,..,151,4,156,6,163,..,316,15,327,3,332,..,459,7,461,3,466
11202,0,10,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,3,0,3,0,6,..,0,0,0,0,0,..,44,0,48,0,48,..,19,0,19,0,19,..,88,4,94,0,94,..,12,0,12,0,12,..,165,4,171,0,171,..,58,4,64,0,66,..,0,0,0,0,0,..,44,8,51,0,51,..,0,0,0,0,0,..,22,5,28,0,28,..,204,42,240,5,251,..,1229,144,1373,28,1397,..,113,11,123,2645,2775,31447,1346,153,1501,2673,35614,61835,..,..,..,..,61835,..,33,3,34,0,34,..,19,0,19,0,19,..,83,3,88,3,91,..,35,13,48,0,48,..,80,35,118,0,117,..,11,3,14,0,15,..,128,49,172,3,179,..,7,0,7,0,7,..,77,3,80,0,80,..,114,7,122,0,122,..,260,3,266,3,271
11203,0,21,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,31,0,34,0,34,..,23,0,23,3,22,..,9,0,9,0,9,..,10,0,12,0,12,..,77,3,83,0,85,..,29,0,28,0,27,..,133,3,137,0,137,..,15,0,15,0,15,..,254,7,261,3,268,..,106,5,114,0,115,..,3,0,3,0,3,..,88,10,97,3,103,..,11,0,13,0,13,..,22,4,27,0,25,..,366,44,409,8,422,..,1893,221,2113,31,2145,..,151,8,163,3129,3295,41831,2044,231,2272,3164,47261,81054,..,..,..,..,81054,..,39,0,39,5,38,..,34,10,39,0,40,..,39,4,42,0,42,..,73,39,108,8,119,..,164,62,220,5,224,..,19,0,18,0,18,..,253,100,349,9,365,..,22,3,22,0,22,..,92,0,88,0,89,..,208,12,218,0,216,..,302,10,309,5,319
11301,0,18,..,0,0,0,0,0,..,7,0,10,0,10,..,0,5,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,120,17,135,3,136,..,0,0,0,0,0,..,69,0,71,0,71,..,6,0,6,0,6,..,74,3,80,0,81,..,21,6,25,0,25,..,165,8,180,0,178,..,45,14,55,0,56,..,18,4,23,0,22,..,31,3,38,0,38,..,22,28,53,0,55,..,6,0,7,0,7,..,370,86,459,13,474,..,2489,684,3173,56,3230,..,81,9,84,2147,2234,18577,2568,691,3261,2203,24040,37089,..,..,..,..,37089,..,80,3,78,0,78,..,59,8,65,0,65,..,18,0,18,0,21,..,68,33,99,7,103,..,100,177,280,0,280,..,3,4,7,0,7,..,169,218,383,7,389,..,9,0,9,0,9,..,23,0,24,0,24,..,30,8,36,0,36,..,49,4,49,0,49
11302,0,3,..,0,0,0,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,15,0,16,0,16,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,21,0,24,0,24,..,8,0,6,0,6,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,50,9,52,4,55,..,206,44,246,4,253,..,15,0,15,624,644,6241,223,44,261,628,7135,12512,..,..,..,..,12512,..,62,0,62,0,62,..,6,0,6,0,6,..,3,0,3,0,3,..,6,8,14,0,14,..,21,36,55,0,55,..,0,0,3,0,3,..,29,41,71,0,71,..,12,0,12,0,12,..,16,0,18,0,18,..,7,0,7,0,7,..,27,0,27,0,27
11303,0,41,..,0,0,0,0,0,..,3,0,3,0,3,..,23,6,31,0,31,..,14,0,15,0,15,..,11,0,11,0,11,..,5,0,4,0,4,..,11,0,11,0,11,..,94,3,98,0,98,..,10,3,15,0,15,..,105,0,109,0,109,..,25,3,26,0,26,..,234,9,246,0,246,..,45,4,49,0,47,..,28,3,31,0,31,..,25,5,35,0,35,..,3,0,3,0,3,..,45,15,58,0,58,..,537,121,659,12,672,..,1891,363,2257,34,2292,..,123,4,128,2745,2870,41861,2018,368,2386,2788,47032,81898,..,..,..,..,81898,..,103,0,106,0,105,..,259,33,294,0,296,..,50,0,49,4,54,..,115,47,160,3,165,..,219,191,412,6,416,..,29,19,49,0,49,..,358,262,617,7,631,..,20,0,20,0,20,..,40,0,40,3,47,..,75,3,77,0,77,..,108,0,114,0,114
11401,0,18,..,12,5,21,0,21,..,48,0,49,0,53,..,3,0,3,0,3,..,42,4,49,0,48,..,29,6,36,0,37,..,7,0,7,0,7,..,25,7,25,0,25,..,52,0,52,0,52,..,40,0,40,0,40,..,121,4,126,0,124,..,13,0,13,0,13,..,219,8,223,0,225,..,107,12,117,0,117,..,5,0,10,0,10,..,64,22,87,0,89,..,0,0,0,0,0,..,25,12,37,0,39,..,298,50,347,5,352,..,1856,269,2132,29,2153,..,150,3,149,3249,3399,44731,2006,272,2280,3272,50286,88002,..,..,..,..,88002,..,39,0,39,0,42,..,71,14,83,0,85,..,37,0,42,3,46,..,92,53,140,0,140,..,133,51,181,0,186,..,12,0,15,0,15,..,233,105,343,0,342,..,152,23,174,3,175,..,117,5,114,0,114,..,102,8,110,3,108,..,266,9,277,0,279
11402,0,14,..,23,4,30,0,30,..,11,0,11,0,11,..,5,0,5,0,9,..,24,5,28,0,30,..,11,0,8,0,8,..,4,0,9,0,9,..,19,4,22,0,21,..,11,0,11,0,11,..,6,0,12,0,12,..,40,0,40,0,40,..,11,0,11,0,11,..,70,0,69,0,69,..,69,4,73,0,73,..,3,0,3,0,3,..,25,3,35,0,35,..,3,0,5,0,5,..,29,11,44,0,44,..,179,24,201,8,209,..,1248,166,1414,24,1437,..,55,3,61,1413,1474,22080,1300,170,1472,1439,24988,42253,..,..,..,..,42253,..,38,0,38,0,38,..,55,8,64,0,63,..,3,0,3,0,3,..,89,27,118,3,115,..,148,75,226,5,228,..,10,16,26,0,26,..,248,120,363,6,370,..,31,3,33,0,33,..,73,4,82,0,78,..,113,0,117,0,118,..,194,4,199,0,199
11501,19,1803,..,24,0,23,0,29,..,114,3,116,0,117,..,889,115,1000,13,1009,..,241,10,257,5,261,..,235,23,258,0,258,..,5,0,7,0,7,..,113,13,120,0,120,..,294,7,300,0,297,..,446,37,486,0,491,..,460,11,467,3,470,..,53,0,53,0,53,..,1248,56,1298,5,1310,..,631,53,683,0,688,..,1018,45,1059,3,1065,..,153,43,193,3,196,..,162,15,180,0,180,..,249,48,296,3,298,..,1685,239,1924,32,1963,..,22678,3926,26601,188,26794,..,168,22,185,2029,2214,44416,22838,3946,26786,2216,73420,88286,..,..,..,..,88286,..,636,13,650,0,647,..,2150,133,2283,14,2296,..,0,0,0,0,0,..,5399,1034,6431,26,6459,..,8056,2886,10938,75,11008,..,469,100,569,3,571,..,13924,4008,17938,99,18039,..,486,41,530,5,536,..,184,7,192,0,192,..,320,9,329,0,332,..,423,4,431,3,427
11502,0,65,..,4,0,4,0,4,..,37,0,41,0,41,..,41,3,46,0,46,..,20,3,24,0,24,..,12,8,21,0,21,..,0,0,0,0,0,..,21,0,27,0,27,..,18,0,18,0,18,..,9,0,9,0,9,..,43,0,43,0,43,..,4,0,4,0,4,..,70,0,70,0,70,..,71,6,77,0,76,..,16,0,18,0,19,..,10,10,20,0,20,..,7,0,10,0,10,..,17,4,19,0,22,..,131,21,147,3,153,..,1752,256,2016,19,2031,..,36,0,41,571,608,10526,1795,259,2051,584,13164,21112,..,..,..,..,21112,..,109,0,109,3,114,..,516,34,554,5,558,..,0,0,0,0,0,..,232,50,285,3,294,..,335,110,449,0,447,..,34,5,37,0,37,..,601,168,773,8,785,..,113,5,120,3,119,..,53,0,53,0,53,..,60,0,63,0,62,..,123,3,123,0,123
11503,0,9,..,14,0,10,0,10,..,99,3,100,0,105,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,5,0,5,..,3,0,3,0,3,..,10,0,10,0,10,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,18,0,18,0,18,..,18,0,22,0,22,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,11,..,67,11,73,3,77,..,501,50,548,5,556,..,24,0,25,783,812,10808,522,53,576,795,12171,21819,..,..,..,..,21819,..,20,0,20,0,20,..,33,3,34,0,34,..,7,0,7,0,7,..,26,18,41,0,41,..,20,7,24,0,29,..,3,0,3,0,3,..,44,25,71,0,77,..,28,3,36,3,38,..,53,0,54,0,54,..,40,0,45,0,45,..,71,4,71,0,76
11504,0,90,..,0,0,3,0,3,..,153,12,164,0,164,..,151,20,172,0,173,..,30,3,34,0,36,..,34,3,37,0,37,..,3,0,4,0,4,..,28,3,34,0,34,..,141,3,147,0,145,..,66,5,68,0,68,..,230,3,230,0,230,..,11,0,11,0,11,..,454,12,464,0,462,..,118,11,125,0,129,..,65,0,65,0,65,..,8,3,9,0,9,..,29,0,28,0,28,..,27,3,30,0,30,..,321,39,358,4,362,..,3241,391,3632,24,3655,..,37,4,43,550,591,12334,3272,398,3669,580,16587,24914,..,..,..,..,24914,..,175,0,177,3,182,..,400,43,444,0,444,..,3,0,3,5,7,..,295,98,392,3,392,..,680,198,879,3,885,..,34,8,43,0,43,..,1006,302,1311,8,1321,..,116,16,133,0,129,..,27,0,27,0,27,..,52,3,51,0,51,..,99,3,100,0,100
11601,5,536,..,40,8,55,0,55,..,497,71,571,3,577,..,254,91,343,0,345,..,269,94,357,7,362,..,139,22,160,3,167,..,318,26,348,6,356,..,239,55,295,5,296,..,1243,44,1290,10,1295,..,291,38,328,0,328,..,2399,82,2486,29,2515,..,115,3,122,0,122,..,4055,167,4220,38,4261,..,504,86,591,8,596,..,1298,211,1511,12,1524,..,127,34,159,4,162,..,441,168,615,10,621,..,197,67,264,0,264,..,3220,774,3997,72,4070,..,24905,4489,29395,292,29684,..,212,52,261,2995,3261,34376,25112,4541,29656,3287,67314,69489,..,..,..,..,69489,..,68,0,68,3,75,..,3909,595,4501,29,4536,..,10,0,10,0,14,..,1198,647,1844,8,1851,..,1651,912,2562,12,2580,..,122,37,157,0,157,..,2972,1591,4565,26,4588,..,673,109,778,9,787,..,106,0,102,4,108,..,309,18,325,3,327,..,278,28,298,8,314
11602,3,323,..,27,0,32,0,34,..,312,27,338,4,341,..,356,64,419,4,416,..,119,16,134,0,134,..,118,17,135,6,138,..,58,7,66,0,66,..,71,7,76,0,79,..,695,14,707,7,714,..,283,37,314,0,314,..,1317,35,1349,6,1358,..,60,0,62,0,64,..,2352,86,2434,17,2449,..,373,39,412,3,414,..,528,35,566,3,571,..,74,22,103,0,103,..,140,24,162,0,162,..,79,14,94,0,94,..,1913,356,2264,63,2326,..,16082,2035,18123,164,18285,..,112,24,135,1523,1659,26297,16196,2055,18256,1689,46244,52628,..,..,..,..,52628,..,222,5,222,0,225,..,1213,99,1309,5,1317,..,3,4,4,0,4,..,904,295,1200,7,1202,..,1315,471,1781,14,1794,..,74,19,98,0,98,..,2292,785,3077,16,3092,..,241,23,264,0,265,..,66,0,66,0,66,..,237,4,237,0,236,..,136,0,136,0,136
11603,0,103,..,46,16,64,0,64,..,281,23,303,0,303,..,132,69,200,0,203,..,107,16,120,0,123,..,52,11,63,0,68,..,1394,118,1510,33,1541,..,76,26,107,0,107,..,1495,42,1545,18,1557,..,182,44,225,0,226,..,3451,152,3610,41,3649,..,138,7,147,0,147,..,5266,251,5516,62,5574,..,464,138,601,0,602,..,283,48,324,0,324,..,82,20,95,0,95,..,320,126,448,3,447,..,211,106,312,6,320,..,3058,763,3818,79,3906,..,19860,3314,23177,299,23475,..,229,51,276,3304,3583,30082,20094,3366,23454,3601,57145,59717,..,..,..,..,59717,..,34,0,36,0,36,..,3530,862,4388,25,4416,..,17,0,22,3,23,..,346,190,540,4,549,..,373,214,588,7,594,..,48,27,71,0,71,..,767,434,1200,12,1211,..,397,89,479,0,486,..,56,3,58,0,63,..,199,9,212,3,219,..,130,4,135,3,136
11701,0,114,..,37,6,41,0,41,..,78,6,82,6,89,..,58,9,73,0,71,..,59,5,65,0,65,..,244,66,307,3,308,..,15,0,15,0,15,..,96,18,119,3,120,..,182,8,191,0,194,..,886,139,1028,6,1031,..,293,17,311,3,309,..,56,4,65,0,65,..,1416,168,1581,12,1591,..,572,111,684,8,699,..,69,3,69,0,69,..,213,59,273,4,271,..,260,75,336,0,342,..,118,31,150,3,152,..,997,218,1219,19,1241,..,8822,1882,10707,120,10831,..,60,17,75,1367,1444,11169,8886,1898,10784,1483,23441,22953,..,..,..,..,22953,..,22,0,22,3,24,..,650,100,750,11,762,..,11,0,11,0,13,..,1000,313,1318,5,1319,..,2139,559,2696,18,2718,..,201,65,263,0,265,..,3338,937,4276,29,4300,..,238,44,280,3,284,..,32,0,33,0,33,..,199,14,215,4,216,..,103,0,105,0,108
11702,0,63,..,111,50,162,3,166,..,29,3,29,0,30,..,24,3,24,0,24,..,52,3,53,0,53,..,71,4,76,0,76,..,17,7,24,0,24,..,64,17,80,0,79,..,86,0,90,4,94,..,138,29,172,0,173,..,144,3,149,0,149,..,14,0,17,0,17,..,391,37,426,8,435,..,394,54,448,3,451,..,19,0,19,0,19,..,197,100,295,0,295,..,80,35,118,0,118,..,772,505,1272,5,1278,..,769,285,1056,13,1074,..,6257,2251,8510,77,8583,..,51,11,63,1929,1995,17061,6305,2269,8576,2003,27635,34057,..,..,..,..,34057,..,20,0,20,0,20,..,818,209,1027,7,1038,..,21,0,26,0,26,..,609,292,899,9,907,..,692,208,896,3,903,..,89,33,123,4,130,..,1389,534,1919,15,1936,..,100,25,126,0,124,..,65,0,65,0,65,..,288,18,310,0,307,..,202,14,213,7,219
11703,17,1751,..,97,16,116,0,115,..,36,9,44,0,44,..,262,19,281,3,284,..,278,23,301,0,302,..,830,276,1107,5,1113,..,40,0,40,0,40,..,217,22,244,0,239,..,245,8,257,3,259,..,1956,206,2162,16,2184,..,353,4,354,3,362,..,162,6,161,0,168,..,2716,228,2937,22,2963,..,1526,160,1689,18,1705,..,116,6,119,0,119,..,2695,1281,3976,42,4013,..,177,47,223,6,227,..,935,338,1273,9,1279,..,2607,367,2974,52,3025,..,32793,7298,40092,295,40384,..,232,38,270,11326,11596,51428,33022,7338,40357,11621,103409,111737,..,..,..,..,111737,..,151,3,152,0,152,..,1280,170,1451,7,1453,..,43,3,47,0,49,..,4691,1435,6130,30,6158,..,16774,3920,20693,109,20799,..,1234,463,1697,3,1706,..,22699,5819,28517,141,28658,..,245,20,264,3,267,..,467,10,472,0,477,..,2405,118,2522,21,2541,..,1235,29,1256,12,1268
11801,0,179,..,42,5,48,0,48,..,25,0,25,3,29,..,110,9,119,0,114,..,217,12,226,0,231,..,980,156,1134,3,1141,..,3,0,3,0,3,..,97,7,103,0,106,..,111,0,109,0,109,..,114,8,120,0,120,..,204,5,209,3,211,..,27,0,31,3,34,..,456,18,473,3,476,..,1014,80,1093,7,1103,..,13,0,13,0,13,..,179,26,204,0,204,..,50,9,59,0,57,..,129,15,143,0,141,..,2675,187,2865,28,2895,..,11546,1040,12587,110,12696,..,176,14,192,6276,6471,46885,11722,1053,12776,6387,66053,90739,..,..,..,..,90739,..,174,4,175,0,174,..,305,28,335,6,336,..,11,0,11,0,12,..,842,99,944,8,946,..,1362,343,1700,6,1712,..,120,33,151,3,151,..,2326,465,2792,15,2810,..,148,11,161,0,161,..,259,8,269,3,276,..,1894,66,1958,12,1974,..,1000,27,1023,14,1039
11802,0,319,..,28,0,29,0,29,..,84,13,95,4,101,..,178,12,194,3,194,..,294,35,325,3,331,..,858,174,1031,6,1038,..,23,0,21,0,21,..,158,27,183,0,182,..,171,7,172,3,176,..,1064,116,1176,3,1187,..,288,9,295,4,300,..,249,10,259,0,259,..,1771,136,1909,11,1915,..,1058,147,1199,11,1212,..,73,0,73,0,72,..,332,66,402,3,407,..,107,13,112,0,117,..,318,56,375,0,375,..,2315,282,2600,38,2639,..,20329,3182,23503,190,23700,..,163,19,179,4823,5004,42773,20491,3199,23685,5015,71477,83943,..,..,..,..,83943,..,126,0,125,0,125,..,1045,164,1213,14,1219,..,39,0,37,3,40,..,3429,725,4153,10,4166,..,8423,1678,10108,51,10153,..,713,246,959,3,960,..,12568,2646,15219,60,15279,..,253,26,283,0,283,..,230,13,245,7,252,..,1808,89,1904,12,1911,..,863,26,893,15,905
11901,9,756,..,1168,274,1443,8,1456,..,119,10,134,0,131,..,85,29,109,3,114,..,198,55,247,0,247,..,114,21,134,0,136,..,349,26,374,3,378,..,146,24,167,0,167,..,250,5,256,0,253,..,627,88,715,3,719,..,462,13,472,12,480,..,77,10,87,0,88,..,1417,116,1532,15,1544,..,546,105,649,11,664,..,107,15,125,0,125,..,227,54,285,8,293,..,179,61,236,3,246,..,5216,3269,8485,48,8537,..,2363,601,2961,79,3037,..,37798,11052,48852,466,49323,..,239,97,340,4386,4727,32961,38044,11154,49189,4851,87005,65956,..,..,..,..,65956,..,34,0,34,0,34,..,30225,4954,35176,324,35504,..,7,0,7,0,7,..,3266,1670,4938,23,4960,..,3182,2072,5260,27,5286,..,221,99,323,3,329,..,6681,3847,10525,49,10576,..,413,61,473,0,473,..,45,0,45,0,51,..,385,13,402,8,404,..,268,7,271,3,277
