SA3_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
11102,..,54,5,58,3,59,..,42,6,50,0,52,..,78,4,86,0,82,..,33,7,38,0,38,..,45,0,45,0,47,..,56,5,59,0,61,..,37,9,45,0,45,..,292,23,317,4,325,..,122,11,139,3,139,..,28,0,29,0,29,..,54,16,70,0,70,..,60,8,64,0,64,..,20,3,23,0,23,..,23,0,24,0,24,..,69,6,77,0,74,..,35,8,44,0,44,..,130,3,131,0,135,..,27,3,33,0,33,..,53,7,63,4,65,..,23,0,24,0,28,..,91,0,93,0,95,..,22,0,22,0,22,..,194,8,200,8,206,..,145,18,161,0,162,..,44,9,58,0,58,..,77,29,103,0,103,..,4,0,4,0,4,..,35,8,44,0,45,..,519,112,632,18,649,..,2673,363,3036,56,3087,..,201,11,210,3235,3448,68670,2871,374,3247,3286,75205
11103,..,665,126,788,11,796,..,194,11,208,0,208,..,293,12,305,3,305,..,195,16,206,3,208,..,134,10,146,0,143,..,233,20,253,4,260,..,249,19,263,3,266,..,1299,85,1385,12,1396,..,729,120,841,11,850,..,154,18,170,0,170,..,298,117,417,6,418,..,967,208,1177,5,1188,..,15,3,19,0,19,..,214,25,243,0,243,..,277,30,306,4,303,..,113,5,123,0,123,..,128,5,131,0,131,..,194,51,242,0,242,..,196,5,209,3,207,..,131,9,137,0,139,..,343,13,353,6,360,..,136,6,141,0,140,..,811,29,838,10,851,..,449,50,497,9,509,..,194,9,205,0,206,..,181,67,246,3,245,..,51,3,57,0,57,..,334,149,485,4,485,..,2313,518,2833,62,2890,..,13168,2483,15654,169,15819,..,389,82,467,8217,8685,139380,13557,2566,16119,8384,163884
11201,..,87,0,87,0,89,..,3,0,3,0,5,..,45,0,45,0,45,..,83,11,94,6,99,..,14,0,14,0,14,..,9,0,9,0,9,..,25,0,25,0,25,..,172,11,185,3,187,..,318,17,337,8,343,..,195,31,230,4,231,..,21,11,34,0,34,..,6,0,6,0,6,..,15,0,15,0,15,..,17,3,23,0,23,..,31,0,34,0,34,..,28,0,29,0,29,..,4,0,4,0,4,..,6,0,12,0,12,..,33,0,34,0,34,..,41,3,42,3,45,..,35,0,35,3,38,..,19,0,19,0,19,..,129,3,132,5,135,..,265,14,280,3,281,..,13,0,13,0,13,..,105,11,119,3,121,..,23,0,22,0,22,..,49,10,57,0,62,..,761,69,822,19,844,..,3469,242,3718,75,3788,..,201,8,211,7079,7292,67195,3675,256,3931,7154,78280
11202,..,33,0,33,0,33,..,20,0,20,0,20,..,39,0,40,0,40,..,66,12,81,0,83,..,10,0,16,0,16,..,32,4,35,0,35,..,15,0,18,0,18,..,190,21,205,0,208,..,304,41,341,8,351,..,68,8,78,0,78,..,18,7,25,0,25,..,3,0,3,0,3,..,8,0,8,0,8,..,4,3,10,0,10,..,14,0,14,0,14,..,11,0,11,0,15,..,8,0,6,0,6,..,0,0,0,0,0,..,53,0,57,0,57,..,35,5,41,0,41,..,104,4,109,0,109,..,22,0,22,0,21,..,217,7,221,0,224,..,105,8,113,0,113,..,4,0,4,0,4,..,69,8,78,0,78,..,3,0,3,0,3,..,38,17,55,0,55,..,398,85,491,19,509,..,2225,275,2497,46,2548,..,225,26,251,5314,5565,61835,2453,299,2753,5360,69950
11203,..,71,0,67,0,72,..,17,0,17,0,17,..,48,0,49,0,49,..,200,39,243,4,245,..,12,0,12,0,12,..,17,3,23,0,23,..,45,0,50,0,50,..,340,44,387,4,390,..,207,16,221,3,226,..,231,38,274,4,273,..,17,14,33,0,33,..,4,0,4,3,8,..,21,0,21,0,21,..,3,0,3,0,3,..,53,3,55,0,55,..,34,0,32,3,40,..,20,0,20,0,20,..,18,0,19,0,19,..,106,3,111,0,108,..,44,0,43,0,48,..,183,3,184,0,185,..,22,0,22,0,22,..,346,7,353,7,357,..,204,17,219,0,223,..,6,0,6,0,6,..,123,15,139,4,139,..,17,3,21,0,21,..,32,3,34,0,35,..,665,92,761,20,774,..,3383,387,3776,68,3845,..,277,25,307,6169,6473,81054,3668,414,4081,6240,91371
11301,..,23,0,20,0,23,..,19,0,19,0,19,..,76,20,92,0,96,..,689,210,904,7,912,..,23,0,24,0,24,..,73,17,85,0,86,..,207,65,272,6,277,..,1089,308,1394,18,1414,..,1897,361,2254,38,2290,..,15,3,15,0,15,..,23,21,43,0,46,..,4,0,4,0,4,..,15,3,16,0,16,..,10,6,22,0,22,..,4,0,4,0,4,..,9,0,13,0,13,..,229,32,261,14,277,..,0,0,0,0,0,..,113,3,112,0,112,..,11,0,11,0,11,..,144,6,146,0,149,..,52,12,66,3,72,..,310,20,333,6,342,..,88,17,108,5,117,..,41,6,45,0,43,..,38,5,45,0,45,..,61,60,118,0,121,..,12,0,12,0,17,..,832,232,1063,27,1090,..,5128,1310,6439,111,6555,..,146,25,162,4332,4493,37089,5271,1331,6606,4441,48144
11302,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,7,0,7,..,30,0,33,0,33,..,19,0,19,0,19,..,3,0,3,0,3,..,3,4,8,0,8,..,3,0,3,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,3,0,3,0,3,..,4,0,3,0,3,..,26,0,30,0,30,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,41,0,40,0,40,..,15,0,15,0,15,..,3,0,3,0,3,..,11,4,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,99,14,112,6,121,..,427,68,497,6,504,..,34,0,34,1392,1423,12512,458,68,525,1400,14437
11303,..,95,3,99,0,99,..,81,3,85,3,87,..,145,3,144,0,149,..,87,6,90,0,90,..,82,7,92,0,94,..,75,6,83,0,83,..,138,15,151,3,158,..,600,49,650,8,659,..,94,9,99,11,108,..,25,0,29,0,29,..,50,19,72,0,72,..,0,0,0,0,0,..,3,0,3,0,3,..,62,18,77,0,73,..,23,0,22,0,22,..,18,0,19,0,19,..,15,0,16,0,16,..,24,0,24,0,21,..,188,9,192,0,195,..,15,3,22,0,22,..,214,3,219,0,223,..,43,3,47,0,47,..,466,19,484,0,487,..,89,7,95,3,96,..,68,28,95,0,95,..,38,8,43,0,43,..,9,0,10,0,10,..,80,24,105,3,107,..,1128,308,1434,21,1456,..,3908,803,4707,61,4767,..,212,9,223,6468,6691,81898,4116,814,4930,6528,93357
11401,..,245,27,276,3,279,..,26,3,31,0,29,..,60,3,61,0,66,..,46,0,49,0,49,..,22,0,27,0,27,..,13,0,13,0,13,..,70,4,74,0,74,..,249,11,259,4,259,..,317,36,355,8,367,..,55,3,63,0,66,..,19,15,28,0,32,..,38,11,46,0,46,..,103,0,101,0,100,..,16,0,16,0,11,..,79,5,81,3,87,..,49,7,51,0,52,..,9,0,10,0,10,..,44,10,53,3,50,..,52,0,52,0,52,..,61,0,64,0,64,..,151,7,156,0,161,..,29,0,29,0,29,..,291,8,301,0,303,..,198,24,223,0,228,..,13,0,18,0,18,..,97,36,128,0,129,..,10,0,10,0,10,..,57,24,74,3,77,..,567,104,669,11,687,..,3466,485,3950,53,4009,..,290,14,304,7178,7485,88002,3760,496,4256,7234,99490
11402,..,157,17,172,0,171,..,17,0,17,0,17,..,53,0,52,0,58,..,35,3,38,0,41,..,7,0,5,0,5,..,0,0,0,0,0,..,157,7,168,0,168,..,268,13,283,3,284,..,253,20,278,4,281,..,37,7,41,0,39,..,18,3,23,0,25,..,49,5,54,0,54,..,28,0,27,0,27,..,17,0,17,0,19,..,46,7,54,0,54,..,11,3,8,0,8,..,18,0,13,0,13,..,34,6,37,3,39,..,16,0,16,0,16,..,23,0,22,0,22,..,60,0,60,0,60,..,15,0,15,0,19,..,116,0,118,0,118,..,121,7,129,0,129,..,3,0,3,0,3,..,51,10,58,0,58,..,22,4,21,0,21,..,46,13,58,0,58,..,319,44,362,18,382,..,2351,317,2666,42,2705,..,103,4,109,2800,2907,42253,2456,320,2774,2842,47869
11501,..,830,61,892,10,902,..,509,17,519,0,525,..,3022,79,3102,21,3119,..,1117,80,1205,3,1209,..,1556,51,1604,11,1615,..,832,36,870,11,882,..,1184,45,1227,0,1234,..,8219,309,8526,48,8573,..,1166,103,1265,13,1277,..,264,24,287,0,282,..,2585,874,3462,30,3489,..,45,3,53,3,52,..,216,7,226,0,231,..,1763,215,1974,18,1996,..,454,19,479,10,481,..,419,35,460,0,461,..,13,4,14,0,14,..,227,19,247,0,247,..,530,6,535,5,537,..,849,63,908,6,912,..,810,15,824,3,827,..,86,0,86,0,86,..,2272,82,2353,14,2372,..,1192,93,1282,3,1280,..,2001,64,2062,6,2077,..,230,73,299,0,304,..,340,30,366,0,366,..,475,79,555,4,560,..,3284,449,3733,83,3816,..,44139,6755,50895,371,51261,..,314,40,355,3831,4186,88286,44453,6796,51253,4206,143738
11502,..,99,9,109,0,109,..,25,0,23,0,23,..,78,4,82,0,86,..,49,3,55,0,55,..,69,3,68,0,68,..,37,3,42,0,42,..,34,3,35,0,35,..,287,19,306,0,305,..,528,66,587,7,596,..,19,0,20,0,20,..,91,36,130,0,130,..,8,0,8,0,8,..,80,4,88,0,88,..,94,6,100,0,100,..,45,4,51,0,52,..,32,9,43,0,43,..,0,0,0,0,0,..,43,3,45,0,45,..,25,0,25,0,25,..,22,0,21,0,21,..,55,0,55,0,55,..,6,0,6,0,6,..,105,0,106,0,106,..,123,10,128,0,134,..,34,0,38,0,36,..,16,11,23,0,23,..,20,0,23,0,23,..,27,8,26,0,31,..,244,39,280,5,284,..,3471,432,3901,35,3940,..,69,3,67,1108,1173,21112,3538,441,3971,1144,26229
11503,..,38,8,40,0,41,..,0,0,0,0,0,..,5,0,5,0,5,..,13,0,13,0,13,..,0,0,0,0,0,..,4,0,8,0,8,..,5,0,5,0,5,..,30,0,35,0,35,..,110,7,112,0,112,..,9,0,9,0,10,..,7,4,11,0,11,..,17,0,19,0,19,..,232,8,240,0,245,..,0,0,0,0,0,..,15,0,15,0,15,..,11,0,9,0,9,..,12,0,12,0,12,..,22,0,22,0,22,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,27,0,27,0,27,..,39,7,44,0,44,..,6,0,6,0,6,..,12,0,12,0,12,..,3,0,3,0,3,..,11,0,11,0,15,..,107,24,128,3,133,..,990,95,1085,14,1100,..,39,3,45,1623,1664,21819,1032,103,1130,1635,24588
11504,..,125,13,135,0,137,..,65,3,71,0,71,..,420,9,429,3,430,..,189,34,226,0,227,..,149,5,156,0,156,..,238,7,243,7,254,..,158,17,174,0,174,..,1224,69,1292,15,1309,..,272,21,290,3,292,..,24,0,24,0,24,..,131,45,179,3,184,..,6,0,6,0,6,..,316,25,344,3,343,..,279,28,312,0,314,..,54,9,64,0,65,..,48,3,45,0,45,..,7,0,11,0,11,..,53,6,58,0,57,..,271,7,280,0,282,..,126,9,131,0,131,..,401,8,407,0,407,..,19,0,19,0,19,..,810,26,837,3,839,..,208,19,228,0,231,..,124,3,129,0,128,..,11,5,19,0,19,..,58,0,62,0,62,..,48,6,55,0,55,..,626,65,695,15,710,..,6306,713,7021,62,7090,..,81,11,94,1081,1178,24914,6396,723,7116,1150,33182
11601,..,955,174,1132,8,1138,..,1149,81,1224,10,1231,..,5180,299,5473,37,5511,..,5068,577,5646,49,5692,..,621,52,673,5,676,..,958,114,1073,11,1081,..,3720,462,4178,48,4223,..,16685,1577,18262,156,18425,..,856,119,976,9,984,..,69,4,73,0,73,..,657,396,1057,13,1067,..,79,21,94,0,97,..,983,130,1111,13,1126,..,503,184,687,12,695,..,492,129,615,6,623,..,235,39,270,10,278,..,625,58,684,14,697,..,488,106,593,8,598,..,2223,65,2286,16,2304,..,534,63,592,0,597,..,4347,154,4496,51,4547,..,218,4,223,0,223,..,7315,288,7605,67,7669,..,970,164,1130,9,1137,..,2948,467,3415,34,3451,..,194,44,243,4,244,..,937,270,1208,15,1219,..,351,106,455,0,462,..,6538,1406,7935,173,8109,..,50198,8019,58216,619,58833,..,409,122,534,5895,6426,69489,50606,8136,58749,6514,134753
11602,..,374,21,398,7,399,..,838,39,878,9,885,..,4084,186,4270,43,4314,..,4258,488,4750,29,4779,..,1189,46,1229,3,1236,..,991,67,1060,6,1070,..,2276,174,2446,18,2467,..,13637,1008,14643,103,14741,..,524,57,577,0,583,..,76,5,83,0,83,..,417,209,624,3,624,..,60,0,58,0,64,..,614,51,662,8,666,..,727,104,834,7,843,..,233,26,263,3,263,..,214,23,241,6,249,..,135,10,143,3,147,..,138,13,145,0,147,..,1316,23,1338,11,1354,..,560,60,622,5,620,..,2361,46,2407,13,2426,..,100,3,107,0,105,..,4344,127,4475,31,4503,..,715,67,778,3,783,..,1080,57,1134,4,1139,..,103,49,148,3,157,..,277,44,318,3,323,..,135,26,157,3,163,..,3870,595,4465,113,4580,..,32066,3409,35474,337,35809,..,199,43,239,4145,4384,52628,32264,3454,35712,4475,92823
11603,..,375,77,453,9,463,..,1171,135,1301,4,1308,..,3601,212,3814,47,3856,..,1435,187,1619,12,1634,..,221,7,234,0,234,..,2938,399,3336,50,3388,..,1256,155,1409,16,1430,..,10625,1095,11718,138,11856,..,319,45,365,3,365,..,23,12,36,0,36,..,124,65,185,3,192,..,93,17,108,0,108,..,538,40,575,6,583,..,283,106,386,3,386,..,188,25,211,3,217,..,93,13,111,0,112,..,2611,274,2887,59,2944,..,158,49,203,0,203,..,2746,79,2825,24,2843,..,345,64,407,0,409,..,6296,249,6551,73,6620,..,262,16,278,0,276,..,9647,407,10055,99,10156,..,877,218,1091,8,1096,..,584,65,651,0,653,..,117,25,135,0,135,..,668,203,871,12,884,..,416,169,585,18,598,..,6171,1402,7572,147,7725,..,39027,5717,44743,555,45298,..,434,106,536,6516,7047,59717,39460,5817,45276,7070,112066
11701,..,1665,410,2068,18,2091,..,1392,125,1520,17,1534,..,363,17,380,5,385,..,80,10,91,0,95,..,96,3,97,0,97,..,150,14,159,3,163,..,124,9,140,0,140,..,2202,180,2386,24,2414,..,498,64,563,10,576,..,124,38,162,0,164,..,135,48,185,0,186,..,72,10,85,0,85,..,149,7,156,8,169,..,127,20,145,3,147,..,113,8,126,0,125,..,439,120,557,3,563,..,34,0,34,0,34,..,200,37,242,3,242,..,322,12,336,0,338,..,1718,236,1956,11,1965,..,494,28,516,5,522,..,127,9,137,0,137,..,2661,281,2943,24,2964,..,1151,182,1333,14,1352,..,149,8,153,0,153,..,338,93,431,3,439,..,564,139,695,3,702,..,214,55,274,3,275,..,1937,407,2347,56,2398,..,17351,3214,20565,230,20796,..,126,32,155,2783,2938,22953,17476,3242,20724,3013,46693
11702,..,1922,880,2803,16,2815,..,190,11,210,4,211,..,165,4,176,0,173,..,20,0,16,0,17,..,30,0,31,0,34,..,35,0,39,0,39,..,390,28,423,0,424,..,833,56,889,14,899,..,595,128,731,7,732,..,184,16,198,3,203,..,84,14,99,0,101,..,238,89,325,6,335,..,51,5,58,7,63,..,54,8,61,0,61,..,94,4,101,3,97,..,99,13,107,0,107,..,44,5,49,0,49,..,133,20,156,3,160,..,156,3,159,3,165,..,294,54,344,0,347,..,243,6,249,0,250,..,43,0,42,0,42,..,736,64,804,7,808,..,768,92,864,8,874,..,46,3,46,0,46,..,333,179,508,3,508,..,148,66,214,0,214,..,1608,876,2490,14,2499,..,1562,532,2095,29,2122,..,12432,3851,16285,146,16432,..,109,27,139,3984,4120,34057,12543,3883,16420,4135,54609
11703,..,1640,388,2027,16,2046,..,342,19,366,3,370,..,1232,27,1261,10,1269,..,131,0,131,0,130,..,145,0,145,3,151,..,189,3,197,0,197,..,581,28,609,7,618,..,2619,87,2704,22,2730,..,2086,147,2230,19,2248,..,1449,325,1777,11,1788,..,2286,977,3261,24,3289,..,205,26,230,0,230,..,88,11,103,0,105,..,583,32,619,3,625,..,510,38,554,6,557,..,1416,463,1884,13,1889,..,61,0,62,0,68,..,419,38,454,0,459,..,433,12,451,3,457,..,4093,422,4518,29,4545,..,622,7,634,5,643,..,303,9,311,0,313,..,5457,457,5912,44,5954,..,3345,284,3631,34,3662,..,300,10,309,0,311,..,4304,2286,6587,58,6645,..,422,81,507,12,515,..,1749,513,2265,15,2277,..,5372,747,6112,101,6215,..,62833,13067,75901,568,76469,..,452,73,526,25516,26043,111737,63289,13144,76433,26080,214249
11801,..,1315,95,1412,8,1422,..,63,7,66,0,66,..,162,12,170,0,175,..,49,0,49,0,49,..,37,0,33,0,33,..,20,6,25,0,25,..,102,8,113,0,113,..,433,36,463,0,468,..,1606,103,1706,15,1719,..,488,57,539,5,546,..,249,49,299,0,302,..,81,10,92,0,92,..,47,0,48,4,54,..,196,10,211,0,209,..,351,23,375,4,376,..,1721,287,2002,7,2007,..,11,0,11,0,11,..,169,15,179,0,181,..,175,0,177,0,177,..,218,12,235,0,235,..,308,10,325,0,323,..,51,0,52,4,59,..,755,28,786,3,790,..,1952,134,2091,11,2099,..,40,0,40,0,40,..,271,46,317,0,317,..,108,15,117,0,120,..,216,22,241,3,245,..,5035,373,5410,59,5464,..,21157,1911,23064,183,23246,..,314,26,340,12051,12392,90739,21467,1938,23404,12235,126382
11802,..,3910,560,4473,45,4515,..,397,34,435,4,437,..,519,4,523,0,525,..,122,4,124,0,128,..,165,4,164,0,164,..,188,0,196,0,196,..,294,15,307,3,314,..,1683,68,1754,13,1759,..,1481,135,1614,27,1644,..,444,60,506,4,508,..,446,141,587,3,592,..,49,3,54,0,54,..,173,21,193,3,198,..,380,21,409,12,418,..,492,53,551,6,553,..,1489,310,1800,10,1812,..,40,4,43,0,43,..,282,34,321,0,323,..,269,8,277,3,278,..,2105,200,2302,14,2315,..,452,7,459,8,467,..,476,15,490,0,496,..,3303,227,3532,28,3553,..,2040,238,2280,18,2297,..,159,0,159,0,156,..,532,106,644,6,643,..,185,27,213,0,209,..,599,107,708,0,708,..,4474,548,5023,85,5107,..,39105,5650,44752,354,45110,..,354,42,395,11204,11597,83943,39453,5693,45147,11559,140654
11901,..,4592,884,5477,34,5517,..,1459,109,1573,7,1583,..,1120,72,1187,7,1192,..,477,64,540,3,544,..,118,4,126,0,126,..,2316,229,2549,20,2572,..,736,55,796,4,799,..,6226,535,6766,47,6813,..,1979,322,2298,39,2335,..,156,28,185,0,182,..,783,601,1383,11,1395,..,2398,478,2882,24,2911,..,203,27,235,0,236,..,184,67,249,3,251,..,360,79,438,3,439,..,194,30,222,0,227,..,632,60,693,7,700,..,278,40,317,0,317,..,393,9,407,3,408,..,1153,166,1310,3,1315,..,796,19,808,14,820,..,116,19,134,0,136,..,2456,214,2666,17,2681,..,1049,169,1224,22,1239,..,224,20,246,0,243,..,332,93,422,4,428,..,405,98,496,3,502,..,10794,5504,16305,96,16403,..,4558,1110,5672,165,5834,..,75874,19229,95108,883,95989,..,486,189,675,8804,9477,65956,76362,19420,95779,9692,171429
11902,..,9131,2453,11585,152,11739,..,6084,754,6843,47,6886,..,1240,74,1316,18,1328,..,552,62,616,10,622,..,67,4,71,0,71,..,3414,364,3786,43,3829,..,2588,170,2764,20,2781,..,13950,1440,15388,136,15521,..,2339,392,2728,42,2769,..,157,28,188,0,188,..,1347,1059,2399,19,2420,..,412,81,490,8,498,..,77,17,94,0,94,..,116,19,141,3,144,..,114,19,131,3,135,..,131,17,151,0,151,..,392,39,434,9,445,..,171,27,197,0,196,..,516,20,535,3,542,..,2166,441,2612,25,2637,..,1093,38,1129,13,1141,..,186,34,215,4,222,..,3957,537,4496,46,4539,..,1090,173,1264,26,1290,..,259,34,295,7,300,..,412,133,545,9,555,..,381,76,455,5,461,..,3639,1903,5541,33,5581,..,5552,1767,7322,208,7530,..,69212,20029,89245,990,90233,..,395,220,620,7330,7947,36892,69608,20249,89858,8321,135070
11903,..,5072,649,5727,47,5772,..,583,44,623,0,623,..,748,27,782,5,785,..,143,21,169,0,169,..,93,4,95,0,98,..,293,21,320,3,322,..,3862,222,4084,25,4108,..,5731,341,6067,25,6097,..,1312,151,1463,14,1476,..,285,51,339,0,342,..,370,173,549,6,555,..,2179,377,2557,27,2579,..,100,5,105,3,110,..,91,18,105,3,110,..,145,15,156,3,157,..,238,50,285,3,285,..,166,16,182,0,182,..,244,59,305,0,309,..,477,12,493,0,489,..,1359,174,1532,4,1538,..,884,40,919,6,929,..,69,4,74,0,75,..,2785,233,3021,10,3032,..,1044,169,1216,12,1227,..,153,0,155,0,155,..,398,120,514,7,521,..,153,20,179,0,181,..,840,268,1106,3,1110,..,2287,494,2779,104,2890,..,51979,15181,67163,501,67664,..,262,83,340,4921,5263,54270,52243,15261,67504,5420,127193
