SA3_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
11002,9,59,0,67,912,204,1188,79,38,0,116,661,89,869,602,51,15,667,811,244,1720,879,47,31,956,697,246,1893,516,99,14,630,1485,253,2357,95,231,5,326,2229,342,2904,23,173,3,201,2103,374,2674,9,41,0,46,1144,241,1430,0,0,0,5,265,87,351,2208,740,65,3011,10304,2070,15389,32,73,0,108,749,149,1002,215,79,7,297,519,82,902,875,77,66,1020,566,155,1733,1159,88,52,1296,594,192,2086,466,243,22,735,1529,211,2472,62,483,4,546,2049,292,2890,25,284,0,318,1962,349,2628,7,39,0,43,1196,269,1511,8,4,0,18,505,184,699,2849,1382,147,4377,9662,1884,15923,40,129,3,174,1662,354,2188,292,118,9,417,1179,173,1774,1472,129,80,1682,1377,393,3454,2037,134,83,2255,1291,437,3979,987,341,28,1358,3012,468,4834,156,716,9,874,4281,635,5792,53,460,4,518,4070,718,5299,14,75,0,94,2340,507,2941,9,8,0,23
11003,7,27,0,34,600,167,798,70,21,3,95,515,80,690,467,38,20,527,762,174,1458,727,49,20,793,533,204,1528,352,72,7,425,1147,227,1796,68,140,0,206,1312,242,1765,7,109,0,120,964,188,1274,3,23,0,25,469,121,613,0,0,0,0,106,27,140,1694,486,46,2231,6408,1432,10067,14,60,0,79,471,136,687,136,42,7,192,424,80,697,763,73,54,890,545,203,1642,812,70,42,922,459,186,1563,270,191,14,484,996,220,1702,31,304,0,338,1070,183,1589,13,183,3,199,796,171,1166,3,32,0,39,505,142,687,4,3,0,9,180,82,268,2048,969,120,3139,5452,1395,9989,22,90,3,111,1076,295,1481,208,63,14,284,941,163,1385,1233,118,70,1413,1308,383,3103,1538,118,61,1717,992,384,3089,622,269,24,910,2147,445,3495,94,446,3,545,2379,425,3351,24,288,3,317,1760,362,2438,5,60,0,60,968,268,1300,4,3,0,7
11004,18,113,0,130,2079,358,2566,165,76,7,247,1691,203,2149,1592,145,40,1780,2443,448,4676,2248,100,65,2417,1659,437,4513,1198,244,28,1472,3061,443,4979,212,462,10,680,3973,510,5166,43,402,3,447,3151,523,4123,3,85,0,90,1826,366,2276,3,3,0,8,565,118,690,5479,1641,155,7276,20445,3410,31130,67,204,0,276,1814,299,2383,403,170,28,592,1314,201,2113,2402,251,161,2813,1709,367,4886,2700,199,142,3043,1354,348,4743,1140,534,68,1745,3147,426,5314,91,1114,6,1210,3654,501,5370,40,636,4,679,3121,496,4300,8,126,0,133,2092,486,2712,3,19,0,20,1016,239,1274,6849,3255,412,10521,19216,3363,33101,86,316,4,406,3896,653,4953,567,246,31,842,3012,408,4257,3998,397,205,4597,4151,816,9564,4952,306,208,5460,3012,783,9258,2335,778,101,3216,6210,864,10287,304,1578,14,1894,7626,1014,10530,79,1042,8,1131,6273,1021,8426,15,210,0,220,3917,853,4985,6,23,0,32
11101,23,183,0,207,3448,228,3881,136,122,3,263,3008,153,3426,2082,187,50,2327,3870,296,6490,4006,165,145,4315,2372,333,7013,2362,315,55,2736,4774,392,7903,382,1074,22,1481,5738,418,7638,62,1231,7,1291,4484,442,6222,11,239,0,255,2774,359,3388,3,14,0,19,976,214,1201,9068,3529,282,12877,31448,2832,47159,24,315,3,344,3017,177,3545,319,231,24,570,2504,162,3238,3006,395,178,3581,2843,291,6716,4907,267,313,5489,1776,272,7535,2224,819,89,3136,4868,344,8352,177,2376,15,2566,5217,408,8193,47,1779,9,1836,4665,475,6968,17,300,0,315,3359,583,4254,3,16,0,21,1638,421,2076,10736,6504,638,17877,29885,3126,50890,48,499,3,554,6469,411,7423,453,352,30,839,5514,311,6660,5096,585,230,5908,6708,582,13203,8909,435,460,9805,4147,604,14552,4586,1136,148,5868,9647,739,16259,560,3450,36,4050,10960,824,15826,109,3010,10,3126,9148,917,13193,28,542,4,570,6133,937,7646,10,33,0,43
11102,19,116,0,131,2117,162,2411,124,95,0,217,1819,109,2146,1495,132,36,1667,2182,206,4050,2329,94,68,2486,1523,211,4222,1248,226,27,1509,2890,268,4664,194,641,11,850,3713,293,4853,50,665,0,719,3224,361,4302,4,108,0,113,1858,256,2227,3,6,0,7,708,161,873,5459,2086,154,7695,20030,2023,29752,39,202,0,239,1881,137,2259,283,175,8,467,1457,99,2018,2164,229,139,2534,1548,160,4245,2846,203,162,3210,1169,174,4555,1122,571,49,1749,2911,229,4886,97,1389,9,1493,3424,270,5191,39,942,3,984,3195,386,4559,8,128,0,137,2124,344,2604,0,7,0,11,1101,349,1455,6593,3850,380,10821,18795,2156,31778,55,322,0,371,3998,298,4668,408,265,10,686,3278,206,4166,3664,361,179,4203,3731,366,8300,5166,301,225,5696,2693,390,8775,2373,798,81,3256,5797,493,9546,288,2031,26,2344,7139,565,10044,87,1612,3,1702,6418,739,8862,14,231,0,248,3985,602,4831,3,8,0,14
11103,23,217,3,243,4237,285,4769,154,228,5,388,6317,357,7056,2622,411,70,3110,8738,757,12601,5298,223,154,5675,4091,579,10343,2943,326,77,3349,6211,710,10264,568,1040,17,1630,7139,667,9429,64,1160,3,1222,5014,604,6847,20,248,5,270,2852,517,3639,4,15,0,27,1071,346,1443,11696,3861,349,15907,45671,4812,66391,36,388,4,424,3883,256,4562,351,437,18,810,5853,357,7017,3900,686,202,4788,6868,580,12235,6313,430,395,7142,3057,459,10656,2775,920,129,3826,6134,533,10498,224,2382,17,2625,6623,597,9840,60,1854,6,1920,4843,613,7377,9,305,4,316,3605,746,4663,3,31,0,37,1899,931,2874,13673,7438,778,21890,42768,5065,69722,65,597,5,670,8119,538,9330,502,666,27,1198,12169,711,14072,6524,1098,275,7897,15610,1334,24838,11609,655,552,12820,7153,1038,21005,5721,1247,204,7173,12343,1243,20756,795,3420,37,4253,13761,1261,19270,119,3015,10,3145,9858,1215,14221,27,550,10,586,6455,1264,8303,8,48,0,60
11201,8,91,0,102,1820,308,2231,41,50,4,99,1193,166,1457,896,116,22,1040,2078,406,3522,2223,102,72,2400,1637,460,4496,1601,176,60,1841,2899,573,5307,428,437,7,870,4603,662,6140,55,502,3,553,3755,525,4835,7,78,3,87,1787,338,2207,3,5,0,5,730,223,961,5262,1566,169,7000,20508,3654,31161,24,147,0,175,1589,285,2043,140,105,3,248,1092,153,1489,1422,188,74,1689,1783,364,3838,2891,179,185,3252,1377,484,5117,1665,392,86,2137,3273,560,5969,179,1073,13,1263,4669,661,6587,28,809,0,837,3388,515,4740,13,92,0,102,2156,442,2706,3,14,0,17,1204,404,1624,6360,2997,365,9725,20522,3868,34113,32,241,0,271,3408,592,4278,179,159,11,345,2284,316,2947,2323,308,95,2728,3859,770,7353,5111,283,261,5651,3012,947,9609,3266,573,144,3976,6174,1129,11284,609,1509,15,2137,9276,1324,12726,85,1306,3,1391,7138,1045,9579,19,167,3,192,3939,782,4910,6,22,0,28
11202,19,103,0,122,1836,324,2283,139,84,4,228,1463,194,1883,1037,136,38,1216,1678,295,3192,1802,99,92,1989,1389,333,3709,1097,182,41,1320,3003,434,4753,277,470,17,768,4195,540,5503,38,358,0,397,3103,419,3916,5,67,0,75,1521,279,1881,4,4,0,8,536,111,653,4416,1513,188,6123,18725,2935,27778,50,204,0,252,1705,265,2225,262,125,9,394,1257,173,1827,1627,187,120,1934,1209,297,3443,2249,171,160,2580,1257,345,4182,1059,473,71,1601,3012,419,5031,108,1015,11,1131,3829,467,5431,29,507,3,543,2913,386,3838,6,89,0,99,1782,342,2222,0,10,0,10,987,220,1221,5392,2791,370,8546,17952,2919,29417,68,312,0,379,3540,595,4510,397,212,16,619,2718,372,3710,2668,327,161,3154,2889,592,6631,4048,273,253,4572,2641,680,7888,2158,651,106,2922,6012,856,9788,387,1482,19,1890,8026,1015,10930,64,871,5,938,6015,803,7755,15,162,0,175,3304,619,4104,6,16,0,15
11203,24,116,3,137,2111,278,2526,90,85,0,176,1709,171,2059,1270,134,21,1426,2200,336,3964,2587,88,61,2742,1741,381,4859,1542,205,45,1790,3370,449,5615,357,586,12,953,4861,564,6374,49,569,3,621,4657,622,5898,10,109,3,122,2864,508,3491,0,9,0,8,1121,314,1453,5925,1905,146,7973,24640,3618,36237,36,179,5,221,1996,247,2466,222,136,3,364,1370,140,1876,2054,194,112,2358,1605,296,4258,3283,192,172,3650,1392,364,5406,1534,554,90,2180,3660,465,6302,156,1455,20,1635,5021,553,7212,26,822,6,859,4631,638,6129,8,128,0,142,3217,688,4040,3,10,0,19,1593,524,2132,7323,3676,415,11417,24486,3909,39810,56,297,8,357,4105,525,4990,309,225,7,543,3077,311,3929,3323,331,127,3781,3806,631,8219,5869,281,239,6387,3133,743,10268,3080,752,137,3969,7035,914,11917,507,2040,35,2586,9886,1119,13583,83,1391,12,1485,9287,1259,12026,21,242,3,260,6082,1196,7535,9,22,0,30
11301,12,88,0,96,1379,202,1685,73,48,4,121,1122,168,1415,860,100,19,973,1673,312,2963,1382,65,16,1462,1072,286,2815,772,123,11,903,1945,353,3201,137,238,7,382,2362,368,3114,23,206,4,233,1556,330,2117,11,71,0,76,991,259,1329,4,0,0,5,327,104,434,3262,933,60,4256,12432,2378,19071,31,151,4,179,1176,205,1563,186,115,8,313,860,115,1287,1333,145,75,1553,1134,268,2964,1593,120,72,1783,751,285,2819,683,314,27,1021,1835,280,3142,67,614,5,685,1905,344,2924,12,359,0,377,1481,316,2176,3,80,0,80,1088,305,1472,7,3,0,12,556,219,782,3916,1901,191,6003,10783,2341,19131,42,238,3,276,2560,408,3245,268,164,10,441,1986,279,2703,2189,245,90,2530,2808,583,5925,2974,184,91,3247,1816,571,5639,1454,436,35,1923,3781,633,6342,199,859,4,1062,4266,711,6041,36,561,3,609,3041,649,4295,8,148,0,156,2073,568,2805,12,6,0,13
11302,0,15,0,15,318,59,396,29,13,0,41,252,47,340,246,21,4,265,353,129,746,414,20,12,447,264,125,833,203,40,5,246,633,137,1016,38,87,0,130,816,137,1076,8,68,0,71,721,113,906,5,23,0,26,395,80,503,0,0,0,3,101,52,159,940,287,20,1249,3847,878,5976,8,25,0,32,273,69,374,62,27,4,89,199,31,319,385,31,21,437,208,53,698,481,25,18,525,205,67,796,174,110,5,292,535,99,925,22,202,3,223,754,115,1093,6,112,0,117,663,97,871,0,23,0,25,367,92,483,3,5,0,8,185,83,276,1138,561,45,1744,3391,707,5848,8,41,0,54,598,130,778,91,34,4,131,449,82,658,638,50,23,705,559,180,1442,894,51,32,972,463,193,1629,380,151,10,545,1170,228,1941,59,292,3,352,1567,254,2175,7,178,6,190,1386,205,1780,5,48,0,52,763,177,992,4,8,0,8
11303,23,130,0,153,2663,389,3205,187,118,4,314,2523,349,3189,1721,160,47,1925,3191,676,5798,2709,122,65,2899,1911,656,5466,1479,236,42,1760,3404,577,5742,272,599,8,882,4316,569,5764,40,469,4,512,3425,487,4419,4,88,0,97,1898,349,2345,3,9,0,7,704,119,833,6439,1929,179,8555,24034,4175,36761,64,297,9,364,2300,262,2921,357,239,23,620,2388,204,3214,2616,316,160,3090,2377,356,5822,3300,193,160,3645,1460,337,5443,1333,602,54,1993,3500,372,5862,137,1289,17,1447,3963,444,5852,39,772,3,809,3283,453,4551,7,126,0,139,2336,451,2921,4,13,0,19,1202,252,1475,7856,3845,418,12117,22811,3124,38059,79,427,7,513,4965,647,6126,547,356,27,928,4913,553,6400,4341,470,206,5020,5569,1032,11617,6008,320,220,6545,3378,990,10913,2820,844,99,3753,6898,951,11608,411,1889,26,2326,8279,1010,11615,80,1236,5,1323,6707,940,8970,13,219,0,232,4234,803,5269,7,25,0,28
11401,17,123,0,140,2205,360,2701,143,89,3,237,1916,317,2471,1452,160,38,1652,2415,633,4696,2458,142,93,2689,1731,580,5001,1474,284,49,1805,3562,562,5930,303,677,13,992,5751,615,7362,47,739,0,794,5896,737,7423,8,101,0,101,3255,585,3946,4,5,0,5,1007,285,1302,5902,2319,200,8415,27737,4668,40827,43,206,0,251,2044,298,2594,367,187,11,565,1397,183,2152,2252,227,134,2608,1663,337,4605,3016,202,202,3422,1334,318,5073,1412,629,82,2120,3751,478,6356,139,1514,19,1664,5679,611,7953,28,1037,9,1069,5737,720,7523,12,141,0,150,3412,702,4257,4,7,0,15,1387,454,1852,7268,4144,453,11867,26410,4101,42374,62,327,3,385,4250,660,5297,510,278,16,804,3314,499,4618,3700,386,170,4257,4073,966,9300,5475,340,298,6108,3062,900,10069,2884,912,127,3926,7312,1040,12278,442,2190,31,2662,11434,1228,15320,73,1778,12,1862,11636,1451,14951,14,239,0,253,6664,1282,8202,3,15,0,22
11402,4,59,0,65,1203,176,1442,64,41,0,104,815,71,988,662,74,17,751,1069,155,1969,1273,47,51,1372,817,191,2377,970,107,30,1106,1672,246,3024,213,240,9,460,2422,216,3100,28,345,0,375,2657,280,3312,5,98,0,106,1538,207,1849,0,0,0,4,448,87,541,3218,1014,106,4338,12642,1626,18610,14,128,4,147,1285,156,1580,118,73,10,194,649,59,901,947,95,51,1097,792,112,1996,1699,93,91,1886,627,180,2691,1029,276,50,1350,1872,215,3438,96,664,5,763,2535,257,3553,18,656,0,673,2790,330,3796,5,116,0,123,1621,267,2015,5,9,0,16,688,189,889,3923,2114,217,6256,12853,1764,20867,24,185,4,212,2487,336,3029,174,115,10,298,1464,127,1892,1604,169,71,1844,1857,265,3966,2970,145,139,3258,1440,367,5066,1997,383,83,2464,3547,458,6469,307,909,13,1226,4953,476,6652,46,1000,3,1052,5446,614,7106,9,218,0,229,3163,477,3868,3,11,0,15
11501,14,219,3,240,4854,209,5298,38,159,0,196,4424,143,4764,1630,160,11,1812,5015,270,7098,5997,94,79,6168,3197,313,9684,3803,147,63,4015,5620,350,9987,678,793,15,1490,6866,262,8617,146,1367,12,1526,4386,269,6179,18,297,3,319,2210,215,2748,0,20,0,22,806,190,1015,12334,3262,196,15790,37384,2225,55394,10,326,6,341,4417,189,4944,67,252,5,325,3879,105,4309,2806,335,72,3206,3971,280,7460,7767,213,256,8235,2352,313,10895,3752,399,105,4253,6263,321,10842,371,2050,33,2456,6523,258,9239,136,2084,28,2249,4042,283,6567,23,284,4,303,2583,317,3202,0,16,0,23,1399,470,1893,14929,5956,511,21392,35429,2536,59352,26,551,3,581,9268,394,10243,110,405,7,520,8309,241,9071,4441,495,80,5015,8986,558,14564,13765,300,332,14399,5550,630,20580,7550,545,175,8268,11884,673,20833,1045,2846,51,3946,13396,519,17858,282,3452,37,3773,8424,552,12751,43,576,4,628,4791,537,5950,4,42,0,45
11502,7,37,0,45,923,83,1054,8,19,0,35,779,54,866,254,25,5,289,730,66,1088,851,15,16,887,444,79,1411,694,45,13,757,1141,121,2017,140,151,0,291,1316,92,1701,20,257,3,280,1058,88,1426,0,49,0,47,574,57,682,0,0,0,0,211,22,237,1984,604,45,2634,7185,666,10478,4,64,0,69,809,81,955,28,56,3,87,651,42,780,424,51,24,498,558,51,1108,1102,43,56,1198,334,69,1604,757,105,14,882,1122,104,2106,69,408,6,481,1149,106,1733,11,425,0,432,890,106,1426,7,62,0,66,568,64,696,0,8,0,11,340,24,374,2400,1216,105,3723,6409,660,10787,11,99,0,111,1733,159,2004,39,78,3,122,1428,100,1642,682,73,29,784,1291,124,2198,1955,56,74,2087,775,148,3013,1457,152,35,1636,2261,228,4125,203,560,8,775,2467,197,3437,28,684,3,715,1946,198,2856,5,106,0,113,1142,121,1380,0,10,0,14
11503,4,33,0,36,786,109,933,24,34,3,64,642,52,758,457,28,11,492,694,83,1266,766,29,25,817,541,114,1474,579,68,15,664,1165,180,2014,92,167,3,262,1294,157,1712,16,165,0,183,886,119,1184,0,26,0,26,364,45,434,0,0,0,0,104,20,118,1950,536,52,2538,6472,873,9893,7,70,0,74,661,104,835,75,59,3,133,586,56,778,601,54,41,698,468,81,1244,1017,48,56,1127,372,110,1608,515,175,32,723,1116,164,2005,36,399,12,449,1058,142,1641,12,270,0,286,768,111,1164,5,28,0,29,329,46,406,3,3,0,3,113,21,136,2265,1111,141,3521,5475,827,9823,11,97,0,107,1452,210,1769,100,91,3,199,1231,109,1535,1061,83,44,1186,1160,164,2510,1784,76,80,1943,908,223,3078,1099,239,50,1386,2284,348,4022,129,567,11,708,2351,291,3357,27,435,0,464,1648,233,2351,5,53,0,60,690,94,839,3,3,0,3
11504,7,65,0,68,1202,73,1341,24,28,0,51,905,40,993,550,42,14,602,1098,80,1783,1613,36,30,1679,842,105,2630,879,63,22,957,1388,124,2473,101,170,6,276,1287,81,1647,15,215,0,233,765,69,1060,0,30,0,34,328,28,385,0,0,0,0,79,3,85,3189,648,69,3898,7900,595,12395,5,87,0,96,1103,60,1261,46,55,0,103,780,38,925,898,60,40,1000,831,87,1914,2035,66,83,2180,606,103,2894,808,147,21,981,1319,99,2392,57,470,5,534,1043,68,1646,22,311,3,336,680,68,1081,3,41,0,45,326,36,409,0,3,0,8,122,17,143,3875,1246,156,5277,6812,576,12658,13,152,0,166,2305,130,2603,67,80,3,154,1689,78,1917,1443,102,51,1605,1925,166,3694,3647,99,114,3862,1450,211,5517,1685,209,44,1936,2704,220,4866,156,638,14,812,2333,147,3288,33,524,7,567,1451,132,2147,4,74,0,78,653,63,796,0,6,0,9
11601,28,201,0,228,3881,329,4438,160,171,4,331,4115,294,4748,2725,249,39,3021,7273,677,10967,4934,182,87,5200,4341,592,10123,2256,193,23,2475,5184,510,8171,396,600,16,1011,5720,436,7169,67,677,10,750,3636,364,4750,14,149,0,169,1773,244,2185,3,4,0,6,606,122,735,10581,2418,187,13186,36531,3565,53287,54,317,0,372,3391,285,4044,394,296,11,707,3308,265,4276,4663,411,143,5222,5291,589,11102,5715,312,194,6226,2939,479,9643,1910,589,64,2558,5170,447,8174,254,1583,30,1866,5337,444,7646,69,1050,9,1132,3526,422,5078,10,159,4,173,2259,332,2765,6,6,0,19,1074,172,1259,13083,4728,451,18265,32289,3441,53991,74,517,6,600,7269,615,8481,556,462,21,1038,7420,562,9022,7392,666,179,8236,12568,1268,22074,10648,492,285,11424,7275,1065,19767,4167,773,88,5028,10357,962,16342,646,2187,46,2877,11059,880,14816,135,1725,18,1882,7163,784,9823,33,301,3,342,4030,577,4951,8,12,0,27
11602,10,150,0,159,2930,180,3269,41,113,0,156,2528,255,2940,2020,150,35,2201,3817,671,6687,4955,102,80,5136,2861,675,8671,1895,131,41,2059,3499,425,5988,259,381,8,647,3112,247,4001,55,416,9,474,1653,162,2296,3,76,0,80,651,69,795,4,0,0,3,161,23,183,9236,1508,175,10924,21208,2714,34840,13,235,0,254,2605,148,3010,153,194,3,359,2192,105,2649,3468,275,118,3858,3158,316,7335,5662,203,182,6048,2090,352,8491,1651,385,50,2093,3693,220,6008,144,960,17,1125,2767,204,4095,40,664,5,705,1517,160,2387,4,74,6,85,720,82,892,0,4,0,4,264,33,299,11143,2993,393,14527,19000,1632,35157,27,380,0,408,5537,335,6281,196,311,8,516,4714,364,5589,5483,421,155,6060,6970,987,14026,10620,303,264,11188,4950,1029,17161,3543,512,90,4155,7199,642,11998,401,1339,26,1773,5878,449,8099,91,1076,13,1187,3171,327,4683,12,154,6,166,1364,147,1686,4,5,0,9
11603,25,190,3,218,3743,453,4425,247,175,11,435,3394,345,4171,2281,219,72,2570,4698,567,7836,3331,129,52,3508,3273,494,7280,1568,219,27,1810,4511,531,6850,349,456,15,826,4108,419,5354,64,385,4,456,2637,333,3423,9,67,0,80,1115,177,1372,3,0,0,3,294,36,334,7884,1842,187,9906,27778,3354,41045,89,321,9,421,3423,388,4235,588,337,19,940,2960,281,4188,4067,399,163,4622,3528,635,8785,4128,275,145,4546,2602,547,7695,1484,691,78,2254,4392,511,7155,189,1071,21,1276,3945,449,5666,49,563,11,622,2740,422,3785,12,91,3,102,1386,235,1728,3,3,0,8,675,69,755,10609,3740,448,14796,25662,3537,43988,115,515,7,641,7174,841,8657,838,508,30,1379,6359,629,8361,6344,617,231,7196,8228,1204,16626,7453,397,199,8052,5878,1046,14970,3050,914,106,4065,8900,1041,14007,544,1526,33,2099,8052,863,11017,111,943,21,1075,5375,751,7211,25,158,3,187,2503,412,3100,9,3,0,16
11701,9,43,0,47,1217,120,1383,20,42,0,64,1693,163,1920,667,88,8,760,3293,392,4445,1605,55,24,1683,1592,276,3546,898,74,7,973,1759,234,2966,207,122,7,337,1679,179,2190,23,199,0,221,1130,149,1503,12,88,0,96,720,140,955,0,12,0,12,197,62,265,3430,713,51,4190,13277,1706,19174,12,69,0,82,1082,105,1270,60,77,4,141,1585,145,1874,1137,129,15,1279,2704,350,4334,1980,86,68,2131,1242,235,3610,872,148,25,1051,1668,175,2894,85,352,5,442,1630,177,2241,24,366,3,399,1230,145,1776,9,74,0,80,875,150,1102,0,8,0,6,380,110,497,4178,1313,127,5613,12387,1593,19597,18,114,0,132,2301,222,2650,81,118,7,207,3282,311,3793,1802,210,24,2040,5998,739,8778,3584,140,86,3814,2828,512,7157,1769,225,34,2026,3423,409,5856,292,469,15,778,3305,353,4430,49,566,3,621,2362,300,3273,23,159,0,180,1593,284,2053,0,13,0,15
11702,4,54,3,60,819,73,950,10,37,3,52,1700,181,1934,514,129,9,652,4888,609,6150,1681,93,50,1822,2452,417,4688,1066,78,27,1170,2173,345,3686,209,107,3,317,2035,231,2581,39,183,0,223,1283,163,1668,7,80,0,84,767,122,977,3,3,0,7,299,31,331,3528,758,94,4382,16415,2170,22971,6,62,0,67,768,86,923,34,95,0,129,1912,199,2242,781,260,13,1059,4764,602,6421,2105,193,107,2404,2055,402,4860,1110,158,59,1329,1987,248,3556,106,333,7,449,1990,196,2628,22,352,4,381,1202,132,1718,14,95,0,106,912,99,1120,3,11,0,11,463,50,528,4173,1554,200,5936,16048,2003,23988,10,111,4,128,1585,164,1874,48,132,0,186,3615,381,4178,1294,390,25,1707,9652,1209,12567,3786,285,157,4226,4503,818,9545,2177,238,84,2494,4159,593,7248,313,441,15,764,4024,419,5212,63,537,11,609,2484,293,3384,14,174,0,189,1685,219,2091,3,14,0,15
