SA3_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
11002,239,748,197,1188,144,635,94,869,305,1177,239,1720,519,1127,243,1893,642,1465,253,2357,674,1892,340,2904,663,1658,358,2674,293,897,234,1430,33,232,86,351,3522,9821,2043,15389,215,636,155,1002,190,615,90,902,402,1172,159,1733,706,1193,187,2086,747,1516,211,2472,818,1780,286,2890,826,1482,322,2628,356,896,259,1511,74,449,176,699,4322,9747,1851,15923,453,1382,355,2188,340,1248,180,1774,700,2345,407,3454,1221,2319,432,3979,1388,2981,463,4834,1488,3672,629,5792,1488,3137,676,5299,657,1794,491,2941,111,685,265,1050,7839,19571,3893,31309
11003,124,522,155,798,90,513,91,690,277,1004,177,1458,379,950,204,1528,405,1167,229,1796,366,1156,243,1765,263,817,196,1274,106,392,118,613,20,84,31,140,2025,6612,1431,10067,144,406,134,687,99,513,78,697,427,1020,197,1642,522,859,184,1563,485,998,214,1702,456,955,179,1589,328,670,172,1166,152,392,138,687,30,160,82,268,2636,5968,1381,9989,268,932,289,1481,188,1030,167,1385,706,2024,378,3103,902,1807,382,3089,892,2166,441,3495,820,2109,422,3351,584,1483,364,2438,258,786,260,1300,46,244,112,406,4665,12574,2809,20053
11004,458,1755,346,2566,312,1628,207,2149,719,3518,436,4676,1017,3052,448,4513,1156,3390,430,4979,1070,3591,499,5166,1024,2615,486,4123,460,1465,348,2276,73,503,117,690,6282,21523,3323,31130,543,1545,293,2383,367,1537,208,2113,1016,3503,371,4886,1490,2913,342,4743,1416,3477,422,5314,1305,3586,484,5370,1294,2535,469,4300,666,1589,460,2712,131,919,231,1274,8227,21598,3275,33101,999,3307,642,4953,680,3168,414,4257,1734,7021,803,9564,2503,5959,788,9258,2570,6869,852,10287,2378,7176,981,10530,2319,5151,957,8426,1126,3055,812,4985,200,1419,352,1969,14509,43121,6602,64232
11101,586,3070,220,3881,455,2814,153,3426,834,5359,293,6490,1330,5345,334,7013,1483,6032,389,7903,1301,5957,380,7638,1231,4576,416,6222,560,2483,341,3388,79,913,208,1201,7853,36552,2747,47159,679,2701,167,3545,539,2543,157,3238,1061,5361,287,6716,1989,5275,274,7535,1812,6212,326,8352,1517,6295,385,8193,1496,5036,441,6968,666,3062,528,4254,116,1563,403,2076,9869,38048,2975,50890,1262,5771,389,7423,995,5355,309,6660,1895,10722,583,13203,3318,10618,610,14552,3294,12241,722,16259,2810,12248,766,15826,2724,9606,864,13193,1226,5548,869,7646,194,2478,608,3279,17725,74601,5725,98050
11102,345,1904,160,2411,264,1762,111,2146,498,3352,202,4050,695,3324,206,4222,808,3599,261,4664,754,3820,277,4853,907,3072,327,4302,406,1570,250,2227,82,637,158,873,4752,23042,1955,29752,413,1720,132,2259,363,1570,90,2018,690,3387,170,4245,1109,3263,184,4555,1028,3630,221,4886,977,3958,255,5191,1064,3135,359,4559,474,1806,325,2604,74,1036,341,1455,6189,23501,2087,31778,753,3625,287,4668,623,3336,206,4166,1183,6738,375,8300,1802,6587,387,8775,1834,7227,483,9546,1737,7778,533,10044,1972,6201,691,8862,880,3374,579,4831,158,1670,501,2330,10943,46543,4039,61527
11103,725,3760,288,4769,1162,5549,351,7056,1816,10027,763,12601,1962,7802,580,10343,1933,7626,707,10264,1615,7171,641,9429,1354,4916,580,6847,520,2613,508,3639,101,1007,335,1443,11176,50469,4752,66391,1006,3321,240,4562,1560,5100,355,7017,2176,9480,581,12235,2649,7549,465,10656,2315,7664,517,10498,1907,7365,571,9840,1665,5130,585,7377,608,3326,729,4663,126,1821,923,2874,14005,50752,4963,69722,1723,7074,528,9330,2720,10651,706,14072,3992,19503,1344,24838,4606,15357,1045,21005,4243,15295,1222,20756,3522,14536,1215,19270,3015,10040,1163,14221,1126,5934,1233,8303,225,2823,1259,4317,25183,101219,9712,136118
11201,402,1534,289,2231,206,1084,172,1457,540,2582,397,3522,933,3097,461,4496,1254,3484,569,5307,1415,4071,655,6140,1235,3080,522,4835,425,1466,316,2207,93,647,213,961,6512,21051,3602,31161,424,1344,272,2043,269,1061,156,1489,730,2737,367,3838,1471,3161,489,5117,1789,3627,555,5969,1827,4106,650,6587,1544,2714,485,4740,694,1598,410,2706,165,1071,392,1624,8916,21424,3779,34113,828,2879,563,4278,478,2143,325,2947,1267,5322,762,7353,2405,6255,952,9609,3047,7107,1128,11284,3246,8179,1304,12726,2775,5796,1005,9579,1119,3067,727,4910,260,1726,604,2584,15421,42476,7377,65274
11202,372,1589,326,2283,296,1380,210,1883,499,2397,296,3192,830,2550,333,3709,1039,3272,442,4753,1215,3752,538,5503,888,2635,391,3916,354,1251,274,1881,53,494,109,653,5543,19322,2916,27778,473,1499,257,2225,347,1307,176,1827,722,2418,304,3443,1283,2555,341,4182,1357,3250,432,5031,1396,3579,447,5431,1144,2334,362,3838,516,1387,319,2222,125,880,213,1221,7360,19202,2853,29417,842,3087,586,4510,636,2683,388,3710,1218,4817,599,6631,2111,5106,671,7888,2396,6515,871,9788,2609,7334,984,10930,2036,4968,754,7755,871,2634,594,4104,177,1378,320,1878,12896,38525,5774,57199
11203,380,1874,270,2526,230,1653,172,2059,492,3128,340,3964,876,3597,380,4859,1043,4115,456,5615,1128,4698,552,6374,1036,4287,578,5898,464,2543,479,3491,94,1052,302,1453,5752,26950,3538,36237,490,1723,249,2466,278,1446,146,1876,724,3235,299,4258,1395,3645,373,5406,1449,4400,449,6302,1547,5108,552,7212,1445,4094,587,6129,634,2770,636,4040,127,1509,503,2132,8092,27928,3795,39810,877,3591,522,4990,513,3104,314,3929,1214,6359,640,8219,2273,7240,751,10268,2494,8521,902,11917,2672,9804,1103,13583,2476,8384,1172,12026,1105,5311,1121,7535,216,2564,803,3581,13840,54877,7333,76052
11301,305,1187,192,1685,183,1071,157,1415,407,2247,306,2963,604,1920,298,2815,740,2115,344,3201,622,2147,352,3114,485,1327,309,2117,235,834,255,1329,36,305,95,434,3606,13153,2311,19071,393,973,198,1563,195,968,125,1287,514,2177,268,2964,850,1677,286,2819,843,2014,286,3142,696,1899,339,2924,607,1269,297,2176,320,861,292,1472,75,492,217,782,4482,12328,2323,19131,694,2152,395,3245,374,2042,289,2703,921,4422,580,5925,1447,3605,587,5639,1581,4132,627,6342,1311,4039,683,6041,1090,2599,606,4295,560,1694,553,2805,109,796,312,1216,8088,25484,4632,38201
11302,70,271,61,396,43,254,43,340,128,497,123,746,219,494,128,833,232,649,132,1016,272,677,129,1076,242,547,120,906,108,316,84,503,16,89,58,159,1317,3785,877,5976,70,240,69,374,53,234,34,319,174,473,52,698,293,430,69,796,291,536,100,925,328,645,123,1093,313,470,93,871,137,256,92,483,21,178,76,276,1673,3471,703,5848,137,511,127,778,94,484,76,658,298,964,179,1442,516,918,199,1629,524,1185,236,1941,595,1323,250,2175,549,1018,208,1780,248,572,174,992,33,270,134,430,2991,7250,1582,11823
11303,636,2192,376,3205,504,2343,343,3189,969,4143,681,5798,1290,3530,654,5466,1538,3628,576,5742,1442,3783,547,5764,1192,2764,469,4419,509,1501,340,2345,85,625,118,833,8159,24510,4095,36761,679,1977,260,2921,696,2318,205,3214,1218,4236,366,5822,1665,3436,348,5443,1694,3786,378,5862,1544,3871,430,5852,1508,2615,420,4551,685,1810,428,2921,136,1094,243,1475,9827,25143,3086,38059,1320,4176,638,6126,1196,4658,544,6400,2191,8383,1040,11617,2951,6961,1001,10913,3236,7415,958,11608,2983,7648,975,11615,2706,5373,888,8970,1194,3311,767,5269,223,1726,363,2309,17993,49648,7180,74820
11401,341,2011,343,2701,287,1867,311,2471,598,3463,636,4696,907,3500,589,5001,1096,4257,571,5930,1538,5217,606,7362,1673,5043,704,7423,722,2658,562,3946,105,914,285,1302,7277,28930,4615,40827,452,1854,292,2594,308,1662,180,2152,781,3488,344,4605,1355,3391,334,5073,1444,4445,467,6356,1897,5477,581,7953,2029,4820,680,7523,842,2758,661,4257,155,1252,451,1852,9250,29137,3989,42374,797,3866,639,5297,594,3528,494,4618,1379,6950,975,9300,2261,6889,922,10069,2540,8701,1041,12278,3433,10695,1186,15320,3704,9861,1387,14951,1568,5413,1224,8202,254,2171,734,3158,16531,58070,8598,83202
11402,238,1025,180,1442,121,797,69,988,282,1547,143,1969,477,1712,189,2377,711,2069,246,3024,649,2238,215,3100,893,2152,270,3312,469,1193,192,1849,56,391,92,541,3905,13113,1594,18610,418,1021,142,1580,165,678,57,901,351,1533,109,1996,788,1725,181,2691,974,2251,214,3438,883,2432,239,3553,1164,2325,301,3796,531,1234,248,2015,86,632,175,889,5363,13827,1679,20867,660,2039,323,3029,289,1474,131,1892,631,3078,260,3966,1266,3431,371,5066,1686,4318,461,6469,1534,4670,455,6652,2062,4481,570,7106,1002,2429,435,3868,143,1017,268,1430,9266,26945,3272,39475
11501,1226,3874,197,5298,1045,3586,132,4764,1087,5752,255,7098,2010,7371,307,9684,2438,7212,339,9987,1792,6579,245,8617,1283,4653,246,6179,518,2023,203,2748,101,727,184,1015,11510,41777,2112,55394,1423,3347,170,4944,1225,2986,95,4309,1387,5801,273,7460,3100,7495,299,10895,2979,7559,305,10842,1947,7043,247,9239,1507,4801,263,6567,606,2305,299,3202,133,1282,474,1893,14307,42616,2433,59352,2655,7224,362,10243,2273,6568,228,9071,2474,11559,530,14564,5107,14868,605,20580,5418,14772,643,20833,3744,13620,497,17858,2787,9449,511,12751,1116,4331,503,5950,242,2006,656,2906,25809,84392,4537,114744
11502,218,750,83,1054,128,680,56,866,162,863,59,1088,325,1015,74,1411,446,1464,110,2017,383,1226,96,1701,314,1036,80,1426,123,501,56,682,22,187,26,237,2132,7715,639,10478,256,616,77,955,188,548,44,780,212,845,59,1108,536,986,84,1604,642,1363,100,2106,412,1217,103,1733,373,958,94,1426,123,516,60,696,22,326,29,374,2770,7368,655,10787,481,1366,163,2004,322,1228,96,1642,373,1707,120,2198,863,2001,154,3013,1086,2824,216,4125,801,2444,197,3437,690,1990,178,2856,245,1018,121,1380,46,511,54,608,4895,15083,1288,21273
11503,155,674,107,933,84,623,55,758,164,1016,85,1266,268,1088,110,1474,405,1441,172,2014,361,1197,153,1712,246,823,122,1184,78,308,48,434,8,96,17,118,1773,7257,859,9893,207,537,95,835,132,594,54,778,212,941,82,1244,498,991,114,1608,524,1329,159,2005,386,1132,126,1641,279,770,113,1164,93,273,46,406,10,103,15,136,2341,6674,806,9823,363,1206,200,1769,215,1212,113,1535,381,1958,169,2510,770,2077,223,3078,926,2764,324,4022,748,2327,281,3357,523,1594,234,2351,172,582,89,839,23,197,37,259,4115,13929,1668,19711
11504,218,1051,76,1341,141,812,39,993,208,1502,73,1783,484,2039,102,2630,489,1859,123,2473,227,1339,76,1647,157,843,64,1060,45,310,26,385,3,80,3,85,1972,9837,583,12395,281,926,56,1261,182,701,37,925,292,1535,84,1914,731,2056,96,2894,524,1773,100,2392,281,1291,71,1646,191,830,58,1081,40,331,32,409,8,118,13,143,2536,9566,553,12658,502,1970,131,2603,325,1514,78,1917,504,3038,156,3694,1222,4098,199,5517,1013,3637,219,4866,505,2635,151,3288,348,1670,126,2147,84,644,60,796,11,196,21,230,4512,19400,1138,25058
11601,649,3467,322,4438,572,3884,297,4748,1196,9112,662,10967,1531,8031,567,10123,1206,6459,507,8171,860,5876,431,7169,569,3832,347,4750,194,1764,225,2185,28,588,118,735,6798,43011,3476,53287,790,2983,274,4044,770,3258,249,4276,1445,9063,591,11102,1847,7332,470,9643,1392,6339,444,8174,1060,6147,442,7646,689,3992,403,5078,244,2204,315,2765,37,1065,164,1259,8272,42369,3350,53991,1440,6450,597,8481,1338,7139,545,9022,2640,18178,1260,22074,3380,15362,1035,19767,2595,12797,952,16342,1921,12027,878,14816,1254,7824,744,9823,440,3967,542,4951,68,1653,283,1998,15074,85387,6821,107280
11602,573,2523,177,3269,430,2253,256,2940,897,5114,675,6687,1585,6424,666,8671,1105,4464,420,5988,565,3207,235,4001,296,1845,155,2296,82,661,61,795,15,156,21,183,5535,26648,2654,34840,651,2208,144,3010,565,1973,104,2649,1149,5864,321,7335,1849,6289,356,8491,1243,4558,210,6008,619,3286,197,4095,336,1891,155,2387,87,730,74,892,7,260,34,299,6505,27071,1582,35157,1222,4737,321,6281,1001,4229,364,5589,2045,10982,993,14026,3428,12711,1023,17161,2349,9022,629,11998,1181,6492,432,8099,633,3742,307,4683,163,1393,129,1686,17,416,50,488,12041,53721,4243,70004
11603,487,3486,450,4425,411,3425,333,4171,771,6495,569,7836,870,5913,493,7280,765,5562,526,6850,538,4419,393,5354,325,2784,317,3423,101,1100,172,1372,8,283,38,334,4280,33471,3289,41045,647,3198,386,4235,595,3321,273,4188,1009,7130,650,8785,1127,5994,569,7695,964,5706,488,7155,648,4593,429,5666,360,3010,408,3785,117,1377,231,1728,16,671,64,755,5487,34998,3507,43988,1132,6689,834,8657,1007,6740,608,8361,1777,13626,1219,16626,2006,11904,1060,14970,1724,11266,1015,14007,1185,9014,826,11017,682,5796,723,7211,218,2478,398,3100,26,954,105,1084,9766,68469,6798,85030
11701,207,1072,109,1383,238,1512,164,1920,437,3613,391,4445,450,2838,260,3546,431,2303,226,2966,216,1796,180,2190,110,1247,146,1503,70,749,137,955,13,195,57,265,2170,15330,1672,19174,205,961,97,1270,310,1432,138,1874,496,3478,354,4334,604,2769,240,3610,492,2237,166,2894,287,1786,178,2241,177,1437,154,1776,79,883,137,1102,14,379,108,497,2669,15357,1567,19597,415,2030,206,2650,550,2947,302,3793,938,7090,749,8778,1049,5604,504,7157,924,4541,394,5856,497,3579,351,4430,288,2691,299,3273,149,1633,275,2053,29,573,163,765,4841,30688,3236,38768
11702,188,690,76,950,319,1436,181,1934,902,4648,604,6150,710,3562,411,4688,652,2686,348,3686,351,2002,231,2581,218,1292,155,1668,64,796,119,977,10,290,29,331,3411,17398,2160,22971,192,645,84,923,522,1526,199,2242,1270,4545,607,6421,1088,3373,395,4860,875,2441,248,3556,510,1924,188,2628,268,1320,130,1718,70,948,97,1120,10,472,50,528,4806,17186,2002,23988,377,1334,165,1874,843,2959,376,4178,2173,9189,1214,12567,1801,6936,812,9545,1524,5124,599,7248,863,3929,416,5212,482,2611,291,3384,132,1742,219,2091,21,754,76,856,8219,34579,4157,46956
11703,652,2637,564,3859,1991,9500,2058,13546,4834,26541,5027,36404,2830,14286,2587,19706,2047,8875,1770,12693,1440,6076,1245,8767,902,3753,816,5468,260,1643,434,2330,40,511,168,724,14998,73823,14664,103486,1034,3101,561,4691,2938,10861,1872,15670,5658,24504,4164,34325,2892,10810,1712,15415,2027,6388,1122,9535,1520,5263,969,7748,962,3415,654,5037,337,1781,452,2570,38,743,303,1087,17400,66870,11808,96080,1687,5743,1124,8552,4934,20359,3928,29215,10493,51044,9191,70726,5720,25101,4296,35119,4069,15264,2891,22226,2957,11345,2216,16513,1861,7172,1472,10501,591,3419,890,4901,80,1254,475,1811,32396,140694,26473,199572
11801,738,1602,274,2616,571,2302,367,3242,1810,8862,1535,12214,1821,7275,1042,10137,1745,5293,782,7819,1233,3945,544,5723,939,3343,536,4820,378,1782,357,2517,114,857,204,1179,9347,35272,5639,50253,945,1442,220,2612,761,2592,430,3783,2495,10145,1739,14381,2452,7032,1031,10514,2393,4915,763,8077,1511,4152,605,6263,1237,3663,594,5496,525,2194,520,3237,122,1461,406,1987,12436,37592,6306,56344,1687,3047,494,5228,1327,4899,799,7020,4307,19010,3276,26591,4269,14308,2064,20645,4141,10210,1542,15897,2738,8095,1153,11985,2174,7005,1131,10315,901,3974,873,5754,230,2322,612,3166,21786,72864,11946,106594
11802,1001,2766,356,4125,1461,5377,822,7660,1710,9958,1587,13259,1699,7498,1180,10384,1645,5793,889,8328,1009,4667,648,6326,667,3391,564,4625,293,2050,329,2670,63,912,156,1129,9552,42413,6534,58494,1087,2646,290,4021,1748,5010,567,7325,2221,10003,1094,13311,2387,7448,778,10611,2091,6001,579,8674,1169,5096,503,6772,858,3799,482,5138,347,2562,379,3294,139,1561,353,2053,12044,44135,5020,61195,2086,5415,642,8146,3210,10382,1386,14983,3924,19966,2678,26570,4084,14948,1956,20992,3733,11791,1471,17000,2181,9762,1152,13097,1525,7191,1051,9762,641,4613,711,5967,204,2475,506,3181,21597,86542,11549,119690
11901,717,4612,472,5805,708,4968,441,6119,1112,9680,924,11712,1285,8870,760,10913,1173,8440,744,10355,1002,7714,600,9316,629,5174,505,6302,303,2835,333,3463,62,1262,206,1525,6989,53554,4980,65520,970,4155,461,5594,885,4697,442,6024,1448,10099,862,12414,1796,9077,762,11633,1528,8700,708,10939,1099,7865,620,9584,796,5056,469,6323,362,3432,424,4218,100,2137,265,2505,8985,55228,5012,69222,1689,8768,938,11398,1592,9668,885,12142,2567,19779,1785,24127,3076,17951,1520,22547,2703,17139,1454,21292,2095,15581,1224,18900,1419,10232,971,12622,663,6262,758,7686,163,3402,468,4028,15975,108776,9995,134748
11902,542,3271,351,4167,529,4104,337,4965,1005,9825,937,11767,1045,8087,718,9853,930,6913,605,8448,600,5532,436,6558,351,3844,365,4555,175,2453,248,2875,43,909,122,1072,5221,44939,4111,54269,730,2844,305,3877,685,3611,323,4621,1168,9140,772,11080,1258,7357,631,9240,1138,6869,574,8585,701,5726,435,6860,452,3814,387,4654,225,2778,308,3312,61,1287,181,1529,6420,43439,3906,53763,1277,6116,650,8045,1212,7719,658,9584,2171,18968,1709,22854,2302,15439,1352,19093,2071,13783,1183,17034,1295,11259,868,13422,806,7657,751,9212,401,5232,554,6186,102,2194,297,2601,11636,88374,8017,108033
11903,731,2994,233,3962,733,4150,259,5137,979,8578,589,10146,1046,6312,387,7745,1213,6386,379,7978,961,5702,353,7016,765,3870,292,4921,317,2357,257,2929,72,966,133,1165,6812,41309,2881,51003,944,2681,212,3834,792,3537,233,4566,1258,8564,546,10372,1629,6524,385,8539,1623,6700,394,8722,1166,6268,361,7799,897,4122,347,5371,437,2844,308,3588,133,1817,291,2245,8888,43064,3075,55028,1675,5676,445,7797,1525,7687,487,9701,2238,17142,1139,20522,2677,12836,773,16276,2837,13087,775,16702,2127,11974,715,14809,1669,7992,631,10295,753,5202,570,6521,199,2788,425,3409,15696,84375,5957,106028
11904,495,2840,289,3620,560,4182,354,5100,1311,11402,1017,13727,1175,8037,670,9885,1070,6605,518,8193,649,5564,449,6665,525,4166,391,5080,256,2467,368,3087,58,1034,253,1338,6094,46296,4304,56698,621,2586,218,3421,739,3964,346,5050,1456,11077,976,13508,1619,7600,570,9788,1298,6753,508,8560,845,5981,452,7271,643,4374,416,5430,305,3015,443,3760,72,1509,455,2038,7600,46841,4385,58824,1114,5423,505,7044,1307,8146,697,10147,2767,22476,1991,27235,2791,15638,1244,19672,2368,13356,1025,16749,1490,11543,901,13935,1166,8541,806,10504,556,5479,813,6846,131,2542,707,3379,13693,93142,8686,115524
12001,394,1440,149,1983,355,2286,178,2819,853,6094,565,7516,1021,4899,407,6323,1023,3816,293,5133,701,3326,250,4272,556,2406,229,3196,200,1439,135,1776,35,639,65,735,5134,26336,2262,33738,470,1330,114,1912,480,2295,207,2977,1105,6285,562,7945,1544,4778,397,6720,1417,4174,340,5929,869,3729,308,4899,678,2698,251,3630,293,1741,193,2226,66,1079,132,1280,6926,28112,2491,37526,864,2765,260,3888,830,4579,380,5799,1957,12373,1130,15461,2565,9681,800,13042,2441,7991,627,11061,1573,7053,554,9170,1241,5107,475,6820,498,3183,323,3998,95,1720,202,2011,12061,54451,4750,71258
12002,247,586,90,922,289,1005,119,1415,628,3045,450,4123,986,3730,442,5152,904,2837,336,4083,602,1992,268,2858,411,1409,166,1985,105,596,84,783,10,219,33,261,4186,15412,1981,21583,267,591,69,928,358,1002,141,1504,865,3441,438,4740,1423,3754,441,5615,1312,2734,325,4372,773,2260,275,3302,544,1596,187,2324,140,728,92,959,18,400,47,466,5694,16513,2015,24220,512,1173,159,1851,650,2010,264,2918,1495,6482,881,8862,2404,7480,882,10765,2216,5576,663,8452,1370,4255,541,6166,958,3002,349,4305,246,1323,179,1745,31,621,80,726,9877,31928,3992,45798
12003,900,2855,289,4045,982,5620,617,7220,1885,13346,1338,16574,1591,8101,756,10447,1604,6869,634,9106,1094,5678,482,7247,633,3702,342,4674,257,2485,251,2994,61,1055,141,1261,8999,49721,4848,63569,981,2709,245,3936,1311,5083,511,6903,2275,12486,1215,15968,2294,7671,709,10675,2225,7181,594,10004,1418,6019,454,7886,797,4069,341,5215,348,3051,306,3706,83,1838,228,2150,11726,50106,4605,66447,1883,5566,532,7977,2296,10698,1129,14123,4162,25835,2551,32542,3887,15774,1467,21121,3830,14047,1231,19108,2505,11699,930,15141,1431,7780,682,9886,599,5540,554,6695,142,2894,372,3410,20728,99828,9451,130010
12101,1090,1951,148,3192,587,2416,179,3180,1187,7036,609,8836,1803,6659,489,8959,1851,4929,347,7135,1239,3797,272,5309,865,2780,234,3884,404,1462,126,1988,99,732,91,916,9129,31776,2495,43399,932,1678,139,2752,792,2431,213,3436,1565,7400,641,9607,2618,6563,496,9677,2571,4821,341,7736,1467,4221,312,6004,1030,3022,244,4300,470,1886,193,2545,120,1300,177,1598,11573,33322,2758,47652,2021,3631,287,5940,1383,4847,393,6623,2756,14438,1245,18445,4418,13225,991,18632,4423,9751,687,14866,2709,8022,584,11314,1898,5804,477,8185,873,3346,323,4538,213,2032,264,2514,20696,65094,5255,91054
12102,623,1737,110,2475,425,1735,94,2251,710,3780,247,4732,1416,4711,274,6402,1538,3785,208,5529,989,3218,171,4375,731,2162,144,3039,344,1161,107,1612,52,473,50,574,6818,22761,1400,30986,789,1603,105,2492,503,1466,93,2060,874,3977,219,5067,1975,4477,243,6692,1794,3899,225,5920,1049,3526,175,4752,928,2313,158,3405,405,1278,143,1824,70,791,102,958,8389,23321,1464,33171,1415,3340,213,4963,922,3202,189,4314,1582,7757,462,9800,3390,9183,519,13098,3330,7688,435,11445,2037,6738,343,9125,1655,4478,303,6439,746,2439,254,3439,124,1260,150,1532,15209,46078,2867,64158
12103,1436,3077,263,4772,766,2444,109,3318,753,3609,222,4589,1692,4991,249,6933,2721,5661,335,8717,1717,4607,236,6565,1473,3281,198,4945,809,2150,182,3144,192,1109,193,1500,11566,30925,1991,44480,1759,2572,204,4538,953,2252,144,3347,1007,3876,204,5086,2829,5119,278,8219,3677,5824,330,9839,2010,4766,232,7007,1682,3641,276,5598,927,2550,289,3765,219,1871,455,2543,15063,32461,2413,49936,3202,5644,467,9309,1719,4697,253,6664,1762,7486,431,9680,4521,10108,522,15148,6398,11491,665,18549,3725,9372,467,13568,3154,6920,475,10550,1733,4697,471,6905,412,2980,654,4039,26626,63387,4408,94421
12104,495,1073,135,1704,446,1474,232,2147,1352,6605,804,8762,1291,5742,613,7645,1326,3933,456,5718,1203,3210,403,4818,1044,2622,321,3987,451,1220,169,1845,76,539,100,709,7687,26414,3230,37331,587,985,117,1685,604,1605,208,2412,1873,7434,828,10130,2064,5666,607,8334,2083,4080,462,6625,1515,3683,438,5632,1343,3168,378,4893,534,1593,231,2356,106,1006,225,1341,10709,29218,3490,43418,1082,2056,255,3393,1048,3076,434,4564,3225,14040,1632,18895,3352,11410,1215,15981,3410,8018,918,12343,2720,6896,837,10449,2390,5790,700,8880,989,2807,395,4197,186,1544,326,2052,18397,55635,6717,80751
12201,300,649,67,1013,174,709,87,970,468,2352,265,3089,695,2534,236,3463,855,1921,196,2973,586,1421,156,2166,451,1088,114,1656,157,566,77,801,30,250,58,338,3717,11485,1256,16460,362,572,64,995,229,697,75,1001,606,2568,265,3433,976,2355,230,3569,1148,1752,165,3062,625,1497,149,2270,445,1149,134,1737,197,637,100,935,41,394,121,557,4629,11623,1306,17552,659,1219,136,2006,406,1406,161,1972,1077,4917,526,6522,1667,4896,468,7028,2002,3673,362,6038,1216,2922,302,4439,904,2238,252,3389,351,1201,177,1732,70,638,175,892,8345,23101,2565,34011
