SA3_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
10703,3,0,0,0,3062,3063,66,7,0,3,2665,2738,1828,87,77,4,2770,4769,3360,229,341,22,1336,5291,3766,299,690,41,1008,5794,4083,227,795,108,533,5750,3426,158,545,247,193,4565,1762,48,157,291,68,2318,472,8,23,252,24,785,18764,1063,2638,957,11649,35073,7,0,0,3,2887,2908,148,11,0,0,2431,2592,2374,165,136,3,2422,5091,3582,312,554,30,1190,5663,3957,374,1025,116,795,6265,4121,276,1114,335,363,6208,3091,135,678,742,152,4794,1293,28,253,1120,48,2747,243,6,56,959,28,1294,18809,1314,3816,3308,10314,37556,12,0,0,3,5948,5967,219,15,0,3,5091,5330,4205,251,212,9,5191,9860,6940,545,892,46,2525,10955,7718,672,1713,159,1801,12063,8198,508,1913,439,899,11957,6515,289,1224,984,347,9358,3053,78,416,1410,116,5071,715,14,88,1205,50,2076,37575,2377,6455,4261,21965,72628
10704,13,0,0,0,4192,4207,113,6,7,5,5633,5762,2714,84,103,10,5840,8749,5042,312,437,9,2354,8153,4962,393,1016,64,1752,8194,4627,343,1079,125,1062,7244,3898,201,718,248,407,5472,2271,76,280,423,160,3211,713,14,48,394,46,1222,24360,1425,3696,1285,21443,52223,4,0,0,0,3993,4003,241,14,13,3,4929,5198,3585,166,177,9,4441,8385,5304,387,655,59,1939,8343,4988,469,1382,158,1317,8315,4615,362,1592,441,746,7761,3561,182,1034,899,245,5917,1760,53,371,1632,92,3909,358,12,97,1565,58,2092,24423,1647,5316,4776,17760,53923,18,3,3,3,8187,8214,355,27,20,9,10558,10963,6296,250,282,21,10284,17133,10350,700,1094,71,4290,16496,9954,861,2401,220,3073,16507,9244,708,2674,569,1813,15003,7452,378,1758,1146,653,11395,4037,126,652,2060,253,7123,1073,24,151,1961,96,3312,48787,3076,9016,6059,39204,106148
10801,8,0,4,0,807,811,7,3,0,3,500,515,261,17,18,0,734,1034,665,59,93,4,506,1334,929,131,289,18,523,1892,1382,134,471,58,388,2434,1915,157,465,132,128,2799,1084,42,194,227,53,1608,318,8,40,205,9,580,6569,559,1577,650,3648,13007,0,0,0,0,727,727,30,3,3,0,498,530,387,62,20,4,655,1128,767,109,136,12,442,1464,1034,136,390,40,356,1955,1571,146,530,136,212,2594,1750,95,501,399,80,2823,849,26,170,657,31,1738,183,3,35,628,20,870,6561,576,1793,1875,3021,13831,8,3,4,0,1532,1541,39,3,3,5,995,1043,653,79,42,4,1393,2168,1437,172,232,13,951,2796,1959,271,676,60,881,3849,2945,275,1005,198,603,5026,3662,252,974,525,210,5619,1936,70,361,891,86,3339,501,17,77,836,25,1449,13135,1137,3371,2527,6672,26840
10802,0,0,3,0,1377,1376,39,0,0,0,1079,1119,546,51,23,0,1422,2051,1051,119,153,10,926,2252,1397,192,438,27,955,3013,2104,259,795,81,729,3962,2327,167,638,197,289,3611,1137,66,219,246,94,1767,288,7,32,249,32,607,8891,855,2303,814,6904,19763,3,0,0,3,1289,1291,54,9,5,3,904,975,729,100,56,7,1193,2079,1145,162,207,31,839,2385,1619,242,493,93,722,3166,2281,227,851,270,456,4089,2004,123,585,574,163,3456,803,41,180,735,48,1816,167,11,45,711,32,967,8808,927,2418,2422,5651,20220,3,0,3,3,2658,2669,96,13,4,3,1983,2101,1272,157,82,7,2610,4129,2196,281,352,35,1772,4633,3016,432,926,119,1681,6183,4385,488,1646,352,1187,8055,4332,287,1226,776,453,7067,1938,108,408,982,145,3580,450,14,81,959,66,1573,17702,1779,4723,3236,12555,39985
10803,0,0,0,0,4,4,0,0,0,0,9,9,6,0,0,0,19,27,14,0,0,0,16,37,23,0,6,0,3,28,20,0,7,0,0,29,6,0,0,0,3,7,8,0,0,3,0,18,3,0,0,0,0,3,84,0,19,6,56,165,0,0,0,0,4,4,0,0,0,0,9,9,5,0,0,0,10,20,19,0,4,0,13,36,13,0,0,0,8,25,19,0,0,4,0,27,8,0,0,5,3,19,12,0,0,0,0,12,0,0,0,7,0,7,81,0,8,18,57,163,0,0,0,0,12,12,0,0,0,0,18,18,14,0,3,0,29,47,37,0,6,0,32,71,31,0,6,0,10,51,41,0,8,4,3,58,17,0,4,6,3,30,21,0,0,4,0,26,3,0,0,8,0,10,167,7,23,23,110,327
10804,6,0,0,0,2253,2256,56,4,3,0,1487,1550,1065,77,56,5,1958,3152,2197,184,298,12,1178,3866,2768,292,645,47,1038,4786,3292,297,1004,97,619,5311,4075,224,865,247,280,5683,2335,75,346,396,103,3251,706,12,41,354,29,1145,16489,1157,3254,1153,8943,30999,0,0,0,0,2179,2177,96,8,0,0,1428,1541,1447,123,116,13,1783,3482,2430,295,445,25,1040,4239,3043,386,1015,109,818,5370,3552,319,1256,348,485,5964,3845,174,971,887,227,6099,1815,56,357,1422,101,3751,346,10,91,1337,48,1830,16577,1383,4253,4144,8100,34460,6,0,3,0,4432,4438,151,16,9,4,2914,3090,2508,203,166,14,3741,6634,4633,480,740,36,2214,8109,5813,675,1661,156,1856,10156,6844,622,2263,440,1097,11272,7916,395,1836,1131,508,11784,4144,133,701,1815,206,7001,1052,27,130,1694,79,2981,33071,2541,7512,5298,17043,65458
10805,0,0,0,0,1538,1538,52,3,0,0,1082,1137,651,56,21,0,1293,2029,1246,125,152,3,873,2404,1757,205,449,28,875,3320,2571,263,741,98,541,4217,2915,200,663,199,239,4220,1408,56,240,285,86,2077,383,12,42,225,25,687,10993,927,2308,847,6554,21623,0,0,0,0,1501,1499,89,16,3,0,1021,1136,878,79,60,3,1238,2265,1414,184,265,24,813,2697,2015,252,681,93,635,3672,2752,234,815,320,371,4489,2629,134,665,625,163,4215,1025,31,188,925,63,2238,172,9,54,798,25,1045,10969,939,2735,2798,5812,23254,3,0,0,0,3037,3042,143,20,3,0,2107,2269,1531,137,88,6,2534,4288,2656,313,416,31,1685,5102,3769,455,1130,120,1511,6992,5331,491,1556,422,910,8706,5549,339,1324,827,399,8435,2431,90,425,1218,145,4309,547,22,95,1022,47,1734,21964,1864,5041,3646,12368,44882
10901,7,0,0,0,1950,1959,55,4,0,0,1862,1923,1305,73,61,9,2164,3604,2046,148,220,8,1054,3476,2264,204,538,29,810,3845,2497,184,611,71,463,3821,2090,123,406,163,204,2980,1053,47,148,214,72,1534,307,0,41,222,28,594,11626,773,2018,715,8603,23741,9,0,0,0,1948,1961,126,11,0,6,1835,1974,1644,116,84,9,1919,3767,2258,219,320,22,969,3790,2368,231,726,74,662,4063,2495,223,816,223,336,4091,1882,101,542,489,122,3151,787,32,180,845,86,1929,146,6,31,779,36,997,11710,933,2714,2445,7908,25715,21,0,3,0,3895,3914,183,12,3,5,3694,3899,2945,183,145,14,4083,7373,4302,365,541,33,2022,7268,4629,438,1266,98,1477,7906,4994,407,1429,298,795,7915,3975,226,950,656,324,6131,1843,77,327,1056,159,3466,453,7,72,1000,61,1587,23338,1708,4735,3158,16515,49454
10902,4,0,0,0,395,399,13,0,0,0,312,323,211,4,11,0,401,622,387,21,39,0,221,664,505,57,122,3,233,928,648,67,134,22,127,999,541,40,111,36,59,772,278,12,39,44,26,408,50,0,3,36,5,91,2635,198,454,146,1775,5211,0,0,0,0,334,339,21,3,0,0,281,310,285,11,8,0,334,644,429,30,44,3,165,678,527,37,126,22,141,859,632,37,106,55,89,917,458,29,63,132,15,696,212,3,12,156,8,392,33,0,6,113,3,153,2598,148,371,478,1383,4982,3,0,0,0,726,734,37,3,0,0,588,629,499,13,16,0,739,1260,817,50,80,3,385,1343,1027,97,247,26,380,1779,1277,109,238,81,220,1919,998,67,170,162,73,1476,489,15,58,206,37,796,77,0,12,143,7,245,5230,354,823,628,3156,10189
10903,0,0,0,0,1153,1157,28,0,0,0,914,939,628,32,20,0,1142,1822,1204,102,116,5,629,2062,1474,140,284,22,574,2496,2034,160,551,77,443,3266,2171,155,427,177,221,3158,1168,39,171,250,80,1706,301,5,20,213,32,580,9011,635,1600,748,5201,17187,0,0,0,0,1096,1096,44,4,0,0,785,842,833,65,25,6,1014,1948,1299,125,217,13,504,2167,1669,166,412,43,376,2661,2179,146,493,192,212,3224,1996,88,344,459,78,2965,887,32,106,745,43,1821,147,4,23,610,11,799,9055,637,1635,2073,4132,17526,0,0,0,0,2252,2251,73,8,0,0,1700,1785,1464,92,52,9,2156,3779,2497,229,336,19,1135,4229,3141,307,695,65,955,5157,4211,304,1051,264,655,6487,4170,241,770,640,301,6122,2053,70,275,994,127,3525,450,8,44,824,50,1373,18065,1266,3235,2819,9329,34709
11001,9,0,0,0,1431,1442,41,0,4,3,1479,1526,732,42,28,3,1190,1992,1065,88,112,7,603,1870,1412,108,282,10,495,2308,1511,100,327,50,349,2325,1327,69,242,116,162,1914,657,18,62,124,46,909,159,3,17,98,10,288,6913,427,1066,396,5766,14568,3,0,0,0,1520,1529,83,3,0,3,1472,1564,913,63,53,3,1072,2105,1197,118,148,13,588,2065,1509,124,369,41,431,2471,1514,133,390,133,271,2441,1140,60,272,331,106,1906,476,15,108,508,47,1144,84,3,28,408,18,538,6919,514,1365,1442,5523,15763,9,4,0,0,2954,2965,128,8,4,4,2952,3094,1644,107,75,3,2266,4098,2263,200,262,20,1187,3940,2925,229,650,51,927,4779,3024,226,710,179,620,4759,2462,124,509,444,268,3815,1128,34,168,629,89,2059,246,7,43,502,25,825,13830,943,2431,1845,11289,30334
11002,3,0,0,0,1184,1188,27,4,4,0,835,869,535,48,19,3,1112,1720,991,84,126,7,678,1893,1351,121,300,12,578,2357,1701,167,516,73,438,2904,1787,122,385,156,225,2674,938,59,127,210,96,1430,197,10,13,116,16,351,7528,621,1493,590,5154,15389,3,0,0,0,1000,1002,59,8,5,0,829,902,643,72,57,8,952,1733,1151,110,183,29,610,2086,1461,160,372,59,419,2472,1779,168,487,181,269,2890,1630,87,373,432,106,2628,659,19,109,654,69,1511,87,5,20,553,34,699,7479,638,1604,1909,4291,15923,10,0,0,0,2182,2188,93,10,7,3,1662,1774,1175,124,82,10,2066,3454,2139,199,308,36,1289,3979,2810,280,674,71,999,4834,3485,334,1000,262,714,5792,3417,213,762,590,329,5299,1602,77,230,863,167,2941,289,11,28,669,52,1050,15011,1256,3102,2504,9447,31309
11003,5,0,0,0,793,798,31,3,0,0,660,690,494,34,21,5,906,1458,887,66,65,3,500,1528,975,99,182,19,521,1796,1085,87,257,34,307,1765,841,65,183,82,106,1274,392,18,45,119,54,613,66,4,6,56,7,140,4773,371,746,321,3854,10067,0,0,0,0,686,687,46,6,0,0,638,697,654,49,28,10,895,1642,924,65,74,10,491,1563,1036,101,150,31,384,1702,1037,76,224,78,168,1589,663,53,147,247,53,1166,270,13,39,340,26,687,49,0,14,200,7,268,4681,359,677,923,3350,9989,5,0,0,0,1474,1481,73,13,0,0,1296,1385,1146,90,46,12,1809,3103,1820,129,143,16,993,3089,2011,194,329,56,907,3495,2118,161,477,114,473,3351,1503,113,324,335,160,2438,658,23,77,457,84,1300,117,4,18,257,18,406,9452,725,1424,1243,7204,20053
11004,7,0,3,0,2550,2566,92,12,3,0,2040,2149,1624,109,77,6,2855,4676,2637,237,276,14,1356,4513,2879,324,607,39,1128,4979,3254,296,806,100,700,5166,2817,179,609,227,298,4123,1580,46,201,325,124,2276,372,8,30,250,33,690,15267,1209,2611,953,11084,31130,4,0,0,0,2380,2383,159,18,7,0,1927,2113,2072,189,115,20,2487,4886,2749,294,381,42,1280,4743,3099,397,810,130,878,5314,3314,302,986,313,449,5370,2568,128,628,838,145,4300,1175,42,197,1223,78,2712,193,8,46,986,45,1274,15335,1370,3165,3557,9670,33101,14,0,3,3,4926,4953,252,27,10,0,3969,4257,3694,292,192,32,5348,9564,5385,533,656,57,2633,9258,5978,722,1419,164,2012,10287,6570,603,1792,413,1150,10530,5383,304,1233,1058,442,8426,2761,85,394,1547,203,4985,563,13,84,1231,80,1969,30606,2579,5777,4508,20762,64232
11101,5,0,3,3,3864,3881,66,7,3,3,3344,3426,2292,102,93,8,4006,6490,4296,284,450,12,1973,7013,4804,424,1014,48,1624,7903,5147,318,1172,143,856,7638,4621,196,779,320,302,6222,2471,72,274,470,94,3388,674,13,51,443,22,1201,24377,1417,3838,1448,16084,47159,0,3,0,0,3541,3545,144,15,9,0,3074,3238,2975,179,170,14,3381,6716,4582,433,688,38,1795,7535,5067,516,1369,163,1242,8352,5184,378,1572,466,588,8193,4272,204,1143,1111,234,6968,1870,56,443,1787,98,4254,366,9,84,1566,59,2076,24463,1791,5480,5148,14009,50890,4,6,9,3,7406,7423,212,22,8,3,6414,6660,5267,275,263,18,7382,13203,8876,716,1137,50,3770,14552,9864,943,2376,206,2866,16259,10332,695,2744,611,1450,15826,8900,404,1927,1433,535,13193,4341,133,720,2256,192,7646,1035,24,139,2008,74,3279,48836,3206,9320,6587,30095,98050
11102,5,0,0,0,2405,2411,63,0,0,0,2073,2146,1608,65,57,3,2327,4050,2447,189,291,8,1287,4222,2799,235,619,28,990,4664,3212,237,746,100,556,4853,3177,137,559,227,204,4302,1597,50,210,296,75,2227,467,16,44,323,18,873,15371,940,2527,979,9928,29752,8,3,0,0,2250,2259,159,10,4,0,1848,2018,2009,137,122,8,1971,4245,2656,277,453,36,1134,4555,2936,318,805,107,715,4886,3315,221,1026,277,345,5191,2852,124,713,704,173,4559,1202,38,254,1031,80,2604,268,3,48,1107,35,1455,15407,1128,3429,3268,8542,31778,15,3,0,0,4654,4668,225,15,4,0,3916,4166,3611,201,173,9,4300,8300,5096,474,742,47,2419,8775,5735,548,1426,139,1700,9546,6530,463,1772,378,904,10044,6022,260,1272,929,375,8862,2803,88,467,1327,153,4831,738,22,98,1425,52,2330,30774,2069,5955,4256,18472,61527
11103,11,0,5,0,4748,4769,142,20,8,0,6890,7056,3610,194,171,14,8618,12601,5683,455,625,34,3555,10343,5525,553,1348,83,2750,10264,5500,468,1620,195,1645,9429,4480,244,1157,359,606,6847,2385,78,409,522,245,3639,746,11,69,555,57,1443,28074,2022,5406,1768,29121,66391,8,0,3,0,4554,4562,267,23,4,5,6715,7017,4486,249,270,23,7210,12235,6009,539,992,75,3045,10656,5675,669,1881,232,2037,10498,5342,490,2271,594,1150,9840,4023,201,1489,1219,438,7377,1833,44,547,2043,190,4663,443,21,133,2168,104,2874,28086,2238,7591,6365,25442,69722,18,0,7,4,9303,9330,405,40,12,5,13607,14072,8095,444,440,35,15825,24838,11690,991,1617,111,6597,21005,11204,1224,3228,323,4785,20756,10842,956,3892,794,2795,19270,8504,451,2647,1578,1045,14221,4217,121,953,2570,437,8303,1190,31,204,2722,165,4317,56161,4257,12994,8133,54570,136118
11201,0,3,0,0,2225,2231,25,0,3,3,1432,1457,868,51,47,6,2551,3522,2133,179,275,9,1893,4496,2718,256,723,36,1575,5307,3431,303,1215,125,1070,6140,3117,210,911,190,408,4835,1518,48,232,312,105,2207,530,15,57,317,44,961,14328,1072,3465,989,11301,31161,4,0,0,0,2038,2043,67,9,4,7,1403,1489,1217,69,89,3,2456,3838,2492,267,488,28,1843,5117,2908,375,1130,111,1448,5969,3543,321,1569,280,884,6587,2640,170,1037,662,226,4740,1185,30,312,1098,76,2706,261,13,94,1215,47,1624,14314,1250,4733,3403,10419,34113,8,3,0,0,4266,4278,92,9,3,9,2839,2947,2085,123,137,9,5006,7353,4621,448,770,37,3736,9609,5624,635,1854,143,3024,11284,6967,624,2780,400,1952,12726,5763,380,1953,851,636,9579,2704,80,544,1401,183,4910,787,23,151,1532,91,2584,28643,2329,8199,4392,21722,65274
11202,3,0,0,0,2284,2283,69,4,4,3,1809,1883,957,67,46,7,2111,3192,1783,142,238,5,1532,3709,2313,248,634,29,1520,4753,2929,320,1067,103,1088,5503,2491,197,666,179,378,3916,1269,61,218,216,117,1881,356,6,31,228,31,653,12166,1057,2903,773,10879,27778,10,0,0,0,2220,2225,113,18,6,0,1691,1827,1298,142,82,5,1915,3443,2006,258,383,21,1510,4182,2505,293,915,126,1187,5031,2966,304,1195,314,643,5431,2160,134,750,565,234,3838,970,38,218,900,91,2222,159,7,69,934,56,1221,12181,1193,3621,2872,9545,29417,9,0,0,0,4504,4510,182,23,3,5,3499,3710,2252,212,129,13,4027,6631,3784,401,623,30,3047,7888,4818,547,1553,158,2706,9788,5892,629,2265,416,1739,10930,4646,328,1423,746,615,7755,2236,106,440,1117,210,4104,518,15,96,1165,86,1878,24350,2250,6525,3647,20420,57199
11203,12,3,0,0,2510,2526,36,4,0,0,2013,2059,1255,68,61,5,2582,3964,2700,190,278,7,1680,4859,3019,316,783,34,1452,5615,3653,335,1220,127,1041,6374,3896,249,1049,300,406,5898,2342,101,422,453,171,3491,767,26,104,513,41,1453,17669,1299,3923,1437,11912,36237,9,3,0,0,2447,2466,85,13,3,3,1767,1876,1747,113,106,4,2278,4258,2943,328,514,34,1588,5406,3351,418,1169,144,1216,6302,3882,421,1682,447,782,7212,3502,190,1230,931,274,6129,1792,65,486,1579,122,4040,390,18,137,1532,58,2132,17703,1567,5329,4672,10534,39810,23,3,0,3,4963,4990,120,21,3,0,3785,3929,3003,182,166,11,4860,8219,5644,518,796,40,3270,10268,6374,738,1955,182,2673,11917,7535,753,2903,572,1820,13583,7391,441,2276,1229,686,12026,4130,168,903,2036,292,7535,1153,39,241,2045,101,3581,35375,2859,9252,6111,22446,76052
11301,3,3,0,3,1675,1685,47,6,0,3,1353,1415,1109,55,36,4,1752,2963,1722,115,149,4,837,2815,2078,173,304,28,614,3201,2057,157,400,75,418,3114,1526,101,207,114,175,2117,916,36,96,209,73,1329,250,7,9,147,20,434,9712,656,1204,583,6913,19071,4,0,0,0,1561,1563,105,10,3,0,1174,1287,1351,82,60,13,1455,2964,1793,140,190,32,665,2819,2130,183,345,69,418,3142,1974,160,371,197,219,2924,1402,63,227,415,71,2176,639,16,77,705,38,1472,128,6,15,617,16,782,9524,656,1287,2050,5616,19131,4,3,0,3,3230,3245,149,12,3,3,2529,2703,2464,136,98,15,3204,5925,3513,256,340,32,1493,5639,4210,357,652,97,1029,6342,4029,320,771,273,641,6041,2928,167,426,532,247,4295,1550,50,172,911,112,2805,375,10,20,768,36,1216,19232,1319,2483,2630,12528,38201
11302,0,0,0,0,396,396,7,0,0,0,329,340,247,13,9,0,475,746,449,29,46,0,311,833,550,59,138,6,262,1016,688,53,160,20,154,1076,592,42,132,59,74,906,336,7,33,83,34,503,86,0,6,50,10,159,2961,200,540,224,2052,5976,0,0,0,0,377,374,26,6,0,0,293,319,320,22,11,0,343,698,461,48,66,3,216,796,585,52,120,22,142,925,731,43,168,54,93,1093,548,33,111,152,37,871,236,9,27,207,9,483,37,0,6,220,7,276,2944,208,513,665,1516,5848,0,0,0,0,775,778,30,6,0,0,627,658,564,26,22,3,822,1442,915,78,114,3,528,1629,1135,113,258,29,404,1941,1419,96,330,70,250,2175,1142,76,243,209,109,1780,572,19,64,296,42,992,121,3,15,277,14,430,5901,411,1047,889,3569,11823
11303,7,0,5,0,3192,3205,118,7,10,3,3049,3189,2134,102,68,0,3493,5798,3294,215,315,12,1631,5466,3621,333,651,41,1099,5742,3825,302,831,106,691,5764,3152,167,583,199,320,4419,1656,62,201,306,125,2345,454,19,31,299,37,833,18260,1204,2691,969,13632,36761,6,0,0,0,2914,2921,182,21,3,0,3001,3214,2489,187,114,13,3020,5822,3395,292,450,40,1270,5443,3605,387,874,129,866,5862,3757,279,1015,327,466,5852,2805,147,622,792,187,4551,1337,38,210,1243,98,2921,209,6,59,1134,64,1475,17791,1358,3346,3678,11885,38059,17,0,9,3,6107,6126,308,25,15,3,6051,6400,4626,290,183,15,6508,11617,6691,504,765,48,2907,10913,7230,723,1525,168,1961,11608,7587,586,1848,439,1162,11615,5951,313,1207,989,500,8970,2989,101,407,1548,224,5269,661,22,91,1435,97,2309,36056,2566,6041,4647,25519,74820
11401,10,0,5,0,2685,2701,99,3,3,0,2361,2471,1478,93,73,4,3046,4696,2615,274,369,5,1744,5001,3252,330,811,50,1484,5930,4505,405,1289,150,1014,7362,5246,314,1066,397,397,7423,2757,111,374,562,143,3946,697,25,65,474,41,1302,20657,1546,4060,1655,12911,40827,5,0,3,0,2589,2594,164,14,3,0,1969,2152,1878,172,130,18,2412,4605,2763,349,530,38,1390,5073,3510,398,1164,165,1114,6356,4965,379,1462,423,727,7953,4727,248,1128,1107,313,7523,2062,46,419,1623,98,4257,413,4,103,1291,43,1852,20480,1618,4943,4674,10658,42374,10,0,11,3,5269,5297,266,14,5,0,4326,4618,3358,262,202,22,5462,9300,5371,622,898,48,3132,10069,6762,727,1977,216,2604,12278,9468,787,2743,575,1735,15320,9974,565,2194,1504,716,14951,4821,159,798,2187,241,8202,1105,32,174,1765,88,3158,41138,3160,9005,6328,23570,83202
11402,0,0,0,0,1441,1442,44,0,0,0,947,988,798,19,32,0,1115,1969,1492,99,129,6,651,2377,1931,146,350,24,573,3024,2083,123,437,44,401,3100,2445,105,401,143,233,3312,1390,45,147,173,100,1849,330,8,22,157,14,541,10511,552,1516,543,5483,18610,0,0,0,0,1583,1580,80,11,0,0,808,901,979,52,38,0,927,1996,1713,150,262,9,556,2691,2130,190,576,64,481,3438,2205,161,689,157,339,3553,2309,92,632,534,223,3796,953,21,222,715,101,2015,157,5,47,638,39,889,10526,683,2473,2120,5059,20867,0,0,0,0,3025,3029,121,11,0,0,1757,1892,1783,77,68,3,2044,3966,3210,251,387,13,1208,5066,4056,338,923,93,1056,6469,4288,284,1131,206,741,6652,4754,201,1034,674,460,7106,2344,65,371,886,199,3868,491,18,72,797,61,1430,21044,1233,3996,2665,10538,39475
11501,16,0,0,0,5289,5298,58,3,0,3,4700,4764,2799,48,75,0,4172,7098,7974,184,257,19,1254,9684,8477,227,594,52,634,9987,7452,187,577,98,310,8617,5379,132,367,193,117,6179,2249,41,106,288,67,2748,637,14,25,325,21,1015,35042,834,1997,969,16559,55394,13,0,0,3,4926,4944,116,0,3,0,4184,4309,3979,104,147,4,3226,7460,8985,318,511,41,1036,10895,8721,367,1012,128,610,10842,7221,262,1054,361,344,9239,4608,123,702,966,173,6567,1597,33,237,1259,83,3202,328,10,79,1397,75,1893,35575,1211,3740,4163,14661,59352,32,0,0,3,10210,10243,176,7,3,0,8880,9071,6781,154,221,4,7398,14564,16958,504,768,57,2289,20580,17202,591,1614,174,1243,20833,14673,447,1624,461,652,17858,9980,250,1069,1157,288,12751,3848,69,341,1544,146,5950,970,21,104,1717,96,2906,70619,2053,5740,5126,31216,114744
