SA3_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
10304,11982,6304,6540,6800,7046,6554,5009,2950,1203,54386,23,16,7,6,14,7,11,5,3,94,275,538,421,338,353,319,193,110,53,2595,10,17,17,14,21,20,20,3,0,115,3,25,23,26,23,19,26,0,0,145,0,0,0,3,0,3,0,0,0,14,3,4,9,7,5,5,3,0,0,34,0,0,5,0,0,3,0,0,0,14,0,0,0,0,3,3,0,0,0,5,0,20,7,0,5,5,3,0,0,40,0,0,0,0,0,0,0,0,0,0,291,597,480,385,415,375,248,118,55,2963,314,617,483,393,426,383,252,125,57,3058,12298,6923,7019,7195,7470,6939,5268,3068,1259,57437
10401,8002,4596,3852,4847,6267,7640,6837,3745,1540,47321,10,20,12,17,14,7,21,10,0,106,229,341,265,196,301,453,499,199,68,2557,5,4,21,6,24,124,324,101,15,626,66,62,100,82,91,150,114,39,9,719,7,0,3,4,13,24,30,6,0,85,8,3,11,6,3,5,10,0,0,38,3,0,4,0,4,7,11,5,0,35,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,23,33,3,0,70,0,0,0,0,0,3,0,0,0,3,316,417,401,307,436,800,1020,366,93,4151,322,439,404,322,455,813,1040,374,93,4261,8330,5031,4256,5168,6723,8450,7878,4113,1634,51575
10402,15197,8501,8053,9075,10874,12147,9465,5455,2316,81073,24,18,22,21,14,17,11,18,7,155,389,525,496,381,498,686,737,336,119,4163,35,30,58,37,41,175,444,175,20,1006,75,82,108,75,89,173,162,33,7,808,3,5,6,3,12,29,65,20,6,152,6,3,19,10,13,19,16,10,0,89,4,0,3,6,8,8,58,5,3,106,0,5,3,3,3,0,0,0,0,23,7,4,5,3,3,21,47,27,3,120,0,0,0,0,0,3,0,0,0,4,513,657,696,516,664,1115,1535,620,152,6473,538,672,720,536,678,1130,1545,635,164,6621,15734,9175,8776,9613,11553,13275,11012,6087,2480,87697
10501,4866,2189,2826,2462,3087,2977,2213,1225,408,22261,21,12,16,18,15,17,7,3,3,116,107,228,281,177,286,340,307,104,24,1864,15,8,16,13,33,108,186,60,4,433,15,13,18,16,57,51,60,8,0,236,3,3,3,12,10,32,86,14,0,154,3,4,0,15,11,20,26,0,0,84,0,0,0,3,3,14,12,0,0,31,0,0,0,0,3,0,0,0,0,3,4,3,9,5,7,4,3,0,0,37,0,0,0,0,0,0,0,0,0,0,141,261,325,243,405,567,687,184,34,2841,165,269,342,257,420,581,693,191,35,2960,5028,2464,3172,2719,3506,3561,2906,1415,447,25218
10502,3262,1964,2203,1999,2471,2780,2107,1224,578,18589,15,14,10,8,4,7,7,10,0,79,98,209,193,126,189,207,175,52,16,1276,4,16,23,15,41,89,104,15,3,311,4,15,16,13,17,18,18,0,0,102,6,21,42,34,51,56,67,8,4,285,3,0,0,7,3,0,30,0,0,43,0,0,0,0,8,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,3,0,21,0,0,0,0,0,0,0,0,0,0,116,270,277,185,310,388,414,86,26,2063,128,280,291,192,312,398,420,89,26,2140,3398,2246,2491,2192,2783,3170,2529,1321,601,20726
10503,13674,7435,7868,7371,8274,8396,6513,3854,1564,64950,29,18,14,10,12,23,21,20,4,149,440,607,550,423,467,530,398,247,89,3759,22,21,44,46,51,106,160,43,0,488,51,26,57,30,40,70,52,5,3,330,6,5,11,5,11,23,50,7,0,119,0,0,3,4,4,10,13,0,0,46,0,0,0,4,8,7,24,3,0,40,0,0,5,4,0,3,0,0,0,14,0,12,3,4,9,11,5,4,0,45,0,0,0,0,0,0,0,0,0,0,519,673,670,519,586,755,709,318,94,4849,546,690,689,528,605,782,724,336,102,4994,14218,8125,8557,7896,8882,9180,7240,4185,1661,69941
10601,17422,10314,10203,10450,11096,10654,7799,3778,1499,83215,33,30,21,21,17,18,14,3,3,156,404,599,572,385,432,405,305,146,71,3327,14,32,19,10,17,15,19,7,0,134,6,88,73,39,69,55,47,3,0,393,0,11,6,3,10,14,12,0,0,52,3,9,13,3,7,5,8,0,0,50,0,5,0,0,0,11,11,0,0,25,0,7,12,3,0,3,0,0,0,19,0,7,5,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,426,757,698,444,541,507,403,163,71,4019,458,789,718,470,558,526,419,169,78,4172,17875,11102,10922,10916,11655,11184,8217,3950,1577,87391
10602,15828,8779,9634,9384,9107,8006,5809,2966,1192,70705,12,7,6,9,8,11,6,3,3,66,272,474,375,236,227,212,179,123,66,2166,3,3,10,4,11,6,7,0,0,51,11,15,18,20,28,25,14,0,3,131,0,0,0,0,0,3,3,3,0,18,0,0,3,3,3,3,4,0,0,20,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,293,499,408,262,268,256,215,122,66,2405,310,507,420,270,279,263,221,133,72,2468,16134,9294,10053,9659,9386,8268,6030,3097,1258,73174
10603,12213,7220,6104,7413,8925,9334,9168,4813,1742,66933,10,24,13,11,11,15,11,15,0,114,276,388,415,287,339,491,431,228,64,2916,6,7,30,14,19,66,121,39,7,317,8,30,49,31,50,42,40,7,3,259,0,7,6,3,8,20,22,3,0,71,4,4,7,4,3,3,13,0,0,46,0,0,3,3,6,24,5,3,0,41,0,7,3,3,0,3,0,0,0,14,9,3,12,23,13,20,12,12,0,109,0,0,0,0,0,0,0,0,0,0,314,451,525,359,447,677,638,293,73,3783,324,473,542,377,452,689,649,314,78,3898,12540,7691,6642,7793,9379,10021,9818,5123,1824,70829
10604,6384,3172,3724,3719,3931,3394,2477,1375,525,28702,9,7,4,5,4,13,3,5,0,52,113,182,236,135,140,220,104,37,20,1192,0,7,3,3,5,9,13,3,0,40,10,10,16,11,21,23,10,5,0,101,0,0,3,3,0,4,4,3,0,15,0,3,5,3,0,3,4,0,0,17,0,3,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,121,199,266,158,170,257,136,52,20,1384,129,211,275,160,171,268,139,59,24,1443,6511,3389,3999,3880,4102,3657,2612,1436,554,30139
10701,14049,8946,8477,8990,9611,8825,6919,4639,1841,72296,9,16,16,12,13,12,13,14,4,110,273,335,353,230,193,199,126,96,52,1859,0,10,6,4,3,11,6,6,3,42,4,3,12,6,6,15,8,6,0,59,3,0,0,3,0,0,0,0,0,6,3,0,0,3,0,3,5,0,0,18,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,285,349,371,252,215,228,147,106,48,2009,298,364,390,263,229,238,163,122,55,2121,14350,9311,8863,9251,9839,9066,7083,4762,1899,74416
10702,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
10703,16800,10717,9296,10465,11545,11219,8707,4805,1968,85522,22,21,10,10,10,15,8,16,9,110,309,439,388,265,269,320,246,148,87,2463,6,11,29,13,22,10,19,9,3,115,7,8,11,8,10,12,14,10,0,90,0,0,3,0,0,3,3,0,0,16,0,0,7,3,0,5,0,0,0,27,0,0,0,0,0,3,12,0,0,16,0,0,3,0,0,0,0,0,0,7,4,3,4,4,9,18,4,3,0,43,0,0,0,0,0,0,0,0,0,0,323,470,445,295,309,374,301,169,86,2781,340,487,457,311,322,393,306,183,94,2895,17141,11205,9752,10780,11861,11613,9019,4984,2059,88415
10704,21590,18197,16089,15864,15787,14163,10557,6735,3116,122100,11,22,23,14,13,12,17,5,13,128,393,979,798,474,474,398,381,291,216,4413,9,24,52,17,22,31,27,5,3,192,9,28,36,20,23,36,16,10,0,176,0,3,5,10,9,9,8,0,0,52,3,4,8,11,11,9,11,0,0,56,0,0,3,3,5,10,3,8,0,36,0,7,3,4,0,3,0,0,0,10,3,29,27,17,19,9,5,4,0,110,0,0,0,0,0,0,0,0,0,0,417,1069,944,561,563,504,456,319,217,5040,430,1092,965,572,572,521,468,327,231,5172,22019,19284,17048,16441,16360,14680,11024,7057,3341,127274
10801,4298,2380,2006,2614,3592,4628,5117,3153,1378,29173,9,3,3,3,5,3,10,5,4,58,125,149,133,158,183,261,335,152,60,1559,8,3,8,17,15,70,114,47,3,282,6,17,9,10,17,30,12,3,3,103,0,0,0,0,3,11,21,11,4,48,0,0,3,0,10,9,0,0,0,19,0,0,0,0,0,7,17,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,8,3,4,0,32,0,0,0,0,0,0,0,0,0,0,137,169,163,182,228,394,508,220,71,2075,142,173,173,186,239,399,514,228,73,2127,4442,2554,2177,2795,3831,5027,5631,3384,1453,31298
10802,7922,4426,3822,4429,5819,7533,6550,3417,1509,45434,32,18,12,12,13,25,7,11,7,133,180,240,274,195,208,402,397,121,47,2074,15,11,20,13,29,96,170,56,10,411,24,38,30,36,64,68,42,8,0,311,0,0,0,0,0,16,33,3,0,52,0,0,5,11,3,9,0,0,0,31,3,0,5,0,6,3,21,0,0,36,0,0,0,0,0,3,0,0,0,7,3,0,0,4,10,13,14,3,0,48,0,0,0,0,0,0,0,0,0,0,220,292,334,257,316,611,680,196,60,2967,250,312,343,269,329,630,694,205,68,3103,8176,4730,4170,4701,6153,8167,7243,3619,1578,48536
10803,50,19,36,52,42,52,28,19,6,312,0,0,0,0,0,0,0,0,0,0,0,9,5,9,17,23,11,0,0,76,0,0,0,0,9,4,10,0,0,26,0,0,3,0,3,8,9,0,0,20,0,0,0,0,0,4,3,0,0,8,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,10,8,7,30,48,43,3,0,154,3,10,8,7,30,48,43,3,0,154,53,30,46,68,74,98,65,19,8,464
10804,12757,6988,6206,7721,9616,10437,10773,6619,2861,73983,17,27,9,5,15,15,23,13,0,128,280,410,441,308,433,529,639,330,123,3495,25,19,20,35,37,106,218,89,13,561,39,38,47,37,56,72,53,19,7,369,0,0,3,6,8,6,27,12,0,66,0,0,4,0,14,10,12,8,0,48,0,0,0,3,4,29,26,10,0,72,0,4,8,3,0,3,0,0,0,22,6,0,10,7,11,17,47,15,0,110,0,0,0,0,0,0,0,0,0,0,353,480,530,403,556,766,1021,472,147,4735,363,509,539,404,574,780,1044,493,151,4865,13122,7499,6752,8133,10187,11215,11817,7113,3010,78846
