SA3_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
11101,36,0,2469,65,81,9,0,83,0,155,0,4,4,0,14,0,14,0,0,0,0,0,0,0,65,88,14,0,100,0,169,0,0,0,0,0,3,4,2504,120,14,0,130,7,2641,996,11,0,3,15,0,1009,21,30,6,0,36,0,52,0,3,4,0,4,0,4,0,0,0,0,0,0,0,21,30,9,0,41,0,58,0,0,0,0,0,0,3,1016,43,9,3,55,3,1070,481,4,0,0,4,0,483,12,19,0,0,26,0,36,0,7,0,0,6,0,6,0,0,0,0,0,0,0,12,25,3,0,32,0,43,0,0,0,0,0,0,0,491,32,3,0,32,0,529,18369,322,3,3,332,24,18719,520,674,34,0,710,0,1230,16,42,23,0,64,0,73,3,7,0,0,7,0,13,537,724,57,0,776,0,1320,19,0,0,0,0,20,40,18927,1044,64,3,1106,42,20078
11102,15,0,1487,38,41,0,3,48,0,85,0,3,4,0,7,0,7,0,0,0,0,0,0,0,39,50,7,3,53,0,98,0,0,0,0,0,5,8,1509,64,7,3,73,6,1586,475,3,0,0,3,0,475,6,16,0,0,17,0,30,0,3,0,0,4,0,4,0,0,0,0,0,0,3,13,25,3,0,26,0,32,0,0,0,0,0,0,3,484,25,3,0,24,0,510,180,3,0,0,3,0,180,3,12,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,12,0,18,0,0,0,0,0,0,0,184,13,0,0,13,0,204,10839,164,0,5,167,12,11020,269,471,20,7,493,0,764,8,20,17,3,46,0,50,5,11,0,0,11,0,12,282,502,40,6,546,0,826,16,0,0,0,0,23,44,11139,661,40,15,713,36,11893
11103,60,6,2542,71,166,12,0,180,0,247,0,30,14,0,43,0,45,0,0,0,0,0,0,0,70,191,32,0,225,0,291,4,0,0,0,0,0,7,2556,248,32,3,282,5,2838,908,22,0,0,22,0,931,30,77,9,0,86,0,116,0,8,4,0,12,0,17,0,0,0,0,0,0,0,34,83,17,0,102,0,128,0,0,0,0,0,0,3,940,102,17,0,117,0,1064,462,6,0,0,6,0,470,5,36,4,0,41,0,49,0,3,7,0,12,0,12,3,0,0,0,0,0,3,8,43,14,0,56,0,62,0,0,0,0,0,0,0,467,51,14,0,59,0,534,20460,513,3,4,530,24,21012,754,1887,100,8,1997,3,2750,12,249,157,0,405,0,419,6,20,3,0,18,0,28,782,2152,255,8,2415,3,3200,27,0,0,0,0,24,55,21266,2673,265,10,2945,50,24262
11201,17,7,1366,43,55,0,0,57,0,97,0,0,3,0,4,0,4,0,0,0,0,0,0,0,43,57,3,0,59,0,97,9,0,0,0,0,0,5,1391,73,3,0,77,4,1475,299,3,0,0,3,0,302,6,7,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,17,0,0,0,0,0,0,0,305,13,0,0,13,0,313,77,7,0,0,7,0,83,3,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,4,0,0,0,0,0,0,0,82,10,0,0,10,0,92,9339,200,0,0,202,25,9564,339,447,3,4,461,3,805,5,3,13,0,23,0,29,6,3,0,0,3,0,12,353,460,25,4,481,3,841,25,0,0,0,0,30,48,9714,657,25,4,685,55,10452
11202,19,4,1304,37,25,3,0,31,0,61,0,0,5,0,4,0,4,0,0,0,0,0,0,0,37,28,6,0,37,0,67,0,0,0,0,0,3,3,1312,47,6,6,51,11,1375,306,3,0,0,3,3,311,9,0,4,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,5,0,19,3,0,0,0,0,0,3,316,6,4,0,9,3,330,71,0,0,0,0,0,68,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,71,3,0,0,3,0,77,9000,132,4,0,134,29,9166,250,273,18,5,296,0,550,3,7,20,0,33,0,33,0,3,0,0,3,0,7,259,283,41,5,328,0,588,31,0,0,0,0,11,42,9285,413,45,6,466,37,9792
11203,22,4,1572,53,50,6,0,59,0,115,3,0,3,0,7,0,5,0,0,0,0,0,0,0,63,56,14,0,66,0,129,9,0,0,0,0,3,13,1613,78,14,0,93,7,1713,403,11,0,0,11,0,412,14,17,0,0,22,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,19,0,34,0,0,0,0,0,0,0,419,28,0,0,28,0,451,145,6,0,0,6,0,148,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,12,0,0,0,0,0,0,0,153,6,0,0,6,0,159,11421,204,3,14,217,14,11660,426,481,18,3,501,0,931,15,13,17,0,32,0,47,8,0,0,0,0,0,10,448,501,35,5,539,0,988,34,0,0,0,0,22,55,11902,699,40,16,759,42,12700
11301,27,0,837,19,137,6,0,143,0,165,0,14,13,5,26,0,26,0,0,0,0,0,0,3,24,151,22,4,170,0,193,0,0,0,0,0,0,0,835,172,22,6,198,0,1036,104,6,0,0,6,0,110,4,19,0,0,19,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,21,3,0,23,0,26,0,0,0,0,0,0,0,104,26,3,0,30,0,138,19,0,0,0,0,0,19,5,3,0,0,3,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,0,5,0,11,0,0,0,0,0,0,0,22,3,0,0,5,0,30,6290,214,3,0,219,20,6522,199,931,54,0,990,0,1189,4,98,74,8,187,0,189,0,11,0,13,33,0,34,210,1040,134,22,1203,0,1408,10,3,0,0,3,13,26,6510,1263,136,30,1424,24,7958
11302,5,0,250,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,253,4,0,0,4,0,256,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,41,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1943,30,0,0,30,3,1979,31,62,0,0,62,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,63,0,0,63,3,99,13,0,0,0,0,0,13,1990,91,0,0,91,5,2089
11303,7,0,1767,18,89,4,0,95,0,112,0,8,25,0,29,0,29,0,0,0,0,0,0,0,18,95,22,0,119,0,137,3,0,0,0,0,3,3,1782,98,22,0,130,3,1915,364,3,0,0,3,0,371,6,29,0,0,35,0,36,0,0,4,0,4,0,4,0,0,0,0,0,0,0,6,29,8,0,38,0,43,0,0,0,0,0,0,0,371,35,8,0,41,0,410,120,0,0,0,0,0,122,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,11,0,0,0,0,0,0,0,120,11,0,0,6,0,133,13736,123,0,0,123,25,13885,182,923,39,0,955,0,1137,8,81,116,0,189,0,201,7,8,0,0,10,0,17,194,1004,152,0,1161,3,1357,31,3,0,0,3,22,49,13957,1137,152,0,1291,48,15290
11401,16,3,1586,33,27,0,0,33,0,62,0,0,8,0,4,0,4,3,0,0,0,0,0,3,35,29,11,0,35,0,76,3,0,0,0,0,0,9,1605,51,11,0,60,3,1665,347,7,0,0,7,3,358,12,8,0,0,8,0,20,0,0,3,0,3,0,3,0,0,0,0,0,0,0,12,8,3,0,17,0,26,0,0,0,0,0,0,0,356,18,3,0,22,3,384,98,0,0,0,0,0,96,0,8,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,7,0,0,0,0,0,0,0,100,10,0,0,10,0,107,11752,165,0,9,169,39,11961,316,357,8,3,376,0,693,4,24,23,0,52,0,59,3,0,0,0,0,0,3,323,383,37,3,423,0,749,33,9,0,0,9,32,69,12109,561,37,9,603,64,12776
11402,19,3,890,15,30,0,0,31,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,0,0,34,0,54,0,0,0,0,0,0,0,888,48,0,0,54,3,945,198,4,0,0,4,0,203,3,8,3,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,0,11,0,0,0,0,0,0,0,207,10,3,0,12,0,216,63,3,0,0,3,0,68,0,4,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,6,0,0,0,0,0,0,0,63,7,3,0,13,0,78,6506,145,3,0,151,23,6676,218,283,11,0,299,0,519,5,19,3,0,26,0,34,0,4,0,4,3,0,9,231,307,12,4,328,0,553,11,0,0,0,0,18,28,6746,454,17,4,476,41,7258
11501,111,3,2685,181,1545,70,3,1624,0,1807,0,106,65,0,176,0,179,0,11,0,0,15,0,15,185,1670,138,3,1811,0,2000,0,0,0,0,0,0,0,2758,1775,144,3,1919,3,4681,1532,50,0,0,50,0,1589,106,1201,51,0,1250,0,1362,3,78,68,0,144,0,148,0,8,0,0,9,0,6,112,1283,120,0,1404,0,1519,0,0,0,0,0,0,4,1646,1335,124,0,1462,0,3112,713,25,0,0,25,0,737,44,646,34,3,676,0,724,0,57,37,0,96,0,98,0,9,0,0,9,0,7,52,710,69,3,781,0,834,0,0,0,0,0,0,0,759,743,66,3,811,0,1572,17762,840,13,4,863,12,18635,1520,12447,458,37,12938,11,14463,25,799,442,4,1246,0,1274,8,61,0,9,71,0,87,1553,13309,905,46,14254,11,15820,11,13,0,0,8,20,40,19329,14161,914,56,15126,41,34503
11502,30,3,717,26,129,0,0,133,0,162,3,4,3,0,8,0,9,0,0,0,0,0,0,0,29,138,8,0,144,0,172,0,0,0,0,0,0,0,719,163,4,3,172,3,888,358,15,0,0,15,0,377,16,81,0,0,78,0,99,0,0,5,0,5,0,10,0,0,0,0,0,0,0,14,81,4,0,87,0,103,0,0,0,0,0,0,0,371,98,4,0,101,0,475,155,3,0,0,3,0,155,6,50,0,0,52,0,55,0,0,9,0,9,0,9,0,0,0,0,0,0,0,3,50,10,0,58,0,62,0,0,0,0,0,0,0,158,59,10,0,66,0,217,4359,194,0,3,201,6,4560,233,832,18,8,853,4,1090,4,28,27,0,58,0,58,0,3,0,0,4,0,7,239,862,43,4,912,4,1157,8,3,0,0,3,0,14,4606,1058,43,11,1117,8,5728
11503,10,0,634,15,16,0,0,22,0,40,0,0,0,0,3,0,3,0,0,0,0,0,0,0,18,19,0,0,21,0,44,0,0,0,0,0,3,3,644,27,0,0,31,3,680,202,0,0,0,0,0,210,5,11,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,15,0,20,0,0,0,0,0,0,0,213,16,0,0,14,0,229,109,8,0,0,8,0,113,3,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,108,7,0,0,13,0,121,4490,97,0,0,97,12,4604,143,130,0,0,132,3,278,0,12,14,0,20,0,26,0,0,0,0,0,0,0,148,140,14,0,153,3,307,10,0,0,0,0,15,21,4649,244,14,0,252,26,4929
11504,25,0,852,37,287,6,3,292,0,330,0,12,10,0,23,0,23,0,3,0,0,3,0,3,37,297,16,4,318,0,350,0,0,0,0,0,0,0,861,324,16,4,345,0,1204,298,14,0,0,14,0,311,9,173,5,3,180,0,195,0,6,6,0,13,0,13,0,4,0,0,4,0,4,9,184,11,3,195,0,212,0,0,0,0,0,0,0,305,192,11,3,212,0,518,129,3,0,0,3,0,133,4,66,3,0,71,0,73,0,4,5,0,15,0,15,0,0,0,0,0,0,0,4,75,8,0,83,0,91,0,0,0,0,0,0,0,134,78,8,0,84,0,221,6178,245,0,3,251,3,6436,330,1900,46,12,1956,0,2288,6,76,38,0,119,0,122,0,15,0,0,15,0,15,338,1991,89,10,2092,0,2430,5,0,0,0,0,3,6,6522,2236,89,13,2339,4,8872
11601,75,0,1326,106,1369,66,7,1445,0,1548,3,134,110,0,246,0,250,0,17,0,3,16,0,16,111,1512,177,14,1706,0,1816,0,0,0,0,0,0,0,1359,1587,177,14,1783,0,3143,489,34,0,0,34,0,523,54,944,45,8,993,0,1047,0,77,81,0,159,0,164,0,3,0,0,8,0,8,49,1026,132,9,1162,0,1214,0,0,0,0,0,0,0,544,1055,132,9,1195,3,1743,226,17,4,0,18,0,242,18,446,26,3,474,0,486,0,45,57,0,109,0,109,0,0,0,0,3,0,3,18,493,89,5,578,0,599,0,0,0,0,0,0,0,241,507,88,5,602,0,841,9762,766,13,7,783,18,10562,931,13062,469,99,13625,3,14558,26,922,702,8,1637,0,1662,18,93,0,34,129,0,144,975,14070,1170,137,15387,3,16360,27,16,0,0,15,26,67,10758,14851,1190,142,16184,44,26987
11602,51,0,1303,105,1186,21,7,1213,0,1311,0,47,32,0,80,0,81,0,9,0,0,8,0,8,101,1237,58,3,1301,0,1408,0,0,0,0,0,0,0,1351,1288,58,3,1355,0,2704,491,19,0,0,19,0,512,43,856,10,3,869,0,911,3,36,22,0,62,0,64,0,6,0,0,8,0,5,44,900,34,3,935,0,980,0,0,0,0,0,0,0,539,921,34,3,960,0,1497,163,8,0,0,8,0,167,19,420,10,0,434,0,457,0,24,19,0,37,0,43,0,0,0,0,0,0,0,20,445,30,0,474,0,495,0,0,0,0,0,0,0,182,449,30,0,476,0,663,11054,620,3,10,635,6,11689,997,10465,155,59,10674,10,11678,13,402,169,0,573,0,579,10,49,0,11,60,0,62,1020,10915,324,68,11298,10,12329,9,13,0,0,13,10,35,12084,11546,326,74,11948,22,24051
11603,74,3,1073,102,1436,81,11,1526,0,1621,0,141,101,0,243,0,242,0,14,3,6,22,0,24,101,1582,186,14,1788,0,1889,0,0,0,0,0,0,7,1100,1658,191,14,1862,7,2963,282,18,0,0,18,0,303,33,887,34,3,921,0,954,0,98,79,0,184,0,184,0,0,0,3,3,0,3,33,990,113,6,1105,0,1138,0,0,0,0,0,0,3,320,1006,114,6,1126,0,1443,137,7,0,0,7,0,146,15,421,19,0,448,0,465,0,49,50,0,101,0,96,0,0,0,0,0,0,0,15,472,73,3,549,0,562,0,0,0,0,0,0,0,156,480,73,3,552,0,710,7346,701,26,14,736,11,8089,834,11590,522,78,12191,9,13035,9,1035,613,5,1654,0,1671,17,73,6,43,122,5,147,863,12690,1148,130,13974,14,14847,15,20,5,0,23,46,86,8220,13415,1178,147,14733,68,23021
11701,27,0,386,45,305,13,0,320,0,361,0,37,25,0,62,0,65,0,0,3,0,3,0,4,43,337,42,3,383,0,429,0,0,0,0,0,0,0,400,361,42,3,408,0,809,162,7,0,0,7,0,170,22,220,8,0,226,0,250,0,18,17,0,42,0,43,0,0,0,0,0,0,0,21,239,28,5,267,0,293,0,0,0,0,0,0,0,183,245,28,5,277,0,460,84,3,0,0,3,0,89,13,108,11,4,116,0,125,0,14,17,0,32,0,32,0,0,0,0,0,0,0,13,123,27,4,153,0,159,0,0,0,0,0,0,0,89,128,27,4,153,0,249,3326,268,0,3,275,4,3608,485,2971,111,14,3096,0,3578,11,257,132,3,399,0,409,6,18,3,10,29,0,34,502,3241,248,30,3520,0,4020,5,3,0,3,5,8,14,3831,3517,245,33,3794,11,7644
11702,18,0,407,30,127,13,0,137,0,167,0,23,29,0,47,0,50,0,0,0,0,0,0,3,30,146,36,0,191,0,221,0,0,0,0,0,0,0,417,166,36,0,210,0,621,152,3,0,0,3,0,158,10,73,8,0,78,0,84,0,12,25,0,41,0,41,0,0,0,0,0,0,0,10,83,30,0,118,0,125,0,0,0,0,0,0,0,159,88,30,0,119,0,281,83,4,0,0,4,0,83,3,36,4,0,42,0,49,0,13,18,0,28,0,28,0,0,0,0,0,0,0,3,51,24,0,73,0,83,0,0,0,0,0,0,0,89,50,24,0,76,0,162,4321,280,10,3,291,10,4621,445,1273,82,3,1367,0,1813,7,153,150,0,304,0,311,3,3,3,0,10,0,13,461,1429,241,11,1676,0,2135,6,6,0,0,6,4,18,4785,1714,249,11,1979,11,6771
11703,30,0,526,58,205,12,5,218,0,271,0,22,35,0,58,0,58,3,0,0,0,0,0,3,56,225,46,5,275,0,334,0,0,0,0,0,0,0,554,255,46,5,301,0,858,274,5,0,0,5,0,284,33,131,9,0,145,0,179,0,22,37,0,58,0,58,0,0,0,0,0,0,0,33,157,44,0,202,0,232,0,0,0,0,0,0,0,309,164,44,0,213,0,517,116,5,0,0,5,0,119,18,71,7,0,83,0,102,0,18,24,0,42,0,42,0,0,0,0,0,0,0,18,95,29,0,126,0,144,0,0,0,0,0,0,0,140,100,29,0,127,0,269,6468,440,3,7,454,6,6923,1030,3115,181,16,3308,5,4347,23,274,255,3,538,0,561,3,11,0,4,20,0,28,1057,3405,438,27,3867,5,4927,5,3,0,0,3,9,24,7528,3851,436,33,4327,24,11874
11801,46,0,1558,115,223,6,0,226,0,345,3,3,11,0,16,0,20,0,0,0,0,0,0,3,117,223,21,0,246,0,366,0,3,0,0,3,3,9,1635,269,23,0,289,6,1934,839,21,0,0,19,0,859,62,141,8,0,149,0,208,0,8,7,0,13,0,12,0,0,0,0,0,0,0,65,150,9,0,160,0,225,4,0,0,0,0,0,3,907,170,7,0,185,0,1086,531,25,0,0,25,0,550,30,84,11,0,90,0,125,0,0,8,0,11,0,11,0,0,0,0,0,0,0,30,87,11,0,96,0,130,0,0,0,0,0,0,0,559,110,11,0,121,0,681,13993,655,11,3,667,12,14667,1302,2469,74,3,2546,6,3856,6,69,47,0,110,0,123,17,10,0,0,9,0,30,1333,2544,118,6,2671,6,4005,22,9,0,0,9,11,40,15344,3202,130,10,3344,31,18717
11802,67,0,1444,135,487,19,0,505,0,643,4,31,25,0,63,0,67,3,0,0,0,0,0,4,141,521,46,5,567,0,708,3,0,0,0,0,0,4,1522,585,49,5,637,0,2155,719,20,0,0,27,0,746,60,337,24,0,363,0,423,0,22,24,0,46,0,49,0,0,0,0,4,0,4,63,361,52,0,408,0,471,0,0,0,0,0,0,0,782,381,51,0,436,0,1218,368,27,0,0,27,0,391,33,207,12,0,224,0,253,0,15,15,0,29,0,29,0,0,0,0,0,0,0,33,227,25,0,255,0,287,0,0,0,0,0,0,0,401,249,25,0,277,0,681,12808,724,7,0,733,10,13554,1463,4648,164,17,4829,0,6295,17,292,152,0,441,0,456,12,14,4,4,27,0,36,1489,4951,316,21,5291,0,6784,11,3,0,0,3,12,26,14313,5679,325,24,6027,25,20368
11901,103,0,1103,126,2114,230,16,2352,3,2483,0,323,270,3,590,0,594,3,18,3,3,26,0,25,129,2453,497,16,2968,3,3098,0,0,0,0,0,3,6,1135,2548,500,17,3069,8,4208,487,43,0,0,43,0,533,62,1386,157,3,1539,0,1604,3,269,249,3,520,0,523,0,8,0,0,7,0,10,66,1653,409,3,2066,4,2134,0,0,0,0,0,3,3,546,1699,409,3,2112,3,2666,244,20,0,0,20,0,269,33,711,63,3,780,0,814,3,138,151,3,292,0,290,0,3,0,0,4,0,4,37,851,213,7,1069,0,1109,3,0,0,0,0,0,3,282,872,213,7,1092,0,1382,8233,1218,26,14,1253,18,9501,1290,18660,1732,96,20491,14,21792,52,2667,1839,16,4527,9,4586,19,110,15,50,169,8,197,1359,21436,3589,157,25183,25,26571,24,27,4,10,44,53,124,9612,22682,3620,182,26485,100,36198
11902,84,0,556,92,1530,175,4,1713,0,1805,7,303,289,4,595,0,598,3,16,0,3,19,0,21,107,1844,465,15,2318,0,2424,0,0,0,0,0,0,3,573,1927,465,17,2402,3,2980,227,47,0,0,47,0,279,41,992,116,5,1110,0,1154,7,210,215,0,428,0,432,0,7,0,0,9,3,8,48,1211,330,8,1548,3,1600,0,0,0,0,0,0,0,280,1257,334,8,1600,3,1879,97,26,0,0,29,0,124,27,493,62,3,556,0,586,0,106,134,0,239,0,240,0,3,0,0,3,0,3,26,601,193,3,794,0,824,0,0,0,0,0,0,0,121,630,194,3,824,0,946,4266,940,22,9,967,0,5236,971,14853,1139,95,16093,21,17080,53,2455,1849,14,4317,3,4377,9,91,5,41,144,4,156,1036,17401,2995,158,20553,28,21613,4,24,5,0,28,57,89,5305,18363,3023,165,21555,83,26938
11903,77,3,1132,130,1165,116,5,1282,0,1411,0,144,210,0,349,0,349,0,13,0,0,13,0,13,130,1318,324,5,1639,0,1768,0,0,0,0,0,0,0,1177,1388,324,3,1717,3,2895,657,39,0,0,40,0,694,75,799,92,4,890,0,969,0,125,218,0,335,0,341,0,3,0,0,6,0,6,81,926,303,5,1234,0,1312,0,0,0,0,0,0,0,735,960,303,9,1275,0,2008,311,22,0,0,22,0,330,33,389,59,0,443,0,473,3,55,106,0,169,0,172,0,3,0,0,5,0,5,37,446,162,3,615,0,644,0,0,0,0,0,0,0,349,469,162,3,630,0,984,7681,761,3,9,773,12,8467,1199,9921,763,35,10715,0,11912,26,1035,1314,8,2356,3,2382,0,43,4,12,62,0,62,1221,10995,2077,55,13134,3,14357,21,7,0,0,7,18,44,8929,11770,2083,61,13910,30,22868
