SA3_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
11901,..,167,250,124,178,196,91,38,12,1056,..,117,302,321,531,1087,1251,1230,815,5659,221,259,311,162,113,152,134,110,73,1527,17010,11017,11734,11031,10358,9046,5911,3744,1724,81576,..,1025,10348,14217,13368,11353,7442,3666,870,62295,..,413,1500,1148,922,602,237,54,9,4883,..,182,1052,1794,2050,1531,710,536,361,8204,34585,..,..,..,..,..,..,..,..,34585,..,11026,..,..,..,..,..,..,..,11026,..,6693,5801,1724,960,469,71,3,0,15724,..,1282,1012,431,567,852,665,563,346,5721,..,604,767,344,264,240,75,15,9,2313,..,429,829,391,388,429,207,80,23,2787,..,226,771,897,1303,1999,2077,1733,1152,10162,467,485,646,373,287,312,234,168,94,3066,35053,22369,22725,21323,20105,17788,11721,6826,2867,160774
11902,..,285,467,162,175,183,73,39,10,1386,..,95,298,331,481,711,817,825,470,4025,160,152,214,114,109,114,105,83,37,1088,12377,8082,10481,8723,8124,6503,4326,2954,1145,62709,..,1072,10271,11776,10120,7862,5425,3193,746,50467,..,331,1262,964,778,472,149,31,4,3984,..,95,566,1218,1615,1082,532,493,280,5874,25367,..,..,..,..,..,..,..,..,25367,..,7728,..,..,..,..,..,..,..,7728,..,4072,3986,1456,896,362,40,0,0,10819,..,1089,1061,366,443,654,544,429,262,4839,..,724,1010,366,307,188,69,28,6,2705,..,1152,2124,661,514,432,202,80,25,5192,..,251,826,862,1145,1369,1423,1167,648,7683,325,309,479,318,255,231,180,132,62,2289,25697,16824,21595,17979,16082,12652,8551,5557,2025,126958
11903,..,640,837,171,184,140,104,46,21,2141,..,111,398,366,477,855,1058,1043,748,5060,113,122,182,89,78,119,97,72,45,923,9970,8109,9910,8190,8371,7438,5039,3254,1499,61771,..,531,8182,10558,10764,9341,6260,3384,804,49824,..,442,1824,1039,780,513,194,55,7,4859,..,71,407,1009,1581,1023,471,335,274,5174,20281,..,..,..,..,..,..,..,..,20281,..,7816,..,..,..,..,..,..,..,7816,..,3747,3585,1007,607,307,76,6,0,9323,..,1118,907,231,330,629,568,475,257,4509,..,1202,1509,317,260,173,82,27,3,3579,..,1413,1934,385,377,339,201,89,39,4769,..,251,852,808,1063,1532,1654,1443,976,8584,227,259,361,215,202,212,159,106,71,1813,20508,16842,19549,15578,15971,14071,9659,5919,2433,120527
11904,..,758,1116,281,200,196,141,44,8,2756,..,177,599,637,703,1020,1118,1065,632,5953,128,188,244,120,134,116,105,80,40,1151,10280,8064,12619,9248,8091,6848,5030,3290,1313,64787,..,823,10969,11611,9559,7816,5989,3369,780,50921,..,609,3076,1623,1038,631,227,50,10,7267,..,64,442,1093,1545,994,521,400,316,5367,20963,..,..,..,..,..,..,..,..,20963,..,6451,..,..,..,..,..,..,..,6451,..,3467,3300,1166,791,347,76,3,0,9151,..,1247,1190,318,340,629,521,420,240,4905,..,1182,1734,342,176,147,52,17,8,3656,..,1778,2930,738,507,461,310,84,24,6839,..,376,1318,1348,1522,1827,1829,1506,876,10595,247,325,492,274,289,204,175,135,56,2207,21213,16327,25456,18513,15771,13047,9702,5986,2307,128309
12001,..,692,842,195,119,139,73,23,10,2088,..,147,456,521,514,658,757,716,448,4210,69,77,144,82,60,74,73,60,31,672,6542,4588,7359,6302,5575,4557,3344,1981,873,41120,..,159,5884,8007,6629,5396,4077,1996,473,32623,..,514,2385,1202,871,552,240,48,7,5821,..,17,149,590,941,571,248,224,153,2895,13271,..,..,..,..,..,..,..,..,13271,..,3818,..,..,..,..,..,..,..,3818,..,1793,1742,513,397,180,32,0,0,4658,..,491,458,144,129,279,241,195,171,2100,..,486,632,112,77,49,17,11,0,1377,..,1354,1759,434,254,245,147,43,16,4254,..,301,971,977,930,1075,1141,956,593,6940,133,168,284,176,142,134,122,96,40,1290,13404,9097,14267,12153,10359,8485,6262,3559,1454,79046
12002,..,469,708,216,120,105,65,19,7,1717,..,95,413,625,629,749,751,337,162,3756,59,92,115,66,58,56,54,33,12,542,4669,2209,4220,5093,3964,2963,2053,816,300,26283,..,21,2386,5625,3995,2565,1788,654,128,17168,..,289,2054,1729,1262,786,323,51,11,6503,..,22,92,297,576,367,179,113,48,1698,9479,..,..,..,..,..,..,..,..,9479,..,1764,..,..,..,..,..,..,..,1764,..,660,599,216,171,75,14,0,0,1735,..,186,183,77,79,120,107,74,48,888,..,173,223,60,39,37,21,3,0,554,..,871,1337,403,237,208,137,38,7,3243,..,160,733,1111,1125,1180,1083,478,227,6103,97,152,224,146,127,89,84,37,17,977,9575,4291,7833,9673,7616,5430,3741,1459,495,50109
12003,..,1925,2283,424,267,240,135,67,30,5374,..,237,875,831,849,1139,1163,1021,628,6742,109,203,306,163,137,138,115,81,43,1298,10261,10155,14793,9936,9395,7349,4800,3186,1377,71258,..,691,10758,11720,10672,8329,5342,3052,738,51288,..,916,3816,1884,1404,759,264,70,15,9128,..,67,339,1048,1688,1030,489,433,314,5415,20555,..,..,..,..,..,..,..,..,20555,..,7755,..,..,..,..,..,..,..,7755,..,3023,3413,1072,802,333,59,0,0,8696,..,1380,1314,373,349,558,465,487,273,5190,..,1809,2386,402,223,145,58,21,4,5049,..,4027,5609,1092,617,575,287,141,40,12391,..,506,1795,1640,1718,1966,1811,1435,825,11697,214,371,652,333,258,237,176,140,70,2457,20765,20546,30084,19555,17731,13929,8949,5785,2279,139624
12101,..,568,1014,303,122,129,79,45,15,2282,..,185,699,744,588,837,997,859,578,5493,64,100,169,77,63,78,80,46,27,687,9842,5705,8846,9138,7318,5590,3975,2234,1034,53690,..,197,6852,12086,9659,6851,4874,2231,608,43355,..,546,2990,1484,993,598,287,57,10,6965,..,18,144,727,1162,735,263,216,170,3437,20062,..,..,..,..,..,..,..,..,20062,..,6081,..,..,..,..,..,..,..,6081,..,1722,1749,512,335,161,36,0,0,4507,..,716,569,190,125,315,267,219,118,2509,..,487,708,211,102,72,35,11,5,1628,..,1062,2162,639,294,256,165,71,27,4678,..,392,1473,1500,1166,1386,1476,1139,752,9280,133,189,351,165,141,129,120,71,38,1334,20196,11409,16991,17509,13961,10505,7513,4011,1730,103832
12102,..,102,191,73,80,103,52,23,3,626,..,57,216,242,309,526,692,550,336,2930,54,103,98,43,55,68,59,29,13,518,7655,4275,4838,6414,5672,4525,3184,1641,666,38875,..,148,4726,9490,7763,5864,4086,1809,374,34260,..,248,971,836,700,444,139,37,5,3386,..,16,143,519,939,613,234,172,123,2765,15772,..,..,..,..,..,..,..,..,15772,..,4912,..,..,..,..,..,..,..,4912,..,2253,1718,450,279,139,20,0,0,4864,..,392,341,133,132,284,232,204,119,1833,..,280,333,109,95,69,22,13,5,922,..,250,422,208,185,194,123,41,11,1436,..,127,440,614,716,928,1047,778,454,5102,118,189,200,112,117,118,99,35,21,1005,15893,8810,9299,12467,10934,8646,6010,3092,1115,76261
12103,..,160,201,71,51,82,59,24,39,690,..,85,227,212,232,516,920,1077,866,4137,73,129,118,51,33,69,60,45,41,612,11236,7365,4827,7879,9432,6684,5172,3363,1634,57599,..,87,3968,11688,14380,10111,7512,4104,1114,52968,..,192,930,775,781,430,212,73,13,3409,..,23,119,564,1241,696,256,224,200,3328,23046,..,..,..,..,..,..,..,..,23046,..,10301,..,..,..,..,..,..,..,10301,..,2806,2387,545,396,209,29,0,0,6369,..,543,332,92,83,275,296,264,189,2082,..,318,305,119,92,67,26,11,10,941,..,289,447,151,129,152,113,62,51,1390,..,193,458,443,507,786,1233,1396,1152,6163,146,232,214,104,78,119,86,70,50,1099,23194,14980,9152,14482,17690,12852,9759,6196,2788,111091
12104,..,443,1330,353,141,117,81,29,16,2507,..,194,1183,1383,1117,1355,1634,1079,624,8573,77,98,222,116,80,102,89,49,15,850,6120,3709,9167,7612,6054,5065,4365,2055,962,45107,..,102,5385,7909,6292,5149,4417,1814,441,31518,..,535,4734,2260,1258,774,434,105,23,10126,..,15,84,516,904,566,234,102,107,2531,12291,..,..,..,..,..,..,..,..,12291,..,3445,..,..,..,..,..,..,..,3445,..,1040,998,272,166,94,21,0,0,2594,..,382,440,140,89,131,123,68,71,1440,..,189,362,97,47,32,19,8,10,760,..,774,2435,670,285,239,186,88,28,4704,..,361,2124,2405,1994,2145,2303,1406,807,13543,152,177,406,212,152,166,125,67,25,1474,12440,7025,16973,14483,11190,9290,7859,3645,1513,84419
12201,..,156,579,160,58,38,22,14,3,1037,..,48,193,257,238,334,391,366,257,2089,26,45,70,40,22,31,30,19,11,290,3747,1813,3124,3298,2875,2069,1550,841,444,19761,..,28,1549,3957,3728,2571,1950,879,256,14908,..,173,1740,1063,568,308,161,29,4,4055,..,3,32,220,408,262,81,48,61,1115,7418,..,..,..,..,..,..,..,..,7418,..,2030,..,..,..,..,..,..,..,2030,..,687,509,140,97,53,14,4,0,1501,..,134,140,35,33,62,60,39,43,542,..,105,251,45,35,20,6,8,3,465,..,265,1135,353,121,98,64,28,9,2065,..,94,417,584,550,577,626,489,344,3677,59,85,133,76,54,55,56,30,10,558,7479,3601,5910,6468,5586,3999,3015,1545,731,38341
12202,..,53,76,26,53,85,55,30,7,378,..,51,68,105,173,454,686,613,404,2559,54,68,60,40,49,69,67,31,20,466,5460,2956,2338,3860,4467,3991,3125,1637,722,28554,..,49,1716,5171,5808,5210,4146,1848,395,24340,..,185,783,873,952,639,281,57,9,3780,..,18,78,357,680,421,166,132,89,1933,11158,..,..,..,..,..,..,..,..,11158,..,3381,..,..,..,..,..,..,..,3381,..,1899,1126,313,206,93,26,0,0,3665,..,164,114,56,59,110,157,115,104,882,..,151,181,98,100,98,29,12,11,680,..,115,205,83,129,173,116,58,11,896,..,110,177,264,432,790,1009,805,542,4125,110,158,140,92,115,137,117,57,27,948,11266,6231,4523,7312,8474,7673,6051,3080,1192,55800
12203,..,297,603,204,162,184,115,42,15,1622,..,106,421,568,708,1040,1407,1454,1063,6770,144,173,235,125,108,114,89,65,51,1091,13946,7468,8827,11347,10737,7455,5969,3764,1864,71376,..,227,6420,15045,14261,9493,7250,3919,1007,57632,..,654,3726,2696,1848,896,361,83,13,10283,..,39,254,938,1604,943,458,323,269,4838,28724,..,..,..,..,..,..,..,..,28724,..,8189,..,..,..,..,..,..,..,8189,..,4116,2632,799,603,286,61,4,0,8494,..,594,505,162,204,305,409,320,248,2754,..,604,684,274,212,141,67,17,7,2006,..,597,1366,504,400,399,250,81,29,3633,..,246,927,1262,1579,1839,2137,1958,1374,11331,284,307,464,268,259,193,164,94,61,2086,29005,15578,16976,21955,20964,14495,11163,6811,3007,139966
12301,..,42,61,39,48,44,40,9,3,290,..,33,115,123,178,293,379,301,175,1598,82,109,88,35,28,46,36,23,9,454,7146,4019,4306,4847,4109,3013,1938,896,343,30616,..,157,4301,6675,5580,4152,2611,913,138,24534,..,420,1354,922,701,336,91,17,0,3840,..,79,311,747,781,357,124,74,59,2529,14379,..,..,..,..,..,..,..,..,14379,..,3550,..,..,..,..,..,..,..,3550,..,2994,1259,285,150,64,13,0,0,4767,..,251,185,88,95,192,194,138,75,1216,..,179,145,53,58,27,18,3,0,487,..,75,172,95,106,81,78,22,4,623,..,82,285,325,372,497,528,397,228,2714,187,228,167,113,66,76,66,33,12,954,14566,8015,8188,9295,7904,5781,3724,1602,517,59584
12302,..,176,208,101,150,193,139,34,4,1006,..,121,332,369,582,1128,1301,786,316,4932,258,314,276,135,115,160,135,85,24,1510,15730,10331,11556,10246,9768,9138,5817,2361,762,75713,..,607,9417,12101,11592,11405,7052,2219,363,54752,..,1250,2840,1932,1500,919,311,67,10,8835,..,404,1605,2242,2206,1487,682,322,151,9108,31882,..,..,..,..,..,..,..,..,31882,..,8582,..,..,..,..,..,..,..,8582,..,7142,4773,1381,585,222,37,0,0,14146,..,1152,783,402,497,746,630,431,211,4842,..,557,521,270,203,136,59,15,8,1769,..,404,591,321,396,434,284,67,16,2509,..,253,911,1067,1469,1966,2032,1106,432,9235,502,626,634,388,282,288,214,117,35,3083,32380,20979,22072,20103,18719,17603,11305,4352,1226,148739
12303,..,27,37,17,30,31,30,12,0,183,..,9,47,46,124,235,251,218,122,1055,40,101,56,27,32,47,26,16,7,358,4078,2415,2350,2664,2714,2395,1592,732,271,19213,..,116,2109,3501,3660,3382,2292,851,150,16068,..,303,839,648,552,287,111,32,3,2792,..,44,211,371,413,205,91,68,48,1447,8432,..,..,..,..,..,..,..,..,8432,..,2055,..,..,..,..,..,..,..,2055,..,1893,877,222,127,56,10,0,0,3185,..,119,75,47,75,120,149,99,58,744,..,117,100,48,52,41,28,7,5,403,..,50,77,48,62,80,61,24,3,408,..,38,152,172,309,430,441,340,159,2038,102,199,132,86,86,75,55,21,7,757,8528,4939,4572,5148,5324,4690,3235,1443,437,38318
12401,..,105,123,85,117,182,127,47,16,799,..,34,131,221,472,1030,1293,859,390,4427,93,151,105,62,88,130,105,44,26,804,6577,3774,3375,4793,5431,5762,4398,1965,715,36788,..,135,2635,5408,6156,6626,4974,1865,332,28122,..,376,1291,1430,1278,899,439,77,7,5798,..,77,280,724,969,591,260,156,129,3182,13317,..,..,..,..,..,..,..,..,13317,..,3852,..,..,..,..,..,..,..,3852,..,2349,1255,456,251,123,35,0,0,4470,..,232,123,72,86,174,208,133,92,1126,..,191,139,59,75,48,22,3,3,534,..,215,292,223,283,368,265,91,20,1756,..,112,296,579,977,1767,1942,1180,510,7352,191,294,217,135,185,227,167,74,39,1529,13508,7828,6526,9081,10247,10829,8309,3584,1127,71035
12402,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12403,..,210,312,107,144,149,88,39,13,1059,..,133,417,422,589,996,1113,785,387,4840,219,263,222,128,93,115,105,65,22,1236,14132,8679,10449,9656,8447,7518,4959,2189,775,66816,..,500,8859,11769,10213,9464,6220,2109,317,49449,..,1356,3795,2161,1484,731,261,51,5,9831,..,322,1173,1774,1754,972,473,256,158,6868,28467,..,..,..,..,..,..,..,..,28467,..,6821,..,..,..,..,..,..,..,6821,..,6130,3110,917,477,209,40,3,0,10890,..,791,525,216,294,527,512,310,183,3357,..,489,416,224,149,117,39,7,10,1452,..,483,725,304,342,336,182,73,19,2467,..,271,1059,1162,1403,1783,1776,1093,512,9069,443,502,517,317,230,230,193,98,31,2573,28915,17662,20187,18844,16341,14373,9694,4006,1229,131253
12404,..,63,66,40,48,66,30,15,4,336,..,22,112,119,189,331,360,335,158,1625,59,92,73,28,38,32,29,21,14,387,3193,2286,2325,2082,2405,1949,1394,812,278,16720,..,137,1747,2317,2601,2214,1556,689,122,11386,..,365,876,510,459,207,81,21,4,2525,..,72,287,445,558,304,138,96,40,1935,6442,..,..,..,..,..,..,..,..,6442,..,1587,..,..,..,..,..,..,..,1587,..,1774,787,243,143,81,14,0,0,3043,..,198,108,51,78,130,138,93,43,842,..,160,127,45,56,36,32,13,0,466,..,141,171,87,127,132,86,24,8,781,..,76,283,299,466,610,545,448,208,2927,118,188,137,70,76,64,43,26,14,747,6565,4697,4535,4060,4567,3779,2629,1412,439,32674
12405,..,88,90,44,73,74,39,15,3,414,..,57,127,119,202,351,315,249,86,1501,79,122,105,43,57,66,27,28,17,547,5139,3737,3930,3348,3390,3230,1722,778,261,25533,..,201,2862,3841,3867,3989,2245,664,101,17757,..,564,1237,749,645,344,88,21,0,3650,..,152,576,681,769,532,232,128,73,3143,10391,..,..,..,..,..,..,..,..,10391,..,2770,..,..,..,..,..,..,..,2770,..,2739,1763,466,228,102,27,0,0,5320,..,382,243,136,179,286,195,154,76,1655,..,226,198,88,71,66,29,11,3,690,..,170,209,129,171,171,83,31,8,985,..,116,378,405,574,697,566,334,127,3194,198,240,240,137,125,113,51,42,19,1169,10590,7554,7716,6643,6626,6294,3508,1389,400,50717
12501,..,328,597,124,131,109,36,14,4,1350,..,87,369,265,271,399,323,276,180,2167,84,96,168,80,63,73,59,18,15,657,7270,5373,8838,5256,4730,3933,2034,1050,470,38949,..,790,8631,7247,6105,4955,2663,1107,221,31717,..,293,1344,552,345,265,81,16,0,2890,..,49,341,641,856,621,244,184,104,3050,14775,..,..,..,..,..,..,..,..,14775,..,4686,..,..,..,..,..,..,..,4686,..,2261,2538,653,305,136,19,0,0,5909,..,891,948,282,305,456,289,229,130,3541,..,898,1649,352,212,135,33,16,0,3291,..,1591,3022,921,558,332,110,30,6,6576,..,183,932,693,623,797,558,419,245,4447,175,213,421,214,148,139,96,38,26,1466,14954,11863,19809,11566,9450,7829,4099,2037,738,82353
12502,..,118,188,50,95,60,41,29,3,579,..,50,173,180,234,410,458,453,270,2213,47,59,92,36,40,54,51,27,15,429,5997,3835,4360,4729,4704,3821,2514,1527,584,32065,..,113,3861,6566,6261,5179,3284,1755,373,27385,..,198,766,568,454,243,101,28,0,2360,..,36,219,527,796,457,221,176,129,2561,12208,..,..,..,..,..,..,..,..,12208,..,4618,..,..,..,..,..,..,..,4618,..,1961,1892,481,335,126,41,0,0,4824,..,359,291,114,133,336,273,204,103,1812,..,287,366,113,100,71,42,10,0,982,..,246,449,138,200,148,76,49,12,1315,..,100,378,421,526,821,738,654,373,4015,99,124,201,97,106,101,76,43,17,860,12312,8044,8408,9022,8907,7480,4854,2927,1005,62951
12503,..,175,284,165,133,158,81,34,17,1046,..,113,349,374,517,840,970,921,527,4608,160,180,256,139,109,116,118,86,55,1225,15212,9561,11751,9485,8434,7095,4757,2799,1233,70324,..,1124,11396,12422,10682,8724,5964,2613,587,53517,..,417,1291,886,713,485,179,35,10,4024,..,182,949,1517,1677,1158,590,484,285,6834,30873,..,..,..,..,..,..,..,..,30873,..,8854,..,..,..,..,..,..,..,8854,..,5885,5060,1458,802,339,58,5,0,13607,..,1296,1193,501,510,790,592,402,277,5556,..,616,982,356,298,180,82,30,9,2544,..,871,1560,704,456,369,192,77,27,4258,..,234,886,1026,1385,1740,1675,1300,732,8977,351,360,567,394,311,246,195,133,72,2635,31229,19839,23877,19265,16841,14024,9532,5080,1992,141682
12504,..,386,818,209,140,156,86,28,10,1836,..,132,614,649,658,952,1045,861,574,5489,108,138,206,111,89,89,88,74,25,932,12682,6372,14864,10085,6894,5893,4298,2454,1001,64542,..,640,16744,15672,8586,6660,4981,2365,436,56089,..,484,1965,1091,746,437,161,47,7,4945,..,75,485,1038,1298,917,376,324,176,4689,25672,..,..,..,..,..,..,..,..,25672,..,5786,..,..,..,..,..,..,..,5786,..,2849,2735,854,516,208,43,0,0,7208,..,1107,1220,357,341,628,478,320,156,4611,..,779,1320,333,177,105,23,18,4,2754,..,1246,2912,844,435,340,206,64,22,6072,..,283,1464,1495,1473,1721,1616,1203,786,10037,224,285,465,271,185,160,137,103,43,1869,25892,13542,29302,21959,13758,11171,8027,4448,1629,129725
12601,..,214,237,61,36,34,25,3,3,617,..,37,87,89,109,229,325,352,262,1495,28,52,59,27,23,22,34,15,16,271,4190,3222,2726,3279,3400,2937,1843,1152,508,23266,..,63,2265,4860,5031,4340,2695,1348,332,20930,..,148,399,264,291,180,78,14,6,1375,..,9,61,283,443,337,114,82,75,1402,8419,..,..,..,..,..,..,..,..,8419,..,3784,..,..,..,..,..,..,..,3784,..,1267,1255,260,153,68,11,0,0,3009,..,293,194,51,71,168,149,139,76,1144,..,342,359,86,37,47,17,4,0,901,..,551,619,154,97,98,52,11,11,1598,..,86,216,228,256,383,479,456,336,2432,51,101,119,60,51,44,46,23,14,511,8473,6630,5485,6242,6425,5669,3648,2077,852,45508
12602,..,1224,1146,235,184,172,97,45,17,3121,..,224,720,652,644,983,1173,1149,820,6373,91,152,194,120,102,99,117,65,50,990,10305,7986,11151,9380,8398,7204,4894,3118,1543,63981,..,311,9311,12617,10915,8832,6074,3021,811,51888,..,752,2685,1369,893,544,252,50,6,6560,..,32,262,854,1295,924,357,353,261,4337,21149,..,..,..,..,..,..,..,..,21149,..,7051,..,..,..,..,..,..,..,7051,..,2897,2963,820,548,288,55,3,0,7576,..,943,816,241,263,526,403,354,231,3781,..,1079,1200,244,147,100,35,15,3,2824,..,2306,2517,594,377,367,205,90,34,6492,..,455,1507,1370,1398,1776,1765,1563,1096,10929,194,323,429,238,206,165,178,109,73,1912,21338,16138,21690,18347,16041,13523,9334,5555,2522,124493
12701,..,58,67,24,80,79,28,10,3,349,..,42,127,127,198,343,413,354,90,1690,142,151,160,72,67,75,84,45,13,803,11103,7210,7390,7083,6540,4972,2759,1399,384,48841,..,462,6836,9509,9117,6905,3705,1402,182,38114,..,382,1304,843,737,355,102,22,3,3754,..,134,667,1167,1227,795,326,212,97,4621,22544,..,..,..,..,..,..,..,..,22544,..,7161,..,..,..,..,..,..,..,7161,..,4969,3688,961,453,151,16,3,0,10248,..,689,498,289,315,509,450,344,182,3274,..,245,258,193,148,111,49,14,5,1020,..,127,189,96,162,149,76,31,4,831,..,115,388,447,566,714,663,500,153,3545,280,286,358,231,166,155,132,81,15,1709,22825,14565,14180,13737,12892,9849,5520,2608,645,96825
12702,..,144,203,116,181,193,117,53,14,1020,..,92,232,240,430,865,979,943,391,4169,263,285,364,210,178,214,171,95,60,1838,16480,12949,12321,11781,12516,11725,7006,3971,1429,90182,..,1076,8739,12733,15318,14796,9027,3998,803,66493,..,396,1209,1226,989,626,198,39,7,4694,..,205,1302,2458,2875,2102,1011,781,405,11143,33392,..,..,..,..,..,..,..,..,33392,..,13582,..,..,..,..,..,..,..,13582,..,8194,8598,2719,1483,618,95,0,0,21711,..,1575,1330,827,1085,1407,1067,860,549,8701,..,630,833,556,608,434,143,39,16,3257,..,332,619,405,482,499,245,102,28,2710,..,203,670,780,1176,1700,1644,1360,549,8073,542,549,752,511,443,414,295,168,78,3754,33932,26745,24051,22223,24446,22593,13717,7353,2437,177509
12703,..,93,138,72,94,108,54,22,5,589,..,99,285,256,340,621,703,601,290,3199,160,164,200,78,78,86,99,52,23,947,12086,7194,8568,8250,6949,5455,3580,1862,670,54613,..,616,7965,11271,9420,6987,4427,1789,331,42817,..,420,1530,1017,810,390,130,31,4,4331,..,175,759,1212,1432,851,417,261,136,5240,24408,..,..,..,..,..,..,..,..,24408,..,7338,..,..,..,..,..,..,..,7338,..,4302,3535,989,505,216,25,3,0,9578,..,776,602,297,288,475,463,357,184,3447,..,272,333,173,136,100,39,19,3,1076,..,241,420,243,266,222,126,45,9,1576,..,195,729,753,939,1231,1123,838,392,6205,324,307,440,232,182,175,139,87,29,1915,24730,14641,16319,16193,13994,10654,6894,3418,1094,107926
12801,..,149,370,101,125,144,87,40,9,1028,..,100,406,439,496,902,1245,1181,923,5679,107,142,195,82,96,70,72,72,42,875,9157,5828,6694,7136,7340,6487,5001,3214,1637,52498,..,114,4763,9166,9333,8303,6308,3400,944,42329,..,524,2726,1455,1210,766,299,64,22,7059,..,42,298,880,1258,819,326,284,248,4152,18776,..,..,..,..,..,..,..,..,18776,..,5849,..,..,..,..,..,..,..,5849,..,3811,2333,640,481,275,41,0,0,7590,..,435,316,102,149,261,274,243,164,1945,..,197,254,96,99,56,37,7,5,745,..,333,845,288,290,292,165,86,35,2333,..,208,925,1075,1242,1691,1873,1575,1207,9806,244,276,393,208,197,157,140,102,50,1769,19022,11797,12851,13908,14261,12617,9467,5767,2666,102350
