SA3_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
11004,0,4,0,4,..,174,3,182,3,179,..,18,0,21,0,19,..,15,7,25,0,28,..,14,6,22,0,22,..,3,0,3,0,5,..,22,7,34,0,34,..,170,46,219,10,227,..,1063,282,1348,22,1367,..,107,12,119,3021,3143,35026,1175,287,1464,3041,39531,36639,..,..,..,..,36639,..,53,0,53,0,53,..,34,3,36,0,36,..,14,0,17,0,17,..,36,18,54,3,58,..,92,46,136,3,140,..,0,3,4,0,4,..,132,62,196,3,202,..,3,0,3,0,3,..,19,0,19,0,19,..,22,0,27,0,27,..,57,0,57,0,57,..,13,0,16,0,16,..,15,0,16,0,16,..,41,4,44,3,48,..,32,16,42,0,42,..,10,0,11,0,11,..,22,0,24,0,20,..,27,3,30,0,30,..,145,25,173,3,172,..,26,3,33,0,29,..,4,4,12,0,12,..,21,19,46
11101,0,14,0,14,..,101,3,104,0,105,..,89,9,97,0,97,..,26,3,32,0,33,..,36,12,49,0,46,..,11,3,12,0,12,..,33,12,40,0,40,..,322,80,402,18,419,..,2157,301,2459,48,2503,..,133,5,141,2286,2429,53575,2292,300,2596,2332,58500,56001,..,..,..,..,56001,..,39,3,43,0,43,..,46,0,50,0,50,..,14,0,14,0,14,..,113,43,153,0,153,..,172,37,205,0,205,..,19,9,21,0,23,..,298,89,389,0,386,..,32,4,35,0,35,..,61,3,64,0,64,..,66,3,67,0,67,..,149,4,154,5,157,..,95,8,105,0,107,..,16,0,22,0,22,..,69,6,76,0,76,..,30,0,29,0,30,..,12,3,20,0,20,..,10,4,18,0,18,..,28,8,34,0,38,..,173,18,191,0,194,..,164,18,180,3,188,..,43,3,46,0,46,..,44,14,59
11102,0,6,0,6,..,58,0,56,4,62,..,68,12,78,0,78,..,28,3,28,0,28,..,26,14,45,0,45,..,3,0,3,0,3,..,18,6,16,0,16,..,249,56,307,11,314,..,1253,159,1413,27,1434,..,89,3,97,1553,1647,33646,1341,168,1505,1576,36735,35023,..,..,..,..,35023,..,41,0,41,0,41,..,38,3,42,3,44,..,9,0,9,0,9,..,29,11,37,0,37,..,86,28,112,3,116,..,5,0,5,0,5,..,123,37,155,3,156,..,22,4,25,0,25,..,63,0,63,0,65,..,35,0,38,0,38,..,71,0,71,3,74,..,21,0,28,0,25,..,21,4,20,0,25,..,34,3,39,0,37,..,11,3,15,0,15,..,27,0,27,0,27,..,26,3,32,0,32,..,18,3,21,0,21,..,136,15,150,3,150,..,62,11,65,3,69,..,20,3,21,0,21,..,28,9,35
11103,0,49,0,46,..,279,3,277,5,282,..,235,21,259,5,263,..,105,0,109,0,108,..,58,27,88,0,91,..,30,4,34,0,34,..,158,60,224,0,224,..,1196,244,1440,32,1471,..,6473,1088,7560,81,7637,..,201,35,231,4041,4274,68886,6671,1123,7794,4123,80798,70492,..,..,..,..,70492,..,56,0,56,0,58,..,210,102,316,3,319,..,14,0,14,4,17,..,234,60,292,4,295,..,814,226,1043,0,1050,..,82,33,114,0,117,..,1131,321,1454,3,1456,..,99,23,117,0,121,..,62,0,64,0,64,..,159,6,163,0,162,..,228,11,232,0,232,..,336,82,421,6,430,..,93,7,102,0,102,..,139,7,144,0,144,..,79,7,84,3,86,..,69,4,70,0,75,..,80,9,84,0,89,..,123,10,126,0,131,..,579,40,624,4,627,..,383,81,456,4,460,..,91,9,100,0,100,..,149,55,207
11201,0,9,0,9,..,37,0,41,3,42,..,121,3,127,4,130,..,4,0,9,0,9,..,36,3,37,0,41,..,18,0,19,0,19,..,18,3,23,0,23,..,384,32,418,5,424,..,1598,118,1724,34,1753,..,89,3,95,3457,3552,32510,1693,126,1817,3489,37820,34689,..,..,..,..,34689,..,33,0,33,0,33,..,15,4,20,0,20,..,4,0,4,0,10,..,23,8,35,0,30,..,55,7,70,0,71,..,3,0,3,0,3,..,85,17,105,0,108,..,10,0,12,0,12,..,88,0,85,3,89,..,179,6,185,0,186,..,263,0,263,0,266,..,41,0,41,0,41,..,0,0,0,0,3,..,19,0,19,0,19,..,42,4,42,0,41,..,4,0,4,0,4,..,3,0,3,0,3,..,9,0,9,0,9,..,75,4,82,3,80,..,150,5,157,5,166,..,120,16,140,4,138,..,11,4,19
11202,0,9,0,7,..,45,0,52,0,48,..,45,3,50,0,50,..,4,0,4,0,4,..,25,0,27,0,27,..,3,0,3,0,3,..,14,9,25,0,25,..,194,49,244,8,256,..,992,132,1128,16,1147,..,115,13,124,2672,2792,30391,1108,145,1253,2688,34334,31447,..,..,..,..,31447,..,11,3,16,0,16,..,6,0,6,0,6,..,51,0,52,3,54,..,22,0,23,0,23,..,45,22,68,0,70,..,7,0,7,0,6,..,76,23,95,3,100,..,3,0,3,0,3,..,46,0,44,0,44,..,55,3,61,0,61,..,141,3,141,5,142,..,20,0,20,0,20,..,8,0,8,0,8,..,18,0,25,0,25,..,36,3,43,0,46,..,9,0,10,0,10,..,10,4,18,0,18,..,12,0,10,0,10,..,94,10,105,0,106,..,151,24,180,6,183,..,44,4,50,0,48,..,8,4,10
11203,0,8,0,8,..,90,0,90,0,93,..,91,6,103,3,107,..,3,0,3,0,3,..,39,3,39,0,36,..,4,0,6,0,6,..,9,0,10,0,10,..,301,49,346,7,354,..,1493,167,1662,42,1703,..,130,15,143,3033,3175,39229,1623,183,1805,3077,44109,41831,..,..,..,..,41831,..,16,0,16,0,16,..,14,5,18,0,18,..,16,4,17,0,17,..,36,18,51,3,54,..,96,38,132,0,132,..,15,0,15,0,15,..,149,55,204,3,205,..,11,3,12,0,12,..,46,0,46,0,48,..,100,7,110,0,107,..,172,4,179,5,181,..,32,0,32,0,30,..,6,0,6,0,6,..,24,0,24,0,24,..,92,25,110,4,112,..,7,0,7,0,7,..,4,0,9,0,9,..,17,0,17,0,17,..,150,24,172,4,176,..,95,10,111,0,111,..,130,23,149,0,152,..,16,6,21
11301,12,42,3,43,..,144,15,155,3,161,..,42,5,54,4,58,..,21,0,24,0,24,..,7,3,9,0,9,..,40,26,68,0,68,..,3,0,6,0,9,..,461,141,600,17,618,..,2641,622,3262,62,3322,..,64,14,76,2179,2256,18520,2705,637,3346,2243,24100,18577,..,..,..,..,18577,..,42,0,42,0,42,..,31,0,28,0,28,..,13,0,13,0,13,..,37,22,52,4,55,..,69,87,161,0,161,..,0,0,3,0,3,..,104,108,214,4,218,..,3,0,3,0,3,..,10,0,10,0,10,..,18,0,15,0,15,..,24,0,24,0,24,..,13,0,13,0,13,..,12,0,12,0,12,..,28,7,40,0,40,..,309,112,420,4,425,..,13,0,13,0,13,..,36,11,50,0,50,..,85,33,122,3,127,..,485,162,653,4,659,..,925,228,1152,18,1175,..,5,0,7,0,7,..,11,7,18
11302,0,0,0,0,..,16,0,16,0,16,..,6,0,6,0,6,..,0,0,0,0,0,..,3,4,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,47,7,62,7,64,..,219,28,249,4,252,..,18,0,18,764,782,6267,239,28,263,764,7301,6241,..,..,..,..,6241,..,36,0,36,0,36,..,3,0,3,0,3,..,3,0,3,0,3,..,5,3,6,0,6,..,6,24,28,0,28,..,0,0,3,0,3,..,13,29,42,0,42,..,5,0,5,0,5,..,15,0,15,0,15,..,8,0,8,0,8,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,10,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,0,4,3
11303,0,21,0,21,..,227,13,237,0,240,..,46,3,49,0,51,..,38,27,64,0,64,..,8,0,13,0,13,..,7,0,3,0,3,..,37,10,53,3,51,..,589,183,773,11,782,..,2009,438,2447,27,2473,..,92,7,102,3721,3819,40036,2099,446,2547,3742,46322,41861,..,..,..,..,41861,..,52,0,55,0,55,..,128,23,146,0,149,..,34,0,32,0,37,..,51,24,79,0,75,..,108,92,199,6,198,..,16,6,22,0,22,..,168,128,297,6,301,..,13,0,13,0,13,..,21,0,21,0,20,..,34,0,34,0,34,..,60,0,61,0,61,..,48,0,48,0,48,..,38,3,38,3,40,..,64,5,70,0,69,..,40,11,47,0,47,..,32,3,41,0,41,..,41,0,44,0,44,..,58,14,69,3,69,..,263,36,303,3,305,..,43,5,49,9,57,..,17,0,16,0,16,..,27,9,41
11401,0,18,0,18,..,75,5,79,0,79,..,93,9,109,0,106,..,7,0,7,0,7,..,30,12,39,0,39,..,6,0,6,0,6,..,27,11,38,0,40,..,269,53,321,4,330,..,1611,217,1825,28,1855,..,145,10,153,3927,4079,43268,1749,226,1973,3959,49202,44731,..,..,..,..,44731,..,20,0,20,0,25,..,36,3,38,0,38,..,22,0,22,0,26,..,46,31,82,0,82,..,64,33,98,0,98,..,6,0,11,0,11,..,123,62,187,0,187,..,75,8,84,0,90,..,64,5,64,0,64,..,63,0,63,0,59,..,155,9,160,0,165,..,104,16,125,3,125,..,16,0,17,0,16,..,28,3,35,0,35,..,29,0,29,0,29,..,15,0,14,0,14,..,3,0,3,0,3,..,32,4,35,0,35,..,118,12,130,0,131,..,140,15,153,3,154,..,32,4,38,0,43,..,11,7,18
11402,0,4,0,4,..,48,0,48,0,48,..,50,3,53,0,53,..,3,0,3,0,3,..,21,3,22,0,22,..,16,5,19,0,19,..,16,3,18,0,18,..,144,24,165,9,173,..,1101,148,1249,19,1269,..,53,3,55,1385,1433,20172,1154,151,1306,1400,22878,22080,..,..,..,..,22080,..,20,0,16,0,16,..,22,3,31,0,27,..,0,0,0,0,0,..,50,11,61,0,66,..,83,34,115,0,115,..,4,3,4,0,4,..,138,45,188,0,184,..,19,3,20,0,20,..,41,4,51,0,51,..,66,0,70,0,72,..,105,4,111,0,111,..,71,13,85,0,84,..,7,0,7,0,7,..,28,0,27,0,24,..,14,3,16,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,73,9,78,0,78,..,123,8,136,3,136,..,131,11,143,4,148,..,20,4,20,0,23,..,8,3,14
11501,0,37,0,37,..,1031,29,1054,3,1064,..,556,39,592,5,599,..,985,16,1005,3,1010,..,83,30,111,0,108,..,177,13,187,0,187,..,232,25,255,0,256,..,1600,211,1813,50,1857,..,21465,2834,24296,176,24474,..,152,21,172,1806,1977,43871,21610,2852,24462,1984,70323,44416,..,..,..,..,44416,..,326,4,338,0,334,..,1074,87,1161,7,1168,..,0,0,0,0,0,..,2738,615,3356,16,3374,..,4187,1606,5794,36,5832,..,260,60,326,0,323,..,7186,2288,9470,55,9530,..,251,27,281,0,278,..,109,4,108,0,108,..,173,8,180,0,182,..,210,4,216,0,216,..,422,31,460,3,466,..,252,10,268,0,266,..,1528,58,1586,10,1595,..,549,58,604,3,609,..,809,27,840,8,847,..,386,25,409,4,417,..,597,33,631,0,633,..,4132,212,4342,30,4366,..,598,71,661,8,670,..,163,10,167,0,171,..,1272,511,1788
11502,0,3,0,3,..,35,0,38,0,38,..,57,3,56,0,56,..,16,0,16,0,16,..,4,3,7,0,7,..,13,0,13,0,13,..,9,0,14,0,14,..,112,16,128,3,133,..,1717,174,1891,19,1912,..,27,3,33,541,567,10586,1742,178,1920,554,13063,10526,..,..,..,..,10526,..,58,0,58,0,56,..,256,23,272,3,277,..,0,0,0,0,0,..,124,30,151,3,157,..,178,64,242,0,240,..,17,7,21,0,21,..,313,101,410,3,417,..,52,3,56,0,60,..,26,0,26,0,26,..,30,0,30,0,30,..,67,3,71,0,71,..,50,8,53,0,53,..,9,0,15,0,15,..,37,0,37,0,37,..,23,3,27,0,27,..,31,0,34,0,34,..,16,3,22,0,22,..,10,0,11,0,11,..,137,12,147,0,147,..,238,40,275,3,280,..,14,0,14,0,14,..,39,24,65
11503,0,0,0,0,..,3,0,3,0,3,..,12,7,17,0,17,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,5,0,5,..,42,18,57,0,59,..,488,50,539,10,548,..,18,0,17,834,852,11015,508,49,557,843,12418,10808,..,..,..,..,10808,..,12,0,12,0,12,..,16,0,17,0,17,..,8,0,8,0,8,..,7,13,23,0,23,..,7,3,15,0,15,..,0,0,0,0,0,..,19,16,36,0,33,..,15,0,16,3,23,..,29,0,29,0,29,..,26,0,24,0,24,..,38,0,40,0,40,..,17,0,17,0,17,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,17,0,18,0,18,..,50,3,49,0,49,..,3,0,3,0,3,..,4,3,9
11504,0,7,0,7,..,361,13,374,0,374,..,93,6,102,0,101,..,61,4,65,0,65,..,7,0,6,0,6,..,29,3,34,0,34,..,23,0,24,0,24,..,310,28,335,11,351,..,3074,319,3393,41,3430,..,45,8,58,527,583,12577,3117,331,3446,566,16594,12334,..,..,..,..,12334,..,89,0,89,3,88,..,196,25,218,0,218,..,3,0,3,0,4,..,149,51,205,0,205,..,356,110,461,4,463,..,17,4,19,0,19,..,519,165,689,4,692,..,55,6,62,0,59,..,11,0,11,0,11,..,20,3,22,0,27,..,56,0,61,0,61,..,67,3,69,0,74,..,32,5,36,0,36,..,221,7,232,3,229,..,88,13,103,0,101,..,74,0,74,0,74,..,109,3,115,3,114,..,76,8,88,0,88,..,600,43,642,5,642,..,131,13,142,0,146,..,16,0,16,0,16,..,64,26,90
11601,3,100,0,103,..,3258,121,3379,33,3414,..,458,71,536,4,537,..,1651,255,1910,18,1924,..,71,16,79,0,79,..,490,104,594,9,598,..,159,38,196,0,201,..,3316,628,3944,102,4039,..,25289,3527,28818,333,29155,..,200,68,267,2894,3162,35115,25490,3599,29087,3225,67432,34376,..,..,..,..,34376,..,37,0,37,0,42,..,1892,347,2235,15,2252,..,6,0,6,0,8,..,614,352,969,6,973,..,850,495,1344,5,1347,..,59,23,77,0,77,..,1516,871,2392,10,2398,..,349,66,413,4,417,..,67,0,67,3,67,..,167,9,179,3,184,..,165,14,177,8,182,..,497,98,593,3,593,..,554,45,600,4,601,..,2625,189,2813,19,2836,..,2151,316,2468,20,2487,..,307,22,329,0,330,..,444,72,512,3,514,..,1760,264,2023,20,2042,..,7829,912,8747,67,8816,..,430,64,495,0,500,..,40,3,45,0,45,..,306,223,531
11602,0,48,0,50,..,1993,44,2033,17,2051,..,340,29,370,0,370,..,551,17,565,0,566,..,24,29,49,0,53,..,139,16,158,3,160,..,58,14,69,3,71,..,1959,243,2198,56,2251,..,15982,1374,17357,166,17525,..,82,22,105,2619,2724,26330,16065,1395,17462,2791,46581,26297,..,..,..,..,26297,..,116,0,119,0,120,..,597,64,665,4,667,..,3,0,5,0,5,..,441,173,612,3,615,..,708,275,981,7,988,..,45,11,51,0,51,..,1198,455,1654,8,1656,..,124,17,136,0,139,..,36,0,36,0,36,..,130,0,132,0,132,..,80,0,80,0,80,..,193,8,206,3,213,..,414,22,437,3,437,..,1999,122,2118,25,2137,..,1971,297,2267,11,2277,..,589,34,622,0,626,..,472,49,520,3,526,..,1105,119,1221,9,1231,..,6554,637,7182,49,7231,..,280,26,311,0,311,..,45,3,45,0,45,..,207,117,322
11603,6,132,0,129,..,4380,157,4538,40,4576,..,411,78,491,6,496,..,301,21,326,0,324,..,34,5,40,0,40,..,344,77,424,6,434,..,203,67,272,8,279,..,3111,643,3755,64,3821,..,19162,2402,21567,260,21829,..,200,51,254,3210,3463,29633,19369,2456,21820,3472,54923,30082,..,..,..,..,30082,..,14,0,14,0,14,..,1718,496,2211,16,2227,..,13,0,11,0,15,..,157,112,262,4,272,..,200,115,324,3,323,..,22,17,39,0,39,..,377,244,623,3,627,..,205,50,251,0,253,..,35,3,37,0,34,..,105,8,120,3,121,..,66,4,69,3,76,..,197,44,244,6,248,..,530,98,627,0,625,..,1850,130,1980,23,2003,..,650,108,753,12,765,..,108,9,120,0,120,..,1367,246,1611,31,1644,..,606,93,700,8,710,..,5114,679,5792,69,5864,..,169,24,189,0,189,..,12,8,21,0,21,..,70,34,104
11701,3,71,0,71,..,1242,118,1357,12,1370,..,579,69,645,5,654,..,78,0,81,0,81,..,121,39,161,3,160,..,297,62,359,3,362,..,92,24,119,0,119,..,940,190,1124,33,1155,..,8524,1332,9856,110,9971,..,66,18,76,1416,1490,11788,8589,1350,9940,1529,23254,11169,..,..,..,..,11169,..,17,0,17,0,12,..,312,63,372,12,381,..,3,0,3,4,3,..,512,191,702,5,709,..,1121,312,1439,9,1443,..,105,36,136,0,136,..,1735,544,2278,10,2288,..,126,24,155,4,155,..,16,0,19,0,19,..,99,9,104,4,110,..,55,0,58,0,60,..,852,244,1096,11,1112,..,601,83,690,10,694,..,176,13,185,4,187,..,37,5,42,0,44,..,50,3,55,0,55,..,53,8,56,0,61,..,57,5,58,0,58,..,968,117,1090,14,1099,..,252,46,292,4,301,..,73,20,88,3,89,..,82,35,114
11702,0,23,0,23,..,346,30,372,0,377,..,372,45,416,6,420,..,25,0,28,0,28,..,137,79,212,0,215,..,74,30,102,0,102,..,842,377,1214,4,1221,..,789,246,1033,13,1045,..,6174,1603,7775,73,7846,..,55,17,71,2061,2132,16997,6236,1617,7846,2133,26974,17061,..,..,..,..,17061,..,11,0,11,0,11,..,405,129,530,6,539,..,14,0,14,0,14,..,313,170,486,4,492,..,383,117,499,3,500,..,45,24,64,0,66,..,738,312,1044,13,1056,..,57,11,75,0,71,..,35,0,35,0,35,..,149,7,160,0,160,..,94,5,101,3,107,..,952,545,1501,9,1505,..,73,11,82,3,85,..,75,5,76,0,80,..,8,0,8,0,8,..,10,0,13,0,13,..,12,0,12,0,12,..,169,21,192,0,192,..,345,43,383,3,389,..,300,79,381,0,377,..,110,9,117,0,124,..,57,7,61
11703,3,142,0,145,..,2744,232,2968,18,2988,..,1818,121,1935,14,1954,..,182,4,191,0,193,..,1610,1009,2617,20,2634,..,247,37,284,7,290,..,816,176,992,11,1002,..,2765,377,3140,50,3191,..,30045,5768,35816,280,36088,..,222,39,259,14186,14446,60304,30267,5802,36071,14465,110837,51428,..,..,..,..,51428,..,52,0,52,0,52,..,454,96,545,3,551,..,25,0,23,0,24,..,2485,823,3310,12,3329,..,9815,2239,12053,58,12114,..,655,258,913,3,921,..,12958,3325,16288,71,16357,..,122,14,136,0,136,..,215,0,219,0,219,..,1127,45,1173,6,1181,..,573,10,584,4,585,..,780,231,1013,11,1018,..,113,10,124,0,128,..,520,23,540,3,549,..,59,0,59,0,64,..,55,0,61,3,62,..,54,0,53,0,53,..,219,21,235,0,243,..,1032,50,1076,8,1093,..,828,52,884,3,888,..,851,198,1047,9,1060,..,1248,493,1735
11801,0,24,0,24,..,302,14,311,0,315,..,936,59,995,8,998,..,20,0,20,0,20,..,95,26,114,0,114,..,60,9,62,0,62,..,89,13,104,0,101,..,2357,188,2543,27,2572,..,9607,868,10478,71,10553,..,139,13,153,5777,5928,43850,9746,886,10628,5846,60329,46885,..,..,..,..,46885,..,89,0,90,0,88,..,148,14,158,3,159,..,3,0,3,0,8,..,496,54,549,3,555,..,799,202,992,7,1001,..,68,16,87,4,87,..,1361,269,1634,14,1647,..,92,7,97,0,97,..,144,6,144,0,149,..,975,30,1004,9,1017,..,551,7,561,5,569,..,705,60,770,10,774,..,29,8,32,0,32,..,88,6,92,0,97,..,28,0,30,0,30,..,19,0,19,0,19,..,8,6,10,0,10,..,52,4,58,0,58,..,219,22,239,0,244,..,810,46,858,7,865,..,309,34,344,7,350,..,151,22,177
11802,8,234,0,240,..,1533,93,1627,12,1638,..,987,93,1077,11,1086,..,87,0,87,0,87,..,196,43,239,0,242,..,84,18,97,0,97,..,284,53,335,0,335,..,2155,272,2427,44,2469,..,18775,2471,21251,164,21413,..,188,25,208,6383,6591,41169,18965,2493,21457,6543,69175,42773,..,..,..,..,42773,..,59,0,59,0,59,..,475,102,581,9,585,..,18,0,18,3,24,..,1755,422,2175,3,2187,..,4333,888,5224,30,5255,..,361,128,485,0,485,..,6454,1432,7889,35,7926,..,141,12,152,0,152,..,123,3,127,4,129,..,938,59,996,6,1003,..,447,17,467,6,472,..,2070,345,2414,29,2440,..,182,16,203,0,206,..,244,4,248,0,251,..,58,3,60,0,60,..,82,4,83,0,83,..,60,0,63,0,63,..,131,11,147,0,147,..,764,43,809,3,811,..,731,84,817,12,829,..,274,38,310,4,315,..,232,89,316
