SA3_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
11402,..,36,712,1355,1714,1838,2123,1177,243,9196,..,126,343,293,319,254,166,54,6,1565,..,3,10,43,77,46,46,22,18,276,3931,..,..,..,..,..,..,..,..,3931,..,872,..,..,..,..,..,..,..,872,..,867,360,160,127,67,13,0,0,1599,..,54,36,30,36,36,43,34,13,279,..,49,80,19,26,22,13,3,0,217,..,48,78,40,66,85,67,24,3,413,..,29,126,159,285,399,430,260,92,1784,65,85,67,55,66,69,74,27,7,514,3998,2174,1813,2156,2719,2816,2964,1605,390,20637,..,70,884,1577,1927,1944,2021,811,100,9335,..,193,361,305,313,223,123,28,3,1551,..,46,160,366,477,202,98,105,79,1530,3763,..,..,..,..,..,..,..,..,3763,..,942,..,..,..,..,..,..,..,942,..,573,211,56,72,50,15,0,0,980,..,46,25,22,47,64,92,81,42,410,..,55,50,17,10,13,3,0,0,141
11501,..,54,2546,7554,8054,7089,5058,2017,504,32871,..,106,507,425,442,271,120,29,9,1908,..,10,19,100,247,207,85,43,24,735,14517,..,..,..,..,..,..,..,..,14517,..,5778,..,..,..,..,..,..,..,5778,..,2897,2630,602,242,74,19,0,0,6458,..,346,250,104,74,110,111,87,44,1118,..,169,195,83,56,41,17,3,0,567,..,241,295,80,76,66,60,17,3,845,..,84,225,260,301,331,336,259,168,1962,72,130,135,103,66,54,59,26,5,645,14594,9811,6802,9311,9555,8229,5866,2481,753,67404,..,93,3697,8646,8295,6749,4228,1396,231,33340,..,170,536,465,423,237,85,16,3,1933,..,36,184,705,1100,705,278,157,112,3270,13706,..,..,..,..,..,..,..,..,13706,..,5558,..,..,..,..,..,..,..,5558,..,2211,1872,335,160,79,20,0,0,4686,..,287,182,67,104,382,397,377,226,2021,..,178,171,37,47,26,13,3,3,487
11502,..,14,336,981,1410,1230,1029,466,114,5581,..,31,86,99,114,93,52,9,3,485,..,0,3,17,60,44,27,12,8,168,2475,..,..,..,..,..,..,..,..,2475,..,968,..,..,..,..,..,..,..,968,..,654,428,108,89,31,0,0,0,1317,..,46,28,9,16,26,26,30,15,198,..,44,42,18,28,22,20,3,0,174,..,12,27,27,36,25,28,8,0,161,..,17,37,49,93,87,102,77,37,491,17,39,33,28,25,17,23,15,3,199,2495,1822,1028,1330,1867,1571,1305,613,180,12217,..,26,484,1138,1514,1208,910,343,44,5667,..,35,107,118,141,73,34,0,4,509,..,15,47,108,185,110,51,43,33,588,2273,..,..,..,..,..,..,..,..,2273,..,909,..,..,..,..,..,..,..,909,..,516,289,72,40,22,3,0,0,945,..,35,15,7,11,44,77,65,57,317,..,47,38,17,14,13,12,3,0,142
11503,..,32,448,926,1263,1099,760,283,59,4866,..,64,225,157,190,132,56,11,3,826,..,3,8,29,64,32,22,12,3,167,2347,..,..,..,..,..,..,..,..,2347,..,583,..,..,..,..,..,..,..,583,..,742,316,96,61,20,0,0,0,1234,..,39,16,17,23,20,24,19,10,174,..,39,41,22,25,19,7,3,0,152,..,14,16,15,36,26,22,5,3,138,..,14,54,73,146,158,139,54,20,652,36,43,63,33,31,28,21,8,0,261,2385,1568,1179,1364,1835,1528,1053,394,100,11413,..,53,591,1069,1305,1040,664,176,23,4925,..,100,208,163,197,131,39,7,0,833,..,32,59,140,168,82,55,42,23,600,2209,..,..,..,..,..,..,..,..,2209,..,691,..,..,..,..,..,..,..,691,..,488,174,37,33,14,6,0,0,748,..,24,21,10,8,44,60,51,32,241,..,33,27,11,6,9,3,0,0,93
11504,..,29,771,2013,1885,1249,791,278,43,7059,..,42,179,180,144,76,31,5,0,668,..,4,3,33,65,27,14,14,0,173,4070,..,..,..,..,..,..,..,..,4070,..,1125,..,..,..,..,..,..,..,1125,..,886,499,105,47,14,4,0,0,1547,..,75,63,21,26,22,30,13,14,259,..,28,45,23,24,19,6,0,0,141,..,24,63,23,28,33,28,3,0,200,..,20,53,77,107,98,75,39,18,475,16,31,42,20,25,22,10,5,3,171,4084,2264,1710,2503,2351,1555,984,361,79,15885,..,46,1071,2243,1787,1157,656,156,22,7143,..,64,190,189,134,73,17,4,0,666,..,21,77,193,245,101,54,31,18,741,3773,..,..,..,..,..,..,..,..,3773,..,1175,..,..,..,..,..,..,..,1175,..,603,340,76,26,24,8,0,0,1077,..,68,41,13,23,61,80,74,46,391,..,51,35,11,7,8,6,3,0,120
11601,..,153,4447,6488,5016,4619,3276,1400,291,25691,..,264,905,647,501,278,119,20,0,2724,..,20,75,185,331,259,134,93,44,1133,13551,..,..,..,..,..,..,..,..,13551,..,3753,..,..,..,..,..,..,..,3753,..,2874,2462,850,460,195,21,0,0,6867,..,663,667,198,198,241,151,88,38,2243,..,363,504,235,137,81,42,16,3,1384,..,423,666,280,269,233,126,28,8,2023,..,116,461,552,707,801,544,329,162,3661,133,205,280,200,133,106,63,40,20,1174,13686,8831,10464,9639,7754,6803,4474,2016,567,64230,..,415,6022,6372,4911,4416,2654,872,141,25808,..,376,964,627,465,257,61,17,3,2764,..,193,689,1190,1302,854,476,332,165,5204,12700,..,..,..,..,..,..,..,..,12700,..,3793,..,..,..,..,..,..,..,3793,..,2110,1646,392,196,118,25,0,0,4491,..,416,362,120,194,474,436,329,149,2478,..,235,252,86,69,53,15,6,5,730
11602,..,60,3023,6528,4371,2969,1696,534,86,19260,..,115,631,471,378,158,50,4,0,1813,..,4,34,115,156,109,52,19,14,518,11327,..,..,..,..,..,..,..,..,11327,..,3062,..,..,..,..,..,..,..,3062,..,1874,1343,320,104,30,12,0,0,3685,..,304,298,113,87,89,78,58,23,1049,..,128,151,74,58,29,13,4,0,462,..,162,188,88,93,83,46,12,0,680,..,47,214,228,251,232,171,88,23,1260,75,95,112,77,54,26,31,11,3,499,11400,5856,6002,8012,5556,3748,2152,738,151,43609,..,152,4415,6467,4154,2653,1282,296,32,19454,..,202,682,472,349,141,31,0,0,1869,..,82,329,683,783,357,155,74,44,2507,10657,..,..,..,..,..,..,..,..,10657,..,2998,..,..,..,..,..,..,..,2998,..,1429,927,189,75,41,17,0,0,2673,..,238,184,58,101,266,285,202,89,1428,..,105,121,35,33,16,11,5,0,327
11603,..,130,2817,4434,4193,3477,2227,815,144,18240,..,290,799,590,454,245,79,27,4,2488,..,31,115,198,285,202,146,58,18,1045,12911,..,..,..,..,..,..,..,..,12911,..,3422,..,..,..,..,..,..,..,3422,..,3061,2183,700,368,101,6,0,0,6423,..,586,444,161,199,187,154,75,24,1832,..,177,263,128,127,76,36,4,0,824,..,139,221,120,166,122,88,22,0,877,..,80,315,388,504,527,383,195,48,2436,216,218,238,159,120,74,53,14,3,1100,13129,8137,7395,6874,6414,5010,3174,1217,250,51595,..,346,3981,4505,4124,3100,1745,470,63,18327,..,385,852,575,444,207,65,11,3,2535,..,423,1194,1361,1263,747,396,217,79,5669,12250,..,..,..,..,..,..,..,..,12250,..,3562,..,..,..,..,..,..,..,3562,..,2254,1360,291,187,63,18,0,0,4171,..,505,269,95,213,407,405,261,104,2253,..,167,134,66,52,41,16,8,7,488
11701,..,55,1268,1999,1624,1249,882,575,124,7773,..,135,724,358,265,129,39,16,3,1673,..,5,18,41,102,82,39,21,14,317,3832,..,..,..,..,..,..,..,..,3832,..,1011,..,..,..,..,..,..,..,1011,..,705,614,251,171,55,3,0,0,1796,..,216,187,65,62,61,53,31,18,696,..,242,259,67,41,30,8,6,3,645,..,574,651,169,102,93,59,17,5,1668,..,79,259,246,319,297,276,189,57,1726,51,65,92,62,47,33,31,11,5,404,3879,3084,4065,3264,2729,2025,1392,867,222,21538,..,130,1662,2130,1572,1122,813,346,56,7824,..,215,696,325,235,83,33,7,0,1594,..,28,145,350,452,263,155,128,63,1579,3590,..,..,..,..,..,..,..,..,3590,..,1026,..,..,..,..,..,..,..,1026,..,515,441,135,86,48,5,0,0,1227,..,186,153,67,64,114,137,110,67,894,..,228,200,51,11,10,0,3,0,505
11702,..,23,1076,1853,1387,1015,829,511,139,6829,..,158,1338,924,610,299,99,7,3,3447,..,8,14,47,94,79,44,46,27,343,3689,..,..,..,..,..,..,..,..,3689,..,777,..,..,..,..,..,..,..,777,..,457,511,275,201,65,4,0,0,1511,..,178,199,73,64,59,52,20,18,651,..,149,253,84,46,38,12,0,0,580,..,657,1534,345,244,161,85,30,5,3065,..,107,431,505,474,477,262,165,49,2471,58,109,152,94,81,40,25,21,7,590,3747,2620,5512,4200,3191,2232,1421,798,245,23956,..,84,1369,1955,1326,1012,745,357,51,6897,..,251,1405,912,572,238,43,7,0,3431,..,19,96,344,480,289,146,154,81,1597,3380,..,..,..,..,..,..,..,..,3380,..,776,..,..,..,..,..,..,..,776,..,353,328,148,121,53,15,0,0,1026,..,164,189,52,57,102,94,85,53,802,..,185,257,46,19,20,8,3,3,546
11703,..,175,5282,5363,2942,2468,1871,886,242,19234,..,1260,8065,4261,2536,1195,441,81,6,17847,..,12,35,121,208,177,70,51,29,704,6472,..,..,..,..,..,..,..,..,6472,..,1380,..,..,..,..,..,..,..,1380,..,667,803,269,203,91,5,0,0,2042,..,918,863,176,130,101,70,40,17,2308,..,997,1710,329,117,49,22,7,3,3237,..,5852,8702,2104,946,521,307,66,17,18506,..,1490,3998,3604,3150,2411,1578,661,203,17082,85,415,816,374,233,143,81,46,10,2206,6563,13169,30270,16599,10463,7149,4452,1834,525,91023,..,398,6385,5014,2971,2408,1527,615,72,19379,..,1716,7472,2432,1177,604,209,35,6,13655,..,35,290,754,1048,781,321,201,87,3513,6441,..,..,..,..,..,..,..,..,6441,..,1501,..,..,..,..,..,..,..,1501,..,516,603,214,117,65,20,0,0,1529,..,981,925,243,135,228,191,97,71,2870,..,1134,1659,333,55,35,15,7,3,3237
11801,..,20,2000,4621,4059,3070,2724,1394,497,18386,..,201,2896,1840,1004,524,315,90,32,6904,..,6,12,90,223,187,88,32,26,663,9051,..,..,..,..,..,..,..,..,9051,..,2500,..,..,..,..,..,..,..,2500,..,843,754,230,166,81,16,0,0,2086,..,229,275,57,33,55,47,40,30,765,..,138,419,99,47,22,14,0,3,737,..,689,2807,645,294,187,165,65,33,4888,..,205,1052,1158,952,838,739,425,256,5617,131,147,324,172,102,57,48,20,14,1014,9178,4982,10543,8919,6873,5013,4142,2072,879,52612,..,64,2929,5013,4053,2996,2445,966,206,18673,..,406,3227,1426,734,374,186,51,7,6425,..,17,111,619,942,572,223,163,125,2765,8725,..,..,..,..,..,..,..,..,8725,..,2494,..,..,..,..,..,..,..,2494,..,639,640,135,122,93,13,0,0,1642,..,236,324,73,63,103,149,115,95,1164,..,220,394,60,33,26,11,5,0,758
11802,..,36,2432,5183,4446,3313,2571,1546,474,19993,..,389,2668,1438,823,462,202,54,6,6036,..,3,23,90,216,190,106,52,42,729,9914,..,..,..,..,..,..,..,..,9914,..,2708,..,..,..,..,..,..,..,2708,..,1340,1345,453,326,156,17,0,0,3640,..,532,400,118,89,126,115,60,50,1485,..,557,604,102,66,50,25,8,0,1412,..,3177,2803,582,274,217,140,53,9,7266,..,424,865,911,940,977,782,471,242,5610,143,229,293,158,101,70,62,35,12,1094,10053,9389,11414,9027,7293,5558,4013,2283,839,59881,..,101,3218,5511,4471,3299,2310,1097,199,20207,..,569,2831,1352,741,370,135,22,4,6019,..,53,258,747,1226,720,323,293,224,3854,9553,..,..,..,..,..,..,..,..,9553,..,2776,..,..,..,..,..,..,..,2776,..,991,959,297,205,145,27,3,0,2624,..,525,411,107,125,208,255,250,183,2065,..,624,454,73,40,37,9,15,5,1256
11901,..,237,4301,6871,6733,5973,4144,2192,602,31064,..,168,702,579,470,332,142,34,9,2427,..,11,64,175,314,336,198,121,76,1286,17799,..,..,..,..,..,..,..,..,17799,..,5365,..,..,..,..,..,..,..,5365,..,3978,3496,1117,614,307,39,0,0,9550,..,709,615,270,283,319,192,121,81,2588,..,286,447,216,173,168,50,8,3,1351,..,266,573,264,211,239,118,44,17,1727,..,114,466,580,773,913,826,504,335,4504,242,226,330,209,174,154,106,63,23,1542,18041,11352,10991,10292,9747,8746,5809,3083,1137,79197,..,785,6048,7348,6630,5383,3301,1476,260,31234,..,247,794,569,450,268,100,19,0,2454,..,169,986,1617,1739,1200,512,419,289,6919,16793,..,..,..,..,..,..,..,..,16793,..,5665,..,..,..,..,..,..,..,5665,..,2724,2308,607,347,159,33,0,0,6177,..,575,403,162,282,535,467,442,268,3129,..,321,317,126,95,63,18,11,6,959
11902,..,197,4305,5984,5146,4100,2990,1918,541,25175,..,130,590,473,404,273,82,24,4,1979,..,14,54,143,268,250,115,107,61,1013,13152,..,..,..,..,..,..,..,..,13152,..,3831,..,..,..,..,..,..,..,3831,..,2350,2369,924,577,191,23,0,0,6436,..,658,692,234,217,200,168,113,56,2340,..,386,640,270,191,123,50,9,0,1667,..,868,1663,495,344,249,125,42,16,3806,..,151,528,527,663,654,601,338,179,3654,168,161,273,210,149,116,68,45,28,1203,13324,8741,11111,9258,7952,6152,4224,2603,881,64249,..,868,5969,5793,4976,3770,2433,1279,205,25298,..,204,672,492,376,198,65,12,0,2012,..,77,514,1071,1344,833,414,387,214,4863,12218,..,..,..,..,..,..,..,..,12218,..,3901,..,..,..,..,..,..,..,3901,..,1727,1618,535,324,163,17,0,0,4382,..,440,366,135,226,457,374,313,207,2501,..,334,372,94,114,73,25,21,5,1041
11903,..,151,3617,5047,5365,4756,3363,1971,555,24816,..,177,873,516,401,279,131,39,4,2425,..,10,28,107,277,203,123,60,54,864,10424,..,..,..,..,..,..,..,..,10424,..,3900,..,..,..,..,..,..,..,3900,..,2207,2050,620,370,174,29,0,0,5454,..,628,540,136,128,160,160,101,65,1916,..,615,789,182,157,96,54,18,0,1916,..,769,1093,214,195,197,94,48,15,2626,..,141,455,445,589,674,597,398,229,3521,116,135,180,127,123,95,62,33,21,887,10536,8737,9634,7392,7604,6627,4621,2664,938,58754,..,378,4563,5519,5404,4589,2895,1416,256,25013,..,267,947,522,381,238,64,18,3,2435,..,55,378,903,1301,821,343,273,226,4306,9853,..,..,..,..,..,..,..,..,9853,..,3911,..,..,..,..,..,..,..,3911,..,1538,1527,392,238,135,43,3,0,3876,..,493,364,92,202,469,409,372,195,2592,..,587,712,134,107,72,29,12,3,1660
11904,..,201,4820,5844,4800,3969,3220,1968,565,25396,..,224,1581,855,550,363,143,38,4,3756,..,11,36,118,267,245,114,66,64,914,10809,..,..,..,..,..,..,..,..,10809,..,3143,..,..,..,..,..,..,..,3143,..,2019,1917,765,515,193,42,0,0,5447,..,679,680,165,149,189,162,87,71,2179,..,617,1029,204,117,88,37,8,0,2093,..,1021,1815,457,313,264,176,40,13,4083,..,201,715,704,822,805,708,436,242,4643,126,141,250,155,151,85,71,59,20,1054,10931,8262,12833,9264,7678,6200,4669,2698,991,63529,..,621,6143,5771,4756,3847,2770,1397,211,25522,..,380,1501,770,491,268,83,18,0,3510,..,59,409,970,1276,750,405,338,248,4451,10155,..,..,..,..,..,..,..,..,10155,..,3307,..,..,..,..,..,..,..,3307,..,1447,1385,405,276,155,37,0,0,3706,..,563,512,148,191,446,359,327,173,2723,..,563,700,140,58,59,13,11,4,1557
12001,..,50,2577,3936,3254,2751,2137,1167,355,16224,..,211,1151,632,414,309,141,25,6,2889,..,3,12,65,154,98,46,40,27,451,6795,..,..,..,..,..,..,..,..,6795,..,1855,..,..,..,..,..,..,..,1855,..,1007,982,310,239,96,16,0,0,2637,..,255,239,65,51,62,59,43,35,808,..,217,375,65,53,29,9,6,0,759,..,665,918,239,136,106,77,19,7,2166,..,159,517,451,421,425,387,239,145,2737,66,87,141,95,74,60,45,41,10,617,6865,4505,6907,5849,4787,3927,2917,1581,583,37925,..,118,3303,4073,3371,2650,1940,827,117,16403,..,306,1237,576,460,246,98,22,0,2935,..,13,142,520,794,470,201,186,125,2447,6475,..,..,..,..,..,..,..,..,6475,..,1961,..,..,..,..,..,..,..,1961,..,791,758,210,161,86,20,0,0,2021,..,236,217,80,81,216,175,147,133,1287,..,261,260,43,22,20,3,5,0,624
12002,..,10,990,2709,2048,1327,970,383,95,8530,..,109,986,873,641,380,176,43,3,3223,..,0,6,42,100,81,51,19,11,314,4867,..,..,..,..,..,..,..,..,4867,..,890,..,..,..,..,..,..,..,890,..,371,347,138,117,42,9,0,0,1018,..,94,99,39,34,37,37,20,11,377,..,80,125,30,27,18,12,3,0,305,..,395,628,190,116,101,76,16,8,1526,..,70,324,488,500,430,328,145,59,2342,39,61,108,81,73,34,31,11,8,436,4908,2082,3615,4584,3647,2460,1688,647,196,23827,..,12,1395,2925,1949,1235,815,265,35,8636,..,177,1071,859,616,408,146,11,5,3280,..,16,85,260,472,285,129,94,39,1385,4608,..,..,..,..,..,..,..,..,4608,..,870,..,..,..,..,..,..,..,870,..,289,255,76,55,29,7,0,0,716,..,92,83,39,50,84,72,54,39,514,..,91,94,32,15,12,5,0,0,251
12003,..,201,4790,5814,5294,4278,2841,1812,541,25565,..,384,1847,978,701,398,148,49,8,4515,..,8,36,123,254,209,111,65,58,873,10405,..,..,..,..,..,..,..,..,10405,..,3881,..,..,..,..,..,..,..,3881,..,1713,1978,644,461,187,23,0,0,5011,..,761,705,186,128,163,121,105,55,2228,..,904,1343,226,148,95,29,9,3,2756,..,2106,3328,659,350,337,154,75,9,7022,..,268,918,806,871,825,645,419,198,4960,101,171,347,173,124,99,66,55,23,1162,10508,10394,15288,9618,8336,6584,4146,2600,904,68370,..,490,5967,5902,5375,4048,2494,1236,197,25718,..,533,1967,909,700,360,116,19,7,4608,..,57,302,927,1430,820,381,366,258,4542,10148,..,..,..,..,..,..,..,..,10148,..,3875,..,..,..,..,..,..,..,3875,..,1304,1438,419,345,141,31,0,0,3685,..,620,613,180,221,394,346,379,216,2964,..,910,1041,176,78,53,30,4,3,2297
12101,..,54,2990,5839,4808,3489,2618,1313,419,21529,..,207,1468,775,536,321,179,39,14,3542,..,8,22,82,185,147,58,37,37,569,10280,..,..,..,..,..,..,..,..,10280,..,3146,..,..,..,..,..,..,..,3146,..,927,946,305,194,90,9,0,0,2476,..,347,287,80,47,102,49,50,27,994,..,216,334,107,49,33,21,3,3,766,..,492,1148,335,171,130,90,25,15,2401,..,207,772,752,575,551,481,284,171,3785,74,96,185,87,79,54,41,19,13,644,10357,5707,8149,8370,6643,4912,3538,1774,696,50145,..,144,3865,6243,4853,3361,2251,912,191,21828,..,340,1525,706,452,272,109,16,0,3419,..,12,123,645,979,589,209,181,138,2870,9782,..,..,..,..,..,..,..,..,9782,..,2933,..,..,..,..,..,..,..,2933,..,795,798,201,136,79,20,0,0,2031,..,366,285,106,83,212,215,166,90,1518,..,271,371,108,47,46,11,10,3,860
12102,..,42,1985,4611,3889,3034,2150,1080,249,17033,..,103,476,413,349,239,86,29,5,1691,..,3,13,61,161,126,51,43,28,491,8177,..,..,..,..,..,..,..,..,8177,..,2408,..,..,..,..,..,..,..,2408,..,1341,1026,266,171,75,6,0,0,2883,..,207,181,67,65,62,59,34,25,708,..,140,212,58,54,43,14,8,0,532,..,147,233,132,107,97,67,22,11,811,..,64,232,367,404,396,360,226,119,2169,56,87,105,68,63,46,35,11,5,484,8234,4533,4459,6056,5257,4125,2823,1449,447,37385,..,110,2739,4883,3878,2835,1935,726,125,17226,..,143,501,420,356,206,56,14,0,1687,..,18,126,452,783,485,186,137,89,2272,7600,..,..,..,..,..,..,..,..,7600,..,2507,..,..,..,..,..,..,..,2507,..,914,693,186,114,56,13,0,0,1980,..,188,163,62,64,217,173,167,97,1127,..,137,121,48,41,23,8,3,0,393
12103,..,34,1627,5380,6972,5170,3930,2322,748,26178,..,74,439,383,393,239,120,46,14,1707,..,7,15,56,192,135,63,43,33,540,11886,..,..,..,..,..,..,..,..,11886,..,5193,..,..,..,..,..,..,..,5193,..,1551,1349,325,236,117,13,0,0,3593,..,268,174,54,19,65,52,54,42,727,..,147,152,52,52,35,13,0,7,465,..,124,244,75,74,70,58,37,8,695,..,105,226,226,279,272,310,320,285,2024,76,106,90,53,38,51,33,22,13,490,11958,7613,4326,6606,8258,6162,4585,2835,1152,53493,..,58,2342,6307,7413,4939,3579,1781,364,26793,..,114,489,391,387,197,85,26,3,1699,..,18,103,510,1047,558,197,180,166,2785,11159,..,..,..,..,..,..,..,..,11159,..,5105,..,..,..,..,..,..,..,5105,..,1255,1035,219,164,87,21,0,0,2779,..,275,158,39,62,212,244,215,149,1357,..,166,146,63,38,30,9,10,3,470
12104,..,26,2341,3878,3082,2584,2326,1095,305,15631,..,203,2286,1209,652,450,263,82,13,5152,..,5,9,75,153,124,48,12,24,446,6242,..,..,..,..,..,..,..,..,6242,..,1679,..,..,..,..,..,..,..,1679,..,555,527,168,96,47,7,0,0,1401,..,177,227,59,37,36,30,10,10,584,..,92,189,48,26,11,12,5,4,381,..,336,1113,318,145,120,99,51,14,2196,..,169,948,1025,875,787,671,325,181,4972,70,84,178,92,72,63,42,12,7,626,6318,3320,7801,6873,5134,4221,3493,1592,559,39312,..,73,3052,4031,3217,2561,2090,722,139,15890,..,334,2447,1051,601,327,174,23,11,4969,..,9,73,444,753,439,180,90,87,2084,6045,..,..,..,..,..,..,..,..,6045,..,1765,..,..,..,..,..,..,..,1765,..,490,476,103,71,49,13,0,0,1198,..,206,212,78,50,95,102,56,64,856,..,97,171,49,21,17,4,3,11,375
12201,..,6,610,1927,1826,1325,1025,523,169,7404,..,61,820,543,315,164,98,22,3,2026,..,0,3,28,84,64,22,3,10,221,3702,..,..,..,..,..,..,..,..,3702,..,1008,..,..,..,..,..,..,..,1008,..,383,304,83,54,30,3,0,0,864,..,71,76,19,14,24,9,9,7,234,..,46,134,15,11,14,3,3,0,237,..,110,548,188,68,56,42,11,7,1032,..,49,220,324,309,242,235,127,86,1590,32,41,62,36,28,25,26,9,3,265,3734,1782,2788,3169,2711,1936,1471,702,286,18582,..,19,941,2028,1907,1244,927,359,90,7510,..,117,922,519,254,149,66,12,3,2036,..,3,33,191,325,196,61,41,48,894,3713,..,..,..,..,..,..,..,..,3713,..,1021,..,..,..,..,..,..,..,1021,..,304,210,60,37,25,8,0,0,640,..,62,64,17,21,38,48,33,32,303,..,52,116,25,16,3,4,0,0,224
