SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
116011308,147,66,94,94,78,73,35,9,4,607,9,0,6,3,3,3,3,0,0,20,2281,1420,1419,1723,1648,1685,1533,686,200,12587,953,363,821,806,378,230,103,44,6,3709,289,165,198,170,114,77,42,14,3,1066,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,133,101,242,64,29,32,10,6,0,620,21,10,24,26,13,7,7,3,0,114,154,116,267,91,43,37,24,5,0,730,663,628,575,524,439,389,183,60,16,3483,331,226,297,270,210,200,170,50,24,1785,4751,2960,3666,3674,2940,2707,2083,877,254,23921
116011560,73,63,44,47,56,35,9,3,0,336,0,4,0,0,0,0,0,0,0,8,1222,876,744,890,902,784,604,413,109,6552,361,119,282,286,121,79,22,13,0,1284,235,127,145,118,84,76,17,10,0,813,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,125,73,185,76,39,37,5,0,0,539,10,9,14,10,7,9,8,0,0,68,138,77,195,89,48,43,10,3,0,604,407,327,353,286,243,180,90,54,6,1948,215,130,139,127,115,97,68,42,17,949,2600,1683,1887,1820,1558,1291,817,544,133,12322
116011561,134,90,99,74,66,52,14,8,4,546,9,11,3,7,3,0,0,0,5,36,1664,1219,1092,1116,1240,1078,751,599,303,9065,435,169,418,362,152,92,39,16,9,1677,348,187,192,180,128,75,29,10,8,1140,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,139,98,231,91,27,14,8,4,0,613,12,14,17,14,20,5,3,0,0,75,159,113,247,107,40,25,7,4,0,694,468,405,420,315,283,205,90,54,10,2255,215,153,179,139,145,86,74,48,25,1064,3324,2267,2588,2255,2036,1589,1009,732,358,16156
116021309,86,68,51,47,64,50,18,3,0,388,0,0,0,4,0,0,0,0,0,12,1818,1364,855,1258,1367,904,532,193,44,8329,512,210,183,465,268,142,65,25,5,1871,187,143,100,118,122,79,26,10,4,792,0,0,0,3,3,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,382,204,244,310,180,98,69,32,0,1522,10,5,9,12,12,15,0,5,0,65,395,208,251,323,190,113,70,37,0,1590,545,398,334,369,294,173,88,15,5,2223,177,114,101,111,127,83,41,8,4,763,3743,2505,1867,2735,2470,1564,866,299,65,16130
116021310,245,91,113,167,114,63,25,12,0,836,5,0,8,3,3,3,4,3,0,39,4706,1797,2127,3339,2110,1335,812,330,75,16637,1017,350,581,980,431,200,87,24,4,3683,603,264,303,406,226,142,80,16,0,2030,8,3,7,11,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,330,197,248,271,158,94,24,24,4,1343,39,26,48,29,23,35,15,6,0,208,365,219,299,297,177,124,37,30,7,1550,1419,554,932,1022,490,272,141,41,5,4869,564,374,669,734,378,219,104,39,3,3086,8825,3643,5014,6978,3928,2367,1304,484,99,32645
116021312,104,59,64,69,51,31,12,4,3,399,3,4,0,3,3,0,0,0,0,10,1977,1235,1411,1492,1310,1091,870,361,112,9861,350,73,291,319,82,55,21,3,3,1202,180,60,135,110,50,24,13,0,0,574,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,174,43,154,116,40,20,13,4,0,578,9,3,25,13,6,3,3,0,0,61,191,46,178,126,49,22,22,4,0,644,816,478,689,496,343,215,101,38,10,3176,342,205,268,252,205,148,109,52,15,1601,3902,2127,3027,2847,2073,1577,1151,464,141,17312
116021562,21,18,16,21,19,11,9,3,0,119,0,0,0,0,0,0,0,0,0,0,442,282,283,345,339,233,129,34,16,2104,126,32,71,122,31,32,16,4,3,439,52,43,30,30,26,22,4,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,31,41,47,17,17,11,6,0,224,4,4,3,3,4,3,0,0,0,19,61,37,39,53,21,14,11,8,0,249,139,75,97,88,59,48,11,8,0,531,58,21,36,43,19,21,13,5,0,204,896,487,570,696,508,368,193,56,18,3793
116021563,136,94,76,108,90,52,15,6,4,579,10,0,0,4,5,8,0,0,0,22,2887,1818,1631,2073,1957,1509,819,249,107,13052,653,196,492,552,188,144,59,23,3,2305,328,119,174,188,96,64,21,9,0,998,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,264,128,276,177,75,56,28,16,3,1034,21,15,18,16,18,8,5,3,0,110,287,141,293,198,99,67,38,14,3,1140,897,622,678,554,446,226,137,41,7,3604,298,177,207,224,169,134,65,33,43,1344,5452,3110,3550,3898,3012,2213,1166,383,164,22938
116031313,214,165,113,71,91,59,32,11,0,753,3,10,5,3,5,3,0,0,0,22,2363,1604,1269,1176,1416,1285,1155,416,81,10758,79,50,62,67,60,47,14,13,3,387,416,193,209,196,143,80,83,12,3,1329,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,28,7,8,10,7,15,3,0,0,0,53,16,9,25,5,15,7,0,0,0,81,1244,723,578,402,356,230,130,52,3,3727,520,298,279,201,230,204,179,74,14,2009,4658,2892,2444,2083,2244,1878,1571,566,109,18445
116031314,76,38,55,43,34,28,8,3,0,287,3,0,0,0,0,0,0,0,0,11,1154,739,673,749,770,551,252,118,86,5107,168,64,125,137,66,36,18,3,0,612,163,77,66,95,46,27,15,4,0,495,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,166,33,131,111,24,23,18,3,0,508,4,7,10,7,8,4,3,0,0,34,170,46,137,115,30,28,18,3,0,543,271,198,184,158,111,54,31,3,8,1025,139,71,67,85,67,39,23,6,3,502,2080,1194,1268,1352,1099,747,365,143,101,8356
116031315,191,154,122,93,110,77,28,10,12,794,9,0,0,4,4,3,3,0,0,21,2663,2217,1628,1665,2051,1583,675,297,131,12910,326,181,203,283,208,87,45,11,3,1340,735,351,317,331,238,147,49,21,7,2190,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,28,60,44,18,8,12,4,0,252,5,3,7,5,0,4,0,0,0,24,77,30,64,48,23,16,8,4,0,271,610,479,434,268,275,177,56,16,3,2307,332,242,226,191,195,138,55,16,7,1413,4775,3524,2898,2825,3023,2191,909,371,155,20671
116031316,304,161,145,99,83,68,28,19,0,902,8,4,8,3,6,3,0,0,0,41,2748,1649,1612,1406,1395,1205,1134,549,91,11779,250,60,295,190,53,50,25,3,0,927,358,126,181,172,77,49,16,14,0,997,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,58,9,53,33,6,3,3,0,0,162,19,17,17,17,11,4,3,3,0,88,69,26,70,48,21,10,7,3,0,252,1475,819,772,543,396,235,128,50,11,4419,562,324,321,259,243,191,147,80,13,2133,5499,3034,3293,2644,2219,1754,1461,697,118,20709
116031317,263,163,157,128,95,73,49,16,3,940,0,0,10,0,6,3,0,0,0,16,2598,1774,1626,1618,1637,1397,1051,550,140,12382,285,87,250,217,99,48,38,19,0,1041,1425,544,784,664,352,180,85,28,7,4067,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,52,30,89,37,3,6,5,0,0,220,8,3,19,12,13,5,11,3,0,69,62,31,108,47,15,14,11,3,0,291,795,508,515,308,316,215,115,53,23,2846,462,239,300,229,214,163,138,75,20,1839,5658,3211,3630,3121,2662,2052,1456,726,195,22698
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,3,5,0,0,3,3,0,0,0,18,3,8,3,8,6,6,4,0,0,40
116031319,177,179,158,105,135,96,41,16,9,915,3,0,4,4,7,5,0,0,0,24,2470,2094,1696,1767,1955,1796,1135,497,375,13792,323,122,307,281,145,98,58,11,3,1339,578,275,327,291,188,91,61,13,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,32,78,42,19,18,3,0,0,250,5,6,8,6,5,13,3,0,0,54,69,37,88,45,26,29,8,0,0,309,584,412,396,316,245,183,75,33,14,2266,293,167,217,175,152,145,88,36,14,1283,4365,3149,3084,2938,2753,2397,1445,598,417,21154
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,6,0,0,18
117011321,31,28,43,34,31,22,14,8,4,215,3,0,0,0,0,0,0,0,0,3,1374,707,823,1086,1007,675,513,300,136,6621,16,14,22,23,13,13,5,0,0,111,30,27,44,34,17,12,3,0,0,163,71,11,18,40,41,18,17,7,8,219,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,10,5,5,3,3,3,0,0,0,0,24,5,6,10,7,10,0,0,0,0,38,527,331,455,477,313,206,90,67,28,2500,183,129,189,147,116,91,57,29,7,944,2232,1249,1609,1854,1544,1039,693,414,185,10817
117011322,110,82,161,117,66,56,29,24,0,630,10,0,0,4,0,4,0,0,0,19,2019,1379,2001,1838,1551,1298,1086,809,250,12223,109,59,262,115,47,39,17,5,0,654,485,314,440,351,248,145,71,25,3,2087,34,27,30,35,26,32,22,17,7,226,0,0,0,0,0,0,0,0,0,0,7,3,10,5,0,4,3,0,0,30,0,5,23,9,5,3,3,3,0,53,7,3,34,14,12,12,8,3,0,81,660,1358,1741,776,508,373,162,92,34,5715,308,310,540,331,256,195,114,86,22,2155,3694,3650,5467,3688,2769,2198,1544,1065,332,24410
117011323,39,39,33,40,44,29,27,13,5,265,0,0,0,0,0,0,0,0,0,3,1111,699,725,803,886,720,710,415,188,6259,40,35,62,39,34,10,16,0,0,246,180,110,184,131,70,60,18,14,0,773,71,34,18,45,48,31,30,17,4,293,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,6,3,0,0,22,3,3,7,10,7,0,7,0,0,35,6,7,10,10,3,6,10,0,0,58,367,447,402,331,297,195,116,58,23,2236,191,165,200,187,151,128,104,46,27,1192,1995,1536,1670,1606,1535,1189,1023,567,244,11373
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,12,0,3,10,4,7,0,3,3,0,32,0,4,23,4,9,0,9,3,0,58
117021326,40,29,97,50,35,37,26,13,0,347,0,0,3,0,4,0,3,0,0,12,1283,836,1543,1434,1368,1183,1099,950,435,10126,54,76,180,68,21,11,16,3,0,435,163,95,167,141,70,79,60,15,3,803,18,10,23,20,17,6,6,3,0,99,3,0,0,3,0,0,0,0,0,11,3,0,7,3,0,0,0,0,0,14,12,15,39,14,14,13,12,3,4,129,13,18,46,21,21,16,12,3,4,149,1751,1387,2916,2020,1350,781,294,86,40,10617,347,325,656,508,367,270,141,89,33,2740,3778,2929,5801,4488,3437,2609,1738,1210,540,26533
117021327,39,24,55,54,32,21,7,7,0,242,0,0,0,0,0,3,3,0,0,11,1073,621,1171,1172,1142,773,667,478,166,7253,12,23,72,20,11,6,8,0,0,148,23,25,50,37,23,16,11,5,0,185,16,3,20,11,6,12,3,0,0,79,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,16,13,11,16,7,0,0,66,5,7,19,15,9,15,5,0,0,76,1277,1237,2896,1808,1139,676,306,82,21,9458,277,265,725,416,325,262,160,70,11,2526,2709,2229,5065,3613,2738,1820,1198,642,216,20231
117021328,14,9,21,18,16,10,15,13,0,116,0,0,0,0,0,0,0,0,0,3,418,243,458,471,377,358,292,181,70,2864,13,17,35,18,6,6,3,0,0,100,23,30,38,18,25,9,13,3,0,156,10,3,10,9,4,6,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,10,5,9,3,0,3,0,39,3,3,7,6,9,4,0,3,0,46,563,459,881,698,478,238,72,24,4,3422,97,88,180,150,113,89,37,17,17,784,1169,894,1695,1446,1073,776,448,242,99,7846
117031329,8,10,43,32,17,15,9,5,0,136,0,0,0,0,4,0,0,0,0,3,170,239,1002,593,461,381,269,132,30,3287,8,15,75,23,7,6,5,0,0,139,0,15,38,13,13,3,3,0,0,89,13,3,60,41,13,30,23,10,0,182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,19,9,10,6,0,0,0,41,0,8,22,9,10,6,0,0,0,49,231,482,1826,978,686,427,247,52,12,4945,116,201,765,414,282,214,146,51,15,2206,545,1012,3953,2187,1510,1094,710,253,60,11320
117031330,16,18,63,32,20,6,11,0,0,171,0,0,4,0,0,3,0,0,0,5,516,338,1360,1050,695,407,239,115,35,4758,15,5,48,26,7,3,6,0,0,105,7,3,41,24,8,5,7,0,0,98,14,17,27,32,20,25,12,0,0,142,4,5,3,7,0,3,0,0,0,16,0,0,4,3,0,3,0,0,0,9,3,3,10,7,4,3,0,0,0,34,3,6,15,14,4,8,0,0,0,54,964,883,3107,1836,1076,528,190,66,13,8672,195,198,627,419,259,162,56,29,11,1953,1750,1487,5352,3506,2127,1182,534,228,60,16233
117031331,17,36,83,40,29,22,13,8,3,263,0,0,0,0,5,4,3,0,0,12,614,683,1328,936,803,772,557,271,91,6063,9,28,93,27,10,11,3,3,0,187,24,66,86,31,20,12,10,4,0,249,12,6,34,13,12,14,6,4,4,101,5,0,4,0,3,0,0,0,0,16,0,3,10,9,0,0,0,0,0,26,3,13,22,19,24,21,14,0,0,113,12,16,38,26,20,22,14,3,0,149,811,1853,2801,1419,903,780,533,121,32,9248,220,413,714,433,332,271,193,101,59,2734,1742,3210,5306,3037,2205,1982,1388,536,204,19609
117031332,23,74,82,41,37,17,17,9,0,290,0,3,7,3,3,3,3,0,0,24,582,1255,1444,983,806,564,374,245,97,6355,10,95,78,33,12,3,0,0,0,235,12,98,79,30,13,12,9,3,0,249,32,37,39,29,13,17,8,0,0,163,0,3,0,0,0,0,0,0,0,8,0,10,5,0,0,0,0,0,0,20,10,22,36,22,15,3,7,0,0,116,9,37,47,19,20,5,7,0,0,138,1232,3330,4260,2254,1404,817,358,72,16,13737,231,772,976,493,328,216,106,53,16,3192,2136,5816,7130,3996,2678,1688,886,385,132,24839
117031333,0,34,96,39,27,24,16,7,3,248,0,0,3,0,4,3,0,0,0,16,249,472,1789,1040,859,800,665,337,235,6450,5,17,89,28,13,11,7,0,0,174,8,28,72,39,15,3,4,0,0,176,14,9,83,37,24,42,44,38,28,315,3,0,0,5,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,9,0,9,13,16,11,11,3,0,0,61,3,11,21,25,11,11,3,0,0,77,355,741,3040,1654,1050,811,473,179,90,8396,147,998,1795,761,553,399,250,130,77,5105,791,2320,7033,3737,2591,2151,1462,689,428,21205
117031334,32,66,112,51,41,28,22,3,0,348,0,0,0,3,3,0,0,0,0,8,499,807,1731,1036,658,637,458,163,49,6031,47,116,282,76,20,9,7,3,0,561,36,110,156,58,17,11,4,0,0,393,10,3,16,6,3,13,15,3,0,69,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,3,4,0,0,31,8,12,21,16,4,5,0,0,0,68,8,19,37,21,11,8,4,0,0,104,659,2847,3028,1307,699,537,344,142,37,9600,223,654,1021,460,290,232,127,57,15,3079,1567,4874,6936,3351,1846,1551,1030,396,108,21656
117031335,13,101,121,40,27,24,17,10,3,354,0,0,3,0,0,0,0,0,0,10,369,779,1602,850,732,619,483,290,102,5831,23,79,130,42,19,7,10,3,0,302,24,121,150,50,24,12,13,10,0,409,17,10,53,25,17,19,20,33,6,205,0,0,0,3,0,3,0,0,0,10,0,3,6,0,3,0,0,0,0,21,5,10,18,9,17,12,4,3,0,81,9,17,24,13,19,14,4,3,0,107,615,2760,3825,1485,973,637,322,153,34,10800,181,736,1129,481,348,281,168,103,35,3461,1266,4853,7408,3160,2243,1688,1062,628,184,22501
117031336,15,31,74,22,17,21,13,5,0,197,0,3,3,0,5,0,3,0,0,13,227,368,1412,831,623,457,316,221,153,4606,3,25,96,20,13,5,8,3,0,174,7,34,105,39,16,11,3,0,0,210,7,10,47,28,7,14,13,17,17,148,3,0,0,0,0,0,0,0,0,6,0,0,7,3,0,0,0,0,0,14,0,0,19,10,9,3,0,0,3,45,3,3,21,14,14,3,0,0,3,65,389,758,2924,1480,892,541,253,142,27,7390,153,279,952,567,363,259,113,68,25,2775,808,1595,5973,3226,2022,1336,736,482,231,16412
117031337,23,233,275,75,22,38,20,3,0,693,0,0,0,0,0,4,0,0,0,7,331,1164,2031,978,637,590,482,219,77,6503,32,97,420,113,41,21,10,8,0,729,44,95,178,72,25,15,3,0,3,431,6,11,17,13,5,16,22,11,3,107,0,0,0,0,0,0,0,0,0,0,5,0,16,3,0,0,3,0,0,32,4,9,28,18,8,8,3,0,0,80,13,12,46,26,8,10,3,0,0,117,457,2302,3215,1102,727,574,311,99,38,8824,220,870,1700,750,453,331,211,65,28,4623,1253,5823,10673,4151,2142,1674,1108,432,159,27407
117031338,50,107,227,111,55,49,30,14,3,645,0,0,0,3,3,0,4,0,0,16,1132,1375,3315,1839,1266,942,758,471,133,11243,37,28,121,78,23,12,11,3,0,309,100,84,227,102,46,48,33,3,0,646,36,33,66,62,41,65,98,74,16,497,0,0,0,3,0,0,0,0,0,7,0,3,19,3,0,0,0,0,0,27,7,7,29,21,9,10,0,3,0,88,5,14,47,33,11,8,0,3,0,120,1039,4073,5153,1809,967,632,388,168,39,14266,393,843,1529,598,373,335,228,129,37,4458,2828,6772,10961,4770,2864,2170,1588,877,243,33060
118011339,18,20,54,30,20,12,12,3,3,173,3,0,0,0,3,3,0,0,0,15,1082,593,1570,1168,890,606,533,326,132,6904,4,0,23,20,5,3,0,0,0,63,13,10,20,8,9,4,3,0,0,61,271,158,203,181,182,201,197,135,74,1589,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,10,6,0,0,0,37,0,0,12,9,10,6,4,0,0,36,1106,640,2104,1393,877,462,266,116,49,6996,314,255,762,432,307,206,137,94,37,2544,2813,1662,4744,3258,2316,1501,1146,667,288,18398
118011340,28,18,44,39,15,16,9,4,4,162,0,0,4,0,0,0,3,0,0,11,935,486,1773,1258,772,508,391,259,113,6492,9,0,26,15,3,4,3,3,0,59,3,8,10,15,3,6,0,0,0,52,650,256,360,395,313,284,254,132,87,2729,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,15,4,3,11,11,5,4,0,0,0,38,7,6,19,11,12,4,0,0,0,49,1187,719,2729,1634,843,441,238,81,29,7911,380,257,1072,627,350,209,167,83,42,3197,3189,1745,6035,4023,2346,1476,1070,567,285,20728
118011341,19,18,54,41,18,25,16,4,7,200,0,0,0,0,0,0,0,0,0,0,938,525,1354,990,869,603,560,453,259,6546,11,7,38,20,8,3,3,0,0,91,10,12,23,15,6,6,3,4,0,93,277,132,130,185,153,163,196,151,109,1500,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,22,0,0,11,8,4,4,0,3,0,31,0,3,18,15,7,4,0,3,0,49,915,668,1374,1021,685,442,269,121,56,5554,335,246,547,424,297,230,197,204,226,2714,2524,1619,3550,2753,2084,1486,1247,935,655,16857
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,28,29,52,38,35,28,17,17,3,245,0,0,3,4,0,4,3,0,0,13,1348,926,1672,1311,1274,1106,1111,665,375,9795,19,11,12,30,15,9,9,3,0,110,15,5,30,31,9,3,3,0,0,95,579,305,377,369,343,593,649,356,202,3778,0,4,0,0,0,0,0,0,0,4,4,0,0,8,4,0,0,0,0,17,3,10,7,8,6,9,6,0,0,54,10,15,11,13,8,8,6,0,0,74,1136,838,1815,1170,900,655,513,200,103,7323,439,307,683,469,412,364,375,213,143,3403,3574,2438,4647,3456,3009,2772,2691,1458,826,24868
118011344,10,18,11,20,11,8,7,4,0,86,0,0,0,0,0,0,0,0,0,3,498,240,402,530,405,285,246,148,93,2853,9,0,5,11,3,6,3,9,0,40,12,0,17,8,3,5,6,0,0,53,946,506,349,583,601,550,413,187,120,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,4,4,7,3,4,3,0,34,3,0,4,4,10,5,4,3,0,34,483,224,452,490,269,199,109,50,27,2300,231,108,175,208,142,142,120,37,30,1190,2186,1088,1419,1862,1444,1195,906,438,281,10829
118011345,13,15,45,20,23,12,14,3,3,154,0,0,3,0,3,0,0,0,0,12,863,541,1301,1066,845,608,605,301,125,6247,9,4,26,17,14,9,0,0,0,78,3,3,28,13,3,3,0,0,0,53,59,31,54,49,55,51,61,20,7,378,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,7,9,12,3,3,0,0,35,0,3,7,11,12,7,3,0,0,44,787,625,1781,1093,740,524,371,141,34,6093,249,217,551,367,263,162,156,70,30,2067,1975,1445,3793,2678,1958,1387,1201,532,196,15170
118011346,22,10,14,32,18,11,7,7,0,110,6,3,0,0,0,0,0,0,0,6,1119,657,368,630,821,502,499,310,161,5067,11,8,3,9,10,6,0,3,0,55,10,9,13,6,12,0,0,0,0,58,455,291,180,246,299,364,356,144,89,2423,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,8,5,3,3,4,0,0,0,30,3,8,8,0,3,4,0,0,0,34,590,439,363,435,402,293,173,87,32,2805,203,182,132,150,197,137,126,79,59,1258,2400,1606,1080,1501,1784,1328,1169,634,334,11840
