SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
113031265,3,9,3,3,0,0,0,16,0,0,0,0,0,4,9,17,52,31,16,10,3,0,27,169,0,0,0,0,0,0,0,0,5,9,3,3,0,0,7,29,0,0,0,0,0,6,5,20,45,6,8,0,0,0,7,103,0,0,0,0,3,3,0,5,6,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,7,10,10,8,11,3,0,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,14,6,7,3,12,34,26,55,155,95,44,29,20,4,110,602,0,0,0,3,0,8,5,6,9,3,0,0,0,0,7,47,0,0,0,9,0,20,0,3,3,0,0,0,0,0,4,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
113031266,4,3,0,0,0,0,0,15,0,0,0,0,3,18,5,27,93,33,21,0,0,3,18,236,0,0,0,0,0,0,3,4,11,9,0,3,0,0,3,35,0,0,0,0,3,19,16,18,43,10,4,7,0,0,11,136,0,0,0,0,0,3,3,3,7,0,0,0,0,0,0,23,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,12,11,12,5,10,0,0,0,0,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,3,3,3,8,21,75,46,77,225,88,51,18,12,3,110,742,0,0,0,3,0,8,11,7,3,7,0,0,0,0,3,33,0,0,0,12,0,18,8,7,3,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
113031267,14,8,8,0,0,0,3,48,0,0,0,0,3,3,7,19,176,180,81,42,34,12,72,625,0,0,0,0,0,3,3,10,28,26,17,12,4,7,10,111,0,0,0,0,0,12,20,41,135,58,14,31,11,4,31,339,0,0,0,0,0,15,3,6,10,3,3,4,0,0,3,50,0,0,0,0,0,0,0,5,12,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,4,11,0,3,0,0,0,17,0,0,0,0,13,17,7,14,15,4,4,0,0,0,18,89,0,0,0,0,0,0,0,0,3,0,0,0,0,3,128,130,0,0,3,0,15,53,41,94,459,395,213,177,98,47,329,1920,0,0,0,6,0,20,29,25,63,25,10,5,0,0,26,214,0,3,11,20,7,41,17,12,18,3,0,0,0,0,9,137,0,0,0,0,0,3,0,3,3,0,0,0,0,0,8,20
113031268,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,8,36,27,14,5,8,0,11,107,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,12,0,0,0,0,0,3,9,12,22,8,0,4,3,0,3,60,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,22,0,0,0,0,0,9,12,21,89,67,39,22,11,4,52,328,0,0,0,0,0,8,5,8,5,3,3,0,0,0,3,34,0,0,3,0,0,3,4,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
113031269,17,14,4,4,3,0,3,63,0,0,0,0,0,11,14,44,273,185,97,29,28,12,49,751,0,0,0,0,0,0,4,7,32,27,13,11,3,0,7,110,0,0,0,0,0,19,41,66,152,49,15,22,8,4,25,414,0,0,0,0,6,10,8,8,27,6,0,0,0,0,3,75,0,0,0,0,0,9,3,3,10,3,0,0,0,0,3,34,0,0,0,0,0,0,0,3,6,5,0,3,0,0,4,16,0,3,0,0,17,25,17,14,31,8,3,0,0,0,14,146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,133,145,6,8,9,3,31,84,93,162,664,449,233,131,81,31,312,2292,0,3,0,5,0,41,50,53,81,33,10,5,0,0,29,301,0,9,11,25,0,63,32,22,16,4,0,0,0,0,17,199,0,0,0,4,0,5,0,4,5,4,0,0,0,0,5,20
113031270,11,5,3,0,0,0,3,31,0,0,0,0,0,5,3,16,108,70,33,11,11,5,21,288,0,0,0,0,0,0,0,3,11,9,4,4,3,0,3,49,3,0,0,0,0,16,29,29,77,18,4,5,4,0,11,204,0,0,0,0,0,19,7,5,8,3,0,3,0,0,4,43,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,9,0,5,6,0,12,20,5,12,21,9,0,0,0,0,11,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,4,10,8,4,14,69,54,83,291,171,87,47,28,10,153,1037,0,0,0,9,0,15,25,29,51,5,0,0,0,0,22,158,0,0,8,16,3,42,17,8,11,0,0,0,0,0,8,112,0,0,0,3,0,5,0,0,3,0,0,0,0,0,10,20
113031271,18,6,0,3,0,0,7,48,3,0,7,0,0,18,22,40,191,94,49,21,19,6,64,539,0,0,0,0,0,3,3,3,31,13,11,3,0,0,13,79,0,0,7,9,0,27,42,53,119,30,4,7,6,0,38,347,0,0,0,0,0,9,9,9,12,3,0,0,0,0,10,53,0,0,0,0,0,3,6,4,5,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,19,3,3,3,5,14,25,11,12,12,8,0,0,0,0,11,117,0,0,0,0,0,0,0,0,3,0,0,0,0,0,97,105,21,10,19,19,26,103,104,142,484,250,128,80,66,16,332,1799,0,0,0,0,0,21,17,17,20,11,0,0,0,0,10,101,0,0,3,18,0,23,17,10,4,4,0,0,0,0,7,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10
114011272,16,5,4,0,0,0,14,48,0,0,0,0,0,10,6,15,84,54,35,13,21,4,23,274,0,0,0,0,0,0,0,0,11,7,3,5,4,0,13,41,0,0,0,0,0,7,12,20,33,24,7,16,5,0,15,132,0,0,0,0,0,9,3,9,10,6,0,3,0,0,6,53,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,11,0,3,0,3,5,9,4,7,11,6,0,0,0,0,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,58,3,3,4,8,7,40,30,55,194,129,76,62,50,7,158,837,0,0,0,0,0,6,10,11,14,9,0,0,0,0,7,63,0,0,0,15,0,12,10,3,12,0,0,0,0,0,17,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011273,4,0,0,0,0,0,3,15,0,0,0,0,0,9,3,7,34,22,12,0,0,0,10,90,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,3,6,14,24,9,3,0,0,0,3,69,0,0,0,0,3,5,3,8,9,3,0,0,0,0,0,28,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,17,6,3,3,0,0,3,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,3,0,3,10,36,27,36,94,51,22,6,4,0,44,328,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,19,0,0,0,3,0,7,7,3,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011274,6,0,0,0,0,0,3,28,0,0,0,0,0,7,5,4,45,22,10,3,5,0,8,111,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,19,0,0,0,0,0,0,8,19,25,7,0,3,0,0,8,78,0,0,0,0,0,12,3,3,4,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,5,18,3,3,12,5,0,0,0,0,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,4,3,7,8,47,30,41,115,65,23,11,9,0,76,436,0,0,0,0,0,5,6,4,12,5,0,0,0,0,5,37,0,0,0,12,0,19,4,6,0,0,0,0,0,0,5,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,30,19,7,3,8,0,4,76,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,13,0,0,0,0,0,0,3,5,22,7,4,4,0,0,3,51,0,0,0,0,0,3,3,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,3,3,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,3,6,3,17,14,19,74,48,29,18,11,5,52,294,0,0,0,0,0,3,5,0,22,3,0,0,0,0,3,31,0,0,3,4,0,13,5,0,3,3,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
114011277,32,16,9,7,3,0,3,78,0,0,0,0,3,4,16,37,173,121,72,32,35,6,42,534,0,0,0,0,0,0,0,0,29,14,11,3,5,0,13,83,0,0,0,0,3,13,26,55,126,45,6,22,4,4,25,322,0,0,0,3,8,17,10,12,31,6,3,0,0,0,5,92,0,0,0,0,0,0,0,4,10,5,0,0,0,0,6,38,3,0,0,0,0,0,0,0,9,0,0,3,0,0,7,22,0,3,8,3,18,23,17,16,24,7,5,0,0,0,26,154,0,0,0,0,0,3,0,0,0,0,0,0,0,0,110,122,5,4,7,7,30,64,82,141,487,276,179,103,68,20,278,1757,0,0,0,3,0,7,21,24,50,16,5,0,0,0,16,150,0,0,6,28,4,51,24,12,17,3,0,0,0,0,21,162,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,12
114011278,20,10,0,0,3,0,7,51,0,0,0,3,0,4,21,34,162,106,34,16,8,3,34,432,0,0,0,0,0,0,3,3,18,18,9,3,3,0,4,62,0,0,0,3,0,27,42,43,134,46,3,12,3,7,31,347,0,0,3,0,3,25,8,19,12,4,0,0,0,0,7,90,0,0,0,0,0,4,8,0,5,3,0,0,0,0,5,24,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,11,0,0,3,3,35,48,27,20,40,15,0,0,0,0,25,223,0,0,0,0,0,3,0,0,0,0,0,0,0,0,120,131,3,6,11,8,47,118,115,135,463,240,107,55,29,11,271,1613,0,0,0,3,0,4,29,21,43,11,0,0,0,0,21,137,0,0,12,31,0,56,22,13,9,0,0,0,0,0,27,175,0,0,0,0,0,0,7,0,0,3,0,0,0,0,7,17
114011279,31,4,0,0,3,0,4,61,0,0,0,3,0,21,8,23,113,45,15,8,3,3,21,274,0,0,0,0,0,0,0,10,17,10,3,0,0,0,6,44,0,5,0,0,0,8,35,47,88,13,8,4,0,0,18,229,0,0,0,5,3,29,19,7,21,0,0,0,0,0,5,99,0,0,0,4,0,8,3,10,6,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,10,3,3,3,8,30,38,17,21,33,12,0,0,0,0,25,192,0,0,0,0,0,0,0,0,4,0,0,0,0,0,67,71,3,7,4,16,46,109,89,123,349,132,56,21,17,6,184,1155,0,0,3,3,0,21,18,16,19,6,0,0,0,0,8,101,0,0,3,20,0,54,25,13,12,3,0,0,0,0,19,142,0,0,0,7,0,9,0,3,0,0,0,0,0,0,0,25
114011280,4,0,3,0,0,0,4,22,0,0,0,0,0,6,3,0,39,7,7,0,0,0,6,75,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,5,8,20,0,0,0,0,0,3,36,0,0,0,0,0,9,5,4,3,3,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,10,11,8,5,0,0,0,0,0,8,59,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,16,0,0,4,3,12,37,26,30,83,33,13,3,4,0,43,299,0,0,0,0,0,3,4,4,10,3,0,0,0,0,4,33,0,0,3,6,0,10,7,0,0,0,0,0,0,0,4,38,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
114011281,4,3,0,0,0,0,3,25,0,0,0,0,0,4,9,6,41,23,7,3,3,0,13,111,0,0,0,0,0,0,3,0,7,4,0,0,0,0,4,20,0,0,0,0,0,6,0,3,25,11,4,4,0,0,8,54,0,0,0,0,0,5,4,3,3,0,3,0,0,0,3,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,11,7,3,4,5,3,0,0,0,0,3,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,32,3,3,0,6,14,23,23,25,96,65,28,13,7,0,63,368,0,0,0,0,0,3,3,0,7,0,0,0,0,0,7,13,0,0,0,0,0,13,0,0,3,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
114011282,39,12,3,3,0,0,12,107,0,3,0,0,3,8,16,34,147,65,24,13,7,0,37,369,0,0,0,0,3,3,0,0,17,5,4,0,0,0,6,45,0,0,0,3,0,19,43,48,61,13,5,11,0,0,23,222,0,0,10,0,4,28,18,16,16,8,0,3,0,0,6,108,0,0,0,0,0,7,6,5,0,3,0,0,0,0,3,28,0,0,0,0,0,0,0,0,9,5,0,0,0,0,7,24,5,0,3,0,27,37,22,17,24,7,0,0,3,0,22,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,86,5,3,18,12,38,119,119,140,366,147,57,42,20,12,221,1317,0,0,3,4,0,16,13,6,33,4,0,0,0,0,17,101,0,0,8,30,0,74,31,15,13,3,0,0,0,0,10,194,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,8
114011283,10,3,0,0,3,0,4,38,0,0,0,0,0,3,4,10,46,17,4,3,6,3,17,116,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,14,0,0,0,3,0,9,11,11,24,5,5,3,0,0,7,82,0,0,0,4,0,8,10,11,9,0,0,0,0,0,7,57,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,12,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,15,0,0,0,0,9,15,8,5,7,3,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,3,3,9,13,49,44,43,131,53,22,12,7,6,85,479,0,0,0,0,0,3,3,3,3,3,0,0,0,0,5,24,0,0,4,14,0,12,3,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
114021284,11,5,6,3,0,0,10,51,0,0,0,0,0,6,5,6,99,118,71,54,46,10,46,457,0,0,0,0,0,0,0,3,3,8,8,6,3,0,7,52,0,0,0,3,3,5,13,24,65,33,6,56,20,0,26,247,0,0,0,0,0,9,7,11,12,5,0,4,0,0,9,56,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,4,0,4,15,4,3,0,0,3,3,10,6,8,10,5,0,0,0,13,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,94,102,3,6,7,8,13,29,35,61,252,219,141,169,109,21,243,1306,0,0,0,0,0,3,10,8,32,11,0,3,0,0,18,102,0,0,9,10,0,38,15,12,14,8,0,3,0,0,21,124,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9
114021285,3,7,4,0,0,0,4,19,0,0,0,0,0,4,0,17,109,68,32,8,6,0,29,279,0,0,0,0,0,0,0,3,10,4,3,6,0,0,0,22,0,0,0,0,0,3,14,34,83,27,9,9,0,0,11,199,0,0,0,3,0,11,3,5,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,4,10,3,0,0,0,0,3,28,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,3,9,9,0,5,10,3,0,0,0,0,10,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,44,0,5,3,4,13,30,28,70,266,142,62,31,22,4,108,792,0,0,0,0,0,0,3,7,17,3,0,0,0,0,6,42,0,0,0,8,0,21,15,3,3,3,0,0,0,0,8,61,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,11
114021286,11,3,3,4,3,0,4,39,0,0,0,0,0,3,6,11,100,59,31,34,27,6,21,300,0,0,0,0,0,0,0,0,18,3,6,0,0,0,3,31,0,0,0,3,0,9,13,28,42,23,3,13,7,0,16,147,0,0,0,0,0,9,13,4,9,4,0,0,0,0,4,46,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,3,0,0,0,7,5,3,9,11,0,3,0,0,0,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,3,3,0,3,8,26,42,65,221,138,80,62,53,14,118,843,0,0,0,4,0,5,17,12,19,4,4,4,0,0,3,78,0,0,4,11,0,33,14,10,7,3,0,0,0,0,10,100,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8
114021287,14,3,3,0,0,0,0,27,0,0,0,0,0,5,3,23,98,69,33,21,11,3,26,287,0,0,0,0,0,0,0,3,7,4,5,0,3,0,7,40,0,0,0,0,0,5,15,23,62,16,7,5,0,0,19,163,0,0,0,0,0,3,3,6,7,0,0,3,0,0,3,36,0,0,0,0,0,4,0,3,3,3,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,13,3,4,11,3,0,0,0,0,7,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,39,6,0,0,3,8,29,31,73,232,147,75,61,28,8,119,821,0,0,0,3,0,6,7,12,26,7,3,0,0,0,14,79,0,0,3,16,3,19,19,4,14,5,0,0,0,0,16,110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12
114021288,0,3,0,3,0,0,0,16,0,0,0,0,0,3,3,11,45,25,18,9,9,0,16,143,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,17,0,0,0,0,0,3,8,12,26,5,8,3,8,0,14,80,0,0,0,0,0,4,0,0,7,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,3,0,0,3,16,22,29,109,52,34,27,25,0,92,423,0,0,0,0,0,3,3,0,8,3,0,0,3,0,8,41,0,0,0,4,3,7,3,4,3,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
114021289,8,3,5,0,0,0,7,31,0,0,0,0,0,4,6,9,65,55,30,12,9,0,19,213,0,0,0,0,0,0,0,4,3,7,0,0,0,0,3,19,0,0,0,0,0,3,8,7,36,18,0,8,0,0,9,103,0,0,0,0,0,3,3,3,9,3,0,4,0,0,4,27,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,9,8,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,48,3,3,4,3,3,27,27,38,153,112,53,43,18,3,114,608,0,4,0,4,0,4,5,5,12,0,0,0,0,0,3,46,0,0,0,10,0,12,3,8,0,0,0,0,0,0,7,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
115011290,25,16,15,12,4,3,6,89,0,0,0,3,0,11,8,28,143,211,168,120,116,28,51,876,0,0,0,0,3,3,3,0,24,26,23,26,32,0,7,154,0,3,3,0,3,17,26,56,168,120,34,131,33,12,54,666,0,0,0,0,0,15,13,6,28,17,8,11,5,0,11,106,0,0,0,0,0,4,3,3,8,0,3,3,0,0,3,29,0,0,0,0,0,0,0,0,5,7,7,4,0,0,5,34,0,3,4,9,7,9,10,19,42,38,17,10,9,0,29,200,0,0,0,0,3,0,3,6,5,0,0,0,0,0,139,152,5,4,11,14,25,74,63,131,496,506,411,431,314,102,360,2938,0,0,0,4,0,4,27,21,73,42,27,22,10,4,42,270,0,0,3,15,0,30,31,16,23,13,3,3,0,0,21,162,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19
115011291,15,16,10,14,7,3,11,79,0,0,0,0,0,3,13,12,120,169,149,162,180,48,79,931,0,0,0,0,0,0,0,4,21,16,22,25,23,8,13,130,4,0,3,0,0,7,18,42,133,100,40,175,48,17,43,630,0,0,0,3,0,7,5,3,23,13,7,7,4,0,7,84,0,0,0,3,0,0,0,0,5,5,0,0,0,0,11,29,0,0,0,0,0,0,0,0,3,4,7,8,3,0,5,33,0,6,0,3,3,9,13,9,21,28,10,11,3,4,12,138,0,0,0,0,0,3,3,0,5,5,0,0,0,0,166,175,6,15,8,9,6,43,48,79,409,427,375,563,498,219,444,3143,0,0,3,0,0,6,5,13,46,28,20,8,6,3,16,159,0,0,3,7,0,29,13,3,19,13,3,0,0,0,8,96,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,15
