SA2_MAINCODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
114011276,0,0,0,0,0,3,0,0,0,4,10,0,7,0,0,0,14,321,24,98,3,31,13,488,0,0,5,0,3,8,19,0,0,0,0,0,0,0,8,19,9,0,0,0,30,10,0,5,0,3,0,21,28,0,5,0,0,0,36,44,0,16,0,8,0,70,90,0,17,0,10,0,114,99,0,19,0,5,0,127,40,0,9,0,3,0,49,5,0,3,0,0,0,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,7,4,4,0,3,0,17,330,25,95,3,46,10,509
114011277,0,0,0,4,0,3,0,0,0,7,15,18,7,0,11,0,51,732,283,290,64,146,23,1529,3,8,21,0,4,13,52,0,15,0,3,0,0,17,3,84,13,8,4,0,108,55,68,37,30,9,0,186,54,21,26,16,4,0,126,140,37,57,6,44,0,286,304,21,85,15,30,3,454,200,7,44,4,9,3,263,31,0,8,0,3,0,43,8,0,3,0,0,0,10,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,19,14,3,4,0,53,819,283,309,80,102,25,1626
114011278,0,0,0,0,0,0,0,0,0,6,18,30,18,5,12,3,74,955,724,304,112,178,30,2307,4,28,21,0,5,10,78,3,31,3,4,3,0,43,12,228,23,13,12,0,291,132,157,37,22,15,8,376,73,62,31,16,16,4,199,129,98,46,20,110,4,403,451,64,108,6,23,4,655,383,9,54,4,7,3,458,38,0,4,0,3,0,45,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,22,35,18,7,4,3,98,1245,719,360,89,201,39,2659
114011279,0,0,0,5,0,0,0,0,0,5,7,0,10,0,3,4,22,708,43,266,23,74,33,1141,0,0,21,0,0,18,37,3,0,3,8,0,0,11,3,0,11,3,3,0,18,17,5,18,6,9,0,63,32,4,37,0,6,0,72,175,9,69,3,38,0,298,380,8,74,0,5,6,474,163,0,16,0,4,0,182,12,0,4,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,0,13,0,6,4,40,810,25,273,20,71,29,1231
114011280,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,16,191,11,109,15,46,11,377,0,0,7,0,6,17,31,0,0,3,0,0,0,5,0,0,3,0,11,0,13,8,4,13,0,3,0,34,21,3,11,0,8,3,44,51,0,29,0,4,3,93,63,0,22,0,6,0,87,30,0,5,0,0,0,41,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,17,178,10,99,6,44,20,359
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,60,0,9,4,107,0,0,8,0,3,9,17,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,6,0,0,0,6,3,0,10,0,0,0,9,3,0,10,0,0,0,16,7,0,11,0,0,0,19,9,0,3,0,0,0,16,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,26,0,67,0,5,17,120
114011282,0,0,0,6,0,0,0,0,0,11,11,3,12,8,6,0,43,742,178,412,56,61,31,1478,0,3,28,0,5,21,60,0,4,0,0,3,0,11,3,3,17,0,3,3,38,21,79,35,30,3,0,169,26,22,43,9,4,0,101,109,26,65,4,6,0,212,346,27,108,8,6,4,505,230,7,66,0,10,3,320,21,0,4,0,3,0,35,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,8,15,0,9,3,40,777,187,394,57,43,37,1492
114011283,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,109,0,132,0,25,23,284,0,0,18,0,3,8,37,0,0,0,0,0,0,4,0,0,7,0,0,0,8,0,0,22,0,0,0,19,21,0,16,0,3,0,34,33,0,24,0,3,0,62,51,0,30,0,0,0,87,26,0,19,0,0,0,41,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,4,0,19,138,3,142,0,26,9,317
114021284,0,0,4,5,0,3,0,0,0,3,11,7,7,5,4,4,41,600,68,187,55,38,28,972,0,3,20,0,4,24,52,0,0,0,0,4,0,4,3,4,8,0,4,0,12,9,25,15,5,4,0,52,14,9,8,12,3,0,45,19,12,14,4,3,0,52,63,22,17,8,0,0,110,152,10,29,0,0,0,194,155,0,19,0,0,0,175,83,0,22,0,0,0,106,34,0,7,0,0,0,47,19,0,0,0,0,0,21,4,0,3,0,0,0,12,17,0,4,0,0,0,22,11,3,14,0,4,0,34,584,82,182,25,22,22,917
114021285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190,3,70,0,9,7,282,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,11,0,4,0,0,0,16,11,0,8,0,0,0,21,27,0,21,0,0,0,43,97,0,17,0,0,0,115,31,0,3,0,0,0,38,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,10,188,6,70,0,5,3,268
114021286,0,0,0,5,0,0,0,0,0,5,4,6,3,3,3,4,23,402,109,169,44,25,18,766,0,0,12,0,7,11,29,0,0,0,0,0,0,0,4,4,8,5,6,0,30,3,43,11,7,0,0,69,28,13,18,6,5,0,65,49,12,13,4,0,0,77,86,11,20,0,0,3,129,168,8,26,3,4,0,206,86,0,22,0,0,0,110,49,0,0,0,0,0,56,8,0,0,0,0,0,9,8,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,12,4,0,7,0,32,507,106,147,27,18,17,825
114021287,0,0,0,0,0,7,0,3,0,6,7,9,14,4,8,0,39,499,206,183,51,45,21,1008,0,7,18,0,16,14,49,0,3,0,3,0,0,8,4,6,3,3,3,0,21,10,57,9,25,3,0,106,10,18,18,3,3,0,55,52,12,22,3,5,0,87,107,47,49,12,0,4,214,196,9,46,3,0,3,259,83,0,19,0,0,0,103,21,0,8,0,0,0,24,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,15,11,5,4,0,38,491,175,195,61,31,20,976
114021288,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,9,81,0,85,0,29,19,216,0,0,17,0,5,18,36,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,4,0,0,0,4,3,0,4,0,0,0,9,3,0,12,0,0,0,17,16,0,11,0,3,0,27,36,0,16,0,3,0,59,19,0,3,0,3,0,28,4,0,4,0,0,0,7,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,6,0,3,0,9,95,0,80,0,21,14,209
114021289,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,0,24,181,0,120,4,34,32,370,0,0,14,0,17,33,55,0,0,0,0,0,0,0,0,0,3,0,4,0,18,6,0,16,0,0,0,23,11,0,14,0,3,0,25,15,0,9,0,3,0,27,38,0,27,0,3,0,66,50,0,19,0,0,0,73,24,0,7,0,0,0,26,4,0,0,0,0,0,11,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,4,0,22,169,0,119,3,41,29,359
115011290,0,0,7,5,0,0,0,0,0,10,22,4,12,0,4,4,45,1002,51,248,24,23,26,1371,3,0,22,3,0,12,36,0,3,0,0,0,0,3,0,11,3,3,0,0,21,3,14,3,8,0,0,21,3,7,5,0,0,0,12,7,3,9,0,3,0,24,17,8,19,0,3,0,47,143,0,47,0,3,0,194,641,4,70,3,3,0,719,397,3,23,0,0,0,427,89,0,10,0,0,0,101,15,0,5,0,0,0,17,4,0,0,0,0,0,3,7,0,0,0,0,0,5,13,3,12,6,3,0,38,1343,53,220,24,15,18,1672
115011291,0,0,12,15,0,7,0,3,0,22,11,3,7,0,8,0,34,402,23,108,16,43,12,601,0,0,12,3,3,9,21,0,0,0,0,0,0,0,10,3,0,12,0,0,25,0,3,3,0,0,0,3,0,3,3,0,0,0,5,3,0,3,0,13,0,22,8,5,5,0,9,0,25,55,4,16,0,6,0,89,123,0,17,3,6,0,147,175,0,20,3,0,0,202,134,0,12,3,0,0,152,70,0,9,4,0,0,85,36,0,5,0,0,0,43,28,0,9,0,0,0,38,9,0,3,8,3,0,26,665,21,110,44,42,7,893
115011294,0,0,4,9,0,0,0,0,0,7,4,0,3,0,0,0,11,88,0,43,13,4,7,155,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,3,0,0,0,0,0,4,4,0,0,0,0,0,7,12,0,9,0,0,0,23,15,0,5,0,0,0,21,13,0,3,0,0,0,15,3,0,3,0,0,0,7,6,0,4,0,0,0,11,0,0,3,0,0,0,4,72,0,39,12,3,0,125
115011296,0,0,17,18,0,3,0,0,0,23,10,0,9,5,0,0,32,254,3,73,42,17,8,402,0,0,9,0,0,7,15,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,15,3,0,16,0,0,0,3,0,0,7,0,0,5,3,3,0,11,3,0,9,0,0,0,8,12,0,6,5,0,0,17,32,0,8,0,0,0,46,54,0,8,0,0,0,65,58,0,7,0,0,0,61,31,0,5,0,0,0,37,25,0,0,0,0,0,25,43,0,9,0,0,0,48,5,0,12,3,0,0,16,259,0,74,38,11,7,384
115011553,0,0,4,0,0,0,0,0,0,4,4,0,3,0,3,3,15,478,0,110,3,15,5,606,0,0,10,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,7,4,0,4,0,3,0,8,3,0,5,0,4,0,13,27,0,17,0,0,0,46,227,0,35,0,0,0,263,202,0,23,0,0,5,227,93,0,3,0,0,0,96,23,0,3,0,0,0,25,10,0,0,0,0,0,6,6,0,3,0,0,0,6,7,0,3,0,0,0,13,612,3,119,0,8,10,755
115011554,0,0,4,0,0,0,0,0,0,0,3,0,0,22,0,0,27,87,0,16,67,8,0,175,0,0,4,3,0,0,6,0,0,0,3,0,0,3,0,0,0,33,0,0,30,0,0,0,12,0,0,14,0,0,0,22,0,0,22,0,0,0,10,0,0,10,0,0,0,11,3,0,10,0,0,0,3,0,0,6,9,0,4,3,0,0,11,23,0,0,0,0,0,27,19,0,3,0,0,0,23,24,0,4,0,0,0,27,19,0,0,0,0,0,19,13,0,0,0,0,0,13,0,0,5,33,0,0,41,105,0,21,132,3,0,265
115011555,0,0,7,13,0,4,0,0,0,14,0,0,10,0,0,0,13,353,48,104,8,13,10,525,0,0,16,0,0,5,25,0,6,0,0,0,0,7,0,14,0,0,0,0,14,0,4,0,0,0,0,10,0,0,3,0,0,0,3,4,0,0,0,0,0,4,3,0,11,0,0,0,18,27,5,14,0,0,0,47,93,0,11,0,0,0,111,123,0,14,0,0,0,136,90,0,7,0,0,0,95,51,0,8,0,0,0,57,39,0,3,0,0,0,39,24,0,3,0,0,0,26,10,0,3,0,3,3,18,462,33,99,0,5,13,614
115011556,0,0,4,5,0,0,0,0,0,6,10,0,3,0,3,3,20,442,3,93,3,10,11,558,0,0,10,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,3,3,0,0,0,0,0,3,8,0,5,0,0,0,16,24,0,19,0,0,0,43,191,0,29,0,0,0,221,236,0,28,0,3,0,261,52,0,12,0,0,0,62,13,0,10,0,0,0,24,13,0,0,0,0,0,14,8,0,0,0,0,0,5,5,0,3,3,0,0,11,554,0,114,3,6,3,683
115011557,0,0,5,11,0,0,0,0,0,11,4,0,0,0,3,0,12,118,4,35,0,30,5,195,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,3,0,3,0,3,3,0,3,0,3,0,8,8,0,4,0,0,0,19,38,0,9,0,0,0,46,38,0,8,0,0,0,46,16,0,0,0,0,0,23,21,0,3,0,0,0,25,20,0,0,0,0,0,19,0,0,4,0,0,0,9,148,0,52,0,16,0,218
115011558,0,0,8,3,0,0,0,0,0,3,9,0,13,7,4,0,24,494,12,124,26,12,3,673,0,0,11,0,0,8,28,0,0,0,4,0,0,4,0,0,0,5,0,0,4,0,0,0,4,0,0,8,0,0,0,3,0,0,9,0,0,7,0,3,0,8,9,0,7,3,0,0,23,12,3,4,3,0,0,23,46,0,19,0,0,0,67,178,0,19,0,0,0,204,188,0,15,0,0,0,207,110,0,6,0,0,0,117,54,0,6,0,0,0,61,31,0,0,0,0,0,35,14,0,9,3,3,0,22,646,7,107,25,14,15,821
115011559,0,0,10,7,0,0,0,0,0,12,13,0,10,0,0,0,25,545,15,134,0,36,7,737,0,0,13,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,3,0,11,0,15,3,0,8,0,7,0,19,21,0,17,0,7,0,43,84,0,27,0,0,0,111,396,0,27,0,3,0,426,268,0,25,0,0,0,292,86,0,12,0,0,3,101,34,0,6,0,0,0,42,23,0,5,0,0,0,28,18,0,13,0,0,7,36,944,4,159,0,35,21,1155
115021297,0,0,11,15,0,10,0,0,0,22,12,0,18,5,16,0,51,418,4,348,22,92,63,946,0,0,49,0,13,50,106,0,0,0,0,0,0,0,0,0,8,3,3,0,13,4,0,13,0,3,0,25,4,3,8,5,3,0,26,3,0,16,5,5,0,37,34,0,30,0,4,0,68,67,0,38,3,8,0,108,74,0,31,0,6,3,119,77,0,30,0,3,0,109,73,0,11,0,0,0,88,32,0,11,0,0,0,40,22,0,6,0,0,0,28,33,0,10,0,3,0,45,15,0,23,3,9,3,47,440,3,278,24,59,60,867
115021298,0,0,0,4,0,0,0,0,0,4,6,0,4,4,0,0,20,104,0,126,15,21,19,290,0,0,9,0,3,9,26,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,7,4,0,10,0,0,0,14,5,0,11,0,0,0,19,14,0,15,0,0,0,35,16,0,16,0,0,0,29,29,0,11,0,0,0,36,8,0,0,0,0,0,12,6,0,0,0,0,0,9,8,0,0,0,0,0,4,8,0,0,0,0,0,7,0,0,9,8,0,0,16,104,0,93,7,13,7,224
115031299,0,0,0,0,0,0,0,0,0,0,4,0,8,0,5,0,15,30,0,59,0,20,17,130,0,0,18,0,5,15,43,0,0,0,0,0,0,3,0,0,8,0,3,0,9,0,0,3,0,0,0,6,0,0,8,0,0,0,8,3,0,6,0,0,0,12,10,0,7,0,0,0,13,10,0,6,0,0,0,16,9,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,3,0,9,36,4,57,3,17,15,130
115031300,0,0,4,4,0,0,0,0,0,4,3,0,22,3,7,0,35,401,0,277,15,101,33,831,3,0,32,5,10,31,84,3,0,0,0,0,0,4,0,0,3,0,3,0,8,6,0,19,0,14,0,33,5,0,16,0,22,0,46,14,0,19,0,6,0,41,43,0,40,0,3,0,84,181,0,36,0,3,0,224,105,0,35,0,3,0,140,44,0,6,0,0,0,59,27,0,4,0,0,0,35,8,0,3,0,0,0,14,4,0,0,0,0,0,4,3,0,3,0,0,0,6,3,0,19,0,8,0,30,447,0,243,5,67,35,809
115041301,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,4,25,246,4,160,3,52,22,488,0,0,23,0,3,13,36,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,6,4,0,15,0,3,0,23,8,0,18,0,13,0,41,16,0,13,0,9,0,43,72,0,24,0,13,0,104,66,0,15,0,0,0,83,59,0,10,0,0,0,70,21,0,0,0,0,0,23,6,0,3,0,0,0,7,6,0,0,0,0,0,6,8,0,0,0,0,0,6,12,0,12,0,5,3,31,278,0,139,3,53,15,488
115041302,0,0,7,9,0,0,0,0,0,9,9,0,12,0,7,0,24,530,7,165,5,33,16,757,3,0,16,0,3,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,17,0,0,3,0,0,0,3,7,0,4,0,20,0,32,10,5,10,0,22,0,43,23,4,17,0,8,0,53,86,0,30,0,3,0,122,324,0,31,3,3,3,359,309,0,16,0,0,0,323,98,0,10,0,0,0,109,34,0,0,0,0,0,34,17,0,0,0,0,0,17,18,0,7,0,0,0,32,930,14,154,7,62,18,1174
116011303,0,0,0,12,0,3,0,0,0,13,21,17,18,3,6,3,68,1535,244,356,50,44,32,2264,4,25,27,8,3,11,72,0,17,0,4,0,0,23,7,79,6,3,0,0,91,12,47,17,10,0,0,83,9,20,20,4,0,3,55,19,13,18,4,0,3,65,276,19,53,16,3,0,366,1296,7,149,4,14,6,1470,277,0,50,0,4,3,335,37,0,3,0,7,0,43,4,0,3,0,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,5,29,12,19,7,8,3,80,1977,243,356,59,40,30,2699
116011304,0,0,0,3,0,7,0,0,0,8,13,29,12,4,5,5,71,753,588,293,27,35,27,1717,0,34,19,0,3,16,64,0,26,0,0,0,0,25,3,178,3,3,4,0,194,7,111,5,3,0,0,127,15,41,9,4,0,0,65,29,41,19,0,4,0,92,83,29,51,0,4,0,166,635,63,120,3,12,4,844,288,7,41,0,6,0,346,39,0,4,0,0,0,43,8,0,9,0,0,0,13,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,26,5,3,6,88,1122,557,314,16,35,23,2078
116011306,0,0,0,8,0,0,0,0,0,8,4,46,12,0,3,0,74,654,1027,227,15,27,21,1967,4,35,20,0,0,10,72,0,36,0,3,0,0,35,3,279,6,5,0,0,292,0,161,13,0,0,0,179,4,84,13,3,0,4,104,12,74,16,3,0,0,106,80,129,43,7,0,0,254,469,80,105,6,15,0,675,215,5,39,3,3,0,260,56,0,10,0,0,0,67,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,66,10,3,3,0,103,881,940,277,27,24,23,2175
116011307,0,0,3,3,0,0,0,0,0,6,14,55,8,3,4,7,89,812,823,327,59,25,32,2080,0,55,33,6,0,22,120,0,44,0,3,0,0,52,0,297,6,3,3,3,310,3,115,10,6,0,0,139,7,74,12,6,0,0,99,29,52,24,12,0,0,114,93,28,48,15,4,0,187,565,73,106,0,17,4,764,269,5,47,0,3,0,330,107,0,16,0,0,0,124,31,0,3,0,0,0,33,4,0,3,0,0,0,9,3,0,0,0,0,0,4,3,0,0,0,0,0,3,24,38,14,0,0,8,91,1141,784,320,45,36,45,2365
116011308,0,0,0,5,0,4,0,0,0,11,12,34,25,0,3,3,76,974,512,346,44,27,27,1933,0,27,19,0,7,17,75,0,22,0,5,0,0,32,3,170,7,8,0,0,189,3,84,8,6,0,0,106,15,30,8,4,0,0,61,16,33,19,3,0,0,80,79,23,46,3,3,0,158,594,45,113,4,18,3,777,397,0,43,0,5,3,454,95,0,14,0,4,0,110,13,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,8,18,26,19,5,3,0,68,1242,467,305,44,43,28,2127
116011560,0,0,0,3,0,0,0,0,0,3,12,14,7,0,3,3,45,573,236,178,12,23,16,1045,0,15,16,0,0,8,36,0,10,0,0,0,0,16,0,67,0,0,0,0,76,8,39,3,0,0,0,51,10,18,5,0,0,0,39,18,9,10,0,0,0,46,59,25,23,0,4,0,110,478,9,82,3,8,0,582,147,4,36,0,0,0,194,24,0,0,0,0,0,21,8,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,0,3,3,47,769,213,204,11,21,10,1226
116011561,0,0,0,7,0,4,0,0,0,13,8,7,23,6,3,4,51,862,99,329,46,40,20,1389,3,7,13,0,0,15,41,0,5,0,0,0,0,11,0,38,8,0,0,0,45,12,18,16,3,0,0,41,6,9,8,0,3,0,31,34,6,15,0,4,0,60,83,7,57,0,3,0,155,699,4,104,0,18,3,832,270,0,27,0,8,0,305,52,0,8,0,0,0,60,6,0,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,11,13,0,0,0,42,1188,115,267,12,41,22,1641
116021309,0,0,6,3,0,0,0,0,0,3,8,0,10,0,3,0,21,591,6,127,17,35,5,780,0,0,11,3,0,3,14,0,0,0,0,0,0,0,3,0,4,4,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,7,0,6,0,15,4,0,11,0,3,0,15,19,0,14,0,3,0,42,171,0,31,3,0,0,206,330,0,24,0,0,0,353,116,0,9,0,0,0,124,16,0,0,3,0,0,24,3,0,0,0,0,0,3,0,0,3,0,0,0,3,11,0,9,0,3,0,18,671,4,128,22,16,5,843
116021310,0,0,0,5,0,0,0,0,0,7,13,0,13,0,6,4,28,893,3,177,0,72,11,1161,0,0,12,0,3,10,27,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,4,0,20,0,22,0,0,6,0,0,0,9,7,4,3,3,22,0,39,8,0,17,0,18,0,46,70,3,27,3,7,0,104,306,0,49,0,3,0,354,635,0,50,0,3,3,694,367,0,31,0,5,0,397,46,0,3,0,0,0,44,9,0,0,0,0,0,6,4,0,3,0,0,0,7,23,0,10,0,0,0,39,1462,7,213,8,81,12,1795
116021312,0,0,0,3,0,0,0,0,0,4,17,4,15,0,12,3,54,586,119,255,21,157,33,1173,0,3,15,0,10,13,47,0,0,0,0,0,0,3,0,11,3,0,10,0,28,13,30,4,4,10,0,57,17,6,10,0,3,0,44,25,15,13,3,24,0,80,71,21,29,3,6,0,130,298,26,51,13,13,3,396,173,0,31,0,5,5,205,229,0,15,0,0,0,244,129,0,10,0,0,0,139,21,0,0,0,0,0,23,3,0,0,0,0,0,3,3,0,0,0,0,0,4,17,4,12,4,3,3,47,998,109,206,27,82,30,1454
116021562,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,123,0,34,0,5,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,16,0,11,0,0,0,28,63,0,9,0,0,0,74,57,0,0,0,0,0,54,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,145,0,25,0,3,3,178
116021563,0,0,0,5,0,0,0,0,0,7,7,12,13,4,3,0,42,1162,180,270,14,39,13,1673,4,10,12,0,0,10,35,0,5,0,0,0,0,5,0,40,0,0,0,0,39,0,30,3,0,0,0,31,4,23,12,4,0,0,49,7,7,15,0,10,0,40,44,15,38,0,0,0,98,481,21,84,0,7,0,593,697,8,72,0,10,4,785,144,0,15,0,0,0,162,15,0,3,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,21,7,11,4,3,7,47,1420,163,272,8,20,23,1908
