SA2_MAINCODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
119031368,34,33,32,1733,2000,2000,369,422,483,270,395,480,1066,1193,1379,1,1.1,1.2,974,1141,1375,2.9,2.9,3
119031369,37,37,37,1733,2080,2167,536,646,730,220,340,400,1339,1642,1926,0.9,1,1,1086,1372,1676,2.5,2.6,2.7
119031370,40,39,39,1700,2070,2167,403,488,554,210,300,390,1143,1380,1612,0.9,1,1,957,1148,1416,2.6,2.7,2.8
119031371,40,40,41,2000,2400,2500,585,688,778,270,380,460,1730,2086,2297,0.8,0.9,0.9,1395,1718,2089,2.8,2.8,2.9
119031372,41,42,42,1950,2383,2362,489,570,682,250,325,450,1385,1714,2049,0.8,0.8,0.9,1173,1385,1732,2.7,2.8,2.9
119031373,40,40,39,1532,2000,1950,310,384,458,110,150,230,896,1098,1296,0.9,0.9,1,609,800,1020,2.4,2.5,2.6
119031374,37,37,36,1950,2167,2200,498,572,624,280,400,475,1351,1623,1875,0.9,1,1,1175,1431,1732,2.8,2.9,3
119041375,33,33,31,1950,2315,2167,441,555,691,280,410,550,1166,1515,1846,1,1.1,1.2,1055,1396,1744,2.7,2.8,2.7
119041376,35,36,36,1733,2167,2080,458,533,607,240,360,430,1186,1413,1670,0.9,1.1,1.1,1069,1310,1543,2.8,2.9,2.9
119041377,39,39,40,1842,2407,2300,435,522,627,270,375,480,1204,1485,1877,0.9,1,1,1065,1313,1640,2.8,2.9,2.9
119041378,35,34,33,1820,2080,2015,475,583,691,250,370,450,1179,1456,1798,1,1.1,1.2,1063,1300,1674,2.5,2.6,2.7
119041379,38,37,36,1787,2167,2167,486,584,667,245,370,450,1230,1465,1753,0.9,1,1,1098,1315,1630,2.6,2.7,2.8
119041380,41,40,41,1900,2248,2167,494,593,706,260,370,440,1184,1470,1764,0.8,0.9,0.9,985,1177,1415,2.3,2.3,2.4
119041381,33,32,33,1800,2167,2167,436,531,648,270,400,470,1154,1347,1610,1,1.1,1.2,1066,1322,1635,2.7,2.8,2.8
119041382,43,43,44,2000,2383,2300,501,627,741,250,370,450,1267,1628,1927,0.8,0.8,0.9,1013,1228,1503,2.3,2.4,2.4
120011383,38,40,41,2167,2664,2600,594,736,862,340,500,570,1757,2165,2399,0.8,0.9,1,1473,1868,2139,2.7,2.7,2.7
120011384,34,31,31,2037,2500,2200,643,706,773,320,485,590,1715,1886,2075,0.9,1.1,1.2,1463,1651,1857,2.7,2.6,2.6
120011385,39,39,40,2200,2956,2860,778,938,1081,343,471,560,2045,2543,2881,0.8,0.9,0.9,1602,2032,2296,2.3,2.4,2.5
120011386,38,39,41,2167,2800,2600,675,819,944,340,460,550,1693,2149,2461,0.9,0.9,1,1370,1695,2079,2.3,2.4,2.5
120021387,37,39,41,2600,3136,3033,1033,1241,1376,378,500,600,2643,2907,3720,0.9,0.9,0.9,1935,2535,2648,2.1,2.2,2.3
120021388,36,36,37,2275,2990,3000,804,991,1126,330,450,550,2049,2579,3013,0.9,1,1,1498,1987,2294,2.2,2.3,2.4
120021389,36,37,38,2500,3032,3013,936,1117,1332,360,500,610,2397,2796,3454,0.9,1,1,1839,2366,2586,2.2,2.3,2.4
120031390,35,35,34,1733,2080,2058,480,576,684,245,365,440,1212,1465,1817,1,1.1,1.1,1050,1314,1639,2.4,2.4,2.5
120031391,36,35,32,1855,2167,2167,409,487,532,290,410,500,1232,1474,1698,0.9,1,1.1,1087,1304,1540,2.7,2.8,2.8
120031392,39,39,39,1733,2167,2253,495,618,747,245,350,450,1322,1739,2031,0.9,1,1,1164,1505,1769,2.7,2.7,2.7
120031393,38,38,39,1820,2167,2200,451,550,663,235,340,420,1243,1532,1911,0.9,1,1,1072,1319,1620,2.7,2.7,2.8
120031394,37,37,37,1820,2275,2200,587,772,918,230,360,450,1361,1890,2283,0.9,1,1,1143,1545,1830,2.3,2.3,2.3
120031395,38,39,39,1950,2383,2500,591,746,916,250,370,450,1496,2106,2512,0.9,1,1,1225,1600,2013,2.4,2.5,2.5
120031396,31,30,30,1896,2055,2000,450,585,703,260,390,460,1117,1431,1739,1,1.2,1.3,1020,1384,1715,2.7,2.7,2.8
120031575,33,32,32,2167,2500,2325,450,551,663,300,425,500,1391,1670,1989,0.9,1,1.1,1172,1464,1886,2.9,2.9,3
120031576,36,37,36,1997,2300,2300,481,566,705,290,395,490,1338,1676,2048,0.9,1,1,1122,1458,1803,2.9,2.9,2.9
121011398,34,34,34,2223,2600,2500,621,730,804,350,480,575,1727,1969,2198,1,1.1,1.2,1352,1626,1944,2.4,2.5,2.6
121011399,35,36,35,2080,2600,2500,773,868,1002,300,425,510,1964,2308,2516,0.9,1,1,1494,1833,2183,2.4,2.5,2.5
121011400,38,39,38,2383,3000,3000,813,978,1159,310,440,550,2476,2743,3258,0.8,0.9,0.9,1875,2377,2517,2.6,2.6,2.6
121011401,33,34,35,2383,2718,2700,982,1193,1345,380,520,595,2410,2688,3069,1,1.1,1.1,1876,2365,2393,2.1,2.2,2.2
121011402,39,40,41,2600,3250,3250,766,928,1061,380,540,640,2457,2710,3472,0.8,0.9,0.9,1907,2479,2856,2.8,2.8,2.9
121021403,37,38,39,1850,2383,2400,588,693,812,330,440,540,1762,2120,2346,0.8,0.9,0.9,1547,1903,2187,3,3,3
121021404,37,39,40,1800,2383,2345,613,720,817,300,400,532,1750,2067,2372,0.8,0.9,0.8,1517,1840,2148,3,3,3
121021406,38,39,40,2000,2600,2500,608,709,815,312,400,510,1915,2316,2585,0.8,0.8,0.9,1679,2005,2296,2.9,2.9,3
121021577,33,34,34,1764,2100,2000,581,687,751,275,390,460,1301,1587,1829,1,1.1,1.2,1106,1370,1631,2.2,2.3,2.5
121021578,38,38,39,1855,2236,2200,567,664,751,250,360,430,1566,1904,2119,0.8,0.9,0.9,1228,1562,1823,2.6,2.7,2.8
121021579,36,36,37,2089,2300,2167,584,690,815,320,423,510,1578,1840,2147,0.9,1.1,1.1,1235,1506,1837,2.3,2.4,2.6
121031407,42,41,40,2556,3000,3000,703,780,882,437,600,650,2535,2628,2769,0.8,0.8,0.9,2116,2374,2426,2.9,2.9,2.9
121031408,40,40,40,2600,3033,3000,772,883,998,360,520,620,2600,2760,3250,0.8,0.9,0.9,2135,2556,2752,2.9,3,3
121031409,40,40,40,2427,3000,3023,748,853,993,460,600,670,2609,2748,3337,0.8,0.8,0.9,2395,2609,3002,3.1,3.1,3.1
121031410,42,43,42,2600,3050,3000,690,784,932,540,690,700,2467,2644,2872,0.8,0.8,0.8,2190,2509,2537,3,2.9,3
121031411,43,43,44,2275,3000,3000,676,761,910,380,531,600,2221,2575,2977,0.8,0.8,0.8,1822,2113,2452,2.8,2.8,2.8
121031412,41,41,42,2500,3100,3000,706,832,949,400,550,610,2590,2713,3242,0.8,0.8,0.8,2392,2563,2803,3.1,3,3
121041413,37,38,39,2500,3000,2676,1020,1204,1357,351,495,591,2535,2781,3334,0.9,0.9,1,1839,2250,2379,2,2.1,2.2
121041414,34,35,36,2167,2600,2600,987,1179,1370,350,473,570,2398,2729,3126,0.9,1,1,1791,2164,2361,2,2,2.1
121041415,40,40,42,2600,3200,3000,969,1118,1295,345,480,560,2675,2839,3671,0.9,0.9,0.9,1921,2460,2507,2.3,2.3,2.4
121041416,36,36,38,2377,2700,2500,993,1221,1366,330,451,540,2534,2736,3176,0.9,1,1,1603,2006,2262,1.8,1.9,1.9
121041417,35,36,37,2527,2876,2600,1045,1273,1477,385,520,620,2568,2829,3311,1,1,1.1,1916,2513,2461,1.9,1.9,2
122011418,39,39,40,2600,3200,3467,734,885,1090,360,509,620,2327,2647,3441,0.8,0.9,0.9,1839,2358,2798,2.7,2.8,2.9
122011419,36,36,37,2300,3000,3000,840,1068,1273,380,520,650,2205,2650,3264,0.9,1,1,1567,2103,2474,2.1,2.2,2.3
122021420,42,45,47,2167,3000,2900,671,770,885,400,525,650,1764,2164,2498,0.8,0.8,0.8,1466,1748,2161,2.7,2.7,2.7
122021421,43,45,47,2167,3000,3000,654,741,854,400,462,600,1892,2220,2484,0.8,0.8,0.8,1530,1840,2122,2.8,2.7,2.8
122021422,40,41,44,2200,3000,2817,691,784,909,340,460,560,1882,2213,2482,0.8,0.9,0.9,1518,1875,2162,2.6,2.7,2.8
122021423,39,40,41,2167,2870,2772,624,735,860,370,500,620,1669,2043,2355,0.8,0.9,0.9,1376,1742,2066,2.7,2.8,2.8
122031424,39,40,41,2100,2817,2817,513,602,726,280,360,500,1461,1837,2243,0.8,0.9,0.9,1225,1565,2024,2.8,2.9,3
122031425,39,40,42,2000,2600,2750,581,663,773,360,471,608,1596,1920,2290,0.8,0.9,0.9,1357,1598,1997,2.8,2.8,2.9
122031426,35,35,36,2000,2400,2258,638,770,874,290,414,500,1471,1849,2113,1,1.1,1.1,1170,1485,1790,2.3,2.3,2.4
122031427,40,41,42,2200,2817,3000,602,696,788,410,550,660,1814,2270,2642,0.8,0.9,0.9,1528,1904,2282,2.8,2.9,3
122031428,40,41,42,2167,3000,3000,605,712,828,460,650,790,1870,2272,2606,0.8,0.8,0.8,1720,2029,2391,3,3,3.1
122031429,35,35,36,2167,2703,2600,717,888,1057,320,450,550,1795,2303,2699,0.9,1,1,1426,1814,2246,2.4,2.5,2.6
122031430,38,38,39,2093,2600,2786,598,721,875,300,415,500,1693,2191,2624,0.9,1,1,1353,1701,2183,2.6,2.7,2.8
122031431,38,39,41,2100,2600,2600,658,780,914,320,450,530,1674,2023,2398,0.9,0.9,1,1320,1612,2008,2.4,2.5,2.5
122031432,41,41,44,2167,2817,3000,634,726,825,410,500,630,1817,2187,2554,0.8,0.8,0.8,1654,1981,2467,3.1,3.1,3.2
123011433,39,39,41,1733,2167,2167,513,641,774,230,320,400,1429,1877,2179,0.8,0.8,0.8,1202,1561,1809,2.7,2.7,2.8
123011434,33,34,34,1928,2341,2300,567,706,813,250,360,470,1502,1952,2230,0.8,0.8,0.8,1380,1818,2118,3.1,3.1,3.2
123011435,29,30,32,1800,2167,2167,646,768,845,260,380,450,1501,1919,2152,0.8,0.8,0.8,1446,1833,2075,3.2,3.2,3.2
123021436,30,32,33,1517,1798,1777,442,498,597,175,240,330,1092,1247,1487,0.8,0.9,0.9,1012,1136,1352,2.9,2.9,2.9
123021437,33,34,35,1600,1900,1825,468,542,615,190,280,370,1192,1395,1565,0.8,0.8,0.9,1044,1171,1344,2.7,2.7,2.7
123021438,29,30,33,1500,1842,1840,473,586,666,180,240,345,1220,1498,1689,0.8,0.9,0.9,1158,1416,1620,3.2,3.2,3.1
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,36,36,34,1533,1829,2000,489,562,669,195,290,369,1234,1471,1678,0.8,0.9,0.9,1099,1292,1515,2.8,2.8,2.9
123021441,35,36,36,1430,1820,1800,509,603,658,190,270,350,1249,1448,1595,0.8,0.8,0.9,1114,1264,1431,2.8,2.7,2.8
123021442,33,34,35,1408,1744,1800,415,487,594,175,245,340,1076,1248,1533,0.8,0.9,0.9,944,1116,1403,2.8,2.9,3
123021443,30,33,34,1500,1800,1930,446,547,605,175,268,350,1130,1380,1590,0.9,0.9,0.9,1043,1285,1491,3.1,3.1,3.1
123021444,30,33,35,1517,1800,1741,470,559,640,190,270,350,1220,1468,1633,0.8,0.9,0.9,1168,1382,1530,3.2,3.1,3.1
123031445,35,37,39,1700,2000,2068,456,559,650,200,270,370,1213,1467,1747,0.8,0.8,0.8,1105,1277,1570,2.9,2.9,2.9
123031446,36,38,35,1733,2167,2383,541,651,832,180,250,400,1441,1811,2250,0.8,0.8,0.8,1366,1665,2165,3.1,3.1,3.1
123031447,34,37,38,1642,2000,2000,468,577,696,200,270,360,1227,1550,1849,0.8,0.8,0.8,1109,1331,1622,2.8,2.8,2.9
123031448,34,36,38,1742,2167,2167,526,633,730,200,280,350,1385,1690,2036,0.8,0.9,0.9,1295,1576,1923,3.2,3.1,3.2
124011449,43,47,50,1300,1517,1575,425,518,593,183,240,320,1022,1157,1383,0.7,0.7,0.7,756,920,1080,2.2,2.1,2.1
124011450,37,39,41,1600,2050,2058,589,694,812,240,320,400,1657,1973,2224,0.8,0.8,0.8,1415,1675,1962,2.8,2.8,2.8
124011451,0,21,55,0,1842,0,0,500,725,0,0,0,0,1312,1874,0,1.6,1,0,1312,1874,0,3,2
124011452,42,46,48,1300,1603,1560,394,493,568,185,250,310,1076,1213,1435,0.8,0.7,0.7,749,871,1048,2.2,2.1,2.1
124011453,38,40,42,1408,1733,1733,494,580,669,200,275,350,1253,1540,1766,0.8,0.8,0.8,1074,1256,1457,2.6,2.6,2.6
124011454,38,40,42,1517,1982,1950,541,647,750,225,300,370,1486,1824,2055,0.8,0.8,0.8,1246,1526,1728,2.7,2.7,2.7
124011455,45,48,50,1477,1863,1733,461,534,631,215,300,370,1156,1322,1570,0.7,0.7,0.7,923,1005,1242,2.3,2.3,2.3
124021456,0,35,60,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,1
124031457,32,34,35,1500,1894,1845,529,640,726,220,310,375,1302,1584,1769,0.8,0.8,0.8,1209,1467,1634,2.9,2.9,2.9
124031458,29,31,31,1625,2000,2167,528,638,813,200,275,420,1318,1628,2047,0.8,0.9,0.8,1244,1527,1977,3.1,3.1,3.1
124031459,35,37,39,1600,2131,2167,573,677,772,240,320,400,1486,1831,2110,0.8,0.8,0.8,1325,1579,1858,2.8,2.8,2.8
124031460,29,31,33,1861,2200,2167,663,780,855,255,360,430,1626,2005,2244,0.8,0.8,0.8,1538,1918,2153,3.2,3.2,3.2
124031461,34,35,36,1457,1972,1952,526,629,719,220,300,370,1286,1525,1769,0.8,0.8,0.8,1135,1326,1493,2.7,2.7,2.6
124031462,31,32,33,1459,1780,1900,478,572,677,200,270,340,1144,1379,1649,0.8,0.9,0.9,981,1167,1409,2.6,2.6,2.7
124031463,36,38,35,1853,2275,2500,542,629,836,215,283,480,1461,1787,2278,0.8,0.8,0.8,1334,1583,2230,3.2,3.1,3.2
124031464,36,37,37,1450,1726,1733,416,544,620,185,250,330,1073,1269,1482,0.8,0.8,0.8,757,942,1137,2.2,2.2,2.2
124031465,33,35,36,1647,2000,2037,536,650,776,210,300,360,1392,1695,2121,0.8,0.8,0.8,1268,1510,1954,3.1,3.1,3.1
124041466,34,36,39,1500,1950,1900,497,591,658,210,285,360,1172,1407,1638,0.8,0.8,0.8,1008,1146,1315,2.5,2.4,2.5
124041467,30,32,34,1562,1974,1907,528,606,715,200,280,360,1234,1463,1799,0.8,0.8,0.8,1112,1273,1541,2.8,2.8,2.7
124041468,33,34,36,1781,2167,2275,488,574,694,230,300,393,1273,1570,1876,0.9,1,0.9,1216,1527,1908,3.3,3.4,3.4
124051469,29,31,34,1582,2000,2000,587,678,781,240,350,410,1525,1912,2151,0.9,0.9,0.9,1512,1871,2103,3.6,3.4,3.3
124051470,31,32,34,1517,2000,1985,552,665,748,240,335,410,1404,1702,1912,0.8,0.9,0.9,1360,1656,1858,3.3,3.2,3.1
124051580,33,34,34,1500,1834,1794,451,526,624,210,300,370,1096,1274,1492,0.8,0.9,0.9,1028,1160,1387,2.8,2.9,2.9
124051581,35,35,34,1400,1733,1705,388,480,600,180,270,340,962,1150,1379,0.8,0.9,0.9,775,984,1170,2.5,2.6,2.6
125011473,32,33,33,2250,2500,2167,747,931,983,350,480,520,1752,2132,2143,0.9,1,1.2,1551,1964,1943,2.6,2.5,2.4
125011475,0,26,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,28,28,30,1647,1820,1800,252,341,422,250,370,440,791,950,1130,1.1,1.2,1.3,759,986,1259,3.5,3.5,3.7
125011583,29,29,29,1300,1523,1500,294,361,455,190,300,380,720,881,1108,1.2,1.4,1.5,706,900,1184,2.9,3,3.3
125011584,31,31,31,1517,2000,2000,283,361,432,220,320,415,857,1095,1272,1,1.1,1.1,754,1047,1283,3.4,3.4,3.6
125011585,35,33,33,1500,1733,1733,360,392,471,195,300,375,1017,1073,1313,1,1.1,1.1,862,1013,1317,3,3.1,3.2
125011586,34,33,33,1733,2058,2100,362,444,520,240,380,470,1079,1238,1488,0.9,1.1,1.1,988,1226,1567,3,3.1,3.2
125011587,35,34,35,1538,1950,1726,350,399,481,205,300,370,1005,1113,1342,0.9,1.1,1.1,846,985,1208,2.9,3,3.1
125021476,40,41,39,1800,2209,2167,532,597,661,300,420,515,1477,1758,1978,0.8,0.9,0.9,1351,1604,1872,2.9,3,3
125021477,37,37,37,1889,2368,2253,427,531,636,216,300,372,1241,1541,1855,0.9,0.9,0.9,1081,1311,1621,2.8,2.8,2.9
125021478,38,38,37,1800,2300,2167,459,563,631,209,290,375,1329,1642,1827,0.8,0.9,0.9,1073,1328,1545,2.6,2.7,2.8
125031479,36,36,34,1517,1950,2000,345,387,459,200,270,360,1005,1109,1330,0.9,1,1.1,809,957,1168,2.9,3,3.2
125031480,35,34,35,1500,1733,1733,292,350,423,150,225,280,828,941,1155,0.9,1.1,1.1,668,822,1024,2.9,3.1,3.2
125031481,32,31,31,1517,1922,1950,344,396,472,210,320,400,981,1128,1341,1,1.1,1.2,866,1063,1304,3.1,3.1,3.2
125031482,36,36,37,1733,2383,2257,488,598,701,250,380,450,1292,1610,1922,0.8,0.9,0.9,1205,1499,1762,3,3,3
125031483,30,30,30,1700,1995,2000,287,351,420,183,245,350,868,1002,1177,1,1.1,1.2,703,870,1070,3.2,3.2,3.3
125031484,34,33,33,1517,1960,2000,392,466,495,215,320,380,1053,1191,1359,0.9,1,1,870,1026,1201,2.7,2.8,3
125031485,32,32,33,1625,2000,2000,389,456,523,225,330,390,1032,1183,1421,0.9,1,1.1,895,1079,1320,2.8,2.9,3
125031486,0,34,38,0,0,0,0,466,575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
125031487,0,41,46,0,0,0,0,799,425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125041489,32,32,34,1600,1950,1950,512,615,735,230,340,420,1198,1478,1830,0.9,1,1.1,1059,1299,1582,2.3,2.4,2.5
125041490,40,40,41,1924,2470,2400,609,676,771,320,450,550,1751,2006,2238,0.8,0.8,0.8,1607,1875,2146,2.9,3,3.1
125041491,34,32,33,1733,2167,2167,568,709,843,250,370,440,1399,1695,2027,0.9,1,1.1,1212,1510,1823,2.5,2.5,2.6
125041492,29,30,31,1500,1770,1750,444,589,725,220,330,410,1055,1252,1683,1,1.2,1.3,946,1235,1652,2.4,2.5,2.7
125041493,37,38,37,1690,2100,2100,480,575,668,230,335,415,1248,1597,1876,0.8,0.9,0.9,1103,1355,1628,2.7,2.8,2.8
125041494,38,39,39,1870,2356,2398,583,696,804,300,420,505,1592,1919,2254,0.8,0.8,0.8,1436,1732,2129,2.9,2.9,3
125041588,35,35,35,1733,2100,2167,434,530,638,220,320,400,1141,1432,1794,0.9,1,1.1,983,1242,1620,2.6,2.8,3
125041589,33,33,34,1733,2000,2000,451,539,638,230,340,410,1188,1444,1830,0.9,1.1,1.2,1015,1288,1680,2.6,2.8,2.9
126011495,38,38,36,2000,2398,2383,567,657,741,300,420,530,1727,2022,2241,0.8,0.9,1,1418,1702,2050,2.8,2.8,3
126011496,41,41,41,2100,2600,2671,652,747,883,330,440,530,2097,2511,2796,0.8,0.8,0.8,1801,2154,2442,2.9,2.9,3
126021497,38,38,37,1913,2300,2167,501,572,631,270,380,460,1517,1799,1990,0.9,0.9,1,1262,1490,1802,2.8,2.9,3
126021498,38,39,40,2056,2500,2500,664,805,950,250,350,430,1845,2279,2589,0.8,0.9,0.9,1311,1627,1991,2.4,2.4,2.5
126021499,41,42,42,3000,3414,3500,711,801,967,280,385,500,2564,2768,3561,0.8,0.8,0.9,1891,2322,2732,2.6,2.7,2.8
126021500,33,32,32,1810,2200,2167,475,558,638,275,386,470,1420,1734,2014,0.9,1,1.1,1127,1353,1640,2.3,2.3,2.4
126021501,40,41,41,2000,2600,2500,513,604,733,320,430,530,1585,2023,2398,0.8,0.9,0.9,1305,1663,2107,2.8,2.8,3
126021503,35,34,34,1733,2167,2167,558,691,793,225,350,420,1336,1706,1967,0.9,1.1,1.1,1094,1419,1706,2.4,2.4,2.5
126021590,39,40,42,2167,3000,3000,585,765,868,370,502,650,1878,2440,2729,0.8,0.9,0.8,1683,2163,2455,3,3,3.1
126021591,38,37,36,1900,2300,2212,511,630,754,230,360,470,1365,1748,2044,0.9,0.9,1,1115,1385,1716,2.5,2.6,2.6
127011504,32,32,33,1326,1650,1700,267,339,410,125,154,210,695,852,1046,0.9,1,1,602,729,891,2.9,3,3.1
127011505,35,37,39,1882,2167,2167,407,471,565,230,300,390,1116,1319,1607,0.9,0.9,0.9,1079,1261,1469,3.3,3.3,3.3
127011506,37,39,32,1733,2167,2600,451,522,844,220,300,530,1225,1492,2152,0.8,0.9,0.8,1167,1310,2102,3.2,3.1,3.1
127011592,37,35,40,2084,0,0,424,433,604,255,300,185,1109,1291,1208,0.8,0.9,0.8,1170,1166,1145,3.3,2.9,2.2
127011593,31,33,35,1800,2167,2167,517,598,672,285,420,500,1439,1795,2079,0.9,0.9,0.9,1473,1827,2134,3.8,3.7,3.7
127011594,30,31,33,1700,2000,1950,410,467,506,240,360,420,1137,1340,1522,0.9,1,1,1145,1384,1572,3.6,3.6,3.6
127011595,30,32,32,1733,2080,2105,482,537,617,255,380,450,1217,1510,1741,0.9,1,1,1240,1555,1833,3.6,3.6,3.7
127011596,29,30,32,1950,2340,2200,551,637,672,260,400,480,1317,1627,1926,0.9,0.9,1,1315,1628,1964,3.5,3.5,3.6
127011597,29,30,31,2017,2500,2383,540,676,751,283,440,510,1393,1823,2118,0.8,0.9,0.9,1429,1832,2146,3.7,3.6,3.7
127021509,32,34,36,1600,1950,1950,309,375,456,142,220,330,949,1209,1381,0.9,1,1,972,1242,1408,3.5,3.5,3.5
127021510,34,37,39,1629,2049,2000,416,477,521,240,360,440,1243,1477,1674,0.9,0.9,0.9,1229,1485,1666,3.5,3.4,3.4
127021511,35,36,37,1192,1300,1430,263,331,405,150,250,310,690,826,1020,1,1.2,1.2,647,799,998,3,3,3.1
127021512,35,35,35,1495,1800,1836,311,364,440,180,260,350,856,979,1220,0.9,1,1,780,947,1189,3.1,3.2,3.3
127021513,34,35,35,1300,1637,1632,281,340,412,170,260,340,767,933,1170,1,1.1,1.1,738,917,1152,3.2,3.2,3.3
127021514,33,35,36,1603,2000,2000,394,460,488,240,350,420,1174,1410,1565,0.9,1,1,1173,1445,1637,3.6,3.5,3.5
127021515,33,34,36,1473,1647,1625,261,338,395,185,290,350,735,888,1061,1,1.2,1.2,669,811,968,3,3,3
127021516,35,35,35,1600,1950,1950,317,357,419,220,330,410,948,1031,1208,0.9,1,1,895,1001,1202,3.2,3.3,3.4
127021517,35,37,38,1517,2000,2000,337,392,445,225,320,420,1119,1276,1400,0.9,1,1,1112,1317,1431,3.5,3.4,3.5
127021518,37,39,42,2000,2625,2500,453,537,678,200,300,370,1366,1562,1992,0.9,0.9,0.9,1305,1486,1974,3.5,3.4,3.4
127021519,36,37,38,1517,1950,1993,360,396,468,210,300,380,1055,1187,1392,0.9,0.9,1,950,1087,1270,3,3,3.1
127021520,36,38,40,1517,2000,1950,346,387,461,235,350,420,1094,1182,1432,0.9,1,1,1097,1201,1451,3.5,3.4,3.4
127021521,0,51,49,0,0,0,0,340,440,0,0,0,0,0,0,0,0,0,0,0,1187,0,2,1.4
127031522,33,34,34,1900,2167,2167,463,529,584,240,350,420,1200,1462,1714,0.8,0.9,0.9,1127,1367,1583,3.1,3.1,3.2
127031523,36,37,36,1733,2167,2299,527,628,719,250,355,450,1379,1627,1953,0.8,0.8,0.9,1245,1503,1836,2.9,3,3.1
127031524,30,31,33,1798,2242,2167,673,795,840,190,353,450,1582,2013,2220,0.8,0.9,0.9,1481,1897,2122,3.2,3.1,3.2
127031598,33,33,34,1400,1600,1647,332,384,466,180,280,340,896,1012,1188,1,1.1,1.1,758,919,1087,2.7,2.8,2.8
127031599,33,33,34,1400,1750,1800,311,364,431,160,200,276,822,948,1142,0.9,1,1,665,801,981,2.8,2.9,3
127031600,30,31,32,2072,2407,2200,559,652,710,275,400,500,1447,1756,1994,0.8,0.9,1,1424,1767,2029,3.5,3.6,3.7
127031601,36,35,33,1192,1404,1517,293,358,477,150,237,300,759,898,1205,0.9,1.1,1.1,593,734,978,2.2,2.4,2.4
128011529,37,39,41,2000,2500,2600,614,730,853,275,385,480,1740,2120,2431,0.8,0.9,0.9,1452,1753,2124,2.8,2.8,2.8
128011530,38,39,40,1950,2300,2300,540,647,753,270,370,440,1387,1699,2064,0.8,0.9,0.9,1149,1372,1649,2.5,2.5,2.6
128011531,42,44,44,2000,2500,2600,563,632,734,280,390,460,1475,1810,2039,0.8,0.8,0.8,1242,1470,1712,2.6,2.6,2.7
128011602,37,37,37,1812,2275,2222,539,729,814,250,360,430,1290,1798,2084,0.8,0.9,0.9,1024,1314,1567,2.2,2.3,2.3
128011603,40,41,42,2167,2700,3000,595,682,814,310,485,620,1768,2146,2546,0.8,0.8,0.8,1457,1799,2176,2.8,2.9,2.9
128011604,37,38,40,1907,2238,2260,685,817,962,250,360,450,1567,1916,2293,0.9,0.9,0.9,1176,1460,1820,2.2,2.2,2.3
128011605,40,42,42,2557,3250,3275,718,786,974,420,660,760,2205,2526,3154,0.8,0.8,0.8,1975,2371,2985,3.1,3.1,3.2
128011606,39,40,41,2167,2800,2700,620,774,922,240,350,428,1889,2337,2687,0.8,0.9,0.9,1480,1889,2327,2.8,2.9,2.9
128021533,38,39,42,1762,2221,2379,532,618,762,285,390,430,1566,1914,2214,0.8,0.9,0.9,1339,1602,1854,2.9,2.8,2.8
128021534,37,40,42,1819,2383,2500,591,722,846,390,550,630,2057,2376,2554,0.8,0.8,0.8,2009,2342,2505,3.5,3.3,3.2
128021535,34,37,39,1842,2383,2383,619,733,846,300,410,520,1848,2242,2466,0.8,0.9,0.8,1756,2094,2339,3.2,3.2,3.1
128021536,38,39,40,2000,2600,2600,610,735,863,267,360,450,1782,2242,2538,0.8,0.9,0.9,1519,1961,2282,2.9,2.9,2.9
128021537,30,25,28,0,0,0,900,333,833,0,0,378,0,0,0,0,0,0,949,0,1812,1,1,0
128021538,35,37,38,1900,2200,2173,606,723,838,245,355,420,1437,1789,2114,0.8,0.9,0.9,1150,1390,1690,2.3,2.3,2.4
128021607,35,37,38,1900,2400,2400,600,696,804,255,360,430,1559,1870,2152,0.8,0.9,0.9,1398,1664,1958,2.9,2.9,2.9
128021608,37,38,40,1863,2383,2226,577,690,812,313,410,530,1666,2051,2316,0.8,0.8,0.8,1500,1849,2152,3,3,3
128021609,34,37,41,1855,2383,2399,655,783,867,350,500,555,2162,2513,2780,0.9,0.9,0.8,2123,2509,2769,3.6,3.5,3.3
197979799,38,64,58,0,0,0,1037,490,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,35,37,39,0,0,0,344,349,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
