SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
113031266,0,0,0,0,0,0,5,5,38,14,20,3,3,3,5,91,0,0,0,0,0,3,0,4,10,11,0,3,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,3,3,8,23,3,0,0,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,4,0,5,0,5,5,16,28,137,123,103,56,63,25,93,675,0,0,0,0,0,0,3,9,13,7,5,3,0,3,5,39,0,0,0,0,8,11,13,9,11,3,0,0,0,0,3,66,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,4,0,10,4,14,10,22,22,11,4,3,0,0,0,14,130,0,0,0,0,0,0,0,0
113031267,0,0,0,0,0,3,3,24,66,59,49,13,29,17,14,282,0,0,0,0,3,3,5,8,18,11,3,0,3,0,0,59,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,15,6,0,0,0,3,3,6,7,22,10,4,6,0,0,14,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,120,3,0,0,0,15,6,20,53,222,289,307,234,289,195,265,1905,0,0,0,0,3,11,13,30,61,56,24,9,14,5,35,261,0,0,3,7,11,23,20,39,27,9,4,0,0,0,14,156,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,11,0,0,3,0,3,6,3,0,3,0,0,0,0,0,3,32,3,0,14,17,24,39,35,22,44,15,5,3,0,0,29,242,0,0,0,0,0,0,0,0
113031268,0,0,0,0,0,0,0,7,12,17,21,0,9,0,7,72,0,0,0,0,0,3,3,0,3,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,3,7,3,51,73,100,72,78,40,61,480,0,0,0,0,0,0,5,4,10,10,10,3,0,0,6,53,0,0,0,0,0,11,6,4,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,5,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0
113031269,4,0,0,0,0,3,5,31,114,85,52,26,16,16,21,374,0,0,0,0,3,0,10,8,19,13,8,8,7,0,0,82,0,0,0,0,0,0,3,0,3,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,16,3,0,3,0,14,8,17,18,44,12,12,0,5,3,11,158,0,0,0,0,0,0,0,0,0,0,3,0,3,0,144,155,11,3,4,0,16,17,40,77,327,400,427,336,309,178,291,2438,0,0,0,0,0,4,14,43,94,82,36,11,12,3,30,333,0,0,4,9,15,30,33,32,46,16,4,4,0,0,19,207,0,0,0,0,0,3,3,8,4,0,8,0,0,0,6,28,3,0,3,4,8,11,9,5,3,3,0,0,0,0,0,54,5,8,20,26,45,64,50,48,78,21,7,0,3,0,44,419,0,0,0,0,0,0,0,0
113031270,0,0,0,0,0,0,3,8,38,50,11,6,6,3,8,146,0,0,0,3,0,4,3,5,10,3,0,0,4,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,4,3,10,15,18,4,3,0,0,3,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,3,3,0,3,11,11,18,36,123,150,137,106,85,64,114,864,0,0,0,0,0,4,7,13,37,26,12,4,6,0,19,128,0,0,3,6,8,14,22,16,22,14,3,0,3,0,9,107,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,17,0,6,8,4,9,12,7,4,3,0,0,0,0,0,0,55,8,3,18,15,35,47,44,26,43,12,7,0,3,0,34,290,0,0,0,0,0,0,0,0
113031271,0,0,0,0,0,3,6,25,65,65,39,12,13,11,18,254,0,0,0,0,0,0,0,11,17,8,10,0,0,3,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,15,0,0,3,0,3,7,9,6,28,11,8,0,0,5,8,94,0,0,0,0,0,0,3,0,0,0,0,0,0,0,97,102,3,0,13,4,5,13,32,65,246,295,254,177,166,123,264,1670,3,0,0,0,3,5,9,19,49,24,12,6,0,6,24,155,0,0,0,3,10,21,16,16,24,10,3,0,0,0,11,107,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,13,0,0,3,3,3,3,6,4,3,3,0,0,0,0,0,27,3,0,8,12,20,32,21,21,39,10,4,0,0,0,21,191,0,0,0,0,0,0,0,0
114011272,0,0,0,0,0,0,4,4,22,25,28,5,13,3,8,112,0,0,0,0,3,3,3,3,7,8,10,3,3,0,3,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,3,11,10,3,3,3,3,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,3,0,4,8,7,14,26,94,104,125,97,101,73,134,794,0,0,0,0,0,3,6,6,22,11,6,0,0,4,7,78,0,0,4,9,12,8,7,6,8,10,4,0,0,0,9,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,9,12,11,14,7,7,0,0,3,16,96,0,0,0,0,0,0,0,0
114011273,0,0,0,0,0,5,0,0,13,10,11,3,3,0,3,58,0,0,0,0,0,0,6,6,4,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,6,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,5,0,0,4,14,11,51,59,47,30,37,16,53,333,0,0,0,0,0,0,8,7,12,7,0,0,0,0,7,37,0,0,0,0,3,5,3,7,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,12,0,0,5,7,9,13,13,15,10,3,0,0,0,0,14,80,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,6,19,13,3,6,0,0,3,50,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,14,11,6,3,0,0,5,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,35,0,0,0,3,4,4,16,19,91,74,47,32,33,21,64,404,0,0,0,0,0,0,3,11,20,10,10,0,0,0,3,51,0,0,0,0,3,8,7,10,10,0,0,0,0,0,3,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,16,3,0,4,4,13,13,21,12,19,3,3,0,0,0,11,95,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,3,15,18,11,4,0,0,0,46,0,0,0,0,0,0,3,4,13,0,3,0,4,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12,0,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,3,7,11,58,41,58,31,47,33,61,357,0,0,0,0,0,0,0,0,7,9,5,0,0,0,5,29,0,0,0,0,0,6,7,8,3,0,3,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,3,8,10,8,10,4,3,0,0,0,14,59,0,0,0,0,0,0,0,0
114011277,0,0,0,0,0,3,3,13,72,68,40,24,12,10,21,263,0,0,0,0,0,7,5,11,30,12,16,3,3,3,8,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,18,4,0,0,0,7,4,19,13,41,25,12,4,3,0,18,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,110,8,3,8,3,14,20,30,55,252,251,252,188,176,119,230,1609,0,0,0,0,0,6,13,21,56,27,16,11,5,4,21,184,0,0,11,4,10,20,17,35,37,13,7,0,0,0,20,185,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,17,0,0,3,4,5,12,3,4,3,0,0,0,0,0,0,39,6,6,10,28,36,51,41,38,41,10,3,0,0,3,32,315,0,0,0,0,0,0,3,0
114011278,0,0,0,0,0,6,11,25,107,94,41,19,26,6,23,355,0,0,0,0,5,9,18,17,29,15,3,3,0,0,8,104,0,0,0,0,0,0,0,0,5,6,4,0,0,0,5,33,0,0,0,0,0,0,0,0,0,9,0,3,0,0,8,17,0,3,4,0,16,16,34,28,58,22,6,3,3,3,26,219,0,0,0,0,0,0,0,0,4,0,0,0,0,0,99,111,0,5,6,3,20,28,81,101,364,339,250,166,125,83,245,1819,0,0,0,0,0,3,16,26,60,49,30,6,8,5,28,234,0,0,11,12,18,26,43,41,46,9,8,0,0,4,35,249,0,0,0,3,0,9,3,4,3,0,0,0,0,0,8,32,6,0,4,3,8,14,8,9,8,0,0,0,0,0,5,66,8,4,30,47,71,85,84,61,65,15,13,3,0,3,56,546,0,0,0,0,0,0,0,0
114011279,0,0,0,0,0,0,4,24,70,64,27,14,4,0,14,227,0,0,0,0,0,7,10,13,31,12,9,0,0,0,9,86,0,0,0,0,0,0,0,0,10,10,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,3,0,7,3,19,30,66,16,4,3,3,0,20,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,73,3,3,7,0,10,11,43,81,280,240,171,94,67,21,153,1185,0,0,0,0,0,5,16,13,32,27,11,6,0,0,14,127,0,0,0,5,10,30,37,36,38,8,3,3,3,0,23,196,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,17,3,0,0,4,5,11,5,7,9,0,0,0,0,0,3,49,9,0,13,15,42,36,54,53,57,15,3,3,0,0,40,347,0,0,0,0,0,0,0,0
114011280,0,0,0,0,0,0,0,3,14,13,3,0,0,0,0,37,0,0,0,0,0,0,0,7,6,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,9,14,10,7,4,3,0,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,3,0,3,4,12,21,55,51,34,17,26,9,47,291,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,17,0,0,0,0,10,5,8,3,12,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,14,17,10,14,6,0,0,0,0,15,103,0,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,8,12,13,9,3,0,0,5,55,0,0,0,0,0,0,0,3,3,7,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,0,6,0,3,0,3,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,5,4,3,20,45,74,64,48,32,22,71,387,0,0,0,0,0,0,0,3,3,6,4,0,0,0,3,23,0,0,0,0,0,3,0,0,7,0,3,0,0,0,3,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,8,5,0,11,3,0,3,4,0,0,6,50,0,0,0,0,0,0,0,0
114011282,0,0,0,0,0,3,10,20,68,35,22,9,8,3,15,189,0,0,0,0,0,10,8,16,34,11,8,0,0,3,4,97,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,0,0,3,0,8,7,20,9,39,26,16,6,3,6,27,165,0,0,0,0,0,0,0,0,4,0,0,0,0,0,77,84,3,0,3,3,12,19,45,80,310,223,170,118,79,46,193,1309,0,0,0,0,0,6,8,26,38,17,13,5,3,0,17,133,0,0,9,8,3,31,33,28,29,6,7,0,0,0,20,185,0,0,0,0,0,3,3,4,8,0,0,0,0,0,3,14,0,0,3,3,8,11,0,0,6,0,0,0,0,0,0,35,7,6,6,16,25,33,41,51,35,5,10,0,0,0,37,286,0,0,0,0,0,0,3,0
114011283,0,0,0,0,0,0,0,3,15,7,4,6,3,0,9,59,0,0,0,0,3,0,6,6,4,7,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,7,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,3,0,5,9,13,29,94,75,46,39,36,19,58,431,0,0,0,0,0,0,0,9,6,4,0,0,0,0,3,33,0,0,3,0,0,8,11,4,13,0,0,0,0,0,10,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,3,3,3,3,13,8,12,10,4,0,0,0,0,7,69,0,0,0,0,0,0,0,0
114021284,0,0,0,0,0,0,0,6,41,35,37,11,29,35,24,211,0,0,0,0,0,3,0,4,13,7,11,0,8,0,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,10,0,0,0,0,3,0,3,6,23,15,12,8,3,3,10,95,0,0,0,0,0,0,0,0,4,0,0,0,0,0,89,92,3,3,3,0,5,7,8,24,120,139,177,111,176,241,227,1241,0,0,0,0,0,3,4,11,37,25,18,8,3,0,19,127,0,0,3,4,7,11,16,10,29,16,8,0,3,0,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,3,3,0,3,6,0,0,0,0,0,0,18,4,3,0,8,16,14,19,28,32,13,6,7,0,4,20,170,0,0,0,0,0,0,0,0
114021285,0,0,0,0,0,3,3,7,41,42,31,7,13,6,15,173,0,0,0,0,3,0,3,4,11,3,3,4,0,0,3,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,4,0,4,0,8,7,9,3,6,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,3,0,5,3,4,7,16,24,100,144,142,106,82,40,114,803,0,0,0,0,0,0,11,8,12,15,19,7,5,0,9,76,0,0,0,4,8,4,4,11,16,7,5,3,0,0,4,68,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,14,3,0,8,8,11,4,14,5,14,3,5,0,0,0,11,83,0,0,0,0,0,0,0,0
114021286,0,0,0,0,0,0,5,11,30,32,24,5,16,7,17,143,0,0,0,0,0,3,0,5,5,3,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,3,0,3,4,14,6,5,5,4,0,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,63,3,0,0,0,3,9,18,29,115,152,169,100,101,76,157,932,0,0,0,0,0,0,6,4,26,19,9,6,7,3,18,96,0,3,0,3,3,14,12,14,23,6,3,0,3,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,6,5,5,9,15,16,12,31,5,11,3,0,0,22,142,0,0,0,0,0,0,0,0
114021287,0,0,4,0,0,0,3,8,49,42,27,10,13,9,15,168,0,0,0,0,7,0,0,4,12,9,4,3,3,0,4,49,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,0,0,0,3,3,0,0,13,9,9,5,0,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,58,0,3,4,0,7,3,10,27,146,174,172,126,123,71,119,985,0,0,0,3,0,3,3,19,26,19,12,0,4,0,12,110,0,0,0,3,11,16,13,15,23,9,3,0,0,0,13,110,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,18,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,9,5,7,7,8,17,23,19,23,28,19,6,7,6,0,25,187,0,0,0,0,0,0,0,0
114021288,0,0,0,0,0,0,0,7,8,14,9,8,0,4,10,59,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,4,0,4,0,0,0,3,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,3,0,13,11,46,50,45,52,41,45,54,372,0,0,0,0,0,0,8,3,9,7,8,3,0,0,5,39,0,0,0,0,4,0,5,4,4,3,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,9,3,3,0,0,0,3,4,40,0,0,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,4,19,25,12,4,13,6,14,98,0,0,0,0,3,3,0,4,9,0,0,0,3,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,7,12,6,6,3,0,0,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,0,3,0,0,7,5,13,18,92,80,91,57,81,72,124,641,0,0,0,0,0,0,4,12,15,9,3,3,3,3,13,64,0,0,0,0,0,10,0,10,14,3,3,0,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,6,10,0,7,16,3,9,0,0,3,8,65,0,0,0,0,0,0,0,0
115011290,0,3,0,0,0,3,14,35,128,154,185,58,114,74,33,803,0,0,3,0,3,11,15,15,25,35,22,9,18,10,11,178,0,0,0,0,0,0,0,3,6,4,3,3,4,0,5,43,0,0,0,0,0,0,0,0,0,0,4,6,3,7,3,16,8,3,7,0,3,11,17,17,35,31,29,21,13,15,20,217,0,0,0,0,0,0,0,0,0,0,0,4,0,3,162,170,15,4,8,5,10,27,53,100,296,427,551,472,695,613,350,3631,0,0,0,0,0,7,9,16,65,55,53,28,41,13,36,325,0,4,3,0,4,9,22,12,40,17,10,7,6,0,9,155,0,0,0,0,0,0,0,0,4,4,3,0,0,0,5,20,3,0,3,5,3,6,0,3,0,0,3,0,0,0,0,29,16,4,6,7,23,16,19,18,51,35,25,15,19,5,28,297,0,0,0,0,0,0,0,0
115011291,0,0,0,0,0,6,12,20,60,91,134,56,113,119,42,653,0,0,0,3,0,4,6,8,23,17,16,7,15,14,14,136,0,0,0,0,0,0,0,0,0,5,3,3,7,5,8,34,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,17,12,0,4,0,5,3,7,7,34,33,23,13,16,15,27,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,159,17,3,7,4,8,16,33,52,217,287,417,357,672,979,419,3489,0,0,0,0,0,0,7,10,33,31,26,12,16,18,26,185,3,4,3,0,4,15,7,9,15,19,13,0,3,0,10,103,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,4,0,3,0,0,4,0,0,3,0,0,0,0,0,5,24,10,3,7,0,6,5,5,13,21,15,5,6,9,0,18,117,0,0,0,0,0,0,0,0
