SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
113031271,63,7,73,4,3,153,11,0,3,0,0,20,48,11,42,0,0,102,21,7,38,7,0,76,16,3,12,0,0,36,3,0,14,0,0,23,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,0,22,175,28,205,13,10,428,46,5,46,4,3,109,11,0,9,0,0,18,26,3,12,0,0,43,33,5,33,0,3,71,24,0,30,3,0,66,23,4,37,4,0,60,11,3,17,3,3,36,6,4,9,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,9,0,0,21,188,30,203,18,15,457,45,3,36,3,3,94,0,0
114011272,21,7,12,0,0,43,3,0,0,0,0,5,13,0,4,0,0,21,17,3,12,0,0,30,15,3,17,0,3,37,26,12,34,3,3,74,5,0,15,0,0,17,5,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,3,11,100,24,107,9,11,244,17,3,15,0,0,42,3,0,0,0,0,4,4,0,0,0,0,4,15,0,5,0,0,24,9,0,10,0,0,19,20,6,16,0,3,45,29,6,23,0,3,63,14,0,11,0,3,34,4,0,3,0,0,10,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,3,0,0,11,126,18,92,8,15,256,8,5,17,0,0,32,0,0
114011273,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,6,13,0,12,0,0,25,18,5,9,0,0,31,5,4,24,0,0,39,4,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,47,15,62,0,3,120,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,9,0,5,0,0,16,12,3,22,0,0,35,8,12,20,3,3,51,12,0,14,0,0,23,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,18,70,5,5,144,0,0,0,0,0,5,0,0
114011274,9,0,8,0,0,20,3,0,0,0,0,3,7,0,3,0,0,14,31,3,30,3,3,66,6,5,11,0,0,25,4,3,13,0,0,22,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,63,5,16,165,7,0,4,0,0,19,0,0,0,0,0,0,3,0,3,0,0,5,18,0,4,3,3,23,4,0,9,3,3,18,19,4,14,3,4,42,9,3,14,0,3,38,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,71,9,53,12,15,157,4,0,3,0,0,5,3,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,3,0,3,0,0,7,0,0,0,0,0,0,8,0,3,0,0,13,22,0,7,0,3,38,12,0,9,0,0,21,12,6,10,0,5,29,11,0,11,0,0,17,3,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,77,10,57,3,10,148,4,3,3,0,0,8,0,0,0,0,0,0,3,0,3,0,0,8,13,0,4,0,0,16,19,0,13,0,0,28,19,0,14,4,0,40,20,0,19,0,0,41,10,3,11,0,0,27,0,3,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,13,70,4,0,177,3,0,0,0,0,4,0,0
114011277,17,0,7,0,0,24,11,0,3,0,0,15,70,7,34,0,3,117,70,6,89,3,13,189,45,7,61,7,3,118,19,15,40,3,5,81,12,5,17,0,3,36,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,17,246,40,265,15,35,597,10,3,7,0,0,23,0,0,3,0,0,3,31,0,7,4,0,48,38,0,26,0,11,80,46,8,38,0,10,101,49,4,58,9,11,124,47,12,69,10,6,139,9,5,28,3,3,60,0,0,5,0,0,6,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,12,0,0,13,243,35,262,22,43,609,10,0,7,3,0,21,0,0
114011278,24,3,19,0,3,46,15,0,13,0,5,31,107,8,85,9,11,206,76,8,102,7,12,203,28,0,38,3,3,69,41,8,46,3,5,107,13,7,21,3,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,22,318,26,322,21,43,734,25,4,12,0,3,39,3,0,3,0,0,5,57,4,29,0,6,93,62,9,54,9,9,137,49,4,48,3,6,107,41,12,59,5,7,124,74,15,86,11,4,187,32,13,43,4,0,93,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,18,352,54,340,35,47,824,6,0,7,0,0,17,3,0
114011279,17,0,7,0,0,26,0,0,3,3,0,5,35,0,14,6,4,53,86,9,88,5,12,190,20,4,51,3,0,78,11,11,30,0,3,51,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,4,0,3,0,0,10,168,26,205,11,21,430,9,3,7,0,0,21,0,0,0,0,0,0,10,3,0,0,3,15,28,3,7,3,3,48,35,3,52,0,7,101,54,9,68,13,11,150,26,19,50,3,3,92,9,0,3,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,169,43,197,24,27,449,6,3,3,0,0,15,3,0
114011280,15,0,3,0,0,18,3,0,0,0,0,4,23,0,3,0,0,24,24,4,20,0,4,55,4,0,5,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,69,8,38,0,3,121,8,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,6,20,0,4,0,3,29,16,0,8,0,0,24,11,3,14,3,4,32,4,4,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,35,5,8,117,8,0,0,0,0,8,0,0
114011281,4,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,5,3,0,8,0,0,10,3,0,7,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,23,4,22,3,3,46,3,0,3,0,0,9,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,8,5,3,7,0,0,10,0,0,3,0,3,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,24,0,3,56,3,0,0,0,0,11,0,0
114011282,22,6,11,0,0,35,5,0,0,0,0,6,32,6,14,0,0,53,53,10,55,6,12,130,49,10,60,4,7,124,22,4,64,5,3,102,5,0,11,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,11,188,32,219,20,26,489,14,0,5,0,3,28,0,0,0,0,0,0,12,0,9,0,0,19,42,4,13,3,4,66,23,0,21,3,0,54,66,13,73,5,8,172,42,19,77,7,9,151,10,4,23,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,14,224,45,222,24,33,545,11,0,3,0,0,19,3,0
114011283,8,0,8,0,0,19,0,0,0,0,0,0,13,0,4,0,0,18,8,3,16,0,0,19,7,0,14,0,0,24,0,0,11,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,3,47,3,4,97,7,0,10,0,0,15,0,0,0,0,0,0,0,0,3,0,0,12,10,0,5,0,0,9,9,0,10,0,0,19,10,0,9,0,0,25,5,0,11,0,3,18,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,9,53,0,4,119,8,0,5,0,0,11,0,0
114021284,16,3,7,4,0,26,0,0,0,0,0,0,12,0,7,0,0,21,18,0,7,0,0,29,27,3,14,0,0,41,38,4,30,3,0,77,28,9,73,5,3,116,19,4,44,9,6,78,9,3,9,0,0,23,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,10,181,22,203,27,15,449,8,0,11,3,3,21,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,23,9,0,5,0,0,11,12,3,9,0,0,23,45,5,31,3,4,88,33,13,51,8,12,116,28,11,36,0,9,82,7,0,21,3,0,35,3,0,8,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,4,9,0,6,0,0,17,174,37,175,19,29,436,8,0,12,3,0,24,0,0
114021285,4,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,6,11,3,18,0,3,38,3,0,17,0,0,28,10,3,15,0,0,25,6,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,56,4,7,114,0,0,3,0,0,4,4,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,6,5,0,4,0,0,6,7,0,19,3,0,27,11,3,21,0,3,39,5,3,21,0,0,33,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,78,7,11,132,0,0,0,0,0,3,0,0
114021286,6,0,3,0,0,11,4,0,0,0,0,8,21,0,10,0,0,30,29,3,21,6,3,63,29,3,19,0,5,51,26,0,39,0,0,59,13,6,20,0,0,37,3,0,3,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,121,12,122,8,14,278,11,0,3,0,0,14,3,0,0,0,0,3,5,0,0,0,0,12,26,0,3,0,0,34,17,0,14,0,0,36,23,3,16,0,5,47,23,6,26,0,3,65,26,5,34,0,10,69,6,3,3,0,3,17,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,7,143,23,119,5,23,314,3,0,3,0,3,15,0,0
114021287,6,3,3,0,0,19,5,0,3,0,0,3,13,0,14,0,0,26,36,4,26,3,7,76,31,8,33,3,0,73,12,3,31,0,4,55,17,3,9,3,0,30,7,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,15,141,22,130,8,17,319,17,4,8,3,3,32,0,0,0,0,0,0,4,0,0,0,0,3,24,0,4,0,0,31,9,0,7,0,3,19,28,8,40,5,10,91,29,7,57,3,5,109,31,11,36,0,5,86,5,3,6,0,0,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,9,156,36,175,11,25,409,10,3,11,0,4,22,0,0
114021288,7,0,14,0,3,27,0,0,0,0,0,0,5,0,0,0,0,7,8,0,3,0,0,11,6,0,8,0,3,22,6,0,4,0,0,18,5,0,4,0,3,12,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,10,55,3,48,3,8,115,11,0,15,0,0,27,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,8,0,8,0,3,12,10,0,4,0,3,25,4,0,0,0,0,10,3,0,3,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,51,4,38,3,5,106,8,0,8,3,0,22,0,0
114021289,17,4,21,0,3,41,3,0,0,0,0,0,5,0,4,0,0,16,16,3,4,3,0,32,0,0,11,0,3,18,11,0,16,0,0,30,3,0,4,0,3,14,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,69,14,73,3,8,167,16,3,9,0,0,29,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,11,3,0,7,0,0,9,11,0,14,0,0,24,10,7,13,0,0,34,6,0,16,0,0,21,7,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,67,15,73,0,7,162,17,3,9,0,0,28,0,0
115011290,9,0,7,3,0,20,0,0,0,0,0,0,8,0,8,0,0,16,6,0,3,0,0,15,12,0,3,0,0,16,37,3,39,5,0,85,236,15,190,14,19,478,53,5,82,8,11,158,3,0,5,0,0,8,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,383,23,334,34,43,814,11,0,10,0,0,21,3,0,0,0,0,3,8,0,0,0,0,5,5,0,0,3,0,12,7,0,7,3,0,19,12,0,10,0,0,18,24,0,25,0,0,48,104,16,145,8,8,279,79,13,148,3,7,263,8,4,19,3,4,45,6,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,6,15,0,4,4,4,24,273,39,377,30,34,747,9,0,9,0,0,11,0,0
115011291,7,6,7,3,4,24,0,0,0,0,0,0,6,0,4,0,0,17,16,0,9,3,0,27,3,0,4,0,0,9,5,0,10,0,4,20,35,8,37,3,4,83,36,9,54,10,10,114,7,11,27,5,3,52,3,0,10,3,0,15,0,0,7,0,0,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,10,122,37,166,29,37,383,6,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,7,0,0,0,0,10,4,0,4,0,0,13,15,0,11,0,0,23,8,6,26,5,3,50,22,7,63,6,3,105,20,10,44,4,5,87,11,0,27,0,5,37,3,0,3,0,0,12,0,0,9,0,4,11,3,3,0,4,3,16,3,0,6,0,4,15,108,35,198,34,29,393,7,0,3,0,0,8,0,0
115011294,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,11,11,0,16,5,3,34,3,0,14,0,3,21,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,34,7,5,83,9,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,3,0,0,10,6,0,6,3,0,11,4,0,9,4,0,15,0,3,6,3,0,12,0,0,3,0,0,9,0,0,3,0,0,3,0,0,4,0,0,12,0,0,0,0,0,4,28,3,46,13,4,93,0,0,5,0,0,3,0,0
115011296,3,0,5,0,3,7,3,0,0,0,0,3,3,0,0,0,0,5,3,0,4,0,0,7,3,0,0,0,0,7,0,0,3,0,0,3,15,0,8,3,4,31,14,3,24,10,3,56,12,3,20,9,7,46,4,0,16,4,3,28,3,3,9,9,0,22,0,0,5,0,0,9,0,3,6,0,0,6,0,3,4,0,0,8,3,0,3,0,3,8,68,23,110,35,23,253,8,0,4,0,5,12,0,0,0,0,0,0,3,0,0,0,0,7,7,0,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,0,0,6,10,0,12,0,0,19,9,3,27,5,7,51,16,9,17,5,4,44,6,3,14,12,0,34,4,3,6,6,3,26,3,0,9,6,0,17,6,7,8,4,0,23,3,3,4,0,3,20,78,31,111,32,22,276,8,0,0,0,0,8,0,0
115011553,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,9,0,6,3,0,25,113,6,63,6,5,189,24,12,39,6,3,85,0,0,5,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,9,157,20,134,15,10,341,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,4,0,0,8,66,3,38,10,3,124,49,13,48,5,9,122,16,3,20,5,3,43,0,0,6,5,4,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,147,20,136,27,19,345,9,0,0,0,0,11,0,0
115011554,0,0,3,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,6,3,3,11,0,0,26,3,3,20,0,3,32,0,0,9,0,0,11,0,3,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,11,35,16,56,3,3,110,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,13,3,0,18,0,3,13,3,0,23,3,0,16,3,0,17,0,3,4,0,0,7,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,21,13,46,7,3,96,0,0,0,0,0,4,0,0
115011555,3,0,0,0,3,8,3,0,0,0,0,3,9,3,0,0,0,14,4,0,5,0,0,11,0,0,4,0,0,6,9,0,7,0,0,12,19,7,19,0,7,49,20,12,24,8,13,75,12,8,22,0,7,44,5,0,4,0,3,13,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,81,30,92,17,30,247,6,0,4,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,3,0,5,0,0,7,9,0,0,0,0,5,8,3,3,0,0,21,8,3,26,6,7,42,27,4,44,8,17,95,14,0,26,8,4,50,8,5,17,8,4,41,0,0,5,0,0,12,0,3,4,0,0,6,0,0,6,0,0,11,3,0,0,0,0,6,83,26,146,35,32,323,7,0,6,0,3,8,0,0
