SA2_MAINCODE_2016,C16_450_549_1PF_CU15_DS,C16_450_549_1PF_CU15_NDS,C16_450_549_1PFnoCU15_DS,C16_450_549_1PF_NDCO,C16_450_549_T,C16_550_649_1PF_CU15_DS,C16_550_649_1PF_CU15_NDS,C16_550_649_1PFnoCU15_DS,C16_550_649_1PF_NDCO,C16_550_649_T,C16_650_749_1PF_CU15_DS,C16_650_749_1PF_CU15_NDS,C16_650_749_1PFnoCU15_DS,C16_650_749_1PF_NDCO,C16_650_749_T,C16_750_849_1PF_CU15_DS,C16_750_849_1PF_CU15_NDS,C16_750_849_1PFnoCU15_DS,C16_750_849_1PF_NDCO,C16_750_849_T,C16_850_949_1PF_CU15_DS,C16_850_949_1PF_CU15_NDS,C16_850_949_1PFnoCU15_DS,C16_850_949_1PF_NDCO,C16_850_949_T,C16_950_and_over_1PF_CU15_DS,C16_950_and_over_1PF_CU15_NDS,C16_950_and_over_1PFnoCU15_DS,C16_950_and_over_1PF_NDCO,C16_950_and_over_T,C16_Rns_1PF_CU15_DS,C16_Rns_1PF_CU15_NDS,C16_Rns_1PFnoCU15_DS,C16_Rns_1PF_NDCO,C16_Rns_T,C16_Tot_1PF_CU15_DS,C16_Tot_1PF_CU15_NDS,C16_Tot_1PFnoCU15_DS,C16_Tot_1_pa_f_NDCO,C16_Tot_T
107041150,11,29,11,10,64,0,13,3,3,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,33,184,45,110,378
107041548,6,12,7,11,34,3,3,0,5,12,0,3,0,3,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,29,112,45,93,278
107041549,8,17,13,15,56,0,3,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,30,169,60,102,359
108011151,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,16,52,9,18,94
108011152,0,10,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,39,229,37,116,426
108011153,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,3,15,98
108011154,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,15,87,16,38,158
108021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,8,58,332,31,114,540
108021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,102,16,37,170
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,67,8,27,123
108021158,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,26,145,20,68,262
108021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,84,16,24,130
108021160,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,10,21,125
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
108041162,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,162,39,51,282
108041163,4,29,7,10,50,6,7,5,3,17,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,19,68,371,91,153,673
108041164,3,22,3,13,39,0,0,3,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,37,269,60,108,478
108041165,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,11,6,54
108041166,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,34,160,31,46,269
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,9,30,119
108051168,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,28,133,18,39,214
108051169,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,4,20,67,442,67,161,731
108051170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,4,10,23,85,26,42,166
108051171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,74,17,38,151
109011172,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,38,157,31,43,264
109011173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,5,0,8,26,179,38,54,302
109011174,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,10,14,138,27,53,238
109011175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,78,6,21,123
109011176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,10,36,282,42,122,479
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,39,7,11,59
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,11,72,10,24,112
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,3,8,37
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,75,11,24,125
109031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,7,14,84
109031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,106,20,29,179
109031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,3,17,64
109031184,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,46,15,23,101
109031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,98,15,22,153
110011186,3,4,0,3,17,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,50,332,64,108,560
110011187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,3,26,85
110011188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,3,20,80
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,10,42
110021190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,17,121,16,31,175
110021191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,12,51,247,27,59,386
110021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,49,10,12,74
110021193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,58,8,16,87
110021194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,88,10,24,136
110031195,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,18,24,214,19,73,327
110031196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,15,72,3,21,117
110031197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,16,110,19,47,193
110031198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,12,57,3,21,86
110041199,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,161,20,45,242
110041200,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,3,15,78
110041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,23,109,13,31,179
110041202,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,6,43,369,40,113,569
110041203,0,3,3,4,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,36,240,57,98,428
110041204,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,33,223,13,62,331
110041205,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,10,28,169,20,48,260
111011206,3,15,3,9,25,0,7,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,24,173,54,102,351
111011207,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,12,110,27,58,201
111011208,6,27,11,9,49,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,48,285,65,142,551
111011209,4,15,7,12,35,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,43,254,58,108,466
111011210,0,0,0,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,19,28,215,30,120,394
111011211,0,4,0,0,8,0,3,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,22,3,14,40
111011212,0,13,3,5,20,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,111,27,62,221
111011213,0,10,0,3,16,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,17,23,103
111011214,3,15,6,6,30,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,157,44,69,299
111021215,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,7,33,149,26,92,297
111021216,0,7,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,22,133,25,43,230
111021217,10,53,11,22,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,26,165,25,61,275
111021218,3,14,4,10,26,3,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,23,131,30,68,253
111021219,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,13,34,175,39,87,341
111021220,4,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,71,16,34,134
111021221,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,65,8,14,104
111031222,5,21,3,3,39,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,24,117,41,65,250
111031223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,12,27,164,25,64,275
111031224,3,15,11,12,40,3,3,0,4,5,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,13,37,135,36,94,299
111031225,6,22,5,15,42,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,15,36,205,48,95,380
111031226,12,33,6,8,53,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,122,29,47,232
111031227,3,18,3,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,12,32,217,50,98,384
111031228,10,11,6,5,32,3,9,0,0,13,0,4,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,66,38,40,160
111031229,3,16,6,4,35,3,3,3,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,13,80,36,50,171
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,11,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,23,148,34,62,269
111031232,0,5,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,9,37,113
111031233,3,20,0,8,29,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,39,285,59,115,498
111031234,0,11,4,7,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,28,165,57,77,323
111031235,0,13,3,9,22,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,16,130,30,42,218
112011236,3,42,6,12,62,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,37,270,75,133,511
112011237,3,4,3,3,16,3,9,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,34,153,50,53,293
112011238,3,7,4,4,20,0,6,3,0,12,0,5,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,3,10,61,15,15,95
112011239,11,28,9,9,60,0,6,6,0,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,24,140,44,35,241
112011240,0,20,0,5,30,3,12,7,4,33,3,6,0,7,15,0,6,3,0,12,0,4,0,0,4,0,3,0,0,3,0,0,0,3,3,16,86,27,46,182
112011241,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,24,36,146
112011242,0,21,3,8,31,3,10,7,4,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,26,28,133
112011243,3,23,6,5,36,0,18,4,3,25,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,122,40,27,197
112021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,44,244,40,71,395
112021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,11,15,92
112021246,0,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,18,35,231,59,72,391
112021247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,90,13,33,158
112021248,0,4,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,47,304,66,125,535
112021249,3,5,0,3,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,29,134,19,35,220
112031250,12,20,9,11,51,0,6,3,3,13,3,0,0,0,5,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,30,137,44,78,292
112031251,0,10,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,40,142,35,65,273
112031252,3,9,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,85,16,40,155
112031253,3,19,3,5,36,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,12,32,165,38,67,297
112031254,3,27,11,17,56,3,3,0,6,12,0,8,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,35,252,58,163,509
112031550,3,22,10,16,49,0,10,3,3,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,28,148,58,93,324
112031551,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,5,20
112031552,3,17,3,4,28,0,4,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,22,135,35,76,268
113011256,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,16,34,254,28,84,401
113011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,18,122,21,43,205
113011258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,134,14,44,222
113011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82,8,22,128
113021260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,27,7,7,44
113021261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,98,14,41,165
113021262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,31,7,8,47
113031263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,83,8,37,140
113031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,5,11,58
113031265,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,70,10,27,115
113031266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,57,10,33,116
113031267,3,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,52,197,37,57,342
113031268,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,4,3,34
113031269,3,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,17,53,352,60,135,596
113031270,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,31,248,36,94,403
113031271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,127,20,33,185
114011272,0,7,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,12,20,75
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,9,14,83
114011274,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,6,30,88
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,10,12,62
114011277,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,20,38,209,47,88,386
114011278,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,26,58,404,49,154,659
114011279,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,30,208,39,74,348
114011280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,33,3,25,66
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,15
114011282,3,3,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,37,183,52,66,337
114011283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,7,14,67
114021284,8,16,6,5,41,6,8,0,0,17,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,78,20,40,166
114021285,0,7,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,40,3,18,67
114021286,5,7,4,3,25,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,13,58,13,44,134
114021287,0,8,0,0,10,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,110,40,41,206
114021288,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,3,9,42
114021289,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,10,12,60
115011290,13,49,24,38,122,9,33,15,18,76,0,6,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,35,121,52,76,287
115011291,0,11,7,9,25,3,13,4,10,28,0,4,4,3,11,0,0,0,3,6,0,6,0,0,3,0,0,0,0,0,0,4,0,3,8,4,46,24,31,102
115011294,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,16
115011296,0,0,4,3,11,0,3,5,4,7,0,4,0,0,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,11,41
115011553,3,20,9,7,44,4,17,4,12,30,3,4,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,42,20,37,109
115011554,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,7,0,16
115011555,7,14,3,5,31,3,10,3,4,20,5,6,0,3,10,0,0,3,3,8,0,3,3,0,5,0,0,0,0,0,0,0,0,0,3,22,36,17,28,104
115011556,5,21,18,7,51,3,20,9,13,45,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,53,28,28,119
115011557,0,3,4,3,7,0,0,4,3,5,3,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,9,14,13,39
115011558,3,3,3,3,14,9,12,16,5,44,0,12,6,4,22,7,10,4,4,17,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,24,44,38,29,123
115011559,8,10,5,3,23,12,25,7,14,65,3,10,6,13,35,8,3,3,5,16,0,0,0,0,3,0,0,0,3,4,0,5,0,0,5,31,68,31,41,170
115021297,7,13,8,7,32,3,14,0,9,23,0,3,3,7,16,0,4,3,0,8,0,3,0,0,6,0,8,0,0,8,0,0,0,0,5,20,55,20,41,141
115021298,0,3,4,5,12,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,5,10,41
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7
