region_id,C06_Tot_resp_Bplace_ns,C06_Tot_resp_Tot_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Polish_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Russian_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_Sinha_BP_B_OS,C11_Sinh_Fa_O_B_OS,C11_Sinh_Mo_O_B_OS,C11_Sinh_BP_B_Aus,C11_Sinha_Bplace_NS,C11_Sinha_Tot_resp,C11_S_Afr_BP_B_OS,C11_S_Af_Fa_O_B_OS,C11_S_Af_Mo_O_B_OS,C11_S_Af_BP_B_Aus,C11_S_Af_Bplace_NS,C11_S_Af_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Welsh_BP_B_OS,C11_Wels_Fa_O_B_OS,C11_Wels_Mo_O_B_OS,C11_Wels_BP_B_Aus,C11_Welsh_Bplace_NS,C11_Welsh_Tot_resp,C11_Other_BP_B_OS,C11_Othr_Fa_O_B_OS,C11_Othr_Mo_O_B_OS,C11_Othr_BP_B_Aus,C11_Other_Bplace_NS,C11_Other_Tot_resp,C11_Anc_ns_Bo_pa_born_os,C11_Anc_ns_Fa_on_born_os,C11_Anc_ns_Mo_on_born_os,C11_Anc_ns_Bo_pa_bor_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp
LGA11860,146,2142,91,52,61,1320,123,1651,3,29,29,662,9,732,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,10,0,24,27,23,34,573,9,666,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,41,0,49,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,147,0,153,14,4,3,24,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,9,0,0,0,0,0,0,9,12,9,187,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,10,3,7,7,0,27,3,0,4,40,33,80
LGA12000,159,4974,201,150,124,3289,138,3906,3,63,58,1645,43,1812,0,0,0,10,0,10,3,3,0,11,0,17,0,0,0,0,0,0,14,8,4,3,0,29,102,80,68,1350,27,1627,0,0,0,0,0,0,3,0,0,13,0,16,8,6,5,130,4,153,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,5,0,8,18,20,14,528,5,585,3,5,3,32,0,43,0,0,0,0,0,0,3,0,4,11,0,18,0,0,0,0,0,0,3,0,4,3,0,10,3,0,4,0,0,7,5,3,3,3,0,14,3,0,3,9,0,15,0,0,0,0,0,0,31,26,11,352,11,431,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,4,3,4,0,18,43,11,4,27,0,85,8,0,0,83,165,256
LGA12050,935,12746,1776,508,416,6250,899,9846,42,291,212,3256,94,3895,0,0,0,15,0,15,38,4,3,31,3,79,14,4,0,0,0,18,110,23,13,28,5,179,567,270,221,2559,85,3702,25,8,7,0,0,40,18,3,4,21,0,46,209,39,29,244,9,530,19,3,3,18,0,43,27,3,0,9,0,39,21,0,3,0,0,24,75,67,48,1058,34,1282,132,36,10,91,6,275,7,0,3,0,0,10,54,12,0,18,3,87,3,0,0,0,0,3,11,3,3,13,0,30,25,12,9,3,3,52,24,15,14,11,0,64,31,3,0,4,5,43,12,3,3,8,0,26,150,57,48,748,11,1014,17,0,3,0,0,20,8,0,0,0,0,8,19,3,0,0,0,22,18,3,0,4,0,25,0,0,0,0,0,0,12,0,0,0,0,12,21,12,3,33,0,69,312,60,33,79,11,495,18,11,7,140,606,782
LGA12150,258,5131,146,77,54,3663,239,4189,0,28,37,2046,57,2168,0,3,0,55,3,61,5,0,3,15,0,23,0,0,0,0,0,0,13,0,0,6,0,19,55,31,25,1278,65,1454,0,0,0,0,0,0,0,3,0,12,0,15,22,0,3,109,0,134,9,3,3,0,0,15,0,0,3,4,0,7,3,0,0,0,0,3,9,14,8,384,12,427,3,5,0,20,0,28,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,8,3,0,15,7,3,3,5,0,18,4,0,0,0,0,4,10,11,17,285,13,336,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,4,0,10,29,4,3,18,3,57,3,3,0,137,184,327
LGA12200,341,9095,432,302,174,5924,289,7121,14,138,79,2953,111,3295,0,0,0,16,3,19,21,3,0,8,0,32,0,0,0,3,0,3,22,7,5,16,0,50,216,147,86,2496,57,3002,9,0,0,0,0,9,3,3,0,17,0,23,27,14,4,207,8,260,3,8,0,3,0,14,3,0,0,0,3,6,3,0,0,3,0,6,34,27,11,921,18,1011,13,5,9,46,0,73,4,0,0,0,0,4,5,3,0,7,0,15,0,0,0,0,0,0,0,3,3,4,0,10,3,0,0,0,0,3,0,3,3,0,0,6,8,3,3,8,0,22,3,0,0,0,0,3,33,31,33,539,7,643,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,3,15,0,0,0,0,15,4,4,0,28,0,36,77,16,4,52,9,158,10,16,4,198,300,528
LGA12300,628,14006,1017,462,329,8664,591,11064,12,242,177,4129,109,4669,0,0,0,5,0,5,29,3,4,13,0,49,12,0,0,4,0,16,69,13,20,38,0,140,443,246,199,3649,80,4617,43,3,13,0,0,59,7,3,0,32,0,42,81,28,12,394,12,527,4,3,3,16,0,26,11,3,0,0,0,14,9,0,0,0,0,9,71,62,29,1320,22,1504,52,18,4,107,6,187,7,0,0,0,0,7,5,0,0,3,0,8,0,3,0,0,0,3,14,0,0,3,0,17,9,3,0,3,0,15,33,7,11,0,0,51,30,8,0,9,3,50,3,3,3,3,0,12,117,67,49,993,19,1245,6,0,0,0,0,6,0,0,0,0,0,0,11,0,4,0,0,15,8,0,0,3,0,11,4,0,0,0,0,4,3,0,0,0,0,3,16,6,3,24,0,49,118,25,25,68,3,239,13,5,12,310,342,682
LGA12350,694,15752,937,521,399,9819,631,12306,22,231,207,4837,145,5442,0,5,0,142,3,150,22,4,0,11,3,40,9,4,3,8,0,24,52,16,16,18,4,106,355,282,187,4016,120,4960,12,0,3,0,0,15,8,4,0,34,0,46,69,26,20,237,6,358,21,5,0,28,0,54,15,0,0,0,0,15,6,0,0,0,0,6,78,48,28,1318,26,1498,38,23,14,89,3,167,3,0,0,0,0,3,3,3,0,4,0,10,3,0,0,0,0,3,37,15,6,38,0,96,12,4,8,15,3,42,19,8,17,6,0,50,24,3,0,11,0,38,5,0,4,4,0,13,95,68,39,886,7,1095,10,0,3,0,0,13,0,0,0,0,0,0,15,0,0,7,0,22,8,0,0,11,0,19,0,0,0,0,0,0,3,0,0,0,0,3,12,4,3,26,0,45,154,43,20,120,11,348,13,12,5,343,666,1039
LGA12500,449,9203,578,320,194,5831,418,7338,14,150,86,2802,68,3120,0,0,0,29,0,29,24,0,0,16,0,40,8,0,0,0,0,8,45,17,6,34,3,105,168,148,94,2311,94,2815,0,0,0,0,0,0,6,5,3,13,0,27,29,12,10,207,5,263,12,4,0,11,0,27,0,3,0,0,0,3,22,0,0,3,0,25,42,32,22,709,19,824,59,12,11,87,7,176,0,0,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,5,5,0,0,3,0,8,31,3,3,4,6,47,10,3,10,10,0,33,7,3,0,4,0,14,3,0,0,0,0,3,52,44,30,654,14,794,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,5,0,20,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,6,0,26,67,17,3,60,4,151,7,3,3,158,361,532
LGA12600,3398,47801,2371,1452,931,29895,3214,37869,71,845,551,17034,500,19001,0,13,3,444,26,486,195,18,21,134,4,372,11,5,0,3,0,19,139,65,44,125,3,376,824,721,505,13111,382,15543,96,0,22,0,0,118,35,15,14,123,9,196,114,55,46,1150,18,1383,58,21,3,80,0,162,18,11,0,3,0,32,161,11,8,23,5,208,180,163,92,4432,82,4949,108,65,20,345,11,549,17,0,0,0,0,17,32,15,3,37,11,98,5,0,0,0,0,5,23,16,3,51,0,93,46,17,9,21,3,96,62,36,30,35,7,170,39,19,6,48,3,115,27,0,8,14,0,49,240,205,139,2868,60,3512,3,0,0,0,0,3,19,0,0,0,0,19,41,13,10,5,0,69,12,3,3,47,0,65,5,0,0,3,0,8,19,0,3,0,0,22,21,25,5,75,0,126,546,122,69,257,20,1014,54,26,25,901,1680,2686
LGA12700,550,10266,517,333,243,6327,521,7940,14,188,142,3435,68,3847,0,0,0,18,0,18,6,0,0,11,0,17,3,0,0,0,0,3,33,16,10,12,0,71,254,212,134,2979,79,3658,6,3,4,3,0,16,0,3,0,16,0,19,44,21,10,348,21,444,4,4,0,7,0,15,8,0,0,4,3,15,0,0,0,0,0,0,37,34,14,871,17,973,18,13,8,46,4,89,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,7,3,0,7,0,17,3,8,4,4,0,19,8,3,7,4,0,22,16,4,3,21,0,44,9,0,0,6,0,15,76,52,28,646,18,820,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,37,0,49,81,22,23,71,3,200,4,6,7,194,265,476
LGA12750,2163,45248,5841,2248,1482,23055,1910,34539,131,1186,842,11799,346,14304,0,11,4,311,14,340,73,14,7,80,0,174,152,10,9,32,8,211,334,86,53,153,7,633,2644,1139,838,10066,371,15058,79,3,26,9,0,117,74,9,11,84,3,181,484,108,76,899,28,1595,128,24,4,88,9,253,62,22,3,16,0,103,27,5,3,10,0,45,408,230,165,3524,92,4419,255,76,29,286,11,657,4,0,0,3,0,7,13,10,3,10,0,36,16,3,5,0,0,24,93,33,7,29,4,166,42,14,14,27,3,100,113,60,41,21,4,239,125,20,12,41,9,207,47,17,0,19,4,87,603,278,222,2600,78,3781,42,7,0,4,3,56,0,0,0,0,0,0,41,15,7,0,0,63,46,4,4,29,0,83,10,7,0,0,0,17,43,0,0,0,0,43,91,34,16,116,3,260,698,201,95,320,32,1346,86,46,23,592,1659,2406
LGA12850,15228,201876,131034,6473,3698,23680,14467,179356,3344,2085,1307,10866,715,18317,5,21,7,165,12,210,23713,145,248,171,598,24875,3168,257,102,337,82,3946,256,59,32,82,20,449,5572,1314,864,7185,766,15701,2754,37,132,17,73,3013,271,23,9,68,10,381,1007,156,112,508,52,1835,1043,155,92,348,29,1667,360,31,9,34,3,437,1649,26,15,16,53,1759,620,272,170,2393,82,3537,8071,1389,491,2374,307,12632,128,0,6,3,4,141,3898,753,192,395,203,5441,1376,101,41,118,72,1708,2012,301,179,570,100,3162,752,52,59,22,40,925,272,62,37,23,8,402,1106,102,29,113,25,1375,814,54,16,42,10,936,660,257,182,1387,72,2558,3760,181,99,175,120,4335,10,0,0,0,0,10,85,19,12,0,4,120,2740,95,90,80,77,3082,1108,90,52,52,63,1365,29403,181,239,166,1147,31136,60,31,16,63,0,170,46750,1297,811,729,1594,51181,5766,228,193,775,6873,13835
LGA12900,601,11861,461,264,212,7803,563,9310,6,144,107,3909,126,4292,0,3,0,50,10,63,18,4,0,12,3,37,0,0,0,0,0,0,25,15,4,28,3,75,170,129,111,3301,115,3826,22,0,5,3,3,33,8,0,0,57,0,65,26,22,14,284,9,355,4,3,0,4,0,11,5,0,3,9,0,17,15,0,0,0,0,15,45,23,10,1099,38,1215,22,17,4,54,4,101,0,0,0,0,0,0,0,0,3,11,0,14,11,0,0,0,0,11,8,0,0,7,0,15,6,3,3,3,0,15,14,0,4,3,0,21,8,0,0,12,0,20,9,5,0,10,0,24,49,48,19,676,14,806,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,3,0,7,0,0,0,0,0,0,3,0,0,0,3,6,10,0,3,13,0,26,61,23,10,63,9,166,6,3,7,292,263,571
LGA12950,357,5681,220,137,98,3764,329,4553,7,67,54,2059,46,2233,0,0,0,22,0,22,10,0,0,7,4,21,0,0,0,0,0,0,24,3,3,10,0,40,74,64,52,1492,41,1723,11,0,0,0,0,11,0,0,3,4,0,7,4,4,5,152,4,169,4,0,0,9,0,13,3,0,0,0,0,3,3,0,3,0,0,6,11,20,18,460,12,521,3,6,6,20,6,41,0,0,0,0,0,0,3,4,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,11,3,4,0,3,21,4,0,0,0,0,4,5,3,3,0,0,11,3,0,0,4,0,7,19,16,9,329,6,379,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,11,0,14,0,0,0,0,0,0,5,0,0,0,0,5,3,6,0,13,0,22,27,5,7,23,0,62,11,3,3,111,213,341
LGA13010,656,11316,571,321,245,7005,611,8758,14,143,126,3471,112,3866,0,0,0,35,5,40,19,0,0,19,0,38,0,0,0,3,0,3,44,12,5,19,3,83,273,168,130,2844,104,3519,15,0,8,0,0,23,11,3,0,21,0,35,40,25,9,371,3,448,9,4,0,4,0,17,6,0,0,0,0,6,7,3,0,0,0,10,55,46,31,934,39,1105,12,12,0,45,3,72,4,0,0,0,0,4,0,0,0,11,0,11,0,3,0,0,0,3,5,0,0,6,0,11,4,3,5,3,0,15,16,8,6,0,0,30,6,0,3,4,0,13,8,0,4,3,0,15,70,44,42,869,27,1052,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,4,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,36,78,6,9,61,3,157,10,13,6,195,421,645
LGA13050,254,5963,362,213,128,3831,245,4783,10,111,81,1966,54,2222,0,0,0,3,3,6,12,0,0,12,0,24,0,0,0,0,0,0,20,3,4,13,0,40,234,125,70,1667,40,2136,4,0,0,0,0,4,3,0,0,3,3,9,24,8,12,173,3,220,3,0,0,13,0,16,8,0,0,0,0,8,0,3,0,3,0,6,32,15,16,354,4,421,6,16,0,28,0,50,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,8,0,0,3,0,11,6,10,3,3,0,22,0,0,3,5,0,8,3,3,0,3,0,9,53,44,19,448,11,575,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,5,0,8,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,13,0,23,52,10,14,37,5,118,0,4,0,87,112,203
LGA13100,14041,204563,28620,11672,7738,94252,12983,155279,783,6823,4793,51586,1609,65594,0,31,7,364,3,405,1187,83,112,295,31,1708,312,60,29,107,11,519,1217,364,208,639,29,2457,13759,6204,4282,41983,1665,67893,682,50,164,32,22,950,350,86,54,417,18,925,1370,392,300,2874,92,5028,518,169,50,394,19,1150,271,66,24,68,3,432,568,66,53,57,28,772,2533,1364,838,14562,411,19708,1242,498,199,1593,74,3606,282,9,9,12,0,312,184,85,23,110,21,423,40,14,5,0,0,59,523,177,84,369,29,1182,521,145,66,67,16,815,784,402,266,108,45,1605,470,104,52,183,12,821,351,50,37,77,10,525,2936,1488,996,10283,275,15978,109,15,7,26,5,162,18,0,0,0,0,18,652,89,66,35,4,846,423,32,39,140,22,656,73,24,13,7,0,117,117,5,7,3,4,136,461,170,95,450,24,1200,4688,1283,803,1466,287,8527,554,239,165,2341,7445,10744
LGA13310,2408,34254,2656,1288,822,19831,2260,26859,83,679,513,10595,278,12148,0,7,3,58,5,73,103,7,5,60,3,178,29,3,3,6,0,41,141,36,33,79,0,289,1036,662,472,8809,267,11246,78,3,27,0,3,111,30,15,0,50,0,95,162,63,43,633,16,917,77,19,7,69,3,175,35,12,3,12,0,62,61,5,3,3,0,72,221,177,90,2989,60,3537,133,46,28,218,17,442,15,0,5,0,0,20,22,12,0,15,4,53,7,4,0,0,0,11,47,21,13,48,0,129,35,13,15,8,0,71,58,39,34,17,3,151,47,25,4,40,0,116,18,3,5,14,0,40,277,185,128,2038,38,2666,8,3,0,0,0,11,6,0,0,0,0,6,17,3,8,3,0,31,27,3,3,17,0,50,21,0,0,3,0,24,11,3,0,0,0,14,25,25,13,103,4,170,573,111,64,154,24,926,63,28,10,609,1654,2364
LGA13320,2404,42509,4090,2075,1271,23387,2187,33013,83,1084,717,12370,416,14670,0,9,0,190,4,203,73,17,9,64,6,169,45,10,4,13,0,72,222,62,26,75,11,396,2083,1080,814,10956,435,15368,72,0,12,3,0,87,38,15,7,87,3,150,270,76,65,786,24,1221,47,18,3,31,4,103,22,13,0,23,0,58,29,0,3,11,0,43,353,211,126,3102,94,3886,170,75,15,280,11,551,5,0,0,0,0,5,17,14,0,29,0,60,4,3,0,0,0,7,83,25,15,49,3,175,34,16,5,12,6,73,100,64,34,23,6,227,88,15,6,25,3,137,27,5,0,8,0,40,493,270,179,2424,58,3424,19,0,3,8,0,30,6,0,0,0,0,6,52,10,0,0,0,62,24,3,3,16,0,46,3,0,0,3,0,6,13,0,0,0,3,16,70,34,12,108,0,224,507,129,87,270,35,1028,123,53,29,700,1639,2544
LGA13340,561,12258,652,390,302,7700,487,9537,14,192,169,3716,88,4179,0,0,0,12,3,15,11,0,0,7,0,18,10,3,0,6,0,19,68,20,14,41,3,146,291,210,156,2979,74,3710,23,3,9,0,0,35,0,0,0,10,0,10,78,31,33,971,13,1126,0,0,3,9,0,12,12,0,0,8,0,20,11,0,0,0,0,11,41,58,36,991,36,1162,18,16,3,87,3,127,0,0,0,0,0,0,8,0,0,3,0,11,3,0,0,3,0,6,3,0,3,13,0,19,22,8,3,0,0,33,18,9,5,3,0,35,14,4,3,19,0,40,9,0,0,14,0,23,74,41,29,888,18,1050,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,12,13,0,0,13,0,26,0,0,0,0,0,0,3,0,0,0,0,3,7,3,4,12,3,29,81,32,32,78,6,229,13,5,3,256,382,659
LGA13380,2820,57218,4309,2292,1489,33887,2564,44550,114,1215,912,17863,548,20652,0,10,3,456,26,495,119,13,17,98,6,253,33,3,3,7,3,49,319,92,45,131,0,587,2136,1216,843,15182,478,19855,115,3,36,0,0,154,68,22,19,103,7,219,289,105,67,1238,30,1729,51,32,3,67,4,157,28,10,3,6,0,47,77,10,5,16,3,111,302,226,150,4012,103,4793,133,58,20,366,16,593,13,0,3,0,0,16,14,9,6,37,0,66,3,0,0,3,0,6,104,40,13,82,6,245,52,24,14,20,0,110,107,62,38,16,3,226,74,15,7,49,5,150,31,3,6,18,3,61,488,328,195,3456,92,4559,11,0,0,0,0,11,9,0,0,0,0,9,46,11,11,7,0,75,29,6,4,51,3,93,5,0,0,0,0,5,16,0,3,0,0,19,65,22,19,111,6,223,610,179,128,387,23,1327,61,42,36,979,1997,3115
LGA13450,1935,29742,6123,1448,731,13542,1792,23635,167,532,319,6442,191,7651,3,4,0,101,0,108,113,3,8,35,0,159,11,0,0,4,0,15,66,26,28,49,0,169,671,405,250,5196,194,6716,154,0,19,3,3,179,15,0,7,33,0,55,84,39,13,506,11,653,16,7,4,16,0,43,3,3,0,7,0,13,715,12,11,3,3,744,91,80,54,1613,38,1876,2805,700,212,2540,102,6359,8,0,0,0,3,11,28,4,3,17,0,52,7,0,0,0,0,7,17,0,5,6,3,31,92,10,6,10,10,128,55,29,10,9,10,113,19,6,3,19,0,47,4,0,4,0,0,8,144,99,74,1285,32,1634,0,0,3,3,0,6,0,0,0,0,0,0,50,9,6,6,0,71,74,11,10,35,9,139,110,3,0,8,0,121,10,0,0,0,3,13,18,11,0,44,0,73,1446,120,41,90,87,1784,263,37,9,333,1386,2028
LGA13500,211,4600,179,81,77,3212,186,3738,8,34,40,1586,59,1727,0,0,0,4,0,4,15,0,0,3,0,18,0,0,0,0,0,0,6,0,0,7,0,13,69,37,42,1392,49,1589,12,0,0,0,0,12,0,0,0,5,0,5,11,11,7,97,3,129,3,0,0,3,0,6,0,0,0,3,0,3,0,0,0,0,0,0,17,12,12,466,21,528,6,3,0,27,0,36,4,0,0,0,0,4,3,0,0,5,0,8,0,3,0,0,0,3,3,0,0,4,0,7,3,3,0,0,0,6,5,3,0,0,0,8,3,0,0,3,0,6,3,0,0,4,0,7,15,10,16,253,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,27,6,3,21,3,60,6,0,0,93,108,207
LGA13550,710,14453,546,382,287,9631,669,11508,21,216,138,5388,117,5880,0,3,0,46,3,52,36,0,0,24,0,60,0,0,0,0,0,0,41,14,9,44,0,108,235,226,154,4073,115,4803,21,0,4,5,0,30,8,0,3,28,0,39,48,19,21,420,8,516,3,3,3,10,0,19,6,0,0,5,0,11,9,0,3,3,0,15,48,38,39,1249,13,1387,18,6,3,69,0,96,3,0,0,0,0,3,0,0,0,8,0,8,3,0,0,0,0,3,11,3,3,5,3,25,15,8,6,9,3,41,24,8,8,4,0,44,9,0,3,8,3,23,3,0,6,3,0,12,64,61,28,1029,3,1185,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,3,0,22,0,0,0,11,0,11,3,0,0,0,0,3,5,0,0,0,0,5,9,0,4,24,0,37,78,29,21,84,0,212,6,7,6,364,650,1033
LGA13650,286,5259,195,116,110,3498,259,4178,11,65,55,1938,58,2127,0,0,0,32,0,32,8,0,0,12,0,20,0,0,0,0,0,0,10,5,4,5,0,24,110,68,56,1473,42,1749,3,0,0,0,0,3,4,0,3,11,0,18,19,7,0,154,3,183,0,0,0,3,0,3,6,0,0,0,0,6,8,3,0,4,0,15,25,10,4,429,5,473,0,3,0,17,0,20,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,3,24,9,0,6,4,3,22,0,0,3,6,0,9,0,0,0,0,0,0,28,17,17,327,4,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,14,36,8,9,22,7,82,0,8,0,94,169,271
