region_id,C01_SH_FH_CF_no_ch,C01_SH_FH_CF_w_ch,C01_SH_FH_One_PFam,C01_SH_FH_oth_fa,C01_SH_FH_Tot,C01_SH_LP_H,C01_SH_GH,C01_SH_OH,C01_SH_Tot,C01_SDRTHT1S_FH_CF_no_ch,C01_SDRTHT1S_FH_CF_w_ch,C01_SDRTHT1S_FH_One_PFam,C01_SDRTHT1S_FH_oth_fa,C01_SDRTHT1S_FH_Tot,C01_SDRTHT1S_LP_H,C01_SDRTHT1S_GH,C01_SDRTHT1S_OH,C01_SDRTHT1S_Tot,C01_SDRTHT2S_FH_CF_no_ch,C01_SDRTHT2S_FH_CF_w_ch,C01_SDRTHT2S_FH_One_PFam,C01_SDRTHT2S_FH_oth_fa,C01_SDRTHT2S_FH_Tot,C01_SDRTHT2S_LP_H,C01_SDRTHT2S_GH,C01_SDRTHT2S_OH,C01_SDRTHT2S_Tot,C01_SDRTHT_FH_CF_no_ch,C01_SDRTHT_FH_CF_w_ch,C01_SDRTHT_FH_One_PFam,C01_SDRTHT_FH_oth_fa,C01_SDRTHT_FH_Tot,C01_SDRTHT_LP_H,C01_SDRTHT_GH,C01_SDRTHT_OH,C01_SDRTHT_Tot,C01_F_u_a_1_2_FH_CF_no_ch,C01_F_u_a_1_2_FH_CF_w_ch,C01_F_u_a_1_2_FH_One_PFam,C01_F_u_a_1_2_FH_oth_fa,C01_F_u_a_1_2_FH_Tot,C01_F_u_a_1_2_LP_H,C01_F_u_a_1_2_GH,C01_F_u_a_1_2_OH,C01_F_u_a_1_2_Tot,C01_F_u_a_3_FH_CF_no_ch,C01_F_u_a_3_FH_CF_w_ch,C01_F_u_a_3_FH_One_PFam,C01_F_u_a_3_FH_oth_fa,C01_F_u_a_3_FH_Tot,C01_F_u_a_3_LP_H,C01_F_u_a_3_GH,C01_F_u_a_3_OH,C01_F_u_a_3_Tot,C01_F_u_a_4m_FH_CF_no_ch,C01_F_u_a_4m_FH_CF_w_ch,C01_F_u_a_4m_FH_One_PFam,C01_F_u_a_4m_FH_oth_fa,C01_F_u_a_4m_FH_Tot,C01_F_u_a_4m_LP_H,C01_F_u_a_4m_GH,C01_F_u_a_4m_OH,C01_F_u_a_4m_Tot,C01_F_u_a_a_h_FH_CF_no_ch,C01_F_u_a_a_h_FH_CF_w_ch,C01_F_u_a_a_h_FH_One_PFam,C01_F_u_a_a_h_FH_oth_fa,C01_F_u_a_a_h_FH_Tot,C01_F_u_a_a_h_LP_H,C01_F_u_a_a_h_GH,C01_F_u_a_a_h_OH,C01_F_u_a_a_h_Tot,C01_F_u_a_T_FH_CF_no_ch,C01_F_u_a_T_FH_CF_w_ch,C01_F_u_a_T_FH_One_PFam,C01_F_u_a_T_FH_oth_fa,C01_F_u_a_T_FH_Tot,C01_F_u_a_T_LP_H,C01_F_u_a_T_GH,C01_F_u_a_T_OH,C01_F_u_a_T_Tot,C01_OD_C_c_hb_FH_CF_no_ch,C01_OD_C_c_hb_FH_CF_w_ch,C01_OD_C_c_hb_FH_One_PFam,C01_OD_C_c_hb_FH_oth_fa,C01_OD_C_c_hb_FH_Tot,C01_OD_C_c_hb_LP_H,C01_OD_C_c_hb_GH,C01_OD_C_c_hb_OH,C01_OD_C_c_hb_Tot,C01_OD_Ih_t_s_FH_CF_no_ch,C01_OD_Ih_t_s_FH_CF_w_ch,C01_OD_Ih_t_s_FH_One_PFam,C01_OD_Ih_t_s_FH_oth_fa,C01_OD_Ih_t_s_FH_Tot,C01_OD_Ih_t_s_LP_H,C01_OD_Ih_t_s_GH,C01_OD_Ih_t_s_OH,C01_OD_Ih_t_s_Tot,C01_OD_H_f_so_FH_CF_no_ch,C01_OD_H_f_so_FH_CF_w_ch,C01_OD_H_f_so_FH_One_PFam,C01_OD_H_f_so_FH_oth_fa,C01_OD_H_f_so_FH_Tot,C01_OD_H_f_so_LP_H,C01_OD_H_f_so_GH,C01_OD_H_f_so_OH,C01_OD_H_f_so_Tot,C01_OD_T_FH_CF_no_ch,C01_OD_T_FH_CF_w_ch,C01_OD_T_FH_One_PFam,C01_OD_T_FH_oth_fa,C01_OD_T_FH_Tot,C01_OD_Tot_LP_H,C01_OD_Tot_GH,C01_OD_Tot_OH,C01_OD_T_T,C01_DS_ns_FH_CF_no_ch,C01_DS_ns_FH_CF_w_ch,C01_DS_ns_FH_One_PFam,C01_DS_ns_FH_oth_fa,C01_DS_ns_FH_Tot,C01_DS_ns_LP_H,C01_DS_ns_GH,C01_DS_ns_OH,C01_DS_NS_T,C01_T_FH_CF_no_ch,C01_T_FH_CF_w_ch,C01_T_FH_One_PFam,C01_T_FH_oth_fa,C01_T_FH_Tot,C01_Tot_LP_H,C01_Tot_GH,C01_Tot_OH,C01_T_T,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_Sd_r_t_1_FH_CF_no_ch,C06_Sd_r_t_1_FH_CF_w_ch,C06_Sd_r_t_1_FH_One_PFam,C06_Sd_r_t_1_FH_oth_fa,C06_Sd_r_t_1_FH_Tot,C06_Sd_r_t_1_LP_H,C06_Sd_r_t_1_GH,C06_Sd_r_t_1_OH,C06_Sd_r_t_1_Tot,C06_Sd_r_t_2m_FH_CF_no_ch,C06_Sd_r_t_2m_FH_CF_w_ch,C06_Sd_r_t_2m_FH_One_PFam,C06_Sd_r_t_2m_FH_oth_fa,C06_Sd_r_t_2m_FH_Tot,C06_Sd_r_t_2m_LP_H,C06_Sd_r_t_2m_GH,C06_Sd_r_t_2m_OH,C06_Sd_r_t_2m_Tot,C06_Sd_r_t_T_FH_CF_no_ch,C06_Sd_r_t_T_FH_CF_w_ch,C06_Sd_r_t_T_FH_One_PFam,C06_Sd_r_t_T_FH_oth_fa,C06_Sd_r_t_T_FH_Tot,C06_Sd_r_t_T_LP_H,C06_Sd_r_t_T_GH,C06_Sd_r_t_T_OH,C06_Sd_r_t_T_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch
LGA11800,5190,6215,2246,106,13757,2754,448,360,17319,408,159,220,21,808,705,70,60,1643,202,111,152,17,482,241,51,44,818,610,270,372,38,1290,946,121,104,2461,279,120,229,23,651,1058,121,336,2166,56,23,36,4,119,141,31,52,343,52,7,32,0,91,117,27,82,317,19,9,9,0,37,80,6,4,127,406,159,306,27,898,1396,185,474,2953,231,47,50,4,332,383,12,487,1214,3,5,10,0,18,40,0,16,74,29,34,8,0,71,37,6,9,123,263,86,68,4,421,460,18,512,1411,25,11,10,0,46,49,3,17,115,6494,6741,3002,175,16412,5605,775,1467,24259,5772,6237,2543,128,14680,3275,564,482,19001,377,154,243,11,785,801,68,83,1737,266,134,181,15,596,368,92,64,1120,643,288,424,26,1381,1169,160,147,2857,334,134,288,24,780,1090,125,155,2150,50,12,40,3,105,131,37,41,314,92,17,18,0,127,119,19,60,325,14,14
LGA11860,200,254,35,3,492,116,20,27,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,10,0,3,0,0,3,0,0,0,3,203,257,35,3,498,119,20,31,668,182,230,35,0,447,125,13,46,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12000,395,507,103,14,1019,307,24,19,1369,4,0,3,0,7,9,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,7,9,0,0,16,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,3,0,0,0,3,4,0,5,12,0,0,0,0,0,0,0,0,0,6,8,0,0,14,3,0,0,17,9,8,0,0,17,7,0,5,29,0,0,0,0,0,3,0,0,3,408,515,106,14,1043,349,24,24,1440,439,494,121,6,1060,318,25,23,1426,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,6,23,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12050,973,1075,315,13,2376,767,60,118,3321,7,7,6,0,20,42,4,3,69,3,3,0,0,6,4,0,3,13,10,10,6,0,26,46,4,6,82,16,10,11,4,41,158,6,15,220,0,3,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,16,13,11,4,44,171,6,15,236,0,0,3,0,3,8,0,9,20,0,0,0,0,0,5,0,0,5,3,4,0,0,7,4,0,0,11,3,4,3,0,10,17,0,9,36,0,3,0,0,3,3,0,13,19,1002,1105,335,17,2459,1004,70,161,3694,1082,1009,350,26,2467,857,61,143,3528,19,7,5,0,31,51,0,0,82,3,0,3,0,6,0,0,4,10,22,7,8,0,37,51,0,4,92,11,4,4,5,24,129,7,16,176,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
LGA12150,422,524,196,22,1164,347,39,21,1571,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,6,7,0,6,0,13,48,6,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,13,48,6,3,70,3,0,0,0,3,7,0,17,27,0,0,0,0,0,0,0,5,5,9,5,3,0,17,6,3,0,26,12,5,3,0,20,13,3,22,58,3,3,0,0,6,0,0,0,6,447,532,205,22,1206,411,48,46,1711,412,398,231,22,1063,392,29,34,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,15,71,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12200,803,831,284,23,1941,610,49,31,2631,3,3,0,3,9,23,3,0,35,0,3,0,0,3,0,0,0,3,3,6,0,3,12,23,3,0,38,9,0,4,0,13,89,0,3,105,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,9,0,4,0,13,107,0,6,126,4,0,0,0,4,6,0,7,17,0,0,0,0,0,0,0,0,0,5,8,3,0,16,12,0,0,28,9,8,3,0,20,18,0,7,45,0,3,0,0,3,0,0,3,6,824,848,291,26,1989,758,52,47,2846,894,763,294,24,1975,656,47,40,2718,12,0,3,0,15,59,0,0,74,0,3,0,0,3,0,0,3,6,12,3,3,0,18,59,0,3,80,10,4,5,0,19,53,4,0,76,0,0,0,0,0,16,0,0,16,0,0,0,0,0,3,0,0,3,0,0
LGA12300,1264,1141,285,24,2714,754,69,99,3636,37,0,7,0,44,88,3,6,141,0,0,0,0,0,8,0,0,8,37,0,7,0,44,96,3,6,149,59,9,13,3,84,153,11,49,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,59,9,13,3,84,159,11,52,306,23,0,4,0,27,47,3,41,118,0,0,0,0,0,3,0,0,3,4,9,3,0,16,7,3,3,29,27,9,7,0,43,57,6,44,150,13,3,0,0,16,11,3,8,38,1400,1162,312,27,2901,1077,92,209,4279,1341,1133,327,32,2833,807,70,86,3796,31,10,5,3,49,73,3,9,134,0,3,0,0,3,5,0,3,11,31,13,5,3,52,78,3,12,145,66,15,16,3,100,182,16,27,325,10,0,0,0,10,9,0,0,19,0,0,0,0,0,0,0,0,0,3,0
LGA12350,1328,1427,413,38,3206,933,69,76,4284,17,0,14,0,31,59,3,4,97,5,0,0,0,5,3,0,0,8,22,0,14,0,36,62,3,4,105,25,5,19,4,53,168,6,9,236,0,0,3,0,3,11,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,7,28,5,22,4,59,183,6,9,257,8,0,3,0,11,29,0,21,61,0,3,0,0,3,3,0,3,9,8,9,0,0,17,8,3,3,31,16,12,3,0,31,40,3,27,101,4,8,3,0,15,11,3,4,33,1398,1452,455,42,3347,1229,84,120,4780,1409,1348,477,36,3270,1002,89,73,4434,13,0,7,0,20,69,0,5,94,5,0,4,0,9,10,0,0,19,18,0,11,0,29,79,0,5,113,34,8,13,3,58,158,9,11,236,3,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,3
LGA12500,746,868,271,22,1907,534,71,55,2567,6,0,5,0,11,18,0,3,32,0,0,0,0,0,0,0,0,0,6,0,5,0,11,18,0,3,32,56,10,25,4,95,279,14,33,421,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,0,0,11,59,10,28,4,101,287,14,33,435,9,4,0,0,13,34,0,20,67,0,0,0,0,0,3,0,0,3,5,10,3,0,18,3,0,0,21,14,14,3,0,31,40,0,20,91,7,6,0,0,13,0,0,0,13,832,898,307,26,2063,879,85,111,3138,773,768,287,21,1849,598,59,68,2574,11,4,3,3,21,62,0,7,90,0,0,0,0,0,0,0,0,0,11,4,3,3,21,62,0,7,90,33,4,18,3,58,247,12,16,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12600,2871,4362,1483,103,8819,1742,302,248,11111,120,51,105,10,286,337,50,23,696,15,4,7,0,26,8,7,0,41,135,55,112,10,312,345,57,23,737,172,44,106,22,344,674,83,85,1186,3,0,3,0,6,14,3,8,31,0,3,0,0,3,0,0,0,3,3,3,0,0,6,11,0,0,17,178,50,109,22,359,699,86,93,1237,28,8,12,0,48,63,3,129,243,5,0,0,0,5,0,0,0,5,22,19,3,3,47,17,3,3,70,55,27,15,3,100,80,6,132,318,16,11,8,0,35,23,3,7,68,3255,4505,1727,138,9625,2889,454,503,13471,3138,4015,1548,128,8829,2026,319,572,11746,180,124,96,7,407,324,20,46,797,6,4,0,0,10,34,6,21,71,186,128,96,7,417,358,26,67,868,121,33,86,16,256,590,71,157,1074,3,0,0,0,3,5,0,3,11,0,0,0,0,0,0,0,0,0,10,5
LGA12700,847,990,237,20,2094,580,45,96,2815,3,3,3,0,9,27,0,0,36,0,0,0,0,0,3,0,0,3,3,3,3,0,9,30,0,0,39,3,4,3,0,10,21,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,3,0,10,24,3,3,40,0,3,3,0,6,10,0,8,24,0,7,0,0,7,3,0,3,13,8,5,4,0,17,9,0,0,26,8,15,7,0,30,22,0,11,63,6,4,0,0,10,4,0,6,20,867,1016,250,20,2153,660,48,116,2977,903,974,268,20,2165,581,40,133,2919,6,5,5,0,16,41,0,0,57,0,0,0,0,0,0,0,3,3,6,5,5,0,16,41,0,3,60,0,3,0,0,3,21,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12750,4062,2921,1130,70,8183,2400,237,451,11271,138,30,47,4,219,235,16,33,503,112,36,46,0,194,200,13,30,437,250,66,93,4,413,435,29,63,940,102,38,62,3,205,333,22,142,702,10,3,0,0,13,23,0,11,47,0,0,3,0,3,0,0,0,3,3,5,5,0,13,26,4,6,49,115,46,70,3,234,382,26,159,801,107,21,21,3,152,176,7,181,516,7,3,0,0,10,5,0,0,15,29,19,5,0,53,21,4,8,86,143,43,26,3,215,202,11,189,617,21,13,3,0,37,14,0,59,110,4591,3089,1322,80,9082,3433,303,921,13739,4451,2963,1348,79,8841,2593,288,417,12139,193,52,66,4,315,275,13,25,628,87,30,44,5,166,164,21,30,381,280,82,110,9,481,439,34,55,1009,141,37,69,6,253,391,24,49,717,6,3,3,0,12,14,3,13,42,14,0,0,0,14,12,0,0,26,16,3
LGA12850,7271,22422,5696,634,36023,4505,641,1007,42176,352,731,527,38,1648,563,41,61,2313,461,1361,793,87,2702,488,77,123,3390,813,2092,1320,125,4350,1051,118,184,5703,369,554,351,45,1319,752,79,106,2256,457,783,450,70,1760,770,137,164,2831,197,313,195,32,737,298,62,79,1176,20,40,23,5,88,71,7,11,177,1043,1690,1019,152,3904,1891,285,360,6440,24,13,16,3,56,86,10,156,308,0,3,0,0,3,24,0,0,27,9,42,24,3,78,38,12,11,139,33,58,40,6,137,148,22,167,474,44,108,39,3,194,67,7,64,332,9204,26370,8114,920,44608,7662,1073,1782,55125,7370,20907,6776,672,35725,5166,680,1328,42899,336,652,538,42,1568,544,45,112,2269,486,1541,853,89,2969,489,78,151,3687,822,2193,1391,131,4537,1033,123,263,5956,369,556,454,40,1419,819,81,156,2475,466,701,529,91,1787,860,130,308,3085,236,372,238,33,879,346,56,108,1389,4,18
LGA12900,923,1154,346,30,2453,716,64,42,3275,4,4,4,0,12,33,3,3,51,3,0,0,0,3,0,3,0,6,7,4,4,0,15,33,6,3,57,20,4,19,5,48,158,9,4,219,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20,4,19,5,48,165,9,4,226,7,0,0,0,7,17,0,28,52,3,0,0,0,3,0,0,0,3,9,8,0,0,17,8,0,4,29,19,8,0,0,27,25,0,32,84,0,6,3,0,9,4,0,0,13,969,1176,372,35,2552,943,79,81,3655,958,968,411,32,2369,775,63,95,3302,7,0,0,0,7,11,0,0,18,0,3,0,0,3,0,0,0,3,7,3,0,0,10,11,0,0,21,31,3,21,3,58,183,7,16,264,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3
LGA12950,452,529,182,12,1175,313,20,45,1553,3,0,3,0,6,13,3,3,25,3,0,0,0,3,0,0,0,3,6,0,3,0,9,13,3,3,28,10,0,8,0,18,65,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,13,0,8,0,21,65,0,0,86,3,3,3,0,9,10,0,26,45,0,0,0,0,0,0,0,3,3,4,5,0,0,9,3,0,0,12,7,8,3,0,18,13,0,29,60,5,0,0,0,5,3,0,7,15,483,537,196,12,1228,407,23,84,1742,507,465,197,18,1187,358,19,50,1614,3,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,8,3,0,0,11,30,3,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13010,978,866,334,28,2206,803,51,75,3135,3,0,0,3,6,21,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,3,6,21,0,0,27,10,3,14,4,31,127,4,8,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,9,13,3,14,4,34,133,4,8,179,0,3,0,0,3,12,0,33,48,0,0,0,0,0,12,0,0,12,11,5,0,0,16,5,0,3,24,11,8,0,0,19,29,0,36,84,3,0,3,0,6,5,0,3,14,1008,877,351,35,2271,991,55,122,3439,1049,828,355,35,2267,831,58,104,3260,5,4,0,0,9,17,0,0,26,0,0,0,0,0,3,0,0,3,5,4,0,0,9,20,0,0,29,11,4,15,0,30,134,3,9,176,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
LGA13050,611,507,167,18,1303,361,22,33,1719,5,0,4,0,9,30,0,0,39,0,0,0,0,0,3,0,0,3,5,0,4,0,9,33,0,0,42,3,3,0,0,6,25,3,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,11,6,3,0,0,9,33,3,9,54,4,3,0,0,7,13,0,10,30,4,3,0,0,7,3,0,0,10,4,5,3,0,12,9,0,3,24,12,11,3,0,26,25,0,13,64,0,0,0,0,0,0,0,3,3,634,521,174,18,1347,452,25,58,1882,701,487,145,13,1346,410,27,50,1833,0,0,0,0,0,9,3,0,12,3,0,0,0,3,0,0,5,8,3,0,0,0,3,9,3,5,20,7,3,0,3,13,62,3,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13100,12309,17539,5295,359,35502,8065,1127,1326,46020,1413,362,493,51,2319,2293,125,118,4855,491,307,371,32,1201,742,128,99,2170,1904,669,864,83,3520,3035,253,217,7025,679,147,281,33,1140,1795,142,144,3221,108,35,61,15,219,304,39,39,601,120,18,28,9,175,162,32,30,399,52,16,31,0,99,151,6,12,268,959,216,401,57,1633,2412,219,225,4489,295,52,78,9,434,761,39,106,1340,0,3,3,0,6,12,0,3,21,18,15,12,0,45,39,11,7,102,313,70,93,9,485,812,50,116,1463,234,75,53,8,370,424,14,61,869,15719,18569,6706,516,41510,14748,1663,1945,59866,12541,16667,5726,383,35317,9130,1117,2391,47955,1219,358,517,47,2141,2187,118,189,4635,827,453,469,34,1783,1236,148,196,3363,2046,811,986,81,3924,3423,266,385,7998,667,210,312,27,1216,2014,114,233,3577,176,39,76,17,308,323,71,117,819,188,42,47,8,285,247,51,109,692,14,21
LGA13310,2365,2730,1019,74,6188,1759,159,530,8636,60,55,60,8,183,208,19,26,436,15,16,16,0,47,40,7,6,100,75,71,76,8,230,248,26,32,536,59,21,44,7,131,293,24,66,514,7,3,0,0,10,52,3,6,71,0,0,0,0,0,0,0,0,0,3,3,0,0,6,8,0,0,14,69,27,44,7,147,353,27,72,599,9,3,6,0,18,40,3,38,99,4,3,3,0,10,3,0,14,27,13,19,4,0,36,29,3,4,72,26,25,13,0,64,72,6,56,198,17,23,10,0,50,23,5,20,98,2552,2876,1162,89,6679,2455,223,710,10067,2490,2691,1049,76,6306,2007,191,320,8824,84,49,63,8,204,204,18,26,452,27,19,19,0,65,67,7,5,144,111,68,82,8,269,271,25,31,596,56,9,24,4,93,316,27,59,495,10,0,3,0,13,56,4,5,78,0,0,0,0,0,0,0,3,3,0,3
LGA13320,3761,2581,859,57,7258,1912,186,310,9666,519,99,112,7,737,550,30,33,1350,73,41,61,4,179,115,14,36,344,592,140,173,11,916,665,44,69,1694,88,31,63,3,185,299,29,113,626,59,13,38,4,114,149,13,91,367,28,3,13,3,47,36,0,97,180,7,0,3,0,10,22,0,0,32,182,47,117,10,356,506,42,301,1205,140,23,23,4,190,253,8,178,629,0,8,3,0,11,5,0,7,23,27,28,4,0,59,15,0,5,79,167,59,30,4,260,273,8,190,731,23,19,13,0,55,27,3,13,98,4725,2846,1192,82,8845,3383,283,883,13394,4137,2559,1039,64,7799,2242,226,404,10671,493,114,138,7,752,587,36,44,1419,57,16,28,3,104,72,7,35,218,550,130,166,10,856,659,43,79,1637,121,30,81,3,235,417,29,113,794,62,8,23,3,96,118,12,33,259,51,6,15,6,78,118,8,102,306,3,3
LGA13340,995,1196,268,22,2481,653,48,60,3242,5,0,3,0,8,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,8,4,0,0,12,5,0,0,0,5,54,4,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,57,4,5,71,0,0,0,0,0,4,0,3,7,3,3,0,0,6,0,0,0,6,9,15,0,0,24,7,3,0,34,12,18,0,0,30,11,3,3,47,0,3,0,0,3,0,0,0,3,1017,1217,271,22,2527,725,55,68,3375,1137,1123,331,29,2620,757,58,84,3519,3,7,0,0,10,4,0,0,14,0,3,0,0,3,0,0,0,3,3,10,0,0,13,4,0,0,17,9,3,7,0,19,70,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
LGA13380,4657,4536,1637,111,10941,2769,295,310,14315,147,28,62,6,243,347,26,15,631,15,3,9,0,27,31,3,3,64,162,31,71,6,270,378,29,18,695,137,40,124,13,314,688,49,71,1122,0,0,0,0,0,9,0,0,9,0,0,0,0,0,4,3,0,7,5,4,0,0,9,30,0,3,42,142,44,124,13,323,731,52,74,1180,71,18,17,3,109,163,7,80,359,5,5,0,0,10,3,0,3,16,15,20,6,0,41,37,3,3,84,91,43,23,3,160,203,10,86,459,29,16,13,3,61,50,4,12,127,5081,4670,1868,136,11755,4131,390,500,16776,5077,4461,1927,119,11584,3149,332,373,15438,213,47,71,5,336,444,27,21,828,36,17,9,0,62,14,0,11,87,249,64,80,5,398,458,27,32,915,150,41,122,6,319,682,38,46,1085,0,0,3,0,3,21,3,4,31,5,0,0,0,5,8,0,3,16,3,3
LGA13450,1822,2954,653,59,5488,1064,160,171,6883,106,72,44,10,232,176,25,23,456,14,18,8,4,44,26,10,7,87,120,90,52,14,276,202,35,30,543,90,75,63,21,249,302,51,59,661,0,3,3,0,6,3,0,3,12,0,0,0,0,0,0,0,0,0,5,3,0,0,8,18,3,3,32,95,81,66,21,263,323,54,65,705,12,5,3,0,20,44,3,70,137,0,0,0,0,0,4,0,6,10,23,19,7,5,54,38,7,11,110,35,24,10,5,74,86,10,87,257,3,7,3,0,13,13,0,3,29,2075,3156,784,99,6114,1688,259,356,8417,1897,2859,690,73,5519,1277,151,255,7202,51,42,24,9,126,110,11,13,260,6,6,3,0,15,7,0,3,25,57,48,27,9,141,117,11,16,285,133,110,92,20,355,378,61,127,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4
LGA13500,363,455,109,20,947,310,20,15,1292,0,3,0,0,3,13,3,0,19,6,5,0,0,11,0,3,0,14,6,8,0,0,14,13,6,0,33,9,0,0,0,9,22,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,9,25,0,0,34,3,0,3,0,6,12,3,18,39,0,0,0,0,0,0,0,0,0,3,6,3,0,12,4,0,3,19,6,6,6,0,18,16,3,21,58,3,0,0,0,3,0,0,0,3,387,469,115,20,991,364,29,36,1420,366,450,125,23,964,296,20,34,1314,3,3,0,0,6,25,0,0,31,0,5,3,0,8,0,0,0,8,3,8,3,0,14,25,0,0,39,3,3,3,3,12,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
