region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA10650,4,3,0,4,3,0,0,0,0,14,281,147,148,230,283,276,217,151,59,1792,0,0,0,0,0,0,0,0,0,0,3,3,6,3,6,3,7,6,3,40,0,0,0,0,0,0,0,0,0,0,552,264,242,307,306,260,227,125,32,2315,3,0,3,3,3,3,3,3,0,21,0,0,3,3,0,0,0,0,0,6,6,3,3,5,4,0,3,0,0,24,21,6,0,7,3,3,0,3,0,43,0,0,4,8,5,4,5,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,5,3,3,0,0,31,88,71,84,100,120,108,99,83,35,788,3,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,184,75,95,128,145,136,118,69,29,979,8,10,3,8,10,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0
LGA10750,629,405,455,711,530,198,102,41,15,3086,10189,6624,8613,7686,7285,4794,3031,1518,367,50107,24,19,14,21,13,10,6,3,0,110,1044,560,630,738,529,296,187,80,24,4088,53,24,39,36,18,13,12,4,0,199,23804,14329,14269,14089,12543,7321,4584,2342,571,93852,243,153,134,174,142,58,30,14,4,952,1357,917,1178,942,856,667,409,205,45,6576,254,180,174,190,180,108,77,21,7,1191,633,325,288,221,161,74,32,17,4,1755,104,65,123,128,137,186,142,96,34,1015,683,443,287,425,386,209,134,54,8,2629,352,205,137,245,159,75,47,11,5,1236,1214,710,625,717,481,187,70,30,11,4045,1142,784,1105,1140,1128,846,525,264,73,7007,181,110,111,119,124,101,55,19,7,827,405,226,233,220,194,115,76,55,26,1550,2478,1395,1267,1247,1163,689,398,211,49,8897,1007,559,564,632,369,144,95,36,5,3411,158,79,78,94,77,22,14,10,3,535
LGA10800,0,3,3,3,3,0,0,0,0,12,374,158,199,284,262,226,205,134,34,1876,0,0,0,0,0,0,0,0,0,0,10,6,8,4,8,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,536,213,214,274,221,177,154,69,24,1882,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,13,12,3,3,6,7,6,6,0,3,46,0,0,0,0,0,0,0,0,0,0,30,14,15,20,19,23,17,9,0,147,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,10,67,46,47,81,99,75,81,53,19,568,10,9,3,5,6,5,8,3,0,49,0,3,0,3,0,3,3,0,0,12,164,95,64,108,121,72,90,52,22,788,33,8,10,14,10,13,7,3,3,101,0,0,0,0,3,0,0,0,0,3
LGA10850,0,3,4,3,5,0,0,0,0,15,386,183,227,285,270,223,216,90,22,1902,0,0,0,0,0,0,0,0,0,0,37,14,6,23,13,5,10,0,0,108,0,0,0,0,0,0,0,0,0,0,575,221,246,306,233,184,125,48,18,1956,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,4,3,3,3,10,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,8,5,0,0,4,0,0,0,0,0,9,44,24,38,48,63,58,43,23,12,353,0,0,0,0,0,3,0,0,0,3,9,3,0,6,3,3,0,0,3,27,120,51,60,87,87,88,51,24,13,581,24,6,3,12,7,12,3,0,0,67,0,0,0,0,3,4,0,0,0,7
LGA10900,123,75,115,208,234,74,20,7,0,856,3365,2076,1960,2746,2921,2037,1448,1129,439,18121,0,0,0,0,0,0,0,0,0,0,664,430,250,392,429,256,138,122,41,2722,63,42,20,31,31,20,17,15,7,246,4144,2171,1878,2595,2384,1632,1032,645,151,16632,20,9,8,17,18,11,15,11,4,113,120,60,71,96,80,66,38,35,12,578,58,42,43,60,41,36,21,21,7,329,84,37,29,42,21,22,5,9,4,253,62,38,46,67,83,85,80,47,11,519,0,3,0,3,3,3,3,0,0,15,19,8,8,28,24,14,5,12,5,123,256,148,127,151,138,42,21,6,5,894,382,285,301,431,543,381,317,232,92,2964,71,30,41,46,47,32,22,15,7,311,19,19,23,23,23,31,14,12,0,164,733,448,327,511,557,428,344,278,105,3731,411,237,193,308,260,101,50,23,8,1591,26,8,15,31,27,16,15,10,3,151
LGA10950,0,0,0,0,3,0,0,0,0,3,246,82,126,147,129,136,111,53,14,1044,0,0,0,0,0,0,0,0,0,0,13,3,10,4,6,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,293,120,173,138,130,137,93,45,15,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,12,5,17,17,17,19,19,6,3,115,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,0,9,95,40,42,53,37,55,32,11,3,368,6,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LGA11000,0,0,0,0,0,0,0,3,0,3,193,103,91,134,160,111,99,78,25,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,137,59,71,107,103,89,48,30,10,654,0,0,0,0,0,0,0,0,0,0,6,0,0,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,3,3,0,3,3,5,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,27,21,20,30,25,47,24,20,10,224,11,3,3,4,3,0,0,0,0,24,4,0,0,0,0,0,0,0,0,4,14,3,12,13,6,14,4,4,3,73,5,3,3,4,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LGA11050,0,0,0,3,0,0,0,0,0,3,125,64,74,109,111,94,80,46,17,720,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,234,83,77,159,116,120,81,49,11,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,9,5,6,9,16,7,8,4,3,67,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,48,17,24,32,32,36,31,15,8,243,5,0,4,0,3,0,0,3,3,18,0,0,0,0,0,0,3,0,0,3
LGA11100,127,151,165,212,196,65,59,22,6,1003,585,436,654,744,716,543,485,397,147,4707,37,25,46,37,12,8,10,0,0,175,54,52,53,64,52,24,10,15,0,324,8,4,7,6,8,3,0,0,0,36,2388,1699,1755,1875,1675,1340,983,578,170,12463,7,6,8,4,5,3,3,3,0,39,555,478,671,479,486,620,425,142,30,3886,12,14,12,17,19,14,7,4,3,102,52,38,38,24,18,10,5,0,0,185,7,12,19,12,17,16,18,6,3,110,57,38,45,42,42,48,25,13,0,310,33,11,29,24,12,7,6,3,0,125,66,40,48,42,30,12,5,3,0,246,88,98,116,116,116,96,70,51,22,773,3,3,7,3,5,3,6,0,0,30,8,10,8,13,15,8,0,3,3,68,132,108,119,106,135,98,60,61,12,831,41,54,74,44,32,19,14,7,0,285,8,7,5,4,7,3,4,0,0,38
LGA11150,0,0,3,3,3,0,0,0,0,9,188,70,147,139,140,136,108,33,4,965,0,0,0,0,0,0,0,0,0,0,10,15,10,10,5,0,5,3,0,58,0,0,0,0,3,0,0,0,0,3,550,214,266,227,153,133,74,30,7,1654,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,6,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,13,4,9,10,6,9,3,0,0,54,24,24,25,32,41,35,22,11,6,220,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,8,27,17,23,20,18,3,0,136,69,29,17,28,20,0,3,0,0,166,3,0,3,0,0,0,0,0,0,6
LGA11200,0,0,0,0,0,0,0,0,0,0,175,85,134,118,81,71,50,20,4,738,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,10,14,3,5,0,6,3,3,0,0,34,226,75,109,111,75,50,32,20,9,707,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,3,3,0,3,0,0,0,0,0,9,9,4,12,11,12,11,6,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,5,6,3,0,0,31,21,4,9,5,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0
LGA11250,6,5,6,12,3,3,3,0,3,41,428,298,344,483,532,398,407,249,91,3230,0,0,0,0,0,0,0,0,0,0,45,18,18,33,43,47,34,28,12,278,4,0,0,3,3,0,0,0,0,10,1111,647,606,826,787,630,573,265,96,5541,11,9,6,13,4,12,7,5,3,70,21,6,11,16,10,17,20,6,3,110,4,9,9,11,10,12,11,4,0,70,21,14,10,8,9,8,5,0,0,75,53,30,37,39,30,29,32,13,4,267,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,9,49,13,17,26,12,15,8,0,3,143,13,17,28,34,42,57,68,36,12,307,49,31,25,44,44,38,37,31,13,312,6,4,3,4,7,5,7,7,0,43,441,253,236,480,530,455,484,324,120,3323,36,16,20,30,17,13,3,3,0,138,0,0,0,0,0,3,0,3,0,6
LGA11300,216,315,330,345,239,100,80,61,12,1698,374,311,317,403,396,306,250,313,130,2800,0,0,0,0,0,0,0,0,0,0,54,55,91,89,48,38,30,24,8,437,4,3,3,3,4,4,3,4,3,31,2026,1496,1629,1471,1416,1092,967,564,181,10842,3,0,6,4,5,3,3,3,3,30,294,226,328,261,240,315,235,131,37,2067,14,18,17,10,11,11,8,3,0,92,6,8,5,8,6,0,0,0,0,33,8,15,10,17,14,14,12,18,4,112,48,33,27,23,29,14,9,5,3,191,11,14,30,8,13,4,3,4,0,87,47,49,44,43,22,10,11,5,3,234,145,150,169,147,134,95,61,62,35,998,13,12,6,17,7,9,9,14,3,90,16,10,11,12,11,0,4,0,3,67,170,157,173,145,117,84,77,79,27,1029,74,62,66,53,43,19,9,0,0,326,5,3,3,5,3,0,3,0,0,22
LGA11350,93,56,92,178,206,58,11,6,0,700,881,501,487,872,885,665,587,457,147,5482,0,0,0,0,0,0,0,0,0,0,38,13,24,38,38,34,26,14,4,229,0,0,0,0,0,0,0,0,0,0,1178,594,594,870,784,498,401,219,63,5201,0,0,3,3,3,4,11,3,0,27,9,0,14,17,18,12,7,4,3,84,35,24,17,39,31,15,4,9,3,177,8,3,0,4,3,3,0,0,0,21,18,8,8,26,30,14,20,11,4,139,0,0,0,0,0,0,0,0,0,0,6,0,3,4,10,0,3,0,3,29,25,22,13,30,33,20,6,13,0,162,103,57,89,168,227,162,176,116,38,1136,4,3,3,11,6,4,0,3,0,34,22,22,8,16,29,18,19,18,0,152,284,154,145,236,289,194,200,168,47,1717,138,72,54,96,91,32,16,5,4,508,5,3,4,6,17,3,6,0,0,44
LGA11400,4,3,3,4,7,0,0,0,0,21,803,388,391,540,572,528,395,203,78,3898,0,0,0,0,0,0,0,0,0,0,81,22,22,46,24,25,23,14,5,262,18,15,4,10,6,11,3,4,3,74,962,398,370,551,486,407,269,144,61,3648,12,0,3,6,3,0,0,0,0,24,0,0,3,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,10,0,0,4,6,8,5,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,15,8,7,3,7,3,7,3,0,0,38,40,16,32,75,68,67,69,37,9,413,13,0,3,6,9,10,3,8,3,55,3,3,3,0,3,4,0,0,3,19,268,167,114,198,209,191,139,101,40,1427,54,24,11,23,24,18,10,6,3,173,0,0,0,0,0,0,0,0,0,0
LGA11450,59,42,43,55,38,6,6,4,0,253,3161,1646,2400,2111,1807,1077,651,480,179,13512,8,9,4,0,7,0,0,0,0,28,210,85,164,102,117,55,29,42,10,814,41,22,14,14,12,7,6,8,0,124,4193,1935,2601,2421,1689,941,532,274,83,14669,14,7,15,11,11,11,4,3,3,79,131,62,104,95,88,43,33,10,8,574,48,40,36,28,40,15,17,10,0,234,30,12,26,9,12,10,4,3,0,106,39,18,41,45,37,24,29,5,4,242,4,0,3,0,3,3,3,0,0,16,20,8,9,22,17,6,11,6,0,99,127,68,75,77,72,17,7,4,0,447,146,140,201,252,234,155,92,71,29,1320,29,14,25,19,24,12,7,3,3,136,9,11,6,13,7,4,0,4,0,54,518,270,283,301,306,181,114,102,46,2121,170,88,101,98,53,31,10,11,3,565,18,10,18,12,14,12,5,3,0,92
LGA11500,602,534,422,525,380,174,80,36,15,2768,8240,6035,5227,5956,6072,3154,1636,1053,280,37653,12,10,9,7,3,7,0,0,0,48,609,434,349,430,439,244,91,68,26,2690,91,51,29,39,28,23,13,3,3,280,12196,7874,6212,7346,6819,3384,1726,845,186,46588,87,50,35,55,59,26,8,4,0,324,595,409,461,425,400,265,126,71,24,2776,178,137,106,108,139,79,37,22,5,811,482,231,180,167,114,42,22,4,3,1245,114,81,64,128,153,122,64,40,6,772,174,70,66,111,60,40,20,8,3,552,171,101,71,105,83,29,21,13,3,597,560,256,248,261,196,82,29,14,5,1651,576,533,502,714,893,508,282,155,51,4214,136,91,60,88,83,38,19,5,0,520,191,81,67,97,60,25,14,11,0,546,1084,769,510,682,758,394,202,149,29,4577,482,265,241,239,186,74,27,24,5,1543,61,38,43,48,42,20,7,6,3,268
LGA11520,102,141,191,206,193,83,59,16,6,997,1131,837,1532,1382,1434,1058,780,870,339,9363,4,0,3,3,3,0,0,0,0,13,73,68,84,100,71,65,39,28,24,552,12,6,5,4,8,4,3,3,4,49,4686,3108,4357,4076,3075,2544,2249,1294,370,25759,4,3,3,6,7,3,3,3,0,32,492,302,580,456,299,390,356,112,36,3023,25,21,24,29,25,8,11,5,0,148,9,14,11,9,7,6,7,3,3,69,23,11,52,47,35,31,23,20,9,251,35,40,31,28,25,26,14,5,0,204,20,14,17,14,12,4,9,9,3,102,43,41,53,41,39,24,14,3,3,261,180,150,294,259,293,226,209,199,80,1890,11,12,9,10,15,10,4,3,4,78,5,11,19,14,14,3,6,5,4,81,303,222,310,302,293,185,140,166,54,1975,86,73,108,101,77,49,20,17,0,531,0,6,16,11,10,5,8,3,3,62
LGA11550,1443,934,1321,1788,1210,445,397,182,53,7773,965,818,1012,1179,1444,1223,1263,1427,459,9790,4,3,4,4,3,3,0,0,0,21,251,200,231,263,205,129,103,85,35,1502,0,0,7,0,3,0,4,0,3,17,7506,5208,5319,5636,4691,3670,3150,1842,420,37442,25,21,16,28,19,10,25,12,9,165,3300,2294,3684,2412,2228,2769,1865,548,180,19280,75,70,60,75,74,43,36,15,4,452,77,58,46,41,31,16,6,4,3,282,27,9,31,35,28,46,51,36,11,274,179,149,125,120,124,90,56,27,7,877,120,60,76,82,59,25,22,7,3,454,301,190,190,225,138,76,28,9,3,1160,466,322,354,462,416,286,267,247,86,2906,47,40,25,35,48,57,33,20,12,317,126,59,64,64,47,29,17,10,5,421,648,380,408,518,385,258,303,302,86,3288,251,154,229,220,109,67,37,21,3,1091,25,25,27,28,21,18,10,4,6,164
LGA11600,3,3,0,0,0,0,0,0,0,6,181,100,129,145,149,78,60,29,11,882,0,0,0,0,0,0,0,0,0,0,8,13,11,9,6,8,3,0,0,58,0,0,0,0,0,0,0,0,0,0,254,126,164,155,121,83,68,31,4,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,3,12,5,0,6,3,0,0,0,0,26,3,5,6,5,7,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,12,23,50,30,44,24,18,3,212,3,0,0,3,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,9,108,27,44,65,50,70,44,14,7,429,5,4,4,0,7,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LGA11700,0,3,3,0,0,0,3,0,0,9,88,44,81,87,131,111,41,23,3,609,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,236,126,160,135,129,86,47,16,3,938,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,3,6,8,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,0,17,4,3,14,12,14,18,17,0,3,85,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,34,14,25,32,42,39,23,7,0,216,6,0,7,0,0,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0
LGA11720,19,19,20,27,34,13,4,5,0,141,3150,1877,1965,2149,2268,1492,1202,796,237,15136,0,0,0,0,0,0,0,0,0,0,85,44,53,66,71,64,41,36,10,470,0,0,0,0,0,0,3,4,0,7,2481,1366,1280,1522,1267,920,661,399,113,10009,7,4,5,9,3,9,11,3,0,51,16,3,16,13,13,9,0,4,3,77,65,35,26,37,26,37,14,9,9,258,21,21,9,22,11,7,14,3,0,108,12,3,21,20,21,26,21,19,3,146,0,0,0,0,0,0,0,0,0,0,44,18,20,25,31,11,17,18,4,188,75,44,34,46,45,33,14,5,0,296,214,259,288,382,390,300,304,177,66,2380,85,47,46,52,38,37,24,12,7,348,31,32,16,35,22,25,20,5,8,194,793,526,478,614,680,515,386,333,120,4445,132,64,53,83,71,33,17,13,0,466,7,6,0,3,3,3,4,0,0,26
LGA11730,37,13,21,50,42,7,4,3,0,177,2961,1357,1471,2174,2280,2057,1989,1213,314,15816,0,0,0,0,0,0,0,0,0,0,151,92,90,96,101,94,75,56,23,778,0,3,0,0,0,3,3,0,0,9,2524,1093,1035,1625,1465,1328,1099,548,180,10897,9,3,7,7,6,3,6,3,0,44,11,6,6,10,10,9,6,7,3,68,70,35,33,32,32,35,17,10,9,273,17,8,10,9,7,10,9,4,0,74,25,8,15,32,33,25,30,21,0,189,0,0,0,0,0,0,3,0,0,3,11,4,4,10,6,14,6,0,0,55,90,54,50,45,76,37,23,8,3,386,599,261,319,553,511,536,519,377,101,3776,66,26,26,36,56,42,31,13,3,299,31,26,15,22,38,17,23,12,3,187,344,185,171,325,417,479,399,256,73,2649,183,51,58,103,83,41,23,6,3,551,0,0,4,4,5,6,0,0,0,19
LGA11750,0,3,4,3,3,0,0,0,3,16,284,141,175,217,186,137,106,41,11,1298,0,0,0,0,0,0,0,0,0,0,11,11,11,15,13,3,3,0,3,70,0,0,0,0,0,0,0,0,0,0,619,235,318,333,188,171,96,48,17,2025,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,12,0,0,0,0,0,3,3,0,0,6,3,3,0,3,3,0,0,0,0,12,3,5,5,3,4,3,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,4,5,5,3,0,0,0,0,23,11,10,26,40,40,22,25,10,3,187,0,3,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,84,51,78,74,67,73,34,16,8,485,3,4,3,3,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,3
LGA11800,64,39,52,77,93,30,14,6,0,375,3041,1802,1720,2603,2752,2313,2068,1461,412,18172,0,0,0,0,0,0,0,0,0,0,238,125,106,150,148,109,89,46,15,1026,3,0,0,4,3,3,5,0,0,18,3523,1776,1497,2207,2013,1490,1231,643,165,14545,24,14,12,21,15,14,17,12,4,133,31,9,16,19,26,15,16,5,3,140,84,49,47,54,57,38,33,8,3,373,40,24,16,18,23,12,6,10,3,152,31,12,24,47,58,80,47,21,4,324,0,0,0,0,0,3,0,0,0,3,31,33,24,24,27,16,19,21,5,200,319,228,111,210,227,85,50,19,3,1252,281,216,296,454,537,456,508,314,91,3153,65,34,27,32,35,41,22,13,9,278,47,30,32,27,34,21,26,25,5,247,605,409,328,508,589,532,505,334,112,3922,334,156,130,211,146,87,45,29,7,1145,6,8,5,9,10,9,13,14,0,74
LGA11860,0,0,0,0,0,0,0,0,0,0,90,40,63,75,65,62,36,7,0,438,0,0,0,0,0,0,0,0,0,0,12,4,3,9,9,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,130,46,53,82,43,46,27,7,3,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,16,15,17,22,30,24,15,7,4,150,0,3,0,0,3,0,0,3,0,9,0,0,0,0,0,0,3,0,0,3,108,31,27,63,50,37,24,11,4,355,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,3,0,3
