region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
LGA11800,1410,452,135,7436,1831,1100,1525,970,464,5890,83,25,18,16,13,155,6559,2978,3062,1463,618,14680,0,0,0,0,0,0,14,0,0,0,0,14,454,95,30,0,0,579,360,152,110,27,10,659,45,18,18,12,3,96,23,4,3,0,0,30,896,269,161,39,13,1378,0,0,0,0,0,0,28,4,3,0,0,35,512,119,30,7,3,671,156,69,39,14,3,281,18,9,3,3,3,36,13,4,0,0,4,21,727,205,75,24,13,1044,15,3,0,0,0,18,47,5,0,0,0,52,101,26,4,5,0,136,40,11,15,0,0,66,8,4,9,0,0,21,9,0,0,3,0,12,220,49,28,8,0,305,3,0,0,0,0,3,8405,3501,3326,1534,644,17410,7,0,5,0,3,15,77,14,6,0,3,100,813,201,107,19,6,1146,3929,1666,1369,436,139,7539,2319,1203,1606,976,523,6627,58,29,23,14,17,141,7203,3113,3116,1445
LGA11860,28,25,4,192,81,42,41,38,16,218,6,0,0,0,0,6,200,89,75,63,20,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,89,75,63,20,447,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,92,35,28,17,7,179,83,35,48,32,23,221,3,0,0,0,0,3,196,70,76,49
LGA12000,100,40,15,518,126,69,77,84,56,412,4,0,3,0,0,7,495,174,190,127,74,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,13,3,0,0,0,0,3,507,177,190,131,74,1079,0,0,0,0,0,0,4,0,0,0,0,4,65,14,4,11,0,94,296,72,77,40,16,501,138,82,102,74,47,443,6,0,0,3,0,9,509,168,183,128
LGA12050,220,74,16,1233,360,163,223,127,77,950,13,0,0,0,0,13,1253,453,464,204,93,2467,0,0,0,0,0,0,5,0,0,0,0,5,11,4,0,0,0,15,7,0,5,0,0,12,0,4,0,0,0,4,0,0,0,0,0,0,23,8,5,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,4,0,16,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,4,0,26,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,12,3,4,0,0,0,7,0,0,0,0,0,0,9,7,3,3,0,22,0,0,0,3,0,3,1307,468,472,214,93,2554,5,0,0,0,0,5,22,5,0,0,0,27,186,32,18,6,0,242,655,238,199,79,23,1194,421,168,218,131,69,1007,12,0,3,0,0,15,1301,443,438,216
LGA12150,93,45,19,514,149,70,79,54,51,403,6,4,3,0,6,19,502,196,185,103,76,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,3,3,6,0,0,0,0,0,0,12,0,0,3,3,18,0,0,0,0,0,0,524,199,188,106,79,1096,0,0,3,0,0,3,3,0,0,0,0,3,87,17,8,3,3,118,251,90,73,35,19,468,159,78,75,54,45,411,16,3,0,3,0,22,516,188,159,95
LGA12200,159,57,16,1013,274,130,161,112,56,733,19,5,0,0,0,24,1026,363,340,172,75,1976,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,17,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,3,6,0,0,0,0,0,0,9,6,0,0,3,18,0,0,0,0,0,0,1065,369,340,172,82,2028,0,0,0,0,0,0,7,0,0,0,0,7,158,16,16,0,0,190,618,189,131,50,17,1005,296,129,157,110,48,740,13,0,0,0,0,13,1092,334,304,160
LGA12300,259,81,27,1559,325,175,206,178,69,953,34,8,0,3,0,45,1479,515,473,269,100,2836,0,0,0,0,0,0,0,0,0,0,0,0,31,7,3,0,0,41,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,6,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,60,12,3,0,0,75,23,4,3,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,90,16,6,0,0,112,3,0,0,3,0,6,9,0,0,0,0,9,16,0,0,0,0,16,12,7,0,0,0,19,0,0,3,0,0,3,3,0,0,0,0,3,43,7,3,3,0,56,0,0,0,0,0,0,1647,548,488,272,100,3055,0,0,0,0,0,0,16,0,0,0,0,16,207,34,9,0,5,255,923,257,232,68,19,1499,385,147,238,157,77,1004,23,0,6,0,0,29,1554,438,485,225
LGA12350,295,90,46,1675,446,218,239,202,120,1225,15,5,5,6,3,34,1625,608,554,312,172,3271,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,23,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,3,0,37,5,12,4,0,0,21,5,0,3,0,0,8,0,0,0,0,0,0,41,12,10,3,0,66,3,0,0,0,0,3,4,0,0,0,0,4,3,7,0,0,0,10,4,0,0,0,0,4,3,0,7,0,0,10,0,0,0,0,0,0,17,7,7,0,0,31,0,0,0,0,0,0,1706,631,571,315,172,3395,7,0,0,0,0,7,16,3,3,3,0,25,204,42,14,7,3,270,831,286,242,81,26,1466,494,217,242,188,103,1244,32,11,9,5,3,60,1584,559,510,284
LGA12500,174,67,21,1049,221,124,156,101,45,647,12,11,0,3,0,26,889,381,340,174,66,1850,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,3,3,0,6,0,3,0,0,0,3,0,0,0,0,0,0,11,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,47,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,54,6,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,18,3,3,0,0,24,0,0,0,0,0,0,972,393,346,177,66,1954,0,0,0,0,0,0,5,0,0,0,0,5,99,21,9,0,0,129,557,205,144,42,9,957,254,115,150,97,51,667,22,4,3,0,6,35,937,345,306,139
LGA12600,762,275,109,4039,1286,716,1121,663,361,4147,54,20,14,9,10,107,3656,1798,1931,959,486,8830,0,0,0,0,0,0,4,0,0,0,3,7,118,30,4,3,0,155,81,33,27,4,3,148,30,27,26,18,4,105,3,0,0,0,0,3,236,90,57,25,10,418,4,0,0,0,0,4,16,4,0,0,0,20,163,36,7,0,0,206,20,9,5,3,0,37,0,0,0,5,0,5,6,0,0,0,0,6,209,49,12,8,0,278,4,0,0,0,0,4,5,0,0,0,0,5,10,0,0,0,0,10,13,6,4,0,3,26,0,3,7,0,0,10,0,0,0,0,0,0,32,9,11,0,3,55,4,0,3,3,0,10,4137,1946,2014,995,499,9591,4,0,0,0,0,4,18,3,3,7,0,31,314,77,31,9,6,437,1950,932,718,273,97,3970,1574,916,1140,700,423,4753,54,20,10,5,10,99,3914,1948,1902,994
LGA12700,222,75,17,1092,263,128,173,129,71,764,23,8,0,4,3,38,1015,413,425,217,91,2161,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,3,3,3,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,12,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,5,0,0,8,5,0,0,3,0,8,0,0,4,3,0,7,0,0,0,0,0,0,12,0,9,6,0,27,0,0,0,0,0,0,1039,419,437,223,91,2209,7,0,0,0,0,7,26,5,0,0,0,31,167,57,28,6,3,261,599,235,203,61,19,1117,296,153,210,125,71,855,14,3,4,0,3,24,1109,453,445,192
LGA12750,683,214,76,4473,1356,516,612,385,226,3095,76,16,16,3,3,114,4951,1561,1391,629,308,8840,3,0,0,0,0,3,11,0,0,0,0,11,125,27,14,0,0,166,170,33,24,5,3,235,31,9,9,3,3,55,9,0,0,0,0,9,349,69,47,8,6,479,0,0,0,0,0,0,16,3,0,0,0,19,111,23,4,0,0,138,83,17,9,0,3,112,6,6,3,4,3,22,3,3,0,0,0,6,219,52,16,4,6,297,5,0,3,0,0,8,32,0,0,0,0,32,57,8,3,4,0,72,25,3,5,7,3,43,4,10,3,3,0,20,6,0,0,0,0,6,129,21,14,14,3,181,0,0,0,0,0,0,5648,1703,1468,655,323,9797,8,0,0,0,0,8,63,6,8,0,0,77,696,156,58,16,7,933,2704,812,589,218,76,4399,1592,600,578,360,256,3386,77,16,5,6,0,104,5140,1590,1238,600
LGA12850,4575,2197,1291,17867,2316,2689,4086,3044,2644,14779,240,171,188,120,120,839,9102,7802,9200,5511,4110,35725,5,3,0,0,3,11,74,7,3,0,0,84,419,238,144,53,8,862,669,769,759,345,199,2741,89,132,183,151,136,691,35,43,34,21,14,147,1291,1192,1123,570,360,4536,10,3,0,0,0,13,171,21,10,3,0,205,1274,899,580,152,48,2953,163,193,211,106,63,736,10,11,19,16,12,68,51,43,37,11,4,146,1679,1170,857,288,127,4121,0,0,0,0,0,0,8,0,3,0,0,11,18,6,13,0,0,37,4,9,3,3,3,22,5,7,3,3,0,18,0,3,0,0,0,3,35,25,22,6,3,91,6,7,3,0,4,20,12113,10196,11205,6375,4604,44493,21,21,17,15,20,94,83,34,20,5,9,151,926,454,319,125,58,1882,5121,4073,4220,2287,1464,17165,2665,2906,4025,3003,2959,15558,233,117,127,102,87,666,9049,7605,8728,5537
LGA12900,216,101,18,1248,293,162,173,153,82,863,19,8,4,0,4,35,1114,482,411,257,104,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,0,0,51,6,0,0,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,50,7,4,0,0,61,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,3,4,0,0,0,7,0,0,0,0,0,0,18,7,0,0,0,25,0,0,3,0,0,3,1190,496,418,257,104,2465,3,0,0,0,0,3,9,0,0,0,0,9,140,27,15,7,0,189,634,225,175,68,30,1132,368,141,196,170,72,947,22,7,5,3,0,37,1176,400,391,248
LGA12950,90,43,14,543,173,99,96,80,40,488,10,0,5,0,0,15,576,228,198,126,57,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,9,3,0,0,0,0,3,12,3,3,0,0,18,0,0,0,0,0,0,601,234,201,126,57,1219,0,0,0,0,0,0,7,0,0,0,0,7,96,23,8,4,0,131,272,118,79,43,10,522,175,68,94,58,33,428,10,3,3,0,0,16,560,212,184,105
LGA13010,193,60,32,1195,294,139,147,135,52,767,13,6,0,4,3,26,1205,410,360,202,93,2270,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,11,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,4,4,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,11,3,4,4,0,0,11,1241,418,373,202,93,2327,3,0,0,0,0,3,27,0,0,0,3,30,171,36,16,5,0,228,706,213,170,75,20,1184,334,136,154,117,48,789,12,8,3,3,4,30,1253,393,343,200
LGA13050,113,46,6,709,186,72,86,62,28,434,14,0,3,0,0,17,752,232,214,113,34,1345,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,781,238,217,113,34,1383,0,5,0,0,0,5,15,6,0,0,0,21,99,14,7,3,4,127,423,120,92,26,12,673,230,75,100,53,29,487,8,0,0,3,0,11,775,220,199,85
LGA13100,3465,920,240,15942,4498,2924,4353,2744,1112,15631,191,66,40,22,17,336,14724,7355,8105,3751,1383,35318,3,0,0,0,0,3,44,3,0,0,0,47,1009,101,25,7,0,1142,1426,483,295,81,25,2310,118,85,97,53,19,372,44,0,0,5,0,49,2644,672,417,146,44,3923,0,0,0,0,0,0,54,3,0,0,0,57,742,124,25,7,0,898,499,167,100,13,13,792,27,19,18,10,0,74,31,3,3,0,0,37,1353,316,146,30,13,1858,6,0,0,0,0,6,24,3,0,0,0,27,41,14,5,0,0,60,21,8,14,3,0,46,3,7,3,3,5,21,3,0,0,0,0,3,98,32,22,6,5,163,15,3,0,0,0,18,18834,8378,8690,3933,1445,41280,7,8,5,3,3,26,149,29,8,3,3,192,2049,622,241,59,20,2991,7359,3698,3472,957,270,15756,5032,3191,4738,2586,1236,16783,154,44,46,22,3,269,14750,7592,8510,3630
LGA13310,575,204,33,3132,826,480,624,376,181,2487,40,18,6,6,4,74,2958,1297,1237,595,218,6305,3,0,0,0,0,3,3,0,0,0,0,3,61,19,0,0,0,80,82,27,21,3,3,136,12,8,15,5,3,43,3,0,0,0,0,3,164,54,36,8,6,268,0,0,0,0,0,0,9,0,0,0,0,9,62,6,3,3,0,74,12,4,3,0,0,19,0,0,0,0,3,3,5,0,0,0,0,5,88,10,6,3,3,110,4,0,0,0,0,4,9,3,0,0,0,12,11,3,0,0,0,14,5,3,3,3,0,14,0,3,3,3,0,9,0,0,0,0,0,0,29,12,6,6,0,53,3,0,3,0,0,6,3242,1373,1288,612,227,6742,4,4,0,0,0,8,40,7,3,0,0,50,417,99,36,5,4,561,1760,723,529,188,58,3258,975,571,657,368,205,2776,41,13,7,4,0,65,3237,1417,1232,565
LGA13320,592,207,51,4162,1274,420,517,374,156,2741,50,11,4,3,6,74,4522,1292,1170,593,223,7800,0,0,0,0,0,0,3,3,0,0,0,6,214,39,6,0,0,259,397,83,51,9,4,544,12,9,7,0,3,31,9,3,0,3,0,15,635,137,64,12,7,855,0,0,0,0,0,0,17,0,0,0,0,17,224,29,10,3,0,266,66,25,16,6,0,113,3,3,3,0,3,12,9,3,0,0,0,12,319,60,29,9,3,420,5,0,3,0,0,8,42,0,0,3,0,45,74,3,0,0,0,77,25,9,7,3,3,47,0,7,5,5,0,17,6,0,0,0,0,6,152,19,15,11,3,200,3,0,0,0,0,3,5631,1508,1278,625,236,9278,6,4,0,0,0,10,42,5,0,0,3,50,578,118,51,12,3,762,2556,681,572,211,58,4078,1465,478,542,340,179,3004,53,22,10,0,0,85,4700,1308,1175,563
LGA13340,227,92,30,1340,384,184,204,163,105,1040,23,3,3,0,3,32,1291,480,446,258,141,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,3,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,14,3,3,0,0,20,3,0,0,0,0,3,3,0,0,0,3,6,3,0,0,0,0,3,7,0,0,0,0,7,3,0,3,0,0,6,0,0,0,0,0,0,19,0,3,0,3,25,0,0,0,0,0,0,1327,486,458,258,144,2673,0,0,0,0,0,0,16,0,0,0,0,16,159,38,14,5,0,216,653,252,195,74,25,1199,405,191,249,180,110,1135,18,3,4,0,5,30,1251,484,462,259
LGA13380,1057,369,147,6193,1493,747,871,626,346,4083,85,20,20,8,8,141,5768,2243,2029,1033,510,11583,0,0,0,0,0,0,10,0,0,0,0,10,155,28,7,0,0,190,120,30,15,8,0,173,4,3,7,3,3,20,6,0,0,0,0,6,295,61,29,11,3,399,0,0,0,0,0,0,22,3,0,0,0,25,184,38,10,0,0,232,38,22,9,0,0,69,0,0,3,0,0,3,4,4,0,0,0,8,248,67,22,0,0,337,6,0,0,3,0,9,21,0,0,0,0,21,40,15,10,0,3,68,17,12,6,0,5,40,12,7,4,0,3,26,6,0,3,0,0,9,102,34,23,3,11,173,0,0,0,0,0,0,6413,2405,2103,1047,524,12492,8,0,5,0,0,13,70,8,6,0,3,87,736,151,66,17,7,977,3472,1182,918,372,153,6097,1816,787,899,578,351,4431,69,19,22,4,0,114,6171,2147,1916,971
LGA13450,584,278,116,2802,655,395,549,421,237,2257,60,13,8,10,11,102,2188,1072,1173,719,368,5520,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,4,0,41,43,23,8,7,0,81,3,3,3,3,3,15,3,0,0,0,0,3,75,32,16,14,3,140,0,0,0,0,0,0,9,3,0,3,0,15,116,41,27,8,7,199,54,32,18,4,7,115,3,5,7,0,3,18,10,3,3,0,3,19,192,84,55,15,20,366,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,4,0,0,0,10,0,0,4,3,0,7,0,0,0,0,0,0,14,4,4,3,0,25,0,0,0,0,0,0,2469,1192,1248,751,391,6051,3,0,0,0,3,6,20,3,0,3,0,26,214,63,55,11,7,350,1296,553,532,242,84,2707,765,433,560,465,231,2454,50,16,6,4,12,88,2348,1068,1153,725
LGA13500,86,45,18,453,150,73,74,70,36,403,8,5,0,0,3,16,438,186,164,119,57,964,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,7,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,12,0,0,0,0,0,0,457,193,167,122,57,996,0,4,0,0,0,4,4,0,0,0,0,4,47,17,3,3,0,70,247,85,73,28,13,446,168,72,68,69,43,420,5,4,0,0,0,9,471,182,144,100
LGA13550,287,113,43,1498,393,196,239,181,99,1108,21,3,3,3,3,33,1379,574,564,306,145,2968,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,3,0,6,0,0,0,0,3,3,0,0,0,0,0,0,5,3,0,3,3,14,0,0,0,0,0,0,4,0,0,0,0,4,33,7,3,0,0,43,4,0,0,3,0,7,0,0,0,0,3,3,3,3,0,0,0,6,44,10,3,3,3,63,0,0,0,0,0,0,7,0,0,0,0,7,6,0,3,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,23,5,0,0,0,3,8,1453,587,570,312,154,3076,5,0,0,0,0,5,16,0,0,3,0,19,166,38,21,3,0,228,738,336,266,110,34,1484,421,219,297,179,104,1220,15,7,5,3,4,34,1361,600,589,298
