region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
LGA11800,3,0,31,48,0,0,79,490,177,349,27,1043,1388,181,256,2868,164,34,62,3,263,385,17,506,1171,0,0,0,0,0,45,0,6,51,17,16,7,3,43,17,4,6,70,181,50,69,6,306,447,21,518,1292,0,0,0,0,0,7,0,0,7,7086,6752,3385,187,17410,6286,926,1403,26025,6358,6413,2654,141,15566,3731,566,609,20472,384,135,229,12,760,857,71,55,1743,310,150,177,10,647,454,83,75,1259,694,285,406,22,1407,1311,154,130,3002,289,132,264,18,703,1178,125,173,2179,57,20,23,6,106,105,26,17,254,70,18,19,0,107,117,12,37,273,11,10,7,0,28,37,0,10,75,427,180,313,24,944,1437,163,237,2781,208,24,50,4,286,418,14,558,1276,0,3,3,0,6,6,0,8,20,9,6,8,0,23,22,4,3,52,217,33,61,4,315,446,18,569,1348,0,5,0,0,5,7,0,0,12,7696,6916,3434,191
LGA11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,182,230,35,0,447,128,13,46,634,182,205,31,3,421,111,11,28,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,182,205,31,3
LGA12000,0,0,0,4,0,0,4,3,0,3,0,6,27,3,3,39,3,3,0,0,6,8,0,4,18,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,10,8,3,0,0,11,13,0,4,28,3,0,0,0,3,3,0,0,6,453,497,124,6,1080,364,28,30,1502,468,441,133,10,1052,329,29,54,1464,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,17,0,3,0,20,39,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,20,39,0,0,59,3,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,3,3,3,0,4,0,7,3,0,3,13,6,0,4,0,10,3,3,9,25,0,0,0,0,0,0,0,0,0,491,441,140,10
LGA12050,0,0,0,11,0,0,11,11,4,4,5,24,148,7,16,195,3,3,3,0,9,11,0,8,28,0,0,0,0,0,4,0,0,4,3,8,3,0,14,16,0,13,43,6,11,6,0,23,31,0,21,75,0,3,0,0,3,0,3,0,6,1121,1034,368,31,2554,1087,71,184,3896,1119,975,377,19,2490,924,72,139,3625,19,5,12,3,39,120,7,16,182,0,8,0,0,8,6,0,3,17,19,13,12,3,47,126,7,19,199,7,3,3,3,16,85,6,7,114,0,0,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,6,10,3,3,3,19,96,6,7,128,3,0,0,0,3,6,0,13,22,3,3,0,0,6,4,3,5,18,3,3,0,0,6,9,0,3,18,9,6,0,0,15,19,3,21,58,0,3,0,0,3,3,0,0,6,1157,1000,392,25
LGA12150,0,0,0,0,0,0,0,4,6,5,0,15,71,3,0,89,9,0,0,0,9,8,0,18,35,0,0,0,0,0,0,0,4,4,4,0,0,0,4,6,0,0,10,13,0,0,0,13,14,0,22,49,0,0,0,0,0,0,0,0,0,429,404,236,22,1091,477,32,56,1656,418,350,230,27,1025,395,31,76,1527,9,0,4,0,13,21,0,3,37,0,0,0,0,0,0,0,0,0,9,0,4,0,13,21,0,3,37,4,0,0,0,4,31,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,31,0,3,38,0,0,0,0,0,5,0,20,25,0,0,0,0,0,3,0,5,8,0,3,0,0,3,4,0,0,7,0,3,0,0,3,12,0,25,40,0,0,0,0,0,0,0,0,0,431,353,234,27
LGA12200,0,0,0,0,0,0,0,10,4,5,0,19,72,4,0,95,3,5,0,0,8,11,0,6,25,0,0,0,0,0,0,0,0,0,4,3,0,0,7,10,0,0,17,7,8,0,0,15,21,0,6,42,0,0,0,0,0,0,0,0,0,923,778,302,24,2027,808,51,49,2935,954,694,286,21,1955,762,44,86,2847,6,0,3,0,9,29,0,0,38,3,0,0,0,3,0,0,0,3,9,0,3,0,12,29,0,0,41,24,0,5,0,29,90,0,7,126,0,0,0,0,0,10,0,6,16,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,7,27,4,5,0,36,100,0,13,149,0,0,0,0,0,3,0,12,15,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,5,3,0,12,20,3,0,0,0,3,0,0,0,3,993,703,294,21
LGA12300,0,0,3,0,0,0,3,79,15,16,3,113,191,16,27,347,35,4,3,0,42,59,3,34,138,4,3,0,0,7,6,0,0,13,4,6,0,0,10,0,0,0,10,43,13,3,0,59,65,3,34,161,0,0,0,0,0,0,0,0,0,1494,1174,351,38,3057,1141,92,159,4449,1390,1037,353,24,2804,902,90,118,3914,42,6,9,0,57,68,3,7,135,3,0,0,0,3,3,3,3,12,45,6,9,0,60,71,6,10,147,91,21,13,0,125,245,15,29,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,94,21,13,0,128,245,15,29,417,19,3,3,0,25,38,6,41,110,0,0,0,0,0,0,0,6,6,0,5,0,0,5,3,0,0,8,19,8,3,0,30,41,6,47,124,4,6,0,0,10,0,0,0,10,1552,1078,378,24
LGA12350,0,0,3,0,0,0,3,37,11,13,3,64,164,9,11,248,12,3,3,0,18,19,0,20,57,4,6,0,0,10,5,0,0,15,0,3,3,0,6,3,0,0,9,16,12,6,0,34,27,0,20,81,0,0,0,0,0,0,0,0,0,1480,1371,507,39,3397,1272,98,109,4876,1428,1177,431,36,3072,1165,98,219,4554,25,3,8,0,36,87,0,7,130,0,3,3,0,6,11,3,0,20,25,6,11,0,42,98,3,7,150,19,3,9,4,35,151,9,26,221,0,0,0,0,0,7,3,0,10,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,19,3,9,4,35,162,12,26,235,8,0,0,0,8,13,0,28,49,0,0,0,0,0,4,0,0,4,6,5,0,0,11,8,0,0,19,14,5,0,0,19,25,0,28,72,0,0,0,0,0,10,0,41,51,1486,1191,451,40
LGA12500,0,0,0,0,0,0,0,33,4,18,3,58,247,12,16,333,6,3,0,0,9,6,0,19,34,3,0,3,0,6,3,3,0,12,5,0,6,0,11,9,3,0,23,14,3,9,0,26,18,6,19,69,0,0,0,0,0,0,0,0,0,831,779,317,27,1954,925,77,110,3066,777,655,337,22,1791,723,54,114,2682,13,5,7,7,32,126,6,11,175,0,0,0,0,0,0,0,0,0,13,5,7,7,32,126,6,11,175,19,3,4,0,26,97,3,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,3,4,0,26,100,3,8,137,7,0,0,0,7,26,0,31,64,0,0,0,0,0,0,0,0,0,7,3,3,0,13,8,0,0,21,14,3,3,0,20,34,0,31,85,0,0,3,0,3,0,0,8,11,823,666,354,29
LGA12600,4,3,22,5,0,3,30,134,38,90,19,281,600,71,163,1115,18,10,0,0,28,58,7,108,201,5,3,3,0,11,3,0,4,18,5,5,5,0,15,10,0,0,25,28,18,8,0,54,71,7,112,244,4,5,0,0,9,7,0,0,16,3490,4204,1742,154,9590,3062,423,914,13989,3365,4121,1676,132,9294,2292,342,357,12285,129,63,111,7,310,410,39,32,791,10,8,8,0,26,14,0,5,45,139,71,119,7,336,424,39,37,836,153,50,79,16,298,812,55,83,1248,6,0,0,0,6,9,0,5,20,8,0,3,0,11,4,0,0,15,0,0,0,0,0,6,0,0,6,167,50,82,16,315,831,55,88,1289,8,3,4,0,15,36,4,138,193,0,0,0,0,0,0,0,0,0,16,11,3,3,33,18,3,3,57,24,14,7,3,48,54,7,141,250,0,0,0,0,0,0,0,3,3,3695,4256,1884,158
LGA12700,0,0,0,0,0,3,3,0,3,0,0,3,21,3,3,30,4,4,0,0,8,12,0,7,27,5,7,0,0,12,3,0,0,15,3,3,0,0,6,0,0,0,6,12,14,0,0,26,15,0,7,48,0,0,0,0,0,4,0,0,4,921,996,273,20,2210,662,43,146,3061,994,976,304,17,2291,679,47,120,3137,6,0,5,0,11,39,0,0,50,3,0,0,0,3,0,0,0,3,9,0,5,0,14,39,0,0,53,5,0,5,0,10,12,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,3,5,0,13,12,3,0,28,0,3,0,0,3,10,0,0,13,0,3,0,0,3,0,0,5,8,3,0,0,0,3,3,0,0,6,3,6,0,0,9,13,0,5,27,0,0,0,0,0,0,0,0,0,1011,985,314,17
LGA12750,0,0,19,32,3,4,58,177,43,72,6,298,449,30,66,843,97,19,15,0,131,173,6,141,451,8,11,3,0,22,9,0,8,39,8,14,3,0,25,24,0,5,54,113,44,21,0,178,206,6,154,544,0,0,0,0,0,0,0,0,0,5021,3132,1551,94,9798,3687,358,692,14535,4671,2830,1328,78,8907,2910,271,633,12721,187,46,67,8,308,365,18,51,742,91,22,38,3,154,174,13,24,365,278,68,105,11,462,539,31,75,1107,173,41,85,7,306,473,21,82,882,12,6,3,0,21,28,3,4,56,0,0,0,0,0,0,0,0,0,7,0,3,0,10,32,0,7,49,192,47,91,7,337,533,24,93,987,77,16,9,0,102,148,6,180,436,0,3,0,0,3,3,0,7,13,15,6,8,0,29,17,3,4,53,92,25,17,0,134,168,9,191,502,3,3,0,0,6,9,0,6,21,5236,2973,1541,96
LGA12850,11,4,37,27,0,9,73,1075,1647,1232,168,4122,2052,267,581,7022,11,11,3,3,28,49,3,31,111,5,0,0,0,5,5,0,3,13,12,25,21,0,58,29,4,11,102,28,36,24,3,91,83,7,45,226,3,4,12,0,19,4,0,3,26,9298,24787,9435,974,44494,8338,1077,2220,56129,7411,20108,7256,740,35515,5136,697,1206,42554,500,1129,619,58,2306,721,57,85,3169,584,1990,1071,98,3743,668,96,131,4638,1084,3119,1690,156,6049,1389,153,216,7807,369,531,444,48,1392,896,105,140,2533,480,811,572,74,1937,820,127,181,3065,234,357,212,41,844,349,48,57,1298,23,43,34,3,103,62,4,11,180,1106,1742,1262,166,4276,2127,284,389,7076,11,0,3,0,14,54,3,3,74,0,0,0,0,0,0,0,0,0,17,32,11,3,63,20,3,10,96,28,32,14,3,77,74,6,13,170,13,20,9,0,42,10,3,4,59,9642,25021,10231,1065
LGA12900,0,0,3,4,0,0,7,31,6,21,3,61,191,7,16,275,7,3,0,0,10,26,0,44,80,0,3,0,0,3,0,0,0,3,6,5,0,0,11,4,0,3,18,13,11,0,0,24,30,0,47,101,0,3,0,0,3,3,0,0,6,1009,991,432,35,2467,1010,70,158,3705,1017,882,383,36,2318,844,69,86,3317,22,8,3,0,33,81,4,0,118,3,0,3,0,6,4,0,0,10,25,8,6,0,39,85,4,0,128,16,0,15,0,31,129,4,10,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,19,0,15,0,34,129,4,10,177,6,0,0,0,6,19,0,45,70,3,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,4,13,0,0,0,13,19,0,45,77,3,0,0,0,3,0,0,0,3,1077,890,404,36
LGA12950,0,0,0,0,0,0,0,8,3,0,0,11,30,3,5,49,10,3,0,0,13,13,3,20,49,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,13,3,0,0,16,13,3,23,55,0,0,0,0,0,0,0,0,0,531,471,197,18,1217,404,25,78,1724,493,418,177,14,1102,381,24,66,1573,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,16,16,0,50,58,3,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,16,0,50,58,3,5,116,6,0,0,3,9,8,0,28,45,0,0,0,0,0,0,3,0,3,0,3,0,0,3,5,0,0,8,6,3,0,3,12,13,3,28,56,0,0,0,0,0,0,0,0,0,517,437,193,17
LGA13010,0,0,0,0,0,0,0,11,4,15,0,30,134,6,9,179,3,3,0,0,6,8,0,21,35,0,3,0,0,3,0,0,3,6,3,0,0,0,3,3,0,3,9,6,6,0,0,12,11,0,27,50,3,6,0,0,9,0,0,0,9,1074,848,370,35,2327,996,64,140,3527,1098,760,364,41,2263,908,84,135,3390,10,3,7,0,20,86,0,8,114,0,0,0,0,0,11,3,0,14,10,3,7,0,20,97,3,8,128,8,3,4,3,18,45,4,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,18,45,4,8,75,3,0,0,0,3,5,0,10,18,0,0,3,0,3,3,0,0,6,0,0,0,0,0,4,0,0,4,3,0,3,0,6,12,0,10,28,0,0,0,0,0,8,0,0,8,1119,766,378,44
LGA13050,0,0,0,5,0,0,5,7,3,0,3,13,67,3,7,90,7,3,0,0,10,15,0,14,39,3,0,0,0,3,0,0,6,9,3,3,3,0,9,8,0,0,17,13,6,3,0,22,23,0,20,65,0,0,0,0,0,0,0,0,0,724,496,148,16,1384,509,33,82,2008,707,442,159,15,1323,485,33,54,1895,4,3,0,0,7,15,0,0,22,0,0,0,0,0,0,0,3,3,4,3,0,0,7,15,0,3,25,3,3,0,3,9,53,3,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,12,3,6,0,3,12,62,3,11,88,10,0,3,0,13,14,0,19,46,0,3,0,0,3,0,0,0,3,12,3,0,0,15,13,0,0,28,22,6,3,0,31,27,0,19,77,0,0,0,0,0,0,0,0,0,736,457,162,18
LGA13100,15,0,50,87,6,12,155,1045,312,450,52,1859,2671,242,471,5243,63,33,35,3,134,357,17,73,581,0,0,0,0,0,23,0,7,30,8,9,10,0,27,35,6,7,75,71,42,45,3,161,415,23,87,686,10,3,6,0,19,23,0,18,60,15713,17835,7213,519,41280,15662,1648,3352,61942,12597,17043,5966,412,36018,9382,1129,1671,48200,1347,487,573,40,2447,2712,129,183,5471,831,596,511,46,1984,1277,171,223,3655,2178,1083,1084,86,4431,3989,300,406,9126,714,214,303,35,1266,1940,110,217,3533,229,64,100,9,402,480,58,110,1050,288,90,91,5,474,349,80,67,970,24,4,14,0,42,91,6,10,149,1255,372,508,49,2184,2860,254,404,5702,105,12,44,4,165,378,6,52,601,0,0,0,0,0,0,0,55,55,11,19,10,0,40,40,8,3,91,116,31,54,4,205,418,14,110,747,15,13,19,0,47,54,10,26,137,16161,18542,7631,551
LGA13310,0,0,3,6,0,3,12,66,12,27,4,109,378,31,70,588,15,5,3,0,23,41,4,51,119,4,3,0,0,7,3,0,0,10,11,6,3,0,20,20,5,6,51,30,14,6,0,50,64,9,57,180,3,0,3,0,6,3,0,3,12,2700,2785,1167,88,6740,2723,256,481,10200,2715,2754,1160,90,6719,2296,216,309,9540,80,60,64,5,209,293,21,18,541,15,10,12,0,37,20,4,4,65,95,70,76,5,246,313,25,22,606,34,13,41,3,91,277,11,29,408,6,0,6,0,12,20,3,3,38,0,0,0,0,0,32,0,5,37,3,0,0,0,3,3,0,3,9,43,13,47,3,106,332,14,40,492,20,3,3,3,29,54,0,48,131,3,5,0,0,8,8,0,3,19,12,15,0,3,30,24,5,10,69,35,23,3,6,67,86,5,61,219,8,10,3,0,21,8,0,0,29,2896,2870,1289,104
LGA13320,4,0,10,9,0,3,22,237,47,123,12,419,662,49,251,1381,114,20,16,3,153,211,12,187,563,3,8,0,0,11,11,0,9,31,19,13,4,0,36,25,3,7,71,136,41,20,3,200,247,15,203,665,3,0,0,0,3,0,0,0,3,5063,2777,1348,89,9277,3810,333,937,14357,4261,2485,1165,78,7989,2542,226,437,11194,443,87,132,12,674,718,39,50,1481,101,56,58,4,219,158,13,39,429,544,143,190,16,893,876,52,89,1910,160,30,80,4,274,388,31,60,753,54,15,44,4,117,125,20,43,305,81,14,28,3,126,168,18,112,424,4,3,3,3,13,15,0,0,28,299,62,155,14,530,696,69,215,1510,116,13,18,0,147,201,9,210,567,4,0,0,0,4,3,0,13,20,16,13,3,0,32,19,3,4,58,136,26,21,0,183,223,12,227,645,7,3,0,0,10,3,0,4,17,5247,2719,1531,108
LGA13340,0,0,0,0,0,0,0,9,3,7,0,19,73,0,0,92,4,8,3,0,15,3,0,16,34,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,12,10,8,3,0,21,9,0,16,46,0,0,0,0,0,0,0,0,0,1159,1144,341,29,2673,843,58,100,3674,1094,1150,326,25,2595,855,71,142,3663,5,3,0,0,8,30,3,3,44,0,0,0,0,0,0,0,0,0,5,3,0,0,8,30,3,3,44,3,0,3,0,6,15,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,6,15,3,5,29,0,0,0,0,0,9,0,16,25,0,0,3,0,3,3,0,0,6,4,3,0,0,7,5,0,0,12,4,3,3,0,10,17,0,16,43,0,3,0,0,3,0,0,0,3,1106,1159,332,25
LGA13380,3,0,9,12,0,0,21,158,44,128,6,336,723,41,53,1153,63,20,32,0,115,140,5,71,331,8,9,0,0,17,12,0,3,32,16,17,6,0,39,18,3,3,63,87,46,38,0,171,170,8,77,426,0,0,0,0,0,3,0,3,6,5571,4615,2173,130,12489,4503,408,538,17938,5443,4136,2015,123,11717,3498,401,557,16173,258,44,105,0,407,492,24,30,953,56,24,27,3,110,39,11,14,174,314,68,132,3,517,531,35,44,1127,130,34,122,10,296,812,42,84,1234,6,0,0,0,6,21,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,136,34,122,10,302,840,42,91,1275,47,9,8,3,67,108,4,64,243,3,3,3,3,12,5,0,17,34,22,8,7,0,37,23,0,7,67,72,20,18,6,116,136,4,88,344,5,6,6,0,17,4,0,0,21,5970,4264,2293,142
LGA13450,0,0,7,4,0,0,11,136,114,92,20,362,386,61,127,936,3,0,3,0,6,28,4,41,79,0,0,0,0,0,4,0,0,4,5,10,6,0,21,10,0,0,31,8,10,9,0,27,42,4,41,114,0,0,0,0,0,0,0,3,3,2098,3031,818,102,6049,1822,227,442,8540,2037,2752,756,84,5629,1509,153,339,7630,84,83,52,11,230,210,20,39,499,18,16,3,0,37,19,5,9,70,102,99,55,11,267,229,25,48,569,95,120,48,4,267,281,27,82,657,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,95,120,48,4,267,284,30,85,666,7,3,0,0,10,32,0,31,73,3,0,3,0,6,3,0,3,12,0,4,0,0,4,3,0,0,7,10,7,3,0,20,38,0,34,92,0,0,0,0,0,0,0,0,0,2244,2978,862,99
LGA13500,0,0,0,0,0,0,0,3,3,3,3,12,10,0,0,22,0,0,0,0,0,6,0,17,23,0,0,0,0,0,0,0,0,0,3,3,3,0,9,8,0,0,17,3,3,3,0,9,14,0,17,40,0,0,0,0,0,0,0,0,0,375,464,134,26,999,345,20,51,1415,418,410,115,10,953,312,23,27,1315,5,0,3,0,8,3,3,3,17,0,3,0,0,3,3,0,0,6,5,3,3,0,11,6,3,3,23,8,0,3,3,14,34,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,3,3,14,37,0,6,57,3,0,0,0,3,8,3,7,21,0,0,0,0,0,0,0,0,0,6,8,3,0,17,15,0,4,36,9,8,3,0,20,23,3,11,57,0,0,0,0,0,0,0,0,0,440,421,124,13
