region_id,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85o,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85_ov,C06_F_InfTec_Tot,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_Agr_env_re_st_85o,C06_F_AgEnv_RS_Tot,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_To,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_Tot,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_Tot,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Society_cultur_Tot,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_arts_85ov,C06_F_Creative_arts_Tot,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_Foo_hos_pers_S_Tot,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85_ov,C06_F_MixFld_pr_Tot,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_Tot,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85_ov,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_o,C11_F_InfTec_T,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_o,C11_F_EngRT_T,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_ArchBuild_T,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RE_85o,C11_F_AgEnv_RS_T
LGA12000,0,0,3,3,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3,3,0,20,3,6,9,19,27,20,6,5,0,95,0,3,26,26,28,12,5,3,0,103,3,14,19,33,27,15,0,3,0,114,0,3,14,10,10,4,0,3,0,44,0,0,3,6,0,3,0,0,0,12,0,3,14,10,3,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,8,3,7,13,16,21,24,21,7,120,17,35,101,128,123,85,41,38,7,575,0,0,4,5,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,3,0,0,0,23
LGA12050,0,3,12,4,4,6,5,0,0,34,0,3,3,9,9,4,0,0,0,28,0,0,5,9,9,11,9,3,0,46,0,4,3,5,0,0,0,0,0,12,3,5,10,17,13,4,0,0,0,52,0,3,27,73,87,61,31,16,3,301,0,0,36,39,56,40,22,7,0,200,10,19,63,98,103,57,25,10,5,390,0,15,52,76,41,31,14,3,0,232,3,6,10,13,19,4,7,0,0,62,9,15,26,24,20,16,0,3,4,117,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,3,0,17,41,15,34,51,45,38,48,66,33,371,66,88,284,421,410,276,161,111,45,1862,0,4,3,17,9,6,6,0,0,45,0,3,3,8,10,10,0,5,0,39,0,0,5,5,8,8,8,4,0,38,0,3,3,5,3,5,0,0,0,19,3,9,9,15,10,3,3,0,0,52
LGA12150,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,4,0,3,0,7,0,0,0,3,3,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,0,0,0,0,20,0,4,9,27,32,22,10,3,3,110,0,12,38,20,25,8,6,5,0,114,8,6,31,39,23,6,6,0,0,119,0,3,15,10,13,3,0,0,0,44,0,0,3,4,3,0,0,0,0,10,3,3,7,3,3,3,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,9,5,5,10,19,24,23,33,14,6,139,16,39,119,131,140,72,61,25,15,618,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,0,3,0,3,8,3,5,3,0,0,0,22
LGA12200,0,0,3,4,0,0,0,0,0,7,0,0,0,3,6,3,0,0,0,12,0,0,3,3,3,3,6,3,0,21,0,0,0,0,0,0,3,0,0,3,0,4,7,6,0,4,0,0,0,21,8,8,33,50,76,35,29,12,6,257,0,9,23,38,43,27,14,4,0,158,5,29,51,54,40,44,20,13,3,259,0,10,28,39,27,15,0,0,3,122,0,0,8,6,4,5,0,0,3,26,7,7,9,16,11,9,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,15,5,9,38,31,30,46,69,16,259,35,72,174,257,241,178,118,105,34,1214,0,0,0,5,3,3,3,0,0,14,0,3,0,3,3,3,3,0,0,15,0,3,5,0,0,0,3,3,0,14,0,0,0,3,0,0,0,0,0,3,0,3,3,14,6,3,3,0,0,32
LGA12300,0,0,10,4,5,3,3,0,0,25,0,0,0,3,4,3,0,0,0,10,0,3,8,9,4,6,10,4,0,44,0,0,0,3,0,0,3,0,0,6,0,6,14,10,5,5,0,0,0,40,0,13,45,58,75,48,42,17,5,303,0,0,29,33,61,49,30,5,4,211,3,32,63,65,56,40,12,16,3,290,3,18,39,46,39,20,9,5,0,179,0,0,6,10,5,3,7,0,0,31,8,27,41,37,19,21,4,4,0,161,0,0,3,0,0,0,0,0,0,3,0,0,3,7,3,3,3,0,0,19,30,8,25,36,59,72,91,138,39,498,44,107,286,321,335,273,214,189,51,1820,0,6,3,13,0,8,0,3,0,33,0,0,3,3,3,3,3,0,0,15,0,3,8,11,7,4,5,0,3,41,0,0,3,3,3,0,3,0,0,12,0,3,10,12,3,3,0,0,3,34
LGA12350,3,0,0,4,3,5,0,0,0,15,3,3,0,3,0,3,3,0,0,15,0,0,4,3,6,9,4,0,0,26,0,0,5,0,0,0,3,0,0,8,3,3,18,16,4,6,3,0,0,53,0,9,34,59,97,75,38,21,5,338,5,9,36,53,96,53,28,13,4,297,8,36,89,118,84,63,20,13,3,434,3,12,33,41,40,17,7,3,3,159,0,9,8,11,10,7,3,4,3,55,4,16,33,16,16,14,5,3,0,107,0,0,0,0,0,0,3,0,0,3,0,0,3,3,4,4,3,0,0,17,33,9,41,61,44,71,75,105,35,474,62,106,304,388,404,327,195,162,53,2001,0,3,6,10,3,5,4,0,0,31,0,0,0,4,4,4,0,0,3,15,0,0,4,3,9,5,9,3,4,37,0,0,4,0,6,0,0,0,0,10,3,8,10,15,9,8,0,3,0,56
LGA12500,0,0,5,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,6,0,3,7,4,3,4,0,3,0,24,0,0,0,0,0,3,0,0,0,3,0,4,20,4,3,3,0,0,0,34,0,11,36,35,62,32,22,7,4,209,0,7,31,39,49,16,10,7,0,159,7,24,56,63,39,24,12,9,0,234,3,16,34,22,29,16,0,0,0,120,0,0,0,4,5,4,0,3,0,16,6,18,26,24,17,5,4,4,0,104,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,3,3,0,0,18,41,5,24,45,43,37,65,68,27,355,57,91,245,246,253,147,116,104,31,1290,0,0,0,6,3,0,0,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,3,3,4,3,0,3,3,19,0,0,3,3,0,3,0,3,0,12,0,0,9,10,12,0,0,0,0,31
LGA12600,0,3,23,19,18,6,3,0,0,72,3,11,20,13,6,3,0,0,0,56,3,5,18,29,17,13,12,5,0,102,0,4,0,6,0,5,0,0,0,15,4,19,46,46,21,9,3,0,0,148,4,74,229,256,308,174,98,32,15,1190,4,48,215,182,245,130,65,30,3,922,41,160,384,395,313,144,60,22,10,1529,15,83,166,175,133,55,19,13,0,659,0,14,41,35,26,18,6,0,0,140,27,93,137,128,69,42,13,11,3,523,3,3,0,0,3,0,0,0,0,9,0,3,13,12,9,3,3,0,0,43,211,128,204,247,237,216,202,236,75,1756,315,648,1496,1543,1405,818,484,349,106,7164,0,13,40,19,20,12,3,0,0,107,0,3,13,11,19,9,7,0,0,62,0,4,18,27,34,16,11,13,5,128,0,6,4,4,3,6,0,0,0,23,4,13,46,54,40,15,7,0,0,179
LGA12700,0,0,7,3,3,3,0,0,3,19,0,0,3,3,4,0,0,0,0,10,0,4,3,7,7,0,4,0,0,25,0,0,3,3,0,3,0,0,0,9,7,3,15,16,9,8,0,0,0,58,0,7,37,63,71,47,18,9,3,255,0,6,20,40,66,46,15,3,3,199,6,14,58,78,64,34,8,3,3,268,3,4,27,32,43,26,7,3,0,145,0,0,3,17,14,9,3,0,0,46,3,14,17,25,15,8,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,15,30,9,9,46,40,41,51,54,37,317,49,64,205,339,336,225,109,75,49,1451,0,0,6,9,5,5,5,4,0,34,0,0,0,3,5,5,0,0,0,13,0,3,4,4,3,8,0,3,0,25,0,0,3,3,3,3,0,0,0,12,4,11,13,13,15,3,4,0,0,63
LGA12750,0,5,20,13,19,19,8,9,0,93,0,8,10,13,15,10,4,0,0,60,0,0,14,24,21,21,30,31,4,145,3,4,9,11,3,4,4,0,0,38,0,5,30,30,27,13,6,3,0,114,3,12,83,190,317,205,162,72,26,1070,0,11,64,133,246,210,101,45,8,818,15,75,200,214,291,265,157,73,22,1312,9,33,102,158,171,153,63,19,3,711,3,10,26,40,38,33,15,9,5,179,18,48,94,113,87,67,35,18,4,484,0,0,0,0,5,0,3,0,0,8,0,3,6,14,14,13,4,4,0,58,115,45,107,160,160,162,296,337,112,1494,166,259,765,1113,1414,1175,888,620,184,6584,0,3,7,16,21,32,18,13,0,110,0,0,15,7,16,15,7,0,0,60,0,4,8,22,23,28,31,27,10,153,0,0,7,18,17,8,7,0,0,57,0,3,22,35,26,32,8,4,0,130
LGA12850,3,111,201,169,94,37,3,3,0,621,18,139,255,143,59,14,3,0,0,631,3,42,139,188,214,104,65,51,13,819,3,24,38,30,24,3,3,0,0,125,3,11,24,24,21,7,4,0,0,94,12,206,460,407,461,235,84,38,8,1911,11,130,412,362,445,285,81,34,8,1768,167,1106,2132,1369,972,397,94,48,6,6291,55,357,633,423,384,177,33,13,5,2080,18,182,253,100,74,34,16,4,5,686,116,317,487,415,258,134,41,16,0,1784,17,8,13,29,16,15,3,0,0,101,0,23,74,68,58,34,9,0,0,266,855,614,1270,1484,1317,950,907,780,319,8496,1281,3270,6391,5211,4397,2426,1346,987,364,25673,0,118,239,189,144,59,14,0,0,763,7,57,251,169,74,28,0,0,0,586,3,29,116,169,196,134,85,39,16,787,3,45,57,33,26,10,3,0,0,177,0,17,26,27,23,17,3,3,0,116
LGA12900,0,0,4,10,6,3,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,7,3,3,3,4,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,10,11,7,6,0,0,0,34,3,15,43,52,73,50,30,14,3,283,0,6,47,43,73,44,24,10,3,250,3,26,86,81,72,38,10,5,3,324,0,16,36,33,17,22,3,3,0,130,3,4,8,11,5,5,0,0,0,36,4,18,30,24,13,8,0,3,3,103,0,0,0,3,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,15,39,24,44,48,45,60,78,79,54,471,55,112,318,323,320,242,149,114,66,1699,0,0,0,5,8,5,3,0,0,21,0,3,3,0,4,3,0,0,0,13,3,0,0,3,3,0,3,3,3,18,0,0,0,0,3,0,0,0,0,3,0,4,10,7,3,7,3,0,0,34
LGA12950,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,0,3,6,10,0,3,0,0,0,22,0,3,23,26,44,32,17,7,5,157,0,3,24,22,30,23,13,0,3,118,0,11,22,32,24,15,7,6,0,117,0,6,16,16,7,7,5,0,0,57,0,3,3,5,3,3,3,0,0,20,3,7,4,10,4,3,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,5,10,30,33,26,22,38,13,193,22,41,114,161,145,112,70,54,21,740,0,0,5,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,9,8,4,0,0,0,24
LGA13010,0,0,3,0,5,4,0,0,3,15,0,0,0,9,7,0,0,0,0,16,0,0,3,3,0,7,3,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,14,11,5,6,0,0,0,36,0,4,39,61,85,58,31,14,8,300,0,6,31,47,47,26,21,6,0,184,3,26,68,86,54,34,17,7,0,295,0,10,29,30,25,24,9,0,0,127,0,3,8,8,5,3,6,5,0,38,3,13,15,12,15,7,0,0,0,65,0,0,0,0,0,4,0,0,0,4,0,0,0,5,3,3,3,0,0,14,28,8,18,27,34,43,68,77,13,316,34,70,228,299,285,219,158,112,27,1432,0,0,6,4,5,5,0,0,0,20,0,0,3,3,3,0,4,0,0,13,3,0,3,3,0,4,3,0,0,16,0,0,0,0,0,3,0,0,0,3,0,4,13,14,3,6,0,0,0,40
LGA13050,0,0,0,0,3,3,3,0,0,9,0,0,0,3,3,3,0,0,0,9,0,0,3,5,3,3,3,3,0,20,0,0,0,4,0,0,0,0,0,4,3,0,5,4,3,0,3,0,0,18,0,4,17,21,53,49,25,8,3,180,0,3,12,21,25,20,14,4,0,99,3,8,31,39,27,30,9,9,0,156,3,4,7,19,12,6,4,0,0,55,0,0,3,4,0,6,3,0,0,16,3,3,10,12,8,10,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,7,0,11,16,25,29,33,31,11,163,19,22,99,148,165,159,100,61,14,787,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,3,3,4,0,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,4,4,0,25
LGA13100,0,25,117,141,112,59,22,19,5,500,0,29,69,118,77,31,13,3,0,340,5,19,79,138,117,85,101,94,29,667,3,8,45,64,30,11,7,6,0,174,10,25,82,85,57,18,5,4,0,286,27,224,835,1193,1320,653,407,243,72,4974,7,125,590,781,1100,609,330,178,46,3766,143,600,1512,1726,1450,993,535,357,90,7406,48,290,700,701,688,415,145,92,16,3095,15,121,291,255,178,102,64,45,13,1084,85,281,503,494,310,243,87,68,16,2087,0,0,4,8,8,5,4,5,5,39,5,17,55,80,52,49,25,18,6,307,645,337,636,942,913,900,1110,1714,855,8052,993,2101,5518,6726,6412,4173,2855,2846,1153,32777,3,24,114,187,149,91,50,24,7,649,3,19,53,107,101,65,20,5,0,373,3,20,55,124,143,90,92,80,39,646,0,14,47,59,57,29,12,4,0,222,9,34,100,82,79,42,14,4,0,364
LGA13310,0,15,16,17,11,12,3,3,0,77,3,8,21,15,9,5,0,0,0,61,0,3,6,15,11,14,14,3,4,70,0,3,4,3,6,4,0,0,0,20,0,10,28,18,15,7,3,0,0,81,7,36,126,161,259,137,68,38,9,841,0,9,69,104,169,94,50,27,7,529,21,134,227,252,173,114,49,35,9,1014,12,80,182,139,97,72,26,6,0,614,3,11,27,25,21,13,13,5,0,118,18,75,79,69,36,32,10,3,0,322,3,0,0,0,0,0,0,0,0,3,0,4,3,3,10,10,0,0,0,30,87,48,102,142,139,168,187,177,68,1118,154,436,890,963,956,682,423,297,97,4898,0,4,12,18,13,9,6,3,0,65,3,3,11,14,19,7,0,0,0,57,0,4,8,13,18,20,15,6,3,87,0,6,7,10,6,0,0,0,0,29,6,14,23,32,20,8,3,0,0,106
LGA13320,0,3,12,16,18,13,8,3,0,73,0,6,12,23,28,13,0,0,0,82,0,0,7,23,24,28,28,34,6,150,0,0,4,11,7,3,3,0,0,28,0,4,20,27,15,5,3,3,0,77,6,16,92,168,248,183,128,56,11,908,0,4,78,95,177,158,110,41,9,672,26,79,158,264,270,245,150,87,11,1290,12,40,104,108,103,84,47,15,5,518,0,9,27,38,27,29,26,7,5,168,13,38,103,89,73,54,35,24,7,436,3,0,0,0,0,3,4,0,0,10,3,0,5,7,6,8,0,5,0,34,109,39,78,123,153,182,318,391,216,1609,172,238,700,992,1149,1008,860,666,270,6055,0,3,13,25,25,18,13,4,0,101,4,0,6,21,24,22,6,3,0,86,0,0,3,16,22,19,34,25,10,129,0,0,6,13,4,13,0,0,0,36,3,3,19,32,20,13,5,0,0,95
LGA13340,0,0,10,3,3,3,0,0,0,19,0,4,3,3,8,0,0,0,0,18,0,0,5,7,8,7,0,3,0,30,0,0,0,0,3,0,0,3,0,6,9,7,33,17,13,3,0,3,0,85,5,11,43,90,102,59,25,15,4,354,0,10,26,41,57,52,24,3,0,213,0,28,65,90,80,36,13,3,0,315,0,13,35,52,38,45,8,0,0,191,0,4,8,9,12,4,4,0,0,41,3,16,15,30,17,7,5,3,3,99,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,3,0,14,35,9,17,38,34,39,42,62,36,312,52,102,263,385,375,255,124,98,43,1697,0,0,4,7,6,3,5,0,0,25,0,0,4,3,3,8,0,0,0,18,3,3,3,12,6,3,3,3,3,39,0,0,0,5,0,0,0,0,0,5,0,5,27,31,18,3,0,0,3,87
LGA13380,0,0,14,25,29,20,6,3,0,97,0,5,9,20,20,14,0,0,0,68,0,3,17,26,32,23,25,8,0,134,0,3,6,8,6,7,0,0,3,33,3,7,26,46,34,15,4,0,3,138,7,46,167,298,429,260,131,54,7,1399,0,24,106,150,312,201,89,45,9,936,47,123,278,343,357,278,120,51,10,1607,16,74,152,177,162,102,29,15,3,730,3,13,32,41,38,29,16,9,0,181,24,62,113,106,83,67,19,16,3,493,3,0,0,3,3,0,3,3,3,18,0,0,7,16,8,6,5,4,0,46,159,68,122,201,201,219,325,416,227,1938,262,428,1049,1460,1714,1241,772,624,268,7818,0,4,13,19,23,29,13,6,3,110,0,4,3,11,17,16,5,0,0,56,0,3,11,22,32,36,22,19,5,150,0,0,0,9,4,10,4,0,0,27,10,10,32,40,57,34,6,0,0,189
LGA13450,0,13,23,21,12,5,0,0,0,74,3,3,9,3,10,3,4,0,0,35,0,3,12,25,7,7,9,4,3,70,0,0,4,8,0,4,0,0,0,16,0,11,24,15,7,3,0,0,0,60,3,27,96,127,133,52,37,22,3,500,4,27,95,112,108,62,16,9,3,436,19,125,242,211,150,78,11,14,3,853,11,42,82,82,62,25,7,3,0,314,0,8,21,19,7,3,3,4,0,65,17,46,87,57,33,16,4,0,3,263,0,3,0,3,3,0,0,0,0,9,0,3,10,13,10,0,0,0,0,36,138,63,124,150,149,143,127,144,77,1115,195,374,829,846,691,401,218,200,92,3846,0,7,25,15,23,7,3,0,0,80,0,3,19,12,8,6,0,0,0,48,0,4,17,17,17,7,0,7,0,69,0,3,3,4,7,0,0,0,0,17,0,7,21,24,10,3,3,0,0,68
LGA13500,0,0,0,3,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,0,17,0,4,16,23,31,21,8,0,0,103,0,4,11,16,31,11,4,3,0,80,3,11,26,22,22,18,3,3,0,108,3,3,18,8,10,3,3,3,0,51,3,0,0,3,0,3,0,0,0,9,3,4,3,8,7,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,4,22,25,13,17,27,36,10,166,24,33,106,119,120,79,45,45,10,581,0,0,0,3,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,4,3,11,3,3,0,0,0,24
LGA13550,0,0,9,6,5,0,0,0,0,20,0,3,3,7,9,0,0,0,0,22,0,0,9,8,3,7,3,4,0,34,0,0,4,0,0,0,0,0,0,4,0,7,15,13,9,7,0,0,0,51,0,14,42,87,100,56,29,18,0,346,0,10,38,53,68,49,19,6,13,256,10,41,86,82,72,45,17,11,3,367,5,24,26,39,35,22,6,4,0,161,0,3,12,6,6,3,3,0,0,33,4,19,23,28,23,9,3,3,0,112,0,0,3,0,0,0,3,0,0,6,0,0,9,4,0,0,0,0,3,16,43,20,37,53,68,66,84,75,13,459,62,141,316,386,398,264,167,121,32,1887,0,0,11,6,5,8,3,0,0,33,0,3,6,0,5,6,0,0,0,20,0,4,5,6,11,0,6,5,0,37,0,0,0,3,0,0,0,3,0,6,0,3,22,11,15,5,0,0,0,56
LGA13650,0,0,3,4,3,3,0,3,0,16,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,10,3,3,0,0,0,29,3,7,9,21,30,19,9,7,0,105,0,4,8,19,13,18,6,3,0,71,0,15,26,27,21,16,4,5,0,114,3,3,7,13,16,12,4,0,0,58,0,0,4,4,4,3,0,0,0,15,0,3,5,9,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,6,17,25,25,24,29,18,8,161,15,45,89,132,115,106,52,40,8,602,0,0,3,3,3,3,3,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,4,13,10,6,4,4,0,0,41
LGA13660,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,0,3,0,3,9,0,0,0,0,3,0,0,0,0,3,0,0,11,10,7,3,3,0,0,34,0,5,17,46,32,42,16,9,6,173,0,8,28,27,33,28,9,3,3,139,9,9,32,33,24,18,3,3,3,134,4,4,21,14,19,7,3,0,0,72,0,3,0,7,3,3,4,0,0,20,4,5,16,14,6,8,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,17,6,20,14,10,30,38,36,16,187,34,43,145,171,143,145,79,54,31,845,0,0,0,0,5,0,0,0,0,5,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,0,4,13,12,9,0,3,0,0,41
LGA13700,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,8,9,3,0,0,0,28,0,8,9,19,30,11,5,3,0,85,0,0,17,14,18,20,8,9,0,86,3,12,22,26,25,10,4,0,3,105,0,0,13,18,7,14,3,0,0,55,0,0,3,4,0,0,0,0,0,7,3,0,11,10,9,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,10,16,15,13,33,32,11,152,18,33,90,121,113,78,60,44,14,571,0,0,3,0,3,3,3,0,0,12,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,5,9,11,3,4,0,0,0,32
