region_id,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_Lat_Da_Saint_0_14,C06_C_Lat_Da_Saint_15_24,C06_C_Lat_Da_Saint_25_34,C06_C_Lat_Da_Saint_35_44,C06_C_Lat_Da_Saint_45_54,C06_C_Lat_Da_Saint_55_64,C06_C_Lat_Da_Saint_65_74,C06_C_Lat_Da_Saint_75_84,C06_C_Lat_Da_Saint_85ov,C06_C_Lat_Da_Saint_Tot,C06_C_Luthe_0_14,C06_C_Luthe_15_24,C06_C_Luthe_25_34,C06_C_Luthe_35_44,C06_C_Luthe_45_54,C06_C_Luthe_55_64,C06_C_Luthe_65_74,C06_C_Luthe_75_84,C06_C_Luthe_85ov,C06_C_Luthe_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_To,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Sev_day_Adv_0_14,C06_C_Sev_day_Adv_15_24,C06_C_Sev_day_Adv_25_34,C06_C_Sev_day_Adv_35_44,C06_C_Sev_day_Adv_45_54,C06_C_Sev_day_Adv_55_64,C06_C_Sev_day_Adv_65_74,C06_C_Sev_day_Adv_75_84,C06_C_Sev_day_Adv_85oe,C06_C_Sev_day_Adv_Tot,C06_C_Unit_Chur_0_14,C06_C_Unit_Chur_15_24,C06_C_Unit_Chur_25_34,C06_C_Unit_Chur_35_44,C06_C_Unit_Chur_45_54,C06_C_Unit_Chur_55_64,C06_C_Unit_Chur_65_74,C06_C_Unit_Chur_75_84,C06_C_Unit_Chur_85ov,C06_C_Unit_Chur_Tot,C06_C_Christi_nfd_0_14,C06_C_Christi_nfd_15_24,C06_C_Christi_nfd_25_34,C06_C_Christi_nfd_35_44,C06_C_Christi_nfd_45_54,C06_C_Christi_nfd_55_64,C06_C_Christi_nfd_65_74,C06_C_Christi_nfd_75_84,C06_C_Christi_nfd_85ov,C06_C_Christi_nfd_Tot,C06_C_Oth_Chris_0_14,C06_C_Oth_Chris_15_24,C06_C_Oth_Chris_25_34,C06_C_Oth_Chris_35_44,C06_C_Oth_Chris_45_54,C06_C_Oth_Chris_55_64,C06_C_Oth_Chris_65_74,C06_C_Oth_Chris_75_84,C06_C_Oth_Chris_85ov,C06_C_Oth_Chris_Tot,C06_Christia_Tot_0_14,C06_Christia_Tot_15_24,C06_Christia_Tot_25_34,C06_Christia_Tot_35_44,C06_Christia_Tot_45_54,C06_Christia_Tot_55_64,C06_Christia_Tot_65_74,C06_Christia_Tot_75_84,C06_Christia_Tot_85ov,C06_Christ_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_AusAborTrad_0_14,C06_OR_AusAborTrad15_24,C06_OR_AusAborTrad25_34,C06_OR_AusAborTrad35_44,C06_OR_AusAborTrad45_54,C06_OR_AusAborTrad55_64,C06_OR_AusAborTrad65_74,C06_OR_AusAborTrad75_84,C06_OR_AusAborTrad85oe,C06_OR_AusAborTrade_Tot,C06_OR_Ot_Re_Gr_0_14,C06_OR_Ot_Re_Gr_15_24,C06_OR_Ot_Re_Gr_25_34,C06_OR_Ot_Re_Gr_35_44,C06_OR_Ot_Re_Gr_45_54,C06_OR_Ot_Re_Gr_55_64,C06_OR_Ot_Re_Gr_65_74,C06_OR_Ot_Re_Gr_75_84,C06_OR_Ot_Re_Gr_85ov,C06_OR_Ot_Re_Gr_Tot,C06_OthRel_T_0_14,C06_OthRel_T_15_24,C06_OthRel_T_25_34,C06_OthRel_T_35_44,C06_OthRel_T_45_54,C06_OthRel_T_55_64,C06_OthRel_T_65_74,C06_OthRel_T_75_84,C06_OthRel_T_85ov,C06_OthRel_T_T,C06_NoRel_0_14,C06_NoRel_15_24,C06_NoRel_25_34,C06_NoRel_35_44,C06_NoRel_45_54,C06_NoRel_55_64,C06_NoRel_65_74,C06_NoRel_75_84,C06_NoRel_85ov,C06_NoRel_Tot
LGA11860,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,16,24,6,23,13,22,22,20,5,0,135,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,67,35,25,41,51,36,19,10,4,288,3,3,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,286,114,133,196,203,156,102,37,11,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,21,38,38,32,17,7,0,0,237
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,5,4,0,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,11,3,0,6,3,0,0,0,0,23,14,6,17,31,22,33,16,16,9,164,0,0,0,0,0,3,3,3,0,9,0,0,0,3,0,3,0,0,0,6,86,35,34,66,73,54,79,44,29,500,8,3,7,5,11,8,3,3,0,48,0,0,0,0,0,0,0,0,0,0,742,300,269,461,460,422,333,206,76,3269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,7,144,46,49,55,45,28,7,13,0,387
LGA12050,10,3,4,9,7,9,5,5,3,55,4,3,3,3,8,3,3,0,0,27,20,10,3,15,19,23,24,20,3,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,11,22,5,4,9,4,4,3,0,62,29,16,12,28,50,53,33,21,8,250,3,0,4,7,3,3,0,0,3,23,7,4,0,0,0,0,0,0,0,11,61,39,23,50,82,54,33,16,11,369,19,13,6,6,25,10,8,0,3,90,0,0,0,0,3,3,0,0,3,9,1371,703,625,946,1089,958,642,454,159,6947,6,3,3,7,0,0,0,0,0,19,8,4,0,3,0,3,0,0,0,18,3,0,0,0,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,8,7,6,3,5,4,0,0,0,33,8,7,6,3,5,4,0,0,0,33,389,223,166,212,223,131,78,38,8,1468
LGA12150,0,0,3,3,3,11,5,0,0,25,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,7,24,21,15,37,49,43,29,24,11,253,3,3,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,12,23,24,23,37,32,20,11,7,189,3,0,3,3,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,803,385,366,500,538,451,316,212,59,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,35,46,35,28,18,10,6,3,299
LGA12200,7,7,8,5,5,3,3,3,0,41,6,0,5,0,0,3,0,0,0,14,0,0,3,0,3,0,8,6,0,20,0,0,0,0,0,0,0,0,0,0,5,3,0,3,7,0,0,3,0,21,10,0,3,3,10,3,4,0,0,33,19,5,13,31,40,47,50,28,14,247,4,6,3,4,6,9,4,5,0,41,0,0,0,3,0,0,7,4,0,14,93,38,34,85,65,96,81,62,24,578,16,10,4,8,11,4,3,6,0,62,0,0,0,0,0,0,0,0,0,0,1179,588,511,789,858,844,680,482,140,6071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,9,0,3,0,3,0,0,3,0,0,9,171,101,63,69,91,55,30,5,0,585
LGA12300,9,3,3,3,0,3,3,0,0,24,0,0,0,4,6,0,0,0,0,10,16,16,6,10,23,20,15,8,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7,4,6,4,0,0,0,45,130,53,59,104,133,166,178,132,45,1000,0,0,0,0,4,3,8,0,0,15,0,0,3,0,3,0,3,0,3,12,110,63,52,94,111,129,86,91,21,757,12,5,4,6,12,12,10,5,0,66,0,0,0,0,0,0,4,0,0,4,1462,786,717,1010,1222,1262,1064,762,188,8473,0,0,3,0,0,3,0,0,0,6,0,3,0,0,0,0,3,0,0,6,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,0,17,0,5,3,3,3,3,0,0,0,17,431,159,213,226,178,162,107,60,9,1545
LGA12350,28,15,9,15,16,12,3,6,0,104,8,3,4,0,0,0,4,0,0,19,6,3,3,3,9,11,8,3,3,49,4,0,0,0,0,0,0,0,0,4,3,3,3,0,0,5,3,0,0,17,15,13,6,14,14,8,5,0,0,75,70,40,57,94,86,123,105,93,24,692,11,5,11,6,10,9,11,0,4,67,4,3,0,0,0,0,6,0,4,17,98,60,64,73,107,109,60,56,28,655,54,28,16,22,30,20,7,4,0,181,4,0,0,0,0,5,0,0,0,9,2115,1037,959,1296,1411,1416,1101,733,230,10298,0,3,0,4,0,0,0,0,0,7,4,0,5,0,0,6,0,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,3,0,0,19,0,0,9,3,0,4,3,0,0,19,342,164,137,136,146,106,42,22,3,1098
LGA12500,0,0,0,3,5,3,3,3,0,17,0,0,0,0,0,0,0,0,0,0,4,3,7,4,7,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,10,9,0,0,3,0,0,0,0,0,12,20,26,30,44,90,59,47,52,14,382,19,8,4,3,11,3,4,3,0,55,0,0,0,0,0,0,0,4,0,4,135,92,63,103,178,106,110,107,31,925,22,7,0,9,11,4,0,4,0,57,0,0,0,0,0,0,0,0,0,0,980,536,518,721,876,671,576,464,128,5470,3,4,0,0,6,0,0,0,0,13,3,3,3,4,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,350,189,176,145,113,66,35,32,5,1111
LGA12600,24,13,15,13,16,9,3,14,3,110,17,7,8,7,4,6,5,0,0,54,49,32,28,26,33,22,25,6,0,221,5,0,3,8,0,0,0,0,0,16,7,7,11,0,5,4,0,0,0,34,126,99,50,54,94,42,15,7,5,492,260,187,178,267,325,266,186,145,42,1856,46,22,29,24,28,17,9,6,3,184,28,16,16,16,9,16,16,13,3,133,531,325,306,366,426,371,268,200,82,2875,158,93,80,82,68,43,22,12,3,561,0,0,0,0,3,3,3,0,3,12,6865,3932,3472,4235,4185,3313,2301,1516,470,30289,19,11,15,28,17,5,0,0,3,98,53,10,13,24,11,6,4,0,0,121,0,3,3,0,0,0,3,0,0,9,6,3,3,4,0,0,0,0,0,16,4,15,13,14,15,7,6,3,0,77,10,18,16,18,15,7,6,3,0,93,1037,536,536,419,343,217,92,71,15,3266
LGA12700,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,4,3,0,24,0,0,0,0,0,0,0,0,0,0,10,4,0,6,5,0,10,0,0,35,9,3,0,9,3,7,0,0,0,31,71,37,37,79,82,83,59,39,20,507,3,3,3,3,3,4,0,0,0,19,0,0,0,0,0,4,4,0,0,8,110,62,47,90,117,120,59,36,20,661,21,14,3,22,20,6,0,3,0,89,0,0,0,0,0,0,0,0,0,0,1197,601,518,871,915,820,561,325,125,5933,0,0,0,0,4,0,0,0,0,4,3,3,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,5,0,0,22,0,5,7,0,0,5,5,0,0,22,296,136,110,173,176,130,59,15,7,1102
LGA12750,35,23,23,37,35,38,25,17,3,236,9,0,5,6,4,7,0,0,0,31,15,10,14,36,40,57,72,52,5,301,0,3,0,0,0,0,3,0,0,6,0,0,4,3,3,11,3,6,0,30,62,34,28,32,51,32,27,10,0,276,81,53,56,146,243,294,292,216,97,1478,26,9,12,12,12,25,10,9,0,115,33,3,15,4,16,8,9,4,0,92,257,125,88,195,243,328,273,254,74,1837,108,53,34,59,84,71,32,17,9,467,3,0,0,3,0,7,10,8,4,35,3560,1922,1650,2772,3600,4104,3377,2356,715,24056,3,4,4,9,12,7,0,0,0,39,8,3,0,13,4,4,4,0,0,36,4,0,4,7,6,9,4,0,0,34,12,3,6,4,0,0,0,0,0,25,13,7,17,17,29,23,10,0,0,116,25,10,23,21,29,23,10,0,0,141,1696,808,662,832,965,781,470,274,44,6532
LGA12850,162,125,87,105,98,98,48,34,6,763,264,140,102,96,81,31,23,11,3,751,33,28,27,38,67,94,105,81,22,495,212,166,116,142,143,96,93,44,3,1015,136,99,67,79,81,40,30,29,8,569,378,232,187,184,181,110,41,11,6,1330,99,133,103,154,221,215,209,135,35,1304,23,24,16,19,26,29,19,16,3,175,127,89,65,82,74,64,43,21,13,578,363,304,167,220,287,195,135,99,33,1803,506,397,318,287,268,191,86,47,13,2113,34,32,9,23,29,16,10,11,5,169,20437,15759,12890,14256,14892,12167,8411,4999,1242,105053,227,184,189,187,218,106,39,11,5,1166,2653,1477,1277,1059,791,423,138,46,5,7869,3,0,0,5,0,3,3,3,3,20,3,0,0,0,0,0,0,0,0,3,207,191,138,150,143,86,50,10,8,983,210,191,138,150,143,86,50,10,8,986,2915,2081,1793,1589,1603,790,406,252,69,11498
LGA12900,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,3,15,13,3,15,7,12,5,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,3,4,3,0,0,17,41,25,37,72,87,94,58,41,13,468,12,14,7,10,10,7,3,3,3,69,0,0,0,0,3,5,0,0,0,8,119,71,56,93,83,80,75,80,16,673,41,11,12,17,12,6,8,3,0,110,0,0,0,0,0,7,0,0,0,7,1618,875,783,1040,1032,1041,788,472,157,7806,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,12,5,3,0,4,0,0,0,0,0,12,249,89,108,71,75,81,23,10,3,709
LGA12950,15,0,3,3,3,3,3,3,0,33,4,0,0,0,0,0,0,0,0,4,5,5,8,7,18,15,12,7,5,82,0,0,0,0,0,0,0,0,0,0,18,3,5,3,5,3,3,3,0,43,50,19,14,20,24,16,14,4,0,161,69,40,51,78,89,73,65,64,14,543,0,0,0,3,3,3,3,0,0,12,0,3,0,3,0,0,0,4,0,10,43,43,28,45,60,50,37,30,13,349,9,3,3,8,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,780,368,315,477,543,485,397,267,86,3718,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,121,55,72,44,66,43,11,5,3,420
LGA13010,3,3,0,8,6,3,7,3,3,36,0,0,0,0,3,0,0,0,0,3,0,8,4,6,4,8,5,7,0,42,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,6,0,18,25,10,9,10,12,11,12,0,0,89,42,32,32,72,63,89,63,26,19,438,19,6,6,7,13,6,0,3,3,63,0,3,4,0,3,4,3,3,0,20,81,57,39,75,104,124,96,73,35,684,34,11,10,15,27,15,8,9,3,132,0,0,0,0,0,0,0,0,3,3,1323,626,602,863,956,1038,776,488,201,6873,0,0,0,3,0,3,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,3,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,12,7,0,7,8,4,4,0,0,42,12,7,0,7,8,4,4,0,0,42,275,123,103,107,128,94,66,17,5,918
LGA13050,4,5,0,7,0,4,0,0,0,20,0,0,0,0,0,4,0,0,0,4,3,0,0,3,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,3,3,3,3,3,0,18,23,16,19,51,49,81,81,53,12,385,4,0,0,0,0,5,0,0,0,9,0,0,6,4,0,0,0,0,0,10,53,15,12,39,59,57,60,43,4,342,22,9,5,14,18,9,7,4,0,88,0,0,0,0,0,0,0,0,0,0,573,283,257,469,544,644,482,305,80,3637,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,11,4,0,0,4,0,3,0,0,0,11,170,85,43,75,88,72,35,12,3,583
LGA13100,106,79,88,86,81,85,32,26,13,596,97,60,50,38,54,46,19,19,0,383,87,62,56,101,106,121,122,112,15,782,3,3,3,3,9,4,3,0,0,28,239,111,105,137,107,89,62,32,6,888,455,321,230,272,320,166,63,23,4,1854,399,342,342,685,879,856,762,760,300,5325,81,63,30,63,78,78,57,57,28,535,190,113,107,121,126,62,41,35,11,806,1315,961,579,955,1113,1130,792,895,331,8071,750,471,330,403,400,180,106,87,34,2761,39,34,37,36,37,28,17,13,10,251,20341,12964,10624,15230,16013,13453,10199,9105,3180,111109,68,34,56,63,50,28,15,5,0,319,100,75,62,72,48,33,14,3,3,410,39,13,18,31,31,39,35,12,13,231,6,5,0,0,0,3,0,0,0,14,70,84,98,94,105,44,13,10,5,523,76,89,98,94,105,47,13,10,5,537,6314,3472,3359,3441,3241,2042,1061,841,225,23996
LGA13310,11,5,0,13,5,9,13,7,3,66,0,4,5,0,0,5,0,0,0,14,12,10,8,19,16,18,14,10,0,107,6,4,3,4,3,0,0,0,0,20,0,0,3,3,5,7,3,0,0,21,28,28,26,20,15,16,7,0,0,140,54,49,59,98,150,159,95,77,23,764,11,17,4,10,13,12,10,9,0,86,5,4,3,4,9,9,4,10,0,48,255,163,146,201,228,218,180,106,43,1540,76,50,30,35,55,29,10,3,0,288,0,0,0,0,5,3,3,0,0,11,3881,2775,2410,2922,2930,2576,1868,1230,369,20961,3,4,3,5,0,3,3,0,0,21,24,12,15,13,3,4,0,0,0,71,3,0,4,3,4,0,3,0,5,22,0,0,0,0,3,0,0,0,0,3,9,14,12,13,5,9,3,0,0,65,9,14,12,13,8,9,3,0,0,68,715,474,430,342,334,284,99,47,14,2739
LGA13320,51,25,30,27,33,16,16,13,6,217,0,12,0,5,9,9,17,12,4,68,13,3,5,15,20,22,27,23,4,132,0,3,0,3,3,0,0,0,0,9,0,10,3,0,5,9,5,9,0,41,35,24,15,20,31,27,25,11,0,188,78,49,49,123,204,305,259,241,65,1373,17,13,3,19,15,30,35,28,0,160,8,6,5,5,10,10,3,4,0,51,250,182,123,211,291,379,388,300,99,2223,85,48,38,43,64,41,34,6,3,362,10,3,0,0,3,10,5,0,0,31,3566,1983,1613,2671,3254,4122,4117,2787,762,24875,5,0,6,0,8,0,4,0,0,23,13,3,0,9,5,4,3,0,0,37,0,0,3,3,0,3,0,0,3,12,12,5,0,0,0,3,0,0,0,20,6,0,12,19,14,11,9,3,0,74,18,5,12,19,14,14,9,3,0,94,1180,568,425,562,619,511,394,240,52,4551
LGA13340,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,4,0,0,0,8,262,128,96,146,146,162,122,87,28,1177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,12,56,35,15,31,25,20,3,3,0,188,60,23,33,78,112,119,74,70,25,594,4,4,0,3,3,3,3,0,0,20,3,4,6,4,8,7,3,4,0,39,156,103,46,118,139,131,73,57,29,852,49,28,14,23,20,17,4,3,0,158,0,3,0,0,6,3,0,0,0,12,1583,811,606,1037,1144,1091,644,462,155,7533,0,0,0,0,0,0,3,0,0,3,0,0,4,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,13,0,5,0,4,0,4,0,0,0,13,315,167,116,171,162,115,49,24,4,1123
LGA13380,79,38,41,37,58,33,22,15,3,326,21,11,14,17,17,29,19,13,5,146,11,9,4,14,11,33,36,14,4,136,3,0,3,3,0,3,0,0,0,12,24,10,7,17,14,15,11,16,0,114,118,67,44,79,74,57,27,13,5,484,180,115,110,248,395,393,331,252,78,2102,100,56,34,41,77,59,61,45,13,486,45,21,15,34,42,23,36,32,9,257,530,323,203,381,455,530,467,363,95,3347,210,100,74,108,129,77,54,32,8,792,0,3,3,7,9,11,0,3,0,36,5925,3334,2596,4155,4946,5043,3928,2559,735,33221,7,3,6,4,7,4,3,0,0,34,3,6,3,4,15,5,4,0,0,40,5,4,0,5,4,7,0,0,0,25,3,0,3,0,3,0,0,0,0,9,12,10,17,15,23,9,0,0,0,86,15,10,20,15,26,9,0,0,0,95,2013,912,721,800,881,687,340,196,44,6594
LGA13450,24,11,16,17,21,19,13,4,0,125,20,13,11,5,12,3,4,0,0,68,32,20,16,29,20,10,6,4,3,140,0,0,0,0,3,3,0,0,0,6,19,18,5,9,9,10,3,0,0,73,80,37,24,45,32,25,7,8,4,262,99,65,80,111,147,145,113,83,30,873,11,5,6,6,13,3,3,0,3,50,59,27,13,23,22,5,3,0,0,152,363,221,228,259,239,168,117,97,30,1722,63,29,38,28,35,20,4,0,0,217,6,8,3,8,0,0,0,0,0,25,4203,2344,2265,2779,2512,1898,1477,1049,289,18816,30,3,26,33,17,14,4,0,0,127,149,93,52,79,40,19,7,0,0,439,3,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,141,77,86,87,71,33,14,0,0,509,141,77,86,87,71,33,14,0,0,509,466,269,328,223,207,115,42,39,14,1703
LGA13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,5,0,5,3,10,14,10,29,27,9,4,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,21,9,6,15,21,8,10,10,4,104,11,0,8,5,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,721,334,325,434,465,410,313,184,79,3265,0,0,0,0,4,0,0,0,0,4,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,4,3,0,0,0,7,0,0,3,0,4,6,0,0,0,13,81,22,27,33,29,34,12,3,0,241
LGA13550,13,0,7,4,6,4,0,4,3,41,0,0,0,0,0,0,0,0,0,0,17,7,9,17,12,7,5,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,12,7,16,12,5,3,0,82,72,40,46,89,137,124,91,80,17,696,16,3,11,7,5,11,6,3,3,65,7,4,7,4,3,4,5,3,3,40,100,60,57,92,93,92,92,52,19,657,32,5,25,11,17,15,12,4,0,121,3,0,0,0,3,3,0,3,0,12,1922,1026,879,1270,1411,1224,959,605,170,9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,9,0,0,0,0,24,5,0,5,5,9,0,0,0,0,24,407,163,139,129,126,67,42,18,3,1094
LGA13650,0,0,0,5,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,21,13,8,4,9,4,4,3,0,66,35,13,22,57,46,74,45,26,14,332,23,7,9,10,11,8,4,3,0,75,6,10,0,6,5,5,0,3,3,38,33,22,17,27,33,24,11,11,3,181,8,9,3,3,8,10,5,0,0,46,0,0,0,0,4,0,0,0,0,4,697,348,328,467,477,480,298,195,65,3355,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,4,0,0,0,0,3,0,0,7,156,49,48,47,46,42,18,8,0,414
LGA13660,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,10,12,3,3,3,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,8,48,22,25,64,62,77,66,44,10,418,9,9,4,8,3,10,4,5,0,52,0,0,0,4,4,0,3,3,3,17,56,32,29,33,35,33,26,18,5,267,23,5,12,11,6,14,4,3,0,78,0,0,0,0,0,0,0,3,0,3,863,371,431,641,598,662,526,294,101,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,142,61,39,59,64,56,22,18,0,461
