SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
11101,3,0,0,3,4,5,34,97,427,452,432,182,212,209,136,2201,0,0,0,8,8,27,52,64,160,103,63,51,34,36,65,660,0,0,0,0,4,5,7,10,26,20,23,9,11,14,25,156,0,0,0,0,0,0,0,3,11,11,22,20,20,13,18,116,8,10,17,4,35,45,105,110,319,210,114,50,61,18,136,1256,0,0,0,0,0,0,3,8,4,5,0,0,3,0,727,751,19,19,34,20,53,92,239,377,1584,1982,2282,1941,2171,1698,1729,14231,0,0,3,3,3,29,83,144,429,338,233,73,71,24,158,1614,0,10,21,30,74,182,204,199,319,131,70,31,15,3,114,1400,0,4,0,3,7,19,9,12,26,12,13,4,4,0,19,125,7,6,19,22,45,63,30,20,30,10,0,0,0,0,31,295,45,18,58,115,216,316,338,291,449,159,86,23,12,16,241,2377,0,0,0,0,0,0,9,6
11102,0,0,0,0,0,8,26,86,368,347,272,94,98,67,97,1468,0,3,7,0,4,20,32,59,103,77,46,27,17,10,47,448,0,0,0,0,3,0,3,4,23,17,9,3,8,0,15,92,0,0,0,0,0,0,0,0,8,12,13,9,11,3,17,73,20,12,3,3,24,32,71,83,215,112,66,29,22,11,97,800,0,0,0,0,0,0,0,0,3,6,0,0,0,3,444,466,24,17,12,9,39,69,148,294,1231,1474,1396,1073,1009,623,1125,8559,0,0,0,3,0,17,45,93,269,159,82,53,17,12,117,870,3,5,17,19,54,117,118,142,172,63,28,11,7,3,72,837,0,0,3,3,4,14,9,9,14,12,5,3,3,3,24,118,4,5,16,28,34,42,25,22,17,7,3,0,3,0,13,220,29,14,61,66,173,200,210,179,264,95,38,9,13,18,154,1523,0,0,3,0,0,0,0,0
11103,3,0,3,0,5,18,41,131,526,625,510,179,287,227,156,2695,0,3,14,0,23,38,68,100,198,110,98,42,27,37,75,826,0,0,0,0,3,3,7,14,49,28,18,11,18,9,24,184,0,0,0,0,0,0,0,0,13,17,17,15,27,10,25,130,40,15,28,7,67,62,114,140,361,172,126,57,52,34,145,1419,0,0,0,0,0,5,3,0,7,8,0,0,3,0,996,1022,51,19,44,11,108,133,269,497,1902,2308,2569,2181,2555,2197,2086,16936,3,0,4,11,8,39,102,157,572,484,286,127,102,45,221,2167,0,4,35,60,83,224,248,234,388,159,77,29,22,3,143,1698,3,0,0,0,6,9,22,19,33,23,11,4,6,3,32,179,24,9,44,58,60,89,36,28,31,14,0,0,3,0,40,438,79,27,120,134,267,375,426,406,549,230,97,30,19,20,290,3073,0,0,0,0,0,3,3,3
11201,0,4,3,4,9,10,33,68,268,187,138,41,65,63,72,963,0,3,3,3,14,23,52,80,141,91,37,21,16,21,58,560,0,0,3,0,0,5,4,3,30,20,12,5,10,0,11,104,0,0,0,0,3,0,4,3,13,13,13,8,4,11,15,90,13,0,15,8,31,31,41,58,159,92,48,18,14,17,75,613,0,0,0,0,0,0,0,3,9,9,6,0,0,0,476,506,19,15,22,10,69,101,191,316,1248,1206,1113,698,692,561,1103,7375,0,0,5,3,12,21,53,92,240,150,86,38,25,11,110,851,0,4,26,38,98,193,186,144,236,66,30,4,8,3,140,1177,0,0,4,5,7,14,12,8,14,12,0,0,0,0,15,95,3,3,17,22,31,48,21,18,19,3,0,0,0,0,16,206,22,12,51,67,112,178,197,163,248,57,33,11,8,9,156,1334,0,0,0,0,0,0,0,0
11202,0,0,4,0,4,14,46,81,328,215,119,45,38,16,67,980,3,3,0,4,13,28,53,59,163,64,35,5,3,0,37,472,0,0,0,0,5,0,3,9,15,13,4,0,0,3,13,76,0,0,0,0,0,0,0,0,14,11,3,6,3,4,11,51,12,3,11,7,41,31,79,76,203,86,45,13,17,7,85,721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,302,314,30,10,23,10,63,93,227,317,1365,1212,963,580,499,262,799,6464,0,0,0,0,10,24,57,131,215,152,83,27,19,12,81,811,7,5,15,30,64,166,138,115,165,65,27,0,3,0,78,872,0,0,3,5,7,16,14,4,12,7,4,0,0,0,17,96,9,6,25,14,40,41,32,9,18,3,0,0,3,0,37,240,32,15,56,102,205,239,249,211,242,70,28,12,11,3,194,1663,0,0,0,0,6,3,3,0
11203,3,0,5,3,6,8,33,101,395,324,206,85,106,42,102,1423,0,0,4,4,14,28,61,80,160,86,27,26,17,15,70,606,0,0,0,0,0,0,3,11,21,13,7,0,7,6,7,87,0,0,0,0,0,0,0,0,12,14,16,9,4,3,9,70,14,3,10,3,36,42,80,104,232,118,67,22,14,4,84,836,0,3,0,0,0,0,3,3,15,0,4,0,3,0,514,545,22,6,32,14,62,100,222,387,1519,1533,1335,906,842,550,1212,8751,0,0,0,3,3,35,64,100,318,206,99,42,19,8,108,1009,0,4,25,50,92,194,166,161,219,99,40,11,12,7,131,1211,0,0,3,0,6,19,12,15,28,13,4,0,0,0,26,140,10,11,14,20,31,63,22,23,18,7,3,3,0,0,19,239,40,17,50,83,147,223,264,234,354,114,49,13,8,3,204,1807,0,0,0,0,0,0,0,0
11301,3,3,0,0,7,5,48,84,253,166,111,39,36,27,59,850,3,5,4,3,10,19,18,15,65,25,19,3,6,0,11,197,0,0,0,0,0,0,0,0,19,5,3,0,0,3,11,47,0,0,0,0,0,0,0,0,17,8,4,10,3,5,18,58,16,8,10,3,25,15,44,49,99,36,36,10,5,3,59,408,3,0,0,0,0,3,3,6,8,3,5,0,0,0,249,283,27,15,14,10,42,62,134,237,908,869,803,533,465,287,798,5210,0,0,3,0,4,20,44,71,121,100,59,25,8,7,64,519,0,0,9,20,30,90,64,50,53,22,12,7,3,3,30,390,0,0,0,0,0,3,3,10,4,4,3,0,0,0,3,38,7,5,8,12,16,16,3,13,11,0,0,0,3,0,7,96,10,7,29,60,69,116,87,101,109,43,12,3,7,3,90,752,0,0,0,0,0,0,3,0
11302,0,0,0,0,0,0,10,14,60,53,37,11,11,4,29,232,0,0,0,3,0,4,10,11,9,4,3,0,0,0,0,50,0,0,0,0,0,0,0,0,8,3,5,0,0,0,3,22,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,17,3,0,6,0,6,3,14,10,35,13,13,3,0,0,14,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,86,88,6,4,8,4,9,11,36,55,219,227,242,148,128,45,235,1376,0,3,0,0,0,5,13,10,33,30,10,7,3,0,28,145,0,0,10,3,11,22,14,16,30,6,0,0,0,0,20,125,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,16,0,0,3,5,4,8,4,3,0,0,0,0,0,0,0,27,9,4,14,22,21,34,20,25,39,12,3,0,0,3,26,239,0,0,0,0,0,0,0,0
11303,5,0,5,0,8,16,43,118,399,325,222,72,81,53,107,1451,0,0,3,8,8,19,23,52,89,54,30,13,20,11,25,347,0,0,0,0,0,0,8,9,26,18,10,6,6,0,8,86,4,0,0,0,0,0,0,4,3,14,7,14,15,7,14,83,15,3,17,0,47,43,71,74,155,64,37,16,11,10,69,632,0,0,0,0,0,0,5,3,6,0,3,3,3,4,554,576,24,8,26,15,74,90,186,341,1366,1609,1568,1122,1120,705,1341,9600,0,3,0,4,12,33,59,137,311,229,107,53,37,16,145,1152,3,3,18,24,59,132,122,125,159,74,14,4,4,0,70,822,0,0,0,3,8,10,12,8,14,3,11,0,3,0,15,96,6,6,19,19,30,51,23,9,20,8,3,0,0,0,14,218,37,18,76,99,161,237,222,185,249,75,41,11,14,9,182,1601,0,0,0,0,0,0,0,4
11401,0,0,3,0,0,17,33,112,421,370,204,83,66,29,94,1444,0,7,6,6,14,31,62,86,152,78,52,13,14,12,51,580,0,0,0,4,0,3,10,9,30,26,18,3,8,3,24,123,0,0,0,0,0,0,3,4,16,12,8,11,4,0,28,83,13,8,16,9,54,39,118,109,290,129,49,25,17,18,127,1023,0,0,0,0,0,3,3,0,16,7,3,3,0,3,546,583,18,17,29,15,83,115,290,461,1700,1540,1267,856,769,468,1304,8924,0,0,0,3,7,25,80,108,266,171,97,31,14,20,120,945,0,3,43,40,74,157,173,169,215,56,36,10,6,4,134,1112,0,0,0,8,12,14,12,16,22,10,4,0,3,0,16,112,15,6,22,27,28,60,30,28,26,0,0,0,0,0,12,247,41,23,81,128,226,272,310,278,290,73,40,13,3,10,251,2043,4,0,0,3,0,0,9,3
11402,0,0,4,0,3,9,17,34,182,179,139,55,83,64,89,853,3,0,0,0,10,10,9,23,55,27,21,10,18,3,21,210,0,0,0,0,0,0,3,3,8,7,3,5,0,0,10,36,0,0,0,0,0,0,0,0,0,6,13,4,3,3,13,44,7,3,4,3,19,6,23,34,71,48,34,18,10,8,51,335,0,0,0,0,0,3,0,0,4,0,5,3,0,0,291,308,11,6,11,3,30,35,68,137,625,744,798,549,609,551,801,4983,3,0,0,0,4,10,32,61,125,91,72,22,21,4,76,521,0,3,6,18,30,59,49,60,106,48,23,3,6,3,52,475,0,3,0,0,0,3,3,4,6,3,3,3,3,0,11,50,4,0,8,0,14,17,6,4,11,3,0,0,0,0,3,61,16,16,25,29,51,62,71,83,131,52,34,17,11,8,92,691,0,0,0,0,0,0,0,0
11501,4,8,7,4,5,34,56,141,502,694,972,356,885,903,267,4833,3,3,11,18,17,40,57,59,176,145,93,72,113,119,94,1029,6,0,0,0,0,3,0,20,26,26,20,14,15,29,28,187,0,0,0,0,0,0,0,0,6,14,13,16,21,38,38,151,50,14,24,13,38,55,78,74,212,183,183,120,136,115,165,1454,0,0,0,0,0,0,4,0,3,3,3,7,6,6,1199,1236,88,32,52,39,72,158,240,404,1517,2072,2961,2617,4584,6469,2823,24133,3,0,0,9,3,19,40,80,274,272,285,140,193,150,193,1666,7,13,17,22,25,65,82,90,159,110,68,35,30,12,78,803,0,0,0,0,4,3,4,3,19,16,12,4,7,3,11,82,19,5,12,11,14,16,8,16,15,10,7,5,0,4,16,143,98,24,54,35,71,71,91,87,209,165,85,75,65,27,122,1273,0,0,0,0,0,0,0,0
11502,0,0,0,0,3,4,11,18,77,90,81,42,127,122,71,659,0,0,0,0,0,10,11,14,20,28,15,16,17,11,19,171,0,0,0,0,0,0,0,0,3,3,5,3,3,5,11,32,0,0,0,0,0,0,0,0,4,5,4,3,3,0,10,26,8,0,5,0,10,9,9,19,32,31,30,25,20,18,29,252,0,0,0,0,0,0,0,0,5,0,3,0,0,0,166,178,15,3,3,3,17,28,34,70,292,363,400,392,628,951,583,3802,0,0,0,0,3,7,11,7,51,44,43,22,30,22,32,279,0,0,0,9,12,17,17,13,39,22,7,10,3,6,26,186,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,18,0,0,0,3,4,0,0,5,4,0,0,0,0,0,0,20,9,3,9,6,18,7,23,30,40,26,28,8,5,11,27,251,0,0,0,0,0,0,0,0
11503,0,0,0,0,4,0,4,18,98,123,107,41,57,51,38,538,0,0,0,0,0,11,11,10,20,19,8,3,4,4,14,106,0,0,0,0,0,0,0,3,10,6,3,0,0,3,10,30,0,0,0,0,0,0,0,0,0,11,6,5,5,4,11,41,5,0,4,0,0,0,6,15,42,30,18,13,11,3,20,160,0,0,0,0,0,0,0,0,0,0,0,4,3,0,139,146,7,0,8,0,10,23,26,73,330,489,541,475,538,447,455,3420,0,0,0,0,0,3,14,15,62,58,41,15,29,9,27,275,0,0,3,3,13,14,19,26,46,18,14,3,3,3,11,168,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,7,0,3,3,5,0,4,4,0,0,0,0,0,0,6,33,17,10,10,9,20,27,28,21,59,21,12,4,0,3,33,270,0,0,0,0,0,0,0,0
11504,0,0,3,0,3,6,12,29,102,180,219,81,172,105,65,974,0,0,0,4,0,3,9,12,28,24,27,9,18,12,21,175,0,0,0,0,0,0,0,4,6,4,6,5,9,3,13,54,0,0,0,0,0,0,0,0,0,4,5,3,6,3,8,38,10,3,0,4,6,15,14,11,41,33,38,11,13,15,36,257,0,0,0,0,0,0,0,0,4,0,0,0,6,3,271,280,18,3,7,13,12,27,48,93,370,577,790,751,1128,1205,653,5702,0,0,0,3,0,3,8,26,74,81,73,23,27,12,25,362,0,3,4,3,14,26,15,27,46,21,20,12,6,3,19,211,0,3,0,0,3,6,0,0,3,4,0,3,0,0,0,22,0,0,0,4,3,7,0,3,3,0,3,0,0,0,7,30,18,4,12,12,16,19,20,26,41,20,20,6,6,8,29,268,0,0,0,0,0,0,0,0
11601,4,6,3,10,19,82,163,333,1092,912,741,303,321,175,207,4359,3,3,15,14,47,67,94,120,247,152,97,45,50,18,73,1048,0,0,4,0,8,19,13,26,69,45,34,8,14,12,40,282,0,0,0,0,0,0,3,9,21,22,22,16,26,15,30,154,85,25,41,27,95,87,147,146,374,313,193,101,95,46,227,2014,3,0,0,3,0,3,8,7,11,9,4,0,4,0,711,766,107,38,64,55,184,282,461,769,2741,3034,3258,2236,2417,1489,1851,18995,4,0,3,6,10,38,91,162,458,358,279,133,110,46,176,1873,4,7,26,36,73,120,111,130,215,99,48,41,17,7,74,998,0,0,3,5,8,9,13,13,34,20,17,3,4,0,31,170,19,15,36,17,45,43,44,28,32,18,8,3,5,0,25,338,101,38,118,140,238,301,315,271,495,265,137,81,40,24,308,2866,0,6,0,3,0,3,0,4
11602,0,0,3,0,13,33,58,156,531,689,727,251,428,250,149,3297,8,0,4,5,23,26,35,52,120,79,66,26,42,15,36,553,3,0,3,0,4,3,3,8,21,19,28,13,10,7,20,136,0,0,0,0,0,0,3,3,4,7,15,19,21,21,27,128,33,18,15,3,25,22,40,53,128,106,86,64,54,31,95,756,0,0,0,0,0,0,0,0,0,3,12,3,0,4,643,668,48,20,24,12,69,100,164,333,1318,1896,2562,2204,3112,2359,1520,15758,0,0,0,0,4,13,47,77,315,266,205,104,106,45,109,1305,0,0,13,21,35,67,67,73,129,60,44,19,8,3,51,584,3,0,0,0,5,3,0,8,12,13,7,4,4,4,19,80,13,0,7,12,16,21,9,9,21,4,6,3,3,0,10,137,40,3,28,35,68,82,94,101,160,78,56,25,13,16,79,884,0,0,0,0,0,0,3,0
11603,5,0,10,7,16,56,129,319,973,853,563,199,216,93,230,3673,0,3,29,19,31,79,101,133,243,118,90,34,30,11,74,1001,0,0,0,3,0,8,8,18,55,40,21,8,11,3,44,230,0,0,0,0,0,3,0,0,20,15,20,13,15,6,28,125,84,23,39,24,116,131,191,194,447,259,181,77,61,36,233,2091,0,0,0,0,0,4,0,6,18,12,8,9,0,3,596,652,97,29,77,60,172,302,482,739,2419,2509,2500,1596,1437,724,1658,14796,0,3,0,7,6,38,107,159,410,293,217,96,71,32,123,1555,0,5,13,33,55,128,155,128,178,77,54,28,12,3,97,966,0,0,0,8,3,17,18,17,29,20,10,8,7,0,23,165,20,6,45,52,64,58,45,42,52,15,8,5,5,3,42,468,93,36,164,217,305,450,454,368,525,238,117,52,35,29,369,3444,0,0,3,3,0,4,5,4
11701,3,0,0,0,12,21,38,62,230,188,143,70,113,73,56,1009,0,0,6,3,18,26,25,36,81,49,25,9,14,6,24,317,0,0,0,0,0,0,4,8,4,10,7,6,8,0,10,51,0,0,0,0,0,0,0,0,3,9,5,5,14,8,11,44,26,5,6,8,8,30,39,41,115,73,60,20,33,7,61,530,0,0,0,0,0,0,0,3,5,3,3,3,0,0,279,296,28,6,16,13,40,78,126,193,694,733,748,644,885,801,656,5661,0,0,0,0,4,20,40,43,124,130,90,47,46,24,73,650,0,0,9,15,15,37,43,38,76,27,9,3,13,7,26,330,3,0,0,0,0,0,3,4,18,8,6,4,3,0,11,59,7,4,7,4,15,14,3,8,10,0,3,0,0,0,10,89,29,14,23,17,57,70,76,76,133,79,37,27,20,6,86,740,0,0,0,0,0,0,0,0
11702,0,0,3,0,3,5,21,42,102,127,135,54,129,102,42,763,0,0,3,0,6,19,19,21,44,40,22,16,21,17,18,250,3,0,0,0,0,0,3,4,4,7,10,3,3,7,13,53,0,0,0,0,0,0,0,0,0,0,3,3,13,14,7,42,15,9,12,4,17,21,37,34,123,92,66,26,28,20,59,552,0,0,0,0,0,0,0,0,0,4,0,0,3,0,235,246,17,13,15,4,32,47,95,125,422,491,606,554,937,1262,527,5145,0,0,0,3,4,4,20,35,109,130,109,39,48,41,61,611,0,0,14,14,22,25,32,41,80,35,34,13,12,3,26,352,0,0,0,0,0,0,5,3,6,7,0,0,3,0,8,33,4,0,8,11,8,15,3,0,15,3,0,0,0,0,4,81,27,12,27,33,66,64,77,88,151,89,56,28,14,14,97,838,0,0,0,0,0,0,0,0
11703,0,0,3,3,8,17,44,91,261,275,306,110,375,377,83,1960,4,0,10,6,23,42,41,37,87,67,41,16,38,32,32,474,3,0,0,0,3,3,3,8,13,12,16,5,16,23,14,108,0,0,0,0,0,0,0,3,3,5,8,15,23,30,9,97,50,16,22,13,35,38,60,55,126,81,58,37,48,44,63,733,0,0,0,0,0,0,0,0,4,0,3,0,5,3,605,628,59,16,35,21,80,109,176,228,732,822,1050,861,1604,2928,1067,9788,0,3,3,10,10,16,34,82,240,241,226,63,194,89,108,1317,3,3,21,24,46,66,78,78,135,99,54,19,32,19,67,747,3,0,4,3,4,9,4,11,13,12,10,8,9,4,17,104,11,7,19,10,13,25,20,13,24,10,3,4,9,5,12,187,131,34,110,96,149,171,169,179,253,146,78,36,26,36,207,1824,3,0,0,0,3,0,0,0
11801,3,0,0,0,3,7,10,50,142,174,257,116,743,935,208,2638,0,0,4,3,8,11,18,34,57,46,46,27,81,143,72,548,0,0,0,0,0,3,0,3,10,6,13,4,29,30,19,124,0,0,0,0,0,0,0,0,0,6,5,8,14,32,25,90,30,5,10,12,8,12,14,21,75,45,53,39,65,107,84,579,0,0,0,0,0,0,0,0,0,0,3,3,9,4,834,856,47,13,16,13,20,39,72,140,519,632,913,864,2077,5458,1888,12720,0,3,3,0,7,12,23,55,188,207,204,63,262,127,167,1324,3,7,11,20,36,57,63,89,163,91,71,25,44,37,103,819,0,0,4,0,3,3,3,10,10,4,9,3,5,3,15,72,13,0,5,7,13,11,10,7,24,9,5,0,4,6,8,120,82,22,25,32,53,75,65,77,171,105,82,46,54,60,142,1072,0,0,0,0,0,0,0,4
11802,8,0,0,0,8,30,30,74,279,351,372,157,519,568,142,2523,3,3,10,3,11,25,31,53,93,78,53,36,72,70,53,603,0,0,0,0,0,3,0,3,17,10,20,4,17,18,10,116,0,0,0,0,0,0,0,0,4,4,11,12,33,40,28,136,54,5,16,3,21,32,42,47,161,161,113,72,83,81,112,999,0,0,0,0,0,0,0,5,0,5,3,3,7,7,849,881,72,13,24,16,48,103,136,252,913,1196,1544,1394,2523,4506,1845,14591,3,4,4,3,3,19,34,86,278,314,279,91,187,83,176,1575,3,3,8,21,34,88,90,103,222,106,76,34,34,23,91,928,0,0,0,3,4,5,6,12,17,15,18,7,5,0,26,113,12,8,13,11,18,28,11,12,11,8,3,0,4,0,18,159,80,31,77,62,127,140,160,151,292,188,114,73,33,42,189,1762,0,0,0,0,0,0,0,3
11901,3,0,13,15,38,123,245,464,1296,1055,740,301,398,249,278,5234,8,7,37,34,113,196,249,292,466,241,155,89,81,45,158,2159,5,0,7,3,12,16,30,49,81,47,33,14,24,14,86,419,0,0,0,0,0,4,9,4,15,23,9,19,27,14,57,181,169,33,127,64,232,232,336,341,766,446,339,167,172,101,416,3946,0,0,0,5,8,3,11,10,16,24,7,9,5,3,1087,1194,195,50,198,126,422,611,972,1336,3668,3251,3091,2105,2550,1965,2719,23256,0,0,9,5,13,47,102,153,445,353,269,128,164,71,196,1956,10,15,68,62,104,177,146,155,240,122,72,36,31,10,100,1352,5,3,15,3,7,20,9,23,30,14,21,7,10,5,35,204,39,9,52,36,40,73,35,30,58,17,14,0,7,5,35,449,195,63,173,200,327,432,492,421,680,360,195,102,62,39,402,4145,3,0,0,0,0,3,5,4
11902,15,6,9,18,51,152,283,541,1220,763,473,191,256,171,259,4403,3,4,51,56,93,195,219,267,390,178,104,59,61,36,111,1839,11,3,11,0,17,28,36,48,66,35,24,14,16,13,65,375,3,0,0,0,3,0,3,3,16,12,15,10,17,20,45,146,190,42,72,39,198,185,282,250,572,374,264,121,123,95,326,3135,4,0,0,0,10,6,12,9,12,7,8,3,0,0,876,938,223,64,146,120,388,598,905,1302,3264,2505,2171,1405,1611,1311,2080,18094,0,0,4,8,16,38,98,114,326,265,190,83,81,31,104,1363,3,11,42,40,78,142,123,112,208,100,42,22,13,10,84,1030,0,0,4,3,7,9,6,8,28,13,14,3,3,5,27,133,26,7,30,22,39,54,22,23,35,19,11,3,0,3,26,318,176,46,129,117,206,258,307,312,528,287,143,94,44,34,295,2971,0,0,0,0,0,0,5,3
11903,5,0,4,9,22,66,147,229,743,602,522,206,369,329,181,3428,3,8,26,25,46,101,98,121,225,137,99,47,72,60,74,1148,0,3,0,0,7,11,14,13,36,29,20,3,12,10,33,197,0,0,0,0,0,0,3,3,16,16,10,18,19,22,33,149,96,20,37,27,66,83,116,145,312,227,180,105,107,78,175,1782,0,0,0,0,0,0,0,3,3,8,5,0,3,3,841,867,110,39,74,66,157,293,439,644,2116,2099,2227,1739,2228,2666,1924,16820,3,0,6,0,9,37,81,115,314,263,224,125,111,65,146,1510,0,7,30,34,44,109,120,126,191,89,74,37,28,13,94,998,0,3,0,3,8,10,8,13,14,14,6,0,4,0,23,112,22,8,41,28,24,30,18,23,41,18,6,6,0,3,26,290,191,41,80,72,127,189,208,222,376,211,118,76,42,39,196,2198,0,0,0,0,0,0,3,3
