SA3_CODE_2016,C06_15_19_Married_M,C06_15_19_Married_F,C06_15_19_Sep_M,C06_15_19_Sep_F,C06_15_19_Div_M,C06_15_19_Div_F,C06_15_19_Wid_M,C06_15_19_Wid_F,C06_15_19_Nvr_marrd_M,C06_15_19_Nvr_marrd_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Married_M,C06_20_24_Married_F,C06_20_24_Sep_M,C06_20_24_Sep_F,C06_20_24_Div_M,C06_20_24_Div_F,C06_20_24_Wid_M,C06_20_24_Wid_F,C06_20_24_Nvr_marrd_M,C06_20_24_Nvr_marrd_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Married_M,C06_25_29_Married_F,C06_25_29_Sep_M,C06_25_29_Sep_F,C06_25_29_Div_M,C06_25_29_Div_F,C06_25_29_Wid_M,C06_25_29_Wid_F,C06_25_29_Nvr_marrd_M,C06_25_29_Nvr_marrd_F,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Married_M,C06_30_34_Married_F,C06_30_34_Sep_M,C06_30_34_Sep_F,C06_30_34_Div_M,C06_30_34_Div_F,C06_30_34_Wid_M,C06_30_34_Wid_F,C06_30_34_Nvr_marrd_M,C06_30_34_Nvr_marrd_F,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Married_M,C06_35_39_Married_F,C06_35_39_Sep_M,C06_35_39_Sep_F,C06_35_39_Div_M,C06_35_39_Div_F,C06_35_39_Wid_M,C06_35_39_Wid_F,C06_35_39_Nvr_marrd_M,C06_35_39_Nvr_marrd_F,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Married_M,C06_40_44_Married_F,C06_40_44_Sep_M,C06_40_44_Sep_F,C06_40_44_Div_M,C06_40_44_Div_F,C06_40_44_Wid_M,C06_40_44_Wid_F,C06_40_44_Nvr_marrd_M,C06_40_44_Nvr_marrd_F,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Married_M,C06_45_49_Married_F,C06_45_49_Sep_M,C06_45_49_Sep_F,C06_45_49_Div_M,C06_45_49_Div_F,C06_45_49_Wid_M,C06_45_49_Wid_F,C06_45_49_Nvr_marrd_M,C06_45_49_Nvr_marrd_F,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Married_M,C06_50_54_Married_F,C06_50_54_Sep_M,C06_50_54_Sep_F,C06_50_54_Div_M,C06_50_54_Div_F,C06_50_54_Wid_M,C06_50_54_Wid_F,C06_50_54_Nvr_marrd_M,C06_50_54_Nvr_marrd_F,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Married_M,C06_55_59_Married_F,C06_55_59_Sep_M,C06_55_59_Sep_F,C06_55_59_Div_M,C06_55_59_Div_F,C06_55_59_Wid_M,C06_55_59_Wid_F,C06_55_59_Nvr_marrd_M,C06_55_59_Nvr_marrd_F,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Married_M,C06_60_64_Married_F,C06_60_64_Sep_M,C06_60_64_Sep_F,C06_60_64_Div_M,C06_60_64_Div_F,C06_60_64_Wid_M,C06_60_64_Wid_F,C06_60_64_Nvr_marrd_M,C06_60_64_Nvr_marrd_F,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_69_Married_M,C06_65_69_Married_F,C06_65_69_Sep_M,C06_65_69_Sep_F,C06_65_69_Div_M,C06_65_69_Div_F,C06_65_69_Wid_M,C06_65_69_Wid_F,C06_65_69_Nvr_marrd_M,C06_65_69_Nvr_marrd_F,C06_65_69_T_M,C06_65_69_T_F,C06_65_69_T_P,C06_70_74_Married_M,C06_70_74_Married_F,C06_70_74_Sep_M,C06_70_74_Sep_F,C06_70_74_Div_M,C06_70_74_Div_F,C06_70_74_Wid_M,C06_70_74_Wid_F,C06_70_74_Nvr_marrd_M,C06_70_74_Nvr_marrd_F,C06_70_74_T_M,C06_70_74_T_F,C06_70_74_T_P,C06_75_79_Married_M,C06_75_79_Married_F,C06_75_79_Sep_M,C06_75_79_Sep_F,C06_75_79_Div_M,C06_75_79_Div_F,C06_75_79_Wid_M,C06_75_79_Wid_F,C06_75_79_Nvr_marrd_M,C06_75_79_Nvr_marrd_F,C06_75_79_T_M,C06_75_79_T_F,C06_75_79_T_P,C06_80_84_Married_M,C06_80_84_Married_F,C06_80_84_Sep_M,C06_80_84_Sep_F,C06_80_84_Div_M,C06_80_84_Div_F,C06_80_84_Wid_M,C06_80_84_Wid_F,C06_80_84_Nvr_marrd_M,C06_80_84_Nvr_marrd_F,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M
11004,6,10,0,8,4,3,0,3,2717,2532,2734,2550,5284,118,229,8,16,0,10,0,7,1845,1565,1969,1825,3802,507,738,20,55,22,39,4,3,1186,1054,1738,1889,3632,1057,1268,54,113,64,127,4,5,854,687,2029,2194,4226,1325,1474,101,130,158,245,3,28,643,549,2240,2427,4662,1477,1691,122,168,246,338,12,31,546,382,2407,2612,5023,1698,1829,124,189,327,429,13,54,403,277,2565,2777,5340,1750,1744,132,147,353,405,33,72,288,188,2558,2553,5114,1777,1710,86,104,323,348,49,153,208,109,2436,2417,4854,1529,1467,73,74,279,263,67,250,135,57,2086,2112,4199,1265,1176,58,51,180,173,91,371,107,52,1700,1817,3521,1052,817,50,29,113,105,129,487,94,62,1438,1493,2927,770,541,18,11,81,65,156,653,54,51,1082,1318,2399,457,274,20,16,29,36,148,685,31,37,683,1044,1729,224,106,10,0,13,23,169,743,21,37,435,911,1348,15013,15067,873,1106,2187
11101,5,6,0,0,8,0,0,4,4082,3911,4092,3927,8020,110,237,6,21,0,4,0,3,3276,2900,3389,3165,6553,627,1012,26,60,28,65,8,11,2004,1614,2695,2764,5462,1587,1960,84,130,103,199,4,17,1390,1101,3159,3409,6571,2245,2489,132,203,253,398,10,28,1070,766,3711,3890,7598,2496,2836,165,239,365,599,13,39,834,549,3868,4261,8129,2903,2953,192,256,510,718,25,64,635,391,4273,4386,8659,2809,2836,153,165,527,681,34,142,373,245,3903,4066,7968,2811,2852,124,175,531,657,57,239,204,141,3727,4062,7790,2530,2277,105,114,382,510,104,333,131,82,3251,3319,6568,1956,1783,81,67,273,340,140,535,89,77,2528,2805,5333,1672,1433,53,48,155,201,167,694,75,61,2117,2436,4559,1398,1095,49,23,112,140,233,1021,70,53,1870,2333,4200,892,592,14,17,46,81,299,1036,33,35,1281,1759,3041,374,194,17,5,21,26,254,1143,15,32,676,1397,2077,24416,24565,1197,1519,3310
11102,3,9,0,0,3,0,3,3,2434,2283,2443,2292,4741,76,166,9,14,4,3,3,0,1784,1589,1872,1764,3634,422,646,15,54,16,47,0,7,1049,857,1511,1610,3122,997,1250,67,90,83,117,7,12,813,597,1958,2072,4035,1330,1398,70,127,145,225,5,13,543,433,2099,2199,4292,1347,1539,98,128,252,321,8,31,472,327,2183,2355,4536,1587,1601,99,125,351,441,18,52,330,220,2391,2446,4834,1566,1666,111,116,310,397,19,75,242,128,2249,2385,4632,1698,1616,103,89,304,351,39,99,147,104,2293,2267,4562,1417,1310,57,59,258,294,64,197,111,72,1903,1927,3833,1117,1083,57,32,161,157,70,264,45,55,1448,1592,3036,942,755,35,23,114,96,118,363,67,54,1281,1292,2569,794,606,17,20,85,67,142,538,41,30,1083,1261,2346,496,349,9,6,45,42,179,592,29,27,756,1018,1768,253,148,6,10,18,28,181,853,18,42,469,1078,1554,14049,14138,742,902,2161
11103,5,25,4,3,4,3,0,9,4849,4914,4859,4952,9811,194,359,11,24,4,16,4,11,6203,6023,6415,6434,12842,1112,1589,52,118,46,103,3,10,4102,3365,5320,5179,10500,2245,2639,108,174,200,339,4,9,2620,2038,5173,5199,10376,2532,2861,175,265,386,535,11,29,1856,1355,4967,5045,10011,2749,2900,258,303,565,796,27,60,1564,1038,5160,5095,10258,2936,3037,265,340,740,1067,40,114,1090,748,5069,5304,10377,2876,2829,265,283,825,1017,59,179,764,503,4791,4818,9607,2763,2520,227,210,762,945,87,282,485,307,4317,4268,8584,2274,2229,122,136,530,670,112,367,336,194,3373,3586,6962,1884,1724,105,78,375,448,151,574,241,137,2746,2956,5704,1620,1462,66,53,207,332,205,837,209,112,2306,2801,5107,1454,1181,37,37,170,216,323,1374,145,110,2127,2918,5040,1101,708,29,19,95,126,347,1562,79,127,1647,2535,4182,479,251,10,5,29,61,422,1856,51,118,995,2294,3285,26226,26299,1739,2038,4947
11201,3,5,0,0,3,0,0,3,2541,2279,2555,2289,4841,45,92,3,16,0,0,0,4,1710,1459,1758,1570,3335,262,404,16,32,19,29,3,3,1207,981,1510,1451,2959,668,912,51,86,46,133,4,7,1049,977,1827,2124,3945,1021,1306,104,151,139,298,0,15,871,805,2127,2582,4706,1323,1456,123,175,283,453,13,48,795,708,2534,2842,5375,1568,1717,173,233,422,654,31,59,711,584,2899,3246,6145,1682,1752,158,169,559,714,21,86,492,353,2920,3071,5990,1683,1530,144,120,556,593,44,132,276,151,2701,2535,5233,1357,1206,79,69,336,366,40,175,127,65,1938,1887,3831,1096,1028,52,43,205,231,56,262,68,59,1482,1628,3110,901,798,31,27,128,136,83,396,71,45,1209,1411,2617,843,645,28,19,96,127,175,599,48,36,1197,1427,2622,599,389,11,11,48,58,196,683,40,42,896,1181,2079,304,154,12,4,24,25,189,804,22,39,551,1032,1584,13349,13417,989,1153,2860
11202,4,3,4,3,0,0,3,0,2625,2539,2635,2550,5187,74,161,5,11,3,4,4,4,1801,1660,1882,1845,3725,348,556,23,40,3,42,0,4,1169,1013,1547,1653,3200,757,939,37,78,45,112,4,8,892,806,1736,1952,3686,1067,1186,84,118,148,214,3,19,821,655,2119,2193,4312,1245,1455,110,172,255,363,8,33,729,528,2345,2555,4898,1505,1593,152,183,394,490,16,65,608,394,2677,2722,5403,1549,1582,151,172,441,519,31,85,478,286,2649,2647,5301,1535,1427,117,123,412,402,44,106,258,167,2361,2228,4597,1157,1067,69,52,256,268,41,168,153,79,1674,1636,3302,942,870,54,39,158,179,57,266,74,67,1288,1422,2710,825,646,35,33,103,112,83,352,87,53,1130,1197,2326,670,478,19,18,64,68,103,510,69,47,919,1127,2043,407,254,13,13,31,47,124,559,40,45,615,918,1532,215,123,9,0,10,22,161,736,28,46,422,927,1347,12287,12349,879,1049,2325
11203,5,4,0,0,0,3,0,0,2655,2424,2657,2426,5087,51,143,6,17,0,6,0,9,1732,1438,1797,1614,3410,339,525,13,46,8,30,4,3,1078,1006,1452,1619,3069,838,1046,64,115,69,131,3,8,970,759,1939,2064,4010,1202,1437,71,137,154,296,7,18,755,620,2189,2507,4692,1419,1634,123,177,295,462,4,45,711,543,2557,2860,5412,1700,1763,151,196,421,606,20,68,564,482,2857,3116,5969,1558,1605,136,168,483,600,40,114,417,276,2632,2759,5385,1696,1661,136,148,509,583,41,151,267,132,2651,2664,5317,1577,1657,90,106,377,410,48,243,148,83,2240,2502,4743,1559,1475,76,55,320,327,100,347,123,72,2181,2278,4456,1496,1338,60,49,217,212,138,628,123,65,2034,2296,4328,1372,1034,47,27,161,167,236,818,81,34,1892,2081,3974,853,572,17,14,87,83,258,873,52,49,1275,1591,2859,456,242,22,3,36,45,236,887,24,31,776,1209,1985,16125,16150,1022,1254,3138
11301,6,11,0,3,0,0,0,0,1822,1682,1835,1696,3529,71,163,12,19,0,7,0,3,1268,995,1354,1184,2532,411,576,26,40,10,18,4,3,860,664,1303,1296,2599,794,959,44,74,45,62,3,7,580,416,1469,1520,2990,1026,1146,46,82,71,100,0,11,420,263,1566,1604,3168,1164,1263,79,99,140,125,9,23,314,186,1707,1692,3404,1219,1152,94,96,192,191,13,31,242,142,1752,1600,3360,1025,1030,78,71,173,163,14,59,216,90,1498,1411,2912,1036,968,70,44,149,139,18,80,128,49,1406,1271,2676,761,787,46,33,104,92,44,131,83,22,1039,1074,2113,749,648,33,26,95,71,52,196,89,29,1020,964,1979,620,466,25,10,40,36,81,276,62,24,824,805,1631,457,305,11,10,30,26,90,376,56,27,636,752,1385,265,171,11,4,16,9,83,395,29,14,405,601,1003,132,51,3,3,3,12,80,385,22,18,238,457,697,9733,9692,573,615,1081
11302,0,0,0,0,0,0,0,0,458,392,455,391,851,20,29,4,4,0,0,0,3,298,271,313,305,621,99,131,7,6,4,6,0,0,310,198,417,339,755,199,262,11,23,9,23,0,0,213,129,439,434,875,251,306,20,25,25,36,0,4,153,97,450,469,923,363,341,25,17,36,56,4,3,135,65,568,483,1052,359,390,24,14,82,66,0,8,109,48,576,530,1104,344,350,24,19,75,85,4,13,60,32,506,494,1006,362,361,37,14,58,56,12,31,46,22,521,486,1009,304,287,22,22,55,49,19,45,38,10,437,409,849,272,231,10,8,36,26,22,72,38,7,375,346,721,214,159,6,11,14,10,34,87,19,7,290,273,557,138,117,10,0,12,9,48,137,24,4,231,270,501,102,58,3,3,10,4,36,138,11,10,161,210,371,54,21,0,0,6,0,36,156,3,8,103,187,287,3075,3038,202,161,428
11303,14,10,0,0,4,3,3,0,3508,3240,3528,3254,6783,160,274,13,17,4,9,0,5,2995,2711,3173,3021,6193,697,971,33,75,23,45,4,3,1703,1324,2461,2416,4878,1383,1616,62,111,71,140,3,7,1057,797,2567,2671,5245,1724,1856,108,155,165,237,13,30,762,534,2764,2808,5574,1919,2009,124,196,264,322,11,40,586,413,2899,2987,5883,2016,2103,195,164,325,467,22,61,432,311,2987,3105,6088,2011,1975,138,143,353,396,27,96,317,183,2841,2791,5632,1904,1826,110,104,327,357,54,171,225,113,2609,2576,5188,1555,1404,81,81,240,243,58,240,153,82,2087,2046,4131,1317,1207,58,46,168,162,85,352,106,76,1740,1847,3582,987,832,30,24,91,97,130,536,95,50,1339,1544,2883,799,540,20,19,58,63,155,672,98,65,1133,1353,2483,481,314,15,13,23,28,181,704,29,55,726,1116,1839,211,118,3,3,15,15,170,875,29,55,430,1069,1497,17170,17052,981,1154,2119
11401,6,3,0,0,3,3,3,3,3035,2713,3047,2720,5767,82,219,0,27,3,7,3,0,1727,1518,1821,1770,3587,482,690,32,56,20,46,0,0,1134,905,1665,1704,3367,1022,1226,63,108,88,150,3,6,893,725,2065,2215,4283,1324,1551,101,158,183,328,3,28,721,548,2338,2616,4951,1698,1851,147,203,298,467,9,37,700,498,2850,3059,5907,1943,2097,171,191,441,576,23,56,538,356,3123,3279,6407,1898,2015,162,163,476,518,29,99,398,226,2967,3026,5993,2210,2331,142,145,458,489,63,197,212,159,3081,3323,6408,2209,2223,127,83,380,391,86,253,141,103,2950,3053,6001,2094,1956,100,56,303,299,153,423,115,75,2762,2811,5575,1722,1433,83,58,214,197,191,618,103,53,2297,2361,4659,1432,1030,48,25,129,127,282,849,71,50,1963,2085,4047,837,475,23,19,61,77,259,841,33,29,1212,1439,2646,275,168,10,5,18,31,282,915,23,37,610,1158,1773,19237,19275,1203,1299,3081
11402,3,6,0,3,0,0,4,0,1446,1512,1452,1523,2974,57,92,0,11,0,0,0,0,817,679,876,781,1658,215,341,13,22,6,27,0,0,492,442,729,827,1554,530,672,31,51,40,71,0,7,394,324,1000,1119,2118,801,986,47,74,67,123,0,15,305,265,1226,1456,2683,987,1119,58,97,118,225,8,10,262,211,1434,1669,3098,1063,1083,69,85,164,262,13,26,235,164,1541,1617,3163,912,947,58,82,199,257,10,35,155,116,1333,1440,2771,1016,1100,52,59,196,276,21,76,146,110,1435,1611,3046,1024,1011,45,39,167,221,30,135,98,72,1360,1484,2845,911,783,23,27,110,137,58,173,72,67,1170,1191,2360,710,566,25,21,57,114,47,216,53,43,892,960,1853,549,356,15,5,41,69,63,299,38,52,714,780,1494,299,192,3,3,18,29,74,368,14,32,408,625,1032,158,80,4,3,11,17,101,426,8,39,280,566,845,9243,9334,450,576,1199
11501,3,19,0,0,0,0,0,0,5296,5260,5301,5284,10579,103,239,4,16,3,14,0,0,4435,4128,4543,4392,8934,784,1263,23,44,26,45,0,5,2286,1855,3117,3207,6321,2140,2811,66,97,76,151,3,6,1144,784,3436,3842,7279,3187,3900,81,173,162,286,7,21,572,422,4008,4800,8810,4005,4458,93,180,225,357,14,24,330,308,4675,5317,9993,4325,4551,112,184,246,491,17,46,240,223,4926,5495,10423,4189,4143,123,140,289,465,28,97,141,147,4776,4992,9765,3897,3537,86,105,279,439,43,187,110,109,4413,4377,8798,2869,2317,60,76,169,294,52,262,65,51,3213,3000,6221,1792,1341,35,29,74,145,60,297,34,59,1992,1867,3861,1053,788,25,33,46,92,62,363,28,34,1221,1308,2528,832,574,11,23,30,75,110,542,26,48,1015,1263,2281,485,327,9,13,19,56,141,725,22,57,674,1178,1851,270,140,9,14,10,38,190,1080,19,79,495,1345,1846,29942,30403,733,1108,1661
11502,0,3,0,0,0,0,0,0,1059,974,1064,980,2044,20,51,0,0,0,0,0,0,803,708,823,760,1583,112,176,0,5,7,7,0,3,373,254,489,442,928,306,419,6,17,15,38,0,0,242,164,568,638,1203,489,645,15,27,41,52,0,4,181,106,727,837,1563,709,789,32,36,57,94,3,10,123,86,923,1006,1926,762,803,27,41,70,101,4,13,91,63,948,1021,1972,746,776,20,20,60,98,6,23,54,48,888,967,1861,778,779,26,22,86,86,11,23,47,27,950,939,1891,667,554,15,14,65,75,18,57,31,27,798,735,1531,464,350,20,4,31,54,22,62,18,8,559,482,1039,285,207,5,8,29,20,15,81,13,3,354,313,669,201,153,13,3,17,13,36,124,13,11,281,304,578,133,86,3,3,8,9,35,153,6,11,184,262,447,75,35,8,0,0,11,54,172,6,6,146,220,367,5761,5834,196,199,486
11503,0,5,0,0,0,0,0,0,1051,915,1053,924,1973,25,58,0,4,0,0,0,0,595,521,620,582,1203,148,221,10,12,5,10,0,0,324,248,482,485,974,404,526,12,24,21,39,0,0,214,159,658,750,1400,649,741,23,36,50,79,3,3,168,110,894,976,1870,725,762,34,41,80,108,3,8,153,110,994,1030,2028,718,715,19,43,115,137,3,3,132,73,982,974,1960,661,658,29,25,101,115,8,20,75,47,874,860,1739,662,578,23,20,91,99,11,38,48,32,830,768,1599,454,410,26,27,87,73,15,57,44,18,633,580,1217,346,244,12,6,47,27,15,50,28,15,444,350,790,196,154,14,10,19,16,17,52,20,8,265,238,506,153,78,5,4,13,14,23,62,11,7,208,163,367,62,40,5,0,6,12,18,85,7,3,96,143,240,33,18,0,0,4,10,23,71,3,3,64,106,169,5222,5217,222,250,631
11504,0,3,0,0,0,0,0,0,890,829,890,836,1725,22,51,3,3,3,0,0,3,623,591,657,650,1303,258,439,3,14,8,18,0,3,373,286,643,760,1405,770,1022,29,32,26,47,0,5,290,179,1113,1281,2398,1014,1050,23,36,47,72,0,3,168,118,1255,1275,2527,861,816,33,51,63,76,4,9,104,61,1055,1011,2068,755,691,28,34,65,75,3,10,83,47,932,856,1785,616,589,26,25,69,72,5,12,47,18,764,724,1487,579,515,20,18,60,79,15,22,38,19,710,660,1370,439,368,14,13,39,56,14,41,28,13,536,494,1033,262,188,7,7,21,26,10,52,11,11,313,280,593,164,115,3,8,10,16,13,68,5,0,200,204,403,93,61,0,7,12,13,11,71,9,5,130,159,288,53,31,0,0,10,17,14,55,6,4,79,107,185,28,18,3,0,0,0,11,60,3,7,42,83,128,5922,5950,189,237,439
11601,15,42,3,4,0,4,0,4,4348,3934,4365,3982,8347,222,577,13,32,14,13,0,7,4084,3627,4333,4248,8578,1303,2026,64,122,38,110,4,8,2830,2236,4235,4495,8737,2415,2799,109,191,159,230,7,12,1715,1223,4406,4460,8863,2600,2794,166,229,265,403,5,22,1120,824,4154,4268,8422,2854,2832,172,252,341,487,14,46,897,590,4280,4206,8490,2790,2830,178,247,431,607,23,124,655,422,4088,4232,8315,2766,2786,169,233,502,630,31,176,353,250,3821,4073,7903,2656,2425,165,162,373,567,74,260,233,146,3502,3553,7053,1928,1519,103,117,286,368,90,300,142,84,2543,2393,4936,1372,1131,61,59,170,232,111,437,80,42,1792,1908,3698,1096,848,58,48,97,162,155,711,54,47,1459,1811,3271,846,552,27,28,55,104,215,717,44,30,1187,1432,2618,441,280,14,13,24,47,171,694,37,32,686,1072,1757,181,101,4,7,13,25,116,610,19,19,340,763,1099,23482,23525,1304,1747,2767
11602,11,4,0,0,0,0,0,0,2082,1982,2093,1985,4079,145,287,6,19,0,3,0,0,2046,1675,2198,1985,4176,970,1431,29,55,23,64,0,3,1392,993,2419,2542,4957,1977,2226,66,92,87,126,3,5,823,562,2956,3014,5972,2038,2053,69,118,153,251,3,9,451,345,2719,2776,5499,1848,1780,83,91,188,256,10,23,310,233,2442,2379,4824,1606,1472,78,105,180,255,10,35,197,117,2069,1987,4060,1330,1180,70,76,204,243,11,58,102,83,1713,1633,3350,1080,928,53,65,172,221,22,85,56,54,1383,1359,2735,715,577,35,37,96,106,22,108,41,25,921,856,1772,453,316,31,22,67,82,22,138,30,11,601,571,1174,269,191,16,9,34,41,27,160,15,14,360,413,771,188,133,7,4,25,34,48,162,14,12,278,343,622,104,50,0,6,9,14,24,157,5,3,147,227,368,38,28,0,0,0,5,19,116,3,5,68,153,217,12789,12658,551,691,1230
11603,21,41,3,5,0,3,0,3,3994,3805,4018,3857,7872,217,537,18,52,7,14,0,4,3061,2982,3307,3587,6892,999,1513,70,165,34,93,0,5,1938,1674,3040,3445,6483,1727,2138,116,250,126,210,0,10,1211,1174,3180,3788,6973,2157,2324,146,251,232,305,8,31,1023,827,3568,3737,7309,2333,2356,169,270,308,433,4,65,675,553,3490,3673,7165,2212,2073,166,244,326,463,33,102,453,318,3176,3196,6373,1873,1787,126,210,317,478,28,154,239,173,2575,2800,5375,1783,1589,133,166,323,459,66,212,146,112,2447,2539,4989,1331,1059,103,127,257,283,65,308,89,57,1833,1833,3673,870,656,76,67,115,179,87,334,51,44,1191,1270,2463,571,357,35,39,73,100,86,380,44,27,804,903,1707,364,221,25,24,43,46,71,392,19,27,526,715,1235,184,85,8,11,14,21,96,344,15,28,309,487,797,66,47,3,7,7,13,82,367,11,17,176,460,637,16704,16778,1193,1884,2175
11701,4,11,0,0,0,3,0,0,1051,1041,1062,1058,2120,53,175,3,3,4,4,6,0,1218,1044,1285,1227,2511,327,532,15,33,14,23,0,7,958,717,1319,1313,2624,726,911,42,52,43,57,3,3,582,482,1396,1506,2907,874,933,43,86,65,127,3,3,451,294,1431,1444,2875,896,834,51,74,109,158,9,17,342,214,1405,1296,2695,796,715,53,80,154,184,11,26,269,194,1275,1205,2480,715,691,46,65,146,233,10,58,170,120,1090,1170,2262,621,631,49,66,131,180,21,83,138,93,963,1051,2015,569,548,57,49,133,153,17,116,106,69,878,935,1818,477,410,46,22,91,103,35,182,77,47,716,763,1481,402,282,30,20,57,72,45,208,63,27,590,610,1195,326,224,22,15,34,56,63,272,48,52,485,621,1106,180,87,5,4,20,28,66,277,25,37,298,431,726,94,52,0,5,0,23,84,313,13,27,190,415,604,7051,7038,465,589,987
11702,3,11,0,0,0,0,0,0,1077,1006,1083,1012,2095,56,128,5,5,3,3,0,0,1699,1850,1770,1987,3755,371,593,6,45,24,47,0,4,1899,1848,2305,2534,4839,917,1106,47,91,66,142,0,11,1604,1403,2641,2750,5383,1003,1023,65,117,185,200,4,22,1295,1060,2550,2420,4966,854,831,81,99,210,259,3,18,911,738,2054,1939,3993,760,780,89,84,264,289,11,30,596,491,1711,1675,3392,687,680,70,97,224,302,8,47,438,340,1437,1466,2901,687,649,76,59,209,222,22,81,320,223,1320,1242,2569,550,477,60,47,146,172,26,109,203,119,984,928,1909,489,401,47,28,93,95,30,179,144,79,805,788,1591,414,336,22,21,62,64,49,205,133,45,691,667,1355,324,206,14,12,48,39,67,234,76,41,533,531,1066,162,92,11,4,20,22,77,210,64,51,336,380,714,98,44,0,4,13,18,60,277,38,37,212,379,590,7383,7349,606,715,1558
11703,21,22,8,8,10,0,3,3,3101,3558,3137,3593,6732,259,495,11,31,15,31,10,7,10152,10706,10445,11273,21716,1686,2263,94,121,71,155,13,11,11946,10267,13807,12816,26626,3062,3395,223,244,354,462,7,19,8672,6248,12311,10372,22684,2690,2457,156,206,588,694,19,28,5723,3296,9176,6681,15861,2041,1831,278,232,793,722,24,46,3990,1941,7121,4775,11897,1694,1505,220,261,782,864,36,81,2815,1337,5546,4039,9588,1538,1612,262,266,857,875,34,132,1794,933,4490,3820,8305,1541,1491,240,210,886,843,58,209,1355,620,4079,3369,7451,1196,954,150,132,629,653,63,272,883,356,2922,2370,5291,932,783,121,79,466,451,95,365,596,204,2213,1881,4089,719,568,73,58,262,260,135,439,477,170,1668,1498,3166,598,342,59,29,164,190,150,547,316,149,1293,1259,2544,331,188,23,17,81,102,145,610,202,113,776,1029,1813,179,93,11,4,31,69,141,653,107,141,472,957,1430,18492,17996,1926,1897,5988
11801,4,6,0,0,3,6,3,0,2575,2768,2589,2777,5365,50,144,3,8,8,13,0,0,3346,3719,3412,3875,7283,577,967,16,62,31,69,3,4,4934,5104,5560,6199,11759,1997,2574,83,131,200,244,3,7,4078,3870,6362,6824,13188,2361,2640,126,144,330,413,3,19,2437,1936,5254,5150,10409,2244,2321,127,149,373,487,14,32,1367,1218,4122,4206,8328,2095,2166,112,193,437,567,15,45,1009,799,3662,3776,7437,1847,1908,145,154,423,652,35,90,763,577,3211,3381,6593,2168,2071,119,114,540,797,40,165,636,491,3508,3642,7152,1737,1578,76,91,420,565,45,253,435,289,2711,2775,5490,1274,1127,74,78,228,385,52,312,274,227,1898,2121,4022,1012,806,40,45,162,217,83,525,219,168,1513,1763,3277,959,673,26,16,105,182,146,716,205,160,1440,1750,3188,713,491,25,9,89,150,195,1036,125,151,1152,1835,2987,518,208,12,13,42,96,254,1406,91,140,911,1865,2776,19547,19672,975,1207,3395
11802,7,9,4,3,0,0,3,3,3599,3267,3611,3284,6897,147,243,11,14,8,6,4,8,6225,5682,6389,5951,12338,811,1178,22,63,49,60,3,3,4779,4412,5657,5715,11372,2108,2529,92,113,174,217,4,11,3203,2789,5576,5656,11235,2536,2765,127,173,256,392,8,22,1938,1630,4862,4988,9848,2567,2568,152,178,403,512,10,41,1362,1112,4489,4419,8906,2177,2264,162,238,417,597,16,77,937,782,3701,3956,7659,1987,2021,173,193,441,694,28,112,770,597,3392,3615,7009,1920,1843,151,176,451,631,57,165,546,434,3130,3253,6379,1607,1437,95,128,348,473,57,242,363,267,2464,2548,5008,1334,1195,81,64,238,284,90,363,225,183,1971,2102,4071,1151,887,59,54,160,224,99,560,188,149,1653,1866,3524,994,735,43,39,114,148,169,839,183,184,1500,1944,3449,661,417,21,14,65,111,222,935,123,157,1105,1635,2737,361,148,7,6,27,48,233,1068,54,138,680,1404,2089,20364,20239,1196,1450,3134
