SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
11003,4768,2399,2723,3179,3030,2528,1582,856,243,21302,15,6,7,13,3,3,0,0,0,49,3,3,3,0,11,7,0,0,0,30,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,0,0,0,23,4,0,6,3,4,3,0,0,0,34,774,314,377,284,213,129,45,26,8,2172,736,325,345,372,345,269,197,122,40,2764,6304,3063,3468,3869,3626,2946,1825,1007,297,26396,3,5,9,12,9,6,0,0,0,40,1665,963,916,1226,1396,1224,924,470,157,8950,0,0,0,0,0,0,0,0,0,0,56,31,24,28,26,20,9,5,3,198,0,0,0,0,0,3,0,0,0,3,1817,921,922,946,946,709,557,290,97,7213,0,0,0,0,0,0,0,0,0,9,3,3,9,8,7,18,8,6,0,53,19,16,4,11,9,9,3,3,0,80
11004,12073,7150,6234,7997,8825,7799,5721,3723,1194,60721,18,3,12,18,7,0,0,0,0,52,20,7,10,16,3,6,0,0,0,64,0,0,0,0,5,4,0,0,0,13,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,22,14,28,31,22,19,9,0,0,146,22,22,28,31,28,20,9,0,0,154,2222,1139,929,830,841,561,257,109,60,6955,1431,733,596,758,712,643,457,292,93,5725,15813,9083,7851,9685,10453,9052,6450,4126,1348,73864,24,40,38,52,55,27,19,0,0,254,5108,3038,2708,3463,4093,3993,3139,1898,728,28159,0,0,0,0,0,0,0,0,0,0,162,79,93,98,104,134,88,37,23,820,33,43,12,22,13,7,9,5,5,148,4538,2595,2174,2547,2634,2308,1697,1058,304,19851,0,3,0,3,8,6,4,0,0,34,21,11,15,22,16,10,12,12,0,122,59,38,50,49,51,36,20,9,9,324
11101,14941,10127,8363,11679,12653,11620,8359,6122,1761,85624,30,22,10,30,46,18,12,9,0,175,44,22,19,24,18,13,3,3,0,146,4,6,3,3,9,8,3,0,0,35,0,0,0,0,0,0,0,0,0,3,4,3,5,3,4,6,5,0,0,33,26,42,38,41,47,21,12,7,5,235,26,46,43,46,51,28,16,10,5,271,4729,2857,2344,2393,2308,1444,690,453,125,17344,2316,1439,1163,1418,1404,1150,783,643,178,10487,22176,14572,12027,15724,16630,14360,9891,7242,2077,114691,125,100,147,211,189,109,24,11,0,915,4501,2885,2695,4127,4505,4549,3669,2402,929,30261,0,0,0,0,0,0,0,0,0,0,579,318,266,368,424,430,346,181,59,2972,25,15,8,7,22,7,13,15,13,126,5656,3873,2913,3667,4017,3489,2492,1601,525,28231,14,9,3,13,21,12,15,25,3,115,175,125,122,185,164,178,120,77,23,1177,78,31,55,44,39,49,36,21,10,369
11102,8509,5718,4851,6366,7030,6592,4601,3375,1300,48351,5,3,3,5,5,3,3,5,0,32,13,10,11,16,10,3,3,0,0,60,0,0,3,0,3,3,0,0,0,16,3,3,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,5,15,19,28,14,10,8,0,0,105,11,20,19,27,17,15,8,0,0,119,3239,1638,1515,1454,1329,937,492,328,110,11040,1651,957,717,913,989,802,483,401,140,7056,13466,8379,7154,8831,9469,8390,5610,4117,1554,66953,40,52,55,56,86,71,23,13,0,399,2840,1849,1626,2467,2651,2889,2266,1478,664,18735,0,0,0,0,0,0,0,0,0,0,296,210,151,197,237,244,189,134,71,1724,26,15,8,9,13,4,8,3,0,97,2809,1911,1422,1897,2079,1871,1269,724,294,14283,0,5,0,3,8,9,3,4,0,39,52,30,59,54,36,40,29,21,13,322,72,52,41,61,72,54,43,25,13,435
11103,16939,14362,13151,14355,14660,12211,9039,7884,2764,105361,77,77,121,85,57,22,25,4,0,467,166,140,164,87,51,35,16,0,0,653,16,23,12,14,17,19,5,3,0,108,0,3,3,3,3,0,0,0,0,11,3,5,12,4,3,5,0,0,0,31,45,101,136,106,63,30,13,14,0,510,51,109,148,112,69,37,15,14,0,550,5403,4914,4634,3330,2841,1708,696,450,144,24118,2878,2773,2340,2064,2056,1416,974,864,371,15743,25657,22655,20872,20269,19984,15553,10815,9225,3285,148315,156,342,367,332,266,179,67,36,5,1757,4888,3657,3973,4779,5113,4989,3733,2706,1284,35125,0,0,0,0,0,0,0,0,0,0,514,462,410,379,419,410,242,219,89,3144,14,14,8,14,4,14,11,8,3,88,7313,5846,5087,5309,5404,4248,2958,2206,1007,39377,16,17,9,8,31,18,27,21,11,154,502,374,382,451,475,445,405,291,86,3413,48,32,50,30,46,53,30,15,8,313
11201,7224,4500,3446,5817,7151,6022,4488,3797,1312,43752,22,6,8,22,26,6,8,0,0,105,12,15,11,13,15,10,0,3,0,69,58,16,34,46,50,29,9,3,4,265,3,5,6,5,4,0,0,0,0,28,12,12,0,11,15,10,5,0,0,68,69,52,76,115,126,55,5,5,0,506,79,66,85,125,145,62,13,10,3,598,4099,2184,2116,2442,2820,1678,647,395,95,16476,2103,1280,1087,1365,1611,1067,541,479,168,9696,13754,8174,6906,10083,12142,9067,5727,4705,1584,72136,246,129,169,310,345,312,71,18,0,1610,1784,1079,840,1770,2313,2698,2082,1501,741,14817,0,0,0,0,0,0,0,0,0,0,106,50,53,85,117,121,89,63,32,723,7,7,3,4,7,0,3,3,0,33,3130,1782,1300,2052,2512,2095,1465,986,367,15688,3,3,0,8,6,10,4,13,3,57,44,14,16,43,38,27,28,18,4,233,52,42,39,51,60,58,43,25,12,380
11202,9036,5782,4272,6323,7365,5895,4250,3095,1198,47221,6,15,9,16,23,15,8,0,0,91,15,18,21,19,6,4,0,0,0,77,8,4,7,11,16,3,3,0,0,46,0,0,4,3,0,3,0,0,0,16,7,10,3,6,12,7,0,0,0,44,77,53,83,112,102,47,16,3,0,499,87,67,91,123,115,61,12,4,0,555,3312,1929,1610,1641,1866,1079,349,185,51,12020,1734,1021,795,972,1095,714,397,284,99,7112,14299,8909,6890,9210,10699,7897,5040,3573,1347,67873,131,88,104,174,211,210,67,4,3,993,2092,1443,1158,1844,2352,2353,1695,1145,452,14536,0,0,0,0,0,0,0,0,0,0,104,76,67,80,119,115,78,47,12,704,0,0,3,0,0,8,7,0,0,16,3737,2293,1584,1926,2537,2217,1430,1013,401,17142,17,8,13,10,18,14,10,4,5,90,30,27,12,13,25,18,13,6,0,148,64,50,37,49,51,59,52,17,15,385
11203,8562,5406,4125,6729,7676,7381,7118,5631,1613,54239,104,49,43,60,76,34,0,6,3,379,18,7,15,10,14,10,4,3,0,83,19,3,9,11,6,10,5,8,6,78,9,3,0,9,0,0,0,0,0,18,28,27,22,25,18,18,7,0,0,149,39,42,47,74,60,41,21,8,0,324,76,68,74,101,76,61,23,10,0,489,3707,1818,1774,1875,2043,1423,785,519,164,14109,2006,1078,952,1180,1287,1048,823,646,197,9216,14610,8499,7080,10109,11361,10059,8785,6832,1985,79320,178,90,148,210,244,185,52,6,0,1113,2488,1643,1293,2267,2996,3175,3017,2539,1149,20554,0,0,0,0,0,0,0,0,0,3,122,83,82,79,136,147,133,83,36,897,12,3,0,3,3,0,0,3,0,27,3958,2524,1764,2602,3025,2631,2348,1650,526,21032,31,18,9,13,26,27,32,22,5,193,41,17,29,46,54,46,31,21,6,282,155,65,124,86,114,104,72,35,11,756
11301,8240,4604,4248,5303,5145,4124,3199,2147,626,37636,34,6,29,40,21,15,7,0,0,148,162,96,55,86,43,21,7,0,0,475,3,0,3,3,0,0,0,0,0,12,0,3,0,3,0,0,0,0,0,4,157,77,83,97,79,29,15,5,0,552,11,11,21,11,13,3,0,0,0,70,174,94,104,110,89,31,15,3,0,629,1255,655,630,483,432,231,115,67,19,3896,1010,588,492,507,508,355,270,165,47,3952,10899,6069,5596,6570,6272,4788,3611,2390,697,46887,25,24,29,26,29,17,0,0,0,152,1786,1062,979,1249,1466,1372,889,623,243,9672,0,0,0,0,0,3,0,0,0,4,45,23,29,48,38,40,31,15,0,276,56,54,27,27,24,9,12,3,3,210,4220,2500,1843,2257,2569,1900,1514,1051,345,18189,0,0,0,0,3,0,0,0,0,5,19,3,9,14,12,12,8,4,5,89,26,20,19,23,23,27,21,11,3,171
11302,2202,1091,1164,1527,1693,1521,1116,769,247,11333,4,0,0,6,0,0,0,0,0,10,4,0,5,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,18,0,0,3,6,5,0,0,0,0,18,493,220,251,209,196,168,60,29,6,1630,266,157,212,213,193,154,102,68,27,1394,2976,1473,1636,1969,2102,1854,1279,874,287,14444,3,5,6,13,12,4,3,0,0,45,684,471,430,610,749,784,602,396,159,4876,0,0,0,0,0,0,0,0,0,0,50,17,16,22,21,22,18,3,0,156,0,0,0,0,0,0,0,0,0,0,1047,469,431,517,566,439,357,203,86,4116,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,3,0,18,6,4,4,0,10,20,4,0,3,58
11303,14713,9739,7591,9344,9787,8108,5801,3862,1323,70265,35,30,41,28,16,4,3,0,0,159,35,51,37,27,23,6,0,0,0,182,0,10,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,4,9,7,3,0,0,0,0,0,14,8,35,23,21,20,10,4,0,0,114,7,39,30,25,26,10,4,0,0,133,2707,1951,1356,1073,954,608,220,124,32,9013,1446,1099,1016,903,857,560,437,328,142,6796,18981,12973,10124,11462,11723,9317,6469,4323,1497,86864,69,64,75,86,74,35,17,0,3,413,3919,2643,2258,2937,3275,3331,2403,1602,624,22997,0,0,0,0,0,0,0,0,0,3,192,140,151,151,140,171,115,44,26,1130,63,45,28,16,14,17,9,13,5,203,7149,4552,3145,3524,3747,3084,2241,1319,485,29245,9,15,13,9,13,20,17,4,4,101,36,18,39,33,33,28,20,13,3,235,24,18,30,16,33,29,12,9,3,182
11401,10831,6189,4951,7650,8961,9669,8386,5545,1475,63666,24,4,13,20,12,7,0,0,0,89,30,9,20,25,11,12,3,0,0,114,5,0,3,9,14,9,15,7,4,66,0,0,3,4,3,3,0,0,0,20,0,0,4,0,0,0,0,0,0,8,62,35,40,79,50,36,12,4,0,327,64,34,48,82,57,43,14,4,0,351,3850,2051,1699,1859,2029,1554,933,495,121,14578,2111,1022,849,1090,1190,1054,872,630,168,8984,17035,9361,7649,10861,12395,12410,10234,6692,1773,88406,164,59,73,151,153,114,42,9,3,773,3762,2277,1799,2880,3815,4457,4248,2816,1029,27076,0,0,0,0,0,0,0,0,0,0,332,152,145,181,221,259,222,113,51,1684,0,0,0,0,0,3,3,3,0,12,3624,2261,1621,2276,2938,3078,2658,1646,431,20524,21,26,17,17,19,26,24,12,0,170,76,47,41,77,76,106,97,69,17,604,102,55,50,63,85,77,51,42,8,537
11402,6041,3086,2493,4197,4198,4365,3315,2050,653,30396,10,3,7,16,16,9,0,0,0,61,13,9,7,11,6,3,0,0,0,50,9,3,0,11,14,18,14,17,0,83,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,7,33,23,35,42,30,29,7,3,3,200,37,28,35,43,30,29,7,3,3,209,1711,954,711,867,972,805,465,198,71,6753,919,519,390,572,633,610,409,261,122,4431,8774,4630,3670,5782,5928,5892,4218,2527,845,42272,30,39,39,74,73,74,30,8,0,373,2296,1143,852,1617,1862,2008,2004,1149,470,13396,0,0,0,0,0,0,0,0,0,0,104,48,48,87,74,92,98,40,11,604,29,52,12,10,19,5,9,6,6,145,2439,1247,799,1345,1643,1351,1150,622,188,10775,7,20,7,6,21,15,10,3,3,91,67,37,20,57,62,57,46,24,3,382,35,21,40,26,26,38,22,8,0,217
11501,18934,13772,9385,13186,14288,11476,5105,3403,1570,91110,752,555,377,674,661,307,95,67,15,3503,624,476,337,409,374,187,67,28,3,2511,16,19,21,25,29,35,11,4,0,162,0,0,0,0,0,0,0,0,0,0,156,117,97,125,102,49,40,8,0,682,112,149,83,138,148,74,24,13,0,737,270,266,172,258,254,121,60,20,0,1423,3385,2646,1951,2473,2577,1512,509,260,92,15402,1718,1314,1044,1142,1223,979,405,296,140,8251,26272,19518,13601,18807,20192,15015,6392,4130,1846,125759,696,555,498,750,904,654,239,82,31,4405,4118,2841,1925,3416,3712,3778,2604,1412,894,24700,3,3,0,4,6,0,0,0,0,20,588,523,323,429,590,508,285,155,99,3511,102,52,55,40,22,30,18,27,28,377,9367,6246,3773,5704,6063,4939,2758,1191,427,40469,26,38,11,16,45,36,18,18,4,211,641,386,257,544,493,268,224,89,26,2925,37,24,36,42,33,47,21,16,3,255
11502,3752,2608,1488,2544,2754,2593,1383,841,298,18256,10,20,10,15,24,16,8,4,0,92,37,27,17,23,7,12,7,0,0,127,4,5,4,7,10,7,0,3,0,44,0,0,0,0,0,0,0,0,0,0,7,12,8,9,10,0,3,0,0,44,13,11,12,9,14,12,3,0,0,86,25,23,21,21,18,16,10,3,0,130,743,582,372,520,586,444,158,73,22,3499,419,331,200,311,363,318,148,104,40,2231,5028,3627,2133,3494,3831,3424,1706,1031,367,24636,42,38,43,54,72,53,13,8,0,331,975,698,338,793,961,941,714,330,177,5923,0,0,0,0,0,0,0,0,0,0,100,94,39,67,111,81,48,17,12,571,0,9,0,4,6,3,6,3,0,42,1905,1280,611,1069,1259,886,619,325,103,8045,3,0,8,0,13,0,0,0,0,26,88,35,26,64,53,36,28,13,7,355,14,15,10,9,21,7,7,6,3,82
11503,3711,2175,1633,2763,2651,2061,1013,480,118,16613,5,0,3,6,4,3,0,0,0,22,4,9,6,7,3,3,0,4,0,33,0,3,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,10,24,18,12,0,0,0,89,9,14,10,24,18,12,0,0,0,89,1034,588,445,638,573,376,130,59,14,3857,691,378,263,447,412,329,141,62,30,2751,5467,3180,2371,3895,3699,2812,1294,608,169,23486,7,22,19,27,37,33,9,0,0,153,1311,863,546,1139,1206,1016,628,251,91,7059,0,0,0,0,0,0,0,0,0,0,93,63,37,56,67,78,38,7,3,445,0,3,0,3,0,0,0,0,0,7,1549,955,598,1004,983,645,379,138,28,6285,5,0,0,5,3,8,7,0,0,25,34,14,5,35,30,21,11,6,0,155,30,30,9,20,20,6,13,14,0,146
11504,5231,2258,2885,3457,2510,1954,809,381,107,19603,106,54,44,106,60,12,11,3,0,411,100,57,39,73,48,12,7,3,0,345,4,3,3,4,5,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,38,30,34,25,24,5,4,4,0,164,15,16,15,25,27,14,3,0,0,120,58,50,48,45,49,20,13,4,0,285,771,354,393,497,317,184,60,21,8,2588,623,235,334,350,232,190,98,54,8,2121,6953,3024,3801,4596,3270,2400,997,475,128,25646,63,26,45,65,56,45,15,4,3,318,1537,690,596,1279,896,737,463,168,49,6430,4,0,0,0,0,0,0,0,0,5,82,33,40,71,46,45,24,10,6,364,12,9,3,3,7,6,0,0,0,40,2723,1319,1032,1700,1258,884,496,168,46,9625,7,0,11,6,8,0,0,0,0,30,111,56,36,90,64,41,20,12,0,421,15,13,5,13,13,4,7,3,0,73
11601,16291,11612,11580,11360,11860,9552,5789,3668,914,82629,1220,646,1032,977,599,255,126,50,6,4916,1456,914,898,771,574,282,102,29,7,5032,3,10,3,10,8,12,4,3,7,64,0,0,4,0,0,0,0,0,0,8,341,186,265,231,130,37,26,11,3,1228,87,80,93,83,81,33,13,4,0,467,422,268,365,311,205,75,35,18,4,1705,3171,1958,2058,1787,1425,742,307,159,45,11662,2162,1274,1348,1306,1125,879,531,407,111,9138,25065,16925,17603,16908,16215,11989,6971,4375,1099,117149,403,260,352,468,450,293,117,56,10,2413,2999,1920,2194,2509,2691,2710,1654,1161,323,18154,9,3,4,3,4,0,3,0,0,32,536,297,305,317,343,244,131,65,22,2256,15,14,7,13,11,11,0,0,0,68,8528,5413,5588,5514,5402,5144,3009,1877,730,41206,55,46,39,53,56,40,28,8,3,325,668,425,499,615,436,460,364,173,53,3689,86,58,72,81,72,51,36,24,4,490
11602,10480,5584,7271,7137,5259,3498,1529,785,149,41690,598,285,523,492,297,124,43,22,4,2372,531,334,322,324,226,99,21,10,0,1868,5,7,5,9,7,5,3,0,0,44,0,0,0,0,0,0,0,0,0,0,321,193,191,218,148,59,36,9,0,1185,24,53,59,36,37,14,3,0,0,237,345,249,248,256,192,72,43,9,0,1423,1884,856,1336,946,588,288,100,54,28,6075,1318,815,1048,945,629,328,172,103,32,5393,15411,8260,10934,10323,7406,4510,1943,991,217,59992,364,193,318,334,268,181,67,28,7,1761,2572,1128,1752,2287,1530,1244,591,266,96,11466,5,0,4,5,3,3,0,0,0,23,293,149,173,211,171,125,50,15,4,1187,31,15,10,21,15,10,13,3,0,108,6518,3294,3691,4042,3093,2288,1080,436,116,24557,39,25,33,37,35,18,4,0,3,195,330,155,194,251,166,132,79,38,8,1339,32,25,27,34,34,34,19,11,0,208
11603,17378,10327,9054,10326,8982,6912,3411,1750,562,68691,767,340,591,575,283,144,79,26,0,2813,1920,892,943,886,546,306,105,28,10,5631,0,4,5,4,7,3,3,0,0,25,0,0,0,0,0,0,0,0,0,5,244,98,166,152,58,17,11,0,0,755,43,38,39,30,27,20,3,3,0,213,295,138,204,186,90,34,16,3,0,971,3475,1585,1339,1100,713,456,159,54,16,8885,2798,1356,1179,1220,964,730,373,151,50,8828,26824,14768,13458,14471,11750,8662,4174,2032,637,96771,194,143,169,199,183,132,41,26,5,1094,3040,2026,1842,2308,2316,1993,1346,511,177,15568,17,22,11,14,20,11,11,4,0,123,265,214,164,166,213,142,83,33,8,1287,8,0,7,0,4,3,0,3,0,30,8860,5894,4758,4967,4984,3786,2085,994,420,36731,101,80,44,70,69,39,12,10,0,415,322,261,244,287,230,208,151,105,27,1829,111,59,57,74,82,51,40,19,6,492
11701,4136,2830,3201,3606,3186,2904,2151,1515,518,24044,118,83,174,101,66,40,16,4,0,598,667,486,643,481,320,136,63,9,3,2808,93,42,40,62,63,45,47,32,16,441,0,0,0,0,0,0,0,0,0,0,13,4,14,3,12,3,5,3,0,50,10,18,23,13,16,6,5,3,3,98,22,19,35,22,22,10,11,7,3,145,727,556,726,637,468,291,155,83,14,3662,673,431,555,464,407,290,169,154,41,3196,6564,4629,5532,5570,4744,3826,2677,1835,604,35994,146,189,316,209,213,189,68,36,11,1376,520,381,440,711,667,580,456,328,170,4245,59,33,48,35,49,19,8,4,0,267,50,36,48,67,55,32,23,12,0,330,6,0,0,3,0,4,0,0,0,10,2686,1503,1621,1969,1676,1399,1115,701,264,12939,8,4,0,8,7,3,0,0,0,25,607,289,434,612,440,424,519,353,65,3751,8,0,15,17,9,18,7,8,3,82
11702,3157,2615,4366,4247,3169,2804,2268,1405,451,24489,47,68,136,61,35,21,3,3,0,377,286,298,427,207,154,136,53,12,3,1579,33,20,51,33,28,12,3,3,3,179,3,0,3,7,0,0,0,0,0,11,4,6,13,10,3,0,0,0,0,38,38,69,108,97,57,15,10,3,0,394,49,73,123,107,55,20,10,3,0,445,1629,1452,2951,2477,1502,683,203,92,43,11042,1020,899,1517,1295,790,554,299,193,72,6643,6684,5851,10230,8964,6287,4474,2952,1777,590,47806,366,393,569,520,514,370,121,76,24,2953,452,294,660,797,624,553,296,193,111,3976,0,0,0,0,3,6,0,0,0,14,44,46,60,71,61,27,19,10,4,345,0,0,0,0,0,0,0,0,0,0,1952,1245,2050,2104,1599,1232,942,682,245,12042,6,3,7,3,6,0,0,0,0,35,460,216,368,652,440,460,815,617,122,4150,15,20,26,17,18,19,4,8,0,123
11703,4242,9203,17214,10346,6945,5715,3729,2443,833,60670,67,330,543,141,66,51,12,7,4,1227,243,520,693,283,179,137,44,18,3,2114,136,185,397,198,230,239,225,225,66,1895,4,4,8,5,10,3,0,0,0,27,0,32,49,11,9,0,0,0,0,103,57,184,357,191,115,58,22,11,3,998,60,223,407,206,133,68,23,11,3,1128,2779,7129,13366,7624,4404,2626,1045,495,123,39591,3750,8774,13776,7727,5097,3445,1906,1025,343,45843,11689,28452,49307,27756,17894,12735,7258,4360,1430,160871,469,2077,4727,1789,987,716,329,187,57,11342,997,1568,3888,2874,2167,1993,1200,614,226,15528,4,0,4,6,3,3,0,0,0,18,62,212,363,191,119,95,53,37,4,1129,4,3,3,4,3,0,0,0,0,17,2696,4397,10393,5732,3643,2766,1733,1044,383,32791,0,8,5,8,0,13,0,0,0,37,483,349,915,865,573,431,499,416,91,4624,12,24,34,36,31,33,16,7,3,185
11801,6847,5161,10730,8494,6032,5862,3811,3152,1438,51526,37,41,116,69,51,34,21,10,0,375,64,61,129,87,63,43,17,11,5,483,3182,2073,2226,2052,2314,2235,1333,1388,664,17464,0,0,0,0,0,0,0,0,0,3,3,5,17,3,0,3,3,0,0,37,42,46,108,85,50,31,16,16,6,398,43,52,123,94,49,36,21,13,6,439,2824,2328,5699,3903,2484,1929,814,498,183,20670,3193,2698,5480,3646,2727,2315,1226,1078,467,22830,16358,12654,24945,18739,14033,12636,7300,6172,2776,115616,153,167,429,454,348,241,86,41,8,1925,2390,1555,3125,2756,2156,1946,1538,932,601,17017,0,0,0,3,0,0,0,0,0,13,14,35,109,51,51,35,16,12,3,331,0,0,0,0,0,0,0,0,3,3,4074,2510,6257,4312,2882,2177,1693,1205,587,25701,4,3,3,8,3,3,3,5,0,37,616,331,452,617,530,388,314,264,89,3608,3,6,51,24,9,18,16,7,0,138
