SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
11101,5,10,52,95,17,75,13,10,15,3,0,0,0,0,37,328,33,33,210,415,160,627,148,182,248,47,17,9,4,3,270,2403,0,0,6,3,4,5,4,3,6,0,0,0,0,0,74,108,41,51,297,685,199,1199,552,510,819,241,75,50,16,4,686,5441,147,276,445,821,2838,3574,1632,2040,6511,4055,2527,1731,1120,338,3790,31860,7,0,6,0,0,3,12,34,214,418,606,278,461,153,33,2222,3,0,3,3,0,28,30,67,92,59,43,8,29,16,13,386,4,0,0,0,0,13,30,83,351,361,254,125,196,40,26,1478,0,0,4,0,0,0,3,14,41,52,63,21,45,11,12,269,9,0,3,5,15,26,80,113,311,192,67,168,39,5,37,1074,4,8,17,25,35,111,135,124,155,68,31,22,16,12,22,786,0,0,0,0,3,15,9,18,26,25,10,18,3,0,8,138,0,0,0,0,0,3,0,3
11102,0,8,37,75,3,45,0,11,6,0,0,0,0,0,23,221,9,25,131,302,71,386,97,89,138,28,9,8,0,0,143,1432,0,0,0,3,3,3,0,3,0,0,0,0,0,0,50,75,19,38,192,496,94,749,314,255,436,114,36,29,3,3,377,3150,74,181,278,612,1607,2246,1044,1320,4193,2180,1203,734,457,109,2155,18396,0,0,7,0,0,4,14,45,171,257,355,161,195,74,18,1293,0,0,3,6,0,20,21,48,77,29,28,12,12,7,0,263,5,0,4,0,0,5,19,48,265,195,160,84,81,14,16,882,0,0,0,0,3,0,3,14,29,26,23,19,19,12,5,146,3,0,4,3,8,6,60,86,217,153,46,102,19,3,28,740,0,0,12,11,30,95,72,67,100,42,22,19,3,3,5,481,0,0,0,3,3,5,13,12,29,17,6,18,3,0,12,120,0,0,3,0,0,3,0,5
11103,7,15,73,116,12,114,32,18,17,0,4,0,0,0,48,462,36,46,318,559,216,836,191,249,338,80,9,19,8,0,295,3196,3,3,3,3,4,15,7,3,10,0,0,0,0,0,100,157,50,89,447,930,259,1591,735,633,1153,343,83,78,25,3,885,7307,173,379,603,1114,3011,4064,1966,2386,7793,4580,2844,1997,1359,432,4377,37072,12,0,5,0,3,6,16,57,312,624,975,499,738,294,34,3575,0,0,8,3,9,39,44,97,111,82,36,25,31,21,11,515,5,3,7,0,3,18,34,124,536,487,387,157,239,41,22,2057,0,0,0,0,0,4,12,18,65,60,64,39,57,16,15,358,3,0,3,9,19,23,116,146,401,266,89,225,61,24,39,1434,4,4,23,43,40,153,146,150,176,69,41,28,22,12,20,931,4,0,0,3,5,14,15,18,48,24,9,26,7,0,8,190,0,0,0,0,0,3,6,3
11201,4,6,57,109,8,92,10,16,15,0,0,0,0,0,23,335,17,29,140,291,66,396,82,95,95,25,0,7,6,0,165,1410,0,0,6,5,0,3,0,3,3,0,0,3,0,0,46,66,25,51,266,634,93,981,374,304,412,111,14,24,12,0,473,3774,123,186,384,776,1495,2791,1241,1489,4247,1818,924,603,409,150,2311,18953,12,0,8,3,0,23,36,85,200,206,248,87,149,55,20,1125,3,0,12,9,6,37,43,92,136,62,41,17,22,14,4,498,5,0,6,3,6,32,21,114,311,228,148,62,98,20,6,1062,0,0,0,0,0,8,12,14,50,34,35,18,18,3,18,208,4,0,4,4,14,34,95,85,176,99,38,42,22,7,26,654,5,0,12,21,30,88,117,127,110,58,29,17,12,3,24,657,0,0,3,5,0,7,19,21,18,7,11,16,0,3,0,112,0,0,4,0,0,4,10,9
11202,0,6,52,80,15,76,14,8,4,0,0,0,0,0,31,295,10,29,191,360,93,429,96,105,123,24,3,0,0,0,146,1614,0,0,3,3,0,4,3,5,0,0,0,0,0,3,60,86,16,39,285,611,127,889,365,287,411,79,15,17,3,3,377,3522,106,206,410,775,1625,2580,1286,1581,4190,1627,762,372,254,71,1979,17821,4,0,14,3,7,25,42,109,308,281,255,66,102,24,22,1270,9,0,16,0,4,33,44,87,106,59,23,8,9,7,6,408,3,0,3,4,14,34,41,97,350,203,133,47,42,17,26,1004,3,0,4,0,0,11,11,12,47,34,28,10,8,3,7,177,3,7,3,8,16,45,106,126,167,109,30,37,9,3,19,682,5,3,16,20,34,139,126,98,89,35,15,9,3,0,13,606,0,3,0,0,9,16,12,8,22,11,5,3,0,0,3,99,0,0,0,0,0,0,3,11
11203,0,9,40,81,8,79,14,6,15,0,0,0,0,0,24,273,19,36,135,342,108,491,81,133,136,26,5,6,3,3,170,1697,0,0,3,3,4,7,6,0,3,3,0,0,0,0,68,95,21,65,223,602,131,1060,386,350,473,119,32,21,9,3,468,3969,134,251,346,758,2359,3438,1351,1747,4757,2076,944,553,303,118,2521,21667,9,0,12,3,3,17,22,60,196,273,307,95,131,50,27,1211,0,0,3,8,7,33,47,87,112,57,23,3,9,4,9,410,3,0,3,3,3,26,59,103,351,260,164,56,63,10,12,1123,0,0,0,0,3,6,14,14,47,36,41,11,12,6,7,202,6,0,6,4,22,22,86,101,197,119,41,54,23,0,26,704,0,0,11,24,38,119,157,115,140,32,23,14,3,4,18,709,3,3,3,0,3,19,13,21,25,9,6,3,4,0,3,123,0,0,3,0,0,0,5,5
11301,3,3,18,34,7,28,3,4,3,0,0,3,0,0,7,117,8,19,96,149,33,163,46,51,48,18,7,0,0,3,74,715,0,0,0,3,0,10,3,0,0,0,0,0,0,0,44,64,12,31,136,248,50,396,186,162,200,43,21,9,8,3,232,1737,147,169,213,336,816,1292,644,816,2972,1328,750,411,249,100,1697,11935,23,3,9,0,0,23,25,67,202,304,215,82,86,34,21,1094,8,0,11,0,3,19,26,32,38,28,12,0,10,0,0,184,10,0,3,7,9,22,39,69,207,142,71,34,31,10,10,659,0,0,0,0,0,3,5,24,37,32,22,7,11,4,4,153,9,3,4,3,17,19,76,53,82,35,24,28,9,5,25,388,4,3,15,14,11,45,41,29,42,5,11,4,0,0,12,241,0,0,0,0,0,15,8,11,18,4,3,0,0,0,4,71,0,0,0,0,3,4,0,7
11302,0,0,5,8,0,14,0,0,0,0,0,0,0,0,5,45,3,15,24,47,19,49,13,17,19,3,0,3,0,0,20,221,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,16,7,16,44,75,22,117,45,43,59,13,3,11,3,0,58,498,33,54,75,115,356,433,240,286,945,412,194,118,68,25,513,3865,5,0,0,3,0,7,9,24,69,59,60,26,31,11,5,316,0,0,3,0,5,5,3,15,18,12,0,4,5,0,4,70,4,4,3,3,0,7,15,23,74,47,24,13,16,3,7,244,0,0,0,0,0,0,0,8,10,10,7,7,3,0,3,41,0,0,3,5,5,7,27,29,49,25,7,15,5,5,8,193,0,0,5,8,5,11,14,15,10,8,7,3,0,0,6,90,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0
11303,7,8,54,77,19,67,12,12,12,0,0,7,0,0,36,291,10,36,164,300,99,383,108,95,118,28,3,6,4,0,161,1516,0,0,4,3,0,6,0,0,3,0,0,0,0,0,70,99,18,54,261,535,134,850,384,324,485,137,33,27,3,0,461,3708,179,241,405,689,1579,2522,1292,1618,5384,2638,1384,830,512,196,2824,22299,25,0,21,5,3,28,48,133,376,501,521,198,214,76,31,2179,0,0,3,7,6,34,40,69,75,42,21,12,13,6,10,344,10,0,5,9,5,24,68,147,395,294,215,70,118,24,24,1416,0,0,0,4,4,8,11,22,57,44,26,12,21,8,16,233,6,0,11,7,26,29,131,125,254,132,42,67,18,17,31,896,3,5,9,14,34,119,110,77,88,24,19,14,11,3,9,534,3,0,0,4,10,8,14,20,16,13,3,8,0,0,7,111,4,0,3,3,0,3,5,12
11401,0,13,45,107,13,124,17,20,11,3,0,0,0,0,39,390,22,35,181,342,107,520,119,101,116,19,6,7,0,0,197,1766,3,0,3,4,4,6,4,3,9,0,0,0,0,0,62,100,30,60,275,643,135,1081,398,299,433,101,25,15,3,0,521,4008,187,325,461,863,3049,3707,1672,1849,5243,2031,1020,596,379,120,2947,24437,12,0,8,7,3,13,25,80,242,280,308,94,148,44,19,1285,0,0,13,3,3,47,57,119,124,51,35,8,19,5,8,495,3,0,9,0,5,35,46,140,330,219,170,75,87,15,35,1174,0,0,3,0,3,7,6,23,57,35,41,16,15,4,7,220,0,0,3,10,15,28,118,112,191,138,39,80,25,6,30,811,7,7,17,13,42,161,143,115,121,62,26,20,17,3,21,771,0,0,0,3,3,20,12,14,39,6,4,3,0,0,15,131,0,0,0,0,0,3,0,12
11402,0,3,5,27,3,34,7,0,3,0,0,0,0,0,15,95,9,15,62,109,28,139,46,38,60,14,11,5,3,0,81,622,0,0,0,0,0,3,0,0,3,0,0,0,0,0,26,28,16,25,87,222,46,351,178,137,241,66,25,22,13,0,240,1659,85,124,145,296,669,1160,605,797,2656,1385,791,659,443,139,1493,11453,3,0,7,3,0,11,12,34,119,164,164,85,115,71,20,807,0,0,7,0,3,13,24,55,60,34,29,17,11,9,5,263,0,0,4,4,4,5,13,51,188,145,108,57,58,22,12,662,0,0,0,0,4,3,3,8,26,15,20,14,13,6,0,112,4,0,6,0,6,17,45,44,122,68,22,57,17,3,21,437,0,0,9,6,8,57,57,85,101,39,21,28,15,8,9,447,0,0,0,0,3,3,3,6,19,6,6,9,0,4,3,72,3,0,0,0,0,0,3,3
11501,8,4,20,15,0,20,7,6,13,4,3,3,0,0,3,113,48,46,37,91,35,139,72,78,149,70,27,30,21,8,127,985,0,0,0,0,0,0,0,0,3,4,0,3,0,0,22,38,66,65,84,189,45,373,267,300,691,382,185,196,83,21,442,3375,276,235,196,364,827,1543,950,1372,5425,4397,3782,4802,4199,1780,4236,34398,6,0,3,0,0,7,10,27,126,235,531,375,701,461,34,2513,3,0,7,0,0,19,24,66,100,63,49,27,51,21,4,430,5,0,0,0,3,7,16,50,188,253,245,155,281,59,18,1288,0,0,0,0,3,7,0,6,22,27,35,29,48,19,7,207,8,0,3,6,16,10,64,94,256,190,93,354,104,30,40,1262,6,4,13,26,29,61,98,116,163,88,56,33,20,11,19,759,0,0,0,3,0,3,16,17,19,24,6,17,3,3,3,120,0,0,0,0,0,3,4,0
11502,0,0,3,3,0,7,0,0,0,0,0,0,0,0,4,22,6,9,15,15,8,45,17,24,35,17,7,3,3,0,34,232,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,13,10,12,19,38,8,100,54,59,131,65,32,29,8,3,100,669,54,57,64,66,204,382,212,314,1163,800,576,720,666,378,980,6633,3,0,0,0,0,0,8,22,42,66,80,41,98,64,12,439,0,0,3,0,3,10,8,22,23,17,20,8,23,3,9,145,0,0,0,0,0,0,9,29,59,59,58,35,64,20,8,341,0,0,0,0,3,0,4,3,9,10,3,3,7,6,3,59,0,0,0,0,7,9,10,20,42,31,19,70,21,9,13,237,3,0,3,3,0,22,21,16,32,22,13,13,10,3,4,179,0,0,0,0,0,0,4,0,8,4,0,0,0,3,0,20,0,0,0,0,0,0,0,3
11503,0,0,3,11,0,4,0,0,0,3,0,0,0,0,5,27,7,8,20,37,13,58,18,19,25,6,3,3,0,0,27,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,8,7,36,63,17,125,78,69,133,45,25,15,3,3,89,717,33,41,68,109,229,431,268,389,1462,943,613,487,301,107,823,6296,0,0,0,3,0,3,13,14,59,116,142,62,100,39,10,567,0,0,0,3,0,8,12,15,23,7,15,5,7,5,0,100,5,0,0,0,3,7,17,33,73,83,58,29,38,4,6,365,0,0,0,0,0,3,0,7,8,6,8,3,10,4,7,64,4,0,4,0,3,4,15,24,59,47,15,46,3,3,12,235,0,0,6,6,16,11,26,29,31,13,13,7,4,0,5,167,0,0,0,0,0,0,0,3,8,4,3,4,0,0,0,20,0,0,0,0,0,0,0,4
11504,0,0,0,4,0,7,0,3,4,3,0,0,0,0,0,24,11,7,18,30,8,35,5,8,20,5,3,4,0,0,18,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,11,25,58,7,92,63,49,123,54,25,26,14,3,80,632,52,53,57,88,160,306,205,293,1350,1040,839,857,583,195,784,6867,3,0,0,0,0,0,0,9,50,73,155,79,143,63,6,584,0,0,0,0,0,3,7,10,19,9,10,0,4,0,0,74,0,0,0,0,0,3,7,21,62,56,50,35,39,3,5,291,0,0,0,0,0,0,0,3,5,7,9,4,5,4,0,49,0,0,3,0,0,7,22,16,53,42,9,38,7,3,5,205,0,0,6,4,5,11,11,16,31,10,13,3,0,3,6,114,0,0,0,0,3,0,0,5,9,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0
11601,20,14,46,71,18,78,23,19,29,3,0,0,0,0,29,344,34,74,287,455,150,605,180,199,356,100,32,16,14,4,316,2836,3,0,7,6,8,14,6,6,7,0,0,0,0,0,104,159,63,107,398,689,186,1093,526,506,1041,387,151,76,45,14,744,6028,302,413,568,903,1855,2761,1654,2023,6939,4400,2772,1690,990,303,3743,31319,10,0,3,0,0,5,7,41,313,554,792,350,357,105,39,2576,4,0,3,3,3,17,40,64,74,31,28,14,7,3,9,291,5,0,0,0,5,8,32,81,346,271,179,65,73,13,12,1087,0,0,0,0,0,7,11,8,51,34,40,15,20,12,8,212,8,0,3,5,42,23,163,203,430,201,43,90,26,4,56,1299,9,6,32,38,45,66,80,71,94,26,13,6,8,3,12,512,0,0,3,0,3,11,19,16,21,5,5,4,4,0,19,119,3,0,0,0,0,3,3,3
11602,5,6,15,27,3,31,9,6,9,5,0,0,0,0,8,118,17,20,66,130,24,188,47,50,84,45,10,10,0,0,80,775,3,0,0,0,0,3,0,3,3,0,0,0,0,0,22,38,29,36,102,213,31,370,208,203,392,173,73,57,13,7,238,2132,136,131,155,284,457,890,607,833,3351,2559,2085,1528,868,227,1694,15787,8,0,3,3,3,0,10,21,128,309,545,340,470,155,33,2027,0,0,0,0,3,5,17,24,32,29,8,0,6,0,0,136,0,0,0,3,3,6,8,20,140,143,128,55,86,14,15,621,3,0,0,0,0,0,6,8,12,24,35,17,12,11,8,126,11,3,0,6,21,16,49,61,182,105,36,71,17,0,8,580,0,3,15,16,14,25,37,18,27,15,5,3,0,0,3,186,0,0,0,0,0,3,3,5,14,3,0,6,0,0,12,42,0,0,0,0,0,0,0,0
11603,11,16,49,125,23,106,21,22,28,0,0,4,0,0,58,478,54,64,366,690,168,764,188,174,288,64,19,22,6,5,371,3236,7,4,7,8,3,10,5,8,3,0,0,0,0,0,161,219,79,99,472,974,207,1268,566,446,792,248,87,46,18,5,841,6155,244,295,620,1122,1501,2576,1593,1731,5394,3010,1620,784,435,107,3320,24347,3,0,0,0,0,0,8,40,224,385,427,130,125,24,26,1398,0,0,5,0,0,10,17,26,39,16,7,0,4,0,3,130,0,0,3,0,0,3,18,62,188,132,97,26,16,4,3,546,3,0,0,0,0,0,3,12,26,28,26,5,10,0,6,126,3,0,4,8,33,20,142,160,271,104,31,48,4,4,38,867,7,0,8,15,28,53,60,47,38,16,4,3,4,0,6,293,0,0,0,5,3,12,15,20,23,10,0,4,0,0,15,105,0,0,0,0,0,0,0,0
11701,0,4,3,17,0,10,6,3,6,0,0,0,0,0,13,76,14,21,71,95,43,125,46,59,126,44,14,11,4,0,89,755,0,0,0,0,0,3,3,4,0,4,0,0,0,0,31,49,20,33,91,168,54,246,162,186,326,116,60,40,12,0,242,1746,116,120,158,244,628,756,464,647,1963,1192,776,533,397,135,1157,9278,3,0,0,0,0,0,3,10,86,135,232,108,213,90,12,895,0,0,3,0,0,15,18,40,34,18,8,4,3,0,0,138,0,0,0,0,3,0,9,23,90,67,62,24,35,11,3,332,0,0,0,0,0,4,0,8,16,13,15,4,3,5,7,71,0,0,0,3,16,11,65,45,93,58,12,27,14,3,5,351,0,3,3,14,25,21,27,28,23,12,4,4,3,0,9,174,0,0,0,0,0,0,4,5,13,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0
11702,3,0,19,23,4,20,7,3,9,4,3,0,0,0,8,103,16,18,89,116,64,129,70,66,146,33,13,12,3,3,109,899,0,0,0,4,0,0,3,0,9,0,0,0,0,0,30,40,23,33,121,189,69,265,189,162,366,140,59,72,24,3,248,1955,108,132,201,270,652,771,486,593,1914,1417,1131,992,862,343,1243,11113,4,0,0,0,0,0,4,21,106,214,420,258,532,365,19,1949,5,0,0,0,3,21,32,42,50,40,24,9,10,3,3,235,3,0,0,0,0,3,13,29,147,152,130,50,110,30,3,667,0,0,0,0,0,4,4,5,22,14,27,18,33,16,9,147,4,0,0,5,13,12,43,46,101,84,33,82,29,17,6,477,0,3,4,13,21,24,35,22,31,15,5,3,6,3,4,184,0,0,0,0,0,3,0,6,13,3,0,0,3,0,0,36,0,0,0,0,0,0,0,0
11703,6,6,24,33,6,24,3,0,18,3,3,0,0,0,22,164,90,65,199,206,121,272,95,108,152,57,12,23,19,5,174,1593,0,0,4,0,3,0,8,4,3,0,0,3,0,0,61,89,104,97,273,327,140,480,276,253,511,226,77,195,55,5,447,3468,423,288,411,507,999,1323,777,973,3887,2913,2742,3102,3472,1758,2927,26509,23,0,7,0,0,19,19,64,391,810,1859,1182,2959,2521,72,9919,6,0,17,8,21,64,95,173,189,80,71,42,78,53,10,914,6,0,5,0,3,22,33,105,486,504,506,291,620,236,20,2847,3,0,3,0,6,7,8,18,72,58,71,47,107,80,23,508,5,7,5,8,46,24,164,197,482,382,151,545,229,159,36,2434,11,20,40,59,75,54,91,84,108,73,49,55,41,27,22,816,4,0,7,0,8,3,7,8,18,8,6,23,15,4,15,132,0,0,0,0,0,3,5,11
11801,4,3,12,22,4,22,8,3,5,3,0,3,0,0,14,108,73,25,47,77,42,139,62,74,191,75,34,62,28,13,174,1109,0,0,0,0,0,5,0,0,3,3,0,0,0,0,33,56,92,41,72,152,51,348,253,219,618,262,117,276,95,34,489,3119,251,147,144,233,509,998,586,788,3155,2406,2167,3424,3773,2782,3696,25061,17,0,3,0,0,8,3,27,150,320,749,516,1328,1458,50,4629,0,0,3,0,3,24,27,76,105,91,91,47,82,72,7,626,7,0,0,0,6,3,4,46,191,252,256,204,420,222,30,1644,0,0,0,0,0,0,3,13,27,45,41,30,79,65,14,317,7,7,4,3,8,5,52,83,185,158,85,317,175,136,32,1245,4,7,9,20,33,37,64,49,109,77,60,69,93,71,25,734,0,0,0,0,7,6,5,10,20,11,5,12,18,15,7,106,3,0,0,0,0,0,3,3
11802,5,7,25,39,4,32,9,0,8,0,3,3,0,0,21,159,69,61,174,230,105,280,93,134,240,122,44,27,13,7,216,1824,0,0,3,4,3,8,3,4,6,0,0,0,0,0,57,94,91,84,237,372,126,597,343,388,816,388,155,169,55,16,570,4396,307,297,382,526,1139,1700,975,1253,4502,3268,2668,2799,2635,1237,3467,27158,14,3,0,0,0,5,8,43,186,349,809,520,1069,757,37,3809,0,0,12,5,8,22,34,87,110,39,60,27,31,26,3,469,0,0,3,0,0,10,23,62,236,252,258,140,231,82,21,1319,3,0,0,0,0,7,6,7,48,41,57,34,62,25,7,304,3,0,6,6,22,15,87,110,243,209,89,177,95,47,33,1145,12,21,19,19,32,54,82,89,124,62,27,27,27,0,11,607,5,0,3,3,4,7,12,6,12,19,3,10,10,0,4,97,0,0,0,0,0,0,3,5
11901,8,16,65,82,18,56,30,18,20,8,7,3,0,0,36,371,91,91,390,482,246,662,208,296,508,148,60,57,15,13,415,3671,5,0,0,8,3,12,6,10,14,6,0,0,0,0,140,214,117,120,518,709,296,1142,558,590,1147,425,191,126,55,17,896,6899,426,585,892,1146,3097,3856,2269,2590,7414,4384,2754,1880,1214,431,4833,37770,7,0,7,0,0,7,7,60,221,469,633,240,360,145,30,2180,0,0,7,3,4,20,34,46,70,32,31,10,11,0,3,280,3,0,5,0,7,12,33,96,280,227,147,68,65,12,21,977,7,0,0,0,0,0,7,9,42,32,27,29,27,4,13,199,5,5,3,16,55,26,197,194,359,161,55,100,22,0,45,1255,0,9,33,37,65,124,119,104,108,28,18,10,10,0,18,681,0,0,9,7,6,14,17,20,36,16,0,9,0,4,4,154,5,0,0,0,0,5,8,3
11902,19,16,57,61,10,59,22,15,15,11,0,4,0,0,33,320,102,71,312,380,163,495,178,204,393,126,53,31,13,4,345,2873,3,3,8,3,0,10,3,11,8,3,0,0,0,0,135,185,124,121,423,579,197,907,452,432,877,302,119,82,30,8,714,5367,525,531,835,1091,2526,3403,2018,2202,5742,3043,1789,1110,764,273,3952,29801,5,0,0,4,0,5,10,68,263,368,374,164,235,97,25,1618,3,0,11,4,7,42,72,84,75,22,17,7,10,0,3,358,3,0,0,0,0,17,34,84,288,175,101,41,60,7,9,828,0,0,3,0,3,3,4,15,45,35,32,0,15,0,4,172,7,3,0,20,75,36,197,209,340,135,32,57,16,3,49,1165,9,11,31,72,87,95,85,65,64,20,12,4,4,4,23,574,3,3,0,14,10,7,17,13,22,11,0,0,0,0,8,111,0,0,3,0,0,5,3,6
