SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
11003,1660,2809,1323,1318,733,314,8159,27,10,5,3,0,0,55,13,11,0,7,0,0,31,44,22,8,5,0,3,86,488,202,49,14,9,3,761,0,0,0,0,0,0,3,21,8,7,0,0,0,38,5,0,0,0,0,0,10,507,211,54,18,8,3,810,58,28,7,8,0,0,101,8,0,4,3,0,0,16,16,14,9,0,0,0,33,82,41,14,9,0,0,151,3,8,4,3,0,0,16,2299,3092,1403,1361,747,322,9223,1876,2862,1196,1191,635,355,8124,48,43,16,14,4,0,132,14,11,4,5,0,0,27,63,50,19,21,7,0,158,504,185,46,17,7,3,759,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,508,189,46,16,7,3,768,62,27,3,0,0,0,93,3,3,0,0,0,0,8,5,13,5,0,0,3,31,76,40,7,3,0,4,130,0,8,3,0
11004,5379,9106,3851,3674,1851,793,24656,249,134,45,10,10,5,452,50,43,15,3,3,0,109,293,173,60,14,14,5,558,1375,512,112,36,11,8,2053,61,11,0,0,0,0,77,14,0,0,0,0,0,21,15,3,3,0,0,0,21,1465,524,116,40,11,8,2165,82,35,9,8,8,0,135,20,8,0,7,0,0,33,27,38,16,15,3,3,101,130,78,23,26,12,3,271,3,5,3,3,0,0,21,7268,9893,4045,3752,1878,813,27661,5768,9659,3949,3702,1777,802,25659,527,253,59,30,10,6,887,101,58,20,8,3,3,201,626,320,84,43,18,7,1095,1155,459,118,25,9,3,1774,27,8,3,0,0,0,38,9,8,0,0,0,0,21,26,9,0,0,0,0,36,1221,486,119,29,9,3,1868,108,40,5,3,3,0,162,12,5,0,0,0,0,21,32,35,15,14,3,0,96,150,75,18,12,5,5,272,11,16,7,7
11101,6777,13085,6175,6780,2825,955,36603,1292,890,201,99,39,19,2531,318,365,120,79,34,10,935,1612,1254,323,179,69,31,3461,1301,566,129,57,22,3,2081,13,13,3,0,0,0,36,62,54,6,0,0,0,129,55,28,0,0,3,0,90,1427,666,151,56,27,7,2330,258,105,13,7,0,0,377,7,3,0,0,0,0,16,24,15,8,7,0,0,57,289,118,19,11,0,0,444,7,5,0,0,0,0,11,10111,15132,6662,7034,2917,997,42849,7063,13266,6290,6818,2699,1028,37168,1481,955,212,102,38,13,2807,364,417,163,89,32,12,1080,1847,1379,377,193,63,31,3881,1415,597,143,60,20,16,2241,87,59,18,3,0,0,166,113,117,26,8,3,0,268,45,22,8,3,0,0,77,1656,793,190,73,17,16,2748,161,89,7,3,0,0,254,3,0,0,0,0,0,3,40,22,10,9,0,4,79,195,106,23,13,0,4,343,7,3,0,0
11102,4044,7738,3637,3816,1722,700,21658,477,396,44,17,15,0,956,112,72,17,8,0,0,207,584,471,59,27,20,3,1163,353,190,26,14,0,3,592,8,6,0,0,0,0,22,13,10,4,0,0,0,24,23,10,3,0,3,0,42,401,217,38,16,3,6,678,240,150,14,8,4,3,421,3,3,0,0,0,0,8,14,17,3,0,0,0,42,257,175,18,9,7,3,468,17,8,3,3,3,0,33,5294,8610,3761,3876,1750,708,23994,4480,8551,3817,3747,1725,741,23059,556,353,57,28,10,6,1007,71,76,29,15,9,3,206,631,429,85,42,16,11,1214,549,272,28,13,5,0,867,24,23,6,3,0,0,51,8,10,3,0,0,0,17,14,5,3,3,0,0,23,597,306,35,22,5,0,963,193,105,17,5,5,4,326,3,0,0,0,0,0,3,13,14,0,0,0,0,29,207,117,21,8,4,4,354,3,11,3,0
11103,10101,15454,7517,7101,2863,1027,44059,1601,1049,315,164,47,17,3190,908,1125,460,227,74,26,2820,2506,2172,775,395,119,44,6015,3094,1264,266,106,26,11,4770,1155,664,124,42,12,3,1992,445,383,87,41,9,0,964,108,39,14,3,0,0,160,4803,2347,492,191,46,14,7897,86,37,19,8,0,0,157,18,0,3,0,0,0,22,109,109,45,32,3,4,298,214,148,64,47,10,4,479,13,7,0,0,0,0,21,17626,20133,8851,7731,3041,1090,58470,10012,16012,7978,7414,3021,1143,45581,1920,1187,341,168,58,17,3687,1157,1334,523,265,87,30,3397,3076,2519,865,434,141,47,7085,2955,1341,345,106,30,21,4791,1067,636,134,45,14,11,1911,601,601,132,40,7,0,1386,45,31,9,0,0,0,89,4665,2612,624,192,60,32,8180,16,7,0,3,0,0,26,3,0,0,0,0,3,8,69,64,11,22,3,5,172,84,71,15,20,3,8,206,54,27,0,0
11201,4010,7918,3378,3217,1450,547,20517,821,625,227,106,37,9,1827,361,401,195,76,15,10,1057,1178,1026,416,179,55,24,2883,1400,903,290,140,33,14,2777,84,85,18,3,0,0,193,24,14,4,0,0,0,38,45,24,13,3,0,0,90,1556,1024,319,148,37,14,3096,565,352,51,41,10,0,1015,98,11,0,0,0,0,114,41,45,16,15,3,5,124,709,405,61,52,10,5,1248,4,3,0,3,0,0,11,7456,10373,4180,3607,1555,587,27757,4618,8400,3434,3288,1355,607,21695,856,688,217,114,28,13,1916,433,528,251,116,30,6,1369,1296,1214,461,225,58,18,3282,1388,797,225,89,28,8,2535,57,63,8,9,0,0,143,33,34,7,3,0,0,73,52,22,7,0,0,0,80,1530,912,249,102,30,6,2830,507,283,34,16,4,3,846,12,3,0,0,0,0,20,37,24,11,10,0,0,83,564,313,43,21,3,3,955,13,12,3,3
11202,4846,8164,3512,3307,1656,797,22283,394,184,38,25,14,3,653,55,65,15,14,3,0,147,450,245,53,36,15,3,805,976,492,158,60,12,8,1713,65,18,4,0,0,0,91,11,9,3,0,0,0,27,26,12,3,3,0,0,42,1082,525,173,67,16,8,1871,269,94,17,21,4,3,415,62,20,6,5,3,3,95,36,50,12,10,4,3,113,361,171,37,40,17,9,626,0,0,0,0,0,0,0,6730,9101,3777,3453,1703,819,25583,5264,8660,3513,3232,1563,833,23060,488,243,71,38,13,3,856,134,96,37,21,3,3,285,622,339,111,56,10,3,1140,920,412,119,56,9,6,1523,56,17,3,0,0,0,75,33,8,4,0,0,0,51,42,9,5,0,0,0,58,1053,453,127,55,15,4,1706,236,69,13,3,9,3,335,30,3,3,4,3,0,39,51,34,9,3,6,3,106,316,106,30,11,17,7,483,7,9,0,0
11203,3800,7803,3143,3320,1566,727,20365,1612,1787,410,215,64,23,4101,647,654,259,130,37,7,1737,2258,2437,672,342,101,30,5835,1096,656,187,69,20,7,2034,315,320,61,23,6,0,724,190,262,40,16,0,0,506,39,15,3,3,0,0,57,1640,1249,286,113,24,7,3320,598,422,40,18,6,4,1084,199,208,3,10,0,0,412,32,27,5,8,3,3,76,826,659,45,32,8,3,1573,10,9,6,0,3,0,25,8529,12156,4155,3810,1705,766,31122,4353,8506,3354,3318,1627,734,21893,1681,1692,480,268,91,41,4249,873,790,285,147,45,26,2172,2550,2481,766,414,132,63,6415,1196,837,231,94,39,8,2410,497,464,109,46,11,0,1128,190,248,31,20,4,0,494,63,34,0,7,0,0,111,1951,1583,380,162,52,11,4146,659,364,36,19,3,7,1081,12,0,3,0,0,0,12,27,20,9,0,0,0,64,695,387,44,17,3,10,1159,18,16,8,3
11301,3007,4931,2180,2350,1349,653,14463,180,104,43,22,13,3,363,8,12,3,0,0,0,33,189,113,41,22,18,3,394,672,351,125,66,14,20,1257,13,3,0,0,0,0,19,26,3,0,0,0,0,36,9,7,0,0,0,0,17,720,363,128,72,20,20,1330,91,33,6,4,4,0,140,8,4,4,4,0,0,19,26,19,10,11,0,0,61,127,53,17,18,4,3,219,0,0,0,0,0,0,3,4046,5464,2366,2461,1394,681,16410,3326,5042,2161,2169,1285,632,14611,319,172,66,44,25,6,629,38,25,12,13,4,0,92,363,195,82,50,26,7,725,515,233,74,67,34,13,940,3,0,0,0,0,0,3,4,0,0,0,0,0,4,7,3,0,0,0,0,8,531,241,75,67,34,13,957,84,32,4,0,0,0,124,6,4,4,0,0,0,13,13,10,7,3,0,5,31,105,46,9,4,0,5,169,0,4,3,3
11302,1263,1906,724,703,346,152,5093,73,11,0,0,0,0,84,3,8,3,0,0,0,16,74,17,3,0,0,0,103,180,61,13,5,0,0,261,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,189,67,13,5,0,0,272,25,4,4,3,0,0,36,5,0,0,0,0,0,9,13,12,3,4,0,0,36,39,26,7,5,0,0,74,0,0,3,0,0,0,3,1567,2009,747,719,349,149,5541,1294,1934,685,692,316,159,5084,31,9,4,0,0,0,50,16,7,3,0,0,0,27,54,12,6,3,0,0,73,169,45,9,3,0,0,219,5,0,0,0,0,0,3,20,15,4,0,0,0,45,0,0,0,0,0,0,0,194,63,16,3,0,0,270,25,5,0,0,0,0,32,6,0,0,0,0,0,6,10,8,0,0,0,0,21,33,12,6,0,0,0,56,16,4,0,0
11303,5850,9903,4430,4312,2328,1071,27896,502,284,61,17,10,0,884,51,46,5,7,0,0,113,556,331,71,30,14,0,1002,1476,642,138,34,12,3,2304,75,14,0,0,0,0,101,27,10,0,7,0,0,50,16,4,0,0,0,0,17,1596,673,145,43,16,3,2475,61,30,3,8,4,3,116,3,0,0,0,0,0,10,50,31,21,9,8,3,120,112,71,29,23,12,5,248,3,3,0,0,0,0,6,8115,10981,4674,4401,2360,1082,31619,6397,10626,4381,4184,2244,1077,28911,490,284,72,24,9,0,882,80,63,17,8,4,0,170,564,348,91,32,13,0,1058,1509,734,145,59,14,3,2466,57,28,3,0,0,0,90,26,10,0,0,0,0,32,13,12,4,0,0,3,30,1603,782,145,61,14,3,2620,61,20,0,0,0,0,87,4,4,0,3,0,0,14,47,49,23,11,9,3,132,110,74,24,18,5,0,234,27,14,9,0
11401,6826,12598,4303,4260,1841,819,30652,505,338,47,27,12,3,936,123,95,28,11,8,0,265,629,433,75,41,18,3,1198,876,340,57,26,3,0,1294,15,4,0,0,0,0,18,7,3,0,0,0,0,19,34,15,3,0,0,0,61,935,359,63,26,3,0,1393,384,199,16,10,0,0,616,8,10,0,3,3,0,22,18,23,9,13,5,3,65,407,230,24,21,13,3,700,5,3,0,0,0,0,10,8794,13632,4469,4344,1876,829,33955,7576,13046,4446,4078,1810,832,31794,771,556,104,51,18,14,1518,143,136,27,16,6,3,332,916,685,126,65,31,20,1846,967,372,65,27,3,5,1436,14,0,0,0,0,0,22,5,0,0,0,0,0,5,31,12,4,0,4,0,59,1015,386,73,26,10,5,1515,385,187,12,5,5,0,593,0,0,0,0,0,0,3,12,23,8,4,3,0,56,403,209,19,8,12,3,650,32,17,0,8
11402,2931,5387,2013,2106,1092,431,13954,393,306,61,57,19,7,848,79,58,20,3,3,0,162,470,362,79,60,21,13,1004,286,90,25,8,3,0,411,9,11,0,0,0,0,19,0,0,0,0,0,0,0,21,6,0,0,0,0,36,315,111,23,16,3,0,461,68,33,8,0,0,0,106,5,3,0,0,0,0,7,8,5,6,0,3,3,25,76,44,10,7,3,3,135,0,0,0,0,0,0,0,3791,5900,2124,2187,1113,443,15562,3447,5931,2019,2151,1046,486,15088,523,296,85,71,34,10,1019,73,72,26,5,0,3,178,601,367,106,74,34,13,1199,185,61,6,4,0,0,261,0,0,0,0,0,0,0,4,6,0,0,0,0,10,22,6,3,0,0,0,26,212,73,7,4,0,0,297,45,13,0,9,0,0,64,0,3,0,0,0,0,7,20,15,8,0,0,0,41,63,26,5,5,0,0,108,8,5,0,4
11501,2539,8448,6410,9663,4173,1638,32878,414,375,104,69,14,3,977,829,1358,732,540,122,48,3623,1239,1732,836,606,142,51,4598,440,195,34,12,4,0,690,325,225,67,33,10,3,661,113,178,37,18,4,0,348,40,8,0,0,0,0,54,923,602,143,65,15,4,1753,0,7,3,3,0,3,19,0,0,0,0,0,0,0,0,3,0,0,0,0,11,4,6,3,5,3,3,23,0,5,0,0,0,0,3,4703,10790,7394,10340,4338,1694,39260,2723,8940,6762,9959,4295,1770,34451,600,531,143,107,24,5,1407,844,1326,853,671,178,69,3941,1447,1857,995,778,201,69,5351,372,147,43,28,4,0,601,209,244,130,54,9,3,643,232,340,122,48,5,3,751,12,17,7,4,0,0,36,819,747,296,133,25,5,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,13,9,4,3
11502,811,2115,1241,1535,878,482,7072,37,19,4,3,4,0,61,41,62,35,26,11,4,183,73,78,37,32,12,3,249,159,73,6,0,0,0,240,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,12,0,3,0,0,21,162,82,8,4,3,0,264,71,30,15,5,5,0,129,3,0,0,0,0,0,8,3,0,0,0,0,0,10,73,34,11,6,7,0,139,0,0,0,0,0,0,0,1128,2313,1304,1579,904,493,7721,896,2232,1239,1598,880,523,7356,77,50,15,17,4,4,167,41,35,26,26,4,0,137,126,87,42,42,6,8,303,111,33,4,5,0,0,154,27,5,0,0,0,0,28,0,0,0,0,0,0,0,12,23,4,4,3,3,49,152,60,11,10,3,3,231,75,26,10,0,3,0,119,3,0,0,0,0,0,7,3,4,0,0,0,0,11,78,31,16,3,3,3,136,3,3,0,0
11503,1021,2289,1207,1484,824,361,7193,15,12,5,7,3,4,48,0,0,0,0,0,0,0,15,12,5,9,4,4,47,7,9,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,9,13,3,3,0,0,30,54,33,7,5,3,0,93,8,3,3,9,0,0,28,7,3,0,0,0,0,11,67,34,4,10,4,3,127,0,0,3,0,0,0,7,1120,2352,1229,1515,831,366,7408,1063,2398,1236,1443,802,427,7370,9,9,3,0,0,0,27,0,0,4,0,0,0,9,8,8,7,0,3,0,31,24,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,24,34,3,5,0,0,0,47,47,26,0,4,0,0,77,4,0,0,0,0,0,8,0,0,0,0,0,0,6,52,26,4,5,0,0,96,0,7,0,0
11504,620,1872,1405,2000,959,448,7311,15,8,10,8,0,3,46,10,31,25,10,0,0,74,27,40,35,19,3,3,121,87,7,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,11,3,0,0,0,102,48,16,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,6,48,16,3,4,0,3,73,0,0,0,0,0,0,0,789,1943,1443,2016,964,451,7602,710,1870,1352,2121,1091,474,7623,85,20,7,8,3,0,127,13,36,21,30,10,0,114,102,54,30,38,10,4,239,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,40,6,0,0,0,82,3,0,0,0,0,0,4,32,44,4,0,0,0,90,41,21,4,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,26,4,3,0,0,76,0,0,0,0
11601,5251,9323,6164,6564,2939,1689,31935,637,712,411,404,170,82,2417,535,717,615,452,180,118,2614,1174,1429,1031,854,349,197,5035,639,117,25,17,3,3,810,232,184,120,74,21,13,638,201,284,172,84,27,19,792,34,20,8,4,0,0,65,1106,610,321,183,49,36,2302,6,5,0,5,0,0,17,0,0,0,0,0,0,3,16,16,10,5,4,3,49,23,18,15,15,6,4,73,0,3,0,0,0,0,13,7553,11378,7532,7621,3340,1927,39352,5519,9479,6600,6928,3225,2072,33814,514,445,264,242,84,52,1607,648,734,685,542,221,152,2978,1162,1178,952,784,304,197,4581,548,143,63,40,13,9,813,155,184,151,84,31,14,618,282,434,309,192,39,23,1273,55,39,9,4,4,0,108,1037,805,523,315,84,45,2818,3,0,0,0,0,0,4,0,0,0,0,0,0,0,18,17,14,7,3,3,59,17,13,13,7,3,3,68,20,15,10,9
11602,1602,4124,3294,4244,1956,929,16149,93,146,66,42,16,8,372,217,369,221,159,63,30,1063,315,516,289,204,83,35,1437,27,12,7,0,0,0,42,8,8,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,11,44,20,7,0,0,0,65,315,160,27,6,4,3,513,4,0,0,0,0,0,6,12,6,4,0,0,0,22,338,164,27,9,5,4,548,3,3,3,0,0,0,8,2293,4823,3621,4464,2046,966,18211,2008,4588,3774,5254,2303,1263,19180,191,211,136,115,54,16,719,247,530,538,454,190,95,2052,434,743,672,573,243,105,2774,27,6,0,0,0,0,35,38,59,16,10,0,0,123,15,26,15,9,0,0,73,11,3,0,0,0,0,13,87,93,33,21,6,3,239,175,58,19,13,0,0,270,3,0,0,0,0,0,11,8,13,6,0,0,0,35,187,75,24,11,3,3,314,3,0,3,0
11603,3219,5962,4766,5309,3019,2228,24503,423,429,301,263,153,97,1661,216,301,253,187,95,92,1148,637,732,552,448,246,192,2808,225,82,49,33,10,0,394,324,205,114,73,26,5,746,93,119,79,28,3,4,323,3,7,3,3,0,0,10,642,409,242,129,44,11,1478,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,3,0,0,4,0,11,8,11,3,3,4,0,25,3,3,0,0,0,0,4,4511,7107,5567,5891,3310,2433,28815,3286,6086,4848,5266,3080,2576,25133,437,442,277,271,135,115,1682,242,388,395,382,249,235,1902,684,837,668,651,385,350,3577,372,69,12,13,5,3,472,298,250,136,86,28,19,826,121,177,135,85,34,12,572,9,12,3,0,0,0,21,800,509,291,181,67,36,1889,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,3,0,0,0,3,14,8,4,3,0,3,3,19,0,0,0,0
11701,934,1555,1082,1185,555,240,5559,331,336,214,162,50,31,1118,189,242,174,173,59,27,856,517,579,388,331,107,54,1977,459,220,105,62,19,9,886,882,979,688,498,132,45,3231,530,520,211,97,27,15,1393,4,4,0,3,3,0,14,1871,1724,1010,661,186,67,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,15,6,9,6,85,26,22,15,6,7,6,85,0,3,0,0,0,0,7,3350,3881,2488,2187,858,373,13147,911,1516,1029,1258,571,294,5576,251,343,211,205,65,26,1103,179,238,223,207,87,27,959,429,580,441,411,152,57,2067,441,249,117,86,21,11,926,927,1023,703,498,140,41,3337,713,792,326,192,53,16,2100,0,0,0,0,0,0,6,2086,2066,1150,783,215,71,6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,15,10,3,9,74,13,23,15,10,3,9,74,18,7,8,0
11702,1460,2430,1509,1222,502,395,7512,714,1180,503,323,90,34,2854,298,524,279,224,72,34,1437,1014,1706,779,549,163,71,4286,1345,959,267,138,37,13,2770,1053,879,280,110,43,15,2377,470,409,107,64,13,7,1066,37,23,9,11,0,0,84,2899,2278,671,323,96,35,6298,0,0,3,5,0,0,9,0,0,0,0,0,0,0,55,69,37,24,4,3,192,63,70,38,22,7,3,200,3,3,3,0,0,3,18,5436,6485,2993,2122,772,506,18315,1226,2270,1485,1345,493,344,7162,756,1280,634,428,123,52,3273,412,691,371,324,86,29,1915,1163,1975,1008,750,214,79,5183,1300,965,305,121,44,8,2735,1168,1076,305,166,45,19,2771,493,506,133,54,22,5,1209,35,28,8,4,0,0,74,2998,2566,753,337,104,31,6791,0,0,0,0,0,0,0,3,0,0,0,0,0,4,64,87,43,27,16,3,247,70,88,43,27,18,3,254,11,12,6,0
11703,838,1189,582,496,193,107,3409,1376,1914,659,349,79,19,4403,2662,4125,1923,1254,396,188,10540,4038,6040,2576,1602,472,207,14944,1452,1077,312,158,45,19,3062,3878,2594,547,184,45,11,7262,14273,12762,2942,1445,339,125,31891,37,27,10,5,0,0,91,19643,16460,3815,1792,437,155,42311,5,7,3,3,0,0,19,342,3,0,0,0,0,349,140,128,48,33,11,12,374,484,141,45,40,15,12,742,37,34,12,8,7,0,99,25041,23867,7043,3939,1119,484,61497,870,1188,639,491,181,78,3440,1486,2058,833,497,108,32,5013,2886,4537,2330,1549,450,191,11942,4380,6602,3165,2047,554,214,16957,1808,1309,364,134,28,5,3655,3791,3068,705,246,44,29,7882,18462,16780,4262,2261,505,201,42472,64,32,12,3,0,0,105,24121,21189,5340,2644,580,236,54115,3,8,0,0,0,0,7,0,0,0,0,0,0,0,82,109,44,38,3,7,287,87,110,47,38,3,7,298,322,145,43,19
