SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
11003,542,202,81,2877,867,410,591,408,260,2537,41,23,18,14,11,97,2702,1182,1187,633,355,6069,0,0,0,0,0,0,3,0,0,0,0,3,21,3,0,3,0,28,21,5,7,0,0,41,3,0,5,3,0,10,0,0,0,0,0,4,52,12,16,7,0,95,0,0,0,0,0,0,21,0,0,0,0,21,117,29,12,4,0,167,8,10,3,0,0,27,3,0,0,0,0,7,4,5,0,0,0,10,161,45,16,3,3,226,3,0,0,0,0,5,13,0,0,0,0,13,10,3,0,0,0,16,4,3,4,0,0,16,5,0,0,0,3,11,3,0,0,0,0,6,40,7,3,0,4,60,4,3,0,0,0,10,2960,1257,1229,648,364,6455,6,3,0,0,0,9,37,7,0,3,5,54,334,90,46,17,3,489,1214,553,455,189,57,2470,892,477,549,362,233,2528,64,20,22,14,0,124,2549,1149,1081,593
11004,1710,598,207,9450,3041,1507,1828,1133,577,8083,131,30,38,10,7,217,9102,3883,3690,1770,802,19241,0,0,0,0,0,0,12,0,0,0,0,12,154,34,6,0,0,200,78,26,17,7,0,128,26,19,14,5,4,78,7,0,0,0,0,10,288,81,43,18,7,431,0,0,0,0,0,0,19,3,0,0,0,25,283,67,16,0,0,371,81,35,13,5,0,132,8,4,0,3,0,14,8,4,0,0,0,14,403,116,29,12,3,556,4,0,0,0,0,3,15,3,0,0,0,17,16,7,0,0,0,24,15,4,7,3,5,35,6,3,3,0,0,15,9,0,0,0,0,9,66,19,16,5,5,106,18,7,7,0,0,27,9868,4100,3781,1801,817,20367,5,7,0,0,0,12,100,14,3,8,3,121,883,187,94,28,12,1195,4524,1906,1420,459,188,8497,3276,1717,2118,1266,619,8990,190,60,37,25,13,317,8975,3887,3671,1784
11101,3120,816,219,14502,3477,2218,3402,1795,773,11669,149,43,29,20,8,252,12588,6197,6789,2697,1025,29293,4,0,0,0,0,4,37,0,0,0,0,43,666,113,18,4,0,797,509,226,141,45,18,945,30,13,29,9,10,94,25,9,6,0,0,31,1267,357,193,63,31,1915,0,0,0,0,0,3,85,3,0,0,0,88,398,82,19,3,0,492,212,85,53,11,10,369,16,4,7,3,6,31,8,3,0,0,0,15,723,176,73,17,16,1002,7,0,0,0,0,7,29,3,0,0,0,27,61,10,3,0,0,77,8,7,5,0,0,19,0,4,3,0,0,9,4,0,0,0,0,4,108,23,13,0,4,144,3,0,0,0,0,10,14689,6758,7065,2783,1069,32361,12,3,0,0,0,16,104,22,18,7,0,145,1661,443,231,35,8,2377,6723,3319,2833,712,186,13774,3865,2552,3735,1867,816,12846,173,57,38,20,15,302,12525,6397,6860,2646
11102,1722,531,167,8756,2447,1424,1848,1128,563,7412,97,30,21,10,6,163,8056,3774,3726,1718,741,18019,0,0,0,0,0,0,24,0,0,0,0,24,193,18,5,0,0,215,174,46,17,4,3,240,22,11,19,10,3,74,4,4,0,0,0,5,410,77,42,16,11,561,0,0,0,0,0,0,30,0,0,0,0,37,185,13,6,0,0,206,58,23,14,0,0,92,3,3,3,3,0,11,11,0,0,0,0,11,289,35,22,5,0,352,5,0,0,0,0,5,32,3,3,0,0,39,55,10,0,0,0,71,3,0,4,0,3,8,0,0,0,3,0,3,3,0,0,0,0,11,101,21,3,4,4,137,11,3,0,0,0,15,8867,3913,3802,1749,751,19083,5,3,3,0,0,15,106,15,6,5,3,142,1007,240,119,22,8,1392,4273,1984,1624,434,136,8453,2884,1729,2298,1278,657,8852,120,56,36,20,14,240,8395,4029,4086,1759
11103,3850,1070,295,17912,2639,2080,2928,1769,753,10166,167,44,34,16,15,269,14545,7445,7207,2926,1081,33202,0,0,0,0,0,3,82,5,0,0,0,91,1082,233,80,12,3,1414,791,412,241,79,25,1543,54,39,52,33,15,189,35,7,6,0,3,48,2050,697,380,130,42,3305,10,3,0,0,0,7,252,23,7,3,0,280,1168,251,66,4,3,1490,473,198,90,32,12,806,25,8,9,9,10,58,33,9,5,0,0,53,1952,494,174,50,24,2692,3,0,0,0,0,3,3,0,0,0,0,3,29,3,3,0,0,35,17,4,4,0,0,30,4,3,7,0,3,13,0,0,0,0,0,0,56,10,18,0,5,91,20,0,0,0,0,22,18620,8649,7777,3109,1157,39308,7,5,4,0,5,17,123,24,17,3,3,179,2896,810,363,71,16,4159,7876,4197,3714,984,241,17015,3058,2351,3449,1914,833,11601,191,70,55,18,23,361,14150,7469,7600,2996
11201,1486,408,119,7767,2362,1269,1583,888,456,6563,76,19,13,12,7,124,7663,3262,3223,1342,599,16090,0,0,0,0,0,3,26,0,0,0,0,23,415,105,41,3,0,563,546,287,143,39,13,1028,29,16,27,11,9,97,12,0,0,0,0,12,1025,413,209,59,21,1730,0,0,0,0,0,0,39,3,0,0,0,46,453,93,22,6,0,575,274,127,68,13,3,484,10,12,5,7,3,33,11,0,0,0,0,9,787,231,93,30,6,1155,8,0,0,0,0,11,66,3,0,0,0,72,127,23,8,0,0,160,56,14,9,3,0,83,5,4,3,0,0,10,11,0,0,0,0,16,272,43,21,3,3,350,6,4,3,0,0,16,9764,3950,3551,1433,628,19335,17,8,5,0,3,30,146,29,12,3,5,200,956,269,124,28,4,1380,3945,1629,1398,390,86,7453,2503,1331,1669,899,430,6828,132,45,22,11,12,216,7693,3305,3236,1336
11202,1545,528,218,8469,2208,1145,1410,955,574,6296,82,28,21,9,18,163,7970,3386,3181,1550,822,16910,0,0,0,0,0,0,15,0,0,0,0,10,153,38,5,4,0,199,109,53,39,0,3,205,7,6,5,4,3,34,3,0,0,0,0,3,285,101,49,10,3,448,0,0,0,0,0,0,23,0,0,0,0,22,267,69,26,3,3,362,76,39,22,8,0,146,4,9,7,0,3,19,11,3,3,0,0,14,380,113,54,10,4,569,9,0,0,0,0,8,28,3,0,0,0,37,35,7,7,5,0,48,17,10,3,10,0,41,0,3,0,3,7,12,4,0,0,0,0,4,94,30,11,18,7,154,9,0,0,0,0,8,8737,3631,3303,1588,842,18098,33,8,3,0,0,48,169,26,12,0,3,217,1042,292,143,51,17,1541,4093,1690,1326,476,171,7759,2309,1205,1390,918,549,6384,107,53,25,15,13,208,7757,3279,2903,1469
11203,1475,461,143,7918,2277,1341,1671,1113,561,6964,100,20,17,12,10,157,7892,3287,3298,1617,728,16825,3,0,0,0,0,6,62,3,0,0,0,66,765,135,40,5,3,945,1246,532,283,84,22,2170,131,56,82,45,34,350,37,9,0,3,0,51,2238,744,410,133,67,3588,3,0,0,0,0,6,77,9,0,0,0,83,818,187,37,4,3,1041,440,150,112,38,4,751,13,9,3,4,6,42,27,4,3,0,0,34,1374,355,155,55,11,1955,16,0,0,0,0,17,134,5,0,0,0,142,162,27,6,0,0,196,24,11,8,0,0,44,13,7,0,3,6,24,11,0,3,0,0,9,354,49,17,3,10,431,12,8,0,3,0,26,11876,4434,3884,1810,812,22817,17,3,5,4,0,24,105,12,4,4,7,136,1117,227,110,30,0,1488,3946,1688,1402,451,158,7654,2620,1474,2099,1227,651,8070,147,37,32,29,17,260,7957,3452,3652,1736
11301,974,433,154,5264,1550,853,1077,821,446,4749,82,22,18,12,14,145,4791,2134,2158,1279,624,10992,0,0,0,0,0,0,6,0,0,0,0,8,78,32,17,3,0,129,71,35,28,10,3,149,12,4,8,10,0,32,0,0,0,0,0,4,169,77,50,26,4,332,0,0,0,0,0,0,7,5,0,0,0,12,98,34,39,4,3,176,67,20,20,6,3,115,10,3,12,21,0,52,5,4,0,0,0,17,194,66,67,31,13,377,4,0,0,0,0,4,8,0,0,0,0,8,9,0,0,0,0,16,6,7,3,0,0,18,4,3,0,0,3,11,3,0,0,0,0,3,39,9,3,0,5,57,4,3,3,0,0,15,5198,2287,2289,1337,649,11770,10,7,0,0,0,16,34,5,3,4,7,52,466,96,44,21,11,640,2490,985,947,346,102,4877,1651,900,1149,816,440,4958,124,31,22,13,9,201,4778,2029,2170,1198
11302,359,125,53,1983,493,236,298,179,100,1305,21,7,6,0,0,37,1856,681,693,313,159,3704,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,12,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,24,0,0,0,0,0,0,4,0,0,0,0,3,37,11,3,0,0,55,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,51,16,3,0,0,67,0,0,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,6,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,14,6,0,0,0,22,4,0,0,0,0,4,1943,706,696,313,159,3820,3,0,0,0,3,5,21,6,3,3,0,29,252,50,25,7,3,334,1054,331,322,110,33,1852,570,222,300,168,88,1343,38,5,0,0,5,54,1936,610,648,286
11303,1711,596,231,10154,3361,1765,2294,1597,821,9840,110,39,22,16,12,197,9933,4215,4125,2236,1077,21585,0,0,0,0,0,0,13,0,0,0,0,13,186,43,7,0,0,238,80,29,15,6,0,131,16,10,7,8,0,37,0,0,0,0,0,0,302,80,35,13,0,426,0,0,0,0,0,0,34,3,0,0,0,37,507,98,41,9,3,659,62,25,12,3,0,103,5,3,3,0,3,11,11,3,0,0,0,16,617,132,57,11,3,827,4,0,0,0,0,4,13,0,0,0,0,18,16,5,0,4,0,29,21,11,4,0,0,37,5,0,3,3,0,18,4,0,0,0,0,4,59,17,12,4,0,105,14,9,0,0,0,19,10926,4453,4232,2272,1089,22963,9,3,0,3,0,20,51,10,7,3,4,78,1024,176,84,18,4,1308,5243,2068,1496,573,177,9559,3731,1973,2483,1598,843,10620,182,46,53,22,16,308,10235,4274,4115,2216
11401,1649,492,149,10774,4241,1873,2248,1261,659,10278,143,18,24,10,12,204,12380,4378,4065,1804,830,23460,0,0,0,0,0,3,16,5,0,0,0,19,297,29,6,0,0,336,290,67,38,16,8,429,38,17,19,6,10,86,12,3,0,0,0,13,647,123,68,31,20,886,0,0,0,0,0,0,24,0,0,0,0,27,227,36,15,0,3,278,74,24,12,5,0,120,7,3,3,5,3,20,14,0,0,0,0,10,341,64,26,10,5,449,3,0,0,3,0,14,45,0,0,0,0,48,101,3,0,0,0,112,33,11,4,0,0,42,5,6,0,7,0,14,5,0,0,0,0,12,198,19,8,12,3,241,17,0,8,0,0,28,13583,4590,4171,1851,857,25059,8,5,0,3,0,22,124,19,15,8,3,167,1510,295,125,30,10,1962,6283,2111,1555,476,155,10576,4846,2063,2311,1328,754,11299,214,60,39,22,26,365,12982,4558,4044,1871
11402,776,260,80,4714,2298,956,1288,764,396,5702,58,12,8,8,3,98,5689,1999,2140,1042,486,11357,0,0,0,0,0,0,10,0,0,0,0,14,104,28,0,0,0,133,163,50,36,5,6,258,66,23,37,32,6,162,3,3,0,0,0,4,348,106,74,34,13,578,0,0,0,0,0,0,4,0,0,0,0,4,45,9,0,0,0,52,14,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,61,7,4,0,0,75,0,0,0,0,0,0,6,0,0,0,0,6,6,3,3,0,0,11,4,6,3,0,0,13,3,0,0,0,0,6,0,0,0,0,0,0,21,5,5,0,0,37,5,0,4,0,0,13,6132,2115,2226,1078,501,12058,7,3,0,0,0,11,74,4,4,0,3,93,550,101,60,10,3,726,2706,936,771,219,89,4707,2667,1124,1380,841,414,6426,81,24,24,5,4,134,6089,2194,2236,1082
11501,1649,391,88,6229,5764,5105,8201,3857,1657,24581,72,18,34,18,11,162,8680,6710,9934,4285,1757,31363,0,0,0,0,0,0,22,0,0,0,0,21,406,104,46,5,3,567,1109,704,554,124,33,2515,206,158,171,59,30,626,15,0,0,0,0,18,1758,971,773,188,60,3752,0,0,0,0,0,0,52,9,0,0,0,57,419,158,58,6,0,641,181,114,63,13,0,374,11,8,12,3,0,28,3,3,0,0,0,9,657,290,138,25,5,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,0,0,21,11110,7973,10847,4492,1828,36249,3,4,3,6,0,14,31,13,9,9,5,60,190,88,48,10,3,335,2247,1419,1485,441,110,5705,6205,5361,8456,4106,1925,26057,100,57,53,35,21,274,8773,6934,10056,4598
11502,335,113,41,1472,1240,822,1217,754,468,4503,16,10,7,0,3,37,2135,1221,1597,874,517,6348,0,0,0,0,0,0,5,0,0,0,0,5,34,3,0,0,0,45,35,35,22,3,0,95,14,6,13,4,4,35,0,0,0,0,0,0,84,42,42,6,8,185,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,39,14,5,3,0,0,27,0,4,0,0,3,8,0,0,0,0,0,0,60,11,10,3,3,79,0,0,0,0,0,0,5,0,0,0,0,5,16,4,0,4,0,22,9,5,0,3,0,19,0,0,0,0,3,0,0,0,0,0,0,0,28,11,3,3,3,48,3,0,0,0,0,5,2308,1285,1647,894,532,6670,3,0,0,0,0,9,27,6,4,0,4,36,163,39,24,10,6,250,571,285,273,96,31,1254,1268,785,1184,819,567,4622,29,11,10,8,11,74,2061,1131,1500,929
11503,518,174,60,2317,911,606,865,598,361,3334,25,5,3,6,3,49,2296,1230,1441,797,427,6196,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,4,4,0,0,0,9,3,0,7,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,23,4,5,0,0,31,4,0,0,0,0,4,2334,1246,1452,803,432,6261,7,0,0,0,0,10,42,13,5,3,4,69,258,79,44,21,5,404,960,501,485,154,49,2160,987,645,946,569,371,3509,32,11,14,10,7,76,2291,1251,1497,752
11504,308,96,20,1223,1164,996,1785,983,444,5380,24,9,13,4,0,44,1786,1334,2117,1088,474,6804,0,0,0,0,0,0,12,0,0,0,0,13,8,3,0,0,0,9,31,22,25,5,0,85,4,8,13,3,0,35,0,0,0,0,0,0,55,30,38,10,4,134,0,0,0,0,0,0,6,0,0,0,0,6,22,6,0,0,0,32,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,44,0,0,0,0,0,3,3,0,0,0,0,3,13,3,0,0,0,17,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,26,0,0,0,0,0,0,1895,1376,2157,1104,481,7009,3,0,0,0,0,3,9,0,3,0,0,19,62,27,16,7,3,110,479,291,274,89,30,1155,1279,1173,2021,1077,529,6074,27,17,23,10,10,80,1849,1501,2332,1177
11601,3614,1300,671,14957,2244,2202,3000,1789,1319,10557,142,72,58,39,44,355,8879,6480,6886,3210,2067,27528,0,0,3,0,0,7,51,13,0,3,0,64,298,177,85,21,13,595,646,629,579,220,109,2187,73,102,103,57,73,410,16,9,3,3,4,41,1089,937,778,308,194,3306,10,0,3,0,0,12,74,7,0,0,0,84,575,447,259,66,25,1367,23,38,29,13,14,119,7,0,4,3,3,17,20,12,8,0,0,37,707,504,309,84,49,1653,0,0,0,0,0,0,3,0,0,0,0,4,9,8,3,0,0,16,0,11,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,12,16,7,3,3,41,16,10,9,3,0,38,10702,7951,7991,3605,2312,32559,9,5,7,3,7,29,76,43,29,8,9,165,792,365,226,77,38,1500,5019,3526,3342,1282,696,13868,2490,2395,3355,1883,1629,11754,160,117,87,67,72,506,8552,6456,7038,3322
11602,1150,356,139,4563,2351,2381,4007,1909,1084,11735,39,37,29,13,7,118,4353,3714,5231,2287,1243,16824,0,0,0,0,0,3,3,0,0,0,0,4,92,49,15,10,0,165,461,423,284,109,39,1309,128,174,264,125,63,752,12,4,3,3,0,20,686,657,569,243,110,2262,0,0,0,0,0,0,9,0,0,0,0,11,50,19,10,0,0,82,13,9,8,4,0,42,0,0,0,0,3,3,0,0,0,0,0,0,75,32,21,5,3,128,0,0,0,0,0,0,16,3,0,0,0,20,36,11,9,0,0,54,8,3,8,0,0,25,0,0,0,0,3,10,3,3,0,0,0,6,70,24,11,3,3,110,0,3,0,0,0,4,5187,4432,5828,2536,1351,19330,3,0,0,3,5,11,34,4,7,0,5,49,199,65,30,12,4,317,1235,988,904,259,115,3494,2141,2697,4419,1985,1250,12495,60,45,47,24,30,207,3678,3801,5406,2285
11603,3131,1506,892,12963,1204,1362,1961,1475,1595,7597,105,71,77,53,69,377,5667,4806,5248,3072,2572,21362,3,0,0,0,0,7,10,4,4,0,5,25,131,54,34,6,8,244,531,514,468,258,199,1967,77,80,138,105,130,528,14,10,9,13,7,49,771,665,649,385,350,2821,3,0,3,0,0,6,40,8,0,0,0,51,370,230,135,44,19,801,21,37,32,15,17,118,4,3,0,0,0,9,9,10,5,0,0,29,442,287,182,67,34,1012,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,4,3,0,3,3,13,0,0,0,0,0,0,6882,5757,6077,3530,2963,25210,9,4,8,5,10,32,35,22,19,8,4,98,279,95,60,12,19,461,3964,3151,2931,1394,857,12290,1425,1657,2296,1762,1825,8967,143,118,79,63,85,483,5853,5048,5401,3244
11701,665,250,76,2324,236,280,480,285,213,1492,25,6,9,7,3,52,1411,990,1239,562,292,4500,0,3,0,0,0,3,15,0,0,0,0,15,189,101,51,15,3,360,280,267,277,92,27,946,32,46,82,45,22,220,9,0,0,3,0,13,532,422,413,146,57,1563,4,3,3,0,0,16,208,44,12,0,0,261,1273,778,492,127,30,2699,209,229,224,79,36,784,10,3,15,0,0,24,32,16,16,3,0,66,1737,1079,753,212,72,3848,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,0,0,31,3,3,3,3,3,11,0,0,0,0,4,5,0,0,0,0,0,0,19,15,11,3,4,52,4,3,0,0,0,10,3700,2504,2413,926,431,9975,3,0,0,0,0,3,7,3,3,0,4,16,288,86,88,24,3,491,692,548,668,216,72,2194,296,283,524,347,238,1690,22,11,17,4,10,57,1310,929,1289,597
11702,697,189,104,2707,287,316,413,254,209,1485,29,20,6,0,5,57,1946,1327,1262,473,334,5341,0,0,0,0,0,0,92,10,0,3,0,108,803,337,151,28,7,1322,591,400,391,103,34,1524,92,82,128,71,37,401,18,3,0,0,0,27,1600,838,670,196,80,3375,28,3,0,0,0,35,526,46,8,3,0,585,1289,493,237,68,15,2105,95,83,52,20,8,265,3,4,9,9,3,29,21,5,0,0,3,32,1965,642,311,100,33,3056,4,0,0,0,0,4,12,6,0,0,0,20,35,14,13,3,0,67,4,9,10,6,3,38,4,0,3,0,3,8,0,3,0,0,0,6,58,32,24,14,3,140,11,6,0,0,0,21,5586,2850,2268,784,446,11937,0,0,0,0,0,3,31,3,0,0,3,33,377,193,124,12,4,707,786,556,594,150,69,2156,286,291,409,235,209,1432,32,19,10,13,11,74,1508,1064,1136,409
11703,222,61,15,905,129,118,146,92,55,536,12,0,3,3,0,24,962,521,444,162,73,2162,28,3,0,0,0,29,480,26,3,0,0,516,2500,781,313,41,7,3639,1691,1147,883,180,44,3941,354,330,383,190,101,1356,48,17,9,3,8,88,5103,2298,1594,417,157,9568,617,34,19,3,0,685,6333,502,83,16,0,6929,7654,2553,1170,196,51,11625,1466,808,607,165,73,3118,79,51,39,31,11,220,142,52,20,8,0,224,16292,4003,1941,415,137,22796,3,0,0,0,0,3,24,3,0,0,0,32,32,13,8,3,0,55,4,8,9,0,6,32,5,3,0,0,0,7,0,0,0,0,0,3,70,24,25,3,6,127,125,35,11,3,0,173,22543,6876,4021,1007,375,34828,0,0,0,0,0,0,35,4,0,0,0,36,140,41,14,3,0,199,234,125,162,46,8,568,91,88,147,71,45,441,4,7,5,5,0,25,506,261,323,122
11801,720,165,41,2481,1061,871,1527,1079,376,4917,27,16,5,4,0,59,2535,1562,2343,1260,421,8121,3,0,4,0,0,11,126,9,6,0,0,141,1131,362,178,32,3,1709,1362,910,843,186,20,3323,376,357,593,307,73,1712,47,11,6,0,0,65,3051,1651,1632,524,103,6960,131,11,0,0,0,142,1758,114,20,4,0,1891,5054,1725,588,76,9,7448,1364,675,539,124,33,2729,89,56,82,42,10,282,95,18,11,4,0,124,8493,2594,1232,253,51,12622,3,0,0,0,0,3,13,3,0,0,0,20,34,15,13,0,0,57,4,9,9,4,0,26,0,0,3,3,3,11,0,0,0,0,0,0,59,26,28,11,3,116,27,13,12,8,3,63,14161,5837,5247,2059,581,27885,3,0,0,0,0,7,10,3,0,3,0,21,190,63,40,3,0,296,822,424,545,132,23,1948,1162,861,1555,1106,380,5063,33,18,16,11,8,86,2222,1371,2163,1253
