SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
11101,0,0,0,0,0,0,3,4,10,9,3,0,0,0,818,848,30,9,47,24,69,194,310,546,1929,2361,2023,1791,1997,782,1954,14057,7,0,6,7,29,15,133,188,434,296,113,115,40,10,185,1578,4,12,27,58,221,55,258,186,222,72,36,16,10,0,121,1296,5,3,3,7,23,3,24,22,25,17,6,3,0,0,38,166,3,4,20,27,50,15,29,20,23,6,0,0,0,0,21,227,27,31,129,229,359,178,370,225,349,117,52,25,7,3,229,2324,3,0,0,0,4,3,0,5,11,3,0,0,0,0,75,100,46,48,190,333,677,269,812,642,1060,512,207,156,56,12,667,5695,176,71,444,469,868,2803,2437,2634,4802,4222,3400,2637,2886,1056,3650,32575,3,0,4,0,6,0,0,5,146,264,522,418,410,216,32,2028,0,3,3,0,12,17,36,46,150,65,52,26,24,23,7,450,0,0,0,0,3,5,13,33
11102,3,0,0,0,0,3,3,0,6,0,0,0,0,0,455,477,31,15,34,21,39,162,252,354,1371,1370,1113,810,830,281,1243,7912,3,0,3,6,23,7,90,93,228,167,55,51,24,9,103,867,0,8,21,46,148,40,174,109,116,45,20,4,0,0,78,815,0,0,3,0,10,0,16,14,10,3,9,5,3,0,21,99,4,3,24,27,42,19,14,8,11,4,3,0,0,0,21,174,27,15,83,140,285,108,231,142,179,41,16,8,3,3,147,1432,0,0,0,3,0,3,3,7,3,0,0,0,0,0,40,56,33,26,131,226,517,173,529,364,539,261,107,68,32,9,411,3441,128,51,350,302,637,1810,1635,1709,3156,2464,1913,1299,1215,407,2290,19377,0,0,0,0,3,0,3,6,88,187,367,291,213,94,23,1281,0,0,0,0,9,7,21,27,100,45,23,21,4,17,7,285,0,0,0,0,4,3,13,22
11103,0,0,0,0,0,3,7,4,13,5,3,0,0,0,895,934,36,13,58,46,96,263,387,673,2260,2588,2363,2128,2221,902,2102,16138,5,3,8,9,46,24,167,241,533,373,172,167,58,6,258,2064,3,8,43,87,271,76,338,191,245,95,38,22,16,3,170,1595,0,0,9,5,22,7,24,17,56,23,12,10,3,0,43,217,16,11,46,65,77,20,35,15,23,9,3,0,0,0,29,341,66,30,171,291,462,220,479,309,460,148,60,20,19,0,314,3051,3,0,3,0,3,3,5,7,13,3,3,0,0,0,98,140,91,52,277,466,879,340,1045,773,1339,645,283,213,92,13,912,7411,246,84,567,637,1100,3059,2674,2995,5836,5037,4356,3395,3523,1362,4240,39109,0,0,0,0,3,0,10,12,172,423,886,758,751,438,38,3493,0,0,4,0,18,21,61,63,209,98,65,39,29,41,12,652,3,0,0,0,7,4,9,53
11201,0,0,0,0,0,3,0,6,7,5,0,3,0,0,488,514,46,10,39,43,71,240,334,588,1540,1145,807,499,498,189,1208,7256,0,9,3,13,44,10,102,97,208,129,23,39,9,0,105,805,7,11,37,77,257,58,250,152,146,38,11,14,3,0,125,1182,0,0,3,10,15,0,9,16,18,4,0,4,0,0,14,94,3,11,22,42,64,30,24,14,12,0,3,0,0,0,21,243,18,15,76,166,285,122,235,180,167,37,13,3,4,0,178,1502,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42,50,34,46,146,312,670,223,616,462,546,211,55,60,17,0,487,3870,177,66,335,440,827,1862,1869,2209,3540,2194,1470,857,878,328,2405,19446,5,3,0,0,8,8,13,20,171,186,290,156,165,107,18,1147,0,0,0,3,13,15,61,62,206,97,66,35,36,31,15,627,0,0,0,0,7,4,17,46
11202,0,0,3,0,0,4,3,4,3,3,0,0,0,0,394,412,28,17,54,32,65,324,386,598,1721,1211,781,419,352,103,918,7004,0,3,3,12,30,14,111,129,215,120,34,15,6,0,93,788,3,5,28,62,192,57,156,111,110,20,13,3,0,0,67,838,0,4,6,10,9,4,13,9,15,8,0,3,0,0,13,91,4,8,25,62,78,27,24,13,5,0,0,3,0,0,26,280,26,14,109,190,357,133,269,170,183,44,8,6,6,0,164,1680,0,0,0,0,4,4,3,0,9,0,3,0,0,0,52,70,33,35,166,336,678,241,580,434,537,188,64,32,6,0,411,3744,120,70,393,447,858,2056,1786,2006,3571,2206,1367,641,552,168,1933,18166,12,5,3,0,11,6,25,32,189,241,275,143,113,55,23,1139,0,10,3,0,22,8,33,60,161,88,39,11,8,13,7,469,0,3,3,0,4,3,30,42
11203,3,0,0,0,0,0,0,4,6,4,0,0,0,0,585,608,35,12,62,41,54,235,383,603,1833,1426,967,627,511,176,1284,8239,8,4,3,9,35,20,120,125,299,143,45,28,12,0,93,949,3,4,26,71,247,57,224,153,149,44,15,11,4,0,106,1111,3,0,0,6,13,3,20,15,24,7,3,4,0,0,20,116,6,3,25,36,83,34,34,15,8,0,0,0,0,0,35,287,31,36,87,197,334,145,270,195,234,38,26,8,9,8,170,1779,0,0,4,3,3,4,5,3,3,3,0,0,0,0,58,86,49,57,143,324,720,255,673,505,710,229,94,54,15,9,486,4324,187,82,424,472,900,2767,2373,2513,4158,2595,1742,969,813,281,2724,23004,3,4,3,0,5,4,10,18,145,241,349,220,166,83,21,1279,0,3,0,0,9,11,50,50,193,86,47,21,8,22,10,521,6,0,0,0,9,16,14,41
11301,0,0,0,0,0,0,0,3,7,4,3,0,0,0,306,321,41,11,51,38,60,155,242,376,1155,901,684,355,336,106,874,5400,0,3,3,10,17,8,79,64,109,65,21,18,10,0,62,471,0,3,16,32,86,21,76,47,43,13,10,0,0,0,35,392,0,0,5,3,8,0,8,12,13,3,0,0,0,0,8,51,3,6,10,29,30,6,11,3,7,0,0,0,0,0,9,112,21,9,56,87,138,44,124,61,89,28,8,12,0,4,67,747,0,0,3,0,0,0,0,0,3,0,0,0,0,0,43,49,26,25,96,153,280,84,291,189,262,108,38,28,16,4,225,1822,168,49,306,242,396,1018,971,1061,2148,1601,1097,554,506,169,1475,11779,9,0,0,0,3,4,20,10,157,211,284,144,135,77,24,1076,3,0,0,0,8,4,20,21,70,19,15,10,10,8,10,205,0,3,4,0,4,6,19,25
11302,3,0,0,0,0,0,0,0,3,0,0,0,0,0,64,69,10,8,11,3,7,37,74,102,326,275,204,135,98,26,236,1553,0,0,0,0,4,0,23,22,37,15,6,9,0,0,18,143,0,3,0,13,27,0,24,12,12,8,3,0,0,0,15,114,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12,0,3,5,5,10,0,4,0,3,0,0,0,0,0,3,35,0,7,17,26,40,19,32,23,32,3,4,4,0,0,25,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,13,32,44,84,25,88,58,81,28,10,9,4,0,60,540,26,22,85,78,119,396,331,364,686,473,328,220,156,56,473,3810,4,3,0,0,3,0,8,0,57,53,84,44,31,29,13,320,0,0,0,0,0,0,4,3,16,6,11,3,3,0,3,58,0,0,0,0,0,4,3,16
11303,0,0,0,0,0,0,3,0,6,3,0,3,0,0,641,659,46,23,52,39,61,218,334,528,1856,1722,1397,814,808,273,1445,9626,3,3,0,13,39,13,124,132,302,181,54,47,12,0,121,1051,3,4,31,62,176,33,158,97,118,22,9,7,3,0,62,787,0,0,6,3,13,3,11,10,19,8,0,0,0,0,21,103,3,4,17,48,53,13,19,12,12,0,0,0,0,0,20,192,24,36,115,193,289,129,238,127,175,38,10,7,3,3,150,1550,4,0,0,0,0,0,6,0,8,0,0,0,0,0,55,70,34,55,168,320,577,189,553,380,623,260,74,71,17,5,418,3747,188,91,397,452,750,1949,1794,1992,4060,3118,2370,1294,1255,431,2748,22889,14,0,0,0,9,11,22,27,301,348,524,336,284,172,47,2091,3,4,0,0,10,13,35,50,131,65,32,20,17,8,5,400,0,0,0,0,8,4,26,59
11401,0,0,0,0,0,0,3,0,10,5,0,0,0,0,572,597,29,13,65,33,67,312,430,705,1897,1466,967,590,578,164,1379,8699,0,4,5,13,59,18,129,141,248,131,35,24,12,0,124,949,0,10,23,76,220,73,226,126,124,28,6,3,3,0,113,1040,0,0,7,10,26,5,21,12,18,14,3,3,0,0,20,131,8,5,30,60,73,21,37,18,19,4,0,0,0,0,27,295,31,37,122,218,379,162,296,207,188,49,12,11,0,0,195,1908,0,0,4,0,3,0,3,0,4,0,0,0,0,0,59,78,39,56,189,373,757,279,718,500,590,228,61,42,21,0,548,4407,173,102,550,529,972,3472,2586,2893,4293,2679,1744,961,948,280,3039,25215,6,3,0,0,11,3,16,21,178,251,306,209,189,96,24,1308,0,3,0,0,14,13,63,67,219,72,52,26,17,14,7,566,0,0,0,0,11,15,27,54
11402,0,0,0,0,0,0,0,3,3,0,0,0,0,0,284,299,12,4,15,14,18,59,125,272,840,805,635,541,485,190,755,4770,0,3,0,5,23,3,54,58,122,77,30,39,3,0,59,484,0,4,14,23,76,17,93,64,90,25,7,0,3,0,56,474,3,3,0,0,9,0,8,3,4,7,3,0,0,0,20,59,0,3,12,10,25,8,7,4,0,0,0,0,0,0,3,82,14,16,54,60,117,41,112,63,99,31,10,7,7,0,66,684,6,0,0,0,0,0,4,0,4,0,0,0,0,0,28,38,18,34,84,97,240,72,280,196,318,138,45,47,11,0,239,1830,91,47,205,157,306,872,937,1182,2132,1566,1134,886,785,344,1521,12148,5,3,0,0,3,0,9,12,81,143,210,137,145,123,25,904,0,0,0,0,10,10,25,31,99,43,33,18,20,17,3,317,0,0,3,0,0,10,10,12
11501,0,0,0,0,0,0,3,3,10,10,5,6,0,0,1187,1222,98,27,92,46,85,162,294,529,1780,2509,2383,3713,4664,3104,2915,22401,3,3,3,7,23,5,60,85,328,283,144,229,126,35,159,1513,3,14,18,28,87,38,99,104,164,90,49,38,23,0,88,839,0,0,0,3,4,3,6,5,12,20,9,13,11,0,28,119,12,16,14,12,11,12,8,10,12,17,0,3,0,0,10,137,75,38,60,86,98,59,102,111,176,105,64,62,44,7,111,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,93,67,94,133,227,113,282,318,693,507,272,347,203,44,415,3820,427,128,393,262,404,1208,1325,1926,3949,4115,3803,5134,6132,3797,4115,37109,4,0,3,0,3,0,5,3,83,151,386,398,614,613,35,2296,6,0,3,0,12,11,35,31,137,67,59,49,36,46,0,482,4,0,0,0,0,3,9,27
11502,0,0,0,0,0,0,0,5,3,0,3,3,4,0,224,246,10,13,15,11,18,40,67,114,390,410,409,535,674,521,588,3816,0,0,0,0,0,0,17,16,56,50,20,39,14,0,41,267,0,9,8,9,15,4,25,15,32,24,6,9,3,3,21,186,0,0,0,0,3,0,4,4,0,0,3,4,0,0,5,23,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,15,8,8,12,20,24,19,24,23,26,18,11,8,4,4,26,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,15,16,22,32,47,23,77,62,117,91,38,67,26,8,105,746,84,28,92,65,94,286,306,416,823,763,673,791,944,644,893,6904,0,0,0,0,0,0,7,5,23,38,92,54,86,100,18,428,0,0,0,0,6,0,9,4,34,25,16,17,7,17,3,138,0,0,0,0,0,3,0,9
11503,0,0,0,0,0,0,4,3,3,3,0,0,0,0,165,173,11,5,16,9,13,35,72,151,469,568,491,375,460,195,511,3386,3,0,3,0,0,3,22,16,82,48,27,21,9,3,39,281,0,3,0,15,23,9,30,27,24,13,5,0,0,0,23,171,0,0,0,0,0,0,0,7,0,4,4,0,0,0,3,23,0,0,7,0,3,3,3,3,3,0,0,0,0,0,0,24,8,7,11,20,34,12,24,11,44,5,10,10,0,0,33,235,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,13,15,12,16,40,71,28,81,62,156,78,50,30,12,5,101,751,48,14,70,89,114,300,327,451,974,961,818,576,658,258,788,6446,3,0,0,0,0,0,0,3,36,66,139,97,118,88,13,569,0,0,0,0,3,4,8,13,31,22,14,7,3,4,3,116,0,0,0,0,3,0,5,9
11504,0,0,0,0,0,0,0,0,3,5,0,3,0,0,195,206,24,5,20,12,20,43,60,113,503,602,640,759,805,420,527,4550,0,0,0,3,3,0,19,25,64,50,21,50,22,12,27,297,0,0,6,8,25,3,24,16,44,16,12,0,3,3,20,182,0,0,0,0,0,0,3,0,3,5,0,3,0,0,0,28,3,3,3,8,3,0,3,0,0,0,0,0,0,0,3,32,6,9,12,17,31,12,17,13,35,20,13,8,3,0,16,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,26,37,62,22,66,60,140,94,46,61,31,15,74,746,67,24,81,62,104,242,244,319,922,929,948,995,1041,515,738,7235,3,0,0,0,0,0,4,3,23,46,132,139,165,112,26,651,0,0,0,0,0,0,8,4,31,17,13,3,5,3,3,94,0,0,0,0,0,4,0,11
11601,0,0,6,3,4,4,14,14,14,9,3,3,3,3,723,810,120,51,142,109,195,418,656,978,3057,2927,2552,1809,1697,664,2020,17397,6,5,7,4,51,30,146,214,457,333,175,113,73,17,185,1815,7,15,34,57,166,47,166,129,185,72,42,12,3,4,107,1042,0,5,7,3,20,7,16,19,38,16,6,3,6,0,37,174,8,10,47,51,63,25,39,20,22,16,5,0,3,0,39,345,69,33,176,318,435,217,382,225,435,172,81,44,25,4,273,2895,7,3,3,3,4,8,3,4,13,0,0,0,0,0,103,148,88,68,268,440,734,326,756,619,1147,610,308,171,109,24,741,6425,445,145,664,660,1063,2269,2199,2493,5726,4706,4005,2546,2316,840,3499,33572,0,0,0,0,0,0,4,11,157,407,684,529,454,180,38,2477,0,0,0,0,10,11,25,37,120,45,31,12,11,8,4,310,0,0,0,0,0,6,11,34
11602,0,0,0,0,0,0,0,0,4,0,3,3,0,0,531,544,46,24,69,41,74,109,257,417,1460,1900,1975,1896,2013,825,1237,12336,7,3,3,3,30,4,63,102,241,203,102,110,53,6,97,1014,0,6,12,26,81,20,80,73,84,51,13,8,10,0,42,515,0,3,0,6,3,3,11,8,12,9,5,0,4,0,7,72,5,4,6,17,31,7,10,5,13,3,0,0,0,3,12,125,28,16,46,58,125,48,108,68,120,54,32,21,11,3,68,798,0,0,0,0,0,0,3,0,8,0,0,0,0,0,32,41,39,33,67,108,269,75,277,265,482,321,153,136,67,15,263,2567,217,71,231,193,394,667,806,986,2552,2876,2898,2539,2687,1028,1837,19981,0,3,0,0,0,0,4,8,48,173,472,433,516,296,41,1998,3,3,0,0,0,6,11,20,48,32,27,8,4,5,3,169,0,0,0,0,0,3,10,13
11603,3,0,9,0,8,7,16,5,21,12,15,0,0,0,633,720,90,49,156,127,157,486,616,951,2702,2441,1921,1073,926,308,1723,13712,6,3,4,10,38,22,169,199,427,209,116,76,36,8,140,1452,4,9,34,70,146,62,185,128,141,42,26,16,11,0,90,956,3,0,5,10,26,8,38,19,37,15,4,5,0,0,29,199,15,20,63,80,103,35,64,33,37,10,3,3,0,0,55,515,70,70,252,450,636,255,418,260,381,142,65,23,19,11,383,3439,6,0,9,10,0,4,12,6,12,6,5,0,0,0,167,223,107,99,364,625,943,387,886,634,1041,419,215,124,62,21,864,6791,312,171,681,833,1205,1981,2017,2151,4651,3578,2745,1416,1150,365,3060,26316,0,0,0,0,0,0,0,7,133,281,493,265,200,72,25,1477,0,0,0,0,4,3,9,19,61,22,13,11,3,0,3,159,0,0,0,0,0,6,6,18
11701,0,0,0,0,0,0,6,3,3,3,0,0,0,0,219,248,36,18,29,25,56,122,214,272,793,735,614,559,634,298,591,5003,0,3,0,3,16,10,48,70,131,93,55,52,24,8,53,566,0,4,13,20,66,14,56,36,57,26,12,6,7,0,31,343,0,0,0,0,7,0,9,3,8,7,0,0,3,0,3,46,0,0,9,8,10,8,8,4,10,3,0,0,0,0,3,57,18,15,44,57,84,57,96,74,139,67,29,6,9,3,85,781,0,0,0,0,0,0,3,0,5,3,0,0,0,0,20,36,19,22,62,83,176,92,213,186,352,190,98,72,42,8,203,1826,116,52,175,141,287,740,668,739,1570,1250,1052,810,951,430,1084,10079,0,0,3,0,0,3,0,3,70,122,290,236,339,221,11,1294,5,0,0,0,3,8,16,22,69,26,12,7,3,4,0,170,0,0,0,0,0,0,0,9
11702,0,0,0,0,0,0,0,0,4,3,0,0,0,0,238,252,24,16,33,27,41,116,138,213,598,564,589,646,857,484,529,4880,4,3,0,7,10,3,48,52,131,116,39,95,20,5,77,611,3,4,11,12,56,10,68,51,78,32,10,15,10,0,38,391,0,0,4,4,5,0,3,4,8,13,3,8,0,0,9,52,0,6,15,12,13,5,3,3,15,7,0,0,0,0,11,95,15,22,55,65,81,71,93,72,128,57,33,22,14,8,95,830,0,0,0,3,0,3,3,7,0,0,0,0,0,0,22,33,19,29,87,103,161,91,223,184,354,225,92,139,46,16,244,2017,106,56,199,161,264,764,605,671,1484,1329,1347,1206,1634,941,1178,11954,0,0,0,0,0,0,3,3,55,161,392,395,592,575,34,2209,0,0,0,0,6,7,21,26,91,32,28,7,7,5,3,229,0,0,0,0,0,0,4,20
11703,0,0,0,0,0,0,0,4,0,0,0,3,0,0,462,473,53,15,46,57,66,148,220,317,822,749,757,1155,1485,1192,906,7985,9,6,7,11,27,17,67,98,220,171,75,243,78,21,111,1148,4,15,35,37,101,27,103,88,107,44,16,25,6,3,59,660,0,7,3,3,5,3,7,13,17,15,5,19,0,0,22,116,14,6,24,24,28,11,19,8,12,6,0,3,4,0,25,188,117,44,131,153,180,156,201,145,206,75,42,40,33,3,206,1735,0,0,3,0,0,0,0,6,3,0,0,0,0,0,54,75,144,77,201,229,341,208,401,352,564,316,138,319,126,23,477,3922,573,138,466,415,603,1210,1256,1556,3310,3114,3720,3748,5783,4401,3215,33503,7,3,0,0,3,0,12,22,217,633,1755,1868,3096,4205,120,11944,3,5,9,0,39,34,156,198,473,194,115,59,60,98,26,1475,3,3,4,0,5,10,15,50
11801,0,0,0,0,0,0,0,3,5,6,6,8,0,5,708,746,73,13,32,33,49,70,123,222,667,831,884,2078,2301,2465,1688,11539,4,6,4,5,10,7,45,68,225,191,68,278,67,28,146,1142,7,13,16,24,67,19,88,79,137,71,20,70,20,4,128,775,0,0,0,4,8,3,8,3,19,9,5,20,0,3,14,98,3,8,9,14,20,11,11,9,15,11,0,0,3,0,16,124,83,30,42,59,85,45,94,101,179,84,44,61,51,22,156,1124,0,0,0,0,0,0,4,0,3,3,0,0,0,0,23,37,96,54,70,103,196,87,251,260,571,365,140,437,138,52,481,3307,316,85,198,183,324,573,740,1074,2305,2340,2495,3844,4830,4790,3406,27508,4,3,0,0,0,3,3,4,79,215,545,638,1238,2058,98,4882,0,3,0,0,4,9,39,41,180,87,83,52,54,148,14,719,0,0,3,0,0,3,4,9
11802,0,0,3,0,0,0,0,9,9,3,0,5,3,4,728,768,62,25,56,40,88,130,245,395,1231,1397,1427,1998,2557,2017,1744,13411,3,4,0,10,33,10,74,111,352,297,118,211,78,17,168,1482,10,14,22,37,136,18,151,130,176,91,38,39,15,3,112,980,0,3,4,4,10,0,5,10,24,9,8,8,6,0,25,122,15,7,25,19,15,11,13,12,15,10,0,3,0,0,19,161,77,35,92,118,188,112,203,154,235,134,71,58,38,8,221,1730,0,0,0,3,0,0,0,0,7,0,0,0,0,0,58,67,99,62,143,189,378,153,444,420,808,538,227,318,144,32,601,4547,388,124,427,314,587,1228,1311,1649,3326,3043,3092,3307,4304,3043,3344,29495,3,0,0,0,4,0,9,9,95,251,717,722,1102,1192,64,4176,0,3,0,0,14,13,32,57,146,83,52,32,26,35,5,508,0,0,0,0,0,0,11,31
11901,4,5,8,6,8,8,9,16,29,17,11,3,3,0,943,1067,155,90,261,248,386,959,1152,1548,3791,3088,2470,1823,1962,889,2722,21551,5,5,11,15,57,13,169,167,453,308,171,116,75,17,196,1777,3,18,52,75,183,60,177,150,230,91,52,27,15,4,111,1247,0,8,7,3,17,3,19,17,36,12,4,9,3,0,41,183,15,18,49,65,66,30,26,16,32,9,6,3,0,0,37,368,126,77,237,380,501,326,543,349,635,245,127,67,42,22,420,4105,9,4,0,3,6,4,3,7,9,0,0,0,0,0,135,181,163,123,356,537,829,435,933,706,1398,673,367,224,137,41,934,7859,561,269,1013,931,1417,3657,3189,3389,6622,4826,3784,2541,2612,1119,4562,40480,0,0,0,0,0,0,6,8,132,295,559,343,392,233,43,2020,0,3,3,0,9,12,35,39,123,67,34,11,12,10,10,361,0,0,0,0,4,4,14,50
11902,6,0,6,6,8,4,19,20,23,16,9,5,0,0,894,1029,164,81,275,252,444,882,1213,1496,3235,2246,1688,1176,1233,554,2331,17277,4,5,6,11,50,27,134,172,297,209,95,88,42,15,115,1259,6,8,57,73,154,37,148,115,111,56,31,18,3,3,81,908,3,0,4,6,20,7,25,14,24,15,12,3,0,0,27,158,22,8,48,45,50,20,24,18,26,10,3,6,0,0,21,312,109,73,180,259,351,191,324,287,462,189,112,61,32,15,274,2913,4,0,0,0,3,4,9,4,10,0,0,0,0,0,116,152,149,93,299,395,622,287,661,605,928,481,249,175,85,27,635,5702,639,230,932,840,1308,3131,2722,3016,5477,3550,2547,1638,1661,709,3764,32162,0,0,0,0,4,0,6,15,179,254,459,333,327,182,19,1784,0,0,0,0,17,14,62,75,169,60,39,11,11,8,8,467,3,0,0,0,0,5,18,39
11903,5,3,0,0,0,4,8,6,4,14,3,3,4,0,818,873,102,46,117,123,199,383,580,882,2196,2124,1842,1803,2121,1342,2001,15857,10,8,5,9,56,15,109,121,334,254,118,144,58,19,151,1406,6,16,37,51,126,44,129,92,150,65,43,24,12,5,83,891,0,0,9,3,9,0,20,7,16,9,6,7,5,0,19,123,16,6,21,44,39,25,18,23,20,6,3,0,0,0,19,231,93,41,133,164,208,147,245,183,306,164,89,57,28,18,215,2084,0,0,0,0,5,0,3,3,3,0,0,0,0,0,55,69,126,68,201,275,448,224,525,433,837,501,262,238,105,41,531,4801,613,158,647,526,811,2052,2011,2336,4517,3658,3133,2601,2895,1758,3317,31021,4,0,0,0,3,0,4,10,146,329,524,376,468,322,32,2224,0,3,7,0,13,16,60,61,173,62,54,30,32,22,15,543,0,0,0,0,7,7,16,20
